commentId,comment,classification,comment_processed,word_phrase_list,technical,kind,kind thorough,thorough,thorough thoughtful,thoughtful,discomfort,discomfort have,have,have mammogram,mammogram,similarity_score
65579,She's thorough and absolutely sensational.,0,thorough absolutely sensational,"['thorough', 'thorough absolutely', 'thorough absolutely sensational', 'absolutely', 'absolutely sensational', 'sensational']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
102183,Dr. Thomas has always been very thoughtful and patient with my husband and I.,0,thoughtful patient husband,"['thoughtful', 'thoughtful patient', 'thoughtful patient husband', 'patient', 'patient husband', 'husband']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
112604,"Anyone with a back problem can see for themselves that Dr. Amar is patient, attentive, kind",0,problem patient attentive kind,"['problem', 'problem patient', 'problem patient attentive', 'problem patient attentive kind', 'patient', 'patient attentive', 'patient attentive kind', 'attentive', 'attentive kind', 'kind']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
60001,He was very thorough and energetic and positive about everything,0,thorough energetic positive,"['thorough', 'thorough energetic', 'thorough energetic positive', 'energetic', 'energetic positive', 'positive']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
61764,"Thoughtful, consistent, empathetic and knowledgeable.",0,thoughtful consistent sympathetic knowledgeable,"['thoughtful', 'thoughtful consistent', 'thoughtful consistent sympathetic', 'thoughtful consistent sympathetic knowledgeable', 'consistent', 'consistent sympathetic', 'consistent sympathetic knowledgeable', 'sympathetic', 'sympathetic knowledgeable', 'knowledgeable']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
167609,"Unless you like being at the dentist for 2.5 hours for a cleaning, having unskilled",1,like dentist hour clean have unskilled,"['like', 'like dentist', 'like dentist hour', 'like dentist hour clean', 'like dentist hour clean have', 'like dentist hour clean have unskilled', 'dentist', 'dentist hour', 'dentist hour clean', 'dentist hour clean have', 'dentist hour clean have unskilled', 'hour', 'hour clean', 'hour clean have', 'hour clean have unskilled', 'clean', 'clean have', 'clean have unskilled', 'have', 'have unskilled', 'unskilled']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
116627,I no longer have the pooch I hated after having children.,0,no long porch hat have child,"['no', 'no long', 'no long porch', 'no long porch hat', 'no long porch hat have', 'no long porch hat have child', 'long', 'long porch', 'long porch hat', 'long porch hat have', 'long porch hat have child', 'porch', 'porch hat', 'porch hat have', 'porch hat have child', 'hat', 'hat have', 'hat have child', 'have', 'have child', 'child']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
63934,"He is very thorough, listened to everything that I said.",0,thorough listen say,"['thorough', 'thorough listen', 'thorough listen say', 'listen', 'listen say', 'say']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
169901,I had a virtual consult and it was not thorough enough.,1,virtual consult not thorough,"['virtual', 'virtual consult', 'virtual consult not', 'virtual consult not thorough', 'consult', 'consult not', 'consult not thorough', 'not', 'not thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
178282,"for in a medical provider - experienced, professional, patient, kind, careful, communicative, and an advocate for her patients.",0,medical provider experience professional patient kind careful communicative advocate patient,"['medical', 'medical provider', 'medical provider experience', 'medical provider experience professional', 'medical provider experience professional patient', 'medical provider experience professional patient kind', 'medical provider experience professional patient kind careful', 'medical provider experience professional patient kind careful communicative', 'medical provider experience professional patient kind careful communicative advocate', 'medical provider experience professional patient kind careful communicative advocate patient', 'provider', 'provider experience', 'provider experience professional', 'provider experience professional patient', 'provider experience professional patient kind', 'provider experience professional patient kind careful', 'provider experience professional patient kind careful communicative', 'provider experience professional patient kind careful communicative advocate', 'provider experience professional patient kind careful communicative advocate patient', 'experience', 'experience professional', 'experience professional patient', 'experience professional patient kind', 'experience professional patient kind careful', 'experience professional patient kind careful communicative', 'experience professional patient kind careful communicative advocate', 'experience professional patient kind careful communicative advocate patient', 'professional', 'professional patient', 'professional patient kind', 'professional patient kind careful', 'professional patient kind careful communicative', 'professional patient kind careful communicative advocate', 'professional patient kind careful communicative advocate patient', 'patient', 'patient kind', 'patient kind careful', 'patient kind careful communicative', 'patient kind careful communicative advocate', 'patient kind careful communicative advocate patient', 'kind', 'kind careful', 'kind careful communicative', 'kind careful communicative advocate', 'kind careful communicative advocate patient', 'careful', 'careful communicative', 'careful communicative advocate', 'careful communicative advocate patient', 'communicative', 'communicative advocate', 'communicative advocate patient', 'advocate', 'advocate patient', 'patient']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
69298,I am a return patient after having a facelift more than then years ago.,0,return patient have face lift,"['return', 'return patient', 'return patient have', 'return patient have face', 'return patient have face lift', 'patient', 'patient have', 'patient have face', 'patient have face lift', 'have', 'have face', 'have face lift', 'face', 'face lift', 'lift']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
110414,It is kind of an embarrassing thing but Dr. Schlechter made me feel very comfortable during the consultation.,0,kind embarrass thing dr schlechter feel comfortable consultation,"['kind', 'kind embarrass', 'kind embarrass thing', 'kind embarrass thing dr', 'kind embarrass thing dr schlechter', 'kind embarrass thing dr schlechter feel', 'kind embarrass thing dr schlechter feel comfortable', 'kind embarrass thing dr schlechter feel comfortable consultation', 'embarrass', 'embarrass thing', 'embarrass thing dr', 'embarrass thing dr schlechter', 'embarrass thing dr schlechter feel', 'embarrass thing dr schlechter feel comfortable', 'embarrass thing dr schlechter feel comfortable consultation', 'thing', 'thing dr', 'thing dr schlechter', 'thing dr schlechter feel', 'thing dr schlechter feel comfortable', 'thing dr schlechter feel comfortable consultation', 'dr', 'dr schlechter', 'dr schlechter feel', 'dr schlechter feel comfortable', 'dr schlechter feel comfortable consultation', 'schlechter', 'schlechter feel', 'schlechter feel comfortable', 'schlechter feel comfortable consultation', 'feel', 'feel comfortable', 'feel comfortable consultation', 'comfortable', 'comfortable consultation', 'consultation']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
58638,"For the last three or four mammograms, I've had to come back a second time. ",1,mammogram come time,"['mammogram', 'mammogram come', 'mammogram come time', 'come', 'come time', 'time']",0,0,0,0,0,0,0,0,0,0,1,0.03571428571428571
118158,There is supposed to be 3 mm and she didn't leave that and now I'm having chronic inflammation and bleeding.,1,suppose leave have chronic inflammation bleed,"['suppose', 'suppose leave', 'suppose leave have', 'suppose leave have chronic', 'suppose leave have chronic inflammation', 'suppose leave have chronic inflammation bleed', 'leave', 'leave have', 'leave have chronic', 'leave have chronic inflammation', 'leave have chronic inflammation bleed', 'have', 'have chronic', 'have chronic inflammation', 'have chronic inflammation bleed', 'chronic', 'chronic inflammation', 'chronic inflammation bleed', 'inflammation', 'inflammation bleed', 'bleed']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
124763,He is extremely thorough and actively listens when you speak.,0,extremely thorough actively listen speak,"['extremely', 'extremely thorough', 'extremely thorough actively', 'extremely thorough actively listen', 'extremely thorough actively listen speak', 'thorough', 'thorough actively', 'thorough actively listen', 'thorough actively listen speak', 'actively', 'actively listen', 'actively listen speak', 'listen', 'listen speak', 'speak']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
118464,I was kind of shocked and amused by her response.,1,kind shock amuse response,"['kind', 'kind shock', 'kind shock amuse', 'kind shock amuse response', 'shock', 'shock amuse', 'shock amuse response', 'amuse', 'amuse response', 'response']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
130058,Also a women by the name Simone Jones died while having surgery at this horrible butchershop.,1,woman simon jones die have surgery atrocious butchershop,"['woman', 'woman simon', 'woman simon jones', 'woman simon jones die', 'woman simon jones die have', 'woman simon jones die have surgery', 'woman simon jones die have surgery atrocious', 'woman simon jones die have surgery atrocious butchershop', 'simon', 'simon jones', 'simon jones die', 'simon jones die have', 'simon jones die have surgery', 'simon jones die have surgery atrocious', 'simon jones die have surgery atrocious butchershop', 'jones', 'jones die', 'jones die have', 'jones die have surgery', 'jones die have surgery atrocious', 'jones die have surgery atrocious butchershop', 'die', 'die have', 'die have surgery', 'die have surgery atrocious', 'die have surgery atrocious butchershop', 'have', 'have surgery', 'have surgery atrocious', 'have surgery atrocious butchershop', 'surgery', 'surgery atrocious', 'surgery atrocious butchershop', 'atrocious', 'atrocious butchershop', 'butchershop']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
102581,Dr Snyder is very thorough.,0,thorough,['thorough'],0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
101362,"very satisfied with doctor and staff, very kind and supportive.",0,satisfy doctor staff kind suppurative,"['satisfy', 'satisfy doctor', 'satisfy doctor staff', 'satisfy doctor staff kind', 'satisfy doctor staff kind suppurative', 'doctor', 'doctor staff', 'doctor staff kind', 'doctor staff kind suppurative', 'staff', 'staff kind', 'staff kind suppurative', 'kind', 'kind suppurative', 'suppurative']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
65354,She's very thoughtful and resourceful.,0,thoughtful resourceful,"['thoughtful', 'thoughtful resourceful', 'resourceful']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
67781,THe nurses changed ice packs and saw to my pain levels so that there was little discomfort.,0,nurse change ice pack see pain level little discomfort,"['nurse', 'nurse change', 'nurse change ice', 'nurse change ice pack', 'nurse change ice pack see', 'nurse change ice pack see pain', 'nurse change ice pack see pain level', 'nurse change ice pack see pain level little', 'nurse change ice pack see pain level little discomfort', 'change', 'change ice', 'change ice pack', 'change ice pack see', 'change ice pack see pain', 'change ice pack see pain level', 'change ice pack see pain level little', 'change ice pack see pain level little discomfort', 'ice', 'ice pack', 'ice pack see', 'ice pack see pain', 'ice pack see pain level', 'ice pack see pain level little', 'ice pack see pain level little discomfort', 'pack', 'pack see', 'pack see pain', 'pack see pain level', 'pack see pain level little', 'pack see pain level little discomfort', 'see', 'see pain', 'see pain level', 'see pain level little', 'see pain level little discomfort', 'pain', 'pain level', 'pain level little', 'pain level little discomfort', 'level', 'level little', 'level little discomfort', 'little', 'little discomfort', 'discomfort']",0,0,0,0,0,0,1,0,0,0,0,0.03571428571428571
159005,and squishing my skin around kinda of showing him what I wanted he was able to digitally make it happen on the screen!,0,lap skin kind show want able digital happen screen,"['lap', 'lap skin', 'lap skin kind', 'lap skin kind show', 'lap skin kind show want', 'lap skin kind show want able', 'lap skin kind show want able digital', 'lap skin kind show want able digital happen', 'lap skin kind show want able digital happen screen', 'skin', 'skin kind', 'skin kind show', 'skin kind show want', 'skin kind show want able', 'skin kind show want able digital', 'skin kind show want able digital happen', 'skin kind show want able digital happen screen', 'kind', 'kind show', 'kind show want', 'kind show want able', 'kind show want able digital', 'kind show want able digital happen', 'kind show want able digital happen screen', 'show', 'show want', 'show want able', 'show want able digital', 'show want able digital happen', 'show want able digital happen screen', 'want', 'want able', 'want able digital', 'want able digital happen', 'want able digital happen screen', 'able', 'able digital', 'able digital happen', 'able digital happen screen', 'digital', 'digital happen', 'digital happen screen', 'happen', 'happen screen', 'screen']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
101447,"and I appreciated their approach, despite having to get to my doctor to get medical clearance!",0,appreciate approach despite have doctor medical clearance,"['appreciate', 'appreciate approach', 'appreciate approach despite', 'appreciate approach despite have', 'appreciate approach despite have doctor', 'appreciate approach despite have doctor medical', 'appreciate approach despite have doctor medical clearance', 'approach', 'approach despite', 'approach despite have', 'approach despite have doctor', 'approach despite have doctor medical', 'approach despite have doctor medical clearance', 'despite', 'despite have', 'despite have doctor', 'despite have doctor medical', 'despite have doctor medical clearance', 'have', 'have doctor', 'have doctor medical', 'have doctor medical clearance', 'doctor', 'doctor medical', 'doctor medical clearance', 'medical', 'medical clearance', 'clearance']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
100177,"Dr. Billhymer's physician assistant, Sarah Decker, was very caring and kind.",0,dr billhymers doctor assistant dare kind,"['dr', 'dr billhymers', 'dr billhymers doctor', 'dr billhymers doctor assistant', 'dr billhymers doctor assistant dare', 'dr billhymers doctor assistant dare kind', 'billhymers', 'billhymers doctor', 'billhymers doctor assistant', 'billhymers doctor assistant dare', 'billhymers doctor assistant dare kind', 'doctor', 'doctor assistant', 'doctor assistant dare', 'doctor assistant dare kind', 'assistant', 'assistant dare', 'assistant dare kind', 'dare', 'dare kind', 'kind']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
124866,"The facility is not equipped with the necessary equipment in order to conduct a thorough consultation, which leads to failure",1,facility not equipped necessary equipment order conduct thorough consultation lead failure,"['facility', 'facility not', 'facility not equipped', 'facility not equipped necessary', 'facility not equipped necessary equipment', 'facility not equipped necessary equipment order', 'facility not equipped necessary equipment order conduct', 'facility not equipped necessary equipment order conduct thorough', 'facility not equipped necessary equipment order conduct thorough consultation', 'facility not equipped necessary equipment order conduct thorough consultation lead', 'facility not equipped necessary equipment order conduct thorough consultation lead failure', 'not', 'not equipped', 'not equipped necessary', 'not equipped necessary equipment', 'not equipped necessary equipment order', 'not equipped necessary equipment order conduct', 'not equipped necessary equipment order conduct thorough', 'not equipped necessary equipment order conduct thorough consultation', 'not equipped necessary equipment order conduct thorough consultation lead', 'not equipped necessary equipment order conduct thorough consultation lead failure', 'equipped', 'equipped necessary', 'equipped necessary equipment', 'equipped necessary equipment order', 'equipped necessary equipment order conduct', 'equipped necessary equipment order conduct thorough', 'equipped necessary equipment order conduct thorough consultation', 'equipped necessary equipment order conduct thorough consultation lead', 'equipped necessary equipment order conduct thorough consultation lead failure', 'necessary', 'necessary equipment', 'necessary equipment order', 'necessary equipment order conduct', 'necessary equipment order conduct thorough', 'necessary equipment order conduct thorough consultation', 'necessary equipment order conduct thorough consultation lead', 'necessary equipment order conduct thorough consultation lead failure', 'equipment', 'equipment order', 'equipment order conduct', 'equipment order conduct thorough', 'equipment order conduct thorough consultation', 'equipment order conduct thorough consultation lead', 'equipment order conduct thorough consultation lead failure', 'order', 'order conduct', 'order conduct thorough', 'order conduct thorough consultation', 'order conduct thorough consultation lead', 'order conduct thorough consultation lead failure', 'conduct', 'conduct thorough', 'conduct thorough consultation', 'conduct thorough consultation lead', 'conduct thorough consultation lead failure', 'thorough', 'thorough consultation', 'thorough consultation lead', 'thorough consultation lead failure', 'consultation', 'consultation lead', 'consultation lead failure', 'lead', 'lead failure', 'failure']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
100842,"His office staff are friendly, professional, kind, and are readily available when you call to answer questions or attend to needs.",0,office staff friendly professional kind readily available answer question attend need,"['office', 'office staff', 'office staff friendly', 'office staff friendly professional', 'office staff friendly professional kind', 'office staff friendly professional kind readily', 'office staff friendly professional kind readily available', 'office staff friendly professional kind readily available answer', 'office staff friendly professional kind readily available answer question', 'office staff friendly professional kind readily available answer question attend', 'office staff friendly professional kind readily available answer question attend need', 'staff', 'staff friendly', 'staff friendly professional', 'staff friendly professional kind', 'staff friendly professional kind readily', 'staff friendly professional kind readily available', 'staff friendly professional kind readily available answer', 'staff friendly professional kind readily available answer question', 'staff friendly professional kind readily available answer question attend', 'staff friendly professional kind readily available answer question attend need', 'friendly', 'friendly professional', 'friendly professional kind', 'friendly professional kind readily', 'friendly professional kind readily available', 'friendly professional kind readily available answer', 'friendly professional kind readily available answer question', 'friendly professional kind readily available answer question attend', 'friendly professional kind readily available answer question attend need', 'professional', 'professional kind', 'professional kind readily', 'professional kind readily available', 'professional kind readily available answer', 'professional kind readily available answer question', 'professional kind readily available answer question attend', 'professional kind readily available answer question attend need', 'kind', 'kind readily', 'kind readily available', 'kind readily available answer', 'kind readily available answer question', 'kind readily available answer question attend', 'kind readily available answer question attend need', 'readily', 'readily available', 'readily available answer', 'readily available answer question', 'readily available answer question attend', 'readily available answer question attend need', 'available', 'available answer', 'available answer question', 'available answer question attend', 'available answer question attend need', 'answer', 'answer question', 'answer question attend', 'answer question attend need', 'question', 'question attend', 'question attend need', 'attend', 'attend need', 'need']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
130139,and never gave me a thorough exam before literally walking out the door.,1,give thorough examination literally walk door,"['give', 'give thorough', 'give thorough examination', 'give thorough examination literally', 'give thorough examination literally walk', 'give thorough examination literally walk door', 'thorough', 'thorough examination', 'thorough examination literally', 'thorough examination literally walk', 'thorough examination literally walk door', 'examination', 'examination literally', 'examination literally walk', 'examination literally walk door', 'literally', 'literally walk', 'literally walk door', 'walk', 'walk door', 'door']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
174175,Very poor conduct by the owner as well as unprofessional in having me seen by a business manager.,1,poor conduct owner professional have see business manager,"['poor', 'poor conduct', 'poor conduct owner', 'poor conduct owner professional', 'poor conduct owner professional have', 'poor conduct owner professional have see', 'poor conduct owner professional have see business', 'poor conduct owner professional have see business manager', 'conduct', 'conduct owner', 'conduct owner professional', 'conduct owner professional have', 'conduct owner professional have see', 'conduct owner professional have see business', 'conduct owner professional have see business manager', 'owner', 'owner professional', 'owner professional have', 'owner professional have see', 'owner professional have see business', 'owner professional have see business manager', 'professional', 'professional have', 'professional have see', 'professional have see business', 'professional have see business manager', 'have', 'have see', 'have see business', 'have see business manager', 'see', 'see business', 'see business manager', 'business', 'business manager', 'manager']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
63547,"The doctor is kind, attentive, knowledgeable.",0,doctor kind attentive knowledgeable,"['doctor', 'doctor kind', 'doctor kind attentive', 'doctor kind attentive knowledgeable', 'kind', 'kind attentive', 'kind attentive knowledgeable', 'attentive', 'attentive knowledgeable', 'knowledgeable']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
181432,I will be having a TKR in the next several weeks but would always recommend seeing him!,0,have tar recommend see,"['have', 'have tar', 'have tar recommend', 'have tar recommend see', 'tar', 'tar recommend', 'tar recommend see', 'recommend', 'recommend see', 'see']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
133031,"He is kind, patient, understanding, and an absolutely excellent surgeon.",0,kind patient understanding absolutely excellent surgeon,"['kind', 'kind patient', 'kind patient understanding', 'kind patient understanding absolutely', 'kind patient understanding absolutely excellent', 'kind patient understanding absolutely excellent surgeon', 'patient', 'patient understanding', 'patient understanding absolutely', 'patient understanding absolutely excellent', 'patient understanding absolutely excellent surgeon', 'understanding', 'understanding absolutely', 'understanding absolutely excellent', 'understanding absolutely excellent surgeon', 'absolutely', 'absolutely excellent', 'absolutely excellent surgeon', 'excellent', 'excellent surgeon', 'surgeon']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
96858,"Everyone was so sweet and kind, and Dr. Ohlemacher made me feel",0,sweet kind dr ohlemacher feel,"['sweet', 'sweet kind', 'sweet kind dr', 'sweet kind dr ohlemacher', 'sweet kind dr ohlemacher feel', 'kind', 'kind dr', 'kind dr ohlemacher', 'kind dr ohlemacher feel', 'dr', 'dr ohlemacher', 'dr ohlemacher feel', 'ohlemacher', 'ohlemacher feel', 'feel']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
64863,I do not having to wait for a long time when she is running behind.,1,not have wait long time run,"['not', 'not have', 'not have wait', 'not have wait long', 'not have wait long time', 'not have wait long time run', 'have', 'have wait', 'have wait long', 'have wait long time', 'have wait long time run', 'wait', 'wait long', 'wait long time', 'wait long time run', 'long', 'long time', 'long time run', 'time', 'time run', 'run']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
96650,The MAs were very kind,0,kind,['kind'],0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
100125,He is very attentive and thorough in my office visits.,0,attentive thorough office visit,"['attentive', 'attentive thorough', 'attentive thorough office', 'attentive thorough office visit', 'thorough', 'thorough office', 'thorough office visit', 'office', 'office visit', 'visit']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
114022,Earlier today I walked out of their Freehold office after having to deal with the rudest and unprofessional staff.,1,walk freehold office have deal crude professional staff,"['walk', 'walk freehold', 'walk freehold office', 'walk freehold office have', 'walk freehold office have deal', 'walk freehold office have deal crude', 'walk freehold office have deal crude professional', 'walk freehold office have deal crude professional staff', 'freehold', 'freehold office', 'freehold office have', 'freehold office have deal', 'freehold office have deal crude', 'freehold office have deal crude professional', 'freehold office have deal crude professional staff', 'office', 'office have', 'office have deal', 'office have deal crude', 'office have deal crude professional', 'office have deal crude professional staff', 'have', 'have deal', 'have deal crude', 'have deal crude professional', 'have deal crude professional staff', 'deal', 'deal crude', 'deal crude professional', 'deal crude professional staff', 'crude', 'crude professional', 'crude professional staff', 'professional', 'professional staff', 'staff']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
177259,His consultations are very thorough and you will be very impressed with his meticulous measurements and his honest feedback and expert opinion.,0,consultation thorough impress meticulous measurement honest feedback expert opinion,"['consultation', 'consultation thorough', 'consultation thorough impress', 'consultation thorough impress meticulous', 'consultation thorough impress meticulous measurement', 'consultation thorough impress meticulous measurement honest', 'consultation thorough impress meticulous measurement honest feedback', 'consultation thorough impress meticulous measurement honest feedback expert', 'consultation thorough impress meticulous measurement honest feedback expert opinion', 'thorough', 'thorough impress', 'thorough impress meticulous', 'thorough impress meticulous measurement', 'thorough impress meticulous measurement honest', 'thorough impress meticulous measurement honest feedback', 'thorough impress meticulous measurement honest feedback expert', 'thorough impress meticulous measurement honest feedback expert opinion', 'impress', 'impress meticulous', 'impress meticulous measurement', 'impress meticulous measurement honest', 'impress meticulous measurement honest feedback', 'impress meticulous measurement honest feedback expert', 'impress meticulous measurement honest feedback expert opinion', 'meticulous', 'meticulous measurement', 'meticulous measurement honest', 'meticulous measurement honest feedback', 'meticulous measurement honest feedback expert', 'meticulous measurement honest feedback expert opinion', 'measurement', 'measurement honest', 'measurement honest feedback', 'measurement honest feedback expert', 'measurement honest feedback expert opinion', 'honest', 'honest feedback', 'honest feedback expert', 'honest feedback expert opinion', 'feedback', 'feedback expert', 'feedback expert opinion', 'expert', 'expert opinion', 'opinion']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
171639,He sent me to rehab for 8 visits which helped a little bit but still in pain and having to walk with a limp.,1,send read visit help little bit pain have walk limp,"['send', 'send read', 'send read visit', 'send read visit help', 'send read visit help little', 'send read visit help little bit', 'send read visit help little bit pain', 'send read visit help little bit pain have', 'send read visit help little bit pain have walk', 'send read visit help little bit pain have walk limp', 'read', 'read visit', 'read visit help', 'read visit help little', 'read visit help little bit', 'read visit help little bit pain', 'read visit help little bit pain have', 'read visit help little bit pain have walk', 'read visit help little bit pain have walk limp', 'visit', 'visit help', 'visit help little', 'visit help little bit', 'visit help little bit pain', 'visit help little bit pain have', 'visit help little bit pain have walk', 'visit help little bit pain have walk limp', 'help', 'help little', 'help little bit', 'help little bit pain', 'help little bit pain have', 'help little bit pain have walk', 'help little bit pain have walk limp', 'little', 'little bit', 'little bit pain', 'little bit pain have', 'little bit pain have walk', 'little bit pain have walk limp', 'bit', 'bit pain', 'bit pain have', 'bit pain have walk', 'bit pain have walk limp', 'pain', 'pain have', 'pain have walk', 'pain have walk limp', 'have', 'have walk', 'have walk limp', 'walk', 'walk limp', 'limp']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
102933,I am just not happy with not having received a reminder for my yearly check-up from the staff.,1,not happy not have receive reminder yearly check staff,"['not', 'not happy', 'not happy not', 'not happy not have', 'not happy not have receive', 'not happy not have receive reminder', 'not happy not have receive reminder yearly', 'not happy not have receive reminder yearly check', 'not happy not have receive reminder yearly check staff', 'happy', 'happy not', 'happy not have', 'happy not have receive', 'happy not have receive reminder', 'happy not have receive reminder yearly', 'happy not have receive reminder yearly check', 'happy not have receive reminder yearly check staff', 'not', 'not have', 'not have receive', 'not have receive reminder', 'not have receive reminder yearly', 'not have receive reminder yearly check', 'not have receive reminder yearly check staff', 'have', 'have receive', 'have receive reminder', 'have receive reminder yearly', 'have receive reminder yearly check', 'have receive reminder yearly check staff', 'receive', 'receive reminder', 'receive reminder yearly', 'receive reminder yearly check', 'receive reminder yearly check staff', 'reminder', 'reminder yearly', 'reminder yearly check', 'reminder yearly check staff', 'yearly', 'yearly check', 'yearly check staff', 'check', 'check staff', 'staff']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
153554,"If you are having any issues that require a ENT, do not look",1,have issue require go not look,"['have', 'have issue', 'have issue require', 'have issue require go', 'have issue require go not', 'have issue require go not look', 'issue', 'issue require', 'issue require go', 'issue require go not', 'issue require go not look', 'require', 'require go', 'require go not', 'require go not look', 'go', 'go not', 'go not look', 'not', 'not look', 'look']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
164838,for professional nor thorough training.,1,professional thorough train,"['professional', 'professional thorough', 'professional thorough train', 'thorough', 'thorough train', 'train']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
68069,"Always helpful, always kind, and always trying to do their best.",0,helpful kind try good,"['helpful', 'helpful kind', 'helpful kind try', 'helpful kind try good', 'kind', 'kind try', 'kind try good', 'try', 'try good', 'good']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
73134,He was thoughtful and considering when I asked questions during visits.,0,thoughtful consider ask question visit,"['thoughtful', 'thoughtful consider', 'thoughtful consider ask', 'thoughtful consider ask question', 'thoughtful consider ask question visit', 'consider', 'consider ask', 'consider ask question', 'consider ask question visit', 'ask', 'ask question', 'ask question visit', 'question', 'question visit', 'visit']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
191339,"for having to constantly advocate/explain yourself, or even multiple visits because they don't know how to do your job, then come on down to CMC.",1,have constantly advocateexplain multiple visit know job come centimeter,"['have', 'have constantly', 'have constantly advocateexplain', 'have constantly advocateexplain multiple', 'have constantly advocateexplain multiple visit', 'have constantly advocateexplain multiple visit know', 'have constantly advocateexplain multiple visit know job', 'have constantly advocateexplain multiple visit know job come', 'have constantly advocateexplain multiple visit know job come centimeter', 'constantly', 'constantly advocateexplain', 'constantly advocateexplain multiple', 'constantly advocateexplain multiple visit', 'constantly advocateexplain multiple visit know', 'constantly advocateexplain multiple visit know job', 'constantly advocateexplain multiple visit know job come', 'constantly advocateexplain multiple visit know job come centimeter', 'advocateexplain', 'advocateexplain multiple', 'advocateexplain multiple visit', 'advocateexplain multiple visit know', 'advocateexplain multiple visit know job', 'advocateexplain multiple visit know job come', 'advocateexplain multiple visit know job come centimeter', 'multiple', 'multiple visit', 'multiple visit know', 'multiple visit know job', 'multiple visit know job come', 'multiple visit know job come centimeter', 'visit', 'visit know', 'visit know job', 'visit know job come', 'visit know job come centimeter', 'know', 'know job', 'know job come', 'know job come centimeter', 'job', 'job come', 'job come centimeter', 'come', 'come centimeter', 'centimeter']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
108226,"Everyone, from the receptionist to the CPSP coordinator Rosalba were very kind, informative and helpful.",0,reception cusp coordinate rosalba kind information helpful,"['reception', 'reception cusp', 'reception cusp coordinate', 'reception cusp coordinate rosalba', 'reception cusp coordinate rosalba kind', 'reception cusp coordinate rosalba kind information', 'reception cusp coordinate rosalba kind information helpful', 'cusp', 'cusp coordinate', 'cusp coordinate rosalba', 'cusp coordinate rosalba kind', 'cusp coordinate rosalba kind information', 'cusp coordinate rosalba kind information helpful', 'coordinate', 'coordinate rosalba', 'coordinate rosalba kind', 'coordinate rosalba kind information', 'coordinate rosalba kind information helpful', 'rosalba', 'rosalba kind', 'rosalba kind information', 'rosalba kind information helpful', 'kind', 'kind information', 'kind information helpful', 'information', 'information helpful', 'helpful']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
