commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
162220,"Dr. Samaha will for the money , he will talk to you in the beginning to pull you as you are vulnerable.",1,money talk begin pull vulnerable,"['money', 'money talk', 'money talk begin', 'money talk begin pull', 'money talk begin pull vulnerable', 'talk', 'talk begin', 'talk begin pull', 'talk begin pull vulnerable', 'begin', 'begin pull', 'begin pull vulnerable', 'pull', 'pull vulnerable', 'vulnerable']",0,0,1,0.1111111111111111,0.0
121618,how can Krista put me on the schedule without talking to the patient first??,1,wrist schedule talk patient,"['wrist', 'wrist schedule', 'wrist schedule talk', 'wrist schedule talk patient', 'schedule', 'schedule talk', 'schedule talk patient', 'talk', 'talk patient', 'patient']",0,0,1,0.1538461538461538,0.0
116479,they didnt inform me of this until the first lady said easy fix.,1,inform lady say easy fix,"['inform', 'inform lady', 'inform lady say', 'inform lady say easy', 'inform lady say easy fix', 'lady', 'lady say', 'lady say easy', 'lady say easy fix', 'say', 'say easy', 'say easy fix', 'easy', 'easy fix', 'fix']",1,0,0,0.1111111111111111,0.0
167957,I also talked to two professionals plastic surgeons after my botched surgery with doctor Wages,1,talk professional plastic surgeon mottle surgery doctor wage,"['talk', 'talk professional', 'talk professional plastic', 'talk professional plastic surgeon', 'talk professional plastic surgeon mottle', 'talk professional plastic surgeon mottle surgery', 'talk professional plastic surgeon mottle surgery doctor', 'talk professional plastic surgeon mottle surgery doctor wage', 'professional', 'professional plastic', 'professional plastic surgeon', 'professional plastic surgeon mottle', 'professional plastic surgeon mottle surgery', 'professional plastic surgeon mottle surgery doctor', 'professional plastic surgeon mottle surgery doctor wage', 'plastic', 'plastic surgeon', 'plastic surgeon mottle', 'plastic surgeon mottle surgery', 'plastic surgeon mottle surgery doctor', 'plastic surgeon mottle surgery doctor wage', 'surgeon', 'surgeon mottle', 'surgeon mottle surgery', 'surgeon mottle surgery doctor', 'surgeon mottle surgery doctor wage', 'mottle', 'mottle surgery', 'mottle surgery doctor', 'mottle surgery doctor wage', 'surgery', 'surgery doctor', 'surgery doctor wage', 'doctor', 'doctor wage', 'wage']",0,0,1,0.0512820512820512,0.0
181739,He knows what he's talking about when you ask him anything about the procedures.,0,know talk ask procedure,"['know', 'know talk', 'know talk ask', 'know talk ask procedure', 'talk', 'talk ask', 'talk ask procedure', 'ask', 'ask procedure', 'procedure']",0,0,1,0.1538461538461538,0.0
173994,The information provided was clear and easy to follow as a woman who does not have children just,0,information provide clear easy follow woman not child,"['information', 'information provide', 'information provide clear', 'information provide clear easy', 'information provide clear easy follow', 'information provide clear easy follow woman', 'information provide clear easy follow woman not', 'information provide clear easy follow woman not child', 'provide', 'provide clear', 'provide clear easy', 'provide clear easy follow', 'provide clear easy follow woman', 'provide clear easy follow woman not', 'provide clear easy follow woman not child', 'clear', 'clear easy', 'clear easy follow', 'clear easy follow woman', 'clear easy follow woman not', 'clear easy follow woman not child', 'easy', 'easy follow', 'easy follow woman', 'easy follow woman not', 'easy follow woman not child', 'follow', 'follow woman', 'follow woman not', 'follow woman not child', 'woman', 'woman not', 'woman not child', 'not', 'not child', 'child']",1,0,0,0.0512820512820512,0.0
138762,Sherry constantly talks over you without giving you a chance to ask questions.,1,sherry constantly talk give chance ask question,"['sherry', 'sherry constantly', 'sherry constantly talk', 'sherry constantly talk give', 'sherry constantly talk give chance', 'sherry constantly talk give chance ask', 'sherry constantly talk give chance ask question', 'constantly', 'constantly talk', 'constantly talk give', 'constantly talk give chance', 'constantly talk give chance ask', 'constantly talk give chance ask question', 'talk', 'talk give', 'talk give chance', 'talk give chance ask', 'talk give chance ask question', 'give', 'give chance', 'give chance ask', 'give chance ask question', 'chance', 'chance ask', 'chance ask question', 'ask', 'ask question', 'question']",0,0,1,0.064516129032258,0.0
86008,"Dr. Flesher is great to work with and easy to bond with, he has great expertise",0,great work easy bond great expertness,"['great', 'great work', 'great work easy', 'great work easy bond', 'great work easy bond great', 'great work easy bond great expertness', 'work', 'work easy', 'work easy bond', 'work easy bond great', 'work easy bond great expertness', 'easy', 'easy bond', 'easy bond great', 'easy bond great expertness', 'bond', 'bond great', 'bond great expertness', 'great', 'great expertness', 'expertness']",1,0,0,0.0833333333333333,0.0
63932,She's very easy to talk to and she listens to you,0,easy talk listen,"['easy', 'easy talk', 'easy talk listen', 'talk', 'talk listen', 'listen']",1,1,1,0.6666666666666666,0.0
117756,"She sits down and talks with you and takes and interest in your life, in addition to caring",0,sit talk take interest life addition dare,"['sit', 'sit talk', 'sit talk take', 'sit talk take interest', 'sit talk take interest life', 'sit talk take interest life addition', 'sit talk take interest life addition dare', 'talk', 'talk take', 'talk take interest', 'talk take interest life', 'talk take interest life addition', 'talk take interest life addition dare', 'take', 'take interest', 'take interest life', 'take interest life addition', 'take interest life addition dare', 'interest', 'interest life', 'interest life addition', 'interest life addition dare', 'life', 'life addition', 'life addition dare', 'addition', 'addition dare', 'dare']",0,0,1,0.064516129032258,0.0
169633,She also did unnecessary surgery and tried to talk me into getting liposuction (I only weighed 110 lbs at the time).,1,unnecessary surgery try talk get liposuction weigh lupus erythematosus time,"['unnecessary', 'unnecessary surgery', 'unnecessary surgery try', 'unnecessary surgery try talk', 'unnecessary surgery try talk get', 'unnecessary surgery try talk get liposuction', 'unnecessary surgery try talk get liposuction weigh', 'unnecessary surgery try talk get liposuction weigh lupus', 'unnecessary surgery try talk get liposuction weigh lupus erythematosus', 'unnecessary surgery try talk get liposuction weigh lupus erythematosus time', 'surgery', 'surgery try', 'surgery try talk', 'surgery try talk get', 'surgery try talk get liposuction', 'surgery try talk get liposuction weigh', 'surgery try talk get liposuction weigh lupus', 'surgery try talk get liposuction weigh lupus erythematosus', 'surgery try talk get liposuction weigh lupus erythematosus time', 'try', 'try talk', 'try talk get', 'try talk get liposuction', 'try talk get liposuction weigh', 'try talk get liposuction weigh lupus', 'try talk get liposuction weigh lupus erythematosus', 'try talk get liposuction weigh lupus erythematosus time', 'talk', 'talk get', 'talk get liposuction', 'talk get liposuction weigh', 'talk get liposuction weigh lupus', 'talk get liposuction weigh lupus erythematosus', 'talk get liposuction weigh lupus erythematosus time', 'get', 'get liposuction', 'get liposuction weigh', 'get liposuction weigh lupus', 'get liposuction weigh lupus erythematosus', 'get liposuction weigh lupus erythematosus time', 'liposuction', 'liposuction weigh', 'liposuction weigh lupus', 'liposuction weigh lupus erythematosus', 'liposuction weigh lupus erythematosus time', 'weigh', 'weigh lupus', 'weigh lupus erythematosus', 'weigh lupus erythematosus time', 'lupus', 'lupus erythematosus', 'lupus erythematosus time', 'erythematosus', 'erythematosus time', 'time']",0,0,1,0.0344827586206896,0.0
62788,He knows what he is talking about and he helps me out with some of my problems,0,know talk help problem,"['know', 'know talk', 'know talk help', 'know talk help problem', 'talk', 'talk help', 'talk help problem', 'help', 'help problem', 'problem']",0,0,1,0.1538461538461538,0.0
64281,"She was very easy to talk to, and that was very good for me.",0,easy talk good,"['easy', 'easy talk', 'easy talk good', 'talk', 'talk good', 'good']",1,1,1,0.6666666666666666,0.0
142114,"Very Patient and easy to talk to, Dr McLeod listens to my concerns.",0,patient easy talk concern,"['patient', 'patient easy', 'patient easy talk', 'patient easy talk concern', 'easy', 'easy talk', 'easy talk concern', 'talk', 'talk concern', 'concern']",1,1,1,0.4615384615384615,0.0
141183,"The scheduling process was easy , and very friendly front desk attendant.",0,schelling process easy friendly desk attendant,"['schelling', 'schelling process', 'schelling process easy', 'schelling process easy friendly', 'schelling process easy friendly desk', 'schelling process easy friendly desk attendant', 'process', 'process easy', 'process easy friendly', 'process easy friendly desk', 'process easy friendly desk attendant', 'easy', 'easy friendly', 'easy friendly desk', 'easy friendly desk attendant', 'friendly', 'friendly desk', 'friendly desk attendant', 'desk', 'desk attendant', 'attendant']",1,0,0,0.0833333333333333,0.0
98715,"I needed a tooth extracted and Dr. Taylor and Paris made my experience so easy, quick, and I did not feel a thing.",0,need tooth extract experience easy quick not feel thing,"['need', 'need tooth', 'need tooth extract', 'need tooth extract experience', 'need tooth extract experience easy', 'need tooth extract experience easy quick', 'need tooth extract experience easy quick not', 'need tooth extract experience easy quick not feel', 'need tooth extract experience easy quick not feel thing', 'tooth', 'tooth extract', 'tooth extract experience', 'tooth extract experience easy', 'tooth extract experience easy quick', 'tooth extract experience easy quick not', 'tooth extract experience easy quick not feel', 'tooth extract experience easy quick not feel thing', 'extract', 'extract experience', 'extract experience easy', 'extract experience easy quick', 'extract experience easy quick not', 'extract experience easy quick not feel', 'extract experience easy quick not feel thing', 'experience', 'experience easy', 'experience easy quick', 'experience easy quick not', 'experience easy quick not feel', 'experience easy quick not feel thing', 'easy', 'easy quick', 'easy quick not', 'easy quick not feel', 'easy quick not feel thing', 'quick', 'quick not', 'quick not feel', 'quick not feel thing', 'not', 'not feel', 'not feel thing', 'feel', 'feel thing', 'thing']",1,0,0,0.0416666666666666,0.0
116811,"and cursing and talking in a very vulgar manner, while I was still on hold.",1,curse talk vulgar manner hold,"['curse', 'curse talk', 'curse talk vulgar', 'curse talk vulgar manner', 'curse talk vulgar manner hold', 'talk', 'talk vulgar', 'talk vulgar manner', 'talk vulgar manner hold', 'vulgar', 'vulgar manner', 'vulgar manner hold', 'manner', 'manner hold', 'hold']",0,0,1,0.1111111111111111,0.0
159718,A good back surgeon is probably the most important relationship when talking aging spines.,0,good surgeon probably important relationship talk rag spine,"['good', 'good surgeon', 'good surgeon probably', 'good surgeon probably important', 'good surgeon probably important relationship', 'good surgeon probably important relationship talk', 'good surgeon probably important relationship talk rag', 'good surgeon probably important relationship talk rag spine', 'surgeon', 'surgeon probably', 'surgeon probably important', 'surgeon probably important relationship', 'surgeon probably important relationship talk', 'surgeon probably important relationship talk rag', 'surgeon probably important relationship talk rag spine', 'probably', 'probably important', 'probably important relationship', 'probably important relationship talk', 'probably important relationship talk rag', 'probably important relationship talk rag spine', 'important', 'important relationship', 'important relationship talk', 'important relationship talk rag', 'important relationship talk rag spine', 'relationship', 'relationship talk', 'relationship talk rag', 'relationship talk rag spine', 'talk', 'talk rag', 'talk rag spine', 'rag', 'rag spine', 'spine']",0,0,1,0.0512820512820512,0.0
121429,I like being able to talk to Dr Minadeo like were close friends not just another number.,0,like able talk dr mind like close friend not number,"['like', 'like able', 'like able talk', 'like able talk dr', 'like able talk dr mind', 'like able talk dr mind like', 'like able talk dr mind like close', 'like able talk dr mind like close friend', 'like able talk dr mind like close friend not', 'like able talk dr mind like close friend not number', 'able', 'able talk', 'able talk dr', 'able talk dr mind', 'able talk dr mind like', 'able talk dr mind like close', 'able talk dr mind like close friend', 'able talk dr mind like close friend not', 'able talk dr mind like close friend not number', 'talk', 'talk dr', 'talk dr mind', 'talk dr mind like', 'talk dr mind like close', 'talk dr mind like close friend', 'talk dr mind like close friend not', 'talk dr mind like close friend not number', 'dr', 'dr mind', 'dr mind like', 'dr mind like close', 'dr mind like close friend', 'dr mind like close friend not', 'dr mind like close friend not number', 'mind', 'mind like', 'mind like close', 'mind like close friend', 'mind like close friend not', 'mind like close friend not number', 'like', 'like close', 'like close friend', 'like close friend not', 'like close friend not number', 'close', 'close friend', 'close friend not', 'close friend not number', 'friend', 'friend not', 'friend not number', 'not', 'not number', 'number']",0,0,1,0.0344827586206896,0.0
102168,"The procedure was easier than I expected, and in a few weeks I will be able to have him pierce my ear again.",0,procedure easy expect able pierce ear,"['procedure', 'procedure easy', 'procedure easy expect', 'procedure easy expect able', 'procedure easy expect able pierce', 'procedure easy expect able pierce ear', 'easy', 'easy expect', 'easy expect able', 'easy expect able pierce', 'easy expect able pierce ear', 'expect', 'expect able', 'expect able pierce', 'expect able pierce ear', 'able', 'able pierce', 'able pierce ear', 'pierce', 'pierce ear', 'ear']",1,0,0,0.0833333333333333,0.0
78923,A few points I felt that he talked over me and may not have heard things I was saying.,1,point feel talk not hear thing say,"['point', 'point feel', 'point feel talk', 'point feel talk not', 'point feel talk not hear', 'point feel talk not hear thing', 'point feel talk not hear thing say', 'feel', 'feel talk', 'feel talk not', 'feel talk not hear', 'feel talk not hear thing', 'feel talk not hear thing say', 'talk', 'talk not', 'talk not hear', 'talk not hear thing', 'talk not hear thing say', 'not', 'not hear', 'not hear thing', 'not hear thing say', 'hear', 'hear thing', 'hear thing say', 'thing', 'thing say', 'say']",0,0,1,0.064516129032258,0.0
63199,It was very easy to talk to her.,0,easy talk,"['easy', 'easy talk', 'talk']",1,1,1,1.0,1.0
111222,"for 2 follow ups, all he did was try to talk me into other treatments, sorry I didn't look at Yelp before making an appointment.",1,follow try talk treatment sorry look yip make appointment,"['follow', 'follow try', 'follow try talk', 'follow try talk treatment', 'follow try talk treatment sorry', 'follow try talk treatment sorry look', 'follow try talk treatment sorry look yip', 'follow try talk treatment sorry look yip make', 'follow try talk treatment sorry look yip make appointment', 'try', 'try talk', 'try talk treatment', 'try talk treatment sorry', 'try talk treatment sorry look', 'try talk treatment sorry look yip', 'try talk treatment sorry look yip make', 'try talk treatment sorry look yip make appointment', 'talk', 'talk treatment', 'talk treatment sorry', 'talk treatment sorry look', 'talk treatment sorry look yip', 'talk treatment sorry look yip make', 'talk treatment sorry look yip make appointment', 'treatment', 'treatment sorry', 'treatment sorry look', 'treatment sorry look yip', 'treatment sorry look yip make', 'treatment sorry look yip make appointment', 'sorry', 'sorry look', 'sorry look yip', 'sorry look yip make', 'sorry look yip make appointment', 'look', 'look yip', 'look yip make', 'look yip make appointment', 'yip', 'yip make', 'yip make appointment', 'make', 'make appointment', 'appointment']",0,0,1,0.0416666666666666,0.0
177553,This happened to me In 2019 and was embraced to talk about it then.,1,happen embrace talk,"['happen', 'happen embrace', 'happen embrace talk', 'embrace', 'embrace talk', 'talk']",0,0,1,0.2222222222222222,0.0
128777,I was shocked at how easy my recovery was.,0,shock easy recovery,"['shock', 'shock easy', 'shock easy recovery', 'easy', 'easy recovery', 'recovery']",1,0,0,0.2222222222222222,0.0
104506,Doctor was very caring and enabled me to have an easy and successful cataract removal.,0,doctor dare enable easy successful attract removal,"['doctor', 'doctor dare', 'doctor dare enable', 'doctor dare enable easy', 'doctor dare enable easy successful', 'doctor dare enable easy successful attract', 'doctor dare enable easy successful attract removal', 'dare', 'dare enable', 'dare enable easy', 'dare enable easy successful', 'dare enable easy successful attract', 'dare enable easy successful attract removal', 'enable', 'enable easy', 'enable easy successful', 'enable easy successful attract', 'enable easy successful attract removal', 'easy', 'easy successful', 'easy successful attract', 'easy successful attract removal', 'successful', 'successful attract', 'successful attract removal', 'attract', 'attract removal', 'removal']",1,0,0,0.064516129032258,0.0
176696,Please do your research talk to real people like me.,1,research talk real people like,"['research', 'research talk', 'research talk real', 'research talk real people', 'research talk real people like', 'talk', 'talk real', 'talk real people', 'talk real people like', 'real', 'real people', 'real people like', 'people', 'people like', 'like']",0,0,1,0.1111111111111111,0.0
187584,"I found out about Dr. Neinstein on one of my favorite podcasts (The Blonde Files), where he talked at length about liposuction",0,find dr neinstein favorite podcast blond file talk length liposuction,"['find', 'find dr', 'find dr neinstein', 'find dr neinstein favorite', 'find dr neinstein favorite podcast', 'find dr neinstein favorite podcast blond', 'find dr neinstein favorite podcast blond file', 'find dr neinstein favorite podcast blond file talk', 'find dr neinstein favorite podcast blond file talk length', 'find dr neinstein favorite podcast blond file talk length liposuction', 'dr', 'dr neinstein', 'dr neinstein favorite', 'dr neinstein favorite podcast', 'dr neinstein favorite podcast blond', 'dr neinstein favorite podcast blond file', 'dr neinstein favorite podcast blond file talk', 'dr neinstein favorite podcast blond file talk length', 'dr neinstein favorite podcast blond file talk length liposuction', 'neinstein', 'neinstein favorite', 'neinstein favorite podcast', 'neinstein favorite podcast blond', 'neinstein favorite podcast blond file', 'neinstein favorite podcast blond file talk', 'neinstein favorite podcast blond file talk length', 'neinstein favorite podcast blond file talk length liposuction', 'favorite', 'favorite podcast', 'favorite podcast blond', 'favorite podcast blond file', 'favorite podcast blond file talk', 'favorite podcast blond file talk length', 'favorite podcast blond file talk length liposuction', 'podcast', 'podcast blond', 'podcast blond file', 'podcast blond file talk', 'podcast blond file talk length', 'podcast blond file talk length liposuction', 'blond', 'blond file', 'blond file talk', 'blond file talk length', 'blond file talk length liposuction', 'file', 'file talk', 'file talk length', 'file talk length liposuction', 'talk', 'talk length', 'talk length liposuction', 'length', 'length liposuction', 'liposuction']",0,0,1,0.0344827586206896,0.0
101679,"WOW WHAT A LOUD, RUDE MOUTH, DO NOT GO TO THIS DOCTOR UNLESS YOU WANT TO BE BULLIED, AND TALKED DOWN TO AND HUMILIATED!",1,loud rude mouth not doctor want pull talk humiliated,"['loud', 'loud rude', 'loud rude mouth', 'loud rude mouth not', 'loud rude mouth not doctor', 'loud rude mouth not doctor want', 'loud rude mouth not doctor want pull', 'loud rude mouth not doctor want pull talk', 'loud rude mouth not doctor want pull talk humiliated', 'rude', 'rude mouth', 'rude mouth not', 'rude mouth not doctor', 'rude mouth not doctor want', 'rude mouth not doctor want pull', 'rude mouth not doctor want pull talk', 'rude mouth not doctor want pull talk humiliated', 'mouth', 'mouth not', 'mouth not doctor', 'mouth not doctor want', 'mouth not doctor want pull', 'mouth not doctor want pull talk', 'mouth not doctor want pull talk humiliated', 'not', 'not doctor', 'not doctor want', 'not doctor want pull', 'not doctor want pull talk', 'not doctor want pull talk humiliated', 'doctor', 'doctor want', 'doctor want pull', 'doctor want pull talk', 'doctor want pull talk humiliated', 'want', 'want pull', 'want pull talk', 'want pull talk humiliated', 'pull', 'pull talk', 'pull talk humiliated', 'talk', 'talk humiliated', 'humiliated']",0,0,1,0.0416666666666666,0.0
127922,and when I needed to move to a surgical method he and his staff made it an easy and well- informed process for me.,0,need surgical method staff easy inform process,"['need', 'need surgical', 'need surgical method', 'need surgical method staff', 'need surgical method staff easy', 'need surgical method staff easy inform', 'need surgical method staff easy inform process', 'surgical', 'surgical method', 'surgical method staff', 'surgical method staff easy', 'surgical method staff easy inform', 'surgical method staff easy inform process', 'method', 'method staff', 'method staff easy', 'method staff easy inform', 'method staff easy inform process', 'staff', 'staff easy', 'staff easy inform', 'staff easy inform process', 'easy', 'easy inform', 'easy inform process', 'inform', 'inform process', 'process']",1,0,0,0.064516129032258,0.0
139817,The job ahead wasn't easy but I knew Dr. Mariotti was going to be amazing.,0,job ahead easy know dr marietta go amaze,"['job', 'job ahead', 'job ahead easy', 'job ahead easy know', 'job ahead easy know dr', 'job ahead easy know dr marietta', 'job ahead easy know dr marietta go', 'job ahead easy know dr marietta go amaze', 'ahead', 'ahead easy', 'ahead easy know', 'ahead easy know dr', 'ahead easy know dr marietta', 'ahead easy know dr marietta go', 'ahead easy know dr marietta go amaze', 'easy', 'easy know', 'easy know dr', 'easy know dr marietta', 'easy know dr marietta go', 'easy know dr marietta go amaze', 'know', 'know dr', 'know dr marietta', 'know dr marietta go', 'know dr marietta go amaze', 'dr', 'dr marietta', 'dr marietta go', 'dr marietta go amaze', 'marietta', 'marietta go', 'marietta go amaze', 'go', 'go amaze', 'amaze']",1,0,0,0.0512820512820512,0.0
75821,I was glad to meet Dr. Darcy and talk to him about laser tattoo removal.,0,glad meet talk laser tattoo removal,"['glad', 'glad meet', 'glad meet talk', 'glad meet talk laser', 'glad meet talk laser tattoo', 'glad meet talk laser tattoo removal', 'meet', 'meet talk', 'meet talk laser', 'meet talk laser tattoo', 'meet talk laser tattoo removal', 'talk', 'talk laser', 'talk laser tattoo', 'talk laser tattoo removal', 'laser', 'laser tattoo', 'laser tattoo removal', 'tattoo', 'tattoo removal', 'removal']",0,0,1,0.0833333333333333,0.0
166610,I would recommend Dr. Stewart to everyone because you can tell what he is doing and talking about.,0,recommend dr stewart tell talk,"['recommend', 'recommend dr', 'recommend dr stewart', 'recommend dr stewart tell', 'recommend dr stewart tell talk', 'dr', 'dr stewart', 'dr stewart tell', 'dr stewart tell talk', 'stewart', 'stewart tell', 'stewart tell talk', 'tell', 'tell talk', 'talk']",0,0,1,0.1111111111111111,0.0
164645,Dr. Neinstein is the true example of walking the talk - He is up at literally. 4am - studying - working out visiting patents!,0,true example walk talk literally study work visit patient,"['true', 'true example', 'true example walk', 'true example walk talk', 'true example walk talk literally', 'true example walk talk literally study', 'true example walk talk literally study work', 'true example walk talk literally study work visit', 'true example walk talk literally study work visit patient', 'example', 'example walk', 'example walk talk', 'example walk talk literally', 'example walk talk literally study', 'example walk talk literally study work', 'example walk talk literally study work visit', 'example walk talk literally study work visit patient', 'walk', 'walk talk', 'walk talk literally', 'walk talk literally study', 'walk talk literally study work', 'walk talk literally study work visit', 'walk talk literally study work visit patient', 'talk', 'talk literally', 'talk literally study', 'talk literally study work', 'talk literally study work visit', 'talk literally study work visit patient', 'literally', 'literally study', 'literally study work', 'literally study work visit', 'literally study work visit patient', 'study', 'study work', 'study work visit', 'study work visit patient', 'work', 'work visit', 'work visit patient', 'visit', 'visit patient', 'patient']",0,0,1,0.0416666666666666,0.0
135492,"He actually let me talk without cutting me off, had good comments, didn't make me feel stupid for asking my questions, etc.",0,actually let talk cut good comment feel stupid ask question etc,"['actually', 'actually let', 'actually let talk', 'actually let talk cut', 'actually let talk cut good', 'actually let talk cut good comment', 'actually let talk cut good comment feel', 'actually let talk cut good comment feel stupid', 'actually let talk cut good comment feel stupid ask', 'actually let talk cut good comment feel stupid ask question', 'actually let talk cut good comment feel stupid ask question etc', 'let', 'let talk', 'let talk cut', 'let talk cut good', 'let talk cut good comment', 'let talk cut good comment feel', 'let talk cut good comment feel stupid', 'let talk cut good comment feel stupid ask', 'let talk cut good comment feel stupid ask question', 'let talk cut good comment feel stupid ask question etc', 'talk', 'talk cut', 'talk cut good', 'talk cut good comment', 'talk cut good comment feel', 'talk cut good comment feel stupid', 'talk cut good comment feel stupid ask', 'talk cut good comment feel stupid ask question', 'talk cut good comment feel stupid ask question etc', 'cut', 'cut good', 'cut good comment', 'cut good comment feel', 'cut good comment feel stupid', 'cut good comment feel stupid ask', 'cut good comment feel stupid ask question', 'cut good comment feel stupid ask question etc', 'good', 'good comment', 'good comment feel', 'good comment feel stupid', 'good comment feel stupid ask', 'good comment feel stupid ask question', 'good comment feel stupid ask question etc', 'comment', 'comment feel', 'comment feel stupid', 'comment feel stupid ask', 'comment feel stupid ask question', 'comment feel stupid ask question etc', 'feel', 'feel stupid', 'feel stupid ask', 'feel stupid ask question', 'feel stupid ask question etc', 'stupid', 'stupid ask', 'stupid ask question', 'stupid ask question etc', 'ask', 'ask question', 'ask question etc', 'question', 'question etc', 'etc']",0,0,1,0.0289855072463768,0.0
100499,Talks fast but really nice.,0,talk fast nice,"['talk', 'talk fast', 'talk fast nice', 'fast', 'fast nice', 'nice']",0,0,1,0.2222222222222222,0.0
96514,I liked talking to the doctor while he put the iv in my arm.,0,like talk doctor four arm,"['like', 'like talk', 'like talk doctor', 'like talk doctor four', 'like talk doctor four arm', 'talk', 'talk doctor', 'talk doctor four', 'talk doctor four arm', 'doctor', 'doctor four', 'doctor four arm', 'four', 'four arm', 'arm']",0,0,1,0.1111111111111111,0.0
160899,It was the easiest cleaning I have ever had.,0,easy clean,"['easy', 'easy clean', 'clean']",1,0,0,0.3333333333333333,0.0
64444,She's very conscientious and easy to understand,0,conscientious easy understand,"['conscientious', 'conscientious easy', 'conscientious easy understand', 'easy', 'easy understand', 'understand']",1,0,0,0.2222222222222222,0.0
184564,Now they expect me to pay another office visit to talk to him.,1,expect pay office visit talk,"['expect', 'expect pay', 'expect pay office', 'expect pay office visit', 'expect pay office visit talk', 'pay', 'pay office', 'pay office visit', 'pay office visit talk', 'office', 'office visit', 'office visit talk', 'visit', 'visit talk', 'talk']",0,0,1,0.1111111111111111,0.0
98708,Very easy recovery even though he wanted me it would be a bit uncomfortable and I would need to keep it clean.,0,easy recovery want bit uncomfortable need clean,"['easy', 'easy recovery', 'easy recovery want', 'easy recovery want bit', 'easy recovery want bit uncomfortable', 'easy recovery want bit uncomfortable need', 'easy recovery want bit uncomfortable need clean', 'recovery', 'recovery want', 'recovery want bit', 'recovery want bit uncomfortable', 'recovery want bit uncomfortable need', 'recovery want bit uncomfortable need clean', 'want', 'want bit', 'want bit uncomfortable', 'want bit uncomfortable need', 'want bit uncomfortable need clean', 'bit', 'bit uncomfortable', 'bit uncomfortable need', 'bit uncomfortable need clean', 'uncomfortable', 'uncomfortable need', 'uncomfortable need clean', 'need', 'need clean', 'clean']",1,0,0,0.064516129032258,0.0
61456,Easy going,0,easy go,"['easy', 'easy go', 'go']",1,0,0,0.3333333333333333,0.0
143649,of issues visit Dr.Steenblock's office then you will realise what am I talking .Such a great Dr. and staff .,0,issue visit drsteenblocks office realize talk great dr staff,"['issue', 'issue visit', 'issue visit drsteenblocks', 'issue visit drsteenblocks office', 'issue visit drsteenblocks office realize', 'issue visit drsteenblocks office realize talk', 'issue visit drsteenblocks office realize talk great', 'issue visit drsteenblocks office realize talk great dr', 'issue visit drsteenblocks office realize talk great dr staff', 'visit', 'visit drsteenblocks', 'visit drsteenblocks office', 'visit drsteenblocks office realize', 'visit drsteenblocks office realize talk', 'visit drsteenblocks office realize talk great', 'visit drsteenblocks office realize talk great dr', 'visit drsteenblocks office realize talk great dr staff', 'drsteenblocks', 'drsteenblocks office', 'drsteenblocks office realize', 'drsteenblocks office realize talk', 'drsteenblocks office realize talk great', 'drsteenblocks office realize talk great dr', 'drsteenblocks office realize talk great dr staff', 'office', 'office realize', 'office realize talk', 'office realize talk great', 'office realize talk great dr', 'office realize talk great dr staff', 'realize', 'realize talk', 'realize talk great', 'realize talk great dr', 'realize talk great dr staff', 'talk', 'talk great', 'talk great dr', 'talk great dr staff', 'great', 'great dr', 'great dr staff', 'dr', 'dr staff', 'staff']",0,0,1,0.0416666666666666,0.0
72980,Dr. Skorupski has been very caring and made this egg freezing process so much easier than what we expected.,0,dare egg freeze process easy expect,"['dare', 'dare egg', 'dare egg freeze', 'dare egg freeze process', 'dare egg freeze process easy', 'dare egg freeze process easy expect', 'egg', 'egg freeze', 'egg freeze process', 'egg freeze process easy', 'egg freeze process easy expect', 'freeze', 'freeze process', 'freeze process easy', 'freeze process easy expect', 'process', 'process easy', 'process easy expect', 'easy', 'easy expect', 'expect']",1,0,0,0.0833333333333333,0.0
143631,"Easy to get to place,",0,easy place,"['easy', 'easy place', 'place']",1,0,0,0.3333333333333333,0.0
143138,What makes me kinda sad is when I talk to my friends about,1,make kind sad talk friend,"['make', 'make kind', 'make kind sad', 'make kind sad talk', 'make kind sad talk friend', 'kind', 'kind sad', 'kind sad talk', 'kind sad talk friend', 'sad', 'sad talk', 'sad talk friend', 'talk', 'talk friend', 'friend']",0,0,1,0.1111111111111111,0.0
96418,Generally have a prompt (for a doctor's office) visit and enough time to talk out issues,0,generally prompt doctor office visit time talk issue,"['generally', 'generally prompt', 'generally prompt doctor', 'generally prompt doctor office', 'generally prompt doctor office visit', 'generally prompt doctor office visit time', 'generally prompt doctor office visit time talk', 'generally prompt doctor office visit time talk issue', 'prompt', 'prompt doctor', 'prompt doctor office', 'prompt doctor office visit', 'prompt doctor office visit time', 'prompt doctor office visit time talk', 'prompt doctor office visit time talk issue', 'doctor', 'doctor office', 'doctor office visit', 'doctor office visit time', 'doctor office visit time talk', 'doctor office visit time talk issue', 'office', 'office visit', 'office visit time', 'office visit time talk', 'office visit time talk issue', 'visit', 'visit time', 'visit time talk', 'visit time talk issue', 'time', 'time talk', 'time talk issue', 'talk', 'talk issue', 'issue']",0,0,1,0.0512820512820512,0.0
