commentId,comment,classification,comment_processed,word_phrase_list,bedside,bedside manner,manner,manner gentle,gentle,practical,similarity_score,regression_weight
164346,"His bedside manor is kind, compassionate and he does not rush you.",0,bedside manor kind compassionate not rush,"['bedside', 'bedside manor', 'bedside manor kind', 'bedside manor kind compassionate', 'bedside manor kind compassionate not', 'bedside manor kind compassionate not rush', 'manor', 'manor kind', 'manor kind compassionate', 'manor kind compassionate not', 'manor kind compassionate not rush', 'kind', 'kind compassionate', 'kind compassionate not', 'kind compassionate not rush', 'compassionate', 'compassionate not', 'compassionate not rush', 'not', 'not rush', 'rush']",1,0,0,0,0,0,0.064516129032258,0.0
126914,"Was very gentle, nice and took care of all my questions regarding my sons medical issue.",0,gentle nice take care question son medical issue,"['gentle', 'gentle nice', 'gentle nice take', 'gentle nice take care', 'gentle nice take care question', 'gentle nice take care question son', 'gentle nice take care question son medical', 'gentle nice take care question son medical issue', 'nice', 'nice take', 'nice take care', 'nice take care question', 'nice take care question son', 'nice take care question son medical', 'nice take care question son medical issue', 'take', 'take care', 'take care question', 'take care question son', 'take care question son medical', 'take care question son medical issue', 'care', 'care question', 'care question son', 'care question son medical', 'care question son medical issue', 'question', 'question son', 'question son medical', 'question son medical issue', 'son', 'son medical', 'son medical issue', 'medical', 'medical issue', 'issue']",0,0,0,0,1,0,0.0434782608695652,0.0
120733,"Very nice bed side manner, very caring and informative",0,nice bed manner dare information,"['nice', 'nice bed', 'nice bed manner', 'nice bed manner dare', 'nice bed manner dare information', 'bed', 'bed manner', 'bed manner dare', 'bed manner dare information', 'manner', 'manner dare', 'manner dare information', 'dare', 'dare information', 'information']",0,0,1,0,0,0,0.08,0.0
180325,and reconstructive breast implant with Dr Mofid. ??The doctor does not have bedside manners.,1,reconstructive breast plant dr move doctor not bedside manner,"['reconstructive', 'reconstructive breast', 'reconstructive breast plant', 'reconstructive breast plant dr', 'reconstructive breast plant dr move', 'reconstructive breast plant dr move doctor', 'reconstructive breast plant dr move doctor not', 'reconstructive breast plant dr move doctor not bedside', 'reconstructive breast plant dr move doctor not bedside manner', 'breast', 'breast plant', 'breast plant dr', 'breast plant dr move', 'breast plant dr move doctor', 'breast plant dr move doctor not', 'breast plant dr move doctor not bedside', 'breast plant dr move doctor not bedside manner', 'plant', 'plant dr', 'plant dr move', 'plant dr move doctor', 'plant dr move doctor not', 'plant dr move doctor not bedside', 'plant dr move doctor not bedside manner', 'dr', 'dr move', 'dr move doctor', 'dr move doctor not', 'dr move doctor not bedside', 'dr move doctor not bedside manner', 'move', 'move doctor', 'move doctor not', 'move doctor not bedside', 'move doctor not bedside manner', 'doctor', 'doctor not', 'doctor not bedside', 'doctor not bedside manner', 'not', 'not bedside', 'not bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.109090909090909,0.0
133361,"Mainly satisfied w/Dr's bed-side manners...not only attentive,",0,chiefly satisfy war bedside mannersnot attentive,"['chiefly', 'chiefly satisfy', 'chiefly satisfy war', 'chiefly satisfy war bedside', 'chiefly satisfy war bedside mannersnot', 'chiefly satisfy war bedside mannersnot attentive', 'satisfy', 'satisfy war', 'satisfy war bedside', 'satisfy war bedside mannersnot', 'satisfy war bedside mannersnot attentive', 'war', 'war bedside', 'war bedside mannersnot', 'war bedside mannersnot attentive', 'bedside', 'bedside mannersnot', 'bedside mannersnot attentive', 'mannersnot', 'mannersnot attentive', 'attentive']",1,0,0,0,0,0,0.064516129032258,0.0
136167,Excellent and professional doctor with a wonderful and caring manner.,0,excellent professional doctor fantastic dare manner,"['excellent', 'excellent professional', 'excellent professional doctor', 'excellent professional doctor fantastic', 'excellent professional doctor fantastic dare', 'excellent professional doctor fantastic dare manner', 'professional', 'professional doctor', 'professional doctor fantastic', 'professional doctor fantastic dare', 'professional doctor fantastic dare manner', 'doctor', 'doctor fantastic', 'doctor fantastic dare', 'doctor fantastic dare manner', 'fantastic', 'fantastic dare', 'fantastic dare manner', 'dare', 'dare manner', 'manner']",0,0,1,0,0,0,0.064516129032258,0.0
98598,"He is caring and compationet, has wonderful bedside manors and spends as much time with his patients as needed.",0,dare compationet fantastic bedside manor spend time patient need,"['dare', 'dare compationet', 'dare compationet fantastic', 'dare compationet fantastic bedside', 'dare compationet fantastic bedside manor', 'dare compationet fantastic bedside manor spend', 'dare compationet fantastic bedside manor spend time', 'dare compationet fantastic bedside manor spend time patient', 'dare compationet fantastic bedside manor spend time patient need', 'compationet', 'compationet fantastic', 'compationet fantastic bedside', 'compationet fantastic bedside manor', 'compationet fantastic bedside manor spend', 'compationet fantastic bedside manor spend time', 'compationet fantastic bedside manor spend time patient', 'compationet fantastic bedside manor spend time patient need', 'fantastic', 'fantastic bedside', 'fantastic bedside manor', 'fantastic bedside manor spend', 'fantastic bedside manor spend time', 'fantastic bedside manor spend time patient', 'fantastic bedside manor spend time patient need', 'bedside', 'bedside manor', 'bedside manor spend', 'bedside manor spend time', 'bedside manor spend time patient', 'bedside manor spend time patient need', 'manor', 'manor spend', 'manor spend time', 'manor spend time patient', 'manor spend time patient need', 'spend', 'spend time', 'spend time patient', 'spend time patient need', 'time', 'time patient', 'time patient need', 'patient', 'patient need', 'need']",1,0,0,0,0,0,0.0363636363636363,0.0
106140,Dr maclin did a bilateral reduction/lift on me and he has amazing bedside manner and all the staff were amazing!!,0,bilateral reductionlift amaze bedside manner staff amaze,"['bilateral', 'bilateral reductionlift', 'bilateral reductionlift amaze', 'bilateral reductionlift amaze bedside', 'bilateral reductionlift amaze bedside manner', 'bilateral reductionlift amaze bedside manner staff', 'bilateral reductionlift amaze bedside manner staff amaze', 'reductionlift', 'reductionlift amaze', 'reductionlift amaze bedside', 'reductionlift amaze bedside manner', 'reductionlift amaze bedside manner staff', 'reductionlift amaze bedside manner staff amaze', 'amaze', 'amaze bedside', 'amaze bedside manner', 'amaze bedside manner staff', 'amaze bedside manner staff amaze', 'bedside', 'bedside manner', 'bedside manner staff', 'bedside manner staff amaze', 'manner', 'manner staff', 'manner staff amaze', 'staff', 'staff amaze', 'amaze']",1,1,1,0,0,0,0.1578947368421052,0.0
180580,and the bruising is way too excessive due to her NOT gentle touch!!!,1,bruise way excessive not gentle touch,"['bruise', 'bruise way', 'bruise way excessive', 'bruise way excessive not', 'bruise way excessive not gentle', 'bruise way excessive not gentle touch', 'way', 'way excessive', 'way excessive not', 'way excessive not gentle', 'way excessive not gentle touch', 'excessive', 'excessive not', 'excessive not gentle', 'excessive not gentle touch', 'not', 'not gentle', 'not gentle touch', 'gentle', 'gentle touch', 'touch']",0,0,0,0,1,0,0.064516129032258,0.0
68773,Very personable and great bed side manners.,0,personal great bed manner,"['personal', 'personal great', 'personal great bed', 'personal great bed manner', 'great', 'great bed', 'great bed manner', 'bed', 'bed manner', 'manner']",0,0,1,0,0,0,0.1,0.0
84840,This was literally the best bedside manner I had ever seen.,0,literally good bedside manner see,"['literally', 'literally good', 'literally good bedside', 'literally good bedside manner', 'literally good bedside manner see', 'good', 'good bedside', 'good bedside manner', 'good bedside manner see', 'bedside', 'bedside manner', 'bedside manner see', 'manner', 'manner see', 'see']",1,1,1,0,0,0,0.24,0.0
66166,I thought he had the worst bedside manner.,1,think bad bedside manner,"['think', 'think bad', 'think bad bedside', 'think bad bedside manner', 'bad', 'bad bedside', 'bad bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.3,0.0
130119,His bedside manner is smirk and cunning.,1,bedside manner smile cunning,"['bedside', 'bedside manner', 'bedside manner smile', 'bedside manner smile cunning', 'manner', 'manner smile', 'manner smile cunning', 'smile', 'smile cunning', 'cunning']",1,1,1,0,0,0,0.3,0.0
94634,A gentle procedure in a wonderful calm setting.,0,gentle procedure fantastic calm set,"['gentle', 'gentle procedure', 'gentle procedure fantastic', 'gentle procedure fantastic calm', 'gentle procedure fantastic calm set', 'procedure', 'procedure fantastic', 'procedure fantastic calm', 'procedure fantastic calm set', 'fantastic', 'fantastic calm', 'fantastic calm set', 'calm', 'calm set', 'set']",0,0,0,0,1,0,0.08,0.0
129189,The staff had a threatening manner.,1,staff threaten manner,"['staff', 'staff threaten', 'staff threaten manner', 'threaten', 'threaten manner', 'manner']",0,0,1,0,0,0,0.125,0.0
64990,A pleasant manner and very professional.,0,pleasant manner professional,"['pleasant', 'pleasant manner', 'pleasant manner professional', 'manner', 'manner professional', 'professional']",0,0,1,0,0,0,0.125,0.0
115119,"I especially would like to pay a compliment to Dr. Varani on her friendly ""bedside manner"".",0,especially like pay compliment friendly bedside manner,"['especially', 'especially like', 'especially like pay', 'especially like pay compliment', 'especially like pay compliment friendly', 'especially like pay compliment friendly bedside', 'especially like pay compliment friendly bedside manner', 'like', 'like pay', 'like pay compliment', 'like pay compliment friendly', 'like pay compliment friendly bedside', 'like pay compliment friendly bedside manner', 'pay', 'pay compliment', 'pay compliment friendly', 'pay compliment friendly bedside', 'pay compliment friendly bedside manner', 'compliment', 'compliment friendly', 'compliment friendly bedside', 'compliment friendly bedside manner', 'friendly', 'friendly bedside', 'friendly bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.1578947368421052,0.0
82558,and understandable manner without being condescending or abrupt.,0,apprehensible manner condescend abrupt,"['apprehensible', 'apprehensible manner', 'apprehensible manner condescend', 'apprehensible manner condescend abrupt', 'manner', 'manner condescend', 'manner condescend abrupt', 'condescend', 'condescend abrupt', 'abrupt']",0,0,1,0,0,0,0.1,0.0
99510,They don't even return calls in a timely manner.,1,return call timely manner,"['return', 'return call', 'return call timely', 'return call timely manner', 'call', 'call timely', 'call timely manner', 'timely', 'timely manner', 'manner']",0,0,1,0,0,0,0.1,0.0
113113,He was recommended by my primary and he was very kind caring and professional with no bed side manners.,0,recommend primary kind dare professional no bed manner,"['recommend', 'recommend primary', 'recommend primary kind', 'recommend primary kind dare', 'recommend primary kind dare professional', 'recommend primary kind dare professional no', 'recommend primary kind dare professional no bed', 'recommend primary kind dare professional no bed manner', 'primary', 'primary kind', 'primary kind dare', 'primary kind dare professional', 'primary kind dare professional no', 'primary kind dare professional no bed', 'primary kind dare professional no bed manner', 'kind', 'kind dare', 'kind dare professional', 'kind dare professional no', 'kind dare professional no bed', 'kind dare professional no bed manner', 'dare', 'dare professional', 'dare professional no', 'dare professional no bed', 'dare professional no bed manner', 'professional', 'professional no', 'professional no bed', 'professional no bed manner', 'no', 'no bed', 'no bed manner', 'bed', 'bed manner', 'manner']",0,0,1,0,0,0,0.0434782608695652,0.0
172750,"I also appreciate the patient education, pleasant office atmosphere and staff, and Dr. Najar's kind bedside manner.",0,appreciate patient education pleasant office atmosphere staff dr ajar kind bedside manner,"['appreciate', 'appreciate patient', 'appreciate patient education', 'appreciate patient education pleasant', 'appreciate patient education pleasant office', 'appreciate patient education pleasant office atmosphere', 'appreciate patient education pleasant office atmosphere staff', 'appreciate patient education pleasant office atmosphere staff dr', 'appreciate patient education pleasant office atmosphere staff dr ajar', 'appreciate patient education pleasant office atmosphere staff dr ajar kind', 'appreciate patient education pleasant office atmosphere staff dr ajar kind bedside', 'appreciate patient education pleasant office atmosphere staff dr ajar kind bedside manner', 'patient', 'patient education', 'patient education pleasant', 'patient education pleasant office', 'patient education pleasant office atmosphere', 'patient education pleasant office atmosphere staff', 'patient education pleasant office atmosphere staff dr', 'patient education pleasant office atmosphere staff dr ajar', 'patient education pleasant office atmosphere staff dr ajar kind', 'patient education pleasant office atmosphere staff dr ajar kind bedside', 'patient education pleasant office atmosphere staff dr ajar kind bedside manner', 'education', 'education pleasant', 'education pleasant office', 'education pleasant office atmosphere', 'education pleasant office atmosphere staff', 'education pleasant office atmosphere staff dr', 'education pleasant office atmosphere staff dr ajar', 'education pleasant office atmosphere staff dr ajar kind', 'education pleasant office atmosphere staff dr ajar kind bedside', 'education pleasant office atmosphere staff dr ajar kind bedside manner', 'pleasant', 'pleasant office', 'pleasant office atmosphere', 'pleasant office atmosphere staff', 'pleasant office atmosphere staff dr', 'pleasant office atmosphere staff dr ajar', 'pleasant office atmosphere staff dr ajar kind', 'pleasant office atmosphere staff dr ajar kind bedside', 'pleasant office atmosphere staff dr ajar kind bedside manner', 'office', 'office atmosphere', 'office atmosphere staff', 'office atmosphere staff dr', 'office atmosphere staff dr ajar', 'office atmosphere staff dr ajar kind', 'office atmosphere staff dr ajar kind bedside', 'office atmosphere staff dr ajar kind bedside manner', 'atmosphere', 'atmosphere staff', 'atmosphere staff dr', 'atmosphere staff dr ajar', 'atmosphere staff dr ajar kind', 'atmosphere staff dr ajar kind bedside', 'atmosphere staff dr ajar kind bedside manner', 'staff', 'staff dr', 'staff dr ajar', 'staff dr ajar kind', 'staff dr ajar kind bedside', 'staff dr ajar kind bedside manner', 'dr', 'dr ajar', 'dr ajar kind', 'dr ajar kind bedside', 'dr ajar kind bedside manner', 'ajar', 'ajar kind', 'ajar kind bedside', 'ajar kind bedside manner', 'kind', 'kind bedside', 'kind bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.0681818181818181,0.0
159849,"Dr Freeman was friendly, courteous, knowledgeable with very good ?bedside?",0,friendly courteous knowledgeable good bedside,"['friendly', 'friendly courteous', 'friendly courteous knowledgeable', 'friendly courteous knowledgeable good', 'friendly courteous knowledgeable good bedside', 'courteous', 'courteous knowledgeable', 'courteous knowledgeable good', 'courteous knowledgeable good bedside', 'knowledgeable', 'knowledgeable good', 'knowledgeable good bedside', 'good', 'good bedside', 'bedside']",1,0,0,0,0,0,0.08,0.0
89072,"for knowledge, experience, honesty, warm friendly bedside manor, look no further!",0,cognition experience honesty warm friendly bedside manor look no,"['cognition', 'cognition experience', 'cognition experience honesty', 'cognition experience honesty warm', 'cognition experience honesty warm friendly', 'cognition experience honesty warm friendly bedside', 'cognition experience honesty warm friendly bedside manor', 'cognition experience honesty warm friendly bedside manor look', 'cognition experience honesty warm friendly bedside manor look no', 'experience', 'experience honesty', 'experience honesty warm', 'experience honesty warm friendly', 'experience honesty warm friendly bedside', 'experience honesty warm friendly bedside manor', 'experience honesty warm friendly bedside manor look', 'experience honesty warm friendly bedside manor look no', 'honesty', 'honesty warm', 'honesty warm friendly', 'honesty warm friendly bedside', 'honesty warm friendly bedside manor', 'honesty warm friendly bedside manor look', 'honesty warm friendly bedside manor look no', 'warm', 'warm friendly', 'warm friendly bedside', 'warm friendly bedside manor', 'warm friendly bedside manor look', 'warm friendly bedside manor look no', 'friendly', 'friendly bedside', 'friendly bedside manor', 'friendly bedside manor look', 'friendly bedside manor look no', 'bedside', 'bedside manor', 'bedside manor look', 'bedside manor look no', 'manor', 'manor look', 'manor look no', 'look', 'look no', 'no']",1,0,0,0,0,0,0.0363636363636363,0.0
166199,Maybe being too busy has taken away from their bedside manners.,1,possibly busy take away bedside manner,"['possibly', 'possibly busy', 'possibly busy take', 'possibly busy take away', 'possibly busy take away bedside', 'possibly busy take away bedside manner', 'busy', 'busy take', 'busy take away', 'busy take away bedside', 'busy take away bedside manner', 'take', 'take away', 'take away bedside', 'take away bedside manner', 'away', 'away bedside', 'away bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.1935483870967742,0.0
190347,for the appointment and came across condescending in her manner in communicating.,1,appointment come condescend manner communicate,"['appointment', 'appointment come', 'appointment come condescend', 'appointment come condescend manner', 'appointment come condescend manner communicate', 'come', 'come condescend', 'come condescend manner', 'come condescend manner communicate', 'condescend', 'condescend manner', 'condescend manner communicate', 'manner', 'manner communicate', 'communicate']",0,0,1,0,0,0,0.08,0.0
116229,His bed side manner is impeccable.,0,bed manner implacable,"['bed', 'bed manner', 'bed manner implacable', 'manner', 'manner implacable', 'implacable']",0,0,1,0,0,0,0.125,0.0
73106,"However, Dr. Robinson cannot be rated highly in his bedside manner nor his performance as far as my surgery was concerned.",1,not rate highly bedside manner performance far surgery concerned,"['not', 'not rate', 'not rate highly', 'not rate highly bedside', 'not rate highly bedside manner', 'not rate highly bedside manner performance', 'not rate highly bedside manner performance far', 'not rate highly bedside manner performance far surgery', 'not rate highly bedside manner performance far surgery concerned', 'rate', 'rate highly', 'rate highly bedside', 'rate highly bedside manner', 'rate highly bedside manner performance', 'rate highly bedside manner performance far', 'rate highly bedside manner performance far surgery', 'rate highly bedside manner performance far surgery concerned', 'highly', 'highly bedside', 'highly bedside manner', 'highly bedside manner performance', 'highly bedside manner performance far', 'highly bedside manner performance far surgery', 'highly bedside manner performance far surgery concerned', 'bedside', 'bedside manner', 'bedside manner performance', 'bedside manner performance far', 'bedside manner performance far surgery', 'bedside manner performance far surgery concerned', 'manner', 'manner performance', 'manner performance far', 'manner performance far surgery', 'manner performance far surgery concerned', 'performance', 'performance far', 'performance far surgery', 'performance far surgery concerned', 'far', 'far surgery', 'far surgery concerned', 'surgery', 'surgery concerned', 'concerned']",1,1,1,0,0,0,0.109090909090909,0.0
98422,I have visited Dr. Valletta on three occasions and have been so impressed by his swift diagnosis and professional bedside manner.,0,visit dr valletta occasion impress swift diagnosis professional bedside manner,"['visit', 'visit dr', 'visit dr valletta', 'visit dr valletta occasion', 'visit dr valletta occasion impress', 'visit dr valletta occasion impress swift', 'visit dr valletta occasion impress swift diagnosis', 'visit dr valletta occasion impress swift diagnosis professional', 'visit dr valletta occasion impress swift diagnosis professional bedside', 'visit dr valletta occasion impress swift diagnosis professional bedside manner', 'dr', 'dr valletta', 'dr valletta occasion', 'dr valletta occasion impress', 'dr valletta occasion impress swift', 'dr valletta occasion impress swift diagnosis', 'dr valletta occasion impress swift diagnosis professional', 'dr valletta occasion impress swift diagnosis professional bedside', 'dr valletta occasion impress swift diagnosis professional bedside manner', 'valletta', 'valletta occasion', 'valletta occasion impress', 'valletta occasion impress swift', 'valletta occasion impress swift diagnosis', 'valletta occasion impress swift diagnosis professional', 'valletta occasion impress swift diagnosis professional bedside', 'valletta occasion impress swift diagnosis professional bedside manner', 'occasion', 'occasion impress', 'occasion impress swift', 'occasion impress swift diagnosis', 'occasion impress swift diagnosis professional', 'occasion impress swift diagnosis professional bedside', 'occasion impress swift diagnosis professional bedside manner', 'impress', 'impress swift', 'impress swift diagnosis', 'impress swift diagnosis professional', 'impress swift diagnosis professional bedside', 'impress swift diagnosis professional bedside manner', 'swift', 'swift diagnosis', 'swift diagnosis professional', 'swift diagnosis professional bedside', 'swift diagnosis professional bedside manner', 'diagnosis', 'diagnosis professional', 'diagnosis professional bedside', 'diagnosis professional bedside manner', 'professional', 'professional bedside', 'professional bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.0923076923076923,0.0
97756,"He even has the best ""bedside"" manner that sometimes you don't get with talented physicians...",0,good bedside manner talented doctor,"['good', 'good bedside', 'good bedside manner', 'good bedside manner talented', 'good bedside manner talented doctor', 'bedside', 'bedside manner', 'bedside manner talented', 'bedside manner talented doctor', 'manner', 'manner talented', 'manner talented doctor', 'talented', 'talented doctor', 'doctor']",1,1,1,0,0,0,0.24,0.0
102060,A high tech surgeon with a down to earth bedside manner,0,high teach surgeon earth bedside manner,"['high', 'high teach', 'high teach surgeon', 'high teach surgeon earth', 'high teach surgeon earth bedside', 'high teach surgeon earth bedside manner', 'teach', 'teach surgeon', 'teach surgeon earth', 'teach surgeon earth bedside', 'teach surgeon earth bedside manner', 'surgeon', 'surgeon earth', 'surgeon earth bedside', 'surgeon earth bedside manner', 'earth', 'earth bedside', 'earth bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.1935483870967742,0.0
122376,Dr. Desai has a remarkable attitude and like bedside manner.,0,remarkable attitude like bedside manner,"['remarkable', 'remarkable attitude', 'remarkable attitude like', 'remarkable attitude like bedside', 'remarkable attitude like bedside manner', 'attitude', 'attitude like', 'attitude like bedside', 'attitude like bedside manner', 'like', 'like bedside', 'like bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.24,0.0
60166,He has a very good bedside manner and explains things to the fullest,0,good bedside manner explain thing full,"['good', 'good bedside', 'good bedside manner', 'good bedside manner explain', 'good bedside manner explain thing', 'good bedside manner explain thing full', 'bedside', 'bedside manner', 'bedside manner explain', 'bedside manner explain thing', 'bedside manner explain thing full', 'manner', 'manner explain', 'manner explain thing', 'manner explain thing full', 'explain', 'explain thing', 'explain thing full', 'thing', 'thing full', 'full']",1,1,1,0,0,0,0.1935483870967742,0.0
119784,He has a great bedside manner and even called me personally prior to surgery to allay any fears or concerns.,0,great bedside manner call personally prior surgery allay fear concern,"['great', 'great bedside', 'great bedside manner', 'great bedside manner call', 'great bedside manner call personally', 'great bedside manner call personally prior', 'great bedside manner call personally prior surgery', 'great bedside manner call personally prior surgery allay', 'great bedside manner call personally prior surgery allay fear', 'great bedside manner call personally prior surgery allay fear concern', 'bedside', 'bedside manner', 'bedside manner call', 'bedside manner call personally', 'bedside manner call personally prior', 'bedside manner call personally prior surgery', 'bedside manner call personally prior surgery allay', 'bedside manner call personally prior surgery allay fear', 'bedside manner call personally prior surgery allay fear concern', 'manner', 'manner call', 'manner call personally', 'manner call personally prior', 'manner call personally prior surgery', 'manner call personally prior surgery allay', 'manner call personally prior surgery allay fear', 'manner call personally prior surgery allay fear concern', 'call', 'call personally', 'call personally prior', 'call personally prior surgery', 'call personally prior surgery allay', 'call personally prior surgery allay fear', 'call personally prior surgery allay fear concern', 'personally', 'personally prior', 'personally prior surgery', 'personally prior surgery allay', 'personally prior surgery allay fear', 'personally prior surgery allay fear concern', 'prior', 'prior surgery', 'prior surgery allay', 'prior surgery allay fear', 'prior surgery allay fear concern', 'surgery', 'surgery allay', 'surgery allay fear', 'surgery allay fear concern', 'allay', 'allay fear', 'allay fear concern', 'fear', 'fear concern', 'concern']",1,1,1,0,0,0,0.0923076923076923,0.0
156462,With poor bed side manners from the surgeon who mistreated her assistant the entire procedure and made unprofessional comments not,1,poor bed manner surgeon mistreat assistant entire procedure professional comment not,"['poor', 'poor bed', 'poor bed manner', 'poor bed manner surgeon', 'poor bed manner surgeon mistreat', 'poor bed manner surgeon mistreat assistant', 'poor bed manner surgeon mistreat assistant entire', 'poor bed manner surgeon mistreat assistant entire procedure', 'poor bed manner surgeon mistreat assistant entire procedure professional', 'poor bed manner surgeon mistreat assistant entire procedure professional comment', 'poor bed manner surgeon mistreat assistant entire procedure professional comment not', 'bed', 'bed manner', 'bed manner surgeon', 'bed manner surgeon mistreat', 'bed manner surgeon mistreat assistant', 'bed manner surgeon mistreat assistant entire', 'bed manner surgeon mistreat assistant entire procedure', 'bed manner surgeon mistreat assistant entire procedure professional', 'bed manner surgeon mistreat assistant entire procedure professional comment', 'bed manner surgeon mistreat assistant entire procedure professional comment not', 'manner', 'manner surgeon', 'manner surgeon mistreat', 'manner surgeon mistreat assistant', 'manner surgeon mistreat assistant entire', 'manner surgeon mistreat assistant entire procedure', 'manner surgeon mistreat assistant entire procedure professional', 'manner surgeon mistreat assistant entire procedure professional comment', 'manner surgeon mistreat assistant entire procedure professional comment not', 'surgeon', 'surgeon mistreat', 'surgeon mistreat assistant', 'surgeon mistreat assistant entire', 'surgeon mistreat assistant entire procedure', 'surgeon mistreat assistant entire procedure professional', 'surgeon mistreat assistant entire procedure professional comment', 'surgeon mistreat assistant entire procedure professional comment not', 'mistreat', 'mistreat assistant', 'mistreat assistant entire', 'mistreat assistant entire procedure', 'mistreat assistant entire procedure professional', 'mistreat assistant entire procedure professional comment', 'mistreat assistant entire procedure professional comment not', 'assistant', 'assistant entire', 'assistant entire procedure', 'assistant entire procedure professional', 'assistant entire procedure professional comment', 'assistant entire procedure professional comment not', 'entire', 'entire procedure', 'entire procedure professional', 'entire procedure professional comment', 'entire procedure professional comment not', 'procedure', 'procedure professional', 'procedure professional comment', 'procedure professional comment not', 'professional', 'professional comment', 'professional comment not', 'comment', 'comment not', 'not']",0,0,1,0,0,0,0.0263157894736842,0.0
167531,and iv had 30 plus docters who dont touch her bedside mannner I dont know where their staff came,0,four plus doctor touch bedside manner know staff come,"['four', 'four plus', 'four plus doctor', 'four plus doctor touch', 'four plus doctor touch bedside', 'four plus doctor touch bedside manner', 'four plus doctor touch bedside manner know', 'four plus doctor touch bedside manner know staff', 'four plus doctor touch bedside manner know staff come', 'plus', 'plus doctor', 'plus doctor touch', 'plus doctor touch bedside', 'plus doctor touch bedside manner', 'plus doctor touch bedside manner know', 'plus doctor touch bedside manner know staff', 'plus doctor touch bedside manner know staff come', 'doctor', 'doctor touch', 'doctor touch bedside', 'doctor touch bedside manner', 'doctor touch bedside manner know', 'doctor touch bedside manner know staff', 'doctor touch bedside manner know staff come', 'touch', 'touch bedside', 'touch bedside manner', 'touch bedside manner know', 'touch bedside manner know staff', 'touch bedside manner know staff come', 'bedside', 'bedside manner', 'bedside manner know', 'bedside manner know staff', 'bedside manner know staff come', 'manner', 'manner know', 'manner know staff', 'manner know staff come', 'know', 'know staff', 'know staff come', 'staff', 'staff come', 'come']",1,1,1,0,0,0,0.109090909090909,0.0
100815,He has a great bedside manner and explains everything.,0,great bedside manner explain,"['great', 'great bedside', 'great bedside manner', 'great bedside manner explain', 'bedside', 'bedside manner', 'bedside manner explain', 'manner', 'manner explain', 'explain']",1,1,1,0,0,0,0.3,0.0
85551,He has an excellent bedside manner and spends the time necessary to insure that I understand his treatment plan,0,excellent bedside manner spend time necessary insure understand treatment plan,"['excellent', 'excellent bedside', 'excellent bedside manner', 'excellent bedside manner spend', 'excellent bedside manner spend time', 'excellent bedside manner spend time necessary', 'excellent bedside manner spend time necessary insure', 'excellent bedside manner spend time necessary insure understand', 'excellent bedside manner spend time necessary insure understand treatment', 'excellent bedside manner spend time necessary insure understand treatment plan', 'bedside', 'bedside manner', 'bedside manner spend', 'bedside manner spend time', 'bedside manner spend time necessary', 'bedside manner spend time necessary insure', 'bedside manner spend time necessary insure understand', 'bedside manner spend time necessary insure understand treatment', 'bedside manner spend time necessary insure understand treatment plan', 'manner', 'manner spend', 'manner spend time', 'manner spend time necessary', 'manner spend time necessary insure', 'manner spend time necessary insure understand', 'manner spend time necessary insure understand treatment', 'manner spend time necessary insure understand treatment plan', 'spend', 'spend time', 'spend time necessary', 'spend time necessary insure', 'spend time necessary insure understand', 'spend time necessary insure understand treatment', 'spend time necessary insure understand treatment plan', 'time', 'time necessary', 'time necessary insure', 'time necessary insure understand', 'time necessary insure understand treatment', 'time necessary insure understand treatment plan', 'necessary', 'necessary insure', 'necessary insure understand', 'necessary insure understand treatment', 'necessary insure understand treatment plan', 'insure', 'insure understand', 'insure understand treatment', 'insure understand treatment plan', 'understand', 'understand treatment', 'understand treatment plan', 'treatment', 'treatment plan', 'plan']",1,1,1,0,0,0,0.0923076923076923,0.0
127978,"And with Dr. Gianoli's intelligent, friendly manner and his expertise.",0,dr gianolis intelligent friendly manner expertness,"['dr', 'dr gianolis', 'dr gianolis intelligent', 'dr gianolis intelligent friendly', 'dr gianolis intelligent friendly manner', 'dr gianolis intelligent friendly manner expertness', 'gianolis', 'gianolis intelligent', 'gianolis intelligent friendly', 'gianolis intelligent friendly manner', 'gianolis intelligent friendly manner expertness', 'intelligent', 'intelligent friendly', 'intelligent friendly manner', 'intelligent friendly manner expertness', 'friendly', 'friendly manner', 'friendly manner expertness', 'manner', 'manner expertness', 'expertness']",0,0,1,0,0,0,0.064516129032258,0.0
