commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
105688,love the out coming i can see things that i could not see special at night time i was not able to drive,0,love come thing not special night time not able drive,"['love', 'love come', 'love come thing', 'love come thing not', 'love come thing not special', 'love come thing not special night', 'love come thing not special night time', 'love come thing not special night time not', 'love come thing not special night time not able', 'love come thing not special night time not able drive', 'come', 'come thing', 'come thing not', 'come thing not special', 'come thing not special night', 'come thing not special night time', 'come thing not special night time not', 'come thing not special night time not able', 'come thing not special night time not able drive', 'thing', 'thing not', 'thing not special', 'thing not special night', 'thing not special night time', 'thing not special night time not', 'thing not special night time not able', 'thing not special night time not able drive', 'not', 'not special', 'not special night', 'not special night time', 'not special night time not', 'not special night time not able', 'not special night time not able drive', 'special', 'special night', 'special night time', 'special night time not', 'special night time not able', 'special night time not able drive', 'night', 'night time', 'night time not', 'night time not able', 'night time not able drive', 'time', 'time not', 'time not able', 'time not able drive', 'not', 'not able', 'not able drive', 'able', 'able drive', 'drive']",1,0,0,0.0344827586206896,0.0
98978,"My sun spots are getting thinner, and skin with less fine lines, less wrinkles.",0,sun spot get thin skin fine line wrinkle,"['sun', 'sun spot', 'sun spot get', 'sun spot get thin', 'sun spot get thin skin', 'sun spot get thin skin fine', 'sun spot get thin skin fine line', 'sun spot get thin skin fine line wrinkle', 'spot', 'spot get', 'spot get thin', 'spot get thin skin', 'spot get thin skin fine', 'spot get thin skin fine line', 'spot get thin skin fine line wrinkle', 'get', 'get thin', 'get thin skin', 'get thin skin fine', 'get thin skin fine line', 'get thin skin fine line wrinkle', 'thin', 'thin skin', 'thin skin fine', 'thin skin fine line', 'thin skin fine line wrinkle', 'skin', 'skin fine', 'skin fine line', 'skin fine line wrinkle', 'fine', 'fine line', 'fine line wrinkle', 'line', 'line wrinkle', 'wrinkle']",0,0,1,0.0512820512820512,0.0
186507,I liked the peer pressure play and I learned to never take things from elder people even if I like them.,0,like peer pressure play learn thing elder people like,"['like', 'like peer', 'like peer pressure', 'like peer pressure play', 'like peer pressure play learn', 'like peer pressure play learn thing', 'like peer pressure play learn thing elder', 'like peer pressure play learn thing elder people', 'like peer pressure play learn thing elder people like', 'peer', 'peer pressure', 'peer pressure play', 'peer pressure play learn', 'peer pressure play learn thing', 'peer pressure play learn thing elder', 'peer pressure play learn thing elder people', 'peer pressure play learn thing elder people like', 'pressure', 'pressure play', 'pressure play learn', 'pressure play learn thing', 'pressure play learn thing elder', 'pressure play learn thing elder people', 'pressure play learn thing elder people like', 'play', 'play learn', 'play learn thing', 'play learn thing elder', 'play learn thing elder people', 'play learn thing elder people like', 'learn', 'learn thing', 'learn thing elder', 'learn thing elder people', 'learn thing elder people like', 'thing', 'thing elder', 'thing elder people', 'thing elder people like', 'elder', 'elder people', 'elder people like', 'people', 'people like', 'like']",1,0,0,0.0416666666666666,0.0
58606,Everything was fine.,0,fine,['fine'],0,0,1,0.5,0.0
150343,The Dr and their staff don't know any thing about science and people's health is not important for them.,1,dr staff know thing science people health not important,"['dr', 'dr staff', 'dr staff know', 'dr staff know thing', 'dr staff know thing science', 'dr staff know thing science people', 'dr staff know thing science people health', 'dr staff know thing science people health not', 'dr staff know thing science people health not important', 'staff', 'staff know', 'staff know thing', 'staff know thing science', 'staff know thing science people', 'staff know thing science people health', 'staff know thing science people health not', 'staff know thing science people health not important', 'know', 'know thing', 'know thing science', 'know thing science people', 'know thing science people health', 'know thing science people health not', 'know thing science people health not important', 'thing', 'thing science', 'thing science people', 'thing science people health', 'thing science people health not', 'thing science people health not important', 'science', 'science people', 'science people health', 'science people health not', 'science people health not important', 'people', 'people health', 'people health not', 'people health not important', 'health', 'health not', 'health not important', 'not', 'not important', 'important']",1,0,0,0.0416666666666666,0.0
190095,what he told me he would do and what he did are two very different things.,1,tell different thing,"['tell', 'tell different', 'tell different thing', 'different', 'different thing', 'thing']",1,0,0,0.2222222222222222,0.0
66808,He explained a ton of things.,0,explain thing,"['explain', 'explain thing', 'thing']",1,0,0,0.3333333333333333,0.0
92444,The only thing I don't care much for is when he is finished he leaves quickly on to the next patient without time,1,thing care finish leaf quickly patient time,"['thing', 'thing care', 'thing care finish', 'thing care finish leaf', 'thing care finish leaf quickly', 'thing care finish leaf quickly patient', 'thing care finish leaf quickly patient time', 'care', 'care finish', 'care finish leaf', 'care finish leaf quickly', 'care finish leaf quickly patient', 'care finish leaf quickly patient time', 'finish', 'finish leaf', 'finish leaf quickly', 'finish leaf quickly patient', 'finish leaf quickly patient time', 'leaf', 'leaf quickly', 'leaf quickly patient', 'leaf quickly patient time', 'quickly', 'quickly patient', 'quickly patient time', 'patient', 'patient time', 'time']",1,0,0,0.064516129032258,0.0
131226,She is the greatest thing that has happened to my skin!,0,great thing happen skin,"['great', 'great thing', 'great thing happen', 'great thing happen skin', 'thing', 'thing happen', 'thing happen skin', 'happen', 'happen skin', 'skin']",1,0,0,0.1538461538461538,0.0
167144,the last payment I wanted to make in March 1 Barbara make excuses about how busy they were talking about personal things very unprofessional,1,payment want barbara excuse busy talk personal thing professional,"['payment', 'payment want', 'payment want barbara', 'payment want barbara excuse', 'payment want barbara excuse busy', 'payment want barbara excuse busy talk', 'payment want barbara excuse busy talk personal', 'payment want barbara excuse busy talk personal thing', 'payment want barbara excuse busy talk personal thing professional', 'want', 'want barbara', 'want barbara excuse', 'want barbara excuse busy', 'want barbara excuse busy talk', 'want barbara excuse busy talk personal', 'want barbara excuse busy talk personal thing', 'want barbara excuse busy talk personal thing professional', 'barbara', 'barbara excuse', 'barbara excuse busy', 'barbara excuse busy talk', 'barbara excuse busy talk personal', 'barbara excuse busy talk personal thing', 'barbara excuse busy talk personal thing professional', 'excuse', 'excuse busy', 'excuse busy talk', 'excuse busy talk personal', 'excuse busy talk personal thing', 'excuse busy talk personal thing professional', 'busy', 'busy talk', 'busy talk personal', 'busy talk personal thing', 'busy talk personal thing professional', 'talk', 'talk personal', 'talk personal thing', 'talk personal thing professional', 'personal', 'personal thing', 'personal thing professional', 'thing', 'thing professional', 'professional']",1,0,0,0.0416666666666666,0.0
180171,"Treatment very effective, my ability to do things daily has gotten less painful.",0,treatment effective ability thing daily get painful,"['treatment', 'treatment effective', 'treatment effective ability', 'treatment effective ability thing', 'treatment effective ability thing daily', 'treatment effective ability thing daily get', 'treatment effective ability thing daily get painful', 'effective', 'effective ability', 'effective ability thing', 'effective ability thing daily', 'effective ability thing daily get', 'effective ability thing daily get painful', 'ability', 'ability thing', 'ability thing daily', 'ability thing daily get', 'ability thing daily get painful', 'thing', 'thing daily', 'thing daily get', 'thing daily get painful', 'daily', 'daily get', 'daily get painful', 'get', 'get painful', 'painful']",1,0,0,0.064516129032258,0.0
121292,Price is about the only thing that kept me going here.,0,price thing keep go,"['price', 'price thing', 'price thing keep', 'price thing keep go', 'thing', 'thing keep', 'thing keep go', 'keep', 'keep go', 'go']",1,0,0,0.1538461538461538,0.0
112677,Fine people.,0,fine people,"['fine', 'fine people', 'people']",0,0,1,0.3333333333333333,0.0
116174,The only thing better than the customer experience was/is the cosmetic outcome.,0,thing good customer experience basis cosmetic result,"['thing', 'thing good', 'thing good customer', 'thing good customer experience', 'thing good customer experience basis', 'thing good customer experience basis cosmetic', 'thing good customer experience basis cosmetic result', 'good', 'good customer', 'good customer experience', 'good customer experience basis', 'good customer experience basis cosmetic', 'good customer experience basis cosmetic result', 'customer', 'customer experience', 'customer experience basis', 'customer experience basis cosmetic', 'customer experience basis cosmetic result', 'experience', 'experience basis', 'experience basis cosmetic', 'experience basis cosmetic result', 'basis', 'basis cosmetic', 'basis cosmetic result', 'cosmetic', 'cosmetic result', 'result']",1,0,0,0.064516129032258,0.0
169249,"and grace in all that they do, things happen for all those who are involved.",0,grace thing happen involve,"['grace', 'grace thing', 'grace thing happen', 'grace thing happen involve', 'thing', 'thing happen', 'thing happen involve', 'happen', 'happen involve', 'involve']",1,0,0,0.1538461538461538,0.0
188212,"and specifically recounting the two things we discussed, he quickly remarked that I probably",1,specifically recount thing discuss quickly remark probably,"['specifically', 'specifically recount', 'specifically recount thing', 'specifically recount thing discuss', 'specifically recount thing discuss quickly', 'specifically recount thing discuss quickly remark', 'specifically recount thing discuss quickly remark probably', 'recount', 'recount thing', 'recount thing discuss', 'recount thing discuss quickly', 'recount thing discuss quickly remark', 'recount thing discuss quickly remark probably', 'thing', 'thing discuss', 'thing discuss quickly', 'thing discuss quickly remark', 'thing discuss quickly remark probably', 'discuss', 'discuss quickly', 'discuss quickly remark', 'discuss quickly remark probably', 'quickly', 'quickly remark', 'quickly remark probably', 'remark', 'remark probably', 'probably']",1,0,0,0.064516129032258,0.0
148838,Can't wait to have more things done with them!,0,wait thing,"['wait', 'wait thing', 'thing']",1,0,0,0.3333333333333333,0.0
60676,The doctor was just fine,0,doctor fine,"['doctor', 'doctor fine', 'fine']",0,0,1,0.3333333333333333,0.0
129494,"Aside from my results, the best thing about my experience was the amount of time Dr. DeJoseph spent with me.",0,aside result good thing experience time spend,"['aside', 'aside result', 'aside result good', 'aside result good thing', 'aside result good thing experience', 'aside result good thing experience time', 'aside result good thing experience time spend', 'result', 'result good', 'result good thing', 'result good thing experience', 'result good thing experience time', 'result good thing experience time spend', 'good', 'good thing', 'good thing experience', 'good thing experience time', 'good thing experience time spend', 'thing', 'thing experience', 'thing experience time', 'thing experience time spend', 'experience', 'experience time', 'experience time spend', 'time', 'time spend', 'spend']",1,0,0,0.064516129032258,0.0
62883,Everything was fine.,0,fine,['fine'],0,0,1,0.5,0.0
127162,"Things feel great, look great, and work just fine.",0,thing feel great look great work fine,"['thing', 'thing feel', 'thing feel great', 'thing feel great look', 'thing feel great look great', 'thing feel great look great work', 'thing feel great look great work fine', 'feel', 'feel great', 'feel great look', 'feel great look great', 'feel great look great work', 'feel great look great work fine', 'great', 'great look', 'great look great', 'great look great work', 'great look great work fine', 'look', 'look great', 'look great work', 'look great work fine', 'great', 'great work', 'great work fine', 'work', 'work fine', 'fine']",1,0,1,0.1290322580645161,0.0
152742,"after one treatment, my back was fine and I have never had a problem again.",0,treatment fine problem,"['treatment', 'treatment fine', 'treatment fine problem', 'fine', 'fine problem', 'problem']",0,0,1,0.2222222222222222,0.0
67392,I have nothing but good things to say about Dr. Markowitz.,0,good thing dr markowitz,"['good', 'good thing', 'good thing dr', 'good thing dr markowitz', 'thing', 'thing dr', 'thing dr markowitz', 'dr', 'dr markowitz', 'markowitz']",1,0,0,0.1538461538461538,0.0
160982,"Things were a little hard getting out there,",1,thing little hard get,"['thing', 'thing little', 'thing little hard', 'thing little hard get', 'little', 'little hard', 'little hard get', 'hard', 'hard get', 'get']",1,0,0,0.1538461538461538,0.0
96981,and did everything in her power to make things right.,0,power thing right,"['power', 'power thing', 'power thing right', 'thing', 'thing right', 'right']",1,0,0,0.2222222222222222,0.0
106113,"I am very pleased, and will return for other things.",0,please return thing,"['please', 'please return', 'please return thing', 'return', 'return thing', 'thing']",1,0,0,0.2222222222222222,0.0
94584,The staff is always helpful if appointments need to be changed and they really try to make things work out for the patient.,0,staff helpful appointment need change try thing work patient,"['staff', 'staff helpful', 'staff helpful appointment', 'staff helpful appointment need', 'staff helpful appointment need change', 'staff helpful appointment need change try', 'staff helpful appointment need change try thing', 'staff helpful appointment need change try thing work', 'staff helpful appointment need change try thing work patient', 'helpful', 'helpful appointment', 'helpful appointment need', 'helpful appointment need change', 'helpful appointment need change try', 'helpful appointment need change try thing', 'helpful appointment need change try thing work', 'helpful appointment need change try thing work patient', 'appointment', 'appointment need', 'appointment need change', 'appointment need change try', 'appointment need change try thing', 'appointment need change try thing work', 'appointment need change try thing work patient', 'need', 'need change', 'need change try', 'need change try thing', 'need change try thing work', 'need change try thing work patient', 'change', 'change try', 'change try thing', 'change try thing work', 'change try thing work patient', 'try', 'try thing', 'try thing work', 'try thing work patient', 'thing', 'thing work', 'thing work patient', 'work', 'work patient', 'patient']",1,0,0,0.0416666666666666,0.0
120053,Another thing I like the most is the good relationship of patient,0,thing like good relationship patient,"['thing', 'thing like', 'thing like good', 'thing like good relationship', 'thing like good relationship patient', 'like', 'like good', 'like good relationship', 'like good relationship patient', 'good', 'good relationship', 'good relationship patient', 'relationship', 'relationship patient', 'patient']",1,0,0,0.1111111111111111,0.0
64847,She's very fair and she explains things very well.,0,fair explain thing,"['fair', 'fair explain', 'fair explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0.2222222222222222,0.0
112844,She is one of the finest people and plastic surgeon?,0,fine people plastic surgeon,"['fine', 'fine people', 'fine people plastic', 'fine people plastic surgeon', 'people', 'people plastic', 'people plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,1,0.1538461538461538,0.0
98894,He explains things in a way that I can understand and always has a story about huntin.,0,explain thing way understand story,"['explain', 'explain thing', 'explain thing way', 'explain thing way understand', 'explain thing way understand story', 'thing', 'thing way', 'thing way understand', 'thing way understand story', 'way', 'way understand', 'way understand story', 'understand', 'understand story', 'story']",1,0,0,0.1111111111111111,0.0
127557,I would highly recommend Carmel Valley Facial Plastic Surgery to anyone for all things cosmetics!,0,highly recommend carrel valley facial plastic surgery thing cosmetic,"['highly', 'highly recommend', 'highly recommend carrel', 'highly recommend carrel valley', 'highly recommend carrel valley facial', 'highly recommend carrel valley facial plastic', 'highly recommend carrel valley facial plastic surgery', 'highly recommend carrel valley facial plastic surgery thing', 'highly recommend carrel valley facial plastic surgery thing cosmetic', 'recommend', 'recommend carrel', 'recommend carrel valley', 'recommend carrel valley facial', 'recommend carrel valley facial plastic', 'recommend carrel valley facial plastic surgery', 'recommend carrel valley facial plastic surgery thing', 'recommend carrel valley facial plastic surgery thing cosmetic', 'carrel', 'carrel valley', 'carrel valley facial', 'carrel valley facial plastic', 'carrel valley facial plastic surgery', 'carrel valley facial plastic surgery thing', 'carrel valley facial plastic surgery thing cosmetic', 'valley', 'valley facial', 'valley facial plastic', 'valley facial plastic surgery', 'valley facial plastic surgery thing', 'valley facial plastic surgery thing cosmetic', 'facial', 'facial plastic', 'facial plastic surgery', 'facial plastic surgery thing', 'facial plastic surgery thing cosmetic', 'plastic', 'plastic surgery', 'plastic surgery thing', 'plastic surgery thing cosmetic', 'surgery', 'surgery thing', 'surgery thing cosmetic', 'thing', 'thing cosmetic', 'cosmetic']",1,0,0,0.0416666666666666,0.0
186474,I really like today's class through this peer pressure play because it taught us about not taking things from strangers.,0,like today class peer pressure play teach not take thing strange,"['like', 'like today', 'like today class', 'like today class peer', 'like today class peer pressure', 'like today class peer pressure play', 'like today class peer pressure play teach', 'like today class peer pressure play teach not', 'like today class peer pressure play teach not take', 'like today class peer pressure play teach not take thing', 'like today class peer pressure play teach not take thing strange', 'today', 'today class', 'today class peer', 'today class peer pressure', 'today class peer pressure play', 'today class peer pressure play teach', 'today class peer pressure play teach not', 'today class peer pressure play teach not take', 'today class peer pressure play teach not take thing', 'today class peer pressure play teach not take thing strange', 'class', 'class peer', 'class peer pressure', 'class peer pressure play', 'class peer pressure play teach', 'class peer pressure play teach not', 'class peer pressure play teach not take', 'class peer pressure play teach not take thing', 'class peer pressure play teach not take thing strange', 'peer', 'peer pressure', 'peer pressure play', 'peer pressure play teach', 'peer pressure play teach not', 'peer pressure play teach not take', 'peer pressure play teach not take thing', 'peer pressure play teach not take thing strange', 'pressure', 'pressure play', 'pressure play teach', 'pressure play teach not', 'pressure play teach not take', 'pressure play teach not take thing', 'pressure play teach not take thing strange', 'play', 'play teach', 'play teach not', 'play teach not take', 'play teach not take thing', 'play teach not take thing strange', 'teach', 'teach not', 'teach not take', 'teach not take thing', 'teach not take thing strange', 'not', 'not take', 'not take thing', 'not take thing strange', 'take', 'take thing', 'take thing strange', 'thing', 'thing strange', 'strange']",1,0,0,0.0289855072463768,0.0
60110,He is one of the finest humanitarians I have ever met.,0,fine humanitarian meet,"['fine', 'fine humanitarian', 'fine humanitarian meet', 'humanitarian', 'humanitarian meet', 'meet']",0,0,1,0.2222222222222222,0.0
148458,"No more mommy pooch, my belly button is the cutest thing, and my incision is perfect.",0,no mummy porch belly button chest thing incision perfect,"['no', 'no mummy', 'no mummy porch', 'no mummy porch belly', 'no mummy porch belly button', 'no mummy porch belly button chest', 'no mummy porch belly button chest thing', 'no mummy porch belly button chest thing incision', 'no mummy porch belly button chest thing incision perfect', 'mummy', 'mummy porch', 'mummy porch belly', 'mummy porch belly button', 'mummy porch belly button chest', 'mummy porch belly button chest thing', 'mummy porch belly button chest thing incision', 'mummy porch belly button chest thing incision perfect', 'porch', 'porch belly', 'porch belly button', 'porch belly button chest', 'porch belly button chest thing', 'porch belly button chest thing incision', 'porch belly button chest thing incision perfect', 'belly', 'belly button', 'belly button chest', 'belly button chest thing', 'belly button chest thing incision', 'belly button chest thing incision perfect', 'button', 'button chest', 'button chest thing', 'button chest thing incision', 'button chest thing incision perfect', 'chest', 'chest thing', 'chest thing incision', 'chest thing incision perfect', 'thing', 'thing incision', 'thing incision perfect', 'incision', 'incision perfect', 'perfect']",1,0,0,0.0416666666666666,0.0
138761,so I recommend if you need surgery or any kind of things like that he?s the man I?m very very,0,recommend need surgery kind thing like man,"['recommend', 'recommend need', 'recommend need surgery', 'recommend need surgery kind', 'recommend need surgery kind thing', 'recommend need surgery kind thing like', 'recommend need surgery kind thing like man', 'need', 'need surgery', 'need surgery kind', 'need surgery kind thing', 'need surgery kind thing like', 'need surgery kind thing like man', 'surgery', 'surgery kind', 'surgery kind thing', 'surgery kind thing like', 'surgery kind thing like man', 'kind', 'kind thing', 'kind thing like', 'kind thing like man', 'thing', 'thing like', 'thing like man', 'like', 'like man', 'man']",1,0,0,0.064516129032258,0.0
60374,"The thing that delighted me most was his alertness, his brilliance, his explanations and the best thing about it is his ability to operate on my shoulder.",0,thing delight alertness brilliance explanation good thing ability operate shoulder,"['thing', 'thing delight', 'thing delight alertness', 'thing delight alertness brilliance', 'thing delight alertness brilliance explanation', 'thing delight alertness brilliance explanation good', 'thing delight alertness brilliance explanation good thing', 'thing delight alertness brilliance explanation good thing ability', 'thing delight alertness brilliance explanation good thing ability operate', 'thing delight alertness brilliance explanation good thing ability operate shoulder', 'delight', 'delight alertness', 'delight alertness brilliance', 'delight alertness brilliance explanation', 'delight alertness brilliance explanation good', 'delight alertness brilliance explanation good thing', 'delight alertness brilliance explanation good thing ability', 'delight alertness brilliance explanation good thing ability operate', 'delight alertness brilliance explanation good thing ability operate shoulder', 'alertness', 'alertness brilliance', 'alertness brilliance explanation', 'alertness brilliance explanation good', 'alertness brilliance explanation good thing', 'alertness brilliance explanation good thing ability', 'alertness brilliance explanation good thing ability operate', 'alertness brilliance explanation good thing ability operate shoulder', 'brilliance', 'brilliance explanation', 'brilliance explanation good', 'brilliance explanation good thing', 'brilliance explanation good thing ability', 'brilliance explanation good thing ability operate', 'brilliance explanation good thing ability operate shoulder', 'explanation', 'explanation good', 'explanation good thing', 'explanation good thing ability', 'explanation good thing ability operate', 'explanation good thing ability operate shoulder', 'good', 'good thing', 'good thing ability', 'good thing ability operate', 'good thing ability operate shoulder', 'thing', 'thing ability', 'thing ability operate', 'thing ability operate shoulder', 'ability', 'ability operate', 'ability operate shoulder', 'operate', 'operate shoulder', 'shoulder']",1,0,0,0.0344827586206896,0.0
177685,"I felt less anxious about things and more informed, and he was kind and patient.",0,feel anxious thing inform kind patient,"['feel', 'feel anxious', 'feel anxious thing', 'feel anxious thing inform', 'feel anxious thing inform kind', 'feel anxious thing inform kind patient', 'anxious', 'anxious thing', 'anxious thing inform', 'anxious thing inform kind', 'anxious thing inform kind patient', 'thing', 'thing inform', 'thing inform kind', 'thing inform kind patient', 'inform', 'inform kind', 'inform kind patient', 'kind', 'kind patient', 'patient']",1,0,0,0.0833333333333333,0.0
131759,One of the other wonderful things about this spa is that as soon as you arrive,0,fantastic thing sea soon arrive,"['fantastic', 'fantastic thing', 'fantastic thing sea', 'fantastic thing sea soon', 'fantastic thing sea soon arrive', 'thing', 'thing sea', 'thing sea soon', 'thing sea soon arrive', 'sea', 'sea soon', 'sea soon arrive', 'soon', 'soon arrive', 'arrive']",1,0,0,0.1111111111111111,0.0
155958,I have waited weeks to make sure I wasn't in the clouds to see if things would get better but they have not.,1,wait sure cloud thing good not,"['wait', 'wait sure', 'wait sure cloud', 'wait sure cloud thing', 'wait sure cloud thing good', 'wait sure cloud thing good not', 'sure', 'sure cloud', 'sure cloud thing', 'sure cloud thing good', 'sure cloud thing good not', 'cloud', 'cloud thing', 'cloud thing good', 'cloud thing good not', 'thing', 'thing good', 'thing good not', 'good', 'good not', 'not']",1,0,0,0.0833333333333333,0.0
177988,Only thing I would suggest is providing an FAQ for after the surgery.,1,thing suggest provide far surgery,"['thing', 'thing suggest', 'thing suggest provide', 'thing suggest provide far', 'thing suggest provide far surgery', 'suggest', 'suggest provide', 'suggest provide far', 'suggest provide far surgery', 'provide', 'provide far', 'provide far surgery', 'far', 'far surgery', 'surgery']",1,0,0,0.1111111111111111,0.0
178743,"and the Dr yelled at me, ""You need to stop moving or you're going to screw this whole thing up!""",1,dr yell need stop move go screw thing,"['dr', 'dr yell', 'dr yell need', 'dr yell need stop', 'dr yell need stop move', 'dr yell need stop move go', 'dr yell need stop move go screw', 'dr yell need stop move go screw thing', 'yell', 'yell need', 'yell need stop', 'yell need stop move', 'yell need stop move go', 'yell need stop move go screw', 'yell need stop move go screw thing', 'need', 'need stop', 'need stop move', 'need stop move go', 'need stop move go screw', 'need stop move go screw thing', 'stop', 'stop move', 'stop move go', 'stop move go screw', 'stop move go screw thing', 'move', 'move go', 'move go screw', 'move go screw thing', 'go', 'go screw', 'go screw thing', 'screw', 'screw thing', 'thing']",1,0,0,0.0512820512820512,0.0
143177,So far things seem like they are going very well.,0,far thing like go,"['far', 'far thing', 'far thing like', 'far thing like go', 'thing', 'thing like', 'thing like go', 'like', 'like go', 'go']",1,0,0,0.1538461538461538,0.0
60984,I like the way that she explains things and the time that she takes with me,0,like way explain thing time take,"['like', 'like way', 'like way explain', 'like way explain thing', 'like way explain thing time', 'like way explain thing time take', 'way', 'way explain', 'way explain thing', 'way explain thing time', 'way explain thing time take', 'explain', 'explain thing', 'explain thing time', 'explain thing time take', 'thing', 'thing time', 'thing time take', 'time', 'time take', 'take']",1,0,0,0.0833333333333333,0.0
176978,But today when I went to get my teeth cleaned the first thing she said to me was you're due for your 360° x-ray,1,go tooth clean thing say gray,"['go', 'go tooth', 'go tooth clean', 'go tooth clean thing', 'go tooth clean thing say', 'go tooth clean thing say gray', 'tooth', 'tooth clean', 'tooth clean thing', 'tooth clean thing say', 'tooth clean thing say gray', 'clean', 'clean thing', 'clean thing say', 'clean thing say gray', 'thing', 'thing say', 'thing say gray', 'say', 'say gray', 'gray']",1,0,0,0.0833333333333333,0.0
58637,"Nothing, everything was fine.",0,fine,['fine'],0,0,1,0.5,0.0
164159,"My whole experience was rushed, and the only thing they did for me was a hearing test,",1,experience rush thing hearing test,"['experience', 'experience rush', 'experience rush thing', 'experience rush thing hearing', 'experience rush thing hearing test', 'rush', 'rush thing', 'rush thing hearing', 'rush thing hearing test', 'thing', 'thing hearing', 'thing hearing test', 'hearing', 'hearing test', 'test']",1,0,0,0.1111111111111111,0.0
110414,It is kind of an embarrassing thing but Dr. Schlechter made me feel very comfortable during the consultation.,0,kind embarrass thing dr schlechter feel comfortable consultation,"['kind', 'kind embarrass', 'kind embarrass thing', 'kind embarrass thing dr', 'kind embarrass thing dr schlechter', 'kind embarrass thing dr schlechter feel', 'kind embarrass thing dr schlechter feel comfortable', 'kind embarrass thing dr schlechter feel comfortable consultation', 'embarrass', 'embarrass thing', 'embarrass thing dr', 'embarrass thing dr schlechter', 'embarrass thing dr schlechter feel', 'embarrass thing dr schlechter feel comfortable', 'embarrass thing dr schlechter feel comfortable consultation', 'thing', 'thing dr', 'thing dr schlechter', 'thing dr schlechter feel', 'thing dr schlechter feel comfortable', 'thing dr schlechter feel comfortable consultation', 'dr', 'dr schlechter', 'dr schlechter feel', 'dr schlechter feel comfortable', 'dr schlechter feel comfortable consultation', 'schlechter', 'schlechter feel', 'schlechter feel comfortable', 'schlechter feel comfortable consultation', 'feel', 'feel comfortable', 'feel comfortable consultation', 'comfortable', 'comfortable consultation', 'consultation']",1,0,0,0.0512820512820512,0.0
178283,I wish he would take the time to explain things better and to make sure patients understand the process.,1,wish time explain thing good sure patient understand process,"['wish', 'wish time', 'wish time explain', 'wish time explain thing', 'wish time explain thing good', 'wish time explain thing good sure', 'wish time explain thing good sure patient', 'wish time explain thing good sure patient understand', 'wish time explain thing good sure patient understand process', 'time', 'time explain', 'time explain thing', 'time explain thing good', 'time explain thing good sure', 'time explain thing good sure patient', 'time explain thing good sure patient understand', 'time explain thing good sure patient understand process', 'explain', 'explain thing', 'explain thing good', 'explain thing good sure', 'explain thing good sure patient', 'explain thing good sure patient understand', 'explain thing good sure patient understand process', 'thing', 'thing good', 'thing good sure', 'thing good sure patient', 'thing good sure patient understand', 'thing good sure patient understand process', 'good', 'good sure', 'good sure patient', 'good sure patient understand', 'good sure patient understand process', 'sure', 'sure patient', 'sure patient understand', 'sure patient understand process', 'patient', 'patient understand', 'patient understand process', 'understand', 'understand process', 'process']",1,0,0,0.0416666666666666,0.0
121998,Many things set them a part from any other medical practice I have ever dealt with.,0,thing set medical practice deal,"['thing', 'thing set', 'thing set medical', 'thing set medical practice', 'thing set medical practice deal', 'set', 'set medical', 'set medical practice', 'set medical practice deal', 'medical', 'medical practice', 'medical practice deal', 'practice', 'practice deal', 'deal']",1,0,0,0.1111111111111111,0.0
158340,They cover things up and act like nothing happens.,1,cover thing act like happen,"['cover', 'cover thing', 'cover thing act', 'cover thing act like', 'cover thing act like happen', 'thing', 'thing act', 'thing act like', 'thing act like happen', 'act', 'act like', 'act like happen', 'like', 'like happen', 'happen']",1,0,0,0.1111111111111111,0.0
58639,My visit was fine.  ,0,visit fine,"['visit', 'visit fine', 'fine']",0,0,1,0.3333333333333333,0.0
98715,"I needed a tooth extracted and Dr. Taylor and Paris made my experience so easy, quick, and I did not feel a thing.",0,need tooth extract experience easy quick not feel thing,"['need', 'need tooth', 'need tooth extract', 'need tooth extract experience', 'need tooth extract experience easy', 'need tooth extract experience easy quick', 'need tooth extract experience easy quick not', 'need tooth extract experience easy quick not feel', 'need tooth extract experience easy quick not feel thing', 'tooth', 'tooth extract', 'tooth extract experience', 'tooth extract experience easy', 'tooth extract experience easy quick', 'tooth extract experience easy quick not', 'tooth extract experience easy quick not feel', 'tooth extract experience easy quick not feel thing', 'extract', 'extract experience', 'extract experience easy', 'extract experience easy quick', 'extract experience easy quick not', 'extract experience easy quick not feel', 'extract experience easy quick not feel thing', 'experience', 'experience easy', 'experience easy quick', 'experience easy quick not', 'experience easy quick not feel', 'experience easy quick not feel thing', 'easy', 'easy quick', 'easy quick not', 'easy quick not feel', 'easy quick not feel thing', 'quick', 'quick not', 'quick not feel', 'quick not feel thing', 'not', 'not feel', 'not feel thing', 'feel', 'feel thing', 'thing']",1,0,0,0.0416666666666666,0.0
135960,He is the worst surgeon for all things Rhinoplasty.,1,bad surgeon thing nose job,"['bad', 'bad surgeon', 'bad surgeon thing', 'bad surgeon thing nose', 'bad surgeon thing nose job', 'surgeon', 'surgeon thing', 'surgeon thing nose', 'surgeon thing nose job', 'thing', 'thing nose', 'thing nose job', 'nose', 'nose job', 'job']",1,0,0,0.1111111111111111,0.0
82401,A rare thing these days,0,rare thing,"['rare', 'rare thing', 'thing']",1,0,0,0.3333333333333333,0.0
