commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
171396,"Casey Ferguson was the approving upper staff cc'd party in letter with no call to me to ask about what happened, extremely unprofessional office.",1,case ferguson approving upper staff cod party letter no ask happen extremely professional office,"['case', 'case ferguson', 'case ferguson approving', 'case ferguson approving upper', 'case ferguson approving upper staff', 'case ferguson approving upper staff cod', 'case ferguson approving upper staff cod party', 'case ferguson approving upper staff cod party letter', 'case ferguson approving upper staff cod party letter no', 'case ferguson approving upper staff cod party letter no ask', 'case ferguson approving upper staff cod party letter no ask happen', 'case ferguson approving upper staff cod party letter no ask happen extremely', 'case ferguson approving upper staff cod party letter no ask happen extremely professional', 'case ferguson approving upper staff cod party letter no ask happen extremely professional office', 'ferguson', 'ferguson approving', 'ferguson approving upper', 'ferguson approving upper staff', 'ferguson approving upper staff cod', 'ferguson approving upper staff cod party', 'ferguson approving upper staff cod party letter', 'ferguson approving upper staff cod party letter no', 'ferguson approving upper staff cod party letter no ask', 'ferguson approving upper staff cod party letter no ask happen', 'ferguson approving upper staff cod party letter no ask happen extremely', 'ferguson approving upper staff cod party letter no ask happen extremely professional', 'ferguson approving upper staff cod party letter no ask happen extremely professional office', 'approving', 'approving upper', 'approving upper staff', 'approving upper staff cod', 'approving upper staff cod party', 'approving upper staff cod party letter', 'approving upper staff cod party letter no', 'approving upper staff cod party letter no ask', 'approving upper staff cod party letter no ask happen', 'approving upper staff cod party letter no ask happen extremely', 'approving upper staff cod party letter no ask happen extremely professional', 'approving upper staff cod party letter no ask happen extremely professional office', 'upper', 'upper staff', 'upper staff cod', 'upper staff cod party', 'upper staff cod party letter', 'upper staff cod party letter no', 'upper staff cod party letter no ask', 'upper staff cod party letter no ask happen', 'upper staff cod party letter no ask happen extremely', 'upper staff cod party letter no ask happen extremely professional', 'upper staff cod party letter no ask happen extremely professional office', 'staff', 'staff cod', 'staff cod party', 'staff cod party letter', 'staff cod party letter no', 'staff cod party letter no ask', 'staff cod party letter no ask happen', 'staff cod party letter no ask happen extremely', 'staff cod party letter no ask happen extremely professional', 'staff cod party letter no ask happen extremely professional office', 'cod', 'cod party', 'cod party letter', 'cod party letter no', 'cod party letter no ask', 'cod party letter no ask happen', 'cod party letter no ask happen extremely', 'cod party letter no ask happen extremely professional', 'cod party letter no ask happen extremely professional office', 'party', 'party letter', 'party letter no', 'party letter no ask', 'party letter no ask happen', 'party letter no ask happen extremely', 'party letter no ask happen extremely professional', 'party letter no ask happen extremely professional office', 'letter', 'letter no', 'letter no ask', 'letter no ask happen', 'letter no ask happen extremely', 'letter no ask happen extremely professional', 'letter no ask happen extremely professional office', 'no', 'no ask', 'no ask happen', 'no ask happen extremely', 'no ask happen extremely professional', 'no ask happen extremely professional office', 'ask', 'ask happen', 'ask happen extremely', 'ask happen extremely professional', 'ask happen extremely professional office', 'happen', 'happen extremely', 'happen extremely professional', 'happen extremely professional office', 'extremely', 'extremely professional', 'extremely professional office', 'professional', 'professional office', 'office']",1,0,0,0,0,0,0,0,0.0166666666666666,0.0
176830,and are quick to answer messages via portal.,0,quick answer message portal,"['quick', 'quick answer', 'quick answer message', 'quick answer message portal', 'answer', 'answer message', 'answer message portal', 'message', 'message portal', 'portal']",0,0,0,0,0,1,0,0,0.08,0.0
140523,"That said, the staff does answer email communications.",0,say staff answer e-mail communication,"['say', 'say staff', 'say staff answer', 'say staff answer e-mail', 'say staff answer e-mail communication', 'staff', 'staff answer', 'staff answer e-mail', 'staff answer e-mail communication', 'answer', 'answer e-mail', 'answer e-mail communication', 'e-mail', 'e-mail communication', 'communication']",0,0,0,0,0,1,0,0,0.0666666666666666,0.0
144195,When calling the office and asking a question regarding medical it took a bit of time for someone to get back to me.,1,call office ask question medical take bit time,"['call', 'call office', 'call office ask', 'call office ask question', 'call office ask question medical', 'call office ask question medical take', 'call office ask question medical take bit', 'call office ask question medical take bit time', 'office', 'office ask', 'office ask question', 'office ask question medical', 'office ask question medical take', 'office ask question medical take bit', 'office ask question medical take bit time', 'ask', 'ask question', 'ask question medical', 'ask question medical take', 'ask question medical take bit', 'ask question medical take bit time', 'question', 'question medical', 'question medical take', 'question medical take bit', 'question medical take bit time', 'medical', 'medical take', 'medical take bit', 'medical take bit time', 'take', 'take bit', 'take bit time', 'bit', 'bit time', 'time']",1,1,1,0,0,0,0,0,0.1176470588235294,0.0
95620,Very open to answering questions,0,open answer question,"['open', 'open answer', 'open answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1904761904761904,0.0
143441,I will be back in 6 months and will ask for her again.,0,ask,['ask'],1,0,0,0,0,0,0,0,0.125,0.0
113659,it took nearly two weeks/several follow up phone calls to get answers.,1,take weeksseveral follow phone call answer,"['take', 'take weeksseveral', 'take weeksseveral follow', 'take weeksseveral follow phone', 'take weeksseveral follow phone call', 'take weeksseveral follow phone call answer', 'weeksseveral', 'weeksseveral follow', 'weeksseveral follow phone', 'weeksseveral follow phone call', 'weeksseveral follow phone call answer', 'follow', 'follow phone', 'follow phone call', 'follow phone call answer', 'phone', 'phone call', 'phone call answer', 'call', 'call answer', 'answer']",0,0,0,0,0,1,0,0,0.0555555555555555,0.0
61395,He is a person to talk to and get good answers,0,person talk good answer,"['person', 'person talk', 'person talk good', 'person talk good answer', 'talk', 'talk good', 'talk good answer', 'good', 'good answer', 'answer']",0,0,0,0,0,1,0,0,0.08,0.0
167367,Additionally he is each to contact in the event of any follow-up questions.,0,extra contact event follow question,"['extra', 'extra contact', 'extra contact event', 'extra contact event follow', 'extra contact event follow question', 'contact', 'contact event', 'contact event follow', 'contact event follow question', 'event', 'event follow', 'event follow question', 'follow', 'follow question', 'question']",0,0,1,0,0,0,0,0,0.0666666666666666,0.0
176531,Ariana answered all of my questions and if she couldn't answer them because it's a question,0,answer question answer question,"['answer', 'answer question', 'answer question answer', 'answer question answer question', 'question', 'question answer', 'question answer question', 'answer', 'answer question', 'question']",0,0,1,0,1,1,0,0,0.24,0.0
117319,I was even given phone numbers for Dr. Garcia and some of his staff in case I had any questions or problems post surgery.,0,give phone number staff case question problem post surgery,"['give', 'give phone', 'give phone number', 'give phone number staff', 'give phone number staff case', 'give phone number staff case question', 'give phone number staff case question problem', 'give phone number staff case question problem post', 'give phone number staff case question problem post surgery', 'phone', 'phone number', 'phone number staff', 'phone number staff case', 'phone number staff case question', 'phone number staff case question problem', 'phone number staff case question problem post', 'phone number staff case question problem post surgery', 'number', 'number staff', 'number staff case', 'number staff case question', 'number staff case question problem', 'number staff case question problem post', 'number staff case question problem post surgery', 'staff', 'staff case', 'staff case question', 'staff case question problem', 'staff case question problem post', 'staff case question problem post surgery', 'case', 'case question', 'case question problem', 'case question problem post', 'case question problem post surgery', 'question', 'question problem', 'question problem post', 'question problem post surgery', 'problem', 'problem post', 'problem post surgery', 'post', 'post surgery', 'surgery']",0,0,1,0,0,0,0,0,0.0333333333333333,0.0
102942,and to this day still receiving emails and follow up phone calls asking how our family is doing.,0,receive e-mail follow phone call ask family,"['receive', 'receive e-mail', 'receive e-mail follow', 'receive e-mail follow phone', 'receive e-mail follow phone call', 'receive e-mail follow phone call ask', 'receive e-mail follow phone call ask family', 'e-mail', 'e-mail follow', 'e-mail follow phone', 'e-mail follow phone call', 'e-mail follow phone call ask', 'e-mail follow phone call ask family', 'follow', 'follow phone', 'follow phone call', 'follow phone call ask', 'follow phone call ask family', 'phone', 'phone call', 'phone call ask', 'phone call ask family', 'call', 'call ask', 'call ask family', 'ask', 'ask family', 'family']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
181004,"Every person I asked had a resounding response ""YES!""",0,person ask resound response yes,"['person', 'person ask', 'person ask resound', 'person ask resound response', 'person ask resound response yes', 'ask', 'ask resound', 'ask resound response', 'ask resound response yes', 'resound', 'resound response', 'resound response yes', 'response', 'response yes', 'yes']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
129386,I was able to follow the instructions for exercise and was able to do more than was asked.,0,able follow instruction exercise able ask,"['able', 'able follow', 'able follow instruction', 'able follow instruction exercise', 'able follow instruction exercise able', 'able follow instruction exercise able ask', 'follow', 'follow instruction', 'follow instruction exercise', 'follow instruction exercise able', 'follow instruction exercise able ask', 'instruction', 'instruction exercise', 'instruction exercise able', 'instruction exercise able ask', 'exercise', 'exercise able', 'exercise able ask', 'able', 'able ask', 'ask']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
154001,"Even still, on the Klara app they use, every single question I had was answered in record speed!!!",0,clara pp use single question answer record speed,"['clara', 'clara pp', 'clara pp use', 'clara pp use single', 'clara pp use single question', 'clara pp use single question answer', 'clara pp use single question answer record', 'clara pp use single question answer record speed', 'pp', 'pp use', 'pp use single', 'pp use single question', 'pp use single question answer', 'pp use single question answer record', 'pp use single question answer record speed', 'use', 'use single', 'use single question', 'use single question answer', 'use single question answer record', 'use single question answer record speed', 'single', 'single question', 'single question answer', 'single question answer record', 'single question answer record speed', 'question', 'question answer', 'question answer record', 'question answer record speed', 'answer', 'answer record', 'answer record speed', 'record', 'record speed', 'speed']",0,0,1,0,1,1,0,1,0.1568627450980392,0.0
109070,I definitely felt like I was in good hands and the office staff answered my questions promptly.,0,decidedly feel like good hand office staff answer question promptly,"['decidedly', 'decidedly feel', 'decidedly feel like', 'decidedly feel like good', 'decidedly feel like good hand', 'decidedly feel like good hand office', 'decidedly feel like good hand office staff', 'decidedly feel like good hand office staff answer', 'decidedly feel like good hand office staff answer question', 'decidedly feel like good hand office staff answer question promptly', 'feel', 'feel like', 'feel like good', 'feel like good hand', 'feel like good hand office', 'feel like good hand office staff', 'feel like good hand office staff answer', 'feel like good hand office staff answer question', 'feel like good hand office staff answer question promptly', 'like', 'like good', 'like good hand', 'like good hand office', 'like good hand office staff', 'like good hand office staff answer', 'like good hand office staff answer question', 'like good hand office staff answer question promptly', 'good', 'good hand', 'good hand office', 'good hand office staff', 'good hand office staff answer', 'good hand office staff answer question', 'good hand office staff answer question promptly', 'hand', 'hand office', 'hand office staff', 'hand office staff answer', 'hand office staff answer question', 'hand office staff answer question promptly', 'office', 'office staff', 'office staff answer', 'office staff answer question', 'office staff answer question promptly', 'staff', 'staff answer', 'staff answer question', 'staff answer question promptly', 'answer', 'answer question', 'answer question promptly', 'question', 'question promptly', 'promptly']",0,0,1,0,0,1,0,0,0.0571428571428571,0.0
108520,Dr. Grosso always took the time to explain things and answer our questions which at times were many.,0,take time explain thing answer question time,"['take', 'take time', 'take time explain', 'take time explain thing', 'take time explain thing answer', 'take time explain thing answer question', 'take time explain thing answer question time', 'time', 'time explain', 'time explain thing', 'time explain thing answer', 'time explain thing answer question', 'time explain thing answer question time', 'explain', 'explain thing', 'explain thing answer', 'explain thing answer question', 'explain thing answer question time', 'thing', 'thing answer', 'thing answer question', 'thing answer question time', 'answer', 'answer question', 'answer question time', 'question', 'question time', 'time']",0,0,1,0,0,1,0,0,0.0930232558139534,0.0
146506,for less than 15 minutes and twice it was disrupted as he signs document and answer a question from his staff.,1,twice disrupt sign document answer question staff,"['twice', 'twice disrupt', 'twice disrupt sign', 'twice disrupt sign document', 'twice disrupt sign document answer', 'twice disrupt sign document answer question', 'twice disrupt sign document answer question staff', 'disrupt', 'disrupt sign', 'disrupt sign document', 'disrupt sign document answer', 'disrupt sign document answer question', 'disrupt sign document answer question staff', 'sign', 'sign document', 'sign document answer', 'sign document answer question', 'sign document answer question staff', 'document', 'document answer', 'document answer question', 'document answer question staff', 'answer', 'answer question', 'answer question staff', 'question', 'question staff', 'staff']",0,0,1,0,0,1,0,0,0.0930232558139534,0.0
165596,When I asked to have a revision performed all the sudden Dr. Alexander wasn't super kind as he normally was.,1,ask revision perform sudden dr alexander super kind normally,"['ask', 'ask revision', 'ask revision perform', 'ask revision perform sudden', 'ask revision perform sudden dr', 'ask revision perform sudden dr alexander', 'ask revision perform sudden dr alexander super', 'ask revision perform sudden dr alexander super kind', 'ask revision perform sudden dr alexander super kind normally', 'revision', 'revision perform', 'revision perform sudden', 'revision perform sudden dr', 'revision perform sudden dr alexander', 'revision perform sudden dr alexander super', 'revision perform sudden dr alexander super kind', 'revision perform sudden dr alexander super kind normally', 'perform', 'perform sudden', 'perform sudden dr', 'perform sudden dr alexander', 'perform sudden dr alexander super', 'perform sudden dr alexander super kind', 'perform sudden dr alexander super kind normally', 'sudden', 'sudden dr', 'sudden dr alexander', 'sudden dr alexander super', 'sudden dr alexander super kind', 'sudden dr alexander super kind normally', 'dr', 'dr alexander', 'dr alexander super', 'dr alexander super kind', 'dr alexander super kind normally', 'alexander', 'alexander super', 'alexander super kind', 'alexander super kind normally', 'super', 'super kind', 'super kind normally', 'kind', 'kind normally', 'normally']",1,0,0,0,0,0,0,0,0.0333333333333333,0.0
104349,I felt alone and actively asked for assistance so I could graduate.,1,feel actively ask aid graduate,"['feel', 'feel actively', 'feel actively ask', 'feel actively ask aid', 'feel actively ask aid graduate', 'actively', 'actively ask', 'actively ask aid', 'actively ask aid graduate', 'ask', 'ask aid', 'ask aid graduate', 'aid', 'aid graduate', 'graduate']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
104433,Philip Garcia was very understanding of my concerns and he was very thorough with his answers!.,0,understanding concern thorough answer,"['understanding', 'understanding concern', 'understanding concern thorough', 'understanding concern thorough answer', 'concern', 'concern thorough', 'concern thorough answer', 'thorough', 'thorough answer', 'answer']",0,0,0,0,0,1,0,0,0.08,0.0
85205,After years of pain and agony he finally was able to put me on the right path and had answers,0,pain agony finally able right path answer,"['pain', 'pain agony', 'pain agony finally', 'pain agony finally able', 'pain agony finally able right', 'pain agony finally able right path', 'pain agony finally able right path answer', 'agony', 'agony finally', 'agony finally able', 'agony finally able right', 'agony finally able right path', 'agony finally able right path answer', 'finally', 'finally able', 'finally able right', 'finally able right path', 'finally able right path answer', 'able', 'able right', 'able right path', 'able right path answer', 'right', 'right path', 'right path answer', 'path', 'path answer', 'answer']",0,0,0,0,0,1,0,0,0.0465116279069767,0.0
88802,so friendly and happily dealt with my hundreds of post surgery questions.,0,friendly happily deal post surgery question,"['friendly', 'friendly happily', 'friendly happily deal', 'friendly happily deal post', 'friendly happily deal post surgery', 'friendly happily deal post surgery question', 'happily', 'happily deal', 'happily deal post', 'happily deal post surgery', 'happily deal post surgery question', 'deal', 'deal post', 'deal post surgery', 'deal post surgery question', 'post', 'post surgery', 'post surgery question', 'surgery', 'surgery question', 'question']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
159775,And I now have already had TWO other people in 2 months question why I left!,1,people question leave,"['people', 'people question', 'people question leave', 'question', 'question leave', 'leave']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
167725,"had any questions), she did not care to remember who I was after explaining that I had seen her previously,",1,question not care remember explain see previously,"['question', 'question not', 'question not care', 'question not care remember', 'question not care remember explain', 'question not care remember explain see', 'question not care remember explain see previously', 'not', 'not care', 'not care remember', 'not care remember explain', 'not care remember explain see', 'not care remember explain see previously', 'care', 'care remember', 'care remember explain', 'care remember explain see', 'care remember explain see previously', 'remember', 'remember explain', 'remember explain see', 'remember explain see previously', 'explain', 'explain see', 'explain see previously', 'see', 'see previously', 'previously']",0,0,1,0,0,0,0,0,0.0465116279069767,0.0
156153,"In the meantime, I still have unanswered questions.",1,meantime unanswered question,"['meantime', 'meantime unanswered', 'meantime unanswered question', 'unanswered', 'unanswered question', 'question']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
138328,Always got back to me quickly on any questions or concerns.,0,get quickly question concern,"['get', 'get quickly', 'get quickly question', 'get quickly question concern', 'quickly', 'quickly question', 'quickly question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0,0,0,0.08,0.0
134907,"If I have a question or concern, I can call or email, and he will get back to me!",0,question concern e-mail,"['question', 'question concern', 'question concern e-mail', 'concern', 'concern e-mail', 'e-mail']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
188553,Just love Dr.Lopez bed side manners excellent and he takes time to listen to all my questions and concerns.,0,love droop bed manner excellent take time listen question concern,"['love', 'love droop', 'love droop bed', 'love droop bed manner', 'love droop bed manner excellent', 'love droop bed manner excellent take', 'love droop bed manner excellent take time', 'love droop bed manner excellent take time listen', 'love droop bed manner excellent take time listen question', 'love droop bed manner excellent take time listen question concern', 'droop', 'droop bed', 'droop bed manner', 'droop bed manner excellent', 'droop bed manner excellent take', 'droop bed manner excellent take time', 'droop bed manner excellent take time listen', 'droop bed manner excellent take time listen question', 'droop bed manner excellent take time listen question concern', 'bed', 'bed manner', 'bed manner excellent', 'bed manner excellent take', 'bed manner excellent take time', 'bed manner excellent take time listen', 'bed manner excellent take time listen question', 'bed manner excellent take time listen question concern', 'manner', 'manner excellent', 'manner excellent take', 'manner excellent take time', 'manner excellent take time listen', 'manner excellent take time listen question', 'manner excellent take time listen question concern', 'excellent', 'excellent take', 'excellent take time', 'excellent take time listen', 'excellent take time listen question', 'excellent take time listen question concern', 'take', 'take time', 'take time listen', 'take time listen question', 'take time listen question concern', 'time', 'time listen', 'time listen question', 'time listen question concern', 'listen', 'listen question', 'listen question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0,0,0,0.0285714285714285,0.0
97077,"Then while discussing with us he was very thorough in discussing all aspects, allowing us to ask questions as we went.",0,discuss thorough discuss aspect allow ask question go,"['discuss', 'discuss thorough', 'discuss thorough discuss', 'discuss thorough discuss aspect', 'discuss thorough discuss aspect allow', 'discuss thorough discuss aspect allow ask', 'discuss thorough discuss aspect allow ask question', 'discuss thorough discuss aspect allow ask question go', 'thorough', 'thorough discuss', 'thorough discuss aspect', 'thorough discuss aspect allow', 'thorough discuss aspect allow ask', 'thorough discuss aspect allow ask question', 'thorough discuss aspect allow ask question go', 'discuss', 'discuss aspect', 'discuss aspect allow', 'discuss aspect allow ask', 'discuss aspect allow ask question', 'discuss aspect allow ask question go', 'aspect', 'aspect allow', 'aspect allow ask', 'aspect allow ask question', 'aspect allow ask question go', 'allow', 'allow ask', 'allow ask question', 'allow ask question go', 'ask', 'ask question', 'ask question go', 'question', 'question go', 'go']",1,1,1,0,0,0,0,0,0.1176470588235294,0.0
59250,I wish I could have asked a few more questions before the visit was over.,1,wish ask question visit,"['wish', 'wish ask', 'wish ask question', 'wish ask question visit', 'ask', 'ask question', 'ask question visit', 'question', 'question visit', 'visit']",1,1,1,0,0,0,0,0,0.24,0.0
162078,that he refused to take a call from me when l had a question.,1,refuse l question,"['refuse', 'refuse l', 'refuse l question', 'l', 'l question', 'question']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
99793,Every question I asked was answered with expertise and kindness.,0,question ask answer expertness kindness,"['question', 'question ask', 'question ask answer', 'question ask answer expertness', 'question ask answer expertness kindness', 'ask', 'ask answer', 'ask answer expertness', 'ask answer expertness kindness', 'answer', 'answer expertness', 'answer expertness kindness', 'expertness', 'expertness kindness', 'kindness']",1,0,1,0,0,1,0,0,0.2,0.0
58599,"When asking the doctor about other alternatives for my condition far as treatment sand care, he shouldn't have gotten an attitude.",1,ask doctor alternative condition far treatment sand care get attitude,"['ask', 'ask doctor', 'ask doctor alternative', 'ask doctor alternative condition', 'ask doctor alternative condition far', 'ask doctor alternative condition far treatment', 'ask doctor alternative condition far treatment sand', 'ask doctor alternative condition far treatment sand care', 'ask doctor alternative condition far treatment sand care get', 'ask doctor alternative condition far treatment sand care get attitude', 'doctor', 'doctor alternative', 'doctor alternative condition', 'doctor alternative condition far', 'doctor alternative condition far treatment', 'doctor alternative condition far treatment sand', 'doctor alternative condition far treatment sand care', 'doctor alternative condition far treatment sand care get', 'doctor alternative condition far treatment sand care get attitude', 'alternative', 'alternative condition', 'alternative condition far', 'alternative condition far treatment', 'alternative condition far treatment sand', 'alternative condition far treatment sand care', 'alternative condition far treatment sand care get', 'alternative condition far treatment sand care get attitude', 'condition', 'condition far', 'condition far treatment', 'condition far treatment sand', 'condition far treatment sand care', 'condition far treatment sand care get', 'condition far treatment sand care get attitude', 'far', 'far treatment', 'far treatment sand', 'far treatment sand care', 'far treatment sand care get', 'far treatment sand care get attitude', 'treatment', 'treatment sand', 'treatment sand care', 'treatment sand care get', 'treatment sand care get attitude', 'sand', 'sand care', 'sand care get', 'sand care get attitude', 'care', 'care get', 'care get attitude', 'get', 'get attitude', 'attitude']",1,0,0,0,0,0,0,0,0.0285714285714285,0.0
144404,"Everyone is very nice, could not ask for a more patient friendly environment.",0,nice not ask patient friendly environment,"['nice', 'nice not', 'nice not ask', 'nice not ask patient', 'nice not ask patient friendly', 'nice not ask patient friendly environment', 'not', 'not ask', 'not ask patient', 'not ask patient friendly', 'not ask patient friendly environment', 'ask', 'ask patient', 'ask patient friendly', 'ask patient friendly environment', 'patient', 'patient friendly', 'patient friendly environment', 'friendly', 'friendly environment', 'environment']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
181725,"He was professional and got me in and out quickly, while still being thorough and answering all my questions.",0,professional get quickly thorough answer question,"['professional', 'professional get', 'professional get quickly', 'professional get quickly thorough', 'professional get quickly thorough answer', 'professional get quickly thorough answer question', 'get', 'get quickly', 'get quickly thorough', 'get quickly thorough answer', 'get quickly thorough answer question', 'quickly', 'quickly thorough', 'quickly thorough answer', 'quickly thorough answer question', 'thorough', 'thorough answer', 'thorough answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1111111111111111,0.0
189380,Im still waiting for a breast reconstruction and feeling depressed every single day.,1,wait breast reconstruction feel depress single day,"['wait', 'wait breast', 'wait breast reconstruction', 'wait breast reconstruction feel', 'wait breast reconstruction feel depress', 'wait breast reconstruction feel depress single', 'wait breast reconstruction feel depress single day', 'breast', 'breast reconstruction', 'breast reconstruction feel', 'breast reconstruction feel depress', 'breast reconstruction feel depress single', 'breast reconstruction feel depress single day', 'reconstruction', 'reconstruction feel', 'reconstruction feel depress', 'reconstruction feel depress single', 'reconstruction feel depress single day', 'feel', 'feel depress', 'feel depress single', 'feel depress single day', 'depress', 'depress single', 'depress single day', 'single', 'single day', 'day']",0,0,0,0,0,0,0,1,0.0465116279069767,0.0
112454,"If you ask a question from a Dr, they will charge you two office visit.",1,ask question dr charge office visit,"['ask', 'ask question', 'ask question dr', 'ask question dr charge', 'ask question dr charge office', 'ask question dr charge office visit', 'question', 'question dr', 'question dr charge', 'question dr charge office', 'question dr charge office visit', 'dr', 'dr charge', 'dr charge office', 'dr charge office visit', 'charge', 'charge office', 'charge office visit', 'office', 'office visit', 'visit']",1,1,1,0,0,0,0,0,0.1666666666666666,0.0
153552,"I do wish I would have asked for a more finesse or subtle change, or just not gone through surgery at all..",1,wish ask delicacy subtle change not go surgery,"['wish', 'wish ask', 'wish ask delicacy', 'wish ask delicacy subtle', 'wish ask delicacy subtle change', 'wish ask delicacy subtle change not', 'wish ask delicacy subtle change not go', 'wish ask delicacy subtle change not go surgery', 'ask', 'ask delicacy', 'ask delicacy subtle', 'ask delicacy subtle change', 'ask delicacy subtle change not', 'ask delicacy subtle change not go', 'ask delicacy subtle change not go surgery', 'delicacy', 'delicacy subtle', 'delicacy subtle change', 'delicacy subtle change not', 'delicacy subtle change not go', 'delicacy subtle change not go surgery', 'subtle', 'subtle change', 'subtle change not', 'subtle change not go', 'subtle change not go surgery', 'change', 'change not', 'change not go', 'change not go surgery', 'not', 'not go', 'not go surgery', 'go', 'go surgery', 'surgery']",1,0,0,0,0,0,0,0,0.0392156862745098,0.0
127687,It had high reviews so I figured it was worth the drive. ?I walked in and questioned why I did so.,1,high review figure worth drive walk question,"['high', 'high review', 'high review figure', 'high review figure worth', 'high review figure worth drive', 'high review figure worth drive walk', 'high review figure worth drive walk question', 'review', 'review figure', 'review figure worth', 'review figure worth drive', 'review figure worth drive walk', 'review figure worth drive walk question', 'figure', 'figure worth', 'figure worth drive', 'figure worth drive walk', 'figure worth drive walk question', 'worth', 'worth drive', 'worth drive walk', 'worth drive walk question', 'drive', 'drive walk', 'drive walk question', 'walk', 'walk question', 'question']",0,0,1,0,0,0,0,0,0.0465116279069767,0.0
175409,and third I asked him before the surgery if he could put my fat in my cheeks and he said I don't need it.,1,ask surgery fat cheek say need,"['ask', 'ask surgery', 'ask surgery fat', 'ask surgery fat cheek', 'ask surgery fat cheek say', 'ask surgery fat cheek say need', 'surgery', 'surgery fat', 'surgery fat cheek', 'surgery fat cheek say', 'surgery fat cheek say need', 'fat', 'fat cheek', 'fat cheek say', 'fat cheek say need', 'cheek', 'cheek say', 'cheek say need', 'say', 'say need', 'need']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
141416,She answers any and all questions that I have.she makes me feel calm and collected during any check up.,0,answer question haveshe make feel calm collect check,"['answer', 'answer question', 'answer question haveshe', 'answer question haveshe make', 'answer question haveshe make feel', 'answer question haveshe make feel calm', 'answer question haveshe make feel calm collect', 'answer question haveshe make feel calm collect check', 'question', 'question haveshe', 'question haveshe make', 'question haveshe make feel', 'question haveshe make feel calm', 'question haveshe make feel calm collect', 'question haveshe make feel calm collect check', 'haveshe', 'haveshe make', 'haveshe make feel', 'haveshe make feel calm', 'haveshe make feel calm collect', 'haveshe make feel calm collect check', 'make', 'make feel', 'make feel calm', 'make feel calm collect', 'make feel calm collect check', 'feel', 'feel calm', 'feel calm collect', 'feel calm collect check', 'calm', 'calm collect', 'calm collect check', 'collect', 'collect check', 'check']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
118659,He addressed all my questions honestly and guided me towards the treatment that was most appropriate.,0,address question honestly guide treatment appropriate,"['address', 'address question', 'address question honestly', 'address question honestly guide', 'address question honestly guide treatment', 'address question honestly guide treatment appropriate', 'question', 'question honestly', 'question honestly guide', 'question honestly guide treatment', 'question honestly guide treatment appropriate', 'honestly', 'honestly guide', 'honestly guide treatment', 'honestly guide treatment appropriate', 'guide', 'guide treatment', 'guide treatment appropriate', 'treatment', 'treatment appropriate', 'appropriate']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
123580,so the doctor can rush me out and barely want to answer any of my questions.,1,doctor rush barely want answer question,"['doctor', 'doctor rush', 'doctor rush barely', 'doctor rush barely want', 'doctor rush barely want answer', 'doctor rush barely want answer question', 'rush', 'rush barely', 'rush barely want', 'rush barely want answer', 'rush barely want answer question', 'barely', 'barely want', 'barely want answer', 'barely want answer question', 'want', 'want answer', 'want answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1111111111111111,0.0
62787,He's always willing to answer every question.,0,willing answer question,"['willing', 'willing answer', 'willing answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1904761904761904,0.0
99697,They are very patient with all of the questions that me and my husband had and always made sure we understood before moving on.,0,patient question husband sure understand move,"['patient', 'patient question', 'patient question husband', 'patient question husband sure', 'patient question husband sure understand', 'patient question husband sure understand move', 'question', 'question husband', 'question husband sure', 'question husband sure understand', 'question husband sure understand move', 'husband', 'husband sure', 'husband sure understand', 'husband sure understand move', 'sure', 'sure understand', 'sure understand move', 'understand', 'understand move', 'move']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
176077,"Dr. Arcos is very thorough asking about pain levels, how my medication is working, and if there are any questions that I might have.",0,thorough ask pain level meditation work question,"['thorough', 'thorough ask', 'thorough ask pain', 'thorough ask pain level', 'thorough ask pain level meditation', 'thorough ask pain level meditation work', 'thorough ask pain level meditation work question', 'ask', 'ask pain', 'ask pain level', 'ask pain level meditation', 'ask pain level meditation work', 'ask pain level meditation work question', 'pain', 'pain level', 'pain level meditation', 'pain level meditation work', 'pain level meditation work question', 'level', 'level meditation', 'level meditation work', 'level meditation work question', 'meditation', 'meditation work', 'meditation work question', 'work', 'work question', 'question']",1,0,1,0,0,0,0,0,0.0930232558139534,0.0
