commentId,comment,classification,comment_processed,word_phrase_list,thank,include,include susan,susan,susan walk,walk,similarity_score,regression_weight
142525,him again he save d me again thank you all so much and xmas to all god bless.,0,save thank god bless,"['save', 'save thank', 'save thank god', 'save thank god bless', 'thank', 'thank god', 'thank god bless', 'god', 'god bless', 'bless']",1,0,0,0,0,0,0.1,0.0
117859,for alternatives and thank God I did !!,0,alternative thank god,"['alternative', 'alternative thank', 'alternative thank god', 'thank', 'thank god', 'god']",1,0,0,0,0,0,0.125,0.0
86495,"Dear Judi RN, Dr.Troell, Ashlee, Susan,I wanted to send a quick thank you",0,dear judy drtroell want send quick thank,"['dear', 'dear judy', 'dear judy drtroell', 'dear judy drtroell want', 'dear judy drtroell want send', 'dear judy drtroell want send quick', 'dear judy drtroell want send quick thank', 'judy', 'judy drtroell', 'judy drtroell want', 'judy drtroell want send', 'judy drtroell want send quick', 'judy drtroell want send quick thank', 'drtroell', 'drtroell want', 'drtroell want send', 'drtroell want send quick', 'drtroell want send quick thank', 'want', 'want send', 'want send quick', 'want send quick thank', 'send', 'send quick', 'send quick thank', 'quick', 'quick thank', 'thank']",1,0,0,0,0,0,0.0526315789473684,0.0
75746,He has provided complete aftercare to include extra services such as laser treatment and tattooing at no additional charge.,0,provide complete subsequently include extra service laser treatment tattoo no extra charge,"['provide', 'provide complete', 'provide complete subsequently', 'provide complete subsequently include', 'provide complete subsequently include extra', 'provide complete subsequently include extra service', 'provide complete subsequently include extra service laser', 'provide complete subsequently include extra service laser treatment', 'provide complete subsequently include extra service laser treatment tattoo', 'provide complete subsequently include extra service laser treatment tattoo no', 'provide complete subsequently include extra service laser treatment tattoo no extra', 'provide complete subsequently include extra service laser treatment tattoo no extra charge', 'complete', 'complete subsequently', 'complete subsequently include', 'complete subsequently include extra', 'complete subsequently include extra service', 'complete subsequently include extra service laser', 'complete subsequently include extra service laser treatment', 'complete subsequently include extra service laser treatment tattoo', 'complete subsequently include extra service laser treatment tattoo no', 'complete subsequently include extra service laser treatment tattoo no extra', 'complete subsequently include extra service laser treatment tattoo no extra charge', 'subsequently', 'subsequently include', 'subsequently include extra', 'subsequently include extra service', 'subsequently include extra service laser', 'subsequently include extra service laser treatment', 'subsequently include extra service laser treatment tattoo', 'subsequently include extra service laser treatment tattoo no', 'subsequently include extra service laser treatment tattoo no extra', 'subsequently include extra service laser treatment tattoo no extra charge', 'include', 'include extra', 'include extra service', 'include extra service laser', 'include extra service laser treatment', 'include extra service laser treatment tattoo', 'include extra service laser treatment tattoo no', 'include extra service laser treatment tattoo no extra', 'include extra service laser treatment tattoo no extra charge', 'extra', 'extra service', 'extra service laser', 'extra service laser treatment', 'extra service laser treatment tattoo', 'extra service laser treatment tattoo no', 'extra service laser treatment tattoo no extra', 'extra service laser treatment tattoo no extra charge', 'service', 'service laser', 'service laser treatment', 'service laser treatment tattoo', 'service laser treatment tattoo no', 'service laser treatment tattoo no extra', 'service laser treatment tattoo no extra charge', 'laser', 'laser treatment', 'laser treatment tattoo', 'laser treatment tattoo no', 'laser treatment tattoo no extra', 'laser treatment tattoo no extra charge', 'treatment', 'treatment tattoo', 'treatment tattoo no', 'treatment tattoo no extra', 'treatment tattoo no extra charge', 'tattoo', 'tattoo no', 'tattoo no extra', 'tattoo no extra charge', 'no', 'no extra', 'no extra charge', 'extra', 'extra charge', 'charge']",0,1,0,0,0,0,0.0227272727272727,0.0
100452,Thank you.,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
131836,I have never walked away from her disappointed.,0,walk away disappoint,"['walk', 'walk away', 'walk away disappoint', 'away', 'away disappoint', 'disappoint']",0,0,0,0,0,1,0.125,0.0
125679,Thank you Synergi Medspa I will be back!!,0,thank synergi medium,"['thank', 'thank synergi', 'thank synergi medium', 'synergi', 'synergi medium', 'medium']",1,0,0,0,0,0,0.125,0.0
140029,I want to thank the entire staff including Anna who did my initial interview and vitals.,0,want thank entire staff include anna initial interview vital,"['want', 'want thank', 'want thank entire', 'want thank entire staff', 'want thank entire staff include', 'want thank entire staff include anna', 'want thank entire staff include anna initial', 'want thank entire staff include anna initial interview', 'want thank entire staff include anna initial interview vital', 'thank', 'thank entire', 'thank entire staff', 'thank entire staff include', 'thank entire staff include anna', 'thank entire staff include anna initial', 'thank entire staff include anna initial interview', 'thank entire staff include anna initial interview vital', 'entire', 'entire staff', 'entire staff include', 'entire staff include anna', 'entire staff include anna initial', 'entire staff include anna initial interview', 'entire staff include anna initial interview vital', 'staff', 'staff include', 'staff include anna', 'staff include anna initial', 'staff include anna initial interview', 'staff include anna initial interview vital', 'include', 'include anna', 'include anna initial', 'include anna initial interview', 'include anna initial interview vital', 'anna', 'anna initial', 'anna initial interview', 'anna initial interview vital', 'initial', 'initial interview', 'initial interview vital', 'interview', 'interview vital', 'vital']",1,1,0,0,0,0,0.0727272727272727,0.0
69796,He walked in his office feeling scared and nervous.,1,walk office feel scare nervous,"['walk', 'walk office', 'walk office feel', 'walk office feel scare', 'walk office feel scare nervous', 'office', 'office feel', 'office feel scare', 'office feel scare nervous', 'feel', 'feel scare', 'feel scare nervous', 'scare', 'scare nervous', 'nervous']",0,0,0,0,0,1,0.08,0.0
191541,As well as I want to thank the pre of department Norma and Krystal for preparing me,0,want thank pre department normal crystal prepare,"['want', 'want thank', 'want thank pre', 'want thank pre department', 'want thank pre department normal', 'want thank pre department normal crystal', 'want thank pre department normal crystal prepare', 'thank', 'thank pre', 'thank pre department', 'thank pre department normal', 'thank pre department normal crystal', 'thank pre department normal crystal prepare', 'pre', 'pre department', 'pre department normal', 'pre department normal crystal', 'pre department normal crystal prepare', 'department', 'department normal', 'department normal crystal', 'department normal crystal prepare', 'normal', 'normal crystal', 'normal crystal prepare', 'crystal', 'crystal prepare', 'prepare']",1,0,0,0,0,0,0.0526315789473684,0.0
92669,"this doctor was a person just like yourself,I was hurting bad he walked me through what he doing,and every thing went well,thank you.",0,doctor person like hurt bad walk doingand thing go wellthank,"['doctor', 'doctor person', 'doctor person like', 'doctor person like hurt', 'doctor person like hurt bad', 'doctor person like hurt bad walk', 'doctor person like hurt bad walk doingand', 'doctor person like hurt bad walk doingand thing', 'doctor person like hurt bad walk doingand thing go', 'doctor person like hurt bad walk doingand thing go wellthank', 'person', 'person like', 'person like hurt', 'person like hurt bad', 'person like hurt bad walk', 'person like hurt bad walk doingand', 'person like hurt bad walk doingand thing', 'person like hurt bad walk doingand thing go', 'person like hurt bad walk doingand thing go wellthank', 'like', 'like hurt', 'like hurt bad', 'like hurt bad walk', 'like hurt bad walk doingand', 'like hurt bad walk doingand thing', 'like hurt bad walk doingand thing go', 'like hurt bad walk doingand thing go wellthank', 'hurt', 'hurt bad', 'hurt bad walk', 'hurt bad walk doingand', 'hurt bad walk doingand thing', 'hurt bad walk doingand thing go', 'hurt bad walk doingand thing go wellthank', 'bad', 'bad walk', 'bad walk doingand', 'bad walk doingand thing', 'bad walk doingand thing go', 'bad walk doingand thing go wellthank', 'walk', 'walk doingand', 'walk doingand thing', 'walk doingand thing go', 'walk doingand thing go wellthank', 'doingand', 'doingand thing', 'doingand thing go', 'doingand thing go wellthank', 'thing', 'thing go', 'thing go wellthank', 'go', 'go wellthank', 'wellthank']",0,0,0,0,0,1,0.0307692307692307,0.0
181187,and Dr.Fulton walks u threw everything she is going to do before she does it.,0,walk u throw go,"['walk', 'walk u', 'walk u throw', 'walk u throw go', 'u', 'u throw', 'u throw go', 'throw', 'throw go', 'go']",0,0,0,0,0,1,0.1,0.0
103194,"He really took into account my opinions on what was being done including medications and procedures, and I feel comfortable with being discharged tomorrow.",0,take account opinion include meditation procedure feel comfortable discharge,"['take', 'take account', 'take account opinion', 'take account opinion include', 'take account opinion include meditation', 'take account opinion include meditation procedure', 'take account opinion include meditation procedure feel', 'take account opinion include meditation procedure feel comfortable', 'take account opinion include meditation procedure feel comfortable discharge', 'account', 'account opinion', 'account opinion include', 'account opinion include meditation', 'account opinion include meditation procedure', 'account opinion include meditation procedure feel', 'account opinion include meditation procedure feel comfortable', 'account opinion include meditation procedure feel comfortable discharge', 'opinion', 'opinion include', 'opinion include meditation', 'opinion include meditation procedure', 'opinion include meditation procedure feel', 'opinion include meditation procedure feel comfortable', 'opinion include meditation procedure feel comfortable discharge', 'include', 'include meditation', 'include meditation procedure', 'include meditation procedure feel', 'include meditation procedure feel comfortable', 'include meditation procedure feel comfortable discharge', 'meditation', 'meditation procedure', 'meditation procedure feel', 'meditation procedure feel comfortable', 'meditation procedure feel comfortable discharge', 'procedure', 'procedure feel', 'procedure feel comfortable', 'procedure feel comfortable discharge', 'feel', 'feel comfortable', 'feel comfortable discharge', 'comfortable', 'comfortable discharge', 'discharge']",0,1,0,0,0,0,0.0363636363636363,0.0
77351,My family (including my 3 and 7 year old) all go to Northern Dental Care.,0,family include old northern dental care,"['family', 'family include', 'family include old', 'family include old northern', 'family include old northern dental', 'family include old northern dental care', 'include', 'include old', 'include old northern', 'include old northern dental', 'include old northern dental care', 'old', 'old northern', 'old northern dental', 'old northern dental care', 'northern', 'northern dental', 'northern dental care', 'dental', 'dental care', 'care']",0,1,0,0,0,0,0.064516129032258,0.0
134718,"Including waiting time, the entire appointment was only an hour, which is refreshing.",0,include wait time entire appointment refresh,"['include', 'include wait', 'include wait time', 'include wait time entire', 'include wait time entire appointment', 'include wait time entire appointment refresh', 'wait', 'wait time', 'wait time entire', 'wait time entire appointment', 'wait time entire appointment refresh', 'time', 'time entire', 'time entire appointment', 'time entire appointment refresh', 'entire', 'entire appointment', 'entire appointment refresh', 'appointment', 'appointment refresh', 'refresh']",0,1,0,0,0,0,0.064516129032258,0.0
108648,You will feel pressure to do the job the moment you walk into the place.,1,feel pressure job moment walk place,"['feel', 'feel pressure', 'feel pressure job', 'feel pressure job moment', 'feel pressure job moment walk', 'feel pressure job moment walk place', 'pressure', 'pressure job', 'pressure job moment', 'pressure job moment walk', 'pressure job moment walk place', 'job', 'job moment', 'job moment walk', 'job moment walk place', 'moment', 'moment walk', 'moment walk place', 'walk', 'walk place', 'place']",0,0,0,0,0,1,0.064516129032258,0.0
121241,Thank you Dr. Weiss!,0,thank dr,"['thank', 'thank dr', 'dr']",1,0,0,0,0,0,0.1538461538461538,0.0
158799,I walked out the office saying id love that and I really need to process if this is something I wanted to do .,0,walk office say love need process want,"['walk', 'walk office', 'walk office say', 'walk office say love', 'walk office say love need', 'walk office say love need process', 'walk office say love need process want', 'office', 'office say', 'office say love', 'office say love need', 'office say love need process', 'office say love need process want', 'say', 'say love', 'say love need', 'say love need process', 'say love need process want', 'love', 'love need', 'love need process', 'love need process want', 'need', 'need process', 'need process want', 'process', 'process want', 'want']",0,0,0,0,0,1,0.0526315789473684,0.0
110072,Before I walked into Dr. Najar Office I was literally a train wreck because the first chiropractor I saw didn't treat me correctly!,0,walk dr office literally train wreck chiropractor see treat correctly,"['walk', 'walk dr', 'walk dr office', 'walk dr office literally', 'walk dr office literally train', 'walk dr office literally train wreck', 'walk dr office literally train wreck chiropractor', 'walk dr office literally train wreck chiropractor see', 'walk dr office literally train wreck chiropractor see treat', 'walk dr office literally train wreck chiropractor see treat correctly', 'dr', 'dr office', 'dr office literally', 'dr office literally train', 'dr office literally train wreck', 'dr office literally train wreck chiropractor', 'dr office literally train wreck chiropractor see', 'dr office literally train wreck chiropractor see treat', 'dr office literally train wreck chiropractor see treat correctly', 'office', 'office literally', 'office literally train', 'office literally train wreck', 'office literally train wreck chiropractor', 'office literally train wreck chiropractor see', 'office literally train wreck chiropractor see treat', 'office literally train wreck chiropractor see treat correctly', 'literally', 'literally train', 'literally train wreck', 'literally train wreck chiropractor', 'literally train wreck chiropractor see', 'literally train wreck chiropractor see treat', 'literally train wreck chiropractor see treat correctly', 'train', 'train wreck', 'train wreck chiropractor', 'train wreck chiropractor see', 'train wreck chiropractor see treat', 'train wreck chiropractor see treat correctly', 'wreck', 'wreck chiropractor', 'wreck chiropractor see', 'wreck chiropractor see treat', 'wreck chiropractor see treat correctly', 'chiropractor', 'chiropractor see', 'chiropractor see treat', 'chiropractor see treat correctly', 'see', 'see treat', 'see treat correctly', 'treat', 'treat correctly', 'correctly']",0,0,0,0,0,1,0.0307692307692307,0.0
119849,"After over 2 hours, I went to the front desk and asked for a refund and walked out.",1,go desk ask refund walk,"['go', 'go desk', 'go desk ask', 'go desk ask refund', 'go desk ask refund walk', 'desk', 'desk ask', 'desk ask refund', 'desk ask refund walk', 'ask', 'ask refund', 'ask refund walk', 'refund', 'refund walk', 'walk']",0,0,0,0,0,1,0.08,0.0
91664,Dr. Raskin saved my life and I can never thank him enough.,0,save life thank,"['save', 'save life', 'save life thank', 'life', 'life thank', 'thank']",1,0,0,0,0,0,0.125,0.0
110331,I know I'm in good hands with her and I wouldn't hesitate for a moment to recommend her- thank you Ava!!,0,know good hand hesitate moment recommend thank va,"['know', 'know good', 'know good hand', 'know good hand hesitate', 'know good hand hesitate moment', 'know good hand hesitate moment recommend', 'know good hand hesitate moment recommend thank', 'know good hand hesitate moment recommend thank va', 'good', 'good hand', 'good hand hesitate', 'good hand hesitate moment', 'good hand hesitate moment recommend', 'good hand hesitate moment recommend thank', 'good hand hesitate moment recommend thank va', 'hand', 'hand hesitate', 'hand hesitate moment', 'hand hesitate moment recommend', 'hand hesitate moment recommend thank', 'hand hesitate moment recommend thank va', 'hesitate', 'hesitate moment', 'hesitate moment recommend', 'hesitate moment recommend thank', 'hesitate moment recommend thank va', 'moment', 'moment recommend', 'moment recommend thank', 'moment recommend thank va', 'recommend', 'recommend thank', 'recommend thank va', 'thank', 'thank va', 'va']",1,0,0,0,0,0,0.0434782608695652,0.0
104151,"I cannot Thank him enough for listening to me, helping me, and taking care of me.",0,not thank listen help take care,"['not', 'not thank', 'not thank listen', 'not thank listen help', 'not thank listen help take', 'not thank listen help take care', 'thank', 'thank listen', 'thank listen help', 'thank listen help take', 'thank listen help take care', 'listen', 'listen help', 'listen help take', 'listen help take care', 'help', 'help take', 'help take care', 'take', 'take care', 'care']",1,0,0,0,0,0,0.064516129032258,0.0
123204,Thank you doesn't seem like enough!!!!,0,thank like,"['thank', 'thank like', 'like']",1,0,0,0,0,0,0.1538461538461538,0.0
173951,and we were given a quote that didn't include billing our TWO dental insurances.,1,give quote include fill dental insurance,"['give', 'give quote', 'give quote include', 'give quote include fill', 'give quote include fill dental', 'give quote include fill dental insurance', 'quote', 'quote include', 'quote include fill', 'quote include fill dental', 'quote include fill dental insurance', 'include', 'include fill', 'include fill dental', 'include fill dental insurance', 'fill', 'fill dental', 'fill dental insurance', 'dental', 'dental insurance', 'insurance']",0,1,0,0,0,0,0.064516129032258,0.0
101168,Thank you doctor Habib.,0,thank doctor habit,"['thank', 'thank doctor', 'thank doctor habit', 'doctor', 'doctor habit', 'habit']",1,0,0,0,0,0,0.125,0.0
88154,"Thank you Dr. Zoumalan, a million times.",0,thank dr zoumalan time,"['thank', 'thank dr', 'thank dr zoumalan', 'thank dr zoumalan time', 'dr', 'dr zoumalan', 'dr zoumalan time', 'zoumalan', 'zoumalan time', 'time']",1,0,0,0,0,0,0.1,0.0
130344,Thank you again and God bless you ????,0,thank god bless,"['thank', 'thank god', 'thank god bless', 'god', 'god bless', 'bless']",1,0,0,0,0,0,0.125,0.0
68539,"He did not give me a 'sales pitch', rather went over everything in detail including the recovery process.",0,not sale pitch go detail include recovery process,"['not', 'not sale', 'not sale pitch', 'not sale pitch go', 'not sale pitch go detail', 'not sale pitch go detail include', 'not sale pitch go detail include recovery', 'not sale pitch go detail include recovery process', 'sale', 'sale pitch', 'sale pitch go', 'sale pitch go detail', 'sale pitch go detail include', 'sale pitch go detail include recovery', 'sale pitch go detail include recovery process', 'pitch', 'pitch go', 'pitch go detail', 'pitch go detail include', 'pitch go detail include recovery', 'pitch go detail include recovery process', 'go', 'go detail', 'go detail include', 'go detail include recovery', 'go detail include recovery process', 'detail', 'detail include', 'detail include recovery', 'detail include recovery process', 'include', 'include recovery', 'include recovery process', 'recovery', 'recovery process', 'process']",0,1,0,0,0,0,0.0434782608695652,0.0
143183,"I want to thank dr. Levine for his amazing work and knowledge, the staff was amazing in the office and the clinic.",0,want thank amaze work cognition staff amaze office clinic,"['want', 'want thank', 'want thank amaze', 'want thank amaze work', 'want thank amaze work cognition', 'want thank amaze work cognition staff', 'want thank amaze work cognition staff amaze', 'want thank amaze work cognition staff amaze office', 'want thank amaze work cognition staff amaze office clinic', 'thank', 'thank amaze', 'thank amaze work', 'thank amaze work cognition', 'thank amaze work cognition staff', 'thank amaze work cognition staff amaze', 'thank amaze work cognition staff amaze office', 'thank amaze work cognition staff amaze office clinic', 'amaze', 'amaze work', 'amaze work cognition', 'amaze work cognition staff', 'amaze work cognition staff amaze', 'amaze work cognition staff amaze office', 'amaze work cognition staff amaze office clinic', 'work', 'work cognition', 'work cognition staff', 'work cognition staff amaze', 'work cognition staff amaze office', 'work cognition staff amaze office clinic', 'cognition', 'cognition staff', 'cognition staff amaze', 'cognition staff amaze office', 'cognition staff amaze office clinic', 'staff', 'staff amaze', 'staff amaze office', 'staff amaze office clinic', 'amaze', 'amaze office', 'amaze office clinic', 'office', 'office clinic', 'clinic']",1,0,0,0,0,0,0.0363636363636363,0.0
89535,How can I ever thank Dr. Staller for caring,0,thank dare,"['thank', 'thank dare', 'dare']",1,0,0,0,0,0,0.1538461538461538,0.0
130320,"Thank you Dr. Pakeman and your staff for not only calming my nerves, and making me feel",0,thank staff not calm nerve make feel,"['thank', 'thank staff', 'thank staff not', 'thank staff not calm', 'thank staff not calm nerve', 'thank staff not calm nerve make', 'thank staff not calm nerve make feel', 'staff', 'staff not', 'staff not calm', 'staff not calm nerve', 'staff not calm nerve make', 'staff not calm nerve make feel', 'not', 'not calm', 'not calm nerve', 'not calm nerve make', 'not calm nerve make feel', 'calm', 'calm nerve', 'calm nerve make', 'calm nerve make feel', 'nerve', 'nerve make', 'nerve make feel', 'make', 'make feel', 'feel']",1,0,0,0,0,0,0.0526315789473684,0.0
128789,I am so happy to Be walking again.,0,happy walk,"['happy', 'happy walk', 'walk']",0,0,0,0,0,1,0.1538461538461538,0.0
139538,"Thank You Dr Alexander and Staff, you cared when no one else did!! ***My Insurance didn't cover him",0,thank staff care no insurance cover,"['thank', 'thank staff', 'thank staff care', 'thank staff care no', 'thank staff care no insurance', 'thank staff care no insurance cover', 'staff', 'staff care', 'staff care no', 'staff care no insurance', 'staff care no insurance cover', 'care', 'care no', 'care no insurance', 'care no insurance cover', 'no', 'no insurance', 'no insurance cover', 'insurance', 'insurance cover', 'cover']",1,0,0,0,0,0,0.064516129032258,0.0
105680,"Why did i wait so long, THANK YOU FOR BRINGING LIFE BACK TO MY EYES!",0,wait long thank bring life eye,"['wait', 'wait long', 'wait long thank', 'wait long thank bring', 'wait long thank bring life', 'wait long thank bring life eye', 'long', 'long thank', 'long thank bring', 'long thank bring life', 'long thank bring life eye', 'thank', 'thank bring', 'thank bring life', 'thank bring life eye', 'bring', 'bring life', 'bring life eye', 'life', 'life eye', 'eye']",1,0,0,0,0,0,0.064516129032258,0.0
117999,I walked in very nervous due to this being my first time EVER having surgery.,1,walk nervous time have surgery,"['walk', 'walk nervous', 'walk nervous time', 'walk nervous time have', 'walk nervous time have surgery', 'nervous', 'nervous time', 'nervous time have', 'nervous time have surgery', 'time', 'time have', 'time have surgery', 'have', 'have surgery', 'surgery']",0,0,0,0,0,1,0.08,0.0
130066,"The office is beautiful, you walk in and are greeted by name, no wait time during appointments, instructions were super thorough",0,office beautiful walk greet no wait time appointment instruction super thorough,"['office', 'office beautiful', 'office beautiful walk', 'office beautiful walk greet', 'office beautiful walk greet no', 'office beautiful walk greet no wait', 'office beautiful walk greet no wait time', 'office beautiful walk greet no wait time appointment', 'office beautiful walk greet no wait time appointment instruction', 'office beautiful walk greet no wait time appointment instruction super', 'office beautiful walk greet no wait time appointment instruction super thorough', 'beautiful', 'beautiful walk', 'beautiful walk greet', 'beautiful walk greet no', 'beautiful walk greet no wait', 'beautiful walk greet no wait time', 'beautiful walk greet no wait time appointment', 'beautiful walk greet no wait time appointment instruction', 'beautiful walk greet no wait time appointment instruction super', 'beautiful walk greet no wait time appointment instruction super thorough', 'walk', 'walk greet', 'walk greet no', 'walk greet no wait', 'walk greet no wait time', 'walk greet no wait time appointment', 'walk greet no wait time appointment instruction', 'walk greet no wait time appointment instruction super', 'walk greet no wait time appointment instruction super thorough', 'greet', 'greet no', 'greet no wait', 'greet no wait time', 'greet no wait time appointment', 'greet no wait time appointment instruction', 'greet no wait time appointment instruction super', 'greet no wait time appointment instruction super thorough', 'no', 'no wait', 'no wait time', 'no wait time appointment', 'no wait time appointment instruction', 'no wait time appointment instruction super', 'no wait time appointment instruction super thorough', 'wait', 'wait time', 'wait time appointment', 'wait time appointment instruction', 'wait time appointment instruction super', 'wait time appointment instruction super thorough', 'time', 'time appointment', 'time appointment instruction', 'time appointment instruction super', 'time appointment instruction super thorough', 'appointment', 'appointment instruction', 'appointment instruction super', 'appointment instruction super thorough', 'instruction', 'instruction super', 'instruction super thorough', 'super', 'super thorough', 'thorough']",0,0,0,0,0,1,0.0263157894736842,0.0
148394,Thanks The orthotics made such a difference in the way I walk and the way my feet feel.,0,thanks orthotics difference way walk way foot feel,"['thanks', 'thanks orthotics', 'thanks orthotics difference', 'thanks orthotics difference way', 'thanks orthotics difference way walk', 'thanks orthotics difference way walk way', 'thanks orthotics difference way walk way foot', 'thanks orthotics difference way walk way foot feel', 'orthotics', 'orthotics difference', 'orthotics difference way', 'orthotics difference way walk', 'orthotics difference way walk way', 'orthotics difference way walk way foot', 'orthotics difference way walk way foot feel', 'difference', 'difference way', 'difference way walk', 'difference way walk way', 'difference way walk way foot', 'difference way walk way foot feel', 'way', 'way walk', 'way walk way', 'way walk way foot', 'way walk way foot feel', 'walk', 'walk way', 'walk way foot', 'walk way foot feel', 'way', 'way foot', 'way foot feel', 'foot', 'foot feel', 'feel']",0,0,0,0,0,1,0.0434782608695652,0.0
169119,I walked back in the office on Wednesday with barely any pain and still going strong!,0,walk office barely pain go strong,"['walk', 'walk office', 'walk office barely', 'walk office barely pain', 'walk office barely pain go', 'walk office barely pain go strong', 'office', 'office barely', 'office barely pain', 'office barely pain go', 'office barely pain go strong', 'barely', 'barely pain', 'barely pain go', 'barely pain go strong', 'pain', 'pain go', 'pain go strong', 'go', 'go strong', 'strong']",0,0,0,0,0,1,0.064516129032258,0.0
117330,just a few days after the procedure my Dad was up and walking without any aid.,0,procedure dad walk aid,"['procedure', 'procedure dad', 'procedure dad walk', 'procedure dad walk aid', 'dad', 'dad walk', 'dad walk aid', 'walk', 'walk aid', 'aid']",0,0,0,0,0,1,0.1,0.0
83262,"It gives you a goodfeeling when you walk in and he remembers you,",0,give goodfeeling walk remember,"['give', 'give goodfeeling', 'give goodfeeling walk', 'give goodfeeling walk remember', 'goodfeeling', 'goodfeeling walk', 'goodfeeling walk remember', 'walk', 'walk remember', 'remember']",0,0,0,0,0,1,0.1,0.0
165058,"Often surgeons start sharpening their knives as a patient walks through the door. ( providing you have good insurance, of course.).",1,surgeon start sharpen knife patient walk door provide good insurance course,"['surgeon', 'surgeon start', 'surgeon start sharpen', 'surgeon start sharpen knife', 'surgeon start sharpen knife patient', 'surgeon start sharpen knife patient walk', 'surgeon start sharpen knife patient walk door', 'surgeon start sharpen knife patient walk door provide', 'surgeon start sharpen knife patient walk door provide good', 'surgeon start sharpen knife patient walk door provide good insurance', 'surgeon start sharpen knife patient walk door provide good insurance course', 'start', 'start sharpen', 'start sharpen knife', 'start sharpen knife patient', 'start sharpen knife patient walk', 'start sharpen knife patient walk door', 'start sharpen knife patient walk door provide', 'start sharpen knife patient walk door provide good', 'start sharpen knife patient walk door provide good insurance', 'start sharpen knife patient walk door provide good insurance course', 'sharpen', 'sharpen knife', 'sharpen knife patient', 'sharpen knife patient walk', 'sharpen knife patient walk door', 'sharpen knife patient walk door provide', 'sharpen knife patient walk door provide good', 'sharpen knife patient walk door provide good insurance', 'sharpen knife patient walk door provide good insurance course', 'knife', 'knife patient', 'knife patient walk', 'knife patient walk door', 'knife patient walk door provide', 'knife patient walk door provide good', 'knife patient walk door provide good insurance', 'knife patient walk door provide good insurance course', 'patient', 'patient walk', 'patient walk door', 'patient walk door provide', 'patient walk door provide good', 'patient walk door provide good insurance', 'patient walk door provide good insurance course', 'walk', 'walk door', 'walk door provide', 'walk door provide good', 'walk door provide good insurance', 'walk door provide good insurance course', 'door', 'door provide', 'door provide good', 'door provide good insurance', 'door provide good insurance course', 'provide', 'provide good', 'provide good insurance', 'provide good insurance course', 'good', 'good insurance', 'good insurance course', 'insurance', 'insurance course', 'course']",0,0,0,0,0,1,0.0263157894736842,0.0
108310,"I did not feel a thing, and I walked home in an hour.",0,not feel thing walk home hour,"['not', 'not feel', 'not feel thing', 'not feel thing walk', 'not feel thing walk home', 'not feel thing walk home hour', 'feel', 'feel thing', 'feel thing walk', 'feel thing walk home', 'feel thing walk home hour', 'thing', 'thing walk', 'thing walk home', 'thing walk home hour', 'walk', 'walk home', 'walk home hour', 'home', 'home hour', 'hour']",0,0,0,0,0,1,0.064516129032258,0.0
102077,Thank you not having to make me wait.,0,thank not have wait,"['thank', 'thank not', 'thank not have', 'thank not have wait', 'not', 'not have', 'not have wait', 'have', 'have wait', 'wait']",1,0,0,0,0,0,0.1,0.0
113259,and my post op recovery super exceeded the best of my expectations Thank you Dr Stern,0,post op recovery super exceed good expectation thank dr stern,"['post', 'post op', 'post op recovery', 'post op recovery super', 'post op recovery super exceed', 'post op recovery super exceed good', 'post op recovery super exceed good expectation', 'post op recovery super exceed good expectation thank', 'post op recovery super exceed good expectation thank dr', 'post op recovery super exceed good expectation thank dr stern', 'op', 'op recovery', 'op recovery super', 'op recovery super exceed', 'op recovery super exceed good', 'op recovery super exceed good expectation', 'op recovery super exceed good expectation thank', 'op recovery super exceed good expectation thank dr', 'op recovery super exceed good expectation thank dr stern', 'recovery', 'recovery super', 'recovery super exceed', 'recovery super exceed good', 'recovery super exceed good expectation', 'recovery super exceed good expectation thank', 'recovery super exceed good expectation thank dr', 'recovery super exceed good expectation thank dr stern', 'super', 'super exceed', 'super exceed good', 'super exceed good expectation', 'super exceed good expectation thank', 'super exceed good expectation thank dr', 'super exceed good expectation thank dr stern', 'exceed', 'exceed good', 'exceed good expectation', 'exceed good expectation thank', 'exceed good expectation thank dr', 'exceed good expectation thank dr stern', 'good', 'good expectation', 'good expectation thank', 'good expectation thank dr', 'good expectation thank dr stern', 'expectation', 'expectation thank', 'expectation thank dr', 'expectation thank dr stern', 'thank', 'thank dr', 'thank dr stern', 'dr', 'dr stern', 'stern']",1,0,0,0,0,0,0.0307692307692307,0.0
187848,and he walked outta the room left me in there as he's done many times before.,1,walk gutta room leave time,"['walk', 'walk gutta', 'walk gutta room', 'walk gutta room leave', 'walk gutta room leave time', 'gutta', 'gutta room', 'gutta room leave', 'gutta room leave time', 'room', 'room leave', 'room leave time', 'leave', 'leave time', 'time']",0,0,0,0,0,1,0.08,0.0
168591,"for the appointments were Acknowledged by the Doctor and the Nurses, I walked out at Peace.",0,appointment acknowledge doctor nurse walk peace,"['appointment', 'appointment acknowledge', 'appointment acknowledge doctor', 'appointment acknowledge doctor nurse', 'appointment acknowledge doctor nurse walk', 'appointment acknowledge doctor nurse walk peace', 'acknowledge', 'acknowledge doctor', 'acknowledge doctor nurse', 'acknowledge doctor nurse walk', 'acknowledge doctor nurse walk peace', 'doctor', 'doctor nurse', 'doctor nurse walk', 'doctor nurse walk peace', 'nurse', 'nurse walk', 'nurse walk peace', 'walk', 'walk peace', 'peace']",0,0,0,0,0,1,0.064516129032258,0.0
