commentId,comment,classification,comment_processed,word_phrase_list,concern,concern acknowledge,acknowledge,similarity_score
66091,Lack of response to my concerns about my health.,1,lack response concern health,"['lack', 'lack response', 'lack response concern', 'lack response concern health', 'response', 'response concern', 'response concern health', 'concern', 'concern health', 'health']",1,0,0,0.5
133012,She explains everything and is easy to talk to regarding health concerns or issues.,0,explain easy talk health concern issue,"['explain', 'explain easy', 'explain easy talk', 'explain easy talk health', 'explain easy talk health concern', 'explain easy talk health concern issue', 'easy', 'easy talk', 'easy talk health', 'easy talk health concern', 'easy talk health concern issue', 'talk', 'talk health', 'talk health concern', 'talk health concern issue', 'health', 'health concern', 'health concern issue', 'concern', 'concern issue', 'issue']",1,0,0,0.5
103983,but I was very happy whenever they were only concerned with my concerns.,0,happy concerned concern,"['happy', 'happy concerned', 'happy concerned concern', 'concerned', 'concerned concern', 'concern']",1,0,0,0.5
177721,I would recommend taking a little more time to hear and validate concerns - a little can go a long way!,1,recommend take little time hear validity concern little long way,"['recommend', 'recommend take', 'recommend take little', 'recommend take little time', 'recommend take little time hear', 'recommend take little time hear validity', 'recommend take little time hear validity concern', 'recommend take little time hear validity concern little', 'recommend take little time hear validity concern little long', 'recommend take little time hear validity concern little long way', 'take', 'take little', 'take little time', 'take little time hear', 'take little time hear validity', 'take little time hear validity concern', 'take little time hear validity concern little', 'take little time hear validity concern little long', 'take little time hear validity concern little long way', 'little', 'little time', 'little time hear', 'little time hear validity', 'little time hear validity concern', 'little time hear validity concern little', 'little time hear validity concern little long', 'little time hear validity concern little long way', 'time', 'time hear', 'time hear validity', 'time hear validity concern', 'time hear validity concern little', 'time hear validity concern little long', 'time hear validity concern little long way', 'hear', 'hear validity', 'hear validity concern', 'hear validity concern little', 'hear validity concern little long', 'hear validity concern little long way', 'validity', 'validity concern', 'validity concern little', 'validity concern little long', 'validity concern little long way', 'concern', 'concern little', 'concern little long', 'concern little long way', 'little', 'little long', 'little long way', 'long', 'long way', 'way']",1,0,0,0.5
163438,"However, I prefer an office where the people there actually even acknowledge me.",1,prefer office people actually acknowledge,"['prefer', 'prefer office', 'prefer office people', 'prefer office people actually', 'prefer office people actually acknowledge', 'office', 'office people', 'office people actually', 'office people actually acknowledge', 'people', 'people actually', 'people actually acknowledge', 'actually', 'actually acknowledge', 'acknowledge']",0,0,1,0.5
105267,Marisela at the front desk was so patient with me every time I called with questions and concerns during my recovery.,0,desk patient time call question concern recovery,"['desk', 'desk patient', 'desk patient time', 'desk patient time call', 'desk patient time call question', 'desk patient time call question concern', 'desk patient time call question concern recovery', 'patient', 'patient time', 'patient time call', 'patient time call question', 'patient time call question concern', 'patient time call question concern recovery', 'time', 'time call', 'time call question', 'time call question concern', 'time call question concern recovery', 'call', 'call question', 'call question concern', 'call question concern recovery', 'question', 'question concern', 'question concern recovery', 'concern', 'concern recovery', 'recovery']",1,0,0,0.5
133530,She makes you feel comfortable to speak about your issues or concerns.,0,make feel comfortable speak issue concern,"['make', 'make feel', 'make feel comfortable', 'make feel comfortable speak', 'make feel comfortable speak issue', 'make feel comfortable speak issue concern', 'feel', 'feel comfortable', 'feel comfortable speak', 'feel comfortable speak issue', 'feel comfortable speak issue concern', 'comfortable', 'comfortable speak', 'comfortable speak issue', 'comfortable speak issue concern', 'speak', 'speak issue', 'speak issue concern', 'issue', 'issue concern', 'concern']",1,0,0,0.5
112652,"Dr. Maack made me feel very comfortable explaining my problems, listened to all my concerns and was very clear at explaining treatment and recovery!",0,feel comfortable explain problem listen concern clear explain treatment recovery,"['feel', 'feel comfortable', 'feel comfortable explain', 'feel comfortable explain problem', 'feel comfortable explain problem listen', 'feel comfortable explain problem listen concern', 'feel comfortable explain problem listen concern clear', 'feel comfortable explain problem listen concern clear explain', 'feel comfortable explain problem listen concern clear explain treatment', 'feel comfortable explain problem listen concern clear explain treatment recovery', 'comfortable', 'comfortable explain', 'comfortable explain problem', 'comfortable explain problem listen', 'comfortable explain problem listen concern', 'comfortable explain problem listen concern clear', 'comfortable explain problem listen concern clear explain', 'comfortable explain problem listen concern clear explain treatment', 'comfortable explain problem listen concern clear explain treatment recovery', 'explain', 'explain problem', 'explain problem listen', 'explain problem listen concern', 'explain problem listen concern clear', 'explain problem listen concern clear explain', 'explain problem listen concern clear explain treatment', 'explain problem listen concern clear explain treatment recovery', 'problem', 'problem listen', 'problem listen concern', 'problem listen concern clear', 'problem listen concern clear explain', 'problem listen concern clear explain treatment', 'problem listen concern clear explain treatment recovery', 'listen', 'listen concern', 'listen concern clear', 'listen concern clear explain', 'listen concern clear explain treatment', 'listen concern clear explain treatment recovery', 'concern', 'concern clear', 'concern clear explain', 'concern clear explain treatment', 'concern clear explain treatment recovery', 'clear', 'clear explain', 'clear explain treatment', 'clear explain treatment recovery', 'explain', 'explain treatment', 'explain treatment recovery', 'treatment', 'treatment recovery', 'recovery']",1,0,0,0.5
111281,She doesn?t listen or concerns for your individual treatment/ issues!,1,listen concern individual treatment issue,"['listen', 'listen concern', 'listen concern individual', 'listen concern individual treatment', 'listen concern individual treatment issue', 'concern', 'concern individual', 'concern individual treatment', 'concern individual treatment issue', 'individual', 'individual treatment', 'individual treatment issue', 'treatment', 'treatment issue', 'issue']",1,0,0,0.5
114340,"A good doctor friend suggested I see Dr. Nachwalter, He was very honest about his concerns",0,good doctor friend suggest dr nachwalter honest concern,"['good', 'good doctor', 'good doctor friend', 'good doctor friend suggest', 'good doctor friend suggest dr', 'good doctor friend suggest dr nachwalter', 'good doctor friend suggest dr nachwalter honest', 'good doctor friend suggest dr nachwalter honest concern', 'doctor', 'doctor friend', 'doctor friend suggest', 'doctor friend suggest dr', 'doctor friend suggest dr nachwalter', 'doctor friend suggest dr nachwalter honest', 'doctor friend suggest dr nachwalter honest concern', 'friend', 'friend suggest', 'friend suggest dr', 'friend suggest dr nachwalter', 'friend suggest dr nachwalter honest', 'friend suggest dr nachwalter honest concern', 'suggest', 'suggest dr', 'suggest dr nachwalter', 'suggest dr nachwalter honest', 'suggest dr nachwalter honest concern', 'dr', 'dr nachwalter', 'dr nachwalter honest', 'dr nachwalter honest concern', 'nachwalter', 'nachwalter honest', 'nachwalter honest concern', 'honest', 'honest concern', 'concern']",1,0,0,0.5
190397,"Yesterday, August 7th, 2023 I had a very concerning event with an unprofessional clerical employee at the Beaumont office when I arrived",1,th concern event professional clerical employee office arrive,"['th', 'th concern', 'th concern event', 'th concern event professional', 'th concern event professional clerical', 'th concern event professional clerical employee', 'th concern event professional clerical employee office', 'th concern event professional clerical employee office arrive', 'concern', 'concern event', 'concern event professional', 'concern event professional clerical', 'concern event professional clerical employee', 'concern event professional clerical employee office', 'concern event professional clerical employee office arrive', 'event', 'event professional', 'event professional clerical', 'event professional clerical employee', 'event professional clerical employee office', 'event professional clerical employee office arrive', 'professional', 'professional clerical', 'professional clerical employee', 'professional clerical employee office', 'professional clerical employee office arrive', 'clerical', 'clerical employee', 'clerical employee office', 'clerical employee office arrive', 'employee', 'employee office', 'employee office arrive', 'office', 'office arrive', 'arrive']",1,0,0,0.5
89861,"Very caring about patient's concerns, questions",0,dare patient concern question,"['dare', 'dare patient', 'dare patient concern', 'dare patient concern question', 'patient', 'patient concern', 'patient concern question', 'concern', 'concern question', 'question']",1,0,0,0.5
139154,and showed a great deal of concern to give me an appointment for my daughter who injured her toe the previous day.,0,show great deal concern appointment daughter injure toe,"['show', 'show great', 'show great deal', 'show great deal concern', 'show great deal concern appointment', 'show great deal concern appointment daughter', 'show great deal concern appointment daughter injure', 'show great deal concern appointment daughter injure toe', 'great', 'great deal', 'great deal concern', 'great deal concern appointment', 'great deal concern appointment daughter', 'great deal concern appointment daughter injure', 'great deal concern appointment daughter injure toe', 'deal', 'deal concern', 'deal concern appointment', 'deal concern appointment daughter', 'deal concern appointment daughter injure', 'deal concern appointment daughter injure toe', 'concern', 'concern appointment', 'concern appointment daughter', 'concern appointment daughter injure', 'concern appointment daughter injure toe', 'appointment', 'appointment daughter', 'appointment daughter injure', 'appointment daughter injure toe', 'daughter', 'daughter injure', 'daughter injure toe', 'injure', 'injure toe', 'toe']",1,0,0,0.5
140032,Very low stress environment for sensitive questions and concerns.,0,low stress environment sensitive question concern,"['low', 'low stress', 'low stress environment', 'low stress environment sensitive', 'low stress environment sensitive question', 'low stress environment sensitive question concern', 'stress', 'stress environment', 'stress environment sensitive', 'stress environment sensitive question', 'stress environment sensitive question concern', 'environment', 'environment sensitive', 'environment sensitive question', 'environment sensitive question concern', 'sensitive', 'sensitive question', 'sensitive question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
72098,"She does not rush, she listens to your concerns and offer different solutions to your problem.",0,rush listen concern offer different solution problem,"['rush', 'rush listen', 'rush listen concern', 'rush listen concern offer', 'rush listen concern offer different', 'rush listen concern offer different solution', 'rush listen concern offer different solution problem', 'listen', 'listen concern', 'listen concern offer', 'listen concern offer different', 'listen concern offer different solution', 'listen concern offer different solution problem', 'concern', 'concern offer', 'concern offer different', 'concern offer different solution', 'concern offer different solution problem', 'offer', 'offer different', 'offer different solution', 'offer different solution problem', 'different', 'different solution', 'different solution problem', 'solution', 'solution problem', 'problem']",1,0,0,0.5
186797,"The follow-up appointments were rushed and dismissed, and I didn't feel like the staff took the time to address my concerns properly.",1,follow appointment rush dismiss feel like staff take time address concern properly,"['follow', 'follow appointment', 'follow appointment rush', 'follow appointment rush dismiss', 'follow appointment rush dismiss feel', 'follow appointment rush dismiss feel like', 'follow appointment rush dismiss feel like staff', 'follow appointment rush dismiss feel like staff take', 'follow appointment rush dismiss feel like staff take time', 'follow appointment rush dismiss feel like staff take time address', 'follow appointment rush dismiss feel like staff take time address concern', 'follow appointment rush dismiss feel like staff take time address concern properly', 'appointment', 'appointment rush', 'appointment rush dismiss', 'appointment rush dismiss feel', 'appointment rush dismiss feel like', 'appointment rush dismiss feel like staff', 'appointment rush dismiss feel like staff take', 'appointment rush dismiss feel like staff take time', 'appointment rush dismiss feel like staff take time address', 'appointment rush dismiss feel like staff take time address concern', 'appointment rush dismiss feel like staff take time address concern properly', 'rush', 'rush dismiss', 'rush dismiss feel', 'rush dismiss feel like', 'rush dismiss feel like staff', 'rush dismiss feel like staff take', 'rush dismiss feel like staff take time', 'rush dismiss feel like staff take time address', 'rush dismiss feel like staff take time address concern', 'rush dismiss feel like staff take time address concern properly', 'dismiss', 'dismiss feel', 'dismiss feel like', 'dismiss feel like staff', 'dismiss feel like staff take', 'dismiss feel like staff take time', 'dismiss feel like staff take time address', 'dismiss feel like staff take time address concern', 'dismiss feel like staff take time address concern properly', 'feel', 'feel like', 'feel like staff', 'feel like staff take', 'feel like staff take time', 'feel like staff take time address', 'feel like staff take time address concern', 'feel like staff take time address concern properly', 'like', 'like staff', 'like staff take', 'like staff take time', 'like staff take time address', 'like staff take time address concern', 'like staff take time address concern properly', 'staff', 'staff take', 'staff take time', 'staff take time address', 'staff take time address concern', 'staff take time address concern properly', 'take', 'take time', 'take time address', 'take time address concern', 'take time address concern properly', 'time', 'time address', 'time address concern', 'time address concern properly', 'address', 'address concern', 'address concern properly', 'concern', 'concern properly', 'properly']",1,0,0,0.5
169907,The people I'm seeing now show little concern or compassion,1,people m see little concern compassion,"['people', 'people m', 'people m see', 'people m see little', 'people m see little concern', 'people m see little concern compassion', 'm', 'm see', 'm see little', 'm see little concern', 'm see little concern compassion', 'see', 'see little', 'see little concern', 'see little concern compassion', 'little', 'little concern', 'little concern compassion', 'concern', 'concern compassion', 'compassion']",1,0,0,0.5
62912,The doctor listens to my concerns.,0,doctor listen concern,"['doctor', 'doctor listen', 'doctor listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0.5
156663,"Very short, doesn?t take the time to adress your concerns",1,short time dress concern,"['short', 'short time', 'short time dress', 'short time dress concern', 'time', 'time dress', 'time dress concern', 'dress', 'dress concern', 'concern']",1,0,0,0.5
175251,He payed a lot of attention to each one of my concerns and answered every question I had in detail.,0,play lot attention concern answer question detail,"['play', 'play lot', 'play lot attention', 'play lot attention concern', 'play lot attention concern answer', 'play lot attention concern answer question', 'play lot attention concern answer question detail', 'lot', 'lot attention', 'lot attention concern', 'lot attention concern answer', 'lot attention concern answer question', 'lot attention concern answer question detail', 'attention', 'attention concern', 'attention concern answer', 'attention concern answer question', 'attention concern answer question detail', 'concern', 'concern answer', 'concern answer question', 'concern answer question detail', 'answer', 'answer question', 'answer question detail', 'question', 'question detail', 'detail']",1,0,0,0.5
157039,Dr. Trevisani really eased my concerns and answered all my questions.,0,stop concern answer question,"['stop', 'stop concern', 'stop concern answer', 'stop concern answer question', 'concern', 'concern answer', 'concern answer question', 'answer', 'answer question', 'question']",1,0,0,0.5
141724,DR. WHITAKER LISTENED TO MY CONCERNS ABOUT THE PROCEDURE AND MODIFIED IT ACCORDINGLY SO THAT I WAS ENTIRELY COMFORTABLE.,0,listen concern procedure modify accordingly entirely comfortable,"['listen', 'listen concern', 'listen concern procedure', 'listen concern procedure modify', 'listen concern procedure modify accordingly', 'listen concern procedure modify accordingly entirely', 'listen concern procedure modify accordingly entirely comfortable', 'concern', 'concern procedure', 'concern procedure modify', 'concern procedure modify accordingly', 'concern procedure modify accordingly entirely', 'concern procedure modify accordingly entirely comfortable', 'procedure', 'procedure modify', 'procedure modify accordingly', 'procedure modify accordingly entirely', 'procedure modify accordingly entirely comfortable', 'modify', 'modify accordingly', 'modify accordingly entirely', 'modify accordingly entirely comfortable', 'accordingly', 'accordingly entirely', 'accordingly entirely comfortable', 'entirely', 'entirely comfortable', 'comfortable']",1,0,0,0.5
88971,When I voiced my concern she dismissed me.,1,voice concern dismiss,"['voice', 'voice concern', 'voice concern dismiss', 'concern', 'concern dismiss', 'dismiss']",1,0,0,0.5
90401,I receive many positive remarks concerning the results of the services I have had.,0,receive positive remark concern result service,"['receive', 'receive positive', 'receive positive remark', 'receive positive remark concern', 'receive positive remark concern result', 'receive positive remark concern result service', 'positive', 'positive remark', 'positive remark concern', 'positive remark concern result', 'positive remark concern result service', 'remark', 'remark concern', 'remark concern result', 'remark concern result service', 'concern', 'concern result', 'concern result service', 'result', 'result service', 'service']",1,0,0,0.5
171427,As I tried to communicate my concerns Dr. Patton as he read the imaging results he interrupted me while disregarding my concerns.,1,try communicate concern dr patron read imagine result interrupt ignore concern,"['try', 'try communicate', 'try communicate concern', 'try communicate concern dr', 'try communicate concern dr patron', 'try communicate concern dr patron read', 'try communicate concern dr patron read imagine', 'try communicate concern dr patron read imagine result', 'try communicate concern dr patron read imagine result interrupt', 'try communicate concern dr patron read imagine result interrupt ignore', 'try communicate concern dr patron read imagine result interrupt ignore concern', 'communicate', 'communicate concern', 'communicate concern dr', 'communicate concern dr patron', 'communicate concern dr patron read', 'communicate concern dr patron read imagine', 'communicate concern dr patron read imagine result', 'communicate concern dr patron read imagine result interrupt', 'communicate concern dr patron read imagine result interrupt ignore', 'communicate concern dr patron read imagine result interrupt ignore concern', 'concern', 'concern dr', 'concern dr patron', 'concern dr patron read', 'concern dr patron read imagine', 'concern dr patron read imagine result', 'concern dr patron read imagine result interrupt', 'concern dr patron read imagine result interrupt ignore', 'concern dr patron read imagine result interrupt ignore concern', 'dr', 'dr patron', 'dr patron read', 'dr patron read imagine', 'dr patron read imagine result', 'dr patron read imagine result interrupt', 'dr patron read imagine result interrupt ignore', 'dr patron read imagine result interrupt ignore concern', 'patron', 'patron read', 'patron read imagine', 'patron read imagine result', 'patron read imagine result interrupt', 'patron read imagine result interrupt ignore', 'patron read imagine result interrupt ignore concern', 'read', 'read imagine', 'read imagine result', 'read imagine result interrupt', 'read imagine result interrupt ignore', 'read imagine result interrupt ignore concern', 'imagine', 'imagine result', 'imagine result interrupt', 'imagine result interrupt ignore', 'imagine result interrupt ignore concern', 'result', 'result interrupt', 'result interrupt ignore', 'result interrupt ignore concern', 'interrupt', 'interrupt ignore', 'interrupt ignore concern', 'ignore', 'ignore concern', 'concern']",1,0,0,0.5
189985,Dr. Whitaker and staff eased my concerns and I am delighted with the beautiful results!!,0,staff stop concern delight beautiful result,"['staff', 'staff stop', 'staff stop concern', 'staff stop concern delight', 'staff stop concern delight beautiful', 'staff stop concern delight beautiful result', 'stop', 'stop concern', 'stop concern delight', 'stop concern delight beautiful', 'stop concern delight beautiful result', 'concern', 'concern delight', 'concern delight beautiful', 'concern delight beautiful result', 'delight', 'delight beautiful', 'delight beautiful result', 'beautiful', 'beautiful result', 'result']",1,0,0,0.5
62163,They always take a moment and discuss my concerns and make it easily understandable to me,0,moment discus concern easily apprehensible,"['moment', 'moment discus', 'moment discus concern', 'moment discus concern easily', 'moment discus concern easily apprehensible', 'discus', 'discus concern', 'discus concern easily', 'discus concern easily apprehensible', 'concern', 'concern easily', 'concern easily apprehensible', 'easily', 'easily apprehensible', 'apprehensible']",1,0,0,0.5
169802,I cannot wait to continue to see him so that he can help me through my health concerns,0,wait continue help health concern,"['wait', 'wait continue', 'wait continue help', 'wait continue help health', 'wait continue help health concern', 'continue', 'continue help', 'continue help health', 'continue help health concern', 'help', 'help health', 'help health concern', 'health', 'health concern', 'concern']",1,0,0,0.5
185437,Nurses and associates are prompt with follow-up reminders and give personal direct lines for you to contact them with questions and concerns.,0,nurse associate prompt follow reminder personal direct line contact question concern,"['nurse', 'nurse associate', 'nurse associate prompt', 'nurse associate prompt follow', 'nurse associate prompt follow reminder', 'nurse associate prompt follow reminder personal', 'nurse associate prompt follow reminder personal direct', 'nurse associate prompt follow reminder personal direct line', 'nurse associate prompt follow reminder personal direct line contact', 'nurse associate prompt follow reminder personal direct line contact question', 'nurse associate prompt follow reminder personal direct line contact question concern', 'associate', 'associate prompt', 'associate prompt follow', 'associate prompt follow reminder', 'associate prompt follow reminder personal', 'associate prompt follow reminder personal direct', 'associate prompt follow reminder personal direct line', 'associate prompt follow reminder personal direct line contact', 'associate prompt follow reminder personal direct line contact question', 'associate prompt follow reminder personal direct line contact question concern', 'prompt', 'prompt follow', 'prompt follow reminder', 'prompt follow reminder personal', 'prompt follow reminder personal direct', 'prompt follow reminder personal direct line', 'prompt follow reminder personal direct line contact', 'prompt follow reminder personal direct line contact question', 'prompt follow reminder personal direct line contact question concern', 'follow', 'follow reminder', 'follow reminder personal', 'follow reminder personal direct', 'follow reminder personal direct line', 'follow reminder personal direct line contact', 'follow reminder personal direct line contact question', 'follow reminder personal direct line contact question concern', 'reminder', 'reminder personal', 'reminder personal direct', 'reminder personal direct line', 'reminder personal direct line contact', 'reminder personal direct line contact question', 'reminder personal direct line contact question concern', 'personal', 'personal direct', 'personal direct line', 'personal direct line contact', 'personal direct line contact question', 'personal direct line contact question concern', 'direct', 'direct line', 'direct line contact', 'direct line contact question', 'direct line contact question concern', 'line', 'line contact', 'line contact question', 'line contact question concern', 'contact', 'contact question', 'contact question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
168591,"for the appointments were Acknowledged by the Doctor and the Nurses, I walked out at Peace.",0,appointment acknowledge doctor nurse walk peace,"['appointment', 'appointment acknowledge', 'appointment acknowledge doctor', 'appointment acknowledge doctor nurse', 'appointment acknowledge doctor nurse walk', 'appointment acknowledge doctor nurse walk peace', 'acknowledge', 'acknowledge doctor', 'acknowledge doctor nurse', 'acknowledge doctor nurse walk', 'acknowledge doctor nurse walk peace', 'doctor', 'doctor nurse', 'doctor nurse walk', 'doctor nurse walk peace', 'nurse', 'nurse walk', 'nurse walk peace', 'walk', 'walk peace', 'peace']",0,0,1,0.5
82943,I felt at ease knowing that my dental concerns were properly handled,0,feel ease know dental concern properly handle,"['feel', 'feel ease', 'feel ease know', 'feel ease know dental', 'feel ease know dental concern', 'feel ease know dental concern properly', 'feel ease know dental concern properly handle', 'ease', 'ease know', 'ease know dental', 'ease know dental concern', 'ease know dental concern properly', 'ease know dental concern properly handle', 'know', 'know dental', 'know dental concern', 'know dental concern properly', 'know dental concern properly handle', 'dental', 'dental concern', 'dental concern properly', 'dental concern properly handle', 'concern', 'concern properly', 'concern properly handle', 'properly', 'properly handle', 'handle']",1,0,0,0.5
173655,but based on first impressions I have zero concerns.,0,base impression concern,"['base', 'base impression', 'base impression concern', 'impression', 'impression concern', 'concern']",1,0,0,0.5
113976,you are the least of their concern.,1,concern,['concern'],1,0,0,0.5
160812,Dr. Rich?s staff treated me with respect and did not minimize my concerns (even when I thought I was being overanxious).,0,treat respect minimize concern think overanxious,"['treat', 'treat respect', 'treat respect minimize', 'treat respect minimize concern', 'treat respect minimize concern think', 'treat respect minimize concern think overanxious', 'respect', 'respect minimize', 'respect minimize concern', 'respect minimize concern think', 'respect minimize concern think overanxious', 'minimize', 'minimize concern', 'minimize concern think', 'minimize concern think overanxious', 'concern', 'concern think', 'concern think overanxious', 'think', 'think overanxious', 'overanxious']",1,0,0,0.5
107994,She took so much time in our consultation to listen to my concerns and to examine my face.,0,take time consultation listen concern examine face,"['take', 'take time', 'take time consultation', 'take time consultation listen', 'take time consultation listen concern', 'take time consultation listen concern examine', 'take time consultation listen concern examine face', 'time', 'time consultation', 'time consultation listen', 'time consultation listen concern', 'time consultation listen concern examine', 'time consultation listen concern examine face', 'consultation', 'consultation listen', 'consultation listen concern', 'consultation listen concern examine', 'consultation listen concern examine face', 'listen', 'listen concern', 'listen concern examine', 'listen concern examine face', 'concern', 'concern examine', 'concern examine face', 'examine', 'examine face', 'face']",1,0,0,0.5
65092,She's extremely sympathetic about any concerns that I have.,0,s extremely sympathetic concern,"['s', 's extremely', 's extremely sympathetic', 's extremely sympathetic concern', 'extremely', 'extremely sympathetic', 'extremely sympathetic concern', 'sympathetic', 'sympathetic concern', 'concern']",1,0,0,0.5
169908,"Then when the swelling went down and I truly saw my new shape I reached out and expressed my concerns,",1,swell go truly see new shape reach express concern,"['swell', 'swell go', 'swell go truly', 'swell go truly see', 'swell go truly see new', 'swell go truly see new shape', 'swell go truly see new shape reach', 'swell go truly see new shape reach express', 'swell go truly see new shape reach express concern', 'go', 'go truly', 'go truly see', 'go truly see new', 'go truly see new shape', 'go truly see new shape reach', 'go truly see new shape reach express', 'go truly see new shape reach express concern', 'truly', 'truly see', 'truly see new', 'truly see new shape', 'truly see new shape reach', 'truly see new shape reach express', 'truly see new shape reach express concern', 'see', 'see new', 'see new shape', 'see new shape reach', 'see new shape reach express', 'see new shape reach express concern', 'new', 'new shape', 'new shape reach', 'new shape reach express', 'new shape reach express concern', 'shape', 'shape reach', 'shape reach express', 'shape reach express concern', 'reach', 'reach express', 'reach express concern', 'express', 'express concern', 'concern']",1,0,0,0.5
187957,and not a friend The incompetence of the staff is highly concerning as this center pride to be used by our Olympics athletes.,1,friend incompetence staff highly concern center pride olympic games athlete,"['friend', 'friend incompetence', 'friend incompetence staff', 'friend incompetence staff highly', 'friend incompetence staff highly concern', 'friend incompetence staff highly concern center', 'friend incompetence staff highly concern center pride', 'friend incompetence staff highly concern center pride olympic', 'friend incompetence staff highly concern center pride olympic games', 'friend incompetence staff highly concern center pride olympic games athlete', 'incompetence', 'incompetence staff', 'incompetence staff highly', 'incompetence staff highly concern', 'incompetence staff highly concern center', 'incompetence staff highly concern center pride', 'incompetence staff highly concern center pride olympic', 'incompetence staff highly concern center pride olympic games', 'incompetence staff highly concern center pride olympic games athlete', 'staff', 'staff highly', 'staff highly concern', 'staff highly concern center', 'staff highly concern center pride', 'staff highly concern center pride olympic', 'staff highly concern center pride olympic games', 'staff highly concern center pride olympic games athlete', 'highly', 'highly concern', 'highly concern center', 'highly concern center pride', 'highly concern center pride olympic', 'highly concern center pride olympic games', 'highly concern center pride olympic games athlete', 'concern', 'concern center', 'concern center pride', 'concern center pride olympic', 'concern center pride olympic games', 'concern center pride olympic games athlete', 'center', 'center pride', 'center pride olympic', 'center pride olympic games', 'center pride olympic games athlete', 'pride', 'pride olympic', 'pride olympic games', 'pride olympic games athlete', 'olympic', 'olympic games', 'olympic games athlete', 'games', 'games athlete', 'athlete']",1,0,0,0.5
171280,UPDATE: Dr. Whitaker's staff called me in for a consultation to address my concerns.,0,update dr whisker staff call consultation address concern,"['update', 'update dr', 'update dr whisker', 'update dr whisker staff', 'update dr whisker staff call', 'update dr whisker staff call consultation', 'update dr whisker staff call consultation address', 'update dr whisker staff call consultation address concern', 'dr', 'dr whisker', 'dr whisker staff', 'dr whisker staff call', 'dr whisker staff call consultation', 'dr whisker staff call consultation address', 'dr whisker staff call consultation address concern', 'whisker', 'whisker staff', 'whisker staff call', 'whisker staff call consultation', 'whisker staff call consultation address', 'whisker staff call consultation address concern', 'staff', 'staff call', 'staff call consultation', 'staff call consultation address', 'staff call consultation address concern', 'call', 'call consultation', 'call consultation address', 'call consultation address concern', 'consultation', 'consultation address', 'consultation address concern', 'address', 'address concern', 'concern']",1,0,0,0.5
62410,"She acknowledges my thoughts, and she's perfectly willing to discuss and addresses the needs that I have.",0,acknowledge think s perfectly willing discus address need,"['acknowledge', 'acknowledge think', 'acknowledge think s', 'acknowledge think s perfectly', 'acknowledge think s perfectly willing', 'acknowledge think s perfectly willing discus', 'acknowledge think s perfectly willing discus address', 'acknowledge think s perfectly willing discus address need', 'think', 'think s', 'think s perfectly', 'think s perfectly willing', 'think s perfectly willing discus', 'think s perfectly willing discus address', 'think s perfectly willing discus address need', 's', 's perfectly', 's perfectly willing', 's perfectly willing discus', 's perfectly willing discus address', 's perfectly willing discus address need', 'perfectly', 'perfectly willing', 'perfectly willing discus', 'perfectly willing discus address', 'perfectly willing discus address need', 'willing', 'willing discus', 'willing discus address', 'willing discus address need', 'discus', 'discus address', 'discus address need', 'address', 'address need', 'need']",0,0,1,0.5
140037,no pain or concern about surgically repaired knee.,0,pain concern surgically repair knee,"['pain', 'pain concern', 'pain concern surgically', 'pain concern surgically repair', 'pain concern surgically repair knee', 'concern', 'concern surgically', 'concern surgically repair', 'concern surgically repair knee', 'surgically', 'surgically repair', 'surgically repair knee', 'repair', 'repair knee', 'knee']",1,0,0,0.5
139085,Dr. McLeod is a fantastic doctor and listens to your concerns.,0,fantastic doctor listen concern,"['fantastic', 'fantastic doctor', 'fantastic doctor listen', 'fantastic doctor listen concern', 'doctor', 'doctor listen', 'doctor listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0.5
153168,Never greeted me and barely acknowledged I was standing in front of her.,1,greet barely acknowledge stand,"['greet', 'greet barely', 'greet barely acknowledge', 'greet barely acknowledge stand', 'barely', 'barely acknowledge', 'barely acknowledge stand', 'acknowledge', 'acknowledge stand', 'stand']",0,0,1,0.5
101998,"Excellent first time experience from beginning to end, very personable and helpful with answering all questions and concerns.",0,excellent time experience begin end personal helpful answer question concern,"['excellent', 'excellent time', 'excellent time experience', 'excellent time experience begin', 'excellent time experience begin end', 'excellent time experience begin end personal', 'excellent time experience begin end personal helpful', 'excellent time experience begin end personal helpful answer', 'excellent time experience begin end personal helpful answer question', 'excellent time experience begin end personal helpful answer question concern', 'time', 'time experience', 'time experience begin', 'time experience begin end', 'time experience begin end personal', 'time experience begin end personal helpful', 'time experience begin end personal helpful answer', 'time experience begin end personal helpful answer question', 'time experience begin end personal helpful answer question concern', 'experience', 'experience begin', 'experience begin end', 'experience begin end personal', 'experience begin end personal helpful', 'experience begin end personal helpful answer', 'experience begin end personal helpful answer question', 'experience begin end personal helpful answer question concern', 'begin', 'begin end', 'begin end personal', 'begin end personal helpful', 'begin end personal helpful answer', 'begin end personal helpful answer question', 'begin end personal helpful answer question concern', 'end', 'end personal', 'end personal helpful', 'end personal helpful answer', 'end personal helpful answer question', 'end personal helpful answer question concern', 'personal', 'personal helpful', 'personal helpful answer', 'personal helpful answer question', 'personal helpful answer question concern', 'helpful', 'helpful answer', 'helpful answer question', 'helpful answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
