commentId,comment,classification,comment_processed,word_phrase_list,set,date,course,similarity_score
87652,I will never ever ever set foot in his practice again.,1,set foot practice,"['set', 'set foot', 'set foot practice', 'foot', 'foot practice', 'practice']",1,0,0,0.2857142857142857
181372,"I feel like my needs and preferences are always considered, which is so important in a healthcare setting.",0,feel like need reference consider important healthcare set,"['feel', 'feel like', 'feel like need', 'feel like need reference', 'feel like need reference consider', 'feel like need reference consider important', 'feel like need reference consider important healthcare', 'feel like need reference consider important healthcare set', 'like', 'like need', 'like need reference', 'like need reference consider', 'like need reference consider important', 'like need reference consider important healthcare', 'like need reference consider important healthcare set', 'need', 'need reference', 'need reference consider', 'need reference consider important', 'need reference consider important healthcare', 'need reference consider important healthcare set', 'reference', 'reference consider', 'reference consider important', 'reference consider important healthcare', 'reference consider important healthcare set', 'consider', 'consider important', 'consider important healthcare', 'consider important healthcare set', 'important', 'important healthcare', 'important healthcare set', 'healthcare', 'healthcare set', 'set']",1,0,0,0.2857142857142857
179612,"so much tissue from my back in 2020 that to this date I have difficulty lifting my grandchildren, golfing etc..",1,tissue date difficulty lift grandchild go etc,"['tissue', 'tissue date', 'tissue date difficulty', 'tissue date difficulty lift', 'tissue date difficulty lift grandchild', 'tissue date difficulty lift grandchild go', 'tissue date difficulty lift grandchild go etc', 'date', 'date difficulty', 'date difficulty lift', 'date difficulty lift grandchild', 'date difficulty lift grandchild go', 'date difficulty lift grandchild go etc', 'difficulty', 'difficulty lift', 'difficulty lift grandchild', 'difficulty lift grandchild go', 'difficulty lift grandchild go etc', 'lift', 'lift grandchild', 'lift grandchild go', 'lift grandchild go etc', 'grandchild', 'grandchild go', 'grandchild go etc', 'go', 'go etc', 'etc']",0,1,0,0.2857142857142857
79063,"I went to see Dr. Nuveen, drove over 4 hours to set the appointment that has helped me become more secure with my body image.",0,go dr queen drive hour set appointment help secure body image,"['go', 'go dr', 'go dr queen', 'go dr queen drive', 'go dr queen drive hour', 'go dr queen drive hour set', 'go dr queen drive hour set appointment', 'go dr queen drive hour set appointment help', 'go dr queen drive hour set appointment help secure', 'go dr queen drive hour set appointment help secure body', 'go dr queen drive hour set appointment help secure body image', 'dr', 'dr queen', 'dr queen drive', 'dr queen drive hour', 'dr queen drive hour set', 'dr queen drive hour set appointment', 'dr queen drive hour set appointment help', 'dr queen drive hour set appointment help secure', 'dr queen drive hour set appointment help secure body', 'dr queen drive hour set appointment help secure body image', 'queen', 'queen drive', 'queen drive hour', 'queen drive hour set', 'queen drive hour set appointment', 'queen drive hour set appointment help', 'queen drive hour set appointment help secure', 'queen drive hour set appointment help secure body', 'queen drive hour set appointment help secure body image', 'drive', 'drive hour', 'drive hour set', 'drive hour set appointment', 'drive hour set appointment help', 'drive hour set appointment help secure', 'drive hour set appointment help secure body', 'drive hour set appointment help secure body image', 'hour', 'hour set', 'hour set appointment', 'hour set appointment help', 'hour set appointment help secure', 'hour set appointment help secure body', 'hour set appointment help secure body image', 'set', 'set appointment', 'set appointment help', 'set appointment help secure', 'set appointment help secure body', 'set appointment help secure body image', 'appointment', 'appointment help', 'appointment help secure', 'appointment help secure body', 'appointment help secure body image', 'help', 'help secure', 'help secure body', 'help secure body image', 'secure', 'secure body', 'secure body image', 'body', 'body image', 'image']",1,0,0,0.2857142857142857
76435,I have always had a fear of the dentist dating back to my childhood.,1,fear dentist date childhood,"['fear', 'fear dentist', 'fear dentist date', 'fear dentist date childhood', 'dentist', 'dentist date', 'dentist date childhood', 'date', 'date childhood', 'childhood']",0,1,0,0.2857142857142857
149159,A few days later I returned to his office where his staff was able to set up mu surgery in 3 days.,0,return office staff able set surgery,"['return', 'return office', 'return office staff', 'return office staff able', 'return office staff able set', 'return office staff able set surgery', 'office', 'office staff', 'office staff able', 'office staff able set', 'office staff able set surgery', 'staff', 'staff able', 'staff able set', 'staff able set surgery', 'able', 'able set', 'able set surgery', 'set', 'set surgery', 'surgery']",1,0,0,0.2857142857142857
152844,Don?t ever even think about setting up a consultation with this man regrets for the rest of ur life .0/10,1,think set consultation man regret rest life,"['think', 'think set', 'think set consultation', 'think set consultation man', 'think set consultation man regret', 'think set consultation man regret rest', 'think set consultation man regret rest life', 'set', 'set consultation', 'set consultation man', 'set consultation man regret', 'set consultation man regret rest', 'set consultation man regret rest life', 'consultation', 'consultation man', 'consultation man regret', 'consultation man regret rest', 'consultation man regret rest life', 'man', 'man regret', 'man regret rest', 'man regret rest life', 'regret', 'regret rest', 'regret rest life', 'rest', 'rest life', 'life']",1,0,0,0.2857142857142857
140704,"So of course when I needed to have a total knee replacemento 5 years ago, I knew exactly who I wanted to do the surgery.",0,course need total knee replacement know precisely want surgery,"['course', 'course need', 'course need total', 'course need total knee', 'course need total knee replacement', 'course need total knee replacement know', 'course need total knee replacement know precisely', 'course need total knee replacement know precisely want', 'course need total knee replacement know precisely want surgery', 'need', 'need total', 'need total knee', 'need total knee replacement', 'need total knee replacement know', 'need total knee replacement know precisely', 'need total knee replacement know precisely want', 'need total knee replacement know precisely want surgery', 'total', 'total knee', 'total knee replacement', 'total knee replacement know', 'total knee replacement know precisely', 'total knee replacement know precisely want', 'total knee replacement know precisely want surgery', 'knee', 'knee replacement', 'knee replacement know', 'knee replacement know precisely', 'knee replacement know precisely want', 'knee replacement know precisely want surgery', 'replacement', 'replacement know', 'replacement know precisely', 'replacement know precisely want', 'replacement know precisely want surgery', 'know', 'know precisely', 'know precisely want', 'know precisely want surgery', 'precisely', 'precisely want', 'precisely want surgery', 'want', 'want surgery', 'surgery']",0,0,1,0.2857142857142857
114801,"It really was an amazing experience and I can?t wait until my results are set because I already look amazing :) Thanks Dr. G, Eyra,",0,amaze experience wait result set look amaze thanks dr g era,"['amaze', 'amaze experience', 'amaze experience wait', 'amaze experience wait result', 'amaze experience wait result set', 'amaze experience wait result set look', 'amaze experience wait result set look amaze', 'amaze experience wait result set look amaze thanks', 'amaze experience wait result set look amaze thanks dr', 'amaze experience wait result set look amaze thanks dr g', 'amaze experience wait result set look amaze thanks dr g era', 'experience', 'experience wait', 'experience wait result', 'experience wait result set', 'experience wait result set look', 'experience wait result set look amaze', 'experience wait result set look amaze thanks', 'experience wait result set look amaze thanks dr', 'experience wait result set look amaze thanks dr g', 'experience wait result set look amaze thanks dr g era', 'wait', 'wait result', 'wait result set', 'wait result set look', 'wait result set look amaze', 'wait result set look amaze thanks', 'wait result set look amaze thanks dr', 'wait result set look amaze thanks dr g', 'wait result set look amaze thanks dr g era', 'result', 'result set', 'result set look', 'result set look amaze', 'result set look amaze thanks', 'result set look amaze thanks dr', 'result set look amaze thanks dr g', 'result set look amaze thanks dr g era', 'set', 'set look', 'set look amaze', 'set look amaze thanks', 'set look amaze thanks dr', 'set look amaze thanks dr g', 'set look amaze thanks dr g era', 'look', 'look amaze', 'look amaze thanks', 'look amaze thanks dr', 'look amaze thanks dr g', 'look amaze thanks dr g era', 'amaze', 'amaze thanks', 'amaze thanks dr', 'amaze thanks dr g', 'amaze thanks dr g era', 'thanks', 'thanks dr', 'thanks dr g', 'thanks dr g era', 'dr', 'dr g', 'dr g era', 'g', 'g era', 'era']",1,0,0,0.2857142857142857
118201,"Next, the day after my scheduled appointment, I get a text message that I need to call to set up my appointment.",1,schedule appointment text message need set appointment,"['schedule', 'schedule appointment', 'schedule appointment text', 'schedule appointment text message', 'schedule appointment text message need', 'schedule appointment text message need set', 'schedule appointment text message need set appointment', 'appointment', 'appointment text', 'appointment text message', 'appointment text message need', 'appointment text message need set', 'appointment text message need set appointment', 'text', 'text message', 'text message need', 'text message need set', 'text message need set appointment', 'message', 'message need', 'message need set', 'message need set appointment', 'need', 'need set', 'need set appointment', 'set', 'set appointment', 'appointment']",1,0,0,0.2857142857142857
150308,the question...and they of course did not address the issue as it doesn't personally affect them.,1,question course address issue personally affect,"['question', 'question course', 'question course address', 'question course address issue', 'question course address issue personally', 'question course address issue personally affect', 'course', 'course address', 'course address issue', 'course address issue personally', 'course address issue personally affect', 'address', 'address issue', 'address issue personally', 'address issue personally affect', 'issue', 'issue personally', 'issue personally affect', 'personally', 'personally affect', 'affect']",0,0,1,0.2857142857142857
117461,"I did a ton of research before setting up my consultation with Dr. Nayak, reviewing his work in the Before/After photos on his website",0,research set consultation review work beforeafter photograph webster,"['research', 'research set', 'research set consultation', 'research set consultation review', 'research set consultation review work', 'research set consultation review work beforeafter', 'research set consultation review work beforeafter photograph', 'research set consultation review work beforeafter photograph webster', 'set', 'set consultation', 'set consultation review', 'set consultation review work', 'set consultation review work beforeafter', 'set consultation review work beforeafter photograph', 'set consultation review work beforeafter photograph webster', 'consultation', 'consultation review', 'consultation review work', 'consultation review work beforeafter', 'consultation review work beforeafter photograph', 'consultation review work beforeafter photograph webster', 'review', 'review work', 'review work beforeafter', 'review work beforeafter photograph', 'review work beforeafter photograph webster', 'work', 'work beforeafter', 'work beforeafter photograph', 'work beforeafter photograph webster', 'beforeafter', 'beforeafter photograph', 'beforeafter photograph webster', 'photograph', 'photograph webster', 'webster']",1,0,0,0.2857142857142857
179546,and the bottle have another date!,1,bottle date,"['bottle', 'bottle date', 'date']",0,1,0,0.2857142857142857
189848,"Wait was a little long before seeing DR for set appt,",1,wait little long see dr set apt,"['wait', 'wait little', 'wait little long', 'wait little long see', 'wait little long see dr', 'wait little long see dr set', 'wait little long see dr set apt', 'little', 'little long', 'little long see', 'little long see dr', 'little long see dr set', 'little long see dr set apt', 'long', 'long see', 'long see dr', 'long see dr set', 'long see dr set apt', 'see', 'see dr', 'see dr set', 'see dr set apt', 'dr', 'dr set', 'dr set apt', 'set', 'set apt', 'apt']",1,0,0,0.2857142857142857
169352,these interns must have magnetics implanted during the course of their education because they just know where to find the injured areas or spots.,0,interest magnetic implant course education know find injure area spot,"['interest', 'interest magnetic', 'interest magnetic implant', 'interest magnetic implant course', 'interest magnetic implant course education', 'interest magnetic implant course education know', 'interest magnetic implant course education know find', 'interest magnetic implant course education know find injure', 'interest magnetic implant course education know find injure area', 'interest magnetic implant course education know find injure area spot', 'magnetic', 'magnetic implant', 'magnetic implant course', 'magnetic implant course education', 'magnetic implant course education know', 'magnetic implant course education know find', 'magnetic implant course education know find injure', 'magnetic implant course education know find injure area', 'magnetic implant course education know find injure area spot', 'implant', 'implant course', 'implant course education', 'implant course education know', 'implant course education know find', 'implant course education know find injure', 'implant course education know find injure area', 'implant course education know find injure area spot', 'course', 'course education', 'course education know', 'course education know find', 'course education know find injure', 'course education know find injure area', 'course education know find injure area spot', 'education', 'education know', 'education know find', 'education know find injure', 'education know find injure area', 'education know find injure area spot', 'know', 'know find', 'know find injure', 'know find injure area', 'know find injure area spot', 'find', 'find injure', 'find injure area', 'find injure area spot', 'injure', 'injure area', 'injure area spot', 'area', 'area spot', 'spot']",0,0,1,0.2857142857142857
162431,HE ALWAYS MAKES SURE YOUR PAP SMEAR IS UP TO DATE AND THAT YOU LEAVE WITH NO INFECTION.,0,make sure pp smear date leave infection,"['make', 'make sure', 'make sure pp', 'make sure pp smear', 'make sure pp smear date', 'make sure pp smear date leave', 'make sure pp smear date leave infection', 'sure', 'sure pp', 'sure pp smear', 'sure pp smear date', 'sure pp smear date leave', 'sure pp smear date leave infection', 'pp', 'pp smear', 'pp smear date', 'pp smear date leave', 'pp smear date leave infection', 'smear', 'smear date', 'smear date leave', 'smear date leave infection', 'date', 'date leave', 'date leave infection', 'leave', 'leave infection', 'infection']",0,1,0,0.2857142857142857
180212,"This all occurred in May of last year (2022) and to date, I have yet to receive a refund.",1,occur date receive refund,"['occur', 'occur date', 'occur date receive', 'occur date receive refund', 'date', 'date receive', 'date receive refund', 'receive', 'receive refund', 'refund']",0,1,0,0.2857142857142857
176568,feel like I was Dr. Kolker's only patient (but clearly not of course because he is,0,feel like dr worker patient clearly course,"['feel', 'feel like', 'feel like dr', 'feel like dr worker', 'feel like dr worker patient', 'feel like dr worker patient clearly', 'feel like dr worker patient clearly course', 'like', 'like dr', 'like dr worker', 'like dr worker patient', 'like dr worker patient clearly', 'like dr worker patient clearly course', 'dr', 'dr worker', 'dr worker patient', 'dr worker patient clearly', 'dr worker patient clearly course', 'worker', 'worker patient', 'worker patient clearly', 'worker patient clearly course', 'patient', 'patient clearly', 'patient clearly course', 'clearly', 'clearly course', 'course']",0,0,1,0.2857142857142857
79080,"Dr. Woolfson treated me that night even interrupting his date night with his wife to see me at his house and then the office,",0,treat night interrupt date night wife house office,"['treat', 'treat night', 'treat night interrupt', 'treat night interrupt date', 'treat night interrupt date night', 'treat night interrupt date night wife', 'treat night interrupt date night wife house', 'treat night interrupt date night wife house office', 'night', 'night interrupt', 'night interrupt date', 'night interrupt date night', 'night interrupt date night wife', 'night interrupt date night wife house', 'night interrupt date night wife house office', 'interrupt', 'interrupt date', 'interrupt date night', 'interrupt date night wife', 'interrupt date night wife house', 'interrupt date night wife house office', 'date', 'date night', 'date night wife', 'date night wife house', 'date night wife house office', 'night', 'night wife', 'night wife house', 'night wife house office', 'wife', 'wife house', 'wife house office', 'house', 'house office', 'office']",0,1,0,0.2857142857142857
147099,and my visit was very reasonable and I was able to set up an appt to be fitted for my mouth guard.,0,visit reasonable able set apt fit mouth guard,"['visit', 'visit reasonable', 'visit reasonable able', 'visit reasonable able set', 'visit reasonable able set apt', 'visit reasonable able set apt fit', 'visit reasonable able set apt fit mouth', 'visit reasonable able set apt fit mouth guard', 'reasonable', 'reasonable able', 'reasonable able set', 'reasonable able set apt', 'reasonable able set apt fit', 'reasonable able set apt fit mouth', 'reasonable able set apt fit mouth guard', 'able', 'able set', 'able set apt', 'able set apt fit', 'able set apt fit mouth', 'able set apt fit mouth guard', 'set', 'set apt', 'set apt fit', 'set apt fit mouth', 'set apt fit mouth guard', 'apt', 'apt fit', 'apt fit mouth', 'apt fit mouth guard', 'fit', 'fit mouth', 'fit mouth guard', 'mouth', 'mouth guard', 'guard']",1,0,0,0.2857142857142857
121998,Many things set them a part from any other medical practice I have ever dealt with.,0,thing set medical practice deal,"['thing', 'thing set', 'thing set medical', 'thing set medical practice', 'thing set medical practice deal', 'set', 'set medical', 'set medical practice', 'set medical practice deal', 'medical', 'medical practice', 'medical practice deal', 'practice', 'practice deal', 'deal']",1,0,0,0.2857142857142857
83315,and of course a beautiful result that I'm finally proud to show off.,0,course beautiful result m finally proud,"['course', 'course beautiful', 'course beautiful result', 'course beautiful result m', 'course beautiful result m finally', 'course beautiful result m finally proud', 'beautiful', 'beautiful result', 'beautiful result m', 'beautiful result m finally', 'beautiful result m finally proud', 'result', 'result m', 'result m finally', 'result m finally proud', 'm', 'm finally', 'm finally proud', 'finally', 'finally proud', 'proud']",0,0,1,0.2857142857142857
77603,I set my first appointment and a couple of weeks later had them done.,0,set appointment,"['set', 'set appointment', 'appointment']",1,0,0,0.2857142857142857
102376,I prefer a fragrance free healthcare setting.,1,prefer fragrance free healthcare set,"['prefer', 'prefer fragrance', 'prefer fragrance free', 'prefer fragrance free healthcare', 'prefer fragrance free healthcare set', 'fragrance', 'fragrance free', 'fragrance free healthcare', 'fragrance free healthcare set', 'free', 'free healthcare', 'free healthcare set', 'healthcare', 'healthcare set', 'set']",1,0,0,0.2857142857142857
150538,If you suffer from chronic pain PLEASE set up an appointment.,0,suffer chronic pain set appointment,"['suffer', 'suffer chronic', 'suffer chronic pain', 'suffer chronic pain set', 'suffer chronic pain set appointment', 'chronic', 'chronic pain', 'chronic pain set', 'chronic pain set appointment', 'pain', 'pain set', 'pain set appointment', 'set', 'set appointment', 'appointment']",1,0,0,0.2857142857142857
82513,"and of course, FABULOUS customer service.",0,course fabulous customer service,"['course', 'course fabulous', 'course fabulous customer', 'course fabulous customer service', 'fabulous', 'fabulous customer', 'fabulous customer service', 'customer', 'customer service', 'service']",0,0,1,0.2857142857142857
155758,"To this date I have not been able to walk, work or be free of the excruciating pain caused by this accident.",1,date able walk work free torment pain cause accident,"['date', 'date able', 'date able walk', 'date able walk work', 'date able walk work free', 'date able walk work free torment', 'date able walk work free torment pain', 'date able walk work free torment pain cause', 'date able walk work free torment pain cause accident', 'able', 'able walk', 'able walk work', 'able walk work free', 'able walk work free torment', 'able walk work free torment pain', 'able walk work free torment pain cause', 'able walk work free torment pain cause accident', 'walk', 'walk work', 'walk work free', 'walk work free torment', 'walk work free torment pain', 'walk work free torment pain cause', 'walk work free torment pain cause accident', 'work', 'work free', 'work free torment', 'work free torment pain', 'work free torment pain cause', 'work free torment pain cause accident', 'free', 'free torment', 'free torment pain', 'free torment pain cause', 'free torment pain cause accident', 'torment', 'torment pain', 'torment pain cause', 'torment pain cause accident', 'pain', 'pain cause', 'pain cause accident', 'cause', 'cause accident', 'accident']",0,1,0,0.2857142857142857
148739,I felt like I was inconveniencing him for a date and time his office approved for us to chat.,1,feel like trouble date time office approve chat,"['feel', 'feel like', 'feel like trouble', 'feel like trouble date', 'feel like trouble date time', 'feel like trouble date time office', 'feel like trouble date time office approve', 'feel like trouble date time office approve chat', 'like', 'like trouble', 'like trouble date', 'like trouble date time', 'like trouble date time office', 'like trouble date time office approve', 'like trouble date time office approve chat', 'trouble', 'trouble date', 'trouble date time', 'trouble date time office', 'trouble date time office approve', 'trouble date time office approve chat', 'date', 'date time', 'date time office', 'date time office approve', 'date time office approve chat', 'time', 'time office', 'time office approve', 'time office approve chat', 'office', 'office approve', 'office approve chat', 'approve', 'approve chat', 'chat']",0,1,0,0.2857142857142857
179107,The dentist did an outstanding job of explaining courses of treatment for my decision to make ultimately.,0,dentist outstanding job explain course treatment decision ultimately,"['dentist', 'dentist outstanding', 'dentist outstanding job', 'dentist outstanding job explain', 'dentist outstanding job explain course', 'dentist outstanding job explain course treatment', 'dentist outstanding job explain course treatment decision', 'dentist outstanding job explain course treatment decision ultimately', 'outstanding', 'outstanding job', 'outstanding job explain', 'outstanding job explain course', 'outstanding job explain course treatment', 'outstanding job explain course treatment decision', 'outstanding job explain course treatment decision ultimately', 'job', 'job explain', 'job explain course', 'job explain course treatment', 'job explain course treatment decision', 'job explain course treatment decision ultimately', 'explain', 'explain course', 'explain course treatment', 'explain course treatment decision', 'explain course treatment decision ultimately', 'course', 'course treatment', 'course treatment decision', 'course treatment decision ultimately', 'treatment', 'treatment decision', 'treatment decision ultimately', 'decision', 'decision ultimately', 'ultimately']",0,0,1,0.2857142857142857
83560,and suggest the best course of action.,0,suggest good course action,"['suggest', 'suggest good', 'suggest good course', 'suggest good course action', 'good', 'good course', 'good course action', 'course', 'course action', 'action']",0,0,1,0.2857142857142857
85210,"for approxiamately five year in which time he has proven to be one of the most skillful, caring, competent doctors I've met to date.",0,approximately time prove skillful dare competent doctor ve meet date,"['approximately', 'approximately time', 'approximately time prove', 'approximately time prove skillful', 'approximately time prove skillful dare', 'approximately time prove skillful dare competent', 'approximately time prove skillful dare competent doctor', 'approximately time prove skillful dare competent doctor ve', 'approximately time prove skillful dare competent doctor ve meet', 'approximately time prove skillful dare competent doctor ve meet date', 'time', 'time prove', 'time prove skillful', 'time prove skillful dare', 'time prove skillful dare competent', 'time prove skillful dare competent doctor', 'time prove skillful dare competent doctor ve', 'time prove skillful dare competent doctor ve meet', 'time prove skillful dare competent doctor ve meet date', 'prove', 'prove skillful', 'prove skillful dare', 'prove skillful dare competent', 'prove skillful dare competent doctor', 'prove skillful dare competent doctor ve', 'prove skillful dare competent doctor ve meet', 'prove skillful dare competent doctor ve meet date', 'skillful', 'skillful dare', 'skillful dare competent', 'skillful dare competent doctor', 'skillful dare competent doctor ve', 'skillful dare competent doctor ve meet', 'skillful dare competent doctor ve meet date', 'dare', 'dare competent', 'dare competent doctor', 'dare competent doctor ve', 'dare competent doctor ve meet', 'dare competent doctor ve meet date', 'competent', 'competent doctor', 'competent doctor ve', 'competent doctor ve meet', 'competent doctor ve meet date', 'doctor', 'doctor ve', 'doctor ve meet', 'doctor ve meet date', 've', 've meet', 've meet date', 'meet', 'meet date', 'date']",0,1,0,0.2857142857142857
135565,I do wish they would do some updating around the facility to keep up with modern times.,1,wish date facility modern time,"['wish', 'wish date', 'wish date facility', 'wish date facility modern', 'wish date facility modern time', 'date', 'date facility', 'date facility modern', 'date facility modern time', 'facility', 'facility modern', 'facility modern time', 'modern', 'modern time', 'time']",0,1,0,0.2857142857142857
186228,Unfortunately I can't get my deposit back even though they said it was just to hold my surgery date in the future,1,unfortunately deposit say hold surgery date future,"['unfortunately', 'unfortunately deposit', 'unfortunately deposit say', 'unfortunately deposit say hold', 'unfortunately deposit say hold surgery', 'unfortunately deposit say hold surgery date', 'unfortunately deposit say hold surgery date future', 'deposit', 'deposit say', 'deposit say hold', 'deposit say hold surgery', 'deposit say hold surgery date', 'deposit say hold surgery date future', 'say', 'say hold', 'say hold surgery', 'say hold surgery date', 'say hold surgery date future', 'hold', 'hold surgery', 'hold surgery date', 'hold surgery date future', 'surgery', 'surgery date', 'surgery date future', 'date', 'date future', 'future']",0,1,0,0.2857142857142857
140854,Dr. Joseph takes his time to evaluate the area being treated and explain the course of treatment and recovery process.,0,take time evaluate area treat explain course treatment recovery process,"['take', 'take time', 'take time evaluate', 'take time evaluate area', 'take time evaluate area treat', 'take time evaluate area treat explain', 'take time evaluate area treat explain course', 'take time evaluate area treat explain course treatment', 'take time evaluate area treat explain course treatment recovery', 'take time evaluate area treat explain course treatment recovery process', 'time', 'time evaluate', 'time evaluate area', 'time evaluate area treat', 'time evaluate area treat explain', 'time evaluate area treat explain course', 'time evaluate area treat explain course treatment', 'time evaluate area treat explain course treatment recovery', 'time evaluate area treat explain course treatment recovery process', 'evaluate', 'evaluate area', 'evaluate area treat', 'evaluate area treat explain', 'evaluate area treat explain course', 'evaluate area treat explain course treatment', 'evaluate area treat explain course treatment recovery', 'evaluate area treat explain course treatment recovery process', 'area', 'area treat', 'area treat explain', 'area treat explain course', 'area treat explain course treatment', 'area treat explain course treatment recovery', 'area treat explain course treatment recovery process', 'treat', 'treat explain', 'treat explain course', 'treat explain course treatment', 'treat explain course treatment recovery', 'treat explain course treatment recovery process', 'explain', 'explain course', 'explain course treatment', 'explain course treatment recovery', 'explain course treatment recovery process', 'course', 'course treatment', 'course treatment recovery', 'course treatment recovery process', 'treatment', 'treatment recovery', 'treatment recovery process', 'recovery', 'recovery process', 'process']",0,0,1,0.2857142857142857
184635,And Courtnie and Emily set the tone for what will be a lovely experience for you.,0,courtier emily set tone lovely experience,"['courtier', 'courtier emily', 'courtier emily set', 'courtier emily set tone', 'courtier emily set tone lovely', 'courtier emily set tone lovely experience', 'emily', 'emily set', 'emily set tone', 'emily set tone lovely', 'emily set tone lovely experience', 'set', 'set tone', 'set tone lovely', 'set tone lovely experience', 'tone', 'tone lovely', 'tone lovely experience', 'lovely', 'lovely experience', 'experience']",1,0,0,0.2857142857142857
115435,and what the best course of treatment was for the tumor.,0,good course treatment tumor,"['good', 'good course', 'good course treatment', 'good course treatment tumor', 'course', 'course treatment', 'course treatment tumor', 'treatment', 'treatment tumor', 'tumor']",0,0,1,0.2857142857142857
163736,I need to be able to rely on the dates that I schedule.,1,need able trust date schedule,"['need', 'need able', 'need able trust', 'need able trust date', 'need able trust date schedule', 'able', 'able trust', 'able trust date', 'able trust date schedule', 'trust', 'trust date', 'trust date schedule', 'date', 'date schedule', 'schedule']",0,1,0,0.2857142857142857
124595,"Apparently, setting the family doctor office straight was more important than my health and medical care.",1,apparently set family doctor office straight important health medical care,"['apparently', 'apparently set', 'apparently set family', 'apparently set family doctor', 'apparently set family doctor office', 'apparently set family doctor office straight', 'apparently set family doctor office straight important', 'apparently set family doctor office straight important health', 'apparently set family doctor office straight important health medical', 'apparently set family doctor office straight important health medical care', 'set', 'set family', 'set family doctor', 'set family doctor office', 'set family doctor office straight', 'set family doctor office straight important', 'set family doctor office straight important health', 'set family doctor office straight important health medical', 'set family doctor office straight important health medical care', 'family', 'family doctor', 'family doctor office', 'family doctor office straight', 'family doctor office straight important', 'family doctor office straight important health', 'family doctor office straight important health medical', 'family doctor office straight important health medical care', 'doctor', 'doctor office', 'doctor office straight', 'doctor office straight important', 'doctor office straight important health', 'doctor office straight important health medical', 'doctor office straight important health medical care', 'office', 'office straight', 'office straight important', 'office straight important health', 'office straight important health medical', 'office straight important health medical care', 'straight', 'straight important', 'straight important health', 'straight important health medical', 'straight important health medical care', 'important', 'important health', 'important health medical', 'important health medical care', 'health', 'health medical', 'health medical care', 'medical', 'medical care', 'care']",1,0,0,0.2857142857142857
169986,"Every step through the process they were responsive, extremely thorough, set very clear and realistic expectations and provided the best possible care.",0,step process responsive extremely thorough set clear realistic expectation provide good possible care,"['step', 'step process', 'step process responsive', 'step process responsive extremely', 'step process responsive extremely thorough', 'step process responsive extremely thorough set', 'step process responsive extremely thorough set clear', 'step process responsive extremely thorough set clear realistic', 'step process responsive extremely thorough set clear realistic expectation', 'step process responsive extremely thorough set clear realistic expectation provide', 'step process responsive extremely thorough set clear realistic expectation provide good', 'step process responsive extremely thorough set clear realistic expectation provide good possible', 'step process responsive extremely thorough set clear realistic expectation provide good possible care', 'process', 'process responsive', 'process responsive extremely', 'process responsive extremely thorough', 'process responsive extremely thorough set', 'process responsive extremely thorough set clear', 'process responsive extremely thorough set clear realistic', 'process responsive extremely thorough set clear realistic expectation', 'process responsive extremely thorough set clear realistic expectation provide', 'process responsive extremely thorough set clear realistic expectation provide good', 'process responsive extremely thorough set clear realistic expectation provide good possible', 'process responsive extremely thorough set clear realistic expectation provide good possible care', 'responsive', 'responsive extremely', 'responsive extremely thorough', 'responsive extremely thorough set', 'responsive extremely thorough set clear', 'responsive extremely thorough set clear realistic', 'responsive extremely thorough set clear realistic expectation', 'responsive extremely thorough set clear realistic expectation provide', 'responsive extremely thorough set clear realistic expectation provide good', 'responsive extremely thorough set clear realistic expectation provide good possible', 'responsive extremely thorough set clear realistic expectation provide good possible care', 'extremely', 'extremely thorough', 'extremely thorough set', 'extremely thorough set clear', 'extremely thorough set clear realistic', 'extremely thorough set clear realistic expectation', 'extremely thorough set clear realistic expectation provide', 'extremely thorough set clear realistic expectation provide good', 'extremely thorough set clear realistic expectation provide good possible', 'extremely thorough set clear realistic expectation provide good possible care', 'thorough', 'thorough set', 'thorough set clear', 'thorough set clear realistic', 'thorough set clear realistic expectation', 'thorough set clear realistic expectation provide', 'thorough set clear realistic expectation provide good', 'thorough set clear realistic expectation provide good possible', 'thorough set clear realistic expectation provide good possible care', 'set', 'set clear', 'set clear realistic', 'set clear realistic expectation', 'set clear realistic expectation provide', 'set clear realistic expectation provide good', 'set clear realistic expectation provide good possible', 'set clear realistic expectation provide good possible care', 'clear', 'clear realistic', 'clear realistic expectation', 'clear realistic expectation provide', 'clear realistic expectation provide good', 'clear realistic expectation provide good possible', 'clear realistic expectation provide good possible care', 'realistic', 'realistic expectation', 'realistic expectation provide', 'realistic expectation provide good', 'realistic expectation provide good possible', 'realistic expectation provide good possible care', 'expectation', 'expectation provide', 'expectation provide good', 'expectation provide good possible', 'expectation provide good possible care', 'provide', 'provide good', 'provide good possible', 'provide good possible care', 'good', 'good possible', 'good possible care', 'possible', 'possible care', 'care']",1,0,0,0.2857142857142857
75650,What sets Dr. Mercado aside from other doctors is that he doesn't practice traditional methods.,0,set aside doctor practice traditional method,"['set', 'set aside', 'set aside doctor', 'set aside doctor practice', 'set aside doctor practice traditional', 'set aside doctor practice traditional method', 'aside', 'aside doctor', 'aside doctor practice', 'aside doctor practice traditional', 'aside doctor practice traditional method', 'doctor', 'doctor practice', 'doctor practice traditional', 'doctor practice traditional method', 'practice', 'practice traditional', 'practice traditional method', 'traditional', 'traditional method', 'method']",1,0,0,0.2857142857142857
82404,and sets you at ease.,0,set ease,"['set', 'set ease', 'ease']",1,0,0,0.2857142857142857
76843,He is out of date with his knowledge.,1,date cognition,"['date', 'date cognition', 'cognition']",0,1,0,0.2857142857142857
