commentId,comment,classification,comment_processed,word_phrase_list,regret,regret trust,regret trust procedure,trust,trust procedure,procedure,similarity_score
102763,"While I haven't had any proceedures from doc Borsand, I have met him and he is very kind.",0,procedure morand meet kind,"['procedure', 'procedure morand', 'procedure morand meet', 'procedure morand meet kind', 'morand', 'morand meet', 'morand meet kind', 'meet', 'meet kind', 'kind']",0,0,0,0,0,1,0.2857142857142857
128817,The procedures I have had done have been without complication or need for revision.,0,procedure complication need revision,"['procedure', 'procedure complication', 'procedure complication need', 'procedure complication need revision', 'complication', 'complication need', 'complication need revision', 'need', 'need revision', 'revision']",0,0,0,0,0,1,0.2857142857142857
113631,Our scheduled appointment was on time and the procedure was quickly done.,0,schedule appointment time procedure quickly,"['schedule', 'schedule appointment', 'schedule appointment time', 'schedule appointment time procedure', 'schedule appointment time procedure quickly', 'appointment', 'appointment time', 'appointment time procedure', 'appointment time procedure quickly', 'time', 'time procedure', 'time procedure quickly', 'procedure', 'procedure quickly', 'quickly']",0,0,0,0,0,1,0.2857142857142857
151188,however he did the procedure at Delray surgical suite where I have never been treated better!,0,procedure delay surgical suite treat good,"['procedure', 'procedure delay', 'procedure delay surgical', 'procedure delay surgical suite', 'procedure delay surgical suite treat', 'procedure delay surgical suite treat good', 'delay', 'delay surgical', 'delay surgical suite', 'delay surgical suite treat', 'delay surgical suite treat good', 'surgical', 'surgical suite', 'surgical suite treat', 'surgical suite treat good', 'suite', 'suite treat', 'suite treat good', 'treat', 'treat good', 'good']",0,0,0,0,0,1,0.2857142857142857
167999,"Needless to say, I am delighted with the procedure Dr. Z performed on my neck",0,needle delight procedure dr z perform neck,"['needle', 'needle delight', 'needle delight procedure', 'needle delight procedure dr', 'needle delight procedure dr z', 'needle delight procedure dr z perform', 'needle delight procedure dr z perform neck', 'delight', 'delight procedure', 'delight procedure dr', 'delight procedure dr z', 'delight procedure dr z perform', 'delight procedure dr z perform neck', 'procedure', 'procedure dr', 'procedure dr z', 'procedure dr z perform', 'procedure dr z perform neck', 'dr', 'dr z', 'dr z perform', 'dr z perform neck', 'z', 'z perform', 'z perform neck', 'perform', 'perform neck', 'neck']",0,0,0,0,0,1,0.2857142857142857
178116,I trust him that he's always looking out for the patients benefits and not bringing in money by doing unnecessary operations,0,trust s look patient benefit bring money unnecessary operation,"['trust', 'trust s', 'trust s look', 'trust s look patient', 'trust s look patient benefit', 'trust s look patient benefit bring', 'trust s look patient benefit bring money', 'trust s look patient benefit bring money unnecessary', 'trust s look patient benefit bring money unnecessary operation', 's', 's look', 's look patient', 's look patient benefit', 's look patient benefit bring', 's look patient benefit bring money', 's look patient benefit bring money unnecessary', 's look patient benefit bring money unnecessary operation', 'look', 'look patient', 'look patient benefit', 'look patient benefit bring', 'look patient benefit bring money', 'look patient benefit bring money unnecessary', 'look patient benefit bring money unnecessary operation', 'patient', 'patient benefit', 'patient benefit bring', 'patient benefit bring money', 'patient benefit bring money unnecessary', 'patient benefit bring money unnecessary operation', 'benefit', 'benefit bring', 'benefit bring money', 'benefit bring money unnecessary', 'benefit bring money unnecessary operation', 'bring', 'bring money', 'bring money unnecessary', 'bring money unnecessary operation', 'money', 'money unnecessary', 'money unnecessary operation', 'unnecessary', 'unnecessary operation', 'operation']",0,0,0,1,0,0,0.2857142857142857
86020,Never ever go to this place again because you will definitely regret it.,1,place decidedly regret,"['place', 'place decidedly', 'place decidedly regret', 'decidedly', 'decidedly regret', 'regret']",1,0,0,0,0,0,0.2857142857142857
94679,He is able to describe procedures fully using models of the spine,0,able describe procedure fully model spine,"['able', 'able describe', 'able describe procedure', 'able describe procedure fully', 'able describe procedure fully model', 'able describe procedure fully model spine', 'describe', 'describe procedure', 'describe procedure fully', 'describe procedure fully model', 'describe procedure fully model spine', 'procedure', 'procedure fully', 'procedure fully model', 'procedure fully model spine', 'fully', 'fully model', 'fully model spine', 'model', 'model spine', 'spine']",0,0,0,0,0,1,0.2857142857142857
129904,"If you are considering any kind of procedure, I would urge you to take advantage of the free consultation - you would not regret it!",0,consider kind procedure urge advantage free consultation regret,"['consider', 'consider kind', 'consider kind procedure', 'consider kind procedure urge', 'consider kind procedure urge advantage', 'consider kind procedure urge advantage free', 'consider kind procedure urge advantage free consultation', 'consider kind procedure urge advantage free consultation regret', 'kind', 'kind procedure', 'kind procedure urge', 'kind procedure urge advantage', 'kind procedure urge advantage free', 'kind procedure urge advantage free consultation', 'kind procedure urge advantage free consultation regret', 'procedure', 'procedure urge', 'procedure urge advantage', 'procedure urge advantage free', 'procedure urge advantage free consultation', 'procedure urge advantage free consultation regret', 'urge', 'urge advantage', 'urge advantage free', 'urge advantage free consultation', 'urge advantage free consultation regret', 'advantage', 'advantage free', 'advantage free consultation', 'advantage free consultation regret', 'free', 'free consultation', 'free consultation regret', 'consultation', 'consultation regret', 'regret']",1,0,0,0,0,1,0.5714285714285714
177337,"When I asked if she would honor the $1k, she told me she would have just up-charged the actual procedure.",1,ask honor k tell charge actual procedure,"['ask', 'ask honor', 'ask honor k', 'ask honor k tell', 'ask honor k tell charge', 'ask honor k tell charge actual', 'ask honor k tell charge actual procedure', 'honor', 'honor k', 'honor k tell', 'honor k tell charge', 'honor k tell charge actual', 'honor k tell charge actual procedure', 'k', 'k tell', 'k tell charge', 'k tell charge actual', 'k tell charge actual procedure', 'tell', 'tell charge', 'tell charge actual', 'tell charge actual procedure', 'charge', 'charge actual', 'charge actual procedure', 'actual', 'actual procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
67752,"From the receptionist to the procedure room, the entire staff seem to be genuinally happy and remarkably skilled.",0,reception procedure room entire staff genuinely happy remarkably skilled,"['reception', 'reception procedure', 'reception procedure room', 'reception procedure room entire', 'reception procedure room entire staff', 'reception procedure room entire staff genuinely', 'reception procedure room entire staff genuinely happy', 'reception procedure room entire staff genuinely happy remarkably', 'reception procedure room entire staff genuinely happy remarkably skilled', 'procedure', 'procedure room', 'procedure room entire', 'procedure room entire staff', 'procedure room entire staff genuinely', 'procedure room entire staff genuinely happy', 'procedure room entire staff genuinely happy remarkably', 'procedure room entire staff genuinely happy remarkably skilled', 'room', 'room entire', 'room entire staff', 'room entire staff genuinely', 'room entire staff genuinely happy', 'room entire staff genuinely happy remarkably', 'room entire staff genuinely happy remarkably skilled', 'entire', 'entire staff', 'entire staff genuinely', 'entire staff genuinely happy', 'entire staff genuinely happy remarkably', 'entire staff genuinely happy remarkably skilled', 'staff', 'staff genuinely', 'staff genuinely happy', 'staff genuinely happy remarkably', 'staff genuinely happy remarkably skilled', 'genuinely', 'genuinely happy', 'genuinely happy remarkably', 'genuinely happy remarkably skilled', 'happy', 'happy remarkably', 'happy remarkably skilled', 'remarkably', 'remarkably skilled', 'skilled']",0,0,0,0,0,1,0.2857142857142857
86907,for him because he has done this procedure before and i wanted him to do it again.,0,procedure want,"['procedure', 'procedure want', 'want']",0,0,0,0,0,1,0.2857142857142857
150426,I found another surgeon and he informed me this procedure should have been done within the first 2 weeks.,1,find surgeon inform procedure,"['find', 'find surgeon', 'find surgeon inform', 'find surgeon inform procedure', 'surgeon', 'surgeon inform', 'surgeon inform procedure', 'inform', 'inform procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
169269,We were very disappointed for our recent few visits and deeply regret for a surgery my wife had by a doctor in this office.,1,disappoint recent visit deeply regret surgery wife doctor office,"['disappoint', 'disappoint recent', 'disappoint recent visit', 'disappoint recent visit deeply', 'disappoint recent visit deeply regret', 'disappoint recent visit deeply regret surgery', 'disappoint recent visit deeply regret surgery wife', 'disappoint recent visit deeply regret surgery wife doctor', 'disappoint recent visit deeply regret surgery wife doctor office', 'recent', 'recent visit', 'recent visit deeply', 'recent visit deeply regret', 'recent visit deeply regret surgery', 'recent visit deeply regret surgery wife', 'recent visit deeply regret surgery wife doctor', 'recent visit deeply regret surgery wife doctor office', 'visit', 'visit deeply', 'visit deeply regret', 'visit deeply regret surgery', 'visit deeply regret surgery wife', 'visit deeply regret surgery wife doctor', 'visit deeply regret surgery wife doctor office', 'deeply', 'deeply regret', 'deeply regret surgery', 'deeply regret surgery wife', 'deeply regret surgery wife doctor', 'deeply regret surgery wife doctor office', 'regret', 'regret surgery', 'regret surgery wife', 'regret surgery wife doctor', 'regret surgery wife doctor office', 'surgery', 'surgery wife', 'surgery wife doctor', 'surgery wife doctor office', 'wife', 'wife doctor', 'wife doctor office', 'doctor', 'doctor office', 'office']",1,0,0,0,0,0,0.2857142857142857
101920,I would entrust him with any procedure.,0,entrust procedure,"['entrust', 'entrust procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
158181,"but the procedure is actually billed by his surgery center which is out of network! (The ""surgery center"" is a room within his own office).",1,procedure actually kill surgery center network surgery center room office,"['procedure', 'procedure actually', 'procedure actually kill', 'procedure actually kill surgery', 'procedure actually kill surgery center', 'procedure actually kill surgery center network', 'procedure actually kill surgery center network surgery', 'procedure actually kill surgery center network surgery center', 'procedure actually kill surgery center network surgery center room', 'procedure actually kill surgery center network surgery center room office', 'actually', 'actually kill', 'actually kill surgery', 'actually kill surgery center', 'actually kill surgery center network', 'actually kill surgery center network surgery', 'actually kill surgery center network surgery center', 'actually kill surgery center network surgery center room', 'actually kill surgery center network surgery center room office', 'kill', 'kill surgery', 'kill surgery center', 'kill surgery center network', 'kill surgery center network surgery', 'kill surgery center network surgery center', 'kill surgery center network surgery center room', 'kill surgery center network surgery center room office', 'surgery', 'surgery center', 'surgery center network', 'surgery center network surgery', 'surgery center network surgery center', 'surgery center network surgery center room', 'surgery center network surgery center room office', 'center', 'center network', 'center network surgery', 'center network surgery center', 'center network surgery center room', 'center network surgery center room office', 'network', 'network surgery', 'network surgery center', 'network surgery center room', 'network surgery center room office', 'surgery', 'surgery center', 'surgery center room', 'surgery center room office', 'center', 'center room', 'center room office', 'room', 'room office', 'office']",0,0,0,0,0,1,0.2857142857142857
99615,The staff did a great job explaining the procedure and providing care after.,0,staff great job explain procedure provide care,"['staff', 'staff great', 'staff great job', 'staff great job explain', 'staff great job explain procedure', 'staff great job explain procedure provide', 'staff great job explain procedure provide care', 'great', 'great job', 'great job explain', 'great job explain procedure', 'great job explain procedure provide', 'great job explain procedure provide care', 'job', 'job explain', 'job explain procedure', 'job explain procedure provide', 'job explain procedure provide care', 'explain', 'explain procedure', 'explain procedure provide', 'explain procedure provide care', 'procedure', 'procedure provide', 'procedure provide care', 'provide', 'provide care', 'care']",0,0,0,0,0,1,0.2857142857142857
153864,So basically she was told if she didn't have some kind of procedure performed they weren't going to be able to treat her.,1,basically tell kind procedure perform go able treat,"['basically', 'basically tell', 'basically tell kind', 'basically tell kind procedure', 'basically tell kind procedure perform', 'basically tell kind procedure perform go', 'basically tell kind procedure perform go able', 'basically tell kind procedure perform go able treat', 'tell', 'tell kind', 'tell kind procedure', 'tell kind procedure perform', 'tell kind procedure perform go', 'tell kind procedure perform go able', 'tell kind procedure perform go able treat', 'kind', 'kind procedure', 'kind procedure perform', 'kind procedure perform go', 'kind procedure perform go able', 'kind procedure perform go able treat', 'procedure', 'procedure perform', 'procedure perform go', 'procedure perform go able', 'procedure perform go able treat', 'perform', 'perform go', 'perform go able', 'perform go able treat', 'go', 'go able', 'go able treat', 'able', 'able treat', 'treat']",0,0,0,0,0,1,0.2857142857142857
147668,The procedure they did produced excellent results and I couldn't be happier.,0,procedure produce excellent result happy,"['procedure', 'procedure produce', 'procedure produce excellent', 'procedure produce excellent result', 'procedure produce excellent result happy', 'produce', 'produce excellent', 'produce excellent result', 'produce excellent result happy', 'excellent', 'excellent result', 'excellent result happy', 'result', 'result happy', 'happy']",0,0,0,0,0,1,0.2857142857142857
161428,The skill and expertise required to successfully perform that complex procedure is incredible.,0,skill expertness require successfully perform complex procedure incredible,"['skill', 'skill expertness', 'skill expertness require', 'skill expertness require successfully', 'skill expertness require successfully perform', 'skill expertness require successfully perform complex', 'skill expertness require successfully perform complex procedure', 'skill expertness require successfully perform complex procedure incredible', 'expertness', 'expertness require', 'expertness require successfully', 'expertness require successfully perform', 'expertness require successfully perform complex', 'expertness require successfully perform complex procedure', 'expertness require successfully perform complex procedure incredible', 'require', 'require successfully', 'require successfully perform', 'require successfully perform complex', 'require successfully perform complex procedure', 'require successfully perform complex procedure incredible', 'successfully', 'successfully perform', 'successfully perform complex', 'successfully perform complex procedure', 'successfully perform complex procedure incredible', 'perform', 'perform complex', 'perform complex procedure', 'perform complex procedure incredible', 'complex', 'complex procedure', 'complex procedure incredible', 'procedure', 'procedure incredible', 'incredible']",0,0,0,0,0,1,0.2857142857142857
124270,I understand that maybe he wants optimal results for his before/after pictures and that he is trying to sell you several procedures at a time,1,understand possibly want optical result beforeafter picture try sell procedure time,"['understand', 'understand possibly', 'understand possibly want', 'understand possibly want optical', 'understand possibly want optical result', 'understand possibly want optical result beforeafter', 'understand possibly want optical result beforeafter picture', 'understand possibly want optical result beforeafter picture try', 'understand possibly want optical result beforeafter picture try sell', 'understand possibly want optical result beforeafter picture try sell procedure', 'understand possibly want optical result beforeafter picture try sell procedure time', 'possibly', 'possibly want', 'possibly want optical', 'possibly want optical result', 'possibly want optical result beforeafter', 'possibly want optical result beforeafter picture', 'possibly want optical result beforeafter picture try', 'possibly want optical result beforeafter picture try sell', 'possibly want optical result beforeafter picture try sell procedure', 'possibly want optical result beforeafter picture try sell procedure time', 'want', 'want optical', 'want optical result', 'want optical result beforeafter', 'want optical result beforeafter picture', 'want optical result beforeafter picture try', 'want optical result beforeafter picture try sell', 'want optical result beforeafter picture try sell procedure', 'want optical result beforeafter picture try sell procedure time', 'optical', 'optical result', 'optical result beforeafter', 'optical result beforeafter picture', 'optical result beforeafter picture try', 'optical result beforeafter picture try sell', 'optical result beforeafter picture try sell procedure', 'optical result beforeafter picture try sell procedure time', 'result', 'result beforeafter', 'result beforeafter picture', 'result beforeafter picture try', 'result beforeafter picture try sell', 'result beforeafter picture try sell procedure', 'result beforeafter picture try sell procedure time', 'beforeafter', 'beforeafter picture', 'beforeafter picture try', 'beforeafter picture try sell', 'beforeafter picture try sell procedure', 'beforeafter picture try sell procedure time', 'picture', 'picture try', 'picture try sell', 'picture try sell procedure', 'picture try sell procedure time', 'try', 'try sell', 'try sell procedure', 'try sell procedure time', 'sell', 'sell procedure', 'sell procedure time', 'procedure', 'procedure time', 'time']",0,0,0,0,0,1,0.2857142857142857
135594,"Kathleen talked to me and let me know what step of the procedure she was preforming, as I requested.",0,talk let know step procedure perform request,"['talk', 'talk let', 'talk let know', 'talk let know step', 'talk let know step procedure', 'talk let know step procedure perform', 'talk let know step procedure perform request', 'let', 'let know', 'let know step', 'let know step procedure', 'let know step procedure perform', 'let know step procedure perform request', 'know', 'know step', 'know step procedure', 'know step procedure perform', 'know step procedure perform request', 'step', 'step procedure', 'step procedure perform', 'step procedure perform request', 'procedure', 'procedure perform', 'procedure perform request', 'perform', 'perform request', 'request']",0,0,0,0,0,1,0.2857142857142857
116115,"Everyone was informing, concerned about my comfort in my procedure and just down right refreshing.",0,inform concerned comfort procedure right refresh,"['inform', 'inform concerned', 'inform concerned comfort', 'inform concerned comfort procedure', 'inform concerned comfort procedure right', 'inform concerned comfort procedure right refresh', 'concerned', 'concerned comfort', 'concerned comfort procedure', 'concerned comfort procedure right', 'concerned comfort procedure right refresh', 'comfort', 'comfort procedure', 'comfort procedure right', 'comfort procedure right refresh', 'procedure', 'procedure right', 'procedure right refresh', 'right', 'right refresh', 'refresh']",0,0,0,0,0,1,0.2857142857142857
173017,It's been 3.5 weeks since I had my procedure and I see no results.,1,procedure result,"['procedure', 'procedure result', 'result']",0,0,0,0,0,1,0.2857142857142857
77140,I would not trust any other surgeon to touch me.,0,trust surgeon touch,"['trust', 'trust surgeon', 'trust surgeon touch', 'surgeon', 'surgeon touch', 'touch']",0,0,0,1,0,0,0.2857142857142857
149330,You won't regret it I promise you!!,0,wo regret promise,"['wo', 'wo regret', 'wo regret promise', 'regret', 'regret promise', 'promise']",1,0,0,0,0,0,0.2857142857142857
115668,I highly recommend anyone to get this procedure done at the reproductive medicine group!,0,highly recommend procedure generative medicine group,"['highly', 'highly recommend', 'highly recommend procedure', 'highly recommend procedure generative', 'highly recommend procedure generative medicine', 'highly recommend procedure generative medicine group', 'recommend', 'recommend procedure', 'recommend procedure generative', 'recommend procedure generative medicine', 'recommend procedure generative medicine group', 'procedure', 'procedure generative', 'procedure generative medicine', 'procedure generative medicine group', 'generative', 'generative medicine', 'generative medicine group', 'medicine', 'medicine group', 'group']",0,0,0,0,0,1,0.2857142857142857
128094,Don't go to this doctor. ?He is being sued for negligently performing an anterior cervical spine decompression and arthrodesis procedure.,1,doctor action negligently perform anterior cervical spine compression arthrodesis procedure,"['doctor', 'doctor action', 'doctor action negligently', 'doctor action negligently perform', 'doctor action negligently perform anterior', 'doctor action negligently perform anterior cervical', 'doctor action negligently perform anterior cervical spine', 'doctor action negligently perform anterior cervical spine compression', 'doctor action negligently perform anterior cervical spine compression arthrodesis', 'doctor action negligently perform anterior cervical spine compression arthrodesis procedure', 'action', 'action negligently', 'action negligently perform', 'action negligently perform anterior', 'action negligently perform anterior cervical', 'action negligently perform anterior cervical spine', 'action negligently perform anterior cervical spine compression', 'action negligently perform anterior cervical spine compression arthrodesis', 'action negligently perform anterior cervical spine compression arthrodesis procedure', 'negligently', 'negligently perform', 'negligently perform anterior', 'negligently perform anterior cervical', 'negligently perform anterior cervical spine', 'negligently perform anterior cervical spine compression', 'negligently perform anterior cervical spine compression arthrodesis', 'negligently perform anterior cervical spine compression arthrodesis procedure', 'perform', 'perform anterior', 'perform anterior cervical', 'perform anterior cervical spine', 'perform anterior cervical spine compression', 'perform anterior cervical spine compression arthrodesis', 'perform anterior cervical spine compression arthrodesis procedure', 'anterior', 'anterior cervical', 'anterior cervical spine', 'anterior cervical spine compression', 'anterior cervical spine compression arthrodesis', 'anterior cervical spine compression arthrodesis procedure', 'cervical', 'cervical spine', 'cervical spine compression', 'cervical spine compression arthrodesis', 'cervical spine compression arthrodesis procedure', 'spine', 'spine compression', 'spine compression arthrodesis', 'spine compression arthrodesis procedure', 'compression', 'compression arthrodesis', 'compression arthrodesis procedure', 'arthrodesis', 'arthrodesis procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
161236,Not happy with procedures.,1,happy procedure,"['happy', 'happy procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
191362,When I inquired about an additional procedure she again told me a shocking price and responded with well each procedure costs.,1,inquire extra procedure tell shock price respond procedure cost,"['inquire', 'inquire extra', 'inquire extra procedure', 'inquire extra procedure tell', 'inquire extra procedure tell shock', 'inquire extra procedure tell shock price', 'inquire extra procedure tell shock price respond', 'inquire extra procedure tell shock price respond procedure', 'inquire extra procedure tell shock price respond procedure cost', 'extra', 'extra procedure', 'extra procedure tell', 'extra procedure tell shock', 'extra procedure tell shock price', 'extra procedure tell shock price respond', 'extra procedure tell shock price respond procedure', 'extra procedure tell shock price respond procedure cost', 'procedure', 'procedure tell', 'procedure tell shock', 'procedure tell shock price', 'procedure tell shock price respond', 'procedure tell shock price respond procedure', 'procedure tell shock price respond procedure cost', 'tell', 'tell shock', 'tell shock price', 'tell shock price respond', 'tell shock price respond procedure', 'tell shock price respond procedure cost', 'shock', 'shock price', 'shock price respond', 'shock price respond procedure', 'shock price respond procedure cost', 'price', 'price respond', 'price respond procedure', 'price respond procedure cost', 'respond', 'respond procedure', 'respond procedure cost', 'procedure', 'procedure cost', 'cost']",0,0,0,0,0,1,0.2857142857142857
146362,and is a board certified dermatologist and who personally performs all of the procedures herself.,0,board terrify dermatologist personally perform procedure,"['board', 'board terrify', 'board terrify dermatologist', 'board terrify dermatologist personally', 'board terrify dermatologist personally perform', 'board terrify dermatologist personally perform procedure', 'terrify', 'terrify dermatologist', 'terrify dermatologist personally', 'terrify dermatologist personally perform', 'terrify dermatologist personally perform procedure', 'dermatologist', 'dermatologist personally', 'dermatologist personally perform', 'dermatologist personally perform procedure', 'personally', 'personally perform', 'personally perform procedure', 'perform', 'perform procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
87120,so easy and he really went above and beyond to relieve my anxiety about the procedure.,0,easy go relieve anxiety procedure,"['easy', 'easy go', 'easy go relieve', 'easy go relieve anxiety', 'easy go relieve anxiety procedure', 'go', 'go relieve', 'go relieve anxiety', 'go relieve anxiety procedure', 'relieve', 'relieve anxiety', 'relieve anxiety procedure', 'anxiety', 'anxiety procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
89515,and that after the procedure was finished I barely heard from his office again.,1,procedure finish barely hear office,"['procedure', 'procedure finish', 'procedure finish barely', 'procedure finish barely hear', 'procedure finish barely hear office', 'finish', 'finish barely', 'finish barely hear', 'finish barely hear office', 'barely', 'barely hear', 'barely hear office', 'hear', 'hear office', 'office']",0,0,0,0,0,1,0.2857142857142857
112120,He was gracious to me and took the time to listen to my reasons for having the proceedure!,0,gracious take time listen reason have procedure,"['gracious', 'gracious take', 'gracious take time', 'gracious take time listen', 'gracious take time listen reason', 'gracious take time listen reason have', 'gracious take time listen reason have procedure', 'take', 'take time', 'take time listen', 'take time listen reason', 'take time listen reason have', 'take time listen reason have procedure', 'time', 'time listen', 'time listen reason', 'time listen reason have', 'time listen reason have procedure', 'listen', 'listen reason', 'listen reason have', 'listen reason have procedure', 'reason', 'reason have', 'reason have procedure', 'have', 'have procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
72526,Do not trust your face with him.,1,trust face,"['trust', 'trust face', 'face']",0,0,0,1,0,0,0.2857142857142857
121582,"and let him have final say in the operating room while I was under anesthesia, that?s how much I trusted him!",0,let final operate room s trust,"['let', 'let final', 'let final operate', 'let final operate room', 'let final operate room s', 'let final operate room s trust', 'final', 'final operate', 'final operate room', 'final operate room s', 'final operate room s trust', 'operate', 'operate room', 'operate room s', 'operate room s trust', 'room', 'room s', 'room s trust', 's', 's trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
169205,"I had 4 procedure, 14 years ago, and I see the amazing results every time I look in the mirror!!",0,procedure year ago amaze result time look mirror,"['procedure', 'procedure year', 'procedure year ago', 'procedure year ago amaze', 'procedure year ago amaze result', 'procedure year ago amaze result time', 'procedure year ago amaze result time look', 'procedure year ago amaze result time look mirror', 'year', 'year ago', 'year ago amaze', 'year ago amaze result', 'year ago amaze result time', 'year ago amaze result time look', 'year ago amaze result time look mirror', 'ago', 'ago amaze', 'ago amaze result', 'ago amaze result time', 'ago amaze result time look', 'ago amaze result time look mirror', 'amaze', 'amaze result', 'amaze result time', 'amaze result time look', 'amaze result time look mirror', 'result', 'result time', 'result time look', 'result time look mirror', 'time', 'time look', 'time look mirror', 'look', 'look mirror', 'mirror']",0,0,0,0,0,1,0.2857142857142857
165371,"The only thing that seemed unclear , was who to call with questions and concerns after the procedure, after hours.",1,thing unclear question concern procedure,"['thing', 'thing unclear', 'thing unclear question', 'thing unclear question concern', 'thing unclear question concern procedure', 'unclear', 'unclear question', 'unclear question concern', 'unclear question concern procedure', 'question', 'question concern', 'question concern procedure', 'concern', 'concern procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
181031,Never once did they listen or try to help me schedule the procedure.,1,listen try help schedule procedure,"['listen', 'listen try', 'listen try help', 'listen try help schedule', 'listen try help schedule procedure', 'try', 'try help', 'try help schedule', 'try help schedule procedure', 'help', 'help schedule', 'help schedule procedure', 'schedule', 'schedule procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
189719,"the surgeon after a set of procedures like this, especially when the patient is expressing dissatisfaction.",1,surgeon set procedure like especially patient express dissatisfaction,"['surgeon', 'surgeon set', 'surgeon set procedure', 'surgeon set procedure like', 'surgeon set procedure like especially', 'surgeon set procedure like especially patient', 'surgeon set procedure like especially patient express', 'surgeon set procedure like especially patient express dissatisfaction', 'set', 'set procedure', 'set procedure like', 'set procedure like especially', 'set procedure like especially patient', 'set procedure like especially patient express', 'set procedure like especially patient express dissatisfaction', 'procedure', 'procedure like', 'procedure like especially', 'procedure like especially patient', 'procedure like especially patient express', 'procedure like especially patient express dissatisfaction', 'like', 'like especially', 'like especially patient', 'like especially patient express', 'like especially patient express dissatisfaction', 'especially', 'especially patient', 'especially patient express', 'especially patient express dissatisfaction', 'patient', 'patient express', 'patient express dissatisfaction', 'express', 'express dissatisfaction', 'dissatisfaction']",0,0,0,0,0,1,0.2857142857142857
142585,I have a long history with Dr. Romanelli and this last procedure like my others was perfect.,0,long history procedure like perfect,"['long', 'long history', 'long history procedure', 'long history procedure like', 'long history procedure like perfect', 'history', 'history procedure', 'history procedure like', 'history procedure like perfect', 'procedure', 'procedure like', 'procedure like perfect', 'like', 'like perfect', 'perfect']",0,0,0,0,0,1,0.2857142857142857
148861,there is not another surgeon that I would trust.,0,surgeon trust,"['surgeon', 'surgeon trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
178758,"luxury), massages and garments, and your only regret will be not doing it earlier.",0,luxury massage garment regret early,"['luxury', 'luxury massage', 'luxury massage garment', 'luxury massage garment regret', 'luxury massage garment regret early', 'massage', 'massage garment', 'massage garment regret', 'massage garment regret early', 'garment', 'garment regret', 'garment regret early', 'regret', 'regret early', 'early']",1,0,0,0,0,0,0.2857142857142857
190055,This was honestly the best place I could have trusted with my surgery!,0,honestly good place trust surgery,"['honestly', 'honestly good', 'honestly good place', 'honestly good place trust', 'honestly good place trust surgery', 'good', 'good place', 'good place trust', 'good place trust surgery', 'place', 'place trust', 'place trust surgery', 'trust', 'trust surgery', 'surgery']",0,0,0,1,0,0,0.2857142857142857
174372,My dogs veterinarian calls after my dog has an procedure.,0,dog veterinarian call dog procedure,"['dog', 'dog veterinarian', 'dog veterinarian call', 'dog veterinarian call dog', 'dog veterinarian call dog procedure', 'veterinarian', 'veterinarian call', 'veterinarian call dog', 'veterinarian call dog procedure', 'call', 'call dog', 'call dog procedure', 'dog', 'dog procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
104987,What he called a simple procedure that I would benefit from turned to be a catastrophic outcome.,1,call simple procedure benefit turn catastrophe result,"['call', 'call simple', 'call simple procedure', 'call simple procedure benefit', 'call simple procedure benefit turn', 'call simple procedure benefit turn catastrophe', 'call simple procedure benefit turn catastrophe result', 'simple', 'simple procedure', 'simple procedure benefit', 'simple procedure benefit turn', 'simple procedure benefit turn catastrophe', 'simple procedure benefit turn catastrophe result', 'procedure', 'procedure benefit', 'procedure benefit turn', 'procedure benefit turn catastrophe', 'procedure benefit turn catastrophe result', 'benefit', 'benefit turn', 'benefit turn catastrophe', 'benefit turn catastrophe result', 'turn', 'turn catastrophe', 'turn catastrophe result', 'catastrophe', 'catastrophe result', 'result']",0,0,0,0,0,1,0.2857142857142857
68837,I have one regret - that I did not do this twenty years ago!,1,regret,['regret'],1,0,0,0,0,0,0.2857142857142857
190038,Came back for more procedures.,0,come procedure,"['come', 'come procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
170451,not tell me that I had to then schedule my procedure within 30 days in order,1,tell schedule procedure day order,"['tell', 'tell schedule', 'tell schedule procedure', 'tell schedule procedure day', 'tell schedule procedure day order', 'schedule', 'schedule procedure', 'schedule procedure day', 'schedule procedure day order', 'procedure', 'procedure day', 'procedure day order', 'day', 'day order', 'order']",0,0,0,0,0,1,0.2857142857142857
