commentId,comment,classification,comment_processed,word_phrase_list,deal,deal staff,staff,similarity_score
145908,STAFF and DOCTOR COURTEOUS AND ANSWERED ALL QUESTIONS I HAD,0,staff doctor courteous answer question,"['staff', 'staff doctor', 'staff doctor courteous', 'staff doctor courteous answer', 'staff doctor courteous answer question', 'doctor', 'doctor courteous', 'doctor courteous answer', 'doctor courteous answer question', 'courteous', 'courteous answer', 'courteous answer question', 'answer', 'answer question', 'question']",0,0,1,0.5
101570,I appreciate his staff for making sure they fully understand my problems and took the time to talk and explain it.,0,appreciate staff make sure fully understand problem take time talk explain,"['appreciate', 'appreciate staff', 'appreciate staff make', 'appreciate staff make sure', 'appreciate staff make sure fully', 'appreciate staff make sure fully understand', 'appreciate staff make sure fully understand problem', 'appreciate staff make sure fully understand problem take', 'appreciate staff make sure fully understand problem take time', 'appreciate staff make sure fully understand problem take time talk', 'appreciate staff make sure fully understand problem take time talk explain', 'staff', 'staff make', 'staff make sure', 'staff make sure fully', 'staff make sure fully understand', 'staff make sure fully understand problem', 'staff make sure fully understand problem take', 'staff make sure fully understand problem take time', 'staff make sure fully understand problem take time talk', 'staff make sure fully understand problem take time talk explain', 'make', 'make sure', 'make sure fully', 'make sure fully understand', 'make sure fully understand problem', 'make sure fully understand problem take', 'make sure fully understand problem take time', 'make sure fully understand problem take time talk', 'make sure fully understand problem take time talk explain', 'sure', 'sure fully', 'sure fully understand', 'sure fully understand problem', 'sure fully understand problem take', 'sure fully understand problem take time', 'sure fully understand problem take time talk', 'sure fully understand problem take time talk explain', 'fully', 'fully understand', 'fully understand problem', 'fully understand problem take', 'fully understand problem take time', 'fully understand problem take time talk', 'fully understand problem take time talk explain', 'understand', 'understand problem', 'understand problem take', 'understand problem take time', 'understand problem take time talk', 'understand problem take time talk explain', 'problem', 'problem take', 'problem take time', 'problem take time talk', 'problem take time talk explain', 'take', 'take time', 'take time talk', 'take time talk explain', 'time', 'time talk', 'time talk explain', 'talk', 'talk explain', 'explain']",0,0,1,0.5
89445,"Not only was I comfortable with him, his friendly staff and, the overall environment.",0,comfortable friendly staff overall environment,"['comfortable', 'comfortable friendly', 'comfortable friendly staff', 'comfortable friendly staff overall', 'comfortable friendly staff overall environment', 'friendly', 'friendly staff', 'friendly staff overall', 'friendly staff overall environment', 'staff', 'staff overall', 'staff overall environment', 'overall', 'overall environment', 'environment']",0,0,1,0.5
133624,I could not be happier with the service I received from his staff!,0,happy service receive staff,"['happy', 'happy service', 'happy service receive', 'happy service receive staff', 'service', 'service receive', 'service receive staff', 'receive', 'receive staff', 'staff']",0,0,1,0.5
108235,he and his staff dishonestly took $3400.00 of my money for surgery knowing that he lost his privileges at Midland Hospital?,1,staff dishonesty take money surgery know lose privilege,"['staff', 'staff dishonesty', 'staff dishonesty take', 'staff dishonesty take money', 'staff dishonesty take money surgery', 'staff dishonesty take money surgery know', 'staff dishonesty take money surgery know lose', 'staff dishonesty take money surgery know lose privilege', 'dishonesty', 'dishonesty take', 'dishonesty take money', 'dishonesty take money surgery', 'dishonesty take money surgery know', 'dishonesty take money surgery know lose', 'dishonesty take money surgery know lose privilege', 'take', 'take money', 'take money surgery', 'take money surgery know', 'take money surgery know lose', 'take money surgery know lose privilege', 'money', 'money surgery', 'money surgery know', 'money surgery know lose', 'money surgery know lose privilege', 'surgery', 'surgery know', 'surgery know lose', 'surgery know lose privilege', 'know', 'know lose', 'know lose privilege', 'lose', 'lose privilege', 'privilege']",0,0,1,0.5
85700,I didn't have to deal with any messy drains or painful massages afterwards.,0,deal mess drain painful massage,"['deal', 'deal mess', 'deal mess drain', 'deal mess drain painful', 'deal mess drain painful massage', 'mess', 'mess drain', 'mess drain painful', 'mess drain painful massage', 'drain', 'drain painful', 'drain painful massage', 'painful', 'painful massage', 'massage']",1,0,0,0.5
168379,"Omg I couldn't have chosen a better surgeon , the staff is top notch they get things done from start to finish.",0,org choose good surgeon staff notch thing start finish,"['org', 'org choose', 'org choose good', 'org choose good surgeon', 'org choose good surgeon staff', 'org choose good surgeon staff notch', 'org choose good surgeon staff notch thing', 'org choose good surgeon staff notch thing start', 'org choose good surgeon staff notch thing start finish', 'choose', 'choose good', 'choose good surgeon', 'choose good surgeon staff', 'choose good surgeon staff notch', 'choose good surgeon staff notch thing', 'choose good surgeon staff notch thing start', 'choose good surgeon staff notch thing start finish', 'good', 'good surgeon', 'good surgeon staff', 'good surgeon staff notch', 'good surgeon staff notch thing', 'good surgeon staff notch thing start', 'good surgeon staff notch thing start finish', 'surgeon', 'surgeon staff', 'surgeon staff notch', 'surgeon staff notch thing', 'surgeon staff notch thing start', 'surgeon staff notch thing start finish', 'staff', 'staff notch', 'staff notch thing', 'staff notch thing start', 'staff notch thing start finish', 'notch', 'notch thing', 'notch thing start', 'notch thing start finish', 'thing', 'thing start', 'thing start finish', 'start', 'start finish', 'finish']",0,0,1,0.5
97376,His staff is always very sweet on the phone,0,staff sweet phone,"['staff', 'staff sweet', 'staff sweet phone', 'sweet', 'sweet phone', 'phone']",0,0,1,0.5
121979,After 20 years of dealing with glasses and contacts i now have 20/15 vision just one week from my Lasik procedure.,0,deal glass contact vision procedure,"['deal', 'deal glass', 'deal glass contact', 'deal glass contact vision', 'deal glass contact vision procedure', 'glass', 'glass contact', 'glass contact vision', 'glass contact vision procedure', 'contact', 'contact vision', 'contact vision procedure', 'vision', 'vision procedure', 'procedure']",1,0,0,0.5
185624,"Got there and staff signed me in, i didn't wait long at all, was taken in within minutes",0,get staff sign wait long take,"['get', 'get staff', 'get staff sign', 'get staff sign wait', 'get staff sign wait long', 'get staff sign wait long take', 'staff', 'staff sign', 'staff sign wait', 'staff sign wait long', 'staff sign wait long take', 'sign', 'sign wait', 'sign wait long', 'sign wait long take', 'wait', 'wait long', 'wait long take', 'long', 'long take', 'take']",0,0,1,0.5
135411,"The clinical staff were really patient, attentive and kind.",0,clinical staff patient attentive kind,"['clinical', 'clinical staff', 'clinical staff patient', 'clinical staff patient attentive', 'clinical staff patient attentive kind', 'staff', 'staff patient', 'staff patient attentive', 'staff patient attentive kind', 'patient', 'patient attentive', 'patient attentive kind', 'attentive', 'attentive kind', 'kind']",0,0,1,0.5
147478,hope the dr is a little bit nicer than his staff not to mention they want answer the phone,1,hope dr little bit nice staff mention want answer phone,"['hope', 'hope dr', 'hope dr little', 'hope dr little bit', 'hope dr little bit nice', 'hope dr little bit nice staff', 'hope dr little bit nice staff mention', 'hope dr little bit nice staff mention want', 'hope dr little bit nice staff mention want answer', 'hope dr little bit nice staff mention want answer phone', 'dr', 'dr little', 'dr little bit', 'dr little bit nice', 'dr little bit nice staff', 'dr little bit nice staff mention', 'dr little bit nice staff mention want', 'dr little bit nice staff mention want answer', 'dr little bit nice staff mention want answer phone', 'little', 'little bit', 'little bit nice', 'little bit nice staff', 'little bit nice staff mention', 'little bit nice staff mention want', 'little bit nice staff mention want answer', 'little bit nice staff mention want answer phone', 'bit', 'bit nice', 'bit nice staff', 'bit nice staff mention', 'bit nice staff mention want', 'bit nice staff mention want answer', 'bit nice staff mention want answer phone', 'nice', 'nice staff', 'nice staff mention', 'nice staff mention want', 'nice staff mention want answer', 'nice staff mention want answer phone', 'staff', 'staff mention', 'staff mention want', 'staff mention want answer', 'staff mention want answer phone', 'mention', 'mention want', 'mention want answer', 'mention want answer phone', 'want', 'want answer', 'want answer phone', 'answer', 'answer phone', 'phone']",0,0,1,0.5
186559,The office staff on the other hand I'm not happy with at all.,1,office staff hand m happy,"['office', 'office staff', 'office staff hand', 'office staff hand m', 'office staff hand m happy', 'staff', 'staff hand', 'staff hand m', 'staff hand m happy', 'hand', 'hand m', 'hand m happy', 'm', 'm happy', 'happy']",0,0,1,0.5
186741,"Amazing, skilled doctor and great office staff!",0,amaze skilled doctor great office staff,"['amaze', 'amaze skilled', 'amaze skilled doctor', 'amaze skilled doctor great', 'amaze skilled doctor great office', 'amaze skilled doctor great office staff', 'skilled', 'skilled doctor', 'skilled doctor great', 'skilled doctor great office', 'skilled doctor great office staff', 'doctor', 'doctor great', 'doctor great office', 'doctor great office staff', 'great', 'great office', 'great office staff', 'office', 'office staff', 'staff']",0,0,1,0.5
100069,The staff was very friendly and efficient.,0,staff friendly efficient,"['staff', 'staff friendly', 'staff friendly efficient', 'friendly', 'friendly efficient', 'efficient']",0,0,1,0.5
98841,The staff has been really nice and informative about the procedure.,0,staff nice information procedure,"['staff', 'staff nice', 'staff nice information', 'staff nice information procedure', 'nice', 'nice information', 'nice information procedure', 'information', 'information procedure', 'procedure']",0,0,1,0.5
113978,The staff at Bright Star Dental truly care for their patients.,0,staff bright star dental truly care patient,"['staff', 'staff bright', 'staff bright star', 'staff bright star dental', 'staff bright star dental truly', 'staff bright star dental truly care', 'staff bright star dental truly care patient', 'bright', 'bright star', 'bright star dental', 'bright star dental truly', 'bright star dental truly care', 'bright star dental truly care patient', 'star', 'star dental', 'star dental truly', 'star dental truly care', 'star dental truly care patient', 'dental', 'dental truly', 'dental truly care', 'dental truly care patient', 'truly', 'truly care', 'truly care patient', 'care', 'care patient', 'patient']",0,0,1,0.5
180216,"for the second appointment, I was moved to another location without notification from the staff and missed the appointment.",1,appointment move location ratification staff miss appointment,"['appointment', 'appointment move', 'appointment move location', 'appointment move location ratification', 'appointment move location ratification staff', 'appointment move location ratification staff miss', 'appointment move location ratification staff miss appointment', 'move', 'move location', 'move location ratification', 'move location ratification staff', 'move location ratification staff miss', 'move location ratification staff miss appointment', 'location', 'location ratification', 'location ratification staff', 'location ratification staff miss', 'location ratification staff miss appointment', 'ratification', 'ratification staff', 'ratification staff miss', 'ratification staff miss appointment', 'staff', 'staff miss', 'staff miss appointment', 'miss', 'miss appointment', 'appointment']",0,0,1,0.5
177208,It is disappointing to encounter a rude staff member before even visiting the practice.,1,disappoint encounter rude staff member visit practice,"['disappoint', 'disappoint encounter', 'disappoint encounter rude', 'disappoint encounter rude staff', 'disappoint encounter rude staff member', 'disappoint encounter rude staff member visit', 'disappoint encounter rude staff member visit practice', 'encounter', 'encounter rude', 'encounter rude staff', 'encounter rude staff member', 'encounter rude staff member visit', 'encounter rude staff member visit practice', 'rude', 'rude staff', 'rude staff member', 'rude staff member visit', 'rude staff member visit practice', 'staff', 'staff member', 'staff member visit', 'staff member visit practice', 'member', 'member visit', 'member visit practice', 'visit', 'visit practice', 'practice']",0,0,1,0.5
151667,The staff and Dr. Cutarelli were welcoming and answered every question that I had thoroughly.,0,staff welcome answer question thoroughly,"['staff', 'staff welcome', 'staff welcome answer', 'staff welcome answer question', 'staff welcome answer question thoroughly', 'welcome', 'welcome answer', 'welcome answer question', 'welcome answer question thoroughly', 'answer', 'answer question', 'answer question thoroughly', 'question', 'question thoroughly', 'thoroughly']",0,0,1,0.5
101783,Staff was a little cold and unwelcoming.,1,staff little cold indecent,"['staff', 'staff little', 'staff little cold', 'staff little cold indecent', 'little', 'little cold', 'little cold indecent', 'cold', 'cold indecent', 'indecent']",0,0,1,0.5
166798,and demonstrated a great deal of knowledge in PRF (more than anyone I've spoken with).,0,demonstrate great deal cognition pre ve speak,"['demonstrate', 'demonstrate great', 'demonstrate great deal', 'demonstrate great deal cognition', 'demonstrate great deal cognition pre', 'demonstrate great deal cognition pre ve', 'demonstrate great deal cognition pre ve speak', 'great', 'great deal', 'great deal cognition', 'great deal cognition pre', 'great deal cognition pre ve', 'great deal cognition pre ve speak', 'deal', 'deal cognition', 'deal cognition pre', 'deal cognition pre ve', 'deal cognition pre ve speak', 'cognition', 'cognition pre', 'cognition pre ve', 'cognition pre ve speak', 'pre', 'pre ve', 'pre ve speak', 've', 've speak', 'speak']",1,0,0,0.5
104921,"The office staff is outstanding, I have never encountered such a courteous and helpful group at a medical office.",0,office staff outstanding encounter courteous helpful group medical office,"['office', 'office staff', 'office staff outstanding', 'office staff outstanding encounter', 'office staff outstanding encounter courteous', 'office staff outstanding encounter courteous helpful', 'office staff outstanding encounter courteous helpful group', 'office staff outstanding encounter courteous helpful group medical', 'office staff outstanding encounter courteous helpful group medical office', 'staff', 'staff outstanding', 'staff outstanding encounter', 'staff outstanding encounter courteous', 'staff outstanding encounter courteous helpful', 'staff outstanding encounter courteous helpful group', 'staff outstanding encounter courteous helpful group medical', 'staff outstanding encounter courteous helpful group medical office', 'outstanding', 'outstanding encounter', 'outstanding encounter courteous', 'outstanding encounter courteous helpful', 'outstanding encounter courteous helpful group', 'outstanding encounter courteous helpful group medical', 'outstanding encounter courteous helpful group medical office', 'encounter', 'encounter courteous', 'encounter courteous helpful', 'encounter courteous helpful group', 'encounter courteous helpful group medical', 'encounter courteous helpful group medical office', 'courteous', 'courteous helpful', 'courteous helpful group', 'courteous helpful group medical', 'courteous helpful group medical office', 'helpful', 'helpful group', 'helpful group medical', 'helpful group medical office', 'group', 'group medical', 'group medical office', 'medical', 'medical office', 'office']",0,0,1,0.5
145669,In the past getting a call back from office staff has been difficult,1,past get office staff difficult,"['past', 'past get', 'past get office', 'past get office staff', 'past get office staff difficult', 'get', 'get office', 'get office staff', 'get office staff difficult', 'office', 'office staff', 'office staff difficult', 'staff', 'staff difficult', 'difficult']",0,0,1,0.5
142012,his staff was friendly and very knowledgeable and made you feel very at home.,0,staff friendly knowledgeable feel home,"['staff', 'staff friendly', 'staff friendly knowledgeable', 'staff friendly knowledgeable feel', 'staff friendly knowledgeable feel home', 'friendly', 'friendly knowledgeable', 'friendly knowledgeable feel', 'friendly knowledgeable feel home', 'knowledgeable', 'knowledgeable feel', 'knowledgeable feel home', 'feel', 'feel home', 'home']",0,0,1,0.5
146068,"ACS has the most friendly, knowledgeable, and professional staff I've ever dealt with",0,friendly knowledgeable professional staff ve deal,"['friendly', 'friendly knowledgeable', 'friendly knowledgeable professional', 'friendly knowledgeable professional staff', 'friendly knowledgeable professional staff ve', 'friendly knowledgeable professional staff ve deal', 'knowledgeable', 'knowledgeable professional', 'knowledgeable professional staff', 'knowledgeable professional staff ve', 'knowledgeable professional staff ve deal', 'professional', 'professional staff', 'professional staff ve', 'professional staff ve deal', 'staff', 'staff ve', 'staff ve deal', 've', 've deal', 'deal']",1,0,1,1.0
159015,Appointment they say 3:00 p.m is 3:20 and their staff are taking at the back of their front desk.,1,appointment pm staff take desk,"['appointment', 'appointment pm', 'appointment pm staff', 'appointment pm staff take', 'appointment pm staff take desk', 'pm', 'pm staff', 'pm staff take', 'pm staff take desk', 'staff', 'staff take', 'staff take desk', 'take', 'take desk', 'desk']",0,0,1,0.5
99968,Had a great experience with staff and definitely with the physician.,0,great experience staff decidedly doctor,"['great', 'great experience', 'great experience staff', 'great experience staff decidedly', 'great experience staff decidedly doctor', 'experience', 'experience staff', 'experience staff decidedly', 'experience staff decidedly doctor', 'staff', 'staff decidedly', 'staff decidedly doctor', 'decidedly', 'decidedly doctor', 'doctor']",0,0,1,0.5
70866,I was so impressed with the doctor and all of the staff at this facility.,0,impress doctor staff facility,"['impress', 'impress doctor', 'impress doctor staff', 'impress doctor staff facility', 'doctor', 'doctor staff', 'doctor staff facility', 'staff', 'staff facility', 'facility']",0,0,1,0.5
95408,"The office is sleek, the staff is fantastic.",0,office sleek staff fantastic,"['office', 'office sleek', 'office sleek staff', 'office sleek staff fantastic', 'sleek', 'sleek staff', 'sleek staff fantastic', 'staff', 'staff fantastic', 'fantastic']",0,0,1,0.5
81585,His office has been great on working with me to reach a good resolution dealing with my insurance company.,0,office great work reach good resolution deal insurance company,"['office', 'office great', 'office great work', 'office great work reach', 'office great work reach good', 'office great work reach good resolution', 'office great work reach good resolution deal', 'office great work reach good resolution deal insurance', 'office great work reach good resolution deal insurance company', 'great', 'great work', 'great work reach', 'great work reach good', 'great work reach good resolution', 'great work reach good resolution deal', 'great work reach good resolution deal insurance', 'great work reach good resolution deal insurance company', 'work', 'work reach', 'work reach good', 'work reach good resolution', 'work reach good resolution deal', 'work reach good resolution deal insurance', 'work reach good resolution deal insurance company', 'reach', 'reach good', 'reach good resolution', 'reach good resolution deal', 'reach good resolution deal insurance', 'reach good resolution deal insurance company', 'good', 'good resolution', 'good resolution deal', 'good resolution deal insurance', 'good resolution deal insurance company', 'resolution', 'resolution deal', 'resolution deal insurance', 'resolution deal insurance company', 'deal', 'deal insurance', 'deal insurance company', 'insurance', 'insurance company', 'company']",1,0,0,0.5
132948,Kind and warm staff and Dr. Steele is a lovely lady.,0,kind warm staff lovely lady,"['kind', 'kind warm', 'kind warm staff', 'kind warm staff lovely', 'kind warm staff lovely lady', 'warm', 'warm staff', 'warm staff lovely', 'warm staff lovely lady', 'staff', 'staff lovely', 'staff lovely lady', 'lovely', 'lovely lady', 'lady']",0,0,1,0.5
67882,I am beyond happy with the results of my surgery and would reccomend Dr. Roudner and his staff to anyone!,0,happy result surgery recommend dr round staff,"['happy', 'happy result', 'happy result surgery', 'happy result surgery recommend', 'happy result surgery recommend dr', 'happy result surgery recommend dr round', 'happy result surgery recommend dr round staff', 'result', 'result surgery', 'result surgery recommend', 'result surgery recommend dr', 'result surgery recommend dr round', 'result surgery recommend dr round staff', 'surgery', 'surgery recommend', 'surgery recommend dr', 'surgery recommend dr round', 'surgery recommend dr round staff', 'recommend', 'recommend dr', 'recommend dr round', 'recommend dr round staff', 'dr', 'dr round', 'dr round staff', 'round', 'round staff', 'staff']",0,0,1,0.5
145161,The follow-up care of Dr. Wages and his staff are impeccable.,0,follow care dr wage staff implacable,"['follow', 'follow care', 'follow care dr', 'follow care dr wage', 'follow care dr wage staff', 'follow care dr wage staff implacable', 'care', 'care dr', 'care dr wage', 'care dr wage staff', 'care dr wage staff implacable', 'dr', 'dr wage', 'dr wage staff', 'dr wage staff implacable', 'wage', 'wage staff', 'wage staff implacable', 'staff', 'staff implacable', 'implacable']",0,0,1,0.5
96300,but the office staff leaves much to be desired.,1,office staff leaf desire,"['office', 'office staff', 'office staff leaf', 'office staff leaf desire', 'staff', 'staff leaf', 'staff leaf desire', 'leaf', 'leaf desire', 'desire']",0,0,1,0.5
118062,Extremely unprofessional staff and doctors.,1,extremely professional staff doctor,"['extremely', 'extremely professional', 'extremely professional staff', 'extremely professional staff doctor', 'professional', 'professional staff', 'professional staff doctor', 'staff', 'staff doctor', 'doctor']",0,0,1,0.5
173028,"Morning, noon, night, holidays and weekends Dr. Neinstein and his staff answered my texts or phone calls.",0,holiday weekend staff answer text phone call,"['holiday', 'holiday weekend', 'holiday weekend staff', 'holiday weekend staff answer', 'holiday weekend staff answer text', 'holiday weekend staff answer text phone', 'holiday weekend staff answer text phone call', 'weekend', 'weekend staff', 'weekend staff answer', 'weekend staff answer text', 'weekend staff answer text phone', 'weekend staff answer text phone call', 'staff', 'staff answer', 'staff answer text', 'staff answer text phone', 'staff answer text phone call', 'answer', 'answer text', 'answer text phone', 'answer text phone call', 'text', 'text phone', 'text phone call', 'phone', 'phone call', 'call']",0,0,1,0.5
137198,Office staff was nice and easy to speak with as well.,0,office staff nice easy speak,"['office', 'office staff', 'office staff nice', 'office staff nice easy', 'office staff nice easy speak', 'staff', 'staff nice', 'staff nice easy', 'staff nice easy speak', 'nice', 'nice easy', 'nice easy speak', 'easy', 'easy speak', 'speak']",0,0,1,0.5
191142,I feel like this dr. botched me and neither he or his staff really care.,1,feel like dr mottle staff care,"['feel', 'feel like', 'feel like dr', 'feel like dr mottle', 'feel like dr mottle staff', 'feel like dr mottle staff care', 'like', 'like dr', 'like dr mottle', 'like dr mottle staff', 'like dr mottle staff care', 'dr', 'dr mottle', 'dr mottle staff', 'dr mottle staff care', 'mottle', 'mottle staff', 'mottle staff care', 'staff', 'staff care', 'care']",0,0,1,0.5
185477,"Dr. Vaccaro and his staff were an absolute pleasure to deal with despite the critical, painful circumstances.",0,staff absolute pleasure deal despite critical painful circumstance,"['staff', 'staff absolute', 'staff absolute pleasure', 'staff absolute pleasure deal', 'staff absolute pleasure deal despite', 'staff absolute pleasure deal despite critical', 'staff absolute pleasure deal despite critical painful', 'staff absolute pleasure deal despite critical painful circumstance', 'absolute', 'absolute pleasure', 'absolute pleasure deal', 'absolute pleasure deal despite', 'absolute pleasure deal despite critical', 'absolute pleasure deal despite critical painful', 'absolute pleasure deal despite critical painful circumstance', 'pleasure', 'pleasure deal', 'pleasure deal despite', 'pleasure deal despite critical', 'pleasure deal despite critical painful', 'pleasure deal despite critical painful circumstance', 'deal', 'deal despite', 'deal despite critical', 'deal despite critical painful', 'deal despite critical painful circumstance', 'despite', 'despite critical', 'despite critical painful', 'despite critical painful circumstance', 'critical', 'critical painful', 'critical painful circumstance', 'painful', 'painful circumstance', 'circumstance']",1,0,1,1.0
131956,I have had a couple of serious medical issues which she dealt with quickly and efficiently.,0,couple medical issue deal quickly efficiently,"['couple', 'couple medical', 'couple medical issue', 'couple medical issue deal', 'couple medical issue deal quickly', 'couple medical issue deal quickly efficiently', 'medical', 'medical issue', 'medical issue deal', 'medical issue deal quickly', 'medical issue deal quickly efficiently', 'issue', 'issue deal', 'issue deal quickly', 'issue deal quickly efficiently', 'deal', 'deal quickly', 'deal quickly efficiently', 'quickly', 'quickly efficiently', 'efficiently']",1,0,0,0.5
121325,Staff was nice for the most part besides one lady.,0,staff nice lady,"['staff', 'staff nice', 'staff nice lady', 'nice', 'nice lady', 'lady']",0,0,1,0.5
180199,home and office and you get the 3rd degree from the office staff,1,home office rd degree office staff,"['home', 'home office', 'home office rd', 'home office rd degree', 'home office rd degree office', 'home office rd degree office staff', 'office', 'office rd', 'office rd degree', 'office rd degree office', 'office rd degree office staff', 'rd', 'rd degree', 'rd degree office', 'rd degree office staff', 'degree', 'degree office', 'degree office staff', 'office', 'office staff', 'staff']",0,0,1,0.5
105592,I wish I could give a higher score to her and her staff.,0,wish high score staff,"['wish', 'wish high', 'wish high score', 'wish high score staff', 'high', 'high score', 'high score staff', 'score', 'score staff', 'staff']",0,0,1,0.5
100182,Great staff amazing dr.,0,great staff amaze dr,"['great', 'great staff', 'great staff amaze', 'great staff amaze dr', 'staff', 'staff amaze', 'staff amaze dr', 'amaze', 'amaze dr', 'dr']",0,0,1,0.5
107812,First impression - the staff is super nice and caring.,0,impression staff super nice dare,"['impression', 'impression staff', 'impression staff super', 'impression staff super nice', 'impression staff super nice dare', 'staff', 'staff super', 'staff super nice', 'staff super nice dare', 'super', 'super nice', 'super nice dare', 'nice', 'nice dare', 'dare']",0,0,1,0.5
106126,Staff and assistants are a pleasure .,0,staff assistant pleasure,"['staff', 'staff assistant', 'staff assistant pleasure', 'assistant', 'assistant pleasure', 'pleasure']",0,0,1,0.5
77378,my experience with this doctor and staff was great because it felt way more personal than others that I have consulted with.,0,experience doctor staff great feel way personal consult,"['experience', 'experience doctor', 'experience doctor staff', 'experience doctor staff great', 'experience doctor staff great feel', 'experience doctor staff great feel way', 'experience doctor staff great feel way personal', 'experience doctor staff great feel way personal consult', 'doctor', 'doctor staff', 'doctor staff great', 'doctor staff great feel', 'doctor staff great feel way', 'doctor staff great feel way personal', 'doctor staff great feel way personal consult', 'staff', 'staff great', 'staff great feel', 'staff great feel way', 'staff great feel way personal', 'staff great feel way personal consult', 'great', 'great feel', 'great feel way', 'great feel way personal', 'great feel way personal consult', 'feel', 'feel way', 'feel way personal', 'feel way personal consult', 'way', 'way personal', 'way personal consult', 'personal', 'personal consult', 'consult']",0,0,1,0.5
126868,Dr. Segal and his staff also have great bedside manor and treat me like family when I come back for my follow-up visits.,0,staff great bedside manor treat like family come follow visit,"['staff', 'staff great', 'staff great bedside', 'staff great bedside manor', 'staff great bedside manor treat', 'staff great bedside manor treat like', 'staff great bedside manor treat like family', 'staff great bedside manor treat like family come', 'staff great bedside manor treat like family come follow', 'staff great bedside manor treat like family come follow visit', 'great', 'great bedside', 'great bedside manor', 'great bedside manor treat', 'great bedside manor treat like', 'great bedside manor treat like family', 'great bedside manor treat like family come', 'great bedside manor treat like family come follow', 'great bedside manor treat like family come follow visit', 'bedside', 'bedside manor', 'bedside manor treat', 'bedside manor treat like', 'bedside manor treat like family', 'bedside manor treat like family come', 'bedside manor treat like family come follow', 'bedside manor treat like family come follow visit', 'manor', 'manor treat', 'manor treat like', 'manor treat like family', 'manor treat like family come', 'manor treat like family come follow', 'manor treat like family come follow visit', 'treat', 'treat like', 'treat like family', 'treat like family come', 'treat like family come follow', 'treat like family come follow visit', 'like', 'like family', 'like family come', 'like family come follow', 'like family come follow visit', 'family', 'family come', 'family come follow', 'family come follow visit', 'come', 'come follow', 'come follow visit', 'follow', 'follow visit', 'visit']",0,0,1,0.5
99441,I have had several treatments with Dr. Ridenour and staff over the last 5 years and I have a great experience every time.,0,treatment staff great experience time,"['treatment', 'treatment staff', 'treatment staff great', 'treatment staff great experience', 'treatment staff great experience time', 'staff', 'staff great', 'staff great experience', 'staff great experience time', 'great', 'great experience', 'great experience time', 'experience', 'experience time', 'time']",0,0,1,0.5
125937,I have had a horrible experience dealing with this place it's been 5 months since my work injury with no diagnosis no treatment,1,atrocious experience deal place work injury diagnosis treatment,"['atrocious', 'atrocious experience', 'atrocious experience deal', 'atrocious experience deal place', 'atrocious experience deal place work', 'atrocious experience deal place work injury', 'atrocious experience deal place work injury diagnosis', 'atrocious experience deal place work injury diagnosis treatment', 'experience', 'experience deal', 'experience deal place', 'experience deal place work', 'experience deal place work injury', 'experience deal place work injury diagnosis', 'experience deal place work injury diagnosis treatment', 'deal', 'deal place', 'deal place work', 'deal place work injury', 'deal place work injury diagnosis', 'deal place work injury diagnosis treatment', 'place', 'place work', 'place work injury', 'place work injury diagnosis', 'place work injury diagnosis treatment', 'work', 'work injury', 'work injury diagnosis', 'work injury diagnosis treatment', 'injury', 'injury diagnosis', 'injury diagnosis treatment', 'diagnosis', 'diagnosis treatment', 'treatment']",1,0,0,0.5
94621,Awful front desk staff.,1,awful desk staff,"['awful', 'awful desk', 'awful desk staff', 'desk', 'desk staff', 'staff']",0,0,1,0.5
82437,friendly staf,0,friendly staff,"['friendly', 'friendly staff', 'staff']",0,0,1,0.5
109374,Excellent doctor but the worst office staff.,1,excellent doctor bad office staff,"['excellent', 'excellent doctor', 'excellent doctor bad', 'excellent doctor bad office', 'excellent doctor bad office staff', 'doctor', 'doctor bad', 'doctor bad office', 'doctor bad office staff', 'bad', 'bad office', 'bad office staff', 'office', 'office staff', 'staff']",0,0,1,0.5
102552,His staff is attentive and very supportive and spent a lot of time with me.,0,staff attentive suppurative spend lot time,"['staff', 'staff attentive', 'staff attentive suppurative', 'staff attentive suppurative spend', 'staff attentive suppurative spend lot', 'staff attentive suppurative spend lot time', 'attentive', 'attentive suppurative', 'attentive suppurative spend', 'attentive suppurative spend lot', 'attentive suppurative spend lot time', 'suppurative', 'suppurative spend', 'suppurative spend lot', 'suppurative spend lot time', 'spend', 'spend lot', 'spend lot time', 'lot', 'lot time', 'time']",0,0,1,0.5
112621,He preformed my surgery and I can do nothing but praise him and his staff.,0,preform surgery praise staff,"['preform', 'preform surgery', 'preform surgery praise', 'preform surgery praise staff', 'surgery', 'surgery praise', 'surgery praise staff', 'praise', 'praise staff', 'staff']",0,0,1,0.5
