commentId,comment,classification,comment_processed,word_phrase_list,happily,happily recommend,recommend,canal,nose,nose job,job,similarity_score
115404,I have no regrets and I am extremely happy with my results 3 months out. 10/10 would recommend to anyone!,0,regret extremely happy result recommend,"['regret', 'regret extremely', 'regret extremely happy', 'regret extremely happy result', 'regret extremely happy result recommend', 'extremely', 'extremely happy', 'extremely happy result', 'extremely happy result recommend', 'happy', 'happy result', 'happy result recommend', 'result', 'result recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
121933,"If you are struggling finding a good ophthalmologist, I highly recommend going to see her.",0,struggle find good ophthalmologist highly recommend go,"['struggle', 'struggle find', 'struggle find good', 'struggle find good ophthalmologist', 'struggle find good ophthalmologist highly', 'struggle find good ophthalmologist highly recommend', 'struggle find good ophthalmologist highly recommend go', 'find', 'find good', 'find good ophthalmologist', 'find good ophthalmologist highly', 'find good ophthalmologist highly recommend', 'find good ophthalmologist highly recommend go', 'good', 'good ophthalmologist', 'good ophthalmologist highly', 'good ophthalmologist highly recommend', 'good ophthalmologist highly recommend go', 'ophthalmologist', 'ophthalmologist highly', 'ophthalmologist highly recommend', 'ophthalmologist highly recommend go', 'highly', 'highly recommend', 'highly recommend go', 'recommend', 'recommend go', 'go']",0,0,1,0,0,0,0,0.08196721311475409
141996,I came into Dr. Roberto Garcias office for a rhinoplasty consultation and was very impressed with his knowledge and overall demeanor at the appointment.,0,come dr robert garcias office nose job consultation impress cognition overall demeanor appointment,"['come', 'come dr', 'come dr robert', 'come dr robert garcias', 'come dr robert garcias office', 'come dr robert garcias office nose', 'come dr robert garcias office nose job', 'come dr robert garcias office nose job consultation', 'come dr robert garcias office nose job consultation impress', 'come dr robert garcias office nose job consultation impress cognition', 'come dr robert garcias office nose job consultation impress cognition overall', 'come dr robert garcias office nose job consultation impress cognition overall demeanor', 'come dr robert garcias office nose job consultation impress cognition overall demeanor appointment', 'dr', 'dr robert', 'dr robert garcias', 'dr robert garcias office', 'dr robert garcias office nose', 'dr robert garcias office nose job', 'dr robert garcias office nose job consultation', 'dr robert garcias office nose job consultation impress', 'dr robert garcias office nose job consultation impress cognition', 'dr robert garcias office nose job consultation impress cognition overall', 'dr robert garcias office nose job consultation impress cognition overall demeanor', 'dr robert garcias office nose job consultation impress cognition overall demeanor appointment', 'robert', 'robert garcias', 'robert garcias office', 'robert garcias office nose', 'robert garcias office nose job', 'robert garcias office nose job consultation', 'robert garcias office nose job consultation impress', 'robert garcias office nose job consultation impress cognition', 'robert garcias office nose job consultation impress cognition overall', 'robert garcias office nose job consultation impress cognition overall demeanor', 'robert garcias office nose job consultation impress cognition overall demeanor appointment', 'garcias', 'garcias office', 'garcias office nose', 'garcias office nose job', 'garcias office nose job consultation', 'garcias office nose job consultation impress', 'garcias office nose job consultation impress cognition', 'garcias office nose job consultation impress cognition overall', 'garcias office nose job consultation impress cognition overall demeanor', 'garcias office nose job consultation impress cognition overall demeanor appointment', 'office', 'office nose', 'office nose job', 'office nose job consultation', 'office nose job consultation impress', 'office nose job consultation impress cognition', 'office nose job consultation impress cognition overall', 'office nose job consultation impress cognition overall demeanor', 'office nose job consultation impress cognition overall demeanor appointment', 'nose', 'nose job', 'nose job consultation', 'nose job consultation impress', 'nose job consultation impress cognition', 'nose job consultation impress cognition overall', 'nose job consultation impress cognition overall demeanor', 'nose job consultation impress cognition overall demeanor appointment', 'job', 'job consultation', 'job consultation impress', 'job consultation impress cognition', 'job consultation impress cognition overall', 'job consultation impress cognition overall demeanor', 'job consultation impress cognition overall demeanor appointment', 'consultation', 'consultation impress', 'consultation impress cognition', 'consultation impress cognition overall', 'consultation impress cognition overall demeanor', 'consultation impress cognition overall demeanor appointment', 'impress', 'impress cognition', 'impress cognition overall', 'impress cognition overall demeanor', 'impress cognition overall demeanor appointment', 'cognition', 'cognition overall', 'cognition overall demeanor', 'cognition overall demeanor appointment', 'overall', 'overall demeanor', 'overall demeanor appointment', 'demeanor', 'demeanor appointment', 'appointment']",0,0,0,0,1,1,1,0.24590163934426226
87246,Highly recommend Kristin Gunn at Dr. Jennifer Walden's office.,0,highly recommend office,"['highly', 'highly recommend', 'highly recommend office', 'recommend', 'recommend office', 'office']",0,0,1,0,0,0,0,0.08196721311475409
68268,I would highly recommend Dr. Schaffner to anyone needing a plastic surgeon.--LMS,0,highly recommend dr schafer need plastic surgeon,"['highly', 'highly recommend', 'highly recommend dr', 'highly recommend dr schafer', 'highly recommend dr schafer need', 'highly recommend dr schafer need plastic', 'highly recommend dr schafer need plastic surgeon', 'recommend', 'recommend dr', 'recommend dr schafer', 'recommend dr schafer need', 'recommend dr schafer need plastic', 'recommend dr schafer need plastic surgeon', 'dr', 'dr schafer', 'dr schafer need', 'dr schafer need plastic', 'dr schafer need plastic surgeon', 'schafer', 'schafer need', 'schafer need plastic', 'schafer need plastic surgeon', 'need', 'need plastic', 'need plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,1,0,0,0,0,0.08196721311475409
178435,"awesome place, i would recomend them to anybody!!",0,amazing place recommend anybody,"['amazing', 'amazing place', 'amazing place recommend', 'amazing place recommend anybody', 'place', 'place recommend', 'place recommend anybody', 'recommend', 'recommend anybody', 'anybody']",0,0,1,0,0,0,0,0.08196721311475409
75755,for a nose job and could not have been any more pleased with the results.,0,nose job please result,"['nose', 'nose job', 'nose job please', 'nose job please result', 'job', 'job please', 'job please result', 'please', 'please result', 'result']",0,0,0,0,1,1,1,0.24590163934426226
142581,Everything she has either recommended or performed I have been extremely happy with.My husband did hair restoration with dr Wise,0,recommend perform extremely happy husband hair restoration dr wise,"['recommend', 'recommend perform', 'recommend perform extremely', 'recommend perform extremely happy', 'recommend perform extremely happy husband', 'recommend perform extremely happy husband hair', 'recommend perform extremely happy husband hair restoration', 'recommend perform extremely happy husband hair restoration dr', 'recommend perform extremely happy husband hair restoration dr wise', 'perform', 'perform extremely', 'perform extremely happy', 'perform extremely happy husband', 'perform extremely happy husband hair', 'perform extremely happy husband hair restoration', 'perform extremely happy husband hair restoration dr', 'perform extremely happy husband hair restoration dr wise', 'extremely', 'extremely happy', 'extremely happy husband', 'extremely happy husband hair', 'extremely happy husband hair restoration', 'extremely happy husband hair restoration dr', 'extremely happy husband hair restoration dr wise', 'happy', 'happy husband', 'happy husband hair', 'happy husband hair restoration', 'happy husband hair restoration dr', 'happy husband hair restoration dr wise', 'husband', 'husband hair', 'husband hair restoration', 'husband hair restoration dr', 'husband hair restoration dr wise', 'hair', 'hair restoration', 'hair restoration dr', 'hair restoration dr wise', 'restoration', 'restoration dr', 'restoration dr wise', 'dr', 'dr wise', 'wise']",0,0,1,0,0,0,0,0.08196721311475409
159878,They want the easy jobs.,1,want easy job,"['want', 'want easy', 'want easy job', 'easy', 'easy job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
160296,"Regrettably, I can't recommend doctor Furnas for plastic surgery.",1,regrettable recommend doctor burn plastic surgery,"['regrettable', 'regrettable recommend', 'regrettable recommend doctor', 'regrettable recommend doctor burn', 'regrettable recommend doctor burn plastic', 'regrettable recommend doctor burn plastic surgery', 'recommend', 'recommend doctor', 'recommend doctor burn', 'recommend doctor burn plastic', 'recommend doctor burn plastic surgery', 'doctor', 'doctor burn', 'doctor burn plastic', 'doctor burn plastic surgery', 'burn', 'burn plastic', 'burn plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,1,0,0,0,0,0.08196721311475409
118276,My friend had treatment done and has been back many times since. I recommended this place over anywhere else.,0,friend treatment time recommend place,"['friend', 'friend treatment', 'friend treatment time', 'friend treatment time recommend', 'friend treatment time recommend place', 'treatment', 'treatment time', 'treatment time recommend', 'treatment time recommend place', 'time', 'time recommend', 'time recommend place', 'recommend', 'recommend place', 'place']",0,0,1,0,0,0,0,0.08196721311475409
182066,"He went very quickly, using lots of jabbing movements, saying that he was almost done.",1,go quickly lot job movement say,"['go', 'go quickly', 'go quickly lot', 'go quickly lot job', 'go quickly lot job movement', 'go quickly lot job movement say', 'quickly', 'quickly lot', 'quickly lot job', 'quickly lot job movement', 'quickly lot job movement say', 'lot', 'lot job', 'lot job movement', 'lot job movement say', 'job', 'job movement', 'job movement say', 'movement', 'movement say', 'say']",0,0,0,0,0,0,1,0.08196721311475409
141912,In closing I cannot recommend Dr. Evans enough.,0,close recommend,"['close', 'close recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
73478,I would not recommend any woman with Breast Cancer to Dr. Wideroff.,1,recommend woman breast cancer dr wideroff,"['recommend', 'recommend woman', 'recommend woman breast', 'recommend woman breast cancer', 'recommend woman breast cancer dr', 'recommend woman breast cancer dr wideroff', 'woman', 'woman breast', 'woman breast cancer', 'woman breast cancer dr', 'woman breast cancer dr wideroff', 'breast', 'breast cancer', 'breast cancer dr', 'breast cancer dr wideroff', 'cancer', 'cancer dr', 'cancer dr wideroff', 'dr', 'dr wideroff', 'wideroff']",0,0,1,0,0,0,0,0.08196721311475409
191646,Do not recommend.,1,recommend,['recommend'],0,0,1,0,0,0,0,0.08196721311475409
182339,I would 100 percent recommend a friend or family to come visit the chicago office.,0,percentage recommend friend family come visit,"['percentage', 'percentage recommend', 'percentage recommend friend', 'percentage recommend friend family', 'percentage recommend friend family come', 'percentage recommend friend family come visit', 'recommend', 'recommend friend', 'recommend friend family', 'recommend friend family come', 'recommend friend family come visit', 'friend', 'friend family', 'friend family come', 'friend family come visit', 'family', 'family come', 'family come visit', 'come', 'come visit', 'visit']",0,0,1,0,0,0,0,0.08196721311475409
176512,"I do not think I could of been happier with my visit, would recommend and will be going back for next checkup.",0,think happy visit recommend go check,"['think', 'think happy', 'think happy visit', 'think happy visit recommend', 'think happy visit recommend go', 'think happy visit recommend go check', 'happy', 'happy visit', 'happy visit recommend', 'happy visit recommend go', 'happy visit recommend go check', 'visit', 'visit recommend', 'visit recommend go', 'visit recommend go check', 'recommend', 'recommend go', 'recommend go check', 'go', 'go check', 'check']",0,0,1,0,0,0,0,0.08196721311475409
100251,I would recommend this center to everyone!!!,0,recommend center,"['recommend', 'recommend center', 'center']",0,0,1,0,0,0,0,0.08196721311475409
99693,Highly recommended,0,highly recommend,"['highly', 'highly recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
87148,Based on this experience I would not hesitate to recommend this group to anyone who needs to see them,0,base experience hesitate recommend group need,"['base', 'base experience', 'base experience hesitate', 'base experience hesitate recommend', 'base experience hesitate recommend group', 'base experience hesitate recommend group need', 'experience', 'experience hesitate', 'experience hesitate recommend', 'experience hesitate recommend group', 'experience hesitate recommend group need', 'hesitate', 'hesitate recommend', 'hesitate recommend group', 'hesitate recommend group need', 'recommend', 'recommend group', 'recommend group need', 'group', 'group need', 'need']",0,0,1,0,0,0,0,0.08196721311475409
147460,I am a worker's compensation case and was getting rejected for the treatment that Modern Pain consultants recommended.,1,worker compensation case get reject treatment modern pain adviser recommend,"['worker', 'worker compensation', 'worker compensation case', 'worker compensation case get', 'worker compensation case get reject', 'worker compensation case get reject treatment', 'worker compensation case get reject treatment modern', 'worker compensation case get reject treatment modern pain', 'worker compensation case get reject treatment modern pain adviser', 'worker compensation case get reject treatment modern pain adviser recommend', 'compensation', 'compensation case', 'compensation case get', 'compensation case get reject', 'compensation case get reject treatment', 'compensation case get reject treatment modern', 'compensation case get reject treatment modern pain', 'compensation case get reject treatment modern pain adviser', 'compensation case get reject treatment modern pain adviser recommend', 'case', 'case get', 'case get reject', 'case get reject treatment', 'case get reject treatment modern', 'case get reject treatment modern pain', 'case get reject treatment modern pain adviser', 'case get reject treatment modern pain adviser recommend', 'get', 'get reject', 'get reject treatment', 'get reject treatment modern', 'get reject treatment modern pain', 'get reject treatment modern pain adviser', 'get reject treatment modern pain adviser recommend', 'reject', 'reject treatment', 'reject treatment modern', 'reject treatment modern pain', 'reject treatment modern pain adviser', 'reject treatment modern pain adviser recommend', 'treatment', 'treatment modern', 'treatment modern pain', 'treatment modern pain adviser', 'treatment modern pain adviser recommend', 'modern', 'modern pain', 'modern pain adviser', 'modern pain adviser recommend', 'pain', 'pain adviser', 'pain adviser recommend', 'adviser', 'adviser recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
150530,"Told me if he fixed that, my nose would fall off.",1,tell fix nose fall,"['tell', 'tell fix', 'tell fix nose', 'tell fix nose fall', 'fix', 'fix nose', 'fix nose fall', 'nose', 'nose fall', 'fall']",0,0,0,0,1,0,0,0.08196721311475409
133670,"I subsequently met with a dermatologist she recommended, received some medication and have rescheduled the treatment with Heather.",0,subsequently meet dermatologist recommend receive meditation reschedule treatment heather,"['subsequently', 'subsequently meet', 'subsequently meet dermatologist', 'subsequently meet dermatologist recommend', 'subsequently meet dermatologist recommend receive', 'subsequently meet dermatologist recommend receive meditation', 'subsequently meet dermatologist recommend receive meditation reschedule', 'subsequently meet dermatologist recommend receive meditation reschedule treatment', 'subsequently meet dermatologist recommend receive meditation reschedule treatment heather', 'meet', 'meet dermatologist', 'meet dermatologist recommend', 'meet dermatologist recommend receive', 'meet dermatologist recommend receive meditation', 'meet dermatologist recommend receive meditation reschedule', 'meet dermatologist recommend receive meditation reschedule treatment', 'meet dermatologist recommend receive meditation reschedule treatment heather', 'dermatologist', 'dermatologist recommend', 'dermatologist recommend receive', 'dermatologist recommend receive meditation', 'dermatologist recommend receive meditation reschedule', 'dermatologist recommend receive meditation reschedule treatment', 'dermatologist recommend receive meditation reschedule treatment heather', 'recommend', 'recommend receive', 'recommend receive meditation', 'recommend receive meditation reschedule', 'recommend receive meditation reschedule treatment', 'recommend receive meditation reschedule treatment heather', 'receive', 'receive meditation', 'receive meditation reschedule', 'receive meditation reschedule treatment', 'receive meditation reschedule treatment heather', 'meditation', 'meditation reschedule', 'meditation reschedule treatment', 'meditation reschedule treatment heather', 'reschedule', 'reschedule treatment', 'reschedule treatment heather', 'treatment', 'treatment heather', 'heather']",0,0,1,0,0,0,0,0.08196721311475409
169548,I now snore (never did before surgery) and the tip of my nose hangs even lower than it did.,1,snore surgery tip nose hang low,"['snore', 'snore surgery', 'snore surgery tip', 'snore surgery tip nose', 'snore surgery tip nose hang', 'snore surgery tip nose hang low', 'surgery', 'surgery tip', 'surgery tip nose', 'surgery tip nose hang', 'surgery tip nose hang low', 'tip', 'tip nose', 'tip nose hang', 'tip nose hang low', 'nose', 'nose hang', 'nose hang low', 'hang', 'hang low', 'low']",0,0,0,0,1,0,0,0.08196721311475409
133056,"They did a great job with everything from making appointments, writing prescriptions, scheduling pre-op exams and surgery, and obtaining insurance approvals.",0,great job make appointment write prescription schelling prop examination surgery obtain insurance approval,"['great', 'great job', 'great job make', 'great job make appointment', 'great job make appointment write', 'great job make appointment write prescription', 'great job make appointment write prescription schelling', 'great job make appointment write prescription schelling prop', 'great job make appointment write prescription schelling prop examination', 'great job make appointment write prescription schelling prop examination surgery', 'great job make appointment write prescription schelling prop examination surgery obtain', 'great job make appointment write prescription schelling prop examination surgery obtain insurance', 'great job make appointment write prescription schelling prop examination surgery obtain insurance approval', 'job', 'job make', 'job make appointment', 'job make appointment write', 'job make appointment write prescription', 'job make appointment write prescription schelling', 'job make appointment write prescription schelling prop', 'job make appointment write prescription schelling prop examination', 'job make appointment write prescription schelling prop examination surgery', 'job make appointment write prescription schelling prop examination surgery obtain', 'job make appointment write prescription schelling prop examination surgery obtain insurance', 'job make appointment write prescription schelling prop examination surgery obtain insurance approval', 'make', 'make appointment', 'make appointment write', 'make appointment write prescription', 'make appointment write prescription schelling', 'make appointment write prescription schelling prop', 'make appointment write prescription schelling prop examination', 'make appointment write prescription schelling prop examination surgery', 'make appointment write prescription schelling prop examination surgery obtain', 'make appointment write prescription schelling prop examination surgery obtain insurance', 'make appointment write prescription schelling prop examination surgery obtain insurance approval', 'appointment', 'appointment write', 'appointment write prescription', 'appointment write prescription schelling', 'appointment write prescription schelling prop', 'appointment write prescription schelling prop examination', 'appointment write prescription schelling prop examination surgery', 'appointment write prescription schelling prop examination surgery obtain', 'appointment write prescription schelling prop examination surgery obtain insurance', 'appointment write prescription schelling prop examination surgery obtain insurance approval', 'write', 'write prescription', 'write prescription schelling', 'write prescription schelling prop', 'write prescription schelling prop examination', 'write prescription schelling prop examination surgery', 'write prescription schelling prop examination surgery obtain', 'write prescription schelling prop examination surgery obtain insurance', 'write prescription schelling prop examination surgery obtain insurance approval', 'prescription', 'prescription schelling', 'prescription schelling prop', 'prescription schelling prop examination', 'prescription schelling prop examination surgery', 'prescription schelling prop examination surgery obtain', 'prescription schelling prop examination surgery obtain insurance', 'prescription schelling prop examination surgery obtain insurance approval', 'schelling', 'schelling prop', 'schelling prop examination', 'schelling prop examination surgery', 'schelling prop examination surgery obtain', 'schelling prop examination surgery obtain insurance', 'schelling prop examination surgery obtain insurance approval', 'prop', 'prop examination', 'prop examination surgery', 'prop examination surgery obtain', 'prop examination surgery obtain insurance', 'prop examination surgery obtain insurance approval', 'examination', 'examination surgery', 'examination surgery obtain', 'examination surgery obtain insurance', 'examination surgery obtain insurance approval', 'surgery', 'surgery obtain', 'surgery obtain insurance', 'surgery obtain insurance approval', 'obtain', 'obtain insurance', 'obtain insurance approval', 'insurance', 'insurance approval', 'approval']",0,0,0,0,0,0,1,0.08196721311475409
189781,I would recommend him to anyone wanting to see clearly again.,0,recommend want clearly,"['recommend', 'recommend want', 'recommend want clearly', 'want', 'want clearly', 'clearly']",0,0,1,0,0,0,0,0.08196721311475409
141913,Could not recommend more.,0,recommend,['recommend'],0,0,1,0,0,0,0,0.08196721311475409
111560,"and she did an amazing job on my Botox, Lips and Cheek fill. ?I have no hesitation on recommend to anyone.",0,amaze job lip cheek fill hesitation recommend,"['amaze', 'amaze job', 'amaze job lip', 'amaze job lip cheek', 'amaze job lip cheek fill', 'amaze job lip cheek fill hesitation', 'amaze job lip cheek fill hesitation recommend', 'job', 'job lip', 'job lip cheek', 'job lip cheek fill', 'job lip cheek fill hesitation', 'job lip cheek fill hesitation recommend', 'lip', 'lip cheek', 'lip cheek fill', 'lip cheek fill hesitation', 'lip cheek fill hesitation recommend', 'cheek', 'cheek fill', 'cheek fill hesitation', 'cheek fill hesitation recommend', 'fill', 'fill hesitation', 'fill hesitation recommend', 'hesitation', 'hesitation recommend', 'recommend']",0,0,1,0,0,0,1,0.16393442622950818
151777,"However, that night I was able to walk around (as recommended to avoid blood clots).",0,night able walk recommend avoid blood clot,"['night', 'night able', 'night able walk', 'night able walk recommend', 'night able walk recommend avoid', 'night able walk recommend avoid blood', 'night able walk recommend avoid blood clot', 'able', 'able walk', 'able walk recommend', 'able walk recommend avoid', 'able walk recommend avoid blood', 'able walk recommend avoid blood clot', 'walk', 'walk recommend', 'walk recommend avoid', 'walk recommend avoid blood', 'walk recommend avoid blood clot', 'recommend', 'recommend avoid', 'recommend avoid blood', 'recommend avoid blood clot', 'avoid', 'avoid blood', 'avoid blood clot', 'blood', 'blood clot', 'clot']",0,0,1,0,0,0,0,0.08196721311475409
77178,I think they are doing a good job.,0,think good job,"['think', 'think good', 'think good job', 'good', 'good job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
185949,"From beginning to end, first contact to every after care appointment I cannot recommend Plastic Surgery",0,begin end contact care appointment recommend plastic surgery,"['begin', 'begin end', 'begin end contact', 'begin end contact care', 'begin end contact care appointment', 'begin end contact care appointment recommend', 'begin end contact care appointment recommend plastic', 'begin end contact care appointment recommend plastic surgery', 'end', 'end contact', 'end contact care', 'end contact care appointment', 'end contact care appointment recommend', 'end contact care appointment recommend plastic', 'end contact care appointment recommend plastic surgery', 'contact', 'contact care', 'contact care appointment', 'contact care appointment recommend', 'contact care appointment recommend plastic', 'contact care appointment recommend plastic surgery', 'care', 'care appointment', 'care appointment recommend', 'care appointment recommend plastic', 'care appointment recommend plastic surgery', 'appointment', 'appointment recommend', 'appointment recommend plastic', 'appointment recommend plastic surgery', 'recommend', 'recommend plastic', 'recommend plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,1,0,0,0,0,0.08196721311475409
66293,I would recommend him to anybody,0,recommend anybody,"['recommend', 'recommend anybody', 'anybody']",0,0,1,0,0,0,0,0.08196721311475409
170885,"exam, the cleaning was the worst job I've ever had--it was clear the staff was severely inexperienced.",1,examination clean bad job ve habit clear staff severely inexperienced,"['examination', 'examination clean', 'examination clean bad', 'examination clean bad job', 'examination clean bad job ve', 'examination clean bad job ve habit', 'examination clean bad job ve habit clear', 'examination clean bad job ve habit clear staff', 'examination clean bad job ve habit clear staff severely', 'examination clean bad job ve habit clear staff severely inexperienced', 'clean', 'clean bad', 'clean bad job', 'clean bad job ve', 'clean bad job ve habit', 'clean bad job ve habit clear', 'clean bad job ve habit clear staff', 'clean bad job ve habit clear staff severely', 'clean bad job ve habit clear staff severely inexperienced', 'bad', 'bad job', 'bad job ve', 'bad job ve habit', 'bad job ve habit clear', 'bad job ve habit clear staff', 'bad job ve habit clear staff severely', 'bad job ve habit clear staff severely inexperienced', 'job', 'job ve', 'job ve habit', 'job ve habit clear', 'job ve habit clear staff', 'job ve habit clear staff severely', 'job ve habit clear staff severely inexperienced', 've', 've habit', 've habit clear', 've habit clear staff', 've habit clear staff severely', 've habit clear staff severely inexperienced', 'habit', 'habit clear', 'habit clear staff', 'habit clear staff severely', 'habit clear staff severely inexperienced', 'clear', 'clear staff', 'clear staff severely', 'clear staff severely inexperienced', 'staff', 'staff severely', 'staff severely inexperienced', 'severely', 'severely inexperienced', 'inexperienced']",0,0,0,0,0,0,1,0.08196721311475409
114137,"I never recommend him to anyone!If you chose him, good luck!",1,recommend choose good fortune,"['recommend', 'recommend choose', 'recommend choose good', 'recommend choose good fortune', 'choose', 'choose good', 'choose good fortune', 'good', 'good fortune', 'fortune']",0,0,1,0,0,0,0,0.08196721311475409
114138,"ended up spending probably a full hour with me just patiently, happily answering, explaining, and advising.",0,end spend probably patiently happily answer explain advise,"['end', 'end spend', 'end spend probably', 'end spend probably patiently', 'end spend probably patiently happily', 'end spend probably patiently happily answer', 'end spend probably patiently happily answer explain', 'end spend probably patiently happily answer explain advise', 'spend', 'spend probably', 'spend probably patiently', 'spend probably patiently happily', 'spend probably patiently happily answer', 'spend probably patiently happily answer explain', 'spend probably patiently happily answer explain advise', 'probably', 'probably patiently', 'probably patiently happily', 'probably patiently happily answer', 'probably patiently happily answer explain', 'probably patiently happily answer explain advise', 'patiently', 'patiently happily', 'patiently happily answer', 'patiently happily answer explain', 'patiently happily answer explain advise', 'happily', 'happily answer', 'happily answer explain', 'happily answer explain advise', 'answer', 'answer explain', 'answer explain advise', 'explain', 'explain advise', 'advise']",1,0,0,0,0,0,0,0.08196721311475409
111046,Dr. Stern is wonderful and I would recommend him to everyone!,0,fantastic recommend,"['fantastic', 'fantastic recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
117988,Do NOT get your rhinoplasty done here.,1,nose job,"['nose', 'nose job', 'job']",0,0,0,0,1,1,1,0.24590163934426226
121757,"Not only did he take the time to explain the relationship and importance of balancing my nose, cheeks",0,time explain relationship importance balance nose cheek,"['time', 'time explain', 'time explain relationship', 'time explain relationship importance', 'time explain relationship importance balance', 'time explain relationship importance balance nose', 'time explain relationship importance balance nose cheek', 'explain', 'explain relationship', 'explain relationship importance', 'explain relationship importance balance', 'explain relationship importance balance nose', 'explain relationship importance balance nose cheek', 'relationship', 'relationship importance', 'relationship importance balance', 'relationship importance balance nose', 'relationship importance balance nose cheek', 'importance', 'importance balance', 'importance balance nose', 'importance balance nose cheek', 'balance', 'balance nose', 'balance nose cheek', 'nose', 'nose cheek', 'cheek']",0,0,0,0,1,0,0,0.08196721311475409
139801,I would recommend Dr. Nackley to anyone and everyone I know!,0,recommend dr tackle know,"['recommend', 'recommend dr', 'recommend dr tackle', 'recommend dr tackle know', 'dr', 'dr tackle', 'dr tackle know', 'tackle', 'tackle know', 'know']",0,0,1,0,0,0,0,0.08196721311475409
100001,I definitely recommend Dr Thomas for any procedure.,0,decidedly recommend procedure,"['decidedly', 'decidedly recommend', 'decidedly recommend procedure', 'recommend', 'recommend procedure', 'procedure']",0,0,1,0,0,0,0,0.08196721311475409
95266,"Highly recommend, you can't go wrong with this guy.",0,highly recommend wrong guy,"['highly', 'highly recommend', 'highly recommend wrong', 'highly recommend wrong guy', 'recommend', 'recommend wrong', 'recommend wrong guy', 'wrong', 'wrong guy', 'guy']",0,0,1,0,0,0,0,0.08196721311475409
85106,iwould not even give it a second thought to recommend this wonderful caring doctor.,0,think recommend fantastic dare doctor,"['think', 'think recommend', 'think recommend fantastic', 'think recommend fantastic dare', 'think recommend fantastic dare doctor', 'recommend', 'recommend fantastic', 'recommend fantastic dare', 'recommend fantastic dare doctor', 'fantastic', 'fantastic dare', 'fantastic dare doctor', 'dare', 'dare doctor', 'doctor']",0,0,1,0,0,0,0,0.08196721311475409
117559,Little pricey but would still highly recommend!,0,little price highly recommend,"['little', 'little price', 'little price highly', 'little price highly recommend', 'price', 'price highly', 'price highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
141591,My overall experience has been wonderful I recommend my family for any procedure.,0,overall experience fantastic recommend family procedure,"['overall', 'overall experience', 'overall experience fantastic', 'overall experience fantastic recommend', 'overall experience fantastic recommend family', 'overall experience fantastic recommend family procedure', 'experience', 'experience fantastic', 'experience fantastic recommend', 'experience fantastic recommend family', 'experience fantastic recommend family procedure', 'fantastic', 'fantastic recommend', 'fantastic recommend family', 'fantastic recommend family procedure', 'recommend', 'recommend family', 'recommend family procedure', 'family', 'family procedure', 'procedure']",0,0,1,0,0,0,0,0.08196721311475409
165817,I couldn't recommend them more highly and hope that many more have a chance to share my experience.,0,recommend highly hope chance share experience,"['recommend', 'recommend highly', 'recommend highly hope', 'recommend highly hope chance', 'recommend highly hope chance share', 'recommend highly hope chance share experience', 'highly', 'highly hope', 'highly hope chance', 'highly hope chance share', 'highly hope chance share experience', 'hope', 'hope chance', 'hope chance share', 'hope chance share experience', 'chance', 'chance share', 'chance share experience', 'share', 'share experience', 'experience']",0,0,1,0,0,0,0,0.08196721311475409
168262,"In short, I simply cannot recommend this practice or these doctors.",1,short simply recommend practice doctor,"['short', 'short simply', 'short simply recommend', 'short simply recommend practice', 'short simply recommend practice doctor', 'simply', 'simply recommend', 'simply recommend practice', 'simply recommend practice doctor', 'recommend', 'recommend practice', 'recommend practice doctor', 'practice', 'practice doctor', 'doctor']",0,0,1,0,0,0,0,0.08196721311475409
98187,So long as you are avail at pure pediatric's we plan to remain happily loyal fans.,0,long avail pure pediatrics plan remain happily loyal fan,"['long', 'long avail', 'long avail pure', 'long avail pure pediatrics', 'long avail pure pediatrics plan', 'long avail pure pediatrics plan remain', 'long avail pure pediatrics plan remain happily', 'long avail pure pediatrics plan remain happily loyal', 'long avail pure pediatrics plan remain happily loyal fan', 'avail', 'avail pure', 'avail pure pediatrics', 'avail pure pediatrics plan', 'avail pure pediatrics plan remain', 'avail pure pediatrics plan remain happily', 'avail pure pediatrics plan remain happily loyal', 'avail pure pediatrics plan remain happily loyal fan', 'pure', 'pure pediatrics', 'pure pediatrics plan', 'pure pediatrics plan remain', 'pure pediatrics plan remain happily', 'pure pediatrics plan remain happily loyal', 'pure pediatrics plan remain happily loyal fan', 'pediatrics', 'pediatrics plan', 'pediatrics plan remain', 'pediatrics plan remain happily', 'pediatrics plan remain happily loyal', 'pediatrics plan remain happily loyal fan', 'plan', 'plan remain', 'plan remain happily', 'plan remain happily loyal', 'plan remain happily loyal fan', 'remain', 'remain happily', 'remain happily loyal', 'remain happily loyal fan', 'happily', 'happily loyal', 'happily loyal fan', 'loyal', 'loyal fan', 'fan']",1,0,0,0,0,0,0,0.08196721311475409
