commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
92162,Very pleased with the results no more back,0,please result,"['please', 'please result', 'result']",0,1,0.3846153846153846
121639,In the lobby waiting for my follow up appointment with my Dr. I am so pleased with my results and the staff.,0,lobby wait follow appointment dr please result staff,"['lobby', 'lobby wait', 'lobby wait follow', 'lobby wait follow appointment', 'lobby wait follow appointment dr', 'lobby wait follow appointment dr please', 'lobby wait follow appointment dr please result', 'lobby wait follow appointment dr please result staff', 'wait', 'wait follow', 'wait follow appointment', 'wait follow appointment dr', 'wait follow appointment dr please', 'wait follow appointment dr please result', 'wait follow appointment dr please result staff', 'follow', 'follow appointment', 'follow appointment dr', 'follow appointment dr please', 'follow appointment dr please result', 'follow appointment dr please result staff', 'appointment', 'appointment dr', 'appointment dr please', 'appointment dr please result', 'appointment dr please result staff', 'dr', 'dr please', 'dr please result', 'dr please result staff', 'please', 'please result', 'please result staff', 'result', 'result staff', 'staff']",0,1,0.3846153846153846
76438,I had a tummy tuck and lipo and could not be more pleased with the results.,0,mummy tuck lip please result,"['mummy', 'mummy tuck', 'mummy tuck lip', 'mummy tuck lip please', 'mummy tuck lip please result', 'tuck', 'tuck lip', 'tuck lip please', 'tuck lip please result', 'lip', 'lip please', 'lip please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
124677,I have seen Dr. Freeman at Elite Smiles previously and been pleased.,0,see dr freeman elite smile previously please,"['see', 'see dr', 'see dr freeman', 'see dr freeman elite', 'see dr freeman elite smile', 'see dr freeman elite smile previously', 'see dr freeman elite smile previously please', 'dr', 'dr freeman', 'dr freeman elite', 'dr freeman elite smile', 'dr freeman elite smile previously', 'dr freeman elite smile previously please', 'freeman', 'freeman elite', 'freeman elite smile', 'freeman elite smile previously', 'freeman elite smile previously please', 'elite', 'elite smile', 'elite smile previously', 'elite smile previously please', 'smile', 'smile previously', 'smile previously please', 'previously', 'previously please', 'please']",0,1,0.3846153846153846
180628,I am so pleased with his work and I couldn't be happier.,0,please work happy,"['please', 'please work', 'please work happy', 'work', 'work happy', 'happy']",0,1,0.3846153846153846
119877,I was a new patient for acne and very pleased and confident in my visit with the doctor and her assistant.,0,new patient acne please confident visit doctor assistant,"['new', 'new patient', 'new patient acne', 'new patient acne please', 'new patient acne please confident', 'new patient acne please confident visit', 'new patient acne please confident visit doctor', 'new patient acne please confident visit doctor assistant', 'patient', 'patient acne', 'patient acne please', 'patient acne please confident', 'patient acne please confident visit', 'patient acne please confident visit doctor', 'patient acne please confident visit doctor assistant', 'acne', 'acne please', 'acne please confident', 'acne please confident visit', 'acne please confident visit doctor', 'acne please confident visit doctor assistant', 'please', 'please confident', 'please confident visit', 'please confident visit doctor', 'please confident visit doctor assistant', 'confident', 'confident visit', 'confident visit doctor', 'confident visit doctor assistant', 'visit', 'visit doctor', 'visit doctor assistant', 'doctor', 'doctor assistant', 'assistant']",0,1,0.3846153846153846
93803,"I couldn't have been more pleased with all the office staff, nurses and Dr.Goodman.",0,please office staff nurse drgoodman,"['please', 'please office', 'please office staff', 'please office staff nurse', 'please office staff nurse drgoodman', 'office', 'office staff', 'office staff nurse', 'office staff nurse drgoodman', 'staff', 'staff nurse', 'staff nurse drgoodman', 'nurse', 'nurse drgoodman', 'drgoodman']",0,1,0.3846153846153846
113605,I couldn't be more pleased and grateful.,0,please grateful,"['please', 'please grateful', 'grateful']",0,1,0.3846153846153846
59927,"I was very, very pleased with the surgery.",0,please surgery,"['please', 'please surgery', 'surgery']",0,1,0.3846153846153846
139439,I am very pleased with the successful surgery of the insertion of a tube in my right eye tear duct.,0,please successful surgery insertion tube right eye tear duct,"['please', 'please successful', 'please successful surgery', 'please successful surgery insertion', 'please successful surgery insertion tube', 'please successful surgery insertion tube right', 'please successful surgery insertion tube right eye', 'please successful surgery insertion tube right eye tear', 'please successful surgery insertion tube right eye tear duct', 'successful', 'successful surgery', 'successful surgery insertion', 'successful surgery insertion tube', 'successful surgery insertion tube right', 'successful surgery insertion tube right eye', 'successful surgery insertion tube right eye tear', 'successful surgery insertion tube right eye tear duct', 'surgery', 'surgery insertion', 'surgery insertion tube', 'surgery insertion tube right', 'surgery insertion tube right eye', 'surgery insertion tube right eye tear', 'surgery insertion tube right eye tear duct', 'insertion', 'insertion tube', 'insertion tube right', 'insertion tube right eye', 'insertion tube right eye tear', 'insertion tube right eye tear duct', 'tube', 'tube right', 'tube right eye', 'tube right eye tear', 'tube right eye tear duct', 'right', 'right eye', 'right eye tear', 'right eye tear duct', 'eye', 'eye tear', 'eye tear duct', 'tear', 'tear duct', 'duct']",0,1,0.3846153846153846
170778,Very pleased with the Pan Optic lens procedure.,0,please pan optic lens procedure,"['please', 'please pan', 'please pan optic', 'please pan optic lens', 'please pan optic lens procedure', 'pan', 'pan optic', 'pan optic lens', 'pan optic lens procedure', 'optic', 'optic lens', 'optic lens procedure', 'lens', 'lens procedure', 'procedure']",0,1,0.3846153846153846
92370,His personality and gracious bedside manner is very pleasing as a patient,0,personality gracious bedside manner please patient,"['personality', 'personality gracious', 'personality gracious bedside', 'personality gracious bedside manner', 'personality gracious bedside manner please', 'personality gracious bedside manner please patient', 'gracious', 'gracious bedside', 'gracious bedside manner', 'gracious bedside manner please', 'gracious bedside manner please patient', 'bedside', 'bedside manner', 'bedside manner please', 'bedside manner please patient', 'manner', 'manner please', 'manner please patient', 'please', 'please patient', 'patient']",0,1,0.3846153846153846
104867,Coco is amazing with skin procedures such as micro needling and derma planing.,0,cock amaze skin procedure micro needle plant,"['cock', 'cock amaze', 'cock amaze skin', 'cock amaze skin procedure', 'cock amaze skin procedure micro', 'cock amaze skin procedure micro needle', 'cock amaze skin procedure micro needle plant', 'amaze', 'amaze skin', 'amaze skin procedure', 'amaze skin procedure micro', 'amaze skin procedure micro needle', 'amaze skin procedure micro needle plant', 'skin', 'skin procedure', 'skin procedure micro', 'skin procedure micro needle', 'skin procedure micro needle plant', 'procedure', 'procedure micro', 'procedure micro needle', 'procedure micro needle plant', 'micro', 'micro needle', 'micro needle plant', 'needle', 'needle plant', 'plant']",1,0,0.3846153846153846
58565,I was very well pleased.  ,0,please,['please'],0,1,0.3846153846153846
99579,"From consultation to post-op I was extremely pleased with Dr. Maack's ability to understand my needs, desires and expectations.",0,consultation rostov extremely please dr macintosh ability understand need desire expectation,"['consultation', 'consultation rostov', 'consultation rostov extremely', 'consultation rostov extremely please', 'consultation rostov extremely please dr', 'consultation rostov extremely please dr macintosh', 'consultation rostov extremely please dr macintosh ability', 'consultation rostov extremely please dr macintosh ability understand', 'consultation rostov extremely please dr macintosh ability understand need', 'consultation rostov extremely please dr macintosh ability understand need desire', 'consultation rostov extremely please dr macintosh ability understand need desire expectation', 'rostov', 'rostov extremely', 'rostov extremely please', 'rostov extremely please dr', 'rostov extremely please dr macintosh', 'rostov extremely please dr macintosh ability', 'rostov extremely please dr macintosh ability understand', 'rostov extremely please dr macintosh ability understand need', 'rostov extremely please dr macintosh ability understand need desire', 'rostov extremely please dr macintosh ability understand need desire expectation', 'extremely', 'extremely please', 'extremely please dr', 'extremely please dr macintosh', 'extremely please dr macintosh ability', 'extremely please dr macintosh ability understand', 'extremely please dr macintosh ability understand need', 'extremely please dr macintosh ability understand need desire', 'extremely please dr macintosh ability understand need desire expectation', 'please', 'please dr', 'please dr macintosh', 'please dr macintosh ability', 'please dr macintosh ability understand', 'please dr macintosh ability understand need', 'please dr macintosh ability understand need desire', 'please dr macintosh ability understand need desire expectation', 'dr', 'dr macintosh', 'dr macintosh ability', 'dr macintosh ability understand', 'dr macintosh ability understand need', 'dr macintosh ability understand need desire', 'dr macintosh ability understand need desire expectation', 'macintosh', 'macintosh ability', 'macintosh ability understand', 'macintosh ability understand need', 'macintosh ability understand need desire', 'macintosh ability understand need desire expectation', 'ability', 'ability understand', 'ability understand need', 'ability understand need desire', 'ability understand need desire expectation', 'understand', 'understand need', 'understand need desire', 'understand need desire expectation', 'need', 'need desire', 'need desire expectation', 'desire', 'desire expectation', 'expectation']",0,1,0.3846153846153846
163332,So very pleased with the results of my filler and botox appointment.,0,please result filler appointment,"['please', 'please result', 'please result filler', 'please result filler appointment', 'result', 'result filler', 'result filler appointment', 'filler', 'filler appointment', 'appointment']",0,1,0.3846153846153846
107457,I exchanged my saline for the gummy silicone and am beyond pleased with the outcome.,0,exchange saline gumma silicone please result,"['exchange', 'exchange saline', 'exchange saline gumma', 'exchange saline gumma silicone', 'exchange saline gumma silicone please', 'exchange saline gumma silicone please result', 'saline', 'saline gumma', 'saline gumma silicone', 'saline gumma silicone please', 'saline gumma silicone please result', 'gumma', 'gumma silicone', 'gumma silicone please', 'gumma silicone please result', 'silicone', 'silicone please', 'silicone please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
60492,I was pleased with the doctor.,0,please doctor,"['please', 'please doctor', 'doctor']",0,1,0.3846153846153846
58575,"I was very pleased for the attention, and the suggestions, and the interaction with the doctor.  ",0,please attention suggestion interaction doctor,"['please', 'please attention', 'please attention suggestion', 'please attention suggestion interaction', 'please attention suggestion interaction doctor', 'attention', 'attention suggestion', 'attention suggestion interaction', 'attention suggestion interaction doctor', 'suggestion', 'suggestion interaction', 'suggestion interaction doctor', 'interaction', 'interaction doctor', 'doctor']",0,1,0.3846153846153846
144563,Very pleased with the outcome of the procedure that was performed.,0,please result procedure perform,"['please', 'please result', 'please result procedure', 'please result procedure perform', 'result', 'result procedure', 'result procedure perform', 'procedure', 'procedure perform', 'perform']",0,1,0.3846153846153846
144136,Was very pleased with my care for my fusion.,0,please care fusion,"['please', 'please care', 'please care fusion', 'care', 'care fusion', 'fusion']",0,1,0.3846153846153846
98189,Needless to say I ended up back at Dr. Eisemann to complete something that wasn't done to my satisfaction with the new doctor.,1,needle end complete satisfaction new doctor,"['needle', 'needle end', 'needle end complete', 'needle end complete satisfaction', 'needle end complete satisfaction new', 'needle end complete satisfaction new doctor', 'end', 'end complete', 'end complete satisfaction', 'end complete satisfaction new', 'end complete satisfaction new doctor', 'complete', 'complete satisfaction', 'complete satisfaction new', 'complete satisfaction new doctor', 'satisfaction', 'satisfaction new', 'satisfaction new doctor', 'new', 'new doctor', 'doctor']",1,0,0.3846153846153846
123742,l have also been very pleased with every service I have received and will continue to go back!,0,l please service receive continue,"['l', 'l please', 'l please service', 'l please service receive', 'l please service receive continue', 'please', 'please service', 'please service receive', 'please service receive continue', 'service', 'service receive', 'service receive continue', 'receive', 'receive continue', 'continue']",0,1,0.3846153846153846
63681,I'm very pleased with my doctor.,0,m please doctor,"['m', 'm please', 'm please doctor', 'please', 'please doctor', 'doctor']",0,1,0.3846153846153846
99809,After my surgery with dr.amar I was very pleased with the results,0,surgery drama please result,"['surgery', 'surgery drama', 'surgery drama please', 'surgery drama please result', 'drama', 'drama please', 'drama please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
63682,"I was very pleased in the attention paid, the referrals submitted right away and the testing that will be done,",0,please attention pay referral submit right away test,"['please', 'please attention', 'please attention pay', 'please attention pay referral', 'please attention pay referral submit', 'please attention pay referral submit right', 'please attention pay referral submit right away', 'please attention pay referral submit right away test', 'attention', 'attention pay', 'attention pay referral', 'attention pay referral submit', 'attention pay referral submit right', 'attention pay referral submit right away', 'attention pay referral submit right away test', 'pay', 'pay referral', 'pay referral submit', 'pay referral submit right', 'pay referral submit right away', 'pay referral submit right away test', 'referral', 'referral submit', 'referral submit right', 'referral submit right away', 'referral submit right away test', 'submit', 'submit right', 'submit right away', 'submit right away test', 'right', 'right away', 'right away test', 'away', 'away test', 'test']",0,1,0.3846153846153846
104467,"Needless to say, I chose Dr Rivela and LOVE my results!",0,needle choose love result,"['needle', 'needle choose', 'needle choose love', 'needle choose love result', 'choose', 'choose love', 'choose love result', 'love', 'love result', 'result']",1,0,0.3846153846153846
140472,I'm currently a patient at this facility and I am very pleased with the results of my treatment.,0,m presently patient facility please result treatment,"['m', 'm presently', 'm presently patient', 'm presently patient facility', 'm presently patient facility please', 'm presently patient facility please result', 'm presently patient facility please result treatment', 'presently', 'presently patient', 'presently patient facility', 'presently patient facility please', 'presently patient facility please result', 'presently patient facility please result treatment', 'patient', 'patient facility', 'patient facility please', 'patient facility please result', 'patient facility please result treatment', 'facility', 'facility please', 'facility please result', 'facility please result treatment', 'please', 'please result', 'please result treatment', 'result', 'result treatment', 'treatment']",0,1,0.3846153846153846
97605,"I have been very pleased with the diagnosis, care,",0,please diagnosis care,"['please', 'please diagnosis', 'please diagnosis care', 'diagnosis', 'diagnosis care', 'care']",0,1,0.3846153846153846
73871,Needless to say I went back and had the injections under my eyes.,0,needle go injection eye,"['needle', 'needle go', 'needle go injection', 'needle go injection eye', 'go', 'go injection', 'go injection eye', 'injection', 'injection eye', 'eye']",1,0,0.3846153846153846
165052,The doctor took a needle that was prefilled off the top of a duffle bag and started injecting me.,1,doctor take needle prefilled ruffle bag start inject,"['doctor', 'doctor take', 'doctor take needle', 'doctor take needle prefilled', 'doctor take needle prefilled ruffle', 'doctor take needle prefilled ruffle bag', 'doctor take needle prefilled ruffle bag start', 'doctor take needle prefilled ruffle bag start inject', 'take', 'take needle', 'take needle prefilled', 'take needle prefilled ruffle', 'take needle prefilled ruffle bag', 'take needle prefilled ruffle bag start', 'take needle prefilled ruffle bag start inject', 'needle', 'needle prefilled', 'needle prefilled ruffle', 'needle prefilled ruffle bag', 'needle prefilled ruffle bag start', 'needle prefilled ruffle bag start inject', 'prefilled', 'prefilled ruffle', 'prefilled ruffle bag', 'prefilled ruffle bag start', 'prefilled ruffle bag start inject', 'ruffle', 'ruffle bag', 'ruffle bag start', 'ruffle bag start inject', 'bag', 'bag start', 'bag start inject', 'start', 'start inject', 'inject']",1,0,0.3846153846153846
113649,It has been a month since her surgery and she couldn?t be more pleased.,0,surgery please,"['surgery', 'surgery please', 'please']",0,1,0.3846153846153846
99731,I was very pleased with my results as soon as two weeks postop.,0,please result soon rostov,"['please', 'please result', 'please result soon', 'please result soon rostov', 'result', 'result soon', 'result soon rostov', 'soon', 'soon rostov', 'rostov']",0,1,0.3846153846153846
127976,It has been 1 year since I had my facelift and I have never been so pleased with anything.,0,face lift please,"['face', 'face lift', 'face lift please', 'lift', 'lift please', 'please']",0,1,0.3846153846153846
165053,When I got home I looked at picture before and after and I'm so pleased with the results already.,0,get home look picture m please result,"['get', 'get home', 'get home look', 'get home look picture', 'get home look picture m', 'get home look picture m please', 'get home look picture m please result', 'home', 'home look', 'home look picture', 'home look picture m', 'home look picture m please', 'home look picture m please result', 'look', 'look picture', 'look picture m', 'look picture m please', 'look picture m please result', 'picture', 'picture m', 'picture m please', 'picture m please result', 'm', 'm please', 'm please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
100095,I cant tell you how pleased I am by the results of my vein surgery.,0,tell please result vein surgery,"['tell', 'tell please', 'tell please result', 'tell please result vein', 'tell please result vein surgery', 'please', 'please result', 'please result vein', 'please result vein surgery', 'result', 'result vein', 'result vein surgery', 'vein', 'vein surgery', 'surgery']",0,1,0.3846153846153846
141081,I was pleased with my appointment from walking into the office to checkout.,0,please appointment walk office checkout,"['please', 'please appointment', 'please appointment walk', 'please appointment walk office', 'please appointment walk office checkout', 'appointment', 'appointment walk', 'appointment walk office', 'appointment walk office checkout', 'walk', 'walk office', 'walk office checkout', 'office', 'office checkout', 'checkout']",0,1,0.3846153846153846
138385,We have been so pleased with our care here.,0,please care,"['please', 'please care', 'care']",0,1,0.3846153846153846
191416,"it, needless to say it upset him the past three visit I was there to ask him about a cardiologist",1,needle upset past visit ask cardiologist,"['needle', 'needle upset', 'needle upset past', 'needle upset past visit', 'needle upset past visit ask', 'needle upset past visit ask cardiologist', 'upset', 'upset past', 'upset past visit', 'upset past visit ask', 'upset past visit ask cardiologist', 'past', 'past visit', 'past visit ask', 'past visit ask cardiologist', 'visit', 'visit ask', 'visit ask cardiologist', 'ask', 'ask cardiologist', 'cardiologist']",1,0,0.3846153846153846
59890,"After pleating for attention for a very long time, I had to scream before a nurse came.",1,please attention long time scream nurse come,"['please', 'please attention', 'please attention long', 'please attention long time', 'please attention long time scream', 'please attention long time scream nurse', 'please attention long time scream nurse come', 'attention', 'attention long', 'attention long time', 'attention long time scream', 'attention long time scream nurse', 'attention long time scream nurse come', 'long', 'long time', 'long time scream', 'long time scream nurse', 'long time scream nurse come', 'time', 'time scream', 'time scream nurse', 'time scream nurse come', 'scream', 'scream nurse', 'scream nurse come', 'nurse', 'nurse come', 'come']",0,1,0.3846153846153846
150908,Needless to say they lose 3 patients in my family due to this.,1,needle lose patient family,"['needle', 'needle lose', 'needle lose patient', 'needle lose patient family', 'lose', 'lose patient', 'lose patient family', 'patient', 'patient family', 'family']",1,0,0.3846153846153846
122072,"Both were attentive and knowledgable, I have been very pleased.",0,attentive knowledgable please,"['attentive', 'attentive knowledgable', 'attentive knowledgable please', 'knowledgable', 'knowledgable please', 'please']",0,1,0.3846153846153846
65254,I'm pleased with that,0,m please,"['m', 'm please', 'please']",0,1,0.3846153846153846
105303,I was pleased at the care and how on the ball they are!!!,0,please care ball,"['please', 'please care', 'please care ball', 'care', 'care ball', 'ball']",0,1,0.3846153846153846
106113,"I am very pleased, and will return for other things.",0,please return thing,"['please', 'please return', 'please return thing', 'return', 'return thing', 'thing']",0,1,0.3846153846153846
73041,"Pleased Patient - Houston, TX.",0,please patient,"['please', 'please patient', 'patient']",0,1,0.3846153846153846
164019,I have been very pleased with Dr. Green.,0,please dr green,"['please', 'please dr', 'please dr green', 'dr', 'dr green', 'green']",0,1,0.3846153846153846
189281,The needle was in before I knew it.,0,needle know,"['needle', 'needle know', 'know']",1,0,0.3846153846153846
59888,I was pleased at how well the system to be admitted worked.,0,please system admit work,"['please', 'please system', 'please system admit', 'please system admit work', 'system', 'system admit', 'system admit work', 'admit', 'admit work', 'work']",0,1,0.3846153846153846
135618,I am not pleased with the results at all and will be going to a new Dr to fix his botched work.,1,please result go new dr fix mottle work,"['please', 'please result', 'please result go', 'please result go new', 'please result go new dr', 'please result go new dr fix', 'please result go new dr fix mottle', 'please result go new dr fix mottle work', 'result', 'result go', 'result go new', 'result go new dr', 'result go new dr fix', 'result go new dr fix mottle', 'result go new dr fix mottle work', 'go', 'go new', 'go new dr', 'go new dr fix', 'go new dr fix mottle', 'go new dr fix mottle work', 'new', 'new dr', 'new dr fix', 'new dr fix mottle', 'new dr fix mottle work', 'dr', 'dr fix', 'dr fix mottle', 'dr fix mottle work', 'fix', 'fix mottle', 'fix mottle work', 'mottle', 'mottle work', 'work']",0,1,0.3846153846153846
101649,I was seen by Dr. Watson for pain in my right foot and was very pleased with the treatment and the outcome.,0,see pain right foot please treatment result,"['see', 'see pain', 'see pain right', 'see pain right foot', 'see pain right foot please', 'see pain right foot please treatment', 'see pain right foot please treatment result', 'pain', 'pain right', 'pain right foot', 'pain right foot please', 'pain right foot please treatment', 'pain right foot please treatment result', 'right', 'right foot', 'right foot please', 'right foot please treatment', 'right foot please treatment result', 'foot', 'foot please', 'foot please treatment', 'foot please treatment result', 'please', 'please treatment', 'please treatment result', 'treatment', 'treatment result', 'result']",0,1,0.3846153846153846
105005,I was immediately very pleased with the results and would consider other procedures,0,immediately please result consider procedure,"['immediately', 'immediately please', 'immediately please result', 'immediately please result consider', 'immediately please result consider procedure', 'please', 'please result', 'please result consider', 'please result consider procedure', 'result', 'result consider', 'result consider procedure', 'consider', 'consider procedure', 'procedure']",0,1,0.3846153846153846
179966,Rachel gave me all the information I need to my treatment I was very pleased,0,rachel give information need treatment please,"['rachel', 'rachel give', 'rachel give information', 'rachel give information need', 'rachel give information need treatment', 'rachel give information need treatment please', 'give', 'give information', 'give information need', 'give information need treatment', 'give information need treatment please', 'information', 'information need', 'information need treatment', 'information need treatment please', 'need', 'need treatment', 'need treatment please', 'treatment', 'treatment please', 'please']",0,1,0.3846153846153846
75936,I had my corrective surgery 6 days ago and I am very pleased with the results.,0,corrective surgery please result,"['corrective', 'corrective surgery', 'corrective surgery please', 'corrective surgery please result', 'surgery', 'surgery please', 'surgery please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
131955,Im very pleased with my surgery.,0,m please surgery,"['m', 'm please', 'm please surgery', 'please', 'please surgery', 'surgery']",0,1,0.3846153846153846
134093,"Braces come off today, if everything comes out great we are super pleased.",0,brace come come great super please,"['brace', 'brace come', 'brace come come', 'brace come come great', 'brace come come great super', 'brace come come great super please', 'come', 'come come', 'come come great', 'come come great super', 'come come great super please', 'come', 'come great', 'come great super', 'come great super please', 'great', 'great super', 'great super please', 'super', 'super please', 'please']",0,1,0.3846153846153846
170601,First time using this clinic very pleased on how they test your eyes with the new equipment.,0,time clinic please test eye new equipment,"['time', 'time clinic', 'time clinic please', 'time clinic please test', 'time clinic please test eye', 'time clinic please test eye new', 'time clinic please test eye new equipment', 'clinic', 'clinic please', 'clinic please test', 'clinic please test eye', 'clinic please test eye new', 'clinic please test eye new equipment', 'please', 'please test', 'please test eye', 'please test eye new', 'please test eye new equipment', 'test', 'test eye', 'test eye new', 'test eye new equipment', 'eye', 'eye new', 'eye new equipment', 'new', 'new equipment', 'equipment']",0,1,0.3846153846153846
62824,I was pleased by his personal interest in the story of my injury,0,please personal interest story injury,"['please', 'please personal', 'please personal interest', 'please personal interest story', 'please personal interest story injury', 'personal', 'personal interest', 'personal interest story', 'personal interest story injury', 'interest', 'interest story', 'interest story injury', 'story', 'story injury', 'injury']",0,1,0.3846153846153846
103505,I could not have been more pleased with both the results and the service from all of the staff.,0,please result service staff,"['please', 'please result', 'please result service', 'please result service staff', 'result', 'result service', 'result service staff', 'service', 'service staff', 'staff']",0,1,0.3846153846153846
106181,Very pleased with the results of my midlift done earlier this year.,0,please result midwife,"['please', 'please result', 'please result midwife', 'result', 'result midwife', 'midwife']",0,1,0.3846153846153846
181602,Steedle's assistant) got me an appt the same week (she offered the next day).,0,needle assistant get apt offer,"['needle', 'needle assistant', 'needle assistant get', 'needle assistant get apt', 'needle assistant get apt offer', 'assistant', 'assistant get', 'assistant get apt', 'assistant get apt offer', 'get', 'get apt', 'get apt offer', 'apt', 'apt offer', 'offer']",1,0,0.3846153846153846
91369,I have used Dr. Gentile in several occasions and have been very pleased with him.,0,dr gentile occasion please,"['dr', 'dr gentile', 'dr gentile occasion', 'dr gentile occasion please', 'gentile', 'gentile occasion', 'gentile occasion please', 'occasion', 'occasion please', 'please']",0,1,0.3846153846153846
75931,I am usually apprehensive about needles and it was no sweat at all!,0,normally apprehensive needle sweat,"['normally', 'normally apprehensive', 'normally apprehensive needle', 'normally apprehensive needle sweat', 'apprehensive', 'apprehensive needle', 'apprehensive needle sweat', 'needle', 'needle sweat', 'sweat']",1,0,0.3846153846153846
127284,I'm about ten weeks out from my procedure and couldn't be more pleased with my new nose.,0,m procedure please new nose,"['m', 'm procedure', 'm procedure please', 'm procedure please new', 'm procedure please new nose', 'procedure', 'procedure please', 'procedure please new', 'procedure please new nose', 'please', 'please new', 'please new nose', 'new', 'new nose', 'nose']",0,1,0.3846153846153846
81880,He is strong at reducing the anxiety associated with needles,0,strong reduce anxiety associate needle,"['strong', 'strong reduce', 'strong reduce anxiety', 'strong reduce anxiety associate', 'strong reduce anxiety associate needle', 'reduce', 'reduce anxiety', 'reduce anxiety associate', 'reduce anxiety associate needle', 'anxiety', 'anxiety associate', 'anxiety associate needle', 'associate', 'associate needle', 'needle']",1,0,0.3846153846153846
141651,"I am pleased with the service, Dr. Yau and his team.",0,please service dr team,"['please', 'please service', 'please service dr', 'please service dr team', 'service', 'service dr', 'service dr team', 'dr', 'dr team', 'team']",0,1,0.3846153846153846
139967,We could not be more pleased with both the experience and the outcome.,0,please experience result,"['please', 'please experience', 'please experience result', 'experience', 'experience result', 'result']",0,1,0.3846153846153846
186554,I'm always pleased with everyone at Maningas Cosmetic Surgery!,0,m please surgery,"['m', 'm please', 'm please surgery', 'please', 'please surgery', 'surgery']",0,1,0.3846153846153846
71065,"I can t wait until the 5th month, we are already so very pleased.",0,t wait please,"['t', 't wait', 't wait please', 'wait', 'wait please', 'please']",0,1,0.3846153846153846
66780,I was pleased with that.,0,please,['please'],0,1,0.3846153846153846
120189,The time I spent at the clinic was a very pleasing experience.,0,time spend clinic please experience,"['time', 'time spend', 'time spend clinic', 'time spend clinic please', 'time spend clinic please experience', 'spend', 'spend clinic', 'spend clinic please', 'spend clinic please experience', 'clinic', 'clinic please', 'clinic please experience', 'please', 'please experience', 'experience']",0,1,0.3846153846153846
62827,I was very pleased by the treatment that I received the first time around.,0,please treatment receive time,"['please', 'please treatment', 'please treatment receive', 'please treatment receive time', 'treatment', 'treatment receive', 'treatment receive time', 'receive', 'receive time', 'time']",0,1,0.3846153846153846
145659,I came to Lexington Plastic Surgeons last month for a surgery procedure I?m pleased how my surgery turned out Dr.Ogu,0,come plastic surgeon surgery procedure m please surgery turn drive,"['come', 'come plastic', 'come plastic surgeon', 'come plastic surgeon surgery', 'come plastic surgeon surgery procedure', 'come plastic surgeon surgery procedure m', 'come plastic surgeon surgery procedure m please', 'come plastic surgeon surgery procedure m please surgery', 'come plastic surgeon surgery procedure m please surgery turn', 'come plastic surgeon surgery procedure m please surgery turn drive', 'plastic', 'plastic surgeon', 'plastic surgeon surgery', 'plastic surgeon surgery procedure', 'plastic surgeon surgery procedure m', 'plastic surgeon surgery procedure m please', 'plastic surgeon surgery procedure m please surgery', 'plastic surgeon surgery procedure m please surgery turn', 'plastic surgeon surgery procedure m please surgery turn drive', 'surgeon', 'surgeon surgery', 'surgeon surgery procedure', 'surgeon surgery procedure m', 'surgeon surgery procedure m please', 'surgeon surgery procedure m please surgery', 'surgeon surgery procedure m please surgery turn', 'surgeon surgery procedure m please surgery turn drive', 'surgery', 'surgery procedure', 'surgery procedure m', 'surgery procedure m please', 'surgery procedure m please surgery', 'surgery procedure m please surgery turn', 'surgery procedure m please surgery turn drive', 'procedure', 'procedure m', 'procedure m please', 'procedure m please surgery', 'procedure m please surgery turn', 'procedure m please surgery turn drive', 'm', 'm please', 'm please surgery', 'm please surgery turn', 'm please surgery turn drive', 'please', 'please surgery', 'please surgery turn', 'please surgery turn drive', 'surgery', 'surgery turn', 'surgery turn drive', 'turn', 'turn drive', 'drive']",0,1,0.3846153846153846
95231,for a liposuction breast reduction and I am very pleased with the results.,0,liposuction breast reduction please result,"['liposuction', 'liposuction breast', 'liposuction breast reduction', 'liposuction breast reduction please', 'liposuction breast reduction please result', 'breast', 'breast reduction', 'breast reduction please', 'breast reduction please result', 'reduction', 'reduction please', 'reduction please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
142590,Dr.Rajamand is a wonderful Dr...He had performed neck surgery on my neck.Im very pleased with,0,fantastic dahe perform neck surgery neck please,"['fantastic', 'fantastic dahe', 'fantastic dahe perform', 'fantastic dahe perform neck', 'fantastic dahe perform neck surgery', 'fantastic dahe perform neck surgery neck', 'fantastic dahe perform neck surgery neck please', 'dahe', 'dahe perform', 'dahe perform neck', 'dahe perform neck surgery', 'dahe perform neck surgery neck', 'dahe perform neck surgery neck please', 'perform', 'perform neck', 'perform neck surgery', 'perform neck surgery neck', 'perform neck surgery neck please', 'neck', 'neck surgery', 'neck surgery neck', 'neck surgery neck please', 'surgery', 'surgery neck', 'surgery neck please', 'neck', 'neck please', 'please']",0,1,0.3846153846153846
158924,and I was very pleased with the out come and how fast Dr.Patel was,0,please come fast drpatel,"['please', 'please come', 'please come fast', 'please come fast drpatel', 'come', 'come fast', 'come fast drpatel', 'fast', 'fast drpatel', 'drpatel']",0,1,0.3846153846153846
102579,Very pleased with the results.,0,please result,"['please', 'please result', 'result']",0,1,0.3846153846153846
