commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
125582,Two days after surgery I?m seeing perfectly and I couldn?t be happier!,0,surgery m see perfectly happy,"['surgery', 'surgery m', 'surgery m see', 'surgery m see perfectly', 'surgery m see perfectly happy', 'm', 'm see', 'm see perfectly', 'm see perfectly happy', 'see', 'see perfectly', 'see perfectly happy', 'perfectly', 'perfectly happy', 'happy']",0,0,0,1,0.2
176142,He is the BEST human being AND surgeon!,0,good human surgeon,"['good', 'good human', 'good human surgeon', 'human', 'human surgeon', 'surgeon']",1,0,0,0,0.2
112662,"He is probably the best pc implant surgeon in the world, look at his before and after photos.",0,probably good pp plant surgeon world look photograph,"['probably', 'probably good', 'probably good pp', 'probably good pp plant', 'probably good pp plant surgeon', 'probably good pp plant surgeon world', 'probably good pp plant surgeon world look', 'probably good pp plant surgeon world look photograph', 'good', 'good pp', 'good pp plant', 'good pp plant surgeon', 'good pp plant surgeon world', 'good pp plant surgeon world look', 'good pp plant surgeon world look photograph', 'pp', 'pp plant', 'pp plant surgeon', 'pp plant surgeon world', 'pp plant surgeon world look', 'pp plant surgeon world look photograph', 'plant', 'plant surgeon', 'plant surgeon world', 'plant surgeon world look', 'plant surgeon world look photograph', 'surgeon', 'surgeon world', 'surgeon world look', 'surgeon world look photograph', 'world', 'world look', 'world look photograph', 'look', 'look photograph', 'photograph']",1,0,0,0,0.2
101288,"You will be very happy to choose him,",0,happy choose,"['happy', 'happy choose', 'choose']",0,0,0,1,0.2
139813,"When I prepped for surgery, the assisting surgeon wasn't there",1,prop up surgery assist surgeon,"['prop', 'prop up', 'prop up surgery', 'prop up surgery assist', 'prop up surgery assist surgeon', 'up', 'up surgery', 'up surgery assist', 'up surgery assist surgeon', 'surgery', 'surgery assist', 'surgery assist surgeon', 'assist', 'assist surgeon', 'surgeon']",1,0,0,0,0.2
106112,She makes ever ultrasound a great and happy experience.,0,make ultrasound great happy experience,"['make', 'make ultrasound', 'make ultrasound great', 'make ultrasound great happy', 'make ultrasound great happy experience', 'ultrasound', 'ultrasound great', 'ultrasound great happy', 'ultrasound great happy experience', 'great', 'great happy', 'great happy experience', 'happy', 'happy experience', 'experience']",0,0,0,1,0.2
96431,Had to have the procedure re-done by another plastic surgeon to fix the problems created by this Dr.,1,procedure plastic surgeon fix problem create dr,"['procedure', 'procedure plastic', 'procedure plastic surgeon', 'procedure plastic surgeon fix', 'procedure plastic surgeon fix problem', 'procedure plastic surgeon fix problem create', 'procedure plastic surgeon fix problem create dr', 'plastic', 'plastic surgeon', 'plastic surgeon fix', 'plastic surgeon fix problem', 'plastic surgeon fix problem create', 'plastic surgeon fix problem create dr', 'surgeon', 'surgeon fix', 'surgeon fix problem', 'surgeon fix problem create', 'surgeon fix problem create dr', 'fix', 'fix problem', 'fix problem create', 'fix problem create dr', 'problem', 'problem create', 'problem create dr', 'create', 'create dr', 'dr']",1,0,0,0,0.2
180873,"I received a chin implant and neck lipo about a year ago, and am so happy with my results.",0,receive chin plant neck lip happy result,"['receive', 'receive chin', 'receive chin plant', 'receive chin plant neck', 'receive chin plant neck lip', 'receive chin plant neck lip happy', 'receive chin plant neck lip happy result', 'chin', 'chin plant', 'chin plant neck', 'chin plant neck lip', 'chin plant neck lip happy', 'chin plant neck lip happy result', 'plant', 'plant neck', 'plant neck lip', 'plant neck lip happy', 'plant neck lip happy result', 'neck', 'neck lip', 'neck lip happy', 'neck lip happy result', 'lip', 'lip happy', 'lip happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
157135,There are so many plastic surgeons in NYC that will do twice as good for a fraction of the price.,1,plastic surgeon new york twice good fraction price,"['plastic', 'plastic surgeon', 'plastic surgeon new', 'plastic surgeon new york', 'plastic surgeon new york twice', 'plastic surgeon new york twice good', 'plastic surgeon new york twice good fraction', 'plastic surgeon new york twice good fraction price', 'surgeon', 'surgeon new', 'surgeon new york', 'surgeon new york twice', 'surgeon new york twice good', 'surgeon new york twice good fraction', 'surgeon new york twice good fraction price', 'new', 'new york', 'new york twice', 'new york twice good', 'new york twice good fraction', 'new york twice good fraction price', 'york', 'york twice', 'york twice good', 'york twice good fraction', 'york twice good fraction price', 'twice', 'twice good', 'twice good fraction', 'twice good fraction price', 'good', 'good fraction', 'good fraction price', 'fraction', 'fraction price', 'price']",1,0,0,0,0.2
153769,"Not only was his work something we were happy with,",0,work happy,"['work', 'work happy', 'happy']",0,0,0,1,0.2
113521,"You made me a happier person, even as I experienced the most difficult times in my life.",0,happy person experience difficult time life,"['happy', 'happy person', 'happy person experience', 'happy person experience difficult', 'happy person experience difficult time', 'happy person experience difficult time life', 'person', 'person experience', 'person experience difficult', 'person experience difficult time', 'person experience difficult time life', 'experience', 'experience difficult', 'experience difficult time', 'experience difficult time life', 'difficult', 'difficult time', 'difficult time life', 'time', 'time life', 'life']",0,0,0,1,0.2
129621,"and through phone calls before I made the final decision to choose them, and I am so happy I did.",0,phone call final decision choose happy,"['phone', 'phone call', 'phone call final', 'phone call final decision', 'phone call final decision choose', 'phone call final decision choose happy', 'call', 'call final', 'call final decision', 'call final decision choose', 'call final decision choose happy', 'final', 'final decision', 'final decision choose', 'final decision choose happy', 'decision', 'decision choose', 'decision choose happy', 'choose', 'choose happy', 'happy']",0,0,0,1,0.2
152348,He is very skilled and I would not go to another plastic surgeon.,0,skilled plastic surgeon,"['skilled', 'skilled plastic', 'skilled plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
71120,I have found another surgeon for my needs and am much happier.,1,find surgeon need happy,"['find', 'find surgeon', 'find surgeon need', 'find surgeon need happy', 'surgeon', 'surgeon need', 'surgeon need happy', 'need', 'need happy', 'happy']",1,0,0,1,0.4
108502,He sat down and explained everything to me and I'm very happy with my results.,0,sit explain m happy result,"['sit', 'sit explain', 'sit explain m', 'sit explain m happy', 'sit explain m happy result', 'explain', 'explain m', 'explain m happy', 'explain m happy result', 'm', 'm happy', 'm happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
69804,You make me so happy that I can cry.,0,happy cry,"['happy', 'happy cry', 'cry']",0,0,0,1,0.2
161546,I would never ever let another surgeon ever touch me!,0,let surgeon touch,"['let', 'let surgeon', 'let surgeon touch', 'surgeon', 'surgeon touch', 'touch']",1,0,0,0,0.2
179940,And I still couldn't be happier with my results.,0,happy result,"['happy', 'happy result', 'result']",0,0,0,1,0.2
89442,and I leave the office very happy to have found a caring dental practice.,0,leave office happy find dare dental practice,"['leave', 'leave office', 'leave office happy', 'leave office happy find', 'leave office happy find dare', 'leave office happy find dare dental', 'leave office happy find dare dental practice', 'office', 'office happy', 'office happy find', 'office happy find dare', 'office happy find dare dental', 'office happy find dare dental practice', 'happy', 'happy find', 'happy find dare', 'happy find dare dental', 'happy find dare dental practice', 'find', 'find dare', 'find dare dental', 'find dare dental practice', 'dare', 'dare dental', 'dare dental practice', 'dental', 'dental practice', 'practice']",0,0,0,1,0.2
107860,He did an amazing job and I couldn't be happier with my results.,0,amaze job happy result,"['amaze', 'amaze job', 'amaze job happy', 'amaze job happy result', 'job', 'job happy', 'job happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
165202,"I am so happy with the service I have been receiving since I have a patient here, everyone from check in up is always",0,happy service receive patient check,"['happy', 'happy service', 'happy service receive', 'happy service receive patient', 'happy service receive patient check', 'service', 'service receive', 'service receive patient', 'service receive patient check', 'receive', 'receive patient', 'receive patient check', 'patient', 'patient check', 'check']",0,0,0,1,0.2
113085,5/5 stars for this surgeon and his staff!,0,star surgeon staff,"['star', 'star surgeon', 'star surgeon staff', 'surgeon', 'surgeon staff', 'staff']",1,0,0,0,0.2
90816,You will not be happy with the results.,1,happy result,"['happy', 'happy result', 'result']",0,0,0,1,0.2
153326,staff was kind but didn't listen to me after when i said i wasn't happy. 9000 dollars down the drain.,1,staff kind listen say happy dollar drain,"['staff', 'staff kind', 'staff kind listen', 'staff kind listen say', 'staff kind listen say happy', 'staff kind listen say happy dollar', 'staff kind listen say happy dollar drain', 'kind', 'kind listen', 'kind listen say', 'kind listen say happy', 'kind listen say happy dollar', 'kind listen say happy dollar drain', 'listen', 'listen say', 'listen say happy', 'listen say happy dollar', 'listen say happy dollar drain', 'say', 'say happy', 'say happy dollar', 'say happy dollar drain', 'happy', 'happy dollar', 'happy dollar drain', 'dollar', 'dollar drain', 'drain']",0,0,0,1,0.2
116252,"it healed up perfectly, couldn't be happier with this surgeon.",0,heal perfectly happy surgeon,"['heal', 'heal perfectly', 'heal perfectly happy', 'heal perfectly happy surgeon', 'perfectly', 'perfectly happy', 'perfectly happy surgeon', 'happy', 'happy surgeon', 'surgeon']",1,0,0,1,0.4
164672,I was so happy with the results from Dr. Erdman treating my spider veins that I wanted to try another service.,0,happy result treat spider vein want try service,"['happy', 'happy result', 'happy result treat', 'happy result treat spider', 'happy result treat spider vein', 'happy result treat spider vein want', 'happy result treat spider vein want try', 'happy result treat spider vein want try service', 'result', 'result treat', 'result treat spider', 'result treat spider vein', 'result treat spider vein want', 'result treat spider vein want try', 'result treat spider vein want try service', 'treat', 'treat spider', 'treat spider vein', 'treat spider vein want', 'treat spider vein want try', 'treat spider vein want try service', 'spider', 'spider vein', 'spider vein want', 'spider vein want try', 'spider vein want try service', 'vein', 'vein want', 'vein want try', 'vein want try service', 'want', 'want try', 'want try service', 'try', 'try service', 'service']",0,0,0,1,0.2
112844,She is one of the finest people and plastic surgeon?,0,fine people plastic surgeon,"['fine', 'fine people', 'fine people plastic', 'fine people plastic surgeon', 'people', 'people plastic', 'people plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
122817,"When I arrived, I was seen within 10 minutes. ?Very happy with the staff",0,arrive see minute happy staff,"['arrive', 'arrive see', 'arrive see minute', 'arrive see minute happy', 'arrive see minute happy staff', 'see', 'see minute', 'see minute happy', 'see minute happy staff', 'minute', 'minute happy', 'minute happy staff', 'happy', 'happy staff', 'staff']",0,0,0,1,0.2
106228,I cannot recommend this caring and skilled surgeon enough!!!,0,recommend dare skilled surgeon,"['recommend', 'recommend dare', 'recommend dare skilled', 'recommend dare skilled surgeon', 'dare', 'dare skilled', 'dare skilled surgeon', 'skilled', 'skilled surgeon', 'surgeon']",1,0,0,0,0.2
172776,"would NOT be addressing my PRIMARY Concern, - which would have enabled me to contract with a DIFFERENT surgeon.",0,address primary concern enable contract different surgeon,"['address', 'address primary', 'address primary concern', 'address primary concern enable', 'address primary concern enable contract', 'address primary concern enable contract different', 'address primary concern enable contract different surgeon', 'primary', 'primary concern', 'primary concern enable', 'primary concern enable contract', 'primary concern enable contract different', 'primary concern enable contract different surgeon', 'concern', 'concern enable', 'concern enable contract', 'concern enable contract different', 'concern enable contract different surgeon', 'enable', 'enable contract', 'enable contract different', 'enable contract different surgeon', 'contract', 'contract different', 'contract different surgeon', 'different', 'different surgeon', 'surgeon']",1,0,0,0,0.2
122292,I couldn't be happier with my results and I look and feel even better than I'd hoped.,0,happy result look feel good d hop,"['happy', 'happy result', 'happy result look', 'happy result look feel', 'happy result look feel good', 'happy result look feel good d', 'happy result look feel good d hop', 'result', 'result look', 'result look feel', 'result look feel good', 'result look feel good d', 'result look feel good d hop', 'look', 'look feel', 'look feel good', 'look feel good d', 'look feel good d hop', 'feel', 'feel good', 'feel good d', 'feel good d hop', 'good', 'good d', 'good d hop', 'd', 'd hop', 'hop']",0,0,0,1,0.2
99456,but I felt most confident with him being my surgeon.,0,feel confident surgeon,"['feel', 'feel confident', 'feel confident surgeon', 'confident', 'confident surgeon', 'surgeon']",1,0,0,0,0.2
143924,Great bariatric surgeon,0,great barbaric surgeon,"['great', 'great barbaric', 'great barbaric surgeon', 'barbaric', 'barbaric surgeon', 'surgeon']",1,0,0,0,0.2
168221,"I truly don't believe that I could've ended up with these results had I went to another surgeon, especially since when I was asked",0,truly believe ve end result go surgeon especially ask,"['truly', 'truly believe', 'truly believe ve', 'truly believe ve end', 'truly believe ve end result', 'truly believe ve end result go', 'truly believe ve end result go surgeon', 'truly believe ve end result go surgeon especially', 'truly believe ve end result go surgeon especially ask', 'believe', 'believe ve', 'believe ve end', 'believe ve end result', 'believe ve end result go', 'believe ve end result go surgeon', 'believe ve end result go surgeon especially', 'believe ve end result go surgeon especially ask', 've', 've end', 've end result', 've end result go', 've end result go surgeon', 've end result go surgeon especially', 've end result go surgeon especially ask', 'end', 'end result', 'end result go', 'end result go surgeon', 'end result go surgeon especially', 'end result go surgeon especially ask', 'result', 'result go', 'result go surgeon', 'result go surgeon especially', 'result go surgeon especially ask', 'go', 'go surgeon', 'go surgeon especially', 'go surgeon especially ask', 'surgeon', 'surgeon especially', 'surgeon especially ask', 'especially', 'especially ask', 'ask']",1,0,0,0,0.2
105129,He is a meticulous surgeon and his follow up protocol is unmatched!,0,meticulous surgeon follow protocol snatch,"['meticulous', 'meticulous surgeon', 'meticulous surgeon follow', 'meticulous surgeon follow protocol', 'meticulous surgeon follow protocol snatch', 'surgeon', 'surgeon follow', 'surgeon follow protocol', 'surgeon follow protocol snatch', 'follow', 'follow protocol', 'follow protocol snatch', 'protocol', 'protocol snatch', 'snatch']",1,0,0,0,0.2
115566,I was so happy with my experience dealing with him.,0,happy experience deal,"['happy', 'happy experience', 'happy experience deal', 'experience', 'experience deal', 'deal']",0,0,0,1,0.2
110603,"Dr Mueller is an excellent surgon, he repaired my broken arm no other surgon would attempt to fix.",0,excellent repair break arm surgeon attempt fix,"['excellent', 'excellent repair', 'excellent repair break', 'excellent repair break arm', 'excellent repair break arm surgeon', 'excellent repair break arm surgeon attempt', 'excellent repair break arm surgeon attempt fix', 'repair', 'repair break', 'repair break arm', 'repair break arm surgeon', 'repair break arm surgeon attempt', 'repair break arm surgeon attempt fix', 'break', 'break arm', 'break arm surgeon', 'break arm surgeon attempt', 'break arm surgeon attempt fix', 'arm', 'arm surgeon', 'arm surgeon attempt', 'arm surgeon attempt fix', 'surgeon', 'surgeon attempt', 'surgeon attempt fix', 'attempt', 'attempt fix', 'fix']",1,0,0,0,0.2
58627,Nothing.  I was happy with my visit.  I was happy with my visit.,0,happy visit happy visit,"['happy', 'happy visit', 'happy visit happy', 'happy visit happy visit', 'visit', 'visit happy', 'visit happy visit', 'happy', 'happy visit', 'visit']",0,0,0,1,0.2
80157,"Dr Zavala is an amazing doctor, I have been very happy with both the procedures themselves",0,amaze doctor happy procedure,"['amaze', 'amaze doctor', 'amaze doctor happy', 'amaze doctor happy procedure', 'doctor', 'doctor happy', 'doctor happy procedure', 'happy', 'happy procedure', 'procedure']",0,0,0,1,0.2
182322,Not happy at all with the results.,1,happy result,"['happy', 'happy result', 'result']",0,0,0,1,0.2
69746,I am very happy with the results from my vein surgery.,0,happy result vein surgery,"['happy', 'happy result', 'happy result vein', 'happy result vein surgery', 'result', 'result vein', 'result vein surgery', 'vein', 'vein surgery', 'surgery']",0,0,0,1,0.2
116213,So happy and can't believe I have fuller cheeks and filled in sunken eyes!,0,happy believe full cheek fill sink eye,"['happy', 'happy believe', 'happy believe full', 'happy believe full cheek', 'happy believe full cheek fill', 'happy believe full cheek fill sink', 'happy believe full cheek fill sink eye', 'believe', 'believe full', 'believe full cheek', 'believe full cheek fill', 'believe full cheek fill sink', 'believe full cheek fill sink eye', 'full', 'full cheek', 'full cheek fill', 'full cheek fill sink', 'full cheek fill sink eye', 'cheek', 'cheek fill', 'cheek fill sink', 'cheek fill sink eye', 'fill', 'fill sink', 'fill sink eye', 'sink', 'sink eye', 'eye']",0,0,0,1,0.2
188582,"is true that my medical clearances are not valid, I've consulted with multiple other board certified surgeons in the US",1,true medical clearance valid ve consult multiple board terrify surgeon,"['true', 'true medical', 'true medical clearance', 'true medical clearance valid', 'true medical clearance valid ve', 'true medical clearance valid ve consult', 'true medical clearance valid ve consult multiple', 'true medical clearance valid ve consult multiple board', 'true medical clearance valid ve consult multiple board terrify', 'true medical clearance valid ve consult multiple board terrify surgeon', 'medical', 'medical clearance', 'medical clearance valid', 'medical clearance valid ve', 'medical clearance valid ve consult', 'medical clearance valid ve consult multiple', 'medical clearance valid ve consult multiple board', 'medical clearance valid ve consult multiple board terrify', 'medical clearance valid ve consult multiple board terrify surgeon', 'clearance', 'clearance valid', 'clearance valid ve', 'clearance valid ve consult', 'clearance valid ve consult multiple', 'clearance valid ve consult multiple board', 'clearance valid ve consult multiple board terrify', 'clearance valid ve consult multiple board terrify surgeon', 'valid', 'valid ve', 'valid ve consult', 'valid ve consult multiple', 'valid ve consult multiple board', 'valid ve consult multiple board terrify', 'valid ve consult multiple board terrify surgeon', 've', 've consult', 've consult multiple', 've consult multiple board', 've consult multiple board terrify', 've consult multiple board terrify surgeon', 'consult', 'consult multiple', 'consult multiple board', 'consult multiple board terrify', 'consult multiple board terrify surgeon', 'multiple', 'multiple board', 'multiple board terrify', 'multiple board terrify surgeon', 'board', 'board terrify', 'board terrify surgeon', 'terrify', 'terrify surgeon', 'surgeon']",1,0,0,0,0.2
63504,I was happy with the service,0,happy service,"['happy', 'happy service', 'service']",0,0,0,1,0.2
139235,My husband and I are very happy we joined his practice.,0,husband happy join practice,"['husband', 'husband happy', 'husband happy join', 'husband happy join practice', 'happy', 'happy join', 'happy join practice', 'join', 'join practice', 'practice']",0,0,0,1,0.2
67744,I am so happy that I scheduled a facelift in a few months so I will have a younger looking face to go with my young looking body!,0,happy schedule face lift young look face young look body,"['happy', 'happy schedule', 'happy schedule face', 'happy schedule face lift', 'happy schedule face lift young', 'happy schedule face lift young look', 'happy schedule face lift young look face', 'happy schedule face lift young look face young', 'happy schedule face lift young look face young look', 'happy schedule face lift young look face young look body', 'schedule', 'schedule face', 'schedule face lift', 'schedule face lift young', 'schedule face lift young look', 'schedule face lift young look face', 'schedule face lift young look face young', 'schedule face lift young look face young look', 'schedule face lift young look face young look body', 'face', 'face lift', 'face lift young', 'face lift young look', 'face lift young look face', 'face lift young look face young', 'face lift young look face young look', 'face lift young look face young look body', 'lift', 'lift young', 'lift young look', 'lift young look face', 'lift young look face young', 'lift young look face young look', 'lift young look face young look body', 'young', 'young look', 'young look face', 'young look face young', 'young look face young look', 'young look face young look body', 'look', 'look face', 'look face young', 'look face young look', 'look face young look body', 'face', 'face young', 'face young look', 'face young look body', 'young', 'young look', 'young look body', 'look', 'look body', 'body']",0,0,0,1,0.2
90088,"I couldn't be happier, my breasts look",0,happy breast look,"['happy', 'happy breast', 'happy breast look', 'breast', 'breast look', 'look']",0,0,0,1,0.2
110397,i was very happy with my medical experience with dr nestor.,0,happy medical experience dr restore,"['happy', 'happy medical', 'happy medical experience', 'happy medical experience dr', 'happy medical experience dr restore', 'medical', 'medical experience', 'medical experience dr', 'medical experience dr restore', 'experience', 'experience dr', 'experience dr restore', 'dr', 'dr restore', 'restore']",0,0,0,1,0.2
111284,"He suggested a diagnostic test my other MD never mentioned, and was happy to get good results.",0,suggest diagnostic test md mention happy good result,"['suggest', 'suggest diagnostic', 'suggest diagnostic test', 'suggest diagnostic test md', 'suggest diagnostic test md mention', 'suggest diagnostic test md mention happy', 'suggest diagnostic test md mention happy good', 'suggest diagnostic test md mention happy good result', 'diagnostic', 'diagnostic test', 'diagnostic test md', 'diagnostic test md mention', 'diagnostic test md mention happy', 'diagnostic test md mention happy good', 'diagnostic test md mention happy good result', 'test', 'test md', 'test md mention', 'test md mention happy', 'test md mention happy good', 'test md mention happy good result', 'md', 'md mention', 'md mention happy', 'md mention happy good', 'md mention happy good result', 'mention', 'mention happy', 'mention happy good', 'mention happy good result', 'happy', 'happy good', 'happy good result', 'good', 'good result', 'result']",0,0,0,1,0.2
175729,do your homework before you commit to this surgeon ...sorry I didn't,1,homework commit surgeon sorry,"['homework', 'homework commit', 'homework commit surgeon', 'homework commit surgeon sorry', 'commit', 'commit surgeon', 'commit surgeon sorry', 'surgeon', 'surgeon sorry', 'sorry']",1,0,0,0,0.2
167957,I also talked to two professionals plastic surgeons after my botched surgery with doctor Wages,1,talk professional plastic surgeon mottle surgery doctor wage,"['talk', 'talk professional', 'talk professional plastic', 'talk professional plastic surgeon', 'talk professional plastic surgeon mottle', 'talk professional plastic surgeon mottle surgery', 'talk professional plastic surgeon mottle surgery doctor', 'talk professional plastic surgeon mottle surgery doctor wage', 'professional', 'professional plastic', 'professional plastic surgeon', 'professional plastic surgeon mottle', 'professional plastic surgeon mottle surgery', 'professional plastic surgeon mottle surgery doctor', 'professional plastic surgeon mottle surgery doctor wage', 'plastic', 'plastic surgeon', 'plastic surgeon mottle', 'plastic surgeon mottle surgery', 'plastic surgeon mottle surgery doctor', 'plastic surgeon mottle surgery doctor wage', 'surgeon', 'surgeon mottle', 'surgeon mottle surgery', 'surgeon mottle surgery doctor', 'surgeon mottle surgery doctor wage', 'mottle', 'mottle surgery', 'mottle surgery doctor', 'mottle surgery doctor wage', 'surgery', 'surgery doctor', 'surgery doctor wage', 'doctor', 'doctor wage', 'wage']",1,0,0,0,0.2
101280,I have been very happy with the procedures I have gotten and I get compliments on my face all the time.,0,happy procedure get compliment face time,"['happy', 'happy procedure', 'happy procedure get', 'happy procedure get compliment', 'happy procedure get compliment face', 'happy procedure get compliment face time', 'procedure', 'procedure get', 'procedure get compliment', 'procedure get compliment face', 'procedure get compliment face time', 'get', 'get compliment', 'get compliment face', 'get compliment face time', 'compliment', 'compliment face', 'compliment face time', 'face', 'face time', 'time']",0,0,0,1,0.2
130515,It's very difficult to find a surgeon with the right aesthetic taste and I can promise you his taste is extremely elevated!!,0,difficult find surgeon right aesthetic taste promise taste extremely elevated,"['difficult', 'difficult find', 'difficult find surgeon', 'difficult find surgeon right', 'difficult find surgeon right aesthetic', 'difficult find surgeon right aesthetic taste', 'difficult find surgeon right aesthetic taste promise', 'difficult find surgeon right aesthetic taste promise taste', 'difficult find surgeon right aesthetic taste promise taste extremely', 'difficult find surgeon right aesthetic taste promise taste extremely elevated', 'find', 'find surgeon', 'find surgeon right', 'find surgeon right aesthetic', 'find surgeon right aesthetic taste', 'find surgeon right aesthetic taste promise', 'find surgeon right aesthetic taste promise taste', 'find surgeon right aesthetic taste promise taste extremely', 'find surgeon right aesthetic taste promise taste extremely elevated', 'surgeon', 'surgeon right', 'surgeon right aesthetic', 'surgeon right aesthetic taste', 'surgeon right aesthetic taste promise', 'surgeon right aesthetic taste promise taste', 'surgeon right aesthetic taste promise taste extremely', 'surgeon right aesthetic taste promise taste extremely elevated', 'right', 'right aesthetic', 'right aesthetic taste', 'right aesthetic taste promise', 'right aesthetic taste promise taste', 'right aesthetic taste promise taste extremely', 'right aesthetic taste promise taste extremely elevated', 'aesthetic', 'aesthetic taste', 'aesthetic taste promise', 'aesthetic taste promise taste', 'aesthetic taste promise taste extremely', 'aesthetic taste promise taste extremely elevated', 'taste', 'taste promise', 'taste promise taste', 'taste promise taste extremely', 'taste promise taste extremely elevated', 'promise', 'promise taste', 'promise taste extremely', 'promise taste extremely elevated', 'taste', 'taste extremely', 'taste extremely elevated', 'extremely', 'extremely elevated', 'elevated']",1,0,0,0,0.2
142837,I was very happy with my experience here.,0,happy experience,"['happy', 'happy experience', 'experience']",0,0,0,1,0.2
102550,The nurses at the hospital secretly told me he is the best surgeon.,0,nurse hospital secretly tell good surgeon,"['nurse', 'nurse hospital', 'nurse hospital secretly', 'nurse hospital secretly tell', 'nurse hospital secretly tell good', 'nurse hospital secretly tell good surgeon', 'hospital', 'hospital secretly', 'hospital secretly tell', 'hospital secretly tell good', 'hospital secretly tell good surgeon', 'secretly', 'secretly tell', 'secretly tell good', 'secretly tell good surgeon', 'tell', 'tell good', 'tell good surgeon', 'good', 'good surgeon', 'surgeon']",1,0,0,0,0.2
165433,He will work with you until you are happy.,0,work happy,"['work', 'work happy', 'happy']",0,0,0,1,0.2
99659,I felt cared for throughout the entire process and am extraordinarily happy with the outcome.,0,feel care entire process inordinately happy result,"['feel', 'feel care', 'feel care entire', 'feel care entire process', 'feel care entire process inordinately', 'feel care entire process inordinately happy', 'feel care entire process inordinately happy result', 'care', 'care entire', 'care entire process', 'care entire process inordinately', 'care entire process inordinately happy', 'care entire process inordinately happy result', 'entire', 'entire process', 'entire process inordinately', 'entire process inordinately happy', 'entire process inordinately happy result', 'process', 'process inordinately', 'process inordinately happy', 'process inordinately happy result', 'inordinately', 'inordinately happy', 'inordinately happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
110330,"I truly couldn't be happier with the results, and I'm VERY particular about my skin!",0,truly happy result m particular skin,"['truly', 'truly happy', 'truly happy result', 'truly happy result m', 'truly happy result m particular', 'truly happy result m particular skin', 'happy', 'happy result', 'happy result m', 'happy result m particular', 'happy result m particular skin', 'result', 'result m', 'result m particular', 'result m particular skin', 'm', 'm particular', 'm particular skin', 'particular', 'particular skin', 'skin']",0,0,0,1,0.2
121132,Her reputation as a surgeon is unquestioned.,0,reputation surgeon question,"['reputation', 'reputation surgeon', 'reputation surgeon question', 'surgeon', 'surgeon question', 'question']",1,0,0,0,0.2
176872,You might see Dr. T (the actual surgeon) for two minutes on your first follow,1,dr t actual surgeon follow,"['dr', 'dr t', 'dr t actual', 'dr t actual surgeon', 'dr t actual surgeon follow', 't', 't actual', 't actual surgeon', 't actual surgeon follow', 'actual', 'actual surgeon', 'actual surgeon follow', 'surgeon', 'surgeon follow', 'follow']",1,0,0,0,0.2
108091,Totally happy.,0,wholly happy,"['wholly', 'wholly happy', 'happy']",0,0,0,1,0.2
85661,Happy Beach Buttocks.,0,happy beach buttock,"['happy', 'happy beach', 'happy beach buttock', 'beach', 'beach buttock', 'buttock']",0,0,0,1,0.2
153658,Wouldn?t even let my husband see the doctor after our primary care told us to go to a surgeon.,1,let husband doctor primary care tell surgeon,"['let', 'let husband', 'let husband doctor', 'let husband doctor primary', 'let husband doctor primary care', 'let husband doctor primary care tell', 'let husband doctor primary care tell surgeon', 'husband', 'husband doctor', 'husband doctor primary', 'husband doctor primary care', 'husband doctor primary care tell', 'husband doctor primary care tell surgeon', 'doctor', 'doctor primary', 'doctor primary care', 'doctor primary care tell', 'doctor primary care tell surgeon', 'primary', 'primary care', 'primary care tell', 'primary care tell surgeon', 'care', 'care tell', 'care tell surgeon', 'tell', 'tell surgeon', 'surgeon']",1,0,0,0,0.2
73188,I decided to pick him as my surgeon and I am very happy that I did.,0,decide pick surgeon happy,"['decide', 'decide pick', 'decide pick surgeon', 'decide pick surgeon happy', 'pick', 'pick surgeon', 'pick surgeon happy', 'surgeon', 'surgeon happy', 'happy']",1,0,0,1,0.4
61918,I'm very happy with her,0,m happy,"['m', 'm happy', 'happy']",0,0,0,1,0.2
104445,He took a mess onot from other incompetent surgeons and gave me the breasts of perfection.,0,take mess incompetent surgeon give breast perfection,"['take', 'take mess', 'take mess incompetent', 'take mess incompetent surgeon', 'take mess incompetent surgeon give', 'take mess incompetent surgeon give breast', 'take mess incompetent surgeon give breast perfection', 'mess', 'mess incompetent', 'mess incompetent surgeon', 'mess incompetent surgeon give', 'mess incompetent surgeon give breast', 'mess incompetent surgeon give breast perfection', 'incompetent', 'incompetent surgeon', 'incompetent surgeon give', 'incompetent surgeon give breast', 'incompetent surgeon give breast perfection', 'surgeon', 'surgeon give', 'surgeon give breast', 'surgeon give breast perfection', 'give', 'give breast', 'give breast perfection', 'breast', 'breast perfection', 'perfection']",1,0,0,0,0.2
95358,"Well happy with intake, medical assistant.",0,happy intake medical assistant,"['happy', 'happy intake', 'happy intake medical', 'happy intake medical assistant', 'intake', 'intake medical', 'intake medical assistant', 'medical', 'medical assistant', 'assistant']",0,0,0,1,0.2
68608,i am very happy with the Dr and his ataff.,0,happy dr staff,"['happy', 'happy dr', 'happy dr staff', 'dr', 'dr staff', 'staff']",0,0,0,1,0.2
