commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
123247,If you want to be treated by a facility that can comfort you through such an emotional journey THIS IS NOT THE PLACE.,1,want treat facility comfort emotional journey place,"['want', 'want treat', 'want treat facility', 'want treat facility comfort', 'want treat facility comfort emotional', 'want treat facility comfort emotional journey', 'want treat facility comfort emotional journey place', 'treat', 'treat facility', 'treat facility comfort', 'treat facility comfort emotional', 'treat facility comfort emotional journey', 'treat facility comfort emotional journey place', 'facility', 'facility comfort', 'facility comfort emotional', 'facility comfort emotional journey', 'facility comfort emotional journey place', 'comfort', 'comfort emotional', 'comfort emotional journey', 'comfort emotional journey place', 'emotional', 'emotional journey', 'emotional journey place', 'journey', 'journey place', 'place']",0,0,0,0,1,0.08196721311475409
169433,Dr. Sanders and Nurse Karen have the best bedside manner.,0,nurse aren good bedside manner,"['nurse', 'nurse aren', 'nurse aren good', 'nurse aren good bedside', 'nurse aren good bedside manner', 'aren', 'aren good', 'aren good bedside', 'aren good bedside manner', 'good', 'good bedside', 'good bedside manner', 'bedside', 'bedside manner', 'manner']",0,1,0,0,0,0.08196721311475409
123443,My visits to the office were fun because he is a pleasure to be around!,0,visit office fun pleasure,"['visit', 'visit office', 'visit office fun', 'visit office fun pleasure', 'office', 'office fun', 'office fun pleasure', 'fun', 'fun pleasure', 'pleasure']",1,0,0,0,0,0.08196721311475409
84937,quick visit.,0,quick visit,"['quick', 'quick visit', 'visit']",1,0,0,0,0,0.08196721311475409
163709,I had a quick meeting with a nurse practitioner over zoom and then was placed in a comfortable lounge chair for my IV.,0,quick meet nurse practitioner room place comfortable lounge chair four,"['quick', 'quick meet', 'quick meet nurse', 'quick meet nurse practitioner', 'quick meet nurse practitioner room', 'quick meet nurse practitioner room place', 'quick meet nurse practitioner room place comfortable', 'quick meet nurse practitioner room place comfortable lounge', 'quick meet nurse practitioner room place comfortable lounge chair', 'quick meet nurse practitioner room place comfortable lounge chair four', 'meet', 'meet nurse', 'meet nurse practitioner', 'meet nurse practitioner room', 'meet nurse practitioner room place', 'meet nurse practitioner room place comfortable', 'meet nurse practitioner room place comfortable lounge', 'meet nurse practitioner room place comfortable lounge chair', 'meet nurse practitioner room place comfortable lounge chair four', 'nurse', 'nurse practitioner', 'nurse practitioner room', 'nurse practitioner room place', 'nurse practitioner room place comfortable', 'nurse practitioner room place comfortable lounge', 'nurse practitioner room place comfortable lounge chair', 'nurse practitioner room place comfortable lounge chair four', 'practitioner', 'practitioner room', 'practitioner room place', 'practitioner room place comfortable', 'practitioner room place comfortable lounge', 'practitioner room place comfortable lounge chair', 'practitioner room place comfortable lounge chair four', 'room', 'room place', 'room place comfortable', 'room place comfortable lounge', 'room place comfortable lounge chair', 'room place comfortable lounge chair four', 'place', 'place comfortable', 'place comfortable lounge', 'place comfortable lounge chair', 'place comfortable lounge chair four', 'comfortable', 'comfortable lounge', 'comfortable lounge chair', 'comfortable lounge chair four', 'lounge', 'lounge chair', 'lounge chair four', 'chair', 'chair four', 'four']",0,1,1,1,0,0.24590163934426226
187243,I don't think the regular staff CNAs and Nurses arrived yet.,1,think regular staff chas nurse arrive,"['think', 'think regular', 'think regular staff', 'think regular staff chas', 'think regular staff chas nurse', 'think regular staff chas nurse arrive', 'regular', 'regular staff', 'regular staff chas', 'regular staff chas nurse', 'regular staff chas nurse arrive', 'staff', 'staff chas', 'staff chas nurse', 'staff chas nurse arrive', 'chas', 'chas nurse', 'chas nurse arrive', 'nurse', 'nurse arrive', 'arrive']",0,1,0,0,0,0.08196721311475409
167916,I visited with Fiona who is a total sweetheart and a lip plumping magician.,0,visit total sweetheart lip jump magician,"['visit', 'visit total', 'visit total sweetheart', 'visit total sweetheart lip', 'visit total sweetheart lip jump', 'visit total sweetheart lip jump magician', 'total', 'total sweetheart', 'total sweetheart lip', 'total sweetheart lip jump', 'total sweetheart lip jump magician', 'sweetheart', 'sweetheart lip', 'sweetheart lip jump', 'sweetheart lip jump magician', 'lip', 'lip jump', 'lip jump magician', 'jump', 'jump magician', 'magician']",1,0,0,0,0,0.08196721311475409
163836,My experience is better each time I visit Michelle.,0,experience good time visit mitchell,"['experience', 'experience good', 'experience good time', 'experience good time visit', 'experience good time visit mitchell', 'good', 'good time', 'good time visit', 'good time visit mitchell', 'time', 'time visit', 'time visit mitchell', 'visit', 'visit mitchell', 'mitchell']",1,0,0,0,0,0.08196721311475409
114091,I kept on calling the staff and nurses to know what going on but they always kept on telling doctor will let you know.,1,keep call staff nurse know go keep tell doctor let know,"['keep', 'keep call', 'keep call staff', 'keep call staff nurse', 'keep call staff nurse know', 'keep call staff nurse know go', 'keep call staff nurse know go keep', 'keep call staff nurse know go keep tell', 'keep call staff nurse know go keep tell doctor', 'keep call staff nurse know go keep tell doctor let', 'keep call staff nurse know go keep tell doctor let know', 'call', 'call staff', 'call staff nurse', 'call staff nurse know', 'call staff nurse know go', 'call staff nurse know go keep', 'call staff nurse know go keep tell', 'call staff nurse know go keep tell doctor', 'call staff nurse know go keep tell doctor let', 'call staff nurse know go keep tell doctor let know', 'staff', 'staff nurse', 'staff nurse know', 'staff nurse know go', 'staff nurse know go keep', 'staff nurse know go keep tell', 'staff nurse know go keep tell doctor', 'staff nurse know go keep tell doctor let', 'staff nurse know go keep tell doctor let know', 'nurse', 'nurse know', 'nurse know go', 'nurse know go keep', 'nurse know go keep tell', 'nurse know go keep tell doctor', 'nurse know go keep tell doctor let', 'nurse know go keep tell doctor let know', 'know', 'know go', 'know go keep', 'know go keep tell', 'know go keep tell doctor', 'know go keep tell doctor let', 'know go keep tell doctor let know', 'go', 'go keep', 'go keep tell', 'go keep tell doctor', 'go keep tell doctor let', 'go keep tell doctor let know', 'keep', 'keep tell', 'keep tell doctor', 'keep tell doctor let', 'keep tell doctor let know', 'tell', 'tell doctor', 'tell doctor let', 'tell doctor let know', 'doctor', 'doctor let', 'doctor let know', 'let', 'let know', 'know']",0,1,0,0,0,0.08196721311475409
58627,Nothing.  I was happy with my visit.  I was happy with my visit.,0,happy visit happy visit,"['happy', 'happy visit', 'happy visit happy', 'happy visit happy visit', 'visit', 'visit happy', 'visit happy visit', 'happy', 'happy visit', 'visit']",1,0,0,0,0,0.08196721311475409
130059,Nurses were very prompt when answering my questions via the online portal.,0,nurse prompt answer question on-line portal,"['nurse', 'nurse prompt', 'nurse prompt answer', 'nurse prompt answer question', 'nurse prompt answer question on-line', 'nurse prompt answer question on-line portal', 'prompt', 'prompt answer', 'prompt answer question', 'prompt answer question on-line', 'prompt answer question on-line portal', 'answer', 'answer question', 'answer question on-line', 'answer question on-line portal', 'question', 'question on-line', 'question on-line portal', 'on-line', 'on-line portal', 'portal']",0,1,0,0,0,0.08196721311475409
96203,The nurses have been amazing,0,nurse amaze,"['nurse', 'nurse amaze', 'amaze']",0,1,0,0,0,0.08196721311475409
155842,My first visit with this Dr was awful.,1,visit dr awful,"['visit', 'visit dr', 'visit dr awful', 'dr', 'dr awful', 'awful']",1,0,0,0,0,0.08196721311475409
89723,"so personable and comforting, she answered all my questions and went over and beyond in explaining all my options to birth control.",0,personal comfort answer question go explain option birth control,"['personal', 'personal comfort', 'personal comfort answer', 'personal comfort answer question', 'personal comfort answer question go', 'personal comfort answer question go explain', 'personal comfort answer question go explain option', 'personal comfort answer question go explain option birth', 'personal comfort answer question go explain option birth control', 'comfort', 'comfort answer', 'comfort answer question', 'comfort answer question go', 'comfort answer question go explain', 'comfort answer question go explain option', 'comfort answer question go explain option birth', 'comfort answer question go explain option birth control', 'answer', 'answer question', 'answer question go', 'answer question go explain', 'answer question go explain option', 'answer question go explain option birth', 'answer question go explain option birth control', 'question', 'question go', 'question go explain', 'question go explain option', 'question go explain option birth', 'question go explain option birth control', 'go', 'go explain', 'go explain option', 'go explain option birth', 'go explain option birth control', 'explain', 'explain option', 'explain option birth', 'explain option birth control', 'option', 'option birth', 'option birth control', 'birth', 'birth control', 'control']",0,0,0,0,1,0.08196721311475409
155939,"Surgery was surprisingly quick and all doctors, nurses and staff were attentive and reassuring.",0,surgery surprisingly quick doctor nurse staff attentive reassure,"['surgery', 'surgery surprisingly', 'surgery surprisingly quick', 'surgery surprisingly quick doctor', 'surgery surprisingly quick doctor nurse', 'surgery surprisingly quick doctor nurse staff', 'surgery surprisingly quick doctor nurse staff attentive', 'surgery surprisingly quick doctor nurse staff attentive reassure', 'surprisingly', 'surprisingly quick', 'surprisingly quick doctor', 'surprisingly quick doctor nurse', 'surprisingly quick doctor nurse staff', 'surprisingly quick doctor nurse staff attentive', 'surprisingly quick doctor nurse staff attentive reassure', 'quick', 'quick doctor', 'quick doctor nurse', 'quick doctor nurse staff', 'quick doctor nurse staff attentive', 'quick doctor nurse staff attentive reassure', 'doctor', 'doctor nurse', 'doctor nurse staff', 'doctor nurse staff attentive', 'doctor nurse staff attentive reassure', 'nurse', 'nurse staff', 'nurse staff attentive', 'nurse staff attentive reassure', 'staff', 'staff attentive', 'staff attentive reassure', 'attentive', 'attentive reassure', 'reassure']",0,1,0,0,0,0.08196721311475409
126358,"During my consultation with him, I immediately felt a sense of comfort and hope.",0,consultation immediately feel sense comfort hope,"['consultation', 'consultation immediately', 'consultation immediately feel', 'consultation immediately feel sense', 'consultation immediately feel sense comfort', 'consultation immediately feel sense comfort hope', 'immediately', 'immediately feel', 'immediately feel sense', 'immediately feel sense comfort', 'immediately feel sense comfort hope', 'feel', 'feel sense', 'feel sense comfort', 'feel sense comfort hope', 'sense', 'sense comfort', 'sense comfort hope', 'comfort', 'comfort hope', 'hope']",0,0,0,0,1,0.08196721311475409
96636,"I was scared,, then consoled and treated with care",0,scare comfort treat care,"['scare', 'scare comfort', 'scare comfort treat', 'scare comfort treat care', 'comfort', 'comfort treat', 'comfort treat care', 'treat', 'treat care', 'care']",0,0,0,0,1,0.08196721311475409
100541,"The care he provided from my initial consultation to this, my first visit post-op has been nothing short of amazing.",0,care provide initial consultation visit rostov short amaze,"['care', 'care provide', 'care provide initial', 'care provide initial consultation', 'care provide initial consultation visit', 'care provide initial consultation visit rostov', 'care provide initial consultation visit rostov short', 'care provide initial consultation visit rostov short amaze', 'provide', 'provide initial', 'provide initial consultation', 'provide initial consultation visit', 'provide initial consultation visit rostov', 'provide initial consultation visit rostov short', 'provide initial consultation visit rostov short amaze', 'initial', 'initial consultation', 'initial consultation visit', 'initial consultation visit rostov', 'initial consultation visit rostov short', 'initial consultation visit rostov short amaze', 'consultation', 'consultation visit', 'consultation visit rostov', 'consultation visit rostov short', 'consultation visit rostov short amaze', 'visit', 'visit rostov', 'visit rostov short', 'visit rostov short amaze', 'rostov', 'rostov short', 'rostov short amaze', 'short', 'short amaze', 'amaze']",1,0,0,0,0,0.08196721311475409
173796,"It was my first visit, and I signed my husband up for his first visit this week.",0,visit sign husband visit,"['visit', 'visit sign', 'visit sign husband', 'visit sign husband visit', 'sign', 'sign husband', 'sign husband visit', 'husband', 'husband visit', 'visit']",1,0,0,0,0,0.08196721311475409
168140,THEIR HANDS AND USE STERILE GLOVES - not clean gloves (comes in a box) The nurse,1,hand use sterile glove clean glove come box nurse,"['hand', 'hand use', 'hand use sterile', 'hand use sterile glove', 'hand use sterile glove clean', 'hand use sterile glove clean glove', 'hand use sterile glove clean glove come', 'hand use sterile glove clean glove come box', 'hand use sterile glove clean glove come box nurse', 'use', 'use sterile', 'use sterile glove', 'use sterile glove clean', 'use sterile glove clean glove', 'use sterile glove clean glove come', 'use sterile glove clean glove come box', 'use sterile glove clean glove come box nurse', 'sterile', 'sterile glove', 'sterile glove clean', 'sterile glove clean glove', 'sterile glove clean glove come', 'sterile glove clean glove come box', 'sterile glove clean glove come box nurse', 'glove', 'glove clean', 'glove clean glove', 'glove clean glove come', 'glove clean glove come box', 'glove clean glove come box nurse', 'clean', 'clean glove', 'clean glove come', 'clean glove come box', 'clean glove come box nurse', 'glove', 'glove come', 'glove come box', 'glove come box nurse', 'come', 'come box', 'come box nurse', 'box', 'box nurse', 'nurse']",0,1,0,0,0,0.08196721311475409
124739,"The doctor is so attentive, the nurses well informed and genuinely nice!",0,doctor attentive nurse inform genuinely nice,"['doctor', 'doctor attentive', 'doctor attentive nurse', 'doctor attentive nurse inform', 'doctor attentive nurse inform genuinely', 'doctor attentive nurse inform genuinely nice', 'attentive', 'attentive nurse', 'attentive nurse inform', 'attentive nurse inform genuinely', 'attentive nurse inform genuinely nice', 'nurse', 'nurse inform', 'nurse inform genuinely', 'nurse inform genuinely nice', 'inform', 'inform genuinely', 'inform genuinely nice', 'genuinely', 'genuinely nice', 'nice']",0,1,0,0,0,0.08196721311475409
142700,On my return follow up visits Becky was exceptional with helping me arrange appointments that were convenient to me,0,return follow visit beck exceptional help arrange appointment convenient,"['return', 'return follow', 'return follow visit', 'return follow visit beck', 'return follow visit beck exceptional', 'return follow visit beck exceptional help', 'return follow visit beck exceptional help arrange', 'return follow visit beck exceptional help arrange appointment', 'return follow visit beck exceptional help arrange appointment convenient', 'follow', 'follow visit', 'follow visit beck', 'follow visit beck exceptional', 'follow visit beck exceptional help', 'follow visit beck exceptional help arrange', 'follow visit beck exceptional help arrange appointment', 'follow visit beck exceptional help arrange appointment convenient', 'visit', 'visit beck', 'visit beck exceptional', 'visit beck exceptional help', 'visit beck exceptional help arrange', 'visit beck exceptional help arrange appointment', 'visit beck exceptional help arrange appointment convenient', 'beck', 'beck exceptional', 'beck exceptional help', 'beck exceptional help arrange', 'beck exceptional help arrange appointment', 'beck exceptional help arrange appointment convenient', 'exceptional', 'exceptional help', 'exceptional help arrange', 'exceptional help arrange appointment', 'exceptional help arrange appointment convenient', 'help', 'help arrange', 'help arrange appointment', 'help arrange appointment convenient', 'arrange', 'arrange appointment', 'arrange appointment convenient', 'appointment', 'appointment convenient', 'convenient']",1,0,0,0,0,0.08196721311475409
132934,"As a registered nurse, I would recommend Dr. Soto to anyone and everyone.",0,register nurse recommend,"['register', 'register nurse', 'register nurse recommend', 'nurse', 'nurse recommend', 'recommend']",0,1,0,0,0,0.08196721311475409
66922,Didn't tell me that I have to return for a visit.,1,tell return visit,"['tell', 'tell return', 'tell return visit', 'return', 'return visit', 'visit']",1,0,0,0,0,0.08196721311475409
103897,I chose my initial visit off the reviews we had read. . Great care from before during and after my procedure.,0,choose initial visit review read great care procedure,"['choose', 'choose initial', 'choose initial visit', 'choose initial visit review', 'choose initial visit review read', 'choose initial visit review read great', 'choose initial visit review read great care', 'choose initial visit review read great care procedure', 'initial', 'initial visit', 'initial visit review', 'initial visit review read', 'initial visit review read great', 'initial visit review read great care', 'initial visit review read great care procedure', 'visit', 'visit review', 'visit review read', 'visit review read great', 'visit review read great care', 'visit review read great care procedure', 'review', 'review read', 'review read great', 'review read great care', 'review read great care procedure', 'read', 'read great', 'read great care', 'read great care procedure', 'great', 'great care', 'great care procedure', 'care', 'care procedure', 'procedure']",1,0,0,0,0,0.08196721311475409
156623,I have a feeling it was more about $$ and getting multiple visits out of me and less about helping me.,1,feel get multiple visit help,"['feel', 'feel get', 'feel get multiple', 'feel get multiple visit', 'feel get multiple visit help', 'get', 'get multiple', 'get multiple visit', 'get multiple visit help', 'multiple', 'multiple visit', 'multiple visit help', 'visit', 'visit help', 'help']",1,0,0,0,0,0.08196721311475409
176422,"On one visit a few years ago, she suggested that I see a specialist to find out if I had developed kidney cancer;",0,visit suggest specialist find develop kidney cancer,"['visit', 'visit suggest', 'visit suggest specialist', 'visit suggest specialist find', 'visit suggest specialist find develop', 'visit suggest specialist find develop kidney', 'visit suggest specialist find develop kidney cancer', 'suggest', 'suggest specialist', 'suggest specialist find', 'suggest specialist find develop', 'suggest specialist find develop kidney', 'suggest specialist find develop kidney cancer', 'specialist', 'specialist find', 'specialist find develop', 'specialist find develop kidney', 'specialist find develop kidney cancer', 'find', 'find develop', 'find develop kidney', 'find develop kidney cancer', 'develop', 'develop kidney', 'develop kidney cancer', 'kidney', 'kidney cancer', 'cancer']",1,0,0,0,0,0.08196721311475409
174268,This visit I had an Endoscopy and C scope.It was done in 1 hour and I had no side effects whatsoever.,0,visit endoscopy c scope hour effect any,"['visit', 'visit endoscopy', 'visit endoscopy c', 'visit endoscopy c scope', 'visit endoscopy c scope hour', 'visit endoscopy c scope hour effect', 'visit endoscopy c scope hour effect any', 'endoscopy', 'endoscopy c', 'endoscopy c scope', 'endoscopy c scope hour', 'endoscopy c scope hour effect', 'endoscopy c scope hour effect any', 'c', 'c scope', 'c scope hour', 'c scope hour effect', 'c scope hour effect any', 'scope', 'scope hour', 'scope hour effect', 'scope hour effect any', 'hour', 'hour effect', 'hour effect any', 'effect', 'effect any', 'any']",1,0,0,0,0,0.08196721311475409
69006,I never have a long wait in the waiting room during office visits.,0,long wait wait room office visit,"['long', 'long wait', 'long wait wait', 'long wait wait room', 'long wait wait room office', 'long wait wait room office visit', 'wait', 'wait wait', 'wait wait room', 'wait wait room office', 'wait wait room office visit', 'wait', 'wait room', 'wait room office', 'wait room office visit', 'room', 'room office', 'room office visit', 'office', 'office visit', 'visit']",1,0,0,0,0,0.08196721311475409
114301,She is been my nurse for years.,0,nurse,['nurse'],0,1,0,0,0,0.08196721311475409
88045,"If I ever wanted anything else done, I would surely visit him again.",0,want surely visit,"['want', 'want surely', 'want surely visit', 'surely', 'surely visit', 'visit']",1,0,0,0,0,0.08196721311475409
129403,From the moment I called in for an appointment to the end of my visit on appointment day everyone was great.,0,moment call appointment end visit appointment day great,"['moment', 'moment call', 'moment call appointment', 'moment call appointment end', 'moment call appointment end visit', 'moment call appointment end visit appointment', 'moment call appointment end visit appointment day', 'moment call appointment end visit appointment day great', 'call', 'call appointment', 'call appointment end', 'call appointment end visit', 'call appointment end visit appointment', 'call appointment end visit appointment day', 'call appointment end visit appointment day great', 'appointment', 'appointment end', 'appointment end visit', 'appointment end visit appointment', 'appointment end visit appointment day', 'appointment end visit appointment day great', 'end', 'end visit', 'end visit appointment', 'end visit appointment day', 'end visit appointment day great', 'visit', 'visit appointment', 'visit appointment day', 'visit appointment day great', 'appointment', 'appointment day', 'appointment day great', 'day', 'day great', 'great']",1,0,0,0,0,0.08196721311475409
147099,and my visit was very reasonable and I was able to set up an appt to be fitted for my mouth guard.,0,visit reasonable able set apt fit mouth guard,"['visit', 'visit reasonable', 'visit reasonable able', 'visit reasonable able set', 'visit reasonable able set apt', 'visit reasonable able set apt fit', 'visit reasonable able set apt fit mouth', 'visit reasonable able set apt fit mouth guard', 'reasonable', 'reasonable able', 'reasonable able set', 'reasonable able set apt', 'reasonable able set apt fit', 'reasonable able set apt fit mouth', 'reasonable able set apt fit mouth guard', 'able', 'able set', 'able set apt', 'able set apt fit', 'able set apt fit mouth', 'able set apt fit mouth guard', 'set', 'set apt', 'set apt fit', 'set apt fit mouth', 'set apt fit mouth guard', 'apt', 'apt fit', 'apt fit mouth', 'apt fit mouth guard', 'fit', 'fit mouth', 'fit mouth guard', 'mouth', 'mouth guard', 'guard']",1,0,0,0,0,0.08196721311475409
69589,"After my first visit, I decided I did not need to look any further.",0,visit decide need look,"['visit', 'visit decide', 'visit decide need', 'visit decide need look', 'decide', 'decide need', 'decide need look', 'need', 'need look', 'look']",1,0,0,0,0,0.08196721311475409
104977,"I had my first visit with Dr.Gibson she made me feel very comfortable, which is typically hard as I become very nervous at doctor visits.",0,visit gibson feel comfortable typically hard nervous doctor visit,"['visit', 'visit gibson', 'visit gibson feel', 'visit gibson feel comfortable', 'visit gibson feel comfortable typically', 'visit gibson feel comfortable typically hard', 'visit gibson feel comfortable typically hard nervous', 'visit gibson feel comfortable typically hard nervous doctor', 'visit gibson feel comfortable typically hard nervous doctor visit', 'gibson', 'gibson feel', 'gibson feel comfortable', 'gibson feel comfortable typically', 'gibson feel comfortable typically hard', 'gibson feel comfortable typically hard nervous', 'gibson feel comfortable typically hard nervous doctor', 'gibson feel comfortable typically hard nervous doctor visit', 'feel', 'feel comfortable', 'feel comfortable typically', 'feel comfortable typically hard', 'feel comfortable typically hard nervous', 'feel comfortable typically hard nervous doctor', 'feel comfortable typically hard nervous doctor visit', 'comfortable', 'comfortable typically', 'comfortable typically hard', 'comfortable typically hard nervous', 'comfortable typically hard nervous doctor', 'comfortable typically hard nervous doctor visit', 'typically', 'typically hard', 'typically hard nervous', 'typically hard nervous doctor', 'typically hard nervous doctor visit', 'hard', 'hard nervous', 'hard nervous doctor', 'hard nervous doctor visit', 'nervous', 'nervous doctor', 'nervous doctor visit', 'doctor', 'doctor visit', 'visit']",1,0,0,0,0,0.08196721311475409
102550,The nurses at the hospital secretly told me he is the best surgeon.,0,nurse hospital secretly tell good surgeon,"['nurse', 'nurse hospital', 'nurse hospital secretly', 'nurse hospital secretly tell', 'nurse hospital secretly tell good', 'nurse hospital secretly tell good surgeon', 'hospital', 'hospital secretly', 'hospital secretly tell', 'hospital secretly tell good', 'hospital secretly tell good surgeon', 'secretly', 'secretly tell', 'secretly tell good', 'secretly tell good surgeon', 'tell', 'tell good', 'tell good surgeon', 'good', 'good surgeon', 'surgeon']",0,1,0,0,0,0.08196721311475409
125540,"Jenna even came by the hospital to visit me, bring me food and magazines.",0,come hospital visit bring food magazine,"['come', 'come hospital', 'come hospital visit', 'come hospital visit bring', 'come hospital visit bring food', 'come hospital visit bring food magazine', 'hospital', 'hospital visit', 'hospital visit bring', 'hospital visit bring food', 'hospital visit bring food magazine', 'visit', 'visit bring', 'visit bring food', 'visit bring food magazine', 'bring', 'bring food', 'bring food magazine', 'food', 'food magazine', 'magazine']",1,0,0,0,0,0.08196721311475409
120805,"If you want NO ATTENTION, you can visit her.",1,want attention visit,"['want', 'want attention', 'want attention visit', 'attention', 'attention visit', 'visit']",1,0,0,0,0,0.08196721311475409
152530,as a VA primary care patient during each visit i brought to their attention my worsening condition.,1,va primary care patient visit bring attention worsening condition,"['va', 'va primary', 'va primary care', 'va primary care patient', 'va primary care patient visit', 'va primary care patient visit bring', 'va primary care patient visit bring attention', 'va primary care patient visit bring attention worsening', 'va primary care patient visit bring attention worsening condition', 'primary', 'primary care', 'primary care patient', 'primary care patient visit', 'primary care patient visit bring', 'primary care patient visit bring attention', 'primary care patient visit bring attention worsening', 'primary care patient visit bring attention worsening condition', 'care', 'care patient', 'care patient visit', 'care patient visit bring', 'care patient visit bring attention', 'care patient visit bring attention worsening', 'care patient visit bring attention worsening condition', 'patient', 'patient visit', 'patient visit bring', 'patient visit bring attention', 'patient visit bring attention worsening', 'patient visit bring attention worsening condition', 'visit', 'visit bring', 'visit bring attention', 'visit bring attention worsening', 'visit bring attention worsening condition', 'bring', 'bring attention', 'bring attention worsening', 'bring attention worsening condition', 'attention', 'attention worsening', 'attention worsening condition', 'worsening', 'worsening condition', 'condition']",1,0,0,0,0,0.08196721311475409
105457,"was made to feel very comfortable from entering the office,the dr visit and leaving.",0,feel comfortable enter officethe dr visit leave,"['feel', 'feel comfortable', 'feel comfortable enter', 'feel comfortable enter officethe', 'feel comfortable enter officethe dr', 'feel comfortable enter officethe dr visit', 'feel comfortable enter officethe dr visit leave', 'comfortable', 'comfortable enter', 'comfortable enter officethe', 'comfortable enter officethe dr', 'comfortable enter officethe dr visit', 'comfortable enter officethe dr visit leave', 'enter', 'enter officethe', 'enter officethe dr', 'enter officethe dr visit', 'enter officethe dr visit leave', 'officethe', 'officethe dr', 'officethe dr visit', 'officethe dr visit leave', 'dr', 'dr visit', 'dr visit leave', 'visit', 'visit leave', 'leave']",1,0,0,0,0,0.08196721311475409
141602,"Without question, this was the most pleasant medically related office visit in my life.",0,question pleasant medially relate office visit life,"['question', 'question pleasant', 'question pleasant medially', 'question pleasant medially relate', 'question pleasant medially relate office', 'question pleasant medially relate office visit', 'question pleasant medially relate office visit life', 'pleasant', 'pleasant medially', 'pleasant medially relate', 'pleasant medially relate office', 'pleasant medially relate office visit', 'pleasant medially relate office visit life', 'medially', 'medially relate', 'medially relate office', 'medially relate office visit', 'medially relate office visit life', 'relate', 'relate office', 'relate office visit', 'relate office visit life', 'office', 'office visit', 'office visit life', 'visit', 'visit life', 'life']",1,0,0,0,0,0.08196721311475409
142113,Cece has been a wonderful nurse and my go to contact person.,0,fantastic nurse contact person,"['fantastic', 'fantastic nurse', 'fantastic nurse contact', 'fantastic nurse contact person', 'nurse', 'nurse contact', 'nurse contact person', 'contact', 'contact person', 'person']",0,1,0,0,0,0.08196721311475409
107593,They commonly hold Rx refills as ransom to have patients come in for unnecessary office visits.,1,normally hold refill ransom patient come unnecessary office visit,"['normally', 'normally hold', 'normally hold refill', 'normally hold refill ransom', 'normally hold refill ransom patient', 'normally hold refill ransom patient come', 'normally hold refill ransom patient come unnecessary', 'normally hold refill ransom patient come unnecessary office', 'normally hold refill ransom patient come unnecessary office visit', 'hold', 'hold refill', 'hold refill ransom', 'hold refill ransom patient', 'hold refill ransom patient come', 'hold refill ransom patient come unnecessary', 'hold refill ransom patient come unnecessary office', 'hold refill ransom patient come unnecessary office visit', 'refill', 'refill ransom', 'refill ransom patient', 'refill ransom patient come', 'refill ransom patient come unnecessary', 'refill ransom patient come unnecessary office', 'refill ransom patient come unnecessary office visit', 'ransom', 'ransom patient', 'ransom patient come', 'ransom patient come unnecessary', 'ransom patient come unnecessary office', 'ransom patient come unnecessary office visit', 'patient', 'patient come', 'patient come unnecessary', 'patient come unnecessary office', 'patient come unnecessary office visit', 'come', 'come unnecessary', 'come unnecessary office', 'come unnecessary office visit', 'unnecessary', 'unnecessary office', 'unnecessary office visit', 'office', 'office visit', 'visit']",1,0,0,0,0,0.08196721311475409
190469,"The procedure was quick, and instructions by the nurses and Doctor were very clear.",0,procedure quick instruction nurse doctor clear,"['procedure', 'procedure quick', 'procedure quick instruction', 'procedure quick instruction nurse', 'procedure quick instruction nurse doctor', 'procedure quick instruction nurse doctor clear', 'quick', 'quick instruction', 'quick instruction nurse', 'quick instruction nurse doctor', 'quick instruction nurse doctor clear', 'instruction', 'instruction nurse', 'instruction nurse doctor', 'instruction nurse doctor clear', 'nurse', 'nurse doctor', 'nurse doctor clear', 'doctor', 'doctor clear', 'clear']",0,1,0,0,0,0.08196721311475409
179559,Almost took a nap in the exam room I was so comfortable:) Thank you Dr. Khan and staff for an awesome visit!,0,take nap examination room comfortable thank staff amazing visit,"['take', 'take nap', 'take nap examination', 'take nap examination room', 'take nap examination room comfortable', 'take nap examination room comfortable thank', 'take nap examination room comfortable thank staff', 'take nap examination room comfortable thank staff amazing', 'take nap examination room comfortable thank staff amazing visit', 'nap', 'nap examination', 'nap examination room', 'nap examination room comfortable', 'nap examination room comfortable thank', 'nap examination room comfortable thank staff', 'nap examination room comfortable thank staff amazing', 'nap examination room comfortable thank staff amazing visit', 'examination', 'examination room', 'examination room comfortable', 'examination room comfortable thank', 'examination room comfortable thank staff', 'examination room comfortable thank staff amazing', 'examination room comfortable thank staff amazing visit', 'room', 'room comfortable', 'room comfortable thank', 'room comfortable thank staff', 'room comfortable thank staff amazing', 'room comfortable thank staff amazing visit', 'comfortable', 'comfortable thank', 'comfortable thank staff', 'comfortable thank staff amazing', 'comfortable thank staff amazing visit', 'thank', 'thank staff', 'thank staff amazing', 'thank staff amazing visit', 'staff', 'staff amazing', 'staff amazing visit', 'amazing', 'amazing visit', 'visit']",1,0,0,0,0,0.08196721311475409
77243,It adds up to comforting.,0,add comfort,"['add', 'add comfort', 'comfort']",0,0,0,0,1,0.08196721311475409
