commentId,comment,classification,comment_processed,word_phrase_list,tire,tire eye,eye,similarity_score
68191,I traveled far to come to him and had my facelift and eyes done by him and honestly after the surgery I looked 15 years younger but the same version of my old self.,0,travel far come face lift eye honestly surgery look young version old self,"['travel', 'travel far', 'travel far come', 'travel far come face', 'travel far come face lift', 'travel far come face lift eye', 'travel far come face lift eye honestly', 'travel far come face lift eye honestly surgery', 'travel far come face lift eye honestly surgery look', 'travel far come face lift eye honestly surgery look young', 'travel far come face lift eye honestly surgery look young version', 'travel far come face lift eye honestly surgery look young version old', 'travel far come face lift eye honestly surgery look young version old self', 'far', 'far come', 'far come face', 'far come face lift', 'far come face lift eye', 'far come face lift eye honestly', 'far come face lift eye honestly surgery', 'far come face lift eye honestly surgery look', 'far come face lift eye honestly surgery look young', 'far come face lift eye honestly surgery look young version', 'far come face lift eye honestly surgery look young version old', 'far come face lift eye honestly surgery look young version old self', 'come', 'come face', 'come face lift', 'come face lift eye', 'come face lift eye honestly', 'come face lift eye honestly surgery', 'come face lift eye honestly surgery look', 'come face lift eye honestly surgery look young', 'come face lift eye honestly surgery look young version', 'come face lift eye honestly surgery look young version old', 'come face lift eye honestly surgery look young version old self', 'face', 'face lift', 'face lift eye', 'face lift eye honestly', 'face lift eye honestly surgery', 'face lift eye honestly surgery look', 'face lift eye honestly surgery look young', 'face lift eye honestly surgery look young version', 'face lift eye honestly surgery look young version old', 'face lift eye honestly surgery look young version old self', 'lift', 'lift eye', 'lift eye honestly', 'lift eye honestly surgery', 'lift eye honestly surgery look', 'lift eye honestly surgery look young', 'lift eye honestly surgery look young version', 'lift eye honestly surgery look young version old', 'lift eye honestly surgery look young version old self', 'eye', 'eye honestly', 'eye honestly surgery', 'eye honestly surgery look', 'eye honestly surgery look young', 'eye honestly surgery look young version', 'eye honestly surgery look young version old', 'eye honestly surgery look young version old self', 'honestly', 'honestly surgery', 'honestly surgery look', 'honestly surgery look young', 'honestly surgery look young version', 'honestly surgery look young version old', 'honestly surgery look young version old self', 'surgery', 'surgery look', 'surgery look young', 'surgery look young version', 'surgery look young version old', 'surgery look young version old self', 'look', 'look young', 'look young version', 'look young version old', 'look young version old self', 'young', 'young version', 'young version old', 'young version old self', 'version', 'version old', 'version old self', 'old', 'old self', 'self']",0,0,1,0.3846153846153846
177258,"Please, observe his eyes that are full of mucus and his stoop.",1,observe eye mucus stoop,"['observe', 'observe eye', 'observe eye mucus', 'observe eye mucus stoop', 'eye', 'eye mucus', 'eye mucus stoop', 'mucus', 'mucus stoop', 'stoop']",0,0,1,0.3846153846153846
170601,First time using this clinic very pleased on how they test your eyes with the new equipment.,0,time clinic please test eye new equipment,"['time', 'time clinic', 'time clinic please', 'time clinic please test', 'time clinic please test eye', 'time clinic please test eye new', 'time clinic please test eye new equipment', 'clinic', 'clinic please', 'clinic please test', 'clinic please test eye', 'clinic please test eye new', 'clinic please test eye new equipment', 'please', 'please test', 'please test eye', 'please test eye new', 'please test eye new equipment', 'test', 'test eye', 'test eye new', 'test eye new equipment', 'eye', 'eye new', 'eye new equipment', 'new', 'new equipment', 'equipment']",0,0,1,0.3846153846153846
113054,Eye care seems good.,0,eye care good,"['eye', 'eye care', 'eye care good', 'care', 'care good', 'good']",0,0,1,0.3846153846153846
120012,"Everything about my experience with Dr. Tye's surgery, as well as the office staff was outstanding.",0,experience dr eye surgery office staff outstanding,"['experience', 'experience dr', 'experience dr eye', 'experience dr eye surgery', 'experience dr eye surgery office', 'experience dr eye surgery office staff', 'experience dr eye surgery office staff outstanding', 'dr', 'dr eye', 'dr eye surgery', 'dr eye surgery office', 'dr eye surgery office staff', 'dr eye surgery office staff outstanding', 'eye', 'eye surgery', 'eye surgery office', 'eye surgery office staff', 'eye surgery office staff outstanding', 'surgery', 'surgery office', 'surgery office staff', 'surgery office staff outstanding', 'office', 'office staff', 'office staff outstanding', 'staff', 'staff outstanding', 'outstanding']",0,0,1,0.3846153846153846
98856,"Well...it was exactly what I need as well as a subtle chin implant, upper eye.",0,precisely need subtle chin plant upper eye,"['precisely', 'precisely need', 'precisely need subtle', 'precisely need subtle chin', 'precisely need subtle chin plant', 'precisely need subtle chin plant upper', 'precisely need subtle chin plant upper eye', 'need', 'need subtle', 'need subtle chin', 'need subtle chin plant', 'need subtle chin plant upper', 'need subtle chin plant upper eye', 'subtle', 'subtle chin', 'subtle chin plant', 'subtle chin plant upper', 'subtle chin plant upper eye', 'chin', 'chin plant', 'chin plant upper', 'chin plant upper eye', 'plant', 'plant upper', 'plant upper eye', 'upper', 'upper eye', 'eye']",0,0,1,0.3846153846153846
161985,"She never looked me in the eye, smiled -- it was almost as if I was bothering her.",1,look eye smile bother,"['look', 'look eye', 'look eye smile', 'look eye smile bother', 'eye', 'eye smile', 'eye smile bother', 'smile', 'smile bother', 'bother']",0,0,1,0.3846153846153846
114275,"Staff was rude (except for one of the receptionists), on their phones, no eye contact etc.",1,staff rude receptionist phone eye contact etc,"['staff', 'staff rude', 'staff rude receptionist', 'staff rude receptionist phone', 'staff rude receptionist phone eye', 'staff rude receptionist phone eye contact', 'staff rude receptionist phone eye contact etc', 'rude', 'rude receptionist', 'rude receptionist phone', 'rude receptionist phone eye', 'rude receptionist phone eye contact', 'rude receptionist phone eye contact etc', 'receptionist', 'receptionist phone', 'receptionist phone eye', 'receptionist phone eye contact', 'receptionist phone eye contact etc', 'phone', 'phone eye', 'phone eye contact', 'phone eye contact etc', 'eye', 'eye contact', 'eye contact etc', 'contact', 'contact etc', 'etc']",0,0,1,0.3846153846153846
171767,Two years later and my eyes are still doing great.,0,eye great,"['eye', 'eye great', 'great']",0,0,1,0.3846153846153846
161346,"Instead of administering an antidote or telling me that one existed, she told me to keep rubbing the fluid under my eyes.",1,instead administer antidote tell exist tell rubbing fluid eye,"['instead', 'instead administer', 'instead administer antidote', 'instead administer antidote tell', 'instead administer antidote tell exist', 'instead administer antidote tell exist tell', 'instead administer antidote tell exist tell rubbing', 'instead administer antidote tell exist tell rubbing fluid', 'instead administer antidote tell exist tell rubbing fluid eye', 'administer', 'administer antidote', 'administer antidote tell', 'administer antidote tell exist', 'administer antidote tell exist tell', 'administer antidote tell exist tell rubbing', 'administer antidote tell exist tell rubbing fluid', 'administer antidote tell exist tell rubbing fluid eye', 'antidote', 'antidote tell', 'antidote tell exist', 'antidote tell exist tell', 'antidote tell exist tell rubbing', 'antidote tell exist tell rubbing fluid', 'antidote tell exist tell rubbing fluid eye', 'tell', 'tell exist', 'tell exist tell', 'tell exist tell rubbing', 'tell exist tell rubbing fluid', 'tell exist tell rubbing fluid eye', 'exist', 'exist tell', 'exist tell rubbing', 'exist tell rubbing fluid', 'exist tell rubbing fluid eye', 'tell', 'tell rubbing', 'tell rubbing fluid', 'tell rubbing fluid eye', 'rubbing', 'rubbing fluid', 'rubbing fluid eye', 'fluid', 'fluid eye', 'eye']",0,0,1,0.3846153846153846
151785,"and and take photos of her eye was THE rudest medical staff we've ever encountered, and we've been to several doctor's offices.",1,photograph eye crude medical staff ve encounter ve doctor office,"['photograph', 'photograph eye', 'photograph eye crude', 'photograph eye crude medical', 'photograph eye crude medical staff', 'photograph eye crude medical staff ve', 'photograph eye crude medical staff ve encounter', 'photograph eye crude medical staff ve encounter ve', 'photograph eye crude medical staff ve encounter ve doctor', 'photograph eye crude medical staff ve encounter ve doctor office', 'eye', 'eye crude', 'eye crude medical', 'eye crude medical staff', 'eye crude medical staff ve', 'eye crude medical staff ve encounter', 'eye crude medical staff ve encounter ve', 'eye crude medical staff ve encounter ve doctor', 'eye crude medical staff ve encounter ve doctor office', 'crude', 'crude medical', 'crude medical staff', 'crude medical staff ve', 'crude medical staff ve encounter', 'crude medical staff ve encounter ve', 'crude medical staff ve encounter ve doctor', 'crude medical staff ve encounter ve doctor office', 'medical', 'medical staff', 'medical staff ve', 'medical staff ve encounter', 'medical staff ve encounter ve', 'medical staff ve encounter ve doctor', 'medical staff ve encounter ve doctor office', 'staff', 'staff ve', 'staff ve encounter', 'staff ve encounter ve', 'staff ve encounter ve doctor', 'staff ve encounter ve doctor office', 've', 've encounter', 've encounter ve', 've encounter ve doctor', 've encounter ve doctor office', 'encounter', 'encounter ve', 'encounter ve doctor', 'encounter ve doctor office', 've', 've doctor', 've doctor office', 'doctor', 'doctor office', 'office']",0,0,1,0.3846153846153846
98313,My vision is 20/15 both eyes after my Lasik surgery.,0,vision eye surgery,"['vision', 'vision eye', 'vision eye surgery', 'eye', 'eye surgery', 'surgery']",0,0,1,0.3846153846153846
68050,My husband and I both come here to get our eyes checked and have always felt that we get the best care,0,husband come eye check feel good care,"['husband', 'husband come', 'husband come eye', 'husband come eye check', 'husband come eye check feel', 'husband come eye check feel good', 'husband come eye check feel good care', 'come', 'come eye', 'come eye check', 'come eye check feel', 'come eye check feel good', 'come eye check feel good care', 'eye', 'eye check', 'eye check feel', 'eye check feel good', 'eye check feel good care', 'check', 'check feel', 'check feel good', 'check feel good care', 'feel', 'feel good', 'feel good care', 'good', 'good care', 'care']",0,0,1,0.3846153846153846
179863,"Siento que tire mi dinero a la basura y quede peor, porque me causo mucha depresión coraje y frustración todo esto!",1,que tire mi dinner lanthanum absurd y pursue y frustration eastern time,"['que', 'que tire', 'que tire mi', 'que tire mi dinner', 'que tire mi dinner lanthanum', 'que tire mi dinner lanthanum absurd', 'que tire mi dinner lanthanum absurd y', 'que tire mi dinner lanthanum absurd y pursue', 'que tire mi dinner lanthanum absurd y pursue y', 'que tire mi dinner lanthanum absurd y pursue y frustration', 'que tire mi dinner lanthanum absurd y pursue y frustration eastern', 'que tire mi dinner lanthanum absurd y pursue y frustration eastern time', 'tire', 'tire mi', 'tire mi dinner', 'tire mi dinner lanthanum', 'tire mi dinner lanthanum absurd', 'tire mi dinner lanthanum absurd y', 'tire mi dinner lanthanum absurd y pursue', 'tire mi dinner lanthanum absurd y pursue y', 'tire mi dinner lanthanum absurd y pursue y frustration', 'tire mi dinner lanthanum absurd y pursue y frustration eastern', 'tire mi dinner lanthanum absurd y pursue y frustration eastern time', 'mi', 'mi dinner', 'mi dinner lanthanum', 'mi dinner lanthanum absurd', 'mi dinner lanthanum absurd y', 'mi dinner lanthanum absurd y pursue', 'mi dinner lanthanum absurd y pursue y', 'mi dinner lanthanum absurd y pursue y frustration', 'mi dinner lanthanum absurd y pursue y frustration eastern', 'mi dinner lanthanum absurd y pursue y frustration eastern time', 'dinner', 'dinner lanthanum', 'dinner lanthanum absurd', 'dinner lanthanum absurd y', 'dinner lanthanum absurd y pursue', 'dinner lanthanum absurd y pursue y', 'dinner lanthanum absurd y pursue y frustration', 'dinner lanthanum absurd y pursue y frustration eastern', 'dinner lanthanum absurd y pursue y frustration eastern time', 'lanthanum', 'lanthanum absurd', 'lanthanum absurd y', 'lanthanum absurd y pursue', 'lanthanum absurd y pursue y', 'lanthanum absurd y pursue y frustration', 'lanthanum absurd y pursue y frustration eastern', 'lanthanum absurd y pursue y frustration eastern time', 'absurd', 'absurd y', 'absurd y pursue', 'absurd y pursue y', 'absurd y pursue y frustration', 'absurd y pursue y frustration eastern', 'absurd y pursue y frustration eastern time', 'y', 'y pursue', 'y pursue y', 'y pursue y frustration', 'y pursue y frustration eastern', 'y pursue y frustration eastern time', 'pursue', 'pursue y', 'pursue y frustration', 'pursue y frustration eastern', 'pursue y frustration eastern time', 'y', 'y frustration', 'y frustration eastern', 'y frustration eastern time', 'frustration', 'frustration eastern', 'frustration eastern time', 'eastern', 'eastern time', 'time']",1,0,0,0.3846153846153846
83708,"He really took his time, as he was ""creating"" my perfect under eye look.",0,take time create perfect eye look,"['take', 'take time', 'take time create', 'take time create perfect', 'take time create perfect eye', 'take time create perfect eye look', 'time', 'time create', 'time create perfect', 'time create perfect eye', 'time create perfect eye look', 'create', 'create perfect', 'create perfect eye', 'create perfect eye look', 'perfect', 'perfect eye', 'perfect eye look', 'eye', 'eye look', 'look']",0,0,1,0.3846153846153846
153772,"I feel my face is balanced, no more hooded eyes and saggy jowls.",0,feel face balance hood eye shaggy fowl,"['feel', 'feel face', 'feel face balance', 'feel face balance hood', 'feel face balance hood eye', 'feel face balance hood eye shaggy', 'feel face balance hood eye shaggy fowl', 'face', 'face balance', 'face balance hood', 'face balance hood eye', 'face balance hood eye shaggy', 'face balance hood eye shaggy fowl', 'balance', 'balance hood', 'balance hood eye', 'balance hood eye shaggy', 'balance hood eye shaggy fowl', 'hood', 'hood eye', 'hood eye shaggy', 'hood eye shaggy fowl', 'eye', 'eye shaggy', 'eye shaggy fowl', 'shaggy', 'shaggy fowl', 'fowl']",0,0,1,0.3846153846153846
100543,"I had surgery with one of his residents, totally messed up my face and eyes, doctor Aston could not care less.",1,surgery resident wholly miss face eye doctor anton care,"['surgery', 'surgery resident', 'surgery resident wholly', 'surgery resident wholly miss', 'surgery resident wholly miss face', 'surgery resident wholly miss face eye', 'surgery resident wholly miss face eye doctor', 'surgery resident wholly miss face eye doctor anton', 'surgery resident wholly miss face eye doctor anton care', 'resident', 'resident wholly', 'resident wholly miss', 'resident wholly miss face', 'resident wholly miss face eye', 'resident wholly miss face eye doctor', 'resident wholly miss face eye doctor anton', 'resident wholly miss face eye doctor anton care', 'wholly', 'wholly miss', 'wholly miss face', 'wholly miss face eye', 'wholly miss face eye doctor', 'wholly miss face eye doctor anton', 'wholly miss face eye doctor anton care', 'miss', 'miss face', 'miss face eye', 'miss face eye doctor', 'miss face eye doctor anton', 'miss face eye doctor anton care', 'face', 'face eye', 'face eye doctor', 'face eye doctor anton', 'face eye doctor anton care', 'eye', 'eye doctor', 'eye doctor anton', 'eye doctor anton care', 'doctor', 'doctor anton', 'doctor anton care', 'anton', 'anton care', 'care']",0,0,1,0.3846153846153846
189543,and even took out bone fragments no other surgeon was able to find behind my eye.,0,take bone fragment surgeon able find eye,"['take', 'take bone', 'take bone fragment', 'take bone fragment surgeon', 'take bone fragment surgeon able', 'take bone fragment surgeon able find', 'take bone fragment surgeon able find eye', 'bone', 'bone fragment', 'bone fragment surgeon', 'bone fragment surgeon able', 'bone fragment surgeon able find', 'bone fragment surgeon able find eye', 'fragment', 'fragment surgeon', 'fragment surgeon able', 'fragment surgeon able find', 'fragment surgeon able find eye', 'surgeon', 'surgeon able', 'surgeon able find', 'surgeon able find eye', 'able', 'able find', 'able find eye', 'find', 'find eye', 'eye']",0,0,1,0.3846153846153846
67796,"The followup was again a wonderful experience. 10 months later, today, I love my face and eye lift results.",0,follow fantastic experience today love face eye lift result,"['follow', 'follow fantastic', 'follow fantastic experience', 'follow fantastic experience today', 'follow fantastic experience today love', 'follow fantastic experience today love face', 'follow fantastic experience today love face eye', 'follow fantastic experience today love face eye lift', 'follow fantastic experience today love face eye lift result', 'fantastic', 'fantastic experience', 'fantastic experience today', 'fantastic experience today love', 'fantastic experience today love face', 'fantastic experience today love face eye', 'fantastic experience today love face eye lift', 'fantastic experience today love face eye lift result', 'experience', 'experience today', 'experience today love', 'experience today love face', 'experience today love face eye', 'experience today love face eye lift', 'experience today love face eye lift result', 'today', 'today love', 'today love face', 'today love face eye', 'today love face eye lift', 'today love face eye lift result', 'love', 'love face', 'love face eye', 'love face eye lift', 'love face eye lift result', 'face', 'face eye', 'face eye lift', 'face eye lift result', 'eye', 'eye lift', 'eye lift result', 'lift', 'lift result', 'result']",0,0,1,0.3846153846153846
125470,and 30 minutes of my life to spend waiting to get my eyes checked.,1,life spend wait eye check,"['life', 'life spend', 'life spend wait', 'life spend wait eye', 'life spend wait eye check', 'spend', 'spend wait', 'spend wait eye', 'spend wait eye check', 'wait', 'wait eye', 'wait eye check', 'eye', 'eye check', 'check']",0,0,1,0.3846153846153846
112901,That way you will have to have the other eye done since you will be basically blind with the first one he put in!,1,way eye basically blind,"['way', 'way eye', 'way eye basically', 'way eye basically blind', 'eye', 'eye basically', 'eye basically blind', 'basically', 'basically blind', 'blind']",0,0,1,0.3846153846153846
190306,and even chuckled a little when I mentioned getting in there same day to get my eye taken care of.,1,chuckle little mention get day eye take care,"['chuckle', 'chuckle little', 'chuckle little mention', 'chuckle little mention get', 'chuckle little mention get day', 'chuckle little mention get day eye', 'chuckle little mention get day eye take', 'chuckle little mention get day eye take care', 'little', 'little mention', 'little mention get', 'little mention get day', 'little mention get day eye', 'little mention get day eye take', 'little mention get day eye take care', 'mention', 'mention get', 'mention get day', 'mention get day eye', 'mention get day eye take', 'mention get day eye take care', 'get', 'get day', 'get day eye', 'get day eye take', 'get day eye take care', 'day', 'day eye', 'day eye take', 'day eye take care', 'eye', 'eye take', 'eye take care', 'take', 'take care', 'care']",0,0,1,0.3846153846153846
106098,for reconstructive surgery on his eye and the scar is no where to be found.,0,reconstructive surgery eye scar find,"['reconstructive', 'reconstructive surgery', 'reconstructive surgery eye', 'reconstructive surgery eye scar', 'reconstructive surgery eye scar find', 'surgery', 'surgery eye', 'surgery eye scar', 'surgery eye scar find', 'eye', 'eye scar', 'eye scar find', 'scar', 'scar find', 'find']",0,0,1,0.3846153846153846
189961,This is fairly good place to go to for all your eye care.,0,fairly good place eye care,"['fairly', 'fairly good', 'fairly good place', 'fairly good place eye', 'fairly good place eye care', 'good', 'good place', 'good place eye', 'good place eye care', 'place', 'place eye', 'place eye care', 'eye', 'eye care', 'care']",0,0,1,0.3846153846153846
114964,my wife had eyes lids surgery with him her eyes are a lot smaller then before and the outside corners are square.,1,wife eye lid surgery eye lot small outside corner square,"['wife', 'wife eye', 'wife eye lid', 'wife eye lid surgery', 'wife eye lid surgery eye', 'wife eye lid surgery eye lot', 'wife eye lid surgery eye lot small', 'wife eye lid surgery eye lot small outside', 'wife eye lid surgery eye lot small outside corner', 'wife eye lid surgery eye lot small outside corner square', 'eye', 'eye lid', 'eye lid surgery', 'eye lid surgery eye', 'eye lid surgery eye lot', 'eye lid surgery eye lot small', 'eye lid surgery eye lot small outside', 'eye lid surgery eye lot small outside corner', 'eye lid surgery eye lot small outside corner square', 'lid', 'lid surgery', 'lid surgery eye', 'lid surgery eye lot', 'lid surgery eye lot small', 'lid surgery eye lot small outside', 'lid surgery eye lot small outside corner', 'lid surgery eye lot small outside corner square', 'surgery', 'surgery eye', 'surgery eye lot', 'surgery eye lot small', 'surgery eye lot small outside', 'surgery eye lot small outside corner', 'surgery eye lot small outside corner square', 'eye', 'eye lot', 'eye lot small', 'eye lot small outside', 'eye lot small outside corner', 'eye lot small outside corner square', 'lot', 'lot small', 'lot small outside', 'lot small outside corner', 'lot small outside corner square', 'small', 'small outside', 'small outside corner', 'small outside corner square', 'outside', 'outside corner', 'outside corner square', 'corner', 'corner square', 'square']",0,0,1,0.3846153846153846
123829,"I still look like my self, just a less tired looking version of my self.",0,look like self tire look version self,"['look', 'look like', 'look like self', 'look like self tire', 'look like self tire look', 'look like self tire look version', 'look like self tire look version self', 'like', 'like self', 'like self tire', 'like self tire look', 'like self tire look version', 'like self tire look version self', 'self', 'self tire', 'self tire look', 'self tire look version', 'self tire look version self', 'tire', 'tire look', 'tire look version', 'tire look version self', 'look', 'look version', 'look version self', 'version', 'version self', 'self']",1,0,0,0.3846153846153846
181095,I decided recently to give him another chance and was told that filler would fix any eye bag issue.,1,decide recently chance tell filler fix eye bag issue,"['decide', 'decide recently', 'decide recently chance', 'decide recently chance tell', 'decide recently chance tell filler', 'decide recently chance tell filler fix', 'decide recently chance tell filler fix eye', 'decide recently chance tell filler fix eye bag', 'decide recently chance tell filler fix eye bag issue', 'recently', 'recently chance', 'recently chance tell', 'recently chance tell filler', 'recently chance tell filler fix', 'recently chance tell filler fix eye', 'recently chance tell filler fix eye bag', 'recently chance tell filler fix eye bag issue', 'chance', 'chance tell', 'chance tell filler', 'chance tell filler fix', 'chance tell filler fix eye', 'chance tell filler fix eye bag', 'chance tell filler fix eye bag issue', 'tell', 'tell filler', 'tell filler fix', 'tell filler fix eye', 'tell filler fix eye bag', 'tell filler fix eye bag issue', 'filler', 'filler fix', 'filler fix eye', 'filler fix eye bag', 'filler fix eye bag issue', 'fix', 'fix eye', 'fix eye bag', 'fix eye bag issue', 'eye', 'eye bag', 'eye bag issue', 'bag', 'bag issue', 'issue']",0,0,1,0.3846153846153846
125645,The scars under the eyes from excess skin removal is really not visible after three months of healing.,0,scar eye excess skin removal visible heal,"['scar', 'scar eye', 'scar eye excess', 'scar eye excess skin', 'scar eye excess skin removal', 'scar eye excess skin removal visible', 'scar eye excess skin removal visible heal', 'eye', 'eye excess', 'eye excess skin', 'eye excess skin removal', 'eye excess skin removal visible', 'eye excess skin removal visible heal', 'excess', 'excess skin', 'excess skin removal', 'excess skin removal visible', 'excess skin removal visible heal', 'skin', 'skin removal', 'skin removal visible', 'skin removal visible heal', 'removal', 'removal visible', 'removal visible heal', 'visible', 'visible heal', 'heal']",0,0,1,0.3846153846153846
97600,She had a look of horror on her face when looking at how bad my eyes looked,1,look horror face look bad eye look,"['look', 'look horror', 'look horror face', 'look horror face look', 'look horror face look bad', 'look horror face look bad eye', 'look horror face look bad eye look', 'horror', 'horror face', 'horror face look', 'horror face look bad', 'horror face look bad eye', 'horror face look bad eye look', 'face', 'face look', 'face look bad', 'face look bad eye', 'face look bad eye look', 'look', 'look bad', 'look bad eye', 'look bad eye look', 'bad', 'bad eye', 'bad eye look', 'eye', 'eye look', 'look']",0,0,1,0.3846153846153846
115762,"Also, you will have the up-swept eye brows of Sly Stallone, Kenny Rogers and Cruella De Vil.",1,sweep eye brow crafty stallion penny rogers cruelly delaware vol,"['sweep', 'sweep eye', 'sweep eye brow', 'sweep eye brow crafty', 'sweep eye brow crafty stallion', 'sweep eye brow crafty stallion penny', 'sweep eye brow crafty stallion penny rogers', 'sweep eye brow crafty stallion penny rogers cruelly', 'sweep eye brow crafty stallion penny rogers cruelly delaware', 'sweep eye brow crafty stallion penny rogers cruelly delaware vol', 'eye', 'eye brow', 'eye brow crafty', 'eye brow crafty stallion', 'eye brow crafty stallion penny', 'eye brow crafty stallion penny rogers', 'eye brow crafty stallion penny rogers cruelly', 'eye brow crafty stallion penny rogers cruelly delaware', 'eye brow crafty stallion penny rogers cruelly delaware vol', 'brow', 'brow crafty', 'brow crafty stallion', 'brow crafty stallion penny', 'brow crafty stallion penny rogers', 'brow crafty stallion penny rogers cruelly', 'brow crafty stallion penny rogers cruelly delaware', 'brow crafty stallion penny rogers cruelly delaware vol', 'crafty', 'crafty stallion', 'crafty stallion penny', 'crafty stallion penny rogers', 'crafty stallion penny rogers cruelly', 'crafty stallion penny rogers cruelly delaware', 'crafty stallion penny rogers cruelly delaware vol', 'stallion', 'stallion penny', 'stallion penny rogers', 'stallion penny rogers cruelly', 'stallion penny rogers cruelly delaware', 'stallion penny rogers cruelly delaware vol', 'penny', 'penny rogers', 'penny rogers cruelly', 'penny rogers cruelly delaware', 'penny rogers cruelly delaware vol', 'rogers', 'rogers cruelly', 'rogers cruelly delaware', 'rogers cruelly delaware vol', 'cruelly', 'cruelly delaware', 'cruelly delaware vol', 'delaware', 'delaware vol', 'vol']",0,0,1,0.3846153846153846
145204,She made me lopsided with tyndall under the eyes and suggested a treatment i did not did and was wrong for me.,1,lopsided kendall eye suggest treatment wrong,"['lopsided', 'lopsided kendall', 'lopsided kendall eye', 'lopsided kendall eye suggest', 'lopsided kendall eye suggest treatment', 'lopsided kendall eye suggest treatment wrong', 'kendall', 'kendall eye', 'kendall eye suggest', 'kendall eye suggest treatment', 'kendall eye suggest treatment wrong', 'eye', 'eye suggest', 'eye suggest treatment', 'eye suggest treatment wrong', 'suggest', 'suggest treatment', 'suggest treatment wrong', 'treatment', 'treatment wrong', 'wrong']",0,0,1,0.3846153846153846
170800,I felt sore and tired after work each day.,1,feel sore tire work,"['feel', 'feel sore', 'feel sore tire', 'feel sore tire work', 'sore', 'sore tire', 'sore tire work', 'tire', 'tire work', 'work']",1,0,0,0.3846153846153846
162970,"I had an eye injury, and I'm glad she's the one looking after my eye health.",0,eye injury m glad s look eye health,"['eye', 'eye injury', 'eye injury m', 'eye injury m glad', 'eye injury m glad s', 'eye injury m glad s look', 'eye injury m glad s look eye', 'eye injury m glad s look eye health', 'injury', 'injury m', 'injury m glad', 'injury m glad s', 'injury m glad s look', 'injury m glad s look eye', 'injury m glad s look eye health', 'm', 'm glad', 'm glad s', 'm glad s look', 'm glad s look eye', 'm glad s look eye health', 'glad', 'glad s', 'glad s look', 'glad s look eye', 'glad s look eye health', 's', 's look', 's look eye', 's look eye health', 'look', 'look eye', 'look eye health', 'eye', 'eye health', 'health']",0,0,1,0.3846153846153846
167660,Yesterday I left Dr. Grazer's office in a lot of pain and this morning woke up with two black under eyes.,1,leave dr gazers office lot pain wake black eye,"['leave', 'leave dr', 'leave dr gazers', 'leave dr gazers office', 'leave dr gazers office lot', 'leave dr gazers office lot pain', 'leave dr gazers office lot pain wake', 'leave dr gazers office lot pain wake black', 'leave dr gazers office lot pain wake black eye', 'dr', 'dr gazers', 'dr gazers office', 'dr gazers office lot', 'dr gazers office lot pain', 'dr gazers office lot pain wake', 'dr gazers office lot pain wake black', 'dr gazers office lot pain wake black eye', 'gazers', 'gazers office', 'gazers office lot', 'gazers office lot pain', 'gazers office lot pain wake', 'gazers office lot pain wake black', 'gazers office lot pain wake black eye', 'office', 'office lot', 'office lot pain', 'office lot pain wake', 'office lot pain wake black', 'office lot pain wake black eye', 'lot', 'lot pain', 'lot pain wake', 'lot pain wake black', 'lot pain wake black eye', 'pain', 'pain wake', 'pain wake black', 'pain wake black eye', 'wake', 'wake black', 'wake black eye', 'black', 'black eye', 'eye']",0,0,1,0.3846153846153846
114411,"Would definitely recommend KE Eye Center, especially this location to anyone that is thinking about having lasik done.",0,decidedly recommend ke eye center especially location think have,"['decidedly', 'decidedly recommend', 'decidedly recommend ke', 'decidedly recommend ke eye', 'decidedly recommend ke eye center', 'decidedly recommend ke eye center especially', 'decidedly recommend ke eye center especially location', 'decidedly recommend ke eye center especially location think', 'decidedly recommend ke eye center especially location think have', 'recommend', 'recommend ke', 'recommend ke eye', 'recommend ke eye center', 'recommend ke eye center especially', 'recommend ke eye center especially location', 'recommend ke eye center especially location think', 'recommend ke eye center especially location think have', 'ke', 'ke eye', 'ke eye center', 'ke eye center especially', 'ke eye center especially location', 'ke eye center especially location think', 'ke eye center especially location think have', 'eye', 'eye center', 'eye center especially', 'eye center especially location', 'eye center especially location think', 'eye center especially location think have', 'center', 'center especially', 'center especially location', 'center especially location think', 'center especially location think have', 'especially', 'especially location', 'especially location think', 'especially location think have', 'location', 'location think', 'location think have', 'think', 'think have', 'have']",0,0,1,0.3846153846153846
114260,"Also, all staff at ICON EYE CARE SERVICE are friendly, and they are equipped with knowledge and skill.",0,staff icon eye care service friendly equipped cognition skill,"['staff', 'staff icon', 'staff icon eye', 'staff icon eye care', 'staff icon eye care service', 'staff icon eye care service friendly', 'staff icon eye care service friendly equipped', 'staff icon eye care service friendly equipped cognition', 'staff icon eye care service friendly equipped cognition skill', 'icon', 'icon eye', 'icon eye care', 'icon eye care service', 'icon eye care service friendly', 'icon eye care service friendly equipped', 'icon eye care service friendly equipped cognition', 'icon eye care service friendly equipped cognition skill', 'eye', 'eye care', 'eye care service', 'eye care service friendly', 'eye care service friendly equipped', 'eye care service friendly equipped cognition', 'eye care service friendly equipped cognition skill', 'care', 'care service', 'care service friendly', 'care service friendly equipped', 'care service friendly equipped cognition', 'care service friendly equipped cognition skill', 'service', 'service friendly', 'service friendly equipped', 'service friendly equipped cognition', 'service friendly equipped cognition skill', 'friendly', 'friendly equipped', 'friendly equipped cognition', 'friendly equipped cognition skill', 'equipped', 'equipped cognition', 'equipped cognition skill', 'cognition', 'cognition skill', 'skill']",0,0,1,0.3846153846153846
