commentId,comment,classification,comment_processed,word_phrase_list,different,rebelliously,rebelliously worth,worth,plant,similarity_score
184215,but the implants were not level and too high.,1,plant level high,"['plant', 'plant level', 'plant level high', 'level', 'level high', 'high']",0,0,0,0,1,0.12195121951219513
172776,"would NOT be addressing my PRIMARY Concern, - which would have enabled me to contract with a DIFFERENT surgeon.",0,address primary concern enable contract different surgeon,"['address', 'address primary', 'address primary concern', 'address primary concern enable', 'address primary concern enable contract', 'address primary concern enable contract different', 'address primary concern enable contract different surgeon', 'primary', 'primary concern', 'primary concern enable', 'primary concern enable contract', 'primary concern enable contract different', 'primary concern enable contract different surgeon', 'concern', 'concern enable', 'concern enable contract', 'concern enable contract different', 'concern enable contract different surgeon', 'enable', 'enable contract', 'enable contract different', 'enable contract different surgeon', 'contract', 'contract different', 'contract different surgeon', 'different', 'different surgeon', 'surgeon']",1,0,0,0,0,0.12195121951219513
138612,It's worth traveling 60 miles tocome here because I have so much confidence in staff.,0,worth travel mile come confidence staff,"['worth', 'worth travel', 'worth travel mile', 'worth travel mile come', 'worth travel mile come confidence', 'worth travel mile come confidence staff', 'travel', 'travel mile', 'travel mile come', 'travel mile come confidence', 'travel mile come confidence staff', 'mile', 'mile come', 'mile come confidence', 'mile come confidence staff', 'come', 'come confidence', 'come confidence staff', 'confidence', 'confidence staff', 'staff']",0,0,0,1,0,0.12195121951219513
151041,Its impossible to buy bras because of the size different in one being round,1,impossible buy brass size different round,"['impossible', 'impossible buy', 'impossible buy brass', 'impossible buy brass size', 'impossible buy brass size different', 'impossible buy brass size different round', 'buy', 'buy brass', 'buy brass size', 'buy brass size different', 'buy brass size different round', 'brass', 'brass size', 'brass size different', 'brass size different round', 'size', 'size different', 'size different round', 'different', 'different round', 'round']",1,0,0,0,0,0.12195121951219513
100419,"It was a very pleasant experience, I only had one implant done,",0,pleasant experience plant,"['pleasant', 'pleasant experience', 'pleasant experience plant', 'experience', 'experience plant', 'plant']",0,0,0,0,1,0.12195121951219513
176689,Nooooo it was not worth it at all not one penny.,1,nooooo worth,"['nooooo', 'nooooo worth', 'worth']",0,0,0,1,0,0.12195121951219513
152969,Rather than telling me about the different lift options (there are some with minimal scarring) he makes a snarky comment,1,tell different lift option minimal scar make snake comment,"['tell', 'tell different', 'tell different lift', 'tell different lift option', 'tell different lift option minimal', 'tell different lift option minimal scar', 'tell different lift option minimal scar make', 'tell different lift option minimal scar make snake', 'tell different lift option minimal scar make snake comment', 'different', 'different lift', 'different lift option', 'different lift option minimal', 'different lift option minimal scar', 'different lift option minimal scar make', 'different lift option minimal scar make snake', 'different lift option minimal scar make snake comment', 'lift', 'lift option', 'lift option minimal', 'lift option minimal scar', 'lift option minimal scar make', 'lift option minimal scar make snake', 'lift option minimal scar make snake comment', 'option', 'option minimal', 'option minimal scar', 'option minimal scar make', 'option minimal scar make snake', 'option minimal scar make snake comment', 'minimal', 'minimal scar', 'minimal scar make', 'minimal scar make snake', 'minimal scar make snake comment', 'scar', 'scar make', 'scar make snake', 'scar make snake comment', 'make', 'make snake', 'make snake comment', 'snake', 'snake comment', 'comment']",1,0,0,0,0,0.12195121951219513
94860,"He did three implants on me in under half hour, and I only needed motrin",0,plant need motion,"['plant', 'plant need', 'plant need motion', 'need', 'need motion', 'motion']",0,0,0,0,1,0.12195121951219513
95869,Dr. White and his amazing team listened to all of my concerns and helped me choose just the right size implants,0,amaze team listen concern help choose right size plant,"['amaze', 'amaze team', 'amaze team listen', 'amaze team listen concern', 'amaze team listen concern help', 'amaze team listen concern help choose', 'amaze team listen concern help choose right', 'amaze team listen concern help choose right size', 'amaze team listen concern help choose right size plant', 'team', 'team listen', 'team listen concern', 'team listen concern help', 'team listen concern help choose', 'team listen concern help choose right', 'team listen concern help choose right size', 'team listen concern help choose right size plant', 'listen', 'listen concern', 'listen concern help', 'listen concern help choose', 'listen concern help choose right', 'listen concern help choose right size', 'listen concern help choose right size plant', 'concern', 'concern help', 'concern help choose', 'concern help choose right', 'concern help choose right size', 'concern help choose right size plant', 'help', 'help choose', 'help choose right', 'help choose right size', 'help choose right size plant', 'choose', 'choose right', 'choose right size', 'choose right size plant', 'right', 'right size', 'right size plant', 'size', 'size plant', 'plant']",0,0,0,0,1,0.12195121951219513
104687,He put the same size implants in both breasts As u know one breast is larger in your natural breasts.,1,size plant breast u know breast large natural breast,"['size', 'size plant', 'size plant breast', 'size plant breast u', 'size plant breast u know', 'size plant breast u know breast', 'size plant breast u know breast large', 'size plant breast u know breast large natural', 'size plant breast u know breast large natural breast', 'plant', 'plant breast', 'plant breast u', 'plant breast u know', 'plant breast u know breast', 'plant breast u know breast large', 'plant breast u know breast large natural', 'plant breast u know breast large natural breast', 'breast', 'breast u', 'breast u know', 'breast u know breast', 'breast u know breast large', 'breast u know breast large natural', 'breast u know breast large natural breast', 'u', 'u know', 'u know breast', 'u know breast large', 'u know breast large natural', 'u know breast large natural breast', 'know', 'know breast', 'know breast large', 'know breast large natural', 'know breast large natural breast', 'breast', 'breast large', 'breast large natural', 'breast large natural breast', 'large', 'large natural', 'large natural breast', 'natural', 'natural breast', 'breast']",0,0,0,0,1,0.12195121951219513
176421,much older - the previous Dr had put in implants that were too big,1,old previous dr plant big,"['old', 'old previous', 'old previous dr', 'old previous dr plant', 'old previous dr plant big', 'previous', 'previous dr', 'previous dr plant', 'previous dr plant big', 'dr', 'dr plant', 'dr plant big', 'plant', 'plant big', 'big']",0,0,0,0,1,0.12195121951219513
72641,I saw different doctors during my pregnancy because most of the times I was not able to see doctor JURNEY.,1,see different doctor pregnancy time able doctor journey,"['see', 'see different', 'see different doctor', 'see different doctor pregnancy', 'see different doctor pregnancy time', 'see different doctor pregnancy time able', 'see different doctor pregnancy time able doctor', 'see different doctor pregnancy time able doctor journey', 'different', 'different doctor', 'different doctor pregnancy', 'different doctor pregnancy time', 'different doctor pregnancy time able', 'different doctor pregnancy time able doctor', 'different doctor pregnancy time able doctor journey', 'doctor', 'doctor pregnancy', 'doctor pregnancy time', 'doctor pregnancy time able', 'doctor pregnancy time able doctor', 'doctor pregnancy time able doctor journey', 'pregnancy', 'pregnancy time', 'pregnancy time able', 'pregnancy time able doctor', 'pregnancy time able doctor journey', 'time', 'time able', 'time able doctor', 'time able doctor journey', 'able', 'able doctor', 'able doctor journey', 'doctor', 'doctor journey', 'journey']",1,0,0,0,0,0.12195121951219513
167699,"I've been to at least three different places for consultations to fix it,",1,ve different place consultation fix,"['ve', 've different', 've different place', 've different place consultation', 've different place consultation fix', 'different', 'different place', 'different place consultation', 'different place consultation fix', 'place', 'place consultation', 'place consultation fix', 'consultation', 'consultation fix', 'fix']",1,0,0,0,0,0.12195121951219513
121532,for and actually pays attention to what you're saying when discussing different services.,0,actually pay attention say discuss different service,"['actually', 'actually pay', 'actually pay attention', 'actually pay attention say', 'actually pay attention say discuss', 'actually pay attention say discuss different', 'actually pay attention say discuss different service', 'pay', 'pay attention', 'pay attention say', 'pay attention say discuss', 'pay attention say discuss different', 'pay attention say discuss different service', 'attention', 'attention say', 'attention say discuss', 'attention say discuss different', 'attention say discuss different service', 'say', 'say discuss', 'say discuss different', 'say discuss different service', 'discuss', 'discuss different', 'discuss different service', 'different', 'different service', 'service']",1,0,0,0,0,0.12195121951219513
151260,"They will try to sell you thousands of dollars worth of useless, dangerous test kits.",1,try sell worth useless dangerous test kit,"['try', 'try sell', 'try sell worth', 'try sell worth useless', 'try sell worth useless dangerous', 'try sell worth useless dangerous test', 'try sell worth useless dangerous test kit', 'sell', 'sell worth', 'sell worth useless', 'sell worth useless dangerous', 'sell worth useless dangerous test', 'sell worth useless dangerous test kit', 'worth', 'worth useless', 'worth useless dangerous', 'worth useless dangerous test', 'worth useless dangerous test kit', 'useless', 'useless dangerous', 'useless dangerous test', 'useless dangerous test kit', 'dangerous', 'dangerous test', 'dangerous test kit', 'test', 'test kit', 'kit']",0,0,0,1,0,0.12195121951219513
143572,"My husband told her, she looked at the notes and wrapped it a different but wring way.",1,husband tell look note wrap different wring way,"['husband', 'husband tell', 'husband tell look', 'husband tell look note', 'husband tell look note wrap', 'husband tell look note wrap different', 'husband tell look note wrap different wring', 'husband tell look note wrap different wring way', 'tell', 'tell look', 'tell look note', 'tell look note wrap', 'tell look note wrap different', 'tell look note wrap different wring', 'tell look note wrap different wring way', 'look', 'look note', 'look note wrap', 'look note wrap different', 'look note wrap different wring', 'look note wrap different wring way', 'note', 'note wrap', 'note wrap different', 'note wrap different wring', 'note wrap different wring way', 'wrap', 'wrap different', 'wrap different wring', 'wrap different wring way', 'different', 'different wring', 'different wring way', 'wring', 'wring way', 'way']",1,0,0,0,0,0.12195121951219513
69778,This office is pretty far from my house but it's worth the travel!,0,office pretty far house worth travel,"['office', 'office pretty', 'office pretty far', 'office pretty far house', 'office pretty far house worth', 'office pretty far house worth travel', 'pretty', 'pretty far', 'pretty far house', 'pretty far house worth', 'pretty far house worth travel', 'far', 'far house', 'far house worth', 'far house worth travel', 'house', 'house worth', 'house worth travel', 'worth', 'worth travel', 'travel']",0,0,0,1,0,0.12195121951219513
159346,implant was impossible for my teeth which turn out to be grossly inaccurate because I went,1,plant impossible tooth turn grossly inaccurate go,"['plant', 'plant impossible', 'plant impossible tooth', 'plant impossible tooth turn', 'plant impossible tooth turn grossly', 'plant impossible tooth turn grossly inaccurate', 'plant impossible tooth turn grossly inaccurate go', 'impossible', 'impossible tooth', 'impossible tooth turn', 'impossible tooth turn grossly', 'impossible tooth turn grossly inaccurate', 'impossible tooth turn grossly inaccurate go', 'tooth', 'tooth turn', 'tooth turn grossly', 'tooth turn grossly inaccurate', 'tooth turn grossly inaccurate go', 'turn', 'turn grossly', 'turn grossly inaccurate', 'turn grossly inaccurate go', 'grossly', 'grossly inaccurate', 'grossly inaccurate go', 'inaccurate', 'inaccurate go', 'go']",0,0,0,0,1,0.12195121951219513
96563,"After a mommy make over I'm left with still sagging breast, implants in my armpits",1,mummy m leave lag breast plant armpit,"['mummy', 'mummy m', 'mummy m leave', 'mummy m leave lag', 'mummy m leave lag breast', 'mummy m leave lag breast plant', 'mummy m leave lag breast plant armpit', 'm', 'm leave', 'm leave lag', 'm leave lag breast', 'm leave lag breast plant', 'm leave lag breast plant armpit', 'leave', 'leave lag', 'leave lag breast', 'leave lag breast plant', 'leave lag breast plant armpit', 'lag', 'lag breast', 'lag breast plant', 'lag breast plant armpit', 'breast', 'breast plant', 'breast plant armpit', 'plant', 'plant armpit', 'armpit']",0,0,0,0,1,0.12195121951219513
184985,"Great presentation, lovely information on MS. I was unaware of the different types of MS.",0,great presentation lovely information m unaware different type m,"['great', 'great presentation', 'great presentation lovely', 'great presentation lovely information', 'great presentation lovely information m', 'great presentation lovely information m unaware', 'great presentation lovely information m unaware different', 'great presentation lovely information m unaware different type', 'great presentation lovely information m unaware different type m', 'presentation', 'presentation lovely', 'presentation lovely information', 'presentation lovely information m', 'presentation lovely information m unaware', 'presentation lovely information m unaware different', 'presentation lovely information m unaware different type', 'presentation lovely information m unaware different type m', 'lovely', 'lovely information', 'lovely information m', 'lovely information m unaware', 'lovely information m unaware different', 'lovely information m unaware different type', 'lovely information m unaware different type m', 'information', 'information m', 'information m unaware', 'information m unaware different', 'information m unaware different type', 'information m unaware different type m', 'm', 'm unaware', 'm unaware different', 'm unaware different type', 'm unaware different type m', 'unaware', 'unaware different', 'unaware different type', 'unaware different type m', 'different', 'different type', 'different type m', 'type', 'type m', 'm']",1,0,0,0,0,0.12195121951219513
74152,I had my calf implants done about a year and a half ago and I wish I had done it sooner.,0,calf plant wish sooner,"['calf', 'calf plant', 'calf plant wish', 'calf plant wish sooner', 'plant', 'plant wish', 'plant wish sooner', 'wish', 'wish sooner', 'sooner']",0,0,0,0,1,0.12195121951219513
181137,leave a voicemail so I kept callin at different times during the next couple of days.,1,leave voice mail keep call different time,"['leave', 'leave voice', 'leave voice mail', 'leave voice mail keep', 'leave voice mail keep call', 'leave voice mail keep call different', 'leave voice mail keep call different time', 'voice', 'voice mail', 'voice mail keep', 'voice mail keep call', 'voice mail keep call different', 'voice mail keep call different time', 'mail', 'mail keep', 'mail keep call', 'mail keep call different', 'mail keep call different time', 'keep', 'keep call', 'keep call different', 'keep call different time', 'call', 'call different', 'call different time', 'different', 'different time', 'time']",1,0,0,0,0,0.12195121951219513
109008,"I have no regrets, it was definately worth it.",0,regret decidedly worth,"['regret', 'regret decidedly', 'regret decidedly worth', 'decidedly', 'decidedly worth', 'worth']",0,0,0,1,0,0.12195121951219513
105945,"Do not hesitate, it''ll be worth your while.",0,hesitate ll worth,"['hesitate', 'hesitate ll', 'hesitate ll worth', 'll', 'll worth', 'worth']",0,0,0,1,0,0.12195121951219513
178731,My experience with my recent breast implant replacement was AMAZING.,0,experience recent breast plant replacement amaze,"['experience', 'experience recent', 'experience recent breast', 'experience recent breast plant', 'experience recent breast plant replacement', 'experience recent breast plant replacement amaze', 'recent', 'recent breast', 'recent breast plant', 'recent breast plant replacement', 'recent breast plant replacement amaze', 'breast', 'breast plant', 'breast plant replacement', 'breast plant replacement amaze', 'plant', 'plant replacement', 'plant replacement amaze', 'replacement', 'replacement amaze', 'amaze']",0,0,0,0,1,0.12195121951219513
176929,Today I am extremely thankful I had the courage to look into a different treatment,0,extremely grateful courage look different treatment,"['extremely', 'extremely grateful', 'extremely grateful courage', 'extremely grateful courage look', 'extremely grateful courage look different', 'extremely grateful courage look different treatment', 'grateful', 'grateful courage', 'grateful courage look', 'grateful courage look different', 'grateful courage look different treatment', 'courage', 'courage look', 'courage look different', 'courage look different treatment', 'look', 'look different', 'look different treatment', 'different', 'different treatment', 'treatment']",1,0,0,0,0,0.12195121951219513
98856,"Well...it was exactly what I need as well as a subtle chin implant, upper eye.",0,precisely need subtle chin plant upper eye,"['precisely', 'precisely need', 'precisely need subtle', 'precisely need subtle chin', 'precisely need subtle chin plant', 'precisely need subtle chin plant upper', 'precisely need subtle chin plant upper eye', 'need', 'need subtle', 'need subtle chin', 'need subtle chin plant', 'need subtle chin plant upper', 'need subtle chin plant upper eye', 'subtle', 'subtle chin', 'subtle chin plant', 'subtle chin plant upper', 'subtle chin plant upper eye', 'chin', 'chin plant', 'chin plant upper', 'chin plant upper eye', 'plant', 'plant upper', 'plant upper eye', 'upper', 'upper eye', 'eye']",0,0,0,0,1,0.12195121951219513
189586,I can't wait to try out all the different therapies (and get to,0,wait try different therapist,"['wait', 'wait try', 'wait try different', 'wait try different therapist', 'try', 'try different', 'try different therapist', 'different', 'different therapist', 'therapist']",1,0,0,0,0,0.12195121951219513
147032,I went back for an implant consult and the experience was terrible.,1,go plant consult experience terrible,"['go', 'go plant', 'go plant consult', 'go plant consult experience', 'go plant consult experience terrible', 'plant', 'plant consult', 'plant consult experience', 'plant consult experience terrible', 'consult', 'consult experience', 'consult experience terrible', 'experience', 'experience terrible', 'terrible']",0,0,0,0,1,0.12195121951219513
159150,Imagine going 9  months constantly being sick with different things and not knowing what is was.,1,imagine go constantly sick different thing know,"['imagine', 'imagine go', 'imagine go constantly', 'imagine go constantly sick', 'imagine go constantly sick different', 'imagine go constantly sick different thing', 'imagine go constantly sick different thing know', 'go', 'go constantly', 'go constantly sick', 'go constantly sick different', 'go constantly sick different thing', 'go constantly sick different thing know', 'constantly', 'constantly sick', 'constantly sick different', 'constantly sick different thing', 'constantly sick different thing know', 'sick', 'sick different', 'sick different thing', 'sick different thing know', 'different', 'different thing', 'different thing know', 'thing', 'thing know', 'know']",1,0,0,0,0,0.12195121951219513
98152,Very bad quality of implant!,1,bad quality plant,"['bad', 'bad quality', 'bad quality plant', 'quality', 'quality plant', 'plant']",0,0,0,0,1,0.12195121951219513
108999,Definately worth it I highly recommend him!!!!,0,decidedly worth highly recommend,"['decidedly', 'decidedly worth', 'decidedly worth highly', 'decidedly worth highly recommend', 'worth', 'worth highly', 'worth highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,0,1,0,0.12195121951219513
92347,The implants are too large,1,plant large,"['plant', 'plant large', 'large']",0,0,0,0,1,0.12195121951219513
96727,The wait time is usually past the appointment time but is worth it: I know I will have the time needed,0,wait time normally past appointment time worth know time need,"['wait', 'wait time', 'wait time normally', 'wait time normally past', 'wait time normally past appointment', 'wait time normally past appointment time', 'wait time normally past appointment time worth', 'wait time normally past appointment time worth know', 'wait time normally past appointment time worth know time', 'wait time normally past appointment time worth know time need', 'time', 'time normally', 'time normally past', 'time normally past appointment', 'time normally past appointment time', 'time normally past appointment time worth', 'time normally past appointment time worth know', 'time normally past appointment time worth know time', 'time normally past appointment time worth know time need', 'normally', 'normally past', 'normally past appointment', 'normally past appointment time', 'normally past appointment time worth', 'normally past appointment time worth know', 'normally past appointment time worth know time', 'normally past appointment time worth know time need', 'past', 'past appointment', 'past appointment time', 'past appointment time worth', 'past appointment time worth know', 'past appointment time worth know time', 'past appointment time worth know time need', 'appointment', 'appointment time', 'appointment time worth', 'appointment time worth know', 'appointment time worth know time', 'appointment time worth know time need', 'time', 'time worth', 'time worth know', 'time worth know time', 'time worth know time need', 'worth', 'worth know', 'worth know time', 'worth know time need', 'know', 'know time', 'know time need', 'time', 'time need', 'need']",0,0,0,1,0,0.12195121951219513
74396,"When I came to see Dr. Sajjadian, I walked out a different person.",0,come walk different person,"['come', 'come walk', 'come walk different', 'come walk different person', 'walk', 'walk different', 'walk different person', 'different', 'different person', 'person']",1,0,0,0,0,0.12195121951219513
147279,"Spent over $20,000 and look no different.",1,spend look different,"['spend', 'spend look', 'spend look different', 'look', 'look different', 'different']",1,0,0,0,0,0.12195121951219513
163502,He then offered me different prescriptions without reviewing my chart to check my for reactions to current medications.,1,offer different prescription review chart check reaction current meditation,"['offer', 'offer different', 'offer different prescription', 'offer different prescription review', 'offer different prescription review chart', 'offer different prescription review chart check', 'offer different prescription review chart check reaction', 'offer different prescription review chart check reaction current', 'offer different prescription review chart check reaction current meditation', 'different', 'different prescription', 'different prescription review', 'different prescription review chart', 'different prescription review chart check', 'different prescription review chart check reaction', 'different prescription review chart check reaction current', 'different prescription review chart check reaction current meditation', 'prescription', 'prescription review', 'prescription review chart', 'prescription review chart check', 'prescription review chart check reaction', 'prescription review chart check reaction current', 'prescription review chart check reaction current meditation', 'review', 'review chart', 'review chart check', 'review chart check reaction', 'review chart check reaction current', 'review chart check reaction current meditation', 'chart', 'chart check', 'chart check reaction', 'chart check reaction current', 'chart check reaction current meditation', 'check', 'check reaction', 'check reaction current', 'check reaction current meditation', 'reaction', 'reaction current', 'reaction current meditation', 'current', 'current meditation', 'meditation']",1,0,0,0,0,0.12195121951219513
183894,He would not accept that I'm ADD including that I suffer from brain fog due to 3 different medical problems.,1,accept m add include suffer brain fog different medical problem,"['accept', 'accept m', 'accept m add', 'accept m add include', 'accept m add include suffer', 'accept m add include suffer brain', 'accept m add include suffer brain fog', 'accept m add include suffer brain fog different', 'accept m add include suffer brain fog different medical', 'accept m add include suffer brain fog different medical problem', 'm', 'm add', 'm add include', 'm add include suffer', 'm add include suffer brain', 'm add include suffer brain fog', 'm add include suffer brain fog different', 'm add include suffer brain fog different medical', 'm add include suffer brain fog different medical problem', 'add', 'add include', 'add include suffer', 'add include suffer brain', 'add include suffer brain fog', 'add include suffer brain fog different', 'add include suffer brain fog different medical', 'add include suffer brain fog different medical problem', 'include', 'include suffer', 'include suffer brain', 'include suffer brain fog', 'include suffer brain fog different', 'include suffer brain fog different medical', 'include suffer brain fog different medical problem', 'suffer', 'suffer brain', 'suffer brain fog', 'suffer brain fog different', 'suffer brain fog different medical', 'suffer brain fog different medical problem', 'brain', 'brain fog', 'brain fog different', 'brain fog different medical', 'brain fog different medical problem', 'fog', 'fog different', 'fog different medical', 'fog different medical problem', 'different', 'different medical', 'different medical problem', 'medical', 'medical problem', 'problem']",1,0,0,0,0,0.12195121951219513
109361,"After nose bleeds, being pumped up with antibiotics, and feeling no different than before, you will feel just like me....",1,nose bleed pump antibiotic feel different feel like,"['nose', 'nose bleed', 'nose bleed pump', 'nose bleed pump antibiotic', 'nose bleed pump antibiotic feel', 'nose bleed pump antibiotic feel different', 'nose bleed pump antibiotic feel different feel', 'nose bleed pump antibiotic feel different feel like', 'bleed', 'bleed pump', 'bleed pump antibiotic', 'bleed pump antibiotic feel', 'bleed pump antibiotic feel different', 'bleed pump antibiotic feel different feel', 'bleed pump antibiotic feel different feel like', 'pump', 'pump antibiotic', 'pump antibiotic feel', 'pump antibiotic feel different', 'pump antibiotic feel different feel', 'pump antibiotic feel different feel like', 'antibiotic', 'antibiotic feel', 'antibiotic feel different', 'antibiotic feel different feel', 'antibiotic feel different feel like', 'feel', 'feel different', 'feel different feel', 'feel different feel like', 'different', 'different feel', 'different feel like', 'feel', 'feel like', 'like']",1,0,0,0,0,0.12195121951219513
184500,"Not worth the cost of $19,500.",1,worth cost,"['worth', 'worth cost', 'cost']",0,0,0,1,0,0.12195121951219513
189136,but if you have the money - Dr. Aynechi is worth the price.,0,money worth price,"['money', 'money worth', 'money worth price', 'worth', 'worth price', 'price']",0,0,0,1,0,0.12195121951219513
165288,"My interactions with several different staff members has always been professional, educational and friendly.",0,interaction different staff member professional educational friendly,"['interaction', 'interaction different', 'interaction different staff', 'interaction different staff member', 'interaction different staff member professional', 'interaction different staff member professional educational', 'interaction different staff member professional educational friendly', 'different', 'different staff', 'different staff member', 'different staff member professional', 'different staff member professional educational', 'different staff member professional educational friendly', 'staff', 'staff member', 'staff member professional', 'staff member professional educational', 'staff member professional educational friendly', 'member', 'member professional', 'member professional educational', 'member professional educational friendly', 'professional', 'professional educational', 'professional educational friendly', 'educational', 'educational friendly', 'friendly']",1,0,0,0,0,0.12195121951219513
112888,I loved the fact that he gave me freedom to let me choose what size of cc's to implant in my breast.,0,love fact give freedom let choose size co plant breast,"['love', 'love fact', 'love fact give', 'love fact give freedom', 'love fact give freedom let', 'love fact give freedom let choose', 'love fact give freedom let choose size', 'love fact give freedom let choose size co', 'love fact give freedom let choose size co plant', 'love fact give freedom let choose size co plant breast', 'fact', 'fact give', 'fact give freedom', 'fact give freedom let', 'fact give freedom let choose', 'fact give freedom let choose size', 'fact give freedom let choose size co', 'fact give freedom let choose size co plant', 'fact give freedom let choose size co plant breast', 'give', 'give freedom', 'give freedom let', 'give freedom let choose', 'give freedom let choose size', 'give freedom let choose size co', 'give freedom let choose size co plant', 'give freedom let choose size co plant breast', 'freedom', 'freedom let', 'freedom let choose', 'freedom let choose size', 'freedom let choose size co', 'freedom let choose size co plant', 'freedom let choose size co plant breast', 'let', 'let choose', 'let choose size', 'let choose size co', 'let choose size co plant', 'let choose size co plant breast', 'choose', 'choose size', 'choose size co', 'choose size co plant', 'choose size co plant breast', 'size', 'size co', 'size co plant', 'size co plant breast', 'co', 'co plant', 'co plant breast', 'plant', 'plant breast', 'breast']",0,0,0,0,1,0.12195121951219513
171192,Well worth the 45 minutes it takes me to make each appointment and with gas prices that means something!,0,worth take appointment gas price mean,"['worth', 'worth take', 'worth take appointment', 'worth take appointment gas', 'worth take appointment gas price', 'worth take appointment gas price mean', 'take', 'take appointment', 'take appointment gas', 'take appointment gas price', 'take appointment gas price mean', 'appointment', 'appointment gas', 'appointment gas price', 'appointment gas price mean', 'gas', 'gas price', 'gas price mean', 'price', 'price mean', 'mean']",0,0,0,1,0,0.12195121951219513
166432,"This practice is worth giving a try, you won't be sorry!",0,practice worth give try wo sorry,"['practice', 'practice worth', 'practice worth give', 'practice worth give try', 'practice worth give try wo', 'practice worth give try wo sorry', 'worth', 'worth give', 'worth give try', 'worth give try wo', 'worth give try wo sorry', 'give', 'give try', 'give try wo', 'give try wo sorry', 'try', 'try wo', 'try wo sorry', 'wo', 'wo sorry', 'sorry']",0,0,0,1,0,0.12195121951219513
111840,The nurses rush through the ultrasound and report different wrong finding.,1,nurse rush ultrasound report different wrong find,"['nurse', 'nurse rush', 'nurse rush ultrasound', 'nurse rush ultrasound report', 'nurse rush ultrasound report different', 'nurse rush ultrasound report different wrong', 'nurse rush ultrasound report different wrong find', 'rush', 'rush ultrasound', 'rush ultrasound report', 'rush ultrasound report different', 'rush ultrasound report different wrong', 'rush ultrasound report different wrong find', 'ultrasound', 'ultrasound report', 'ultrasound report different', 'ultrasound report different wrong', 'ultrasound report different wrong find', 'report', 'report different', 'report different wrong', 'report different wrong find', 'different', 'different wrong', 'different wrong find', 'wrong', 'wrong find', 'find']",1,0,0,0,0,0.12195121951219513
150282,"I called 6 times I spoke with different ones to help me. , But know one call me back.",1,call time speak different one help know,"['call', 'call time', 'call time speak', 'call time speak different', 'call time speak different one', 'call time speak different one help', 'call time speak different one help know', 'time', 'time speak', 'time speak different', 'time speak different one', 'time speak different one help', 'time speak different one help know', 'speak', 'speak different', 'speak different one', 'speak different one help', 'speak different one help know', 'different', 'different one', 'different one help', 'different one help know', 'one', 'one help', 'one help know', 'help', 'help know', 'know']",1,0,0,0,0,0.12195121951219513
72825,The dual plane allowed my own breast tissue to drape over the implant without a 'Snoopy-dog' deformity.,0,dual plane allow breast tissue grape plant snoopydog deformity,"['dual', 'dual plane', 'dual plane allow', 'dual plane allow breast', 'dual plane allow breast tissue', 'dual plane allow breast tissue grape', 'dual plane allow breast tissue grape plant', 'dual plane allow breast tissue grape plant snoopydog', 'dual plane allow breast tissue grape plant snoopydog deformity', 'plane', 'plane allow', 'plane allow breast', 'plane allow breast tissue', 'plane allow breast tissue grape', 'plane allow breast tissue grape plant', 'plane allow breast tissue grape plant snoopydog', 'plane allow breast tissue grape plant snoopydog deformity', 'allow', 'allow breast', 'allow breast tissue', 'allow breast tissue grape', 'allow breast tissue grape plant', 'allow breast tissue grape plant snoopydog', 'allow breast tissue grape plant snoopydog deformity', 'breast', 'breast tissue', 'breast tissue grape', 'breast tissue grape plant', 'breast tissue grape plant snoopydog', 'breast tissue grape plant snoopydog deformity', 'tissue', 'tissue grape', 'tissue grape plant', 'tissue grape plant snoopydog', 'tissue grape plant snoopydog deformity', 'grape', 'grape plant', 'grape plant snoopydog', 'grape plant snoopydog deformity', 'plant', 'plant snoopydog', 'plant snoopydog deformity', 'snoopydog', 'snoopydog deformity', 'deformity']",0,0,0,0,1,0.12195121951219513
73189,I traveled four hours for my surgery from my state to Texas and it was worth it.,0,travel surgery state worth,"['travel', 'travel surgery', 'travel surgery state', 'travel surgery state worth', 'surgery', 'surgery state', 'surgery state worth', 'state', 'state worth', 'worth']",0,0,0,1,0,0.12195121951219513
186230,"I previously had smart lipo 360 done by a different doctor without general anesthesia, which was painful",1,previously smart lip different doctor general painful,"['previously', 'previously smart', 'previously smart lip', 'previously smart lip different', 'previously smart lip different doctor', 'previously smart lip different doctor general', 'previously smart lip different doctor general painful', 'smart', 'smart lip', 'smart lip different', 'smart lip different doctor', 'smart lip different doctor general', 'smart lip different doctor general painful', 'lip', 'lip different', 'lip different doctor', 'lip different doctor general', 'lip different doctor general painful', 'different', 'different doctor', 'different doctor general', 'different doctor general painful', 'doctor', 'doctor general', 'doctor general painful', 'general', 'general painful', 'painful']",1,0,0,0,0,0.12195121951219513
