commentId,comment,classification,comment_processed,word_phrase_list,silk,flower,light,form,date,similarity_score
99338,He is extremely patient with me since I am very sensitive to bright light which complicates the annual examinatio.,0,extremely patient sensitive bright light complicate examination,"['extremely', 'extremely patient', 'extremely patient sensitive', 'extremely patient sensitive bright', 'extremely patient sensitive bright light', 'extremely patient sensitive bright light complicate', 'extremely patient sensitive bright light complicate examination', 'patient', 'patient sensitive', 'patient sensitive bright', 'patient sensitive bright light', 'patient sensitive bright light complicate', 'patient sensitive bright light complicate examination', 'sensitive', 'sensitive bright', 'sensitive bright light', 'sensitive bright light complicate', 'sensitive bright light complicate examination', 'bright', 'bright light', 'bright light complicate', 'bright light complicate examination', 'light', 'light complicate', 'light complicate examination', 'complicate', 'complicate examination', 'examination']",0,0,1,0,0,0.08196721311475409
141663,I appreciate receiving the necessary 'new patient' forms in advance of the visit.,0,appreciate receive necessary new patient form advance visit,"['appreciate', 'appreciate receive', 'appreciate receive necessary', 'appreciate receive necessary new', 'appreciate receive necessary new patient', 'appreciate receive necessary new patient form', 'appreciate receive necessary new patient form advance', 'appreciate receive necessary new patient form advance visit', 'receive', 'receive necessary', 'receive necessary new', 'receive necessary new patient', 'receive necessary new patient form', 'receive necessary new patient form advance', 'receive necessary new patient form advance visit', 'necessary', 'necessary new', 'necessary new patient', 'necessary new patient form', 'necessary new patient form advance', 'necessary new patient form advance visit', 'new', 'new patient', 'new patient form', 'new patient form advance', 'new patient form advance visit', 'patient', 'patient form', 'patient form advance', 'patient form advance visit', 'form', 'form advance', 'form advance visit', 'advance', 'advance visit', 'visit']",0,0,0,1,0,0.08196721311475409
175530,after hearing “ we are currently working on more dates to become available” every week,1,hearing presently work date available,"['hearing', 'hearing presently', 'hearing presently work', 'hearing presently work date', 'hearing presently work date available', 'presently', 'presently work', 'presently work date', 'presently work date available', 'work', 'work date', 'work date available', 'date', 'date available', 'available']",0,0,0,0,1,0.08196721311475409
78649,They emailed me a link so I could fill out my new patient forms online.,0,remain link fill new patient form on-line,"['remain', 'remain link', 'remain link fill', 'remain link fill new', 'remain link fill new patient', 'remain link fill new patient form', 'remain link fill new patient form on-line', 'link', 'link fill', 'link fill new', 'link fill new patient', 'link fill new patient form', 'link fill new patient form on-line', 'fill', 'fill new', 'fill new patient', 'fill new patient form', 'fill new patient form on-line', 'new', 'new patient', 'new patient form', 'new patient form on-line', 'patient', 'patient form', 'patient form on-line', 'form', 'form on-line', 'on-line']",0,0,0,1,0,0.08196721311475409
176700,DO NOT SUPPORT DR. KURRS BUSINESS!!!Ive done lip fillers at silk touch for 3 years.,1,support lip tiller silk touch,"['support', 'support lip', 'support lip tiller', 'support lip tiller silk', 'support lip tiller silk touch', 'lip', 'lip tiller', 'lip tiller silk', 'lip tiller silk touch', 'tiller', 'tiller silk', 'tiller silk touch', 'silk', 'silk touch', 'touch']",1,0,0,0,0,0.08196721311475409
184101,THE BEST. ????The flower shop lady!,0,good flower shop lady,"['good', 'good flower', 'good flower shop', 'good flower shop lady', 'flower', 'flower shop', 'flower shop lady', 'shop', 'shop lady', 'lady']",0,1,0,0,0,0.08196721311475409
156695,"All along everyone kept saying, ""you don't have to decide today"" but they pushed me to book a surgery date.",1,keep say decide push book surgery date,"['keep', 'keep say', 'keep say decide', 'keep say decide push', 'keep say decide push book', 'keep say decide push book surgery', 'keep say decide push book surgery date', 'say', 'say decide', 'say decide push', 'say decide push book', 'say decide push book surgery', 'say decide push book surgery date', 'decide', 'decide push', 'decide push book', 'decide push book surgery', 'decide push book surgery date', 'push', 'push book', 'push book surgery', 'push book surgery date', 'book', 'book surgery', 'book surgery date', 'surgery', 'surgery date', 'date']",0,0,0,0,1,0.08196721311475409
184692,You will not be the priority their process needs an up to date touch up.,1,precedence process need date touch,"['precedence', 'precedence process', 'precedence process need', 'precedence process need date', 'precedence process need date touch', 'process', 'process need', 'process need date', 'process need date touch', 'need', 'need date', 'need date touch', 'date', 'date touch', 'touch']",0,0,0,0,1,0.08196721311475409
169913,I finally see the light of hope.,0,finally light hope,"['finally', 'finally light', 'finally light hope', 'light', 'light hope', 'hope']",0,0,1,0,0,0.08196721311475409
159654,Stretch marks are forming and it feels like the implant can be rotated.,1,stretch mark form feel like plant rotate,"['stretch', 'stretch mark', 'stretch mark form', 'stretch mark form feel', 'stretch mark form feel like', 'stretch mark form feel like plant', 'stretch mark form feel like plant rotate', 'mark', 'mark form', 'mark form feel', 'mark form feel like', 'mark form feel like plant', 'mark form feel like plant rotate', 'form', 'form feel', 'form feel like', 'form feel like plant', 'form feel like plant rotate', 'feel', 'feel like', 'feel like plant', 'feel like plant rotate', 'like', 'like plant', 'like plant rotate', 'plant', 'plant rotate', 'rotate']",0,0,0,1,0,0.08196721311475409
151792,and getting irritated at my mom for struggling to keep her eyes wide open with the light shining in her eyes.,1,get irritate mon struggle eye wide open light shine eye,"['get', 'get irritate', 'get irritate mon', 'get irritate mon struggle', 'get irritate mon struggle eye', 'get irritate mon struggle eye wide', 'get irritate mon struggle eye wide open', 'get irritate mon struggle eye wide open light', 'get irritate mon struggle eye wide open light shine', 'get irritate mon struggle eye wide open light shine eye', 'irritate', 'irritate mon', 'irritate mon struggle', 'irritate mon struggle eye', 'irritate mon struggle eye wide', 'irritate mon struggle eye wide open', 'irritate mon struggle eye wide open light', 'irritate mon struggle eye wide open light shine', 'irritate mon struggle eye wide open light shine eye', 'mon', 'mon struggle', 'mon struggle eye', 'mon struggle eye wide', 'mon struggle eye wide open', 'mon struggle eye wide open light', 'mon struggle eye wide open light shine', 'mon struggle eye wide open light shine eye', 'struggle', 'struggle eye', 'struggle eye wide', 'struggle eye wide open', 'struggle eye wide open light', 'struggle eye wide open light shine', 'struggle eye wide open light shine eye', 'eye', 'eye wide', 'eye wide open', 'eye wide open light', 'eye wide open light shine', 'eye wide open light shine eye', 'wide', 'wide open', 'wide open light', 'wide open light shine', 'wide open light shine eye', 'open', 'open light', 'open light shine', 'open light shine eye', 'light', 'light shine', 'light shine eye', 'shine', 'shine eye', 'eye']",0,0,1,0,0,0.08196721311475409
107584,"His consent form for surgery is detailed , you need a law degree to understand it.",1,consent form surgery detail need law degree understand,"['consent', 'consent form', 'consent form surgery', 'consent form surgery detail', 'consent form surgery detail need', 'consent form surgery detail need law', 'consent form surgery detail need law degree', 'consent form surgery detail need law degree understand', 'form', 'form surgery', 'form surgery detail', 'form surgery detail need', 'form surgery detail need law', 'form surgery detail need law degree', 'form surgery detail need law degree understand', 'surgery', 'surgery detail', 'surgery detail need', 'surgery detail need law', 'surgery detail need law degree', 'surgery detail need law degree understand', 'detail', 'detail need', 'detail need law', 'detail need law degree', 'detail need law degree understand', 'need', 'need law', 'need law degree', 'need law degree understand', 'law', 'law degree', 'law degree understand', 'degree', 'degree understand', 'understand']",0,0,0,1,0,0.08196721311475409
133197,Technology is up to date and makes appointments much easier.,0,technology date make appointment easy,"['technology', 'technology date', 'technology date make', 'technology date make appointment', 'technology date make appointment easy', 'date', 'date make', 'date make appointment', 'date make appointment easy', 'make', 'make appointment', 'make appointment easy', 'appointment', 'appointment easy', 'easy']",0,0,0,0,1,0.08196721311475409
155811,He showed me the proper way to prep for and perform a light lymphatic massage to encourage drainage.,0,show proper way rep perform light lymphatic massage encourage drain,"['show', 'show proper', 'show proper way', 'show proper way rep', 'show proper way rep perform', 'show proper way rep perform light', 'show proper way rep perform light lymphatic', 'show proper way rep perform light lymphatic massage', 'show proper way rep perform light lymphatic massage encourage', 'show proper way rep perform light lymphatic massage encourage drain', 'proper', 'proper way', 'proper way rep', 'proper way rep perform', 'proper way rep perform light', 'proper way rep perform light lymphatic', 'proper way rep perform light lymphatic massage', 'proper way rep perform light lymphatic massage encourage', 'proper way rep perform light lymphatic massage encourage drain', 'way', 'way rep', 'way rep perform', 'way rep perform light', 'way rep perform light lymphatic', 'way rep perform light lymphatic massage', 'way rep perform light lymphatic massage encourage', 'way rep perform light lymphatic massage encourage drain', 'rep', 'rep perform', 'rep perform light', 'rep perform light lymphatic', 'rep perform light lymphatic massage', 'rep perform light lymphatic massage encourage', 'rep perform light lymphatic massage encourage drain', 'perform', 'perform light', 'perform light lymphatic', 'perform light lymphatic massage', 'perform light lymphatic massage encourage', 'perform light lymphatic massage encourage drain', 'light', 'light lymphatic', 'light lymphatic massage', 'light lymphatic massage encourage', 'light lymphatic massage encourage drain', 'lymphatic', 'lymphatic massage', 'lymphatic massage encourage', 'lymphatic massage encourage drain', 'massage', 'massage encourage', 'massage encourage drain', 'encourage', 'encourage drain', 'drain']",0,0,1,0,0,0.08196721311475409
129565,My favorite thing about the doctors office was the beautiful presentation of flowers some orange some,0,favorite thing doctor office beautiful presentation flower orange,"['favorite', 'favorite thing', 'favorite thing doctor', 'favorite thing doctor office', 'favorite thing doctor office beautiful', 'favorite thing doctor office beautiful presentation', 'favorite thing doctor office beautiful presentation flower', 'favorite thing doctor office beautiful presentation flower orange', 'thing', 'thing doctor', 'thing doctor office', 'thing doctor office beautiful', 'thing doctor office beautiful presentation', 'thing doctor office beautiful presentation flower', 'thing doctor office beautiful presentation flower orange', 'doctor', 'doctor office', 'doctor office beautiful', 'doctor office beautiful presentation', 'doctor office beautiful presentation flower', 'doctor office beautiful presentation flower orange', 'office', 'office beautiful', 'office beautiful presentation', 'office beautiful presentation flower', 'office beautiful presentation flower orange', 'beautiful', 'beautiful presentation', 'beautiful presentation flower', 'beautiful presentation flower orange', 'presentation', 'presentation flower', 'presentation flower orange', 'flower', 'flower orange', 'orange']",0,1,0,0,0,0.08196721311475409
163445,"Dr. Kuehlewind continued the light treatments and changed the meds, and my wife's rash misery subsided.",0,continue light treatment change bed wife rash misery subside,"['continue', 'continue light', 'continue light treatment', 'continue light treatment change', 'continue light treatment change bed', 'continue light treatment change bed wife', 'continue light treatment change bed wife rash', 'continue light treatment change bed wife rash misery', 'continue light treatment change bed wife rash misery subside', 'light', 'light treatment', 'light treatment change', 'light treatment change bed', 'light treatment change bed wife', 'light treatment change bed wife rash', 'light treatment change bed wife rash misery', 'light treatment change bed wife rash misery subside', 'treatment', 'treatment change', 'treatment change bed', 'treatment change bed wife', 'treatment change bed wife rash', 'treatment change bed wife rash misery', 'treatment change bed wife rash misery subside', 'change', 'change bed', 'change bed wife', 'change bed wife rash', 'change bed wife rash misery', 'change bed wife rash misery subside', 'bed', 'bed wife', 'bed wife rash', 'bed wife rash misery', 'bed wife rash misery subside', 'wife', 'wife rash', 'wife rash misery', 'wife rash misery subside', 'rash', 'rash misery', 'rash misery subside', 'misery', 'misery subside', 'subside']",0,0,1,0,0,0.08196721311475409
161838,"I am not comfortable of sending pictures of my body especially my fatty area, answering health questions to complete the form",1,comfortable send picture body especially fatty area answer health question complete form,"['comfortable', 'comfortable send', 'comfortable send picture', 'comfortable send picture body', 'comfortable send picture body especially', 'comfortable send picture body especially fatty', 'comfortable send picture body especially fatty area', 'comfortable send picture body especially fatty area answer', 'comfortable send picture body especially fatty area answer health', 'comfortable send picture body especially fatty area answer health question', 'comfortable send picture body especially fatty area answer health question complete', 'comfortable send picture body especially fatty area answer health question complete form', 'send', 'send picture', 'send picture body', 'send picture body especially', 'send picture body especially fatty', 'send picture body especially fatty area', 'send picture body especially fatty area answer', 'send picture body especially fatty area answer health', 'send picture body especially fatty area answer health question', 'send picture body especially fatty area answer health question complete', 'send picture body especially fatty area answer health question complete form', 'picture', 'picture body', 'picture body especially', 'picture body especially fatty', 'picture body especially fatty area', 'picture body especially fatty area answer', 'picture body especially fatty area answer health', 'picture body especially fatty area answer health question', 'picture body especially fatty area answer health question complete', 'picture body especially fatty area answer health question complete form', 'body', 'body especially', 'body especially fatty', 'body especially fatty area', 'body especially fatty area answer', 'body especially fatty area answer health', 'body especially fatty area answer health question', 'body especially fatty area answer health question complete', 'body especially fatty area answer health question complete form', 'especially', 'especially fatty', 'especially fatty area', 'especially fatty area answer', 'especially fatty area answer health', 'especially fatty area answer health question', 'especially fatty area answer health question complete', 'especially fatty area answer health question complete form', 'fatty', 'fatty area', 'fatty area answer', 'fatty area answer health', 'fatty area answer health question', 'fatty area answer health question complete', 'fatty area answer health question complete form', 'area', 'area answer', 'area answer health', 'area answer health question', 'area answer health question complete', 'area answer health question complete form', 'answer', 'answer health', 'answer health question', 'answer health question complete', 'answer health question complete form', 'health', 'health question', 'health question complete', 'health question complete form', 'question', 'question complete', 'question complete form', 'complete', 'complete form', 'form']",0,0,0,1,0,0.08196721311475409
118327,I was hoping to be closer to my surgery date by September 2018 but now I?m looking into changing doctors.,1,hop close surgery date m look change doctor,"['hop', 'hop close', 'hop close surgery', 'hop close surgery date', 'hop close surgery date m', 'hop close surgery date m look', 'hop close surgery date m look change', 'hop close surgery date m look change doctor', 'close', 'close surgery', 'close surgery date', 'close surgery date m', 'close surgery date m look', 'close surgery date m look change', 'close surgery date m look change doctor', 'surgery', 'surgery date', 'surgery date m', 'surgery date m look', 'surgery date m look change', 'surgery date m look change doctor', 'date', 'date m', 'date m look', 'date m look change', 'date m look change doctor', 'm', 'm look', 'm look change', 'm look change doctor', 'look', 'look change', 'look change doctor', 'change', 'change doctor', 'doctor']",0,0,0,0,1,0.08196721311475409
72764,I have returned to working out for 65 minutes on the elliptical trainer as well as adding light weight training.,0,return work elliptic trainer add light weight train,"['return', 'return work', 'return work elliptic', 'return work elliptic trainer', 'return work elliptic trainer add', 'return work elliptic trainer add light', 'return work elliptic trainer add light weight', 'return work elliptic trainer add light weight train', 'work', 'work elliptic', 'work elliptic trainer', 'work elliptic trainer add', 'work elliptic trainer add light', 'work elliptic trainer add light weight', 'work elliptic trainer add light weight train', 'elliptic', 'elliptic trainer', 'elliptic trainer add', 'elliptic trainer add light', 'elliptic trainer add light weight', 'elliptic trainer add light weight train', 'trainer', 'trainer add', 'trainer add light', 'trainer add light weight', 'trainer add light weight train', 'add', 'add light', 'add light weight', 'add light weight train', 'light', 'light weight', 'light weight train', 'weight', 'weight train', 'train']",0,0,1,0,0,0.08196721311475409
160420,and sensitivities were just as described in all the forms that they had me read prior to surgery.,0,sensitivity describe form read prior surgery,"['sensitivity', 'sensitivity describe', 'sensitivity describe form', 'sensitivity describe form read', 'sensitivity describe form read prior', 'sensitivity describe form read prior surgery', 'describe', 'describe form', 'describe form read', 'describe form read prior', 'describe form read prior surgery', 'form', 'form read', 'form read prior', 'form read prior surgery', 'read', 'read prior', 'read prior surgery', 'prior', 'prior surgery', 'surgery']",0,0,0,1,0,0.08196721311475409
129567,My favorite thing about the doctors office was the beautiful presentation of flowers,0,favorite thing doctor office beautiful presentation flower,"['favorite', 'favorite thing', 'favorite thing doctor', 'favorite thing doctor office', 'favorite thing doctor office beautiful', 'favorite thing doctor office beautiful presentation', 'favorite thing doctor office beautiful presentation flower', 'thing', 'thing doctor', 'thing doctor office', 'thing doctor office beautiful', 'thing doctor office beautiful presentation', 'thing doctor office beautiful presentation flower', 'doctor', 'doctor office', 'doctor office beautiful', 'doctor office beautiful presentation', 'doctor office beautiful presentation flower', 'office', 'office beautiful', 'office beautiful presentation', 'office beautiful presentation flower', 'beautiful', 'beautiful presentation', 'beautiful presentation flower', 'presentation', 'presentation flower', 'flower']",0,1,0,0,0,0.08196721311475409
177823,I am recovering and told my eyes look pretty good but they are still very sensitive to light.,0,recover tell eye look pretty good sensitive light,"['recover', 'recover tell', 'recover tell eye', 'recover tell eye look', 'recover tell eye look pretty', 'recover tell eye look pretty good', 'recover tell eye look pretty good sensitive', 'recover tell eye look pretty good sensitive light', 'tell', 'tell eye', 'tell eye look', 'tell eye look pretty', 'tell eye look pretty good', 'tell eye look pretty good sensitive', 'tell eye look pretty good sensitive light', 'eye', 'eye look', 'eye look pretty', 'eye look pretty good', 'eye look pretty good sensitive', 'eye look pretty good sensitive light', 'look', 'look pretty', 'look pretty good', 'look pretty good sensitive', 'look pretty good sensitive light', 'pretty', 'pretty good', 'pretty good sensitive', 'pretty good sensitive light', 'good', 'good sensitive', 'good sensitive light', 'sensitive', 'sensitive light', 'light']",0,0,1,0,0,0.08196721311475409
112620,She really formed a bond with him since he was a teenager,0,form bond adolescent,"['form', 'form bond', 'form bond adolescent', 'bond', 'bond adolescent', 'adolescent']",0,0,0,1,0,0.08196721311475409
175852,Dr nemeth and his team even sent me flowers !,0,team send flower,"['team', 'team send', 'team send flower', 'send', 'send flower', 'flower']",0,1,0,0,0,0.08196721311475409
170774,He keeps you up to date on your wellness checks and blood work.,0,keep date weakness check blood work,"['keep', 'keep date', 'keep date weakness', 'keep date weakness check', 'keep date weakness check blood', 'keep date weakness check blood work', 'date', 'date weakness', 'date weakness check', 'date weakness check blood', 'date weakness check blood work', 'weakness', 'weakness check', 'weakness check blood', 'weakness check blood work', 'check', 'check blood', 'check blood work', 'blood', 'blood work', 'work']",0,0,0,0,1,0.08196721311475409
181046,and canceled it and I had to scramble to rebook flights and hotels for a different date.,1,cancel scramble ebook flight hotel different date,"['cancel', 'cancel scramble', 'cancel scramble ebook', 'cancel scramble ebook flight', 'cancel scramble ebook flight hotel', 'cancel scramble ebook flight hotel different', 'cancel scramble ebook flight hotel different date', 'scramble', 'scramble ebook', 'scramble ebook flight', 'scramble ebook flight hotel', 'scramble ebook flight hotel different', 'scramble ebook flight hotel different date', 'ebook', 'ebook flight', 'ebook flight hotel', 'ebook flight hotel different', 'ebook flight hotel different date', 'flight', 'flight hotel', 'flight hotel different', 'flight hotel different date', 'hotel', 'hotel different', 'hotel different date', 'different', 'different date', 'date']",0,0,0,0,1,0.08196721311475409
167432,My legs are so light.,0,leg light,"['leg', 'leg light', 'light']",0,0,1,0,0,0.08196721311475409
91477,find another office where there are humans who actually can think beyond a check box on a form.,1,find office human actually think check box form,"['find', 'find office', 'find office human', 'find office human actually', 'find office human actually think', 'find office human actually think check', 'find office human actually think check box', 'find office human actually think check box form', 'office', 'office human', 'office human actually', 'office human actually think', 'office human actually think check', 'office human actually think check box', 'office human actually think check box form', 'human', 'human actually', 'human actually think', 'human actually think check', 'human actually think check box', 'human actually think check box form', 'actually', 'actually think', 'actually think check', 'actually think check box', 'actually think check box form', 'think', 'think check', 'think check box', 'think check box form', 'check', 'check box', 'check box form', 'box', 'box form', 'form']",0,0,0,1,0,0.08196721311475409
175578,"for my nose job, I have seen the light and the 5-star reviews are true.",0,nose job see light star review true,"['nose', 'nose job', 'nose job see', 'nose job see light', 'nose job see light star', 'nose job see light star review', 'nose job see light star review true', 'job', 'job see', 'job see light', 'job see light star', 'job see light star review', 'job see light star review true', 'see', 'see light', 'see light star', 'see light star review', 'see light star review true', 'light', 'light star', 'light star review', 'light star review true', 'star', 'star review', 'star review true', 'review', 'review true', 'true']",0,0,1,0,0,0.08196721311475409
111853,One time they made me leave work to buy a $1300 Medicine to start that date,1,time leave work buy medicine start date,"['time', 'time leave', 'time leave work', 'time leave work buy', 'time leave work buy medicine', 'time leave work buy medicine start', 'time leave work buy medicine start date', 'leave', 'leave work', 'leave work buy', 'leave work buy medicine', 'leave work buy medicine start', 'leave work buy medicine start date', 'work', 'work buy', 'work buy medicine', 'work buy medicine start', 'work buy medicine start date', 'buy', 'buy medicine', 'buy medicine start', 'buy medicine start date', 'medicine', 'medicine start', 'medicine start date', 'start', 'start date', 'date']",0,0,0,0,1,0.08196721311475409
161992,I'm not giving up but I won't be able to move forward until I get a start date,1,m give wo able forward start date,"['m', 'm give', 'm give wo', 'm give wo able', 'm give wo able forward', 'm give wo able forward start', 'm give wo able forward start date', 'give', 'give wo', 'give wo able', 'give wo able forward', 'give wo able forward start', 'give wo able forward start date', 'wo', 'wo able', 'wo able forward', 'wo able forward start', 'wo able forward start date', 'able', 'able forward', 'able forward start', 'able forward start date', 'forward', 'forward start', 'forward start date', 'start', 'start date', 'date']",0,0,0,0,1,0.08196721311475409
170189,Can I please just get a date for my surgery or an update.,1,date surgery update,"['date', 'date surgery', 'date surgery update', 'surgery', 'surgery update', 'update']",0,0,0,0,1,0.08196721311475409
189798,After 10 years of wondering I finally see a light at the end of the tunnel,0,wonder finally light end tunnel,"['wonder', 'wonder finally', 'wonder finally light', 'wonder finally light end', 'wonder finally light end tunnel', 'finally', 'finally light', 'finally light end', 'finally light end tunnel', 'light', 'light end', 'light end tunnel', 'end', 'end tunnel', 'tunnel']",0,0,1,0,0,0.08196721311475409
158785,She did her best to give me times and dates that worked best for me,0,good time date work good,"['good', 'good time', 'good time date', 'good time date work', 'good time date work good', 'time', 'time date', 'time date work', 'time date work good', 'date', 'date work', 'date work good', 'work', 'work good', 'good']",0,0,0,0,1,0.08196721311475409
103610,The surgery center seemed dated and very basic compared to the other surgery centers I have been to in the past.,1,surgery center date basic compare surgery center past,"['surgery', 'surgery center', 'surgery center date', 'surgery center date basic', 'surgery center date basic compare', 'surgery center date basic compare surgery', 'surgery center date basic compare surgery center', 'surgery center date basic compare surgery center past', 'center', 'center date', 'center date basic', 'center date basic compare', 'center date basic compare surgery', 'center date basic compare surgery center', 'center date basic compare surgery center past', 'date', 'date basic', 'date basic compare', 'date basic compare surgery', 'date basic compare surgery center', 'date basic compare surgery center past', 'basic', 'basic compare', 'basic compare surgery', 'basic compare surgery center', 'basic compare surgery center past', 'compare', 'compare surgery', 'compare surgery center', 'compare surgery center past', 'surgery', 'surgery center', 'surgery center past', 'center', 'center past', 'past']",0,0,0,0,1,0.08196721311475409
69305,Great work form Dr Speron.,0,great work form dr person,"['great', 'great work', 'great work form', 'great work form dr', 'great work form dr person', 'work', 'work form', 'work form dr', 'work form dr person', 'form', 'form dr', 'form dr person', 'dr', 'dr person', 'person']",0,0,0,1,0,0.08196721311475409
135694,She helped fill out a form I needed for work and it is much appreciated.,0,help fill form need work appreciate,"['help', 'help fill', 'help fill form', 'help fill form need', 'help fill form need work', 'help fill form need work appreciate', 'fill', 'fill form', 'fill form need', 'fill form need work', 'fill form need work appreciate', 'form', 'form need', 'form need work', 'form need work appreciate', 'need', 'need work', 'need work appreciate', 'work', 'work appreciate', 'appreciate']",0,0,0,1,0,0.08196721311475409
110709,"with barely more than one month until the surgery date, Mr. Beck developed some very strongly held opinions about my face.",1,barely month surgery date mister beck develop strongly hold opinion face,"['barely', 'barely month', 'barely month surgery', 'barely month surgery date', 'barely month surgery date mister', 'barely month surgery date mister beck', 'barely month surgery date mister beck develop', 'barely month surgery date mister beck develop strongly', 'barely month surgery date mister beck develop strongly hold', 'barely month surgery date mister beck develop strongly hold opinion', 'barely month surgery date mister beck develop strongly hold opinion face', 'month', 'month surgery', 'month surgery date', 'month surgery date mister', 'month surgery date mister beck', 'month surgery date mister beck develop', 'month surgery date mister beck develop strongly', 'month surgery date mister beck develop strongly hold', 'month surgery date mister beck develop strongly hold opinion', 'month surgery date mister beck develop strongly hold opinion face', 'surgery', 'surgery date', 'surgery date mister', 'surgery date mister beck', 'surgery date mister beck develop', 'surgery date mister beck develop strongly', 'surgery date mister beck develop strongly hold', 'surgery date mister beck develop strongly hold opinion', 'surgery date mister beck develop strongly hold opinion face', 'date', 'date mister', 'date mister beck', 'date mister beck develop', 'date mister beck develop strongly', 'date mister beck develop strongly hold', 'date mister beck develop strongly hold opinion', 'date mister beck develop strongly hold opinion face', 'mister', 'mister beck', 'mister beck develop', 'mister beck develop strongly', 'mister beck develop strongly hold', 'mister beck develop strongly hold opinion', 'mister beck develop strongly hold opinion face', 'beck', 'beck develop', 'beck develop strongly', 'beck develop strongly hold', 'beck develop strongly hold opinion', 'beck develop strongly hold opinion face', 'develop', 'develop strongly', 'develop strongly hold', 'develop strongly hold opinion', 'develop strongly hold opinion face', 'strongly', 'strongly hold', 'strongly hold opinion', 'strongly hold opinion face', 'hold', 'hold opinion', 'hold opinion face', 'opinion', 'opinion face', 'face']",0,0,0,0,1,0.08196721311475409
189070,"You will be out like a light. - [ ] Thus, I paid for a XL BBL and received a petite BBL.",1,like light pay ll bal receive petite bal,"['like', 'like light', 'like light pay', 'like light pay ll', 'like light pay ll bal', 'like light pay ll bal receive', 'like light pay ll bal receive petite', 'like light pay ll bal receive petite bal', 'light', 'light pay', 'light pay ll', 'light pay ll bal', 'light pay ll bal receive', 'light pay ll bal receive petite', 'light pay ll bal receive petite bal', 'pay', 'pay ll', 'pay ll bal', 'pay ll bal receive', 'pay ll bal receive petite', 'pay ll bal receive petite bal', 'll', 'll bal', 'll bal receive', 'll bal receive petite', 'll bal receive petite bal', 'bal', 'bal receive', 'bal receive petite', 'bal receive petite bal', 'receive', 'receive petite', 'receive petite bal', 'petite', 'petite bal', 'bal']",0,0,1,0,0,0.08196721311475409
163829,It's supposed to fade off over time and nine months later it has to some degree but very bright lights still do it.,1,suppose fade time degree bright light,"['suppose', 'suppose fade', 'suppose fade time', 'suppose fade time degree', 'suppose fade time degree bright', 'suppose fade time degree bright light', 'fade', 'fade time', 'fade time degree', 'fade time degree bright', 'fade time degree bright light', 'time', 'time degree', 'time degree bright', 'time degree bright light', 'degree', 'degree bright', 'degree bright light', 'bright', 'bright light', 'light']",0,0,1,0,0,0.08196721311475409
122992,It is also good that they screen for multiple things on the form rather than just the reason of the appointment.,0,good screen multiple thing form reason appointment,"['good', 'good screen', 'good screen multiple', 'good screen multiple thing', 'good screen multiple thing form', 'good screen multiple thing form reason', 'good screen multiple thing form reason appointment', 'screen', 'screen multiple', 'screen multiple thing', 'screen multiple thing form', 'screen multiple thing form reason', 'screen multiple thing form reason appointment', 'multiple', 'multiple thing', 'multiple thing form', 'multiple thing form reason', 'multiple thing form reason appointment', 'thing', 'thing form', 'thing form reason', 'thing form reason appointment', 'form', 'form reason', 'form reason appointment', 'reason', 'reason appointment', 'appointment']",0,0,0,1,0,0.08196721311475409
149126,"The wait was not long at all and Diana, the injector, was very informative and has the lightest hand I've experienced.",0,wait long injection information light hand ve experience,"['wait', 'wait long', 'wait long injection', 'wait long injection information', 'wait long injection information light', 'wait long injection information light hand', 'wait long injection information light hand ve', 'wait long injection information light hand ve experience', 'long', 'long injection', 'long injection information', 'long injection information light', 'long injection information light hand', 'long injection information light hand ve', 'long injection information light hand ve experience', 'injection', 'injection information', 'injection information light', 'injection information light hand', 'injection information light hand ve', 'injection information light hand ve experience', 'information', 'information light', 'information light hand', 'information light hand ve', 'information light hand ve experience', 'light', 'light hand', 'light hand ve', 'light hand ve experience', 'hand', 'hand ve', 'hand ve experience', 've', 've experience', 'experience']",0,0,1,0,0,0.08196721311475409
187433,I was able to download patient forms online and walked in with the forms completed.,0,able download patient form on-line walk form complete,"['able', 'able download', 'able download patient', 'able download patient form', 'able download patient form on-line', 'able download patient form on-line walk', 'able download patient form on-line walk form', 'able download patient form on-line walk form complete', 'download', 'download patient', 'download patient form', 'download patient form on-line', 'download patient form on-line walk', 'download patient form on-line walk form', 'download patient form on-line walk form complete', 'patient', 'patient form', 'patient form on-line', 'patient form on-line walk', 'patient form on-line walk form', 'patient form on-line walk form complete', 'form', 'form on-line', 'form on-line walk', 'form on-line walk form', 'form on-line walk form complete', 'on-line', 'on-line walk', 'on-line walk form', 'on-line walk form complete', 'walk', 'walk form', 'walk form complete', 'form', 'form complete', 'complete']",0,0,0,1,0,0.08196721311475409
89722,for detail that elevates her impeccable technique to an art form.,0,detail raise implacable technique art form,"['detail', 'detail raise', 'detail raise implacable', 'detail raise implacable technique', 'detail raise implacable technique art', 'detail raise implacable technique art form', 'raise', 'raise implacable', 'raise implacable technique', 'raise implacable technique art', 'raise implacable technique art form', 'implacable', 'implacable technique', 'implacable technique art', 'implacable technique art form', 'technique', 'technique art', 'technique art form', 'art', 'art form', 'form']",0,0,0,1,0,0.08196721311475409
