commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
173025,and soul when pain is so debilitating it robs you of a good life with your family and friends.,1,soul pain enfeeble rob good life family friend,"['soul', 'soul pain', 'soul pain enfeeble', 'soul pain enfeeble rob', 'soul pain enfeeble rob good', 'soul pain enfeeble rob good life', 'soul pain enfeeble rob good life family', 'soul pain enfeeble rob good life family friend', 'pain', 'pain enfeeble', 'pain enfeeble rob', 'pain enfeeble rob good', 'pain enfeeble rob good life', 'pain enfeeble rob good life family', 'pain enfeeble rob good life family friend', 'enfeeble', 'enfeeble rob', 'enfeeble rob good', 'enfeeble rob good life', 'enfeeble rob good life family', 'enfeeble rob good life family friend', 'rob', 'rob good', 'rob good life', 'rob good life family', 'rob good life family friend', 'good', 'good life', 'good life family', 'good life family friend', 'life', 'life family', 'life family friend', 'family', 'family friend', 'friend']",0,0,0,0,0,0,1,0.08196721311475409
145209,"I had problems sleeping, running, doing anything, I went through two to three years of severe and stupid pain.",1,problem sleeping run go severe stupid pain,"['problem', 'problem sleeping', 'problem sleeping run', 'problem sleeping run go', 'problem sleeping run go severe', 'problem sleeping run go severe stupid', 'problem sleeping run go severe stupid pain', 'sleeping', 'sleeping run', 'sleeping run go', 'sleeping run go severe', 'sleeping run go severe stupid', 'sleeping run go severe stupid pain', 'run', 'run go', 'run go severe', 'run go severe stupid', 'run go severe stupid pain', 'go', 'go severe', 'go severe stupid', 'go severe stupid pain', 'severe', 'severe stupid', 'severe stupid pain', 'stupid', 'stupid pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
115383,"Dr . Omart has worked wonders for my teeth since 2010 , I your looking for an orthodontist this is the place!!!",0,work wonder tooth look orthodontist place,"['work', 'work wonder', 'work wonder tooth', 'work wonder tooth look', 'work wonder tooth look orthodontist', 'work wonder tooth look orthodontist place', 'wonder', 'wonder tooth', 'wonder tooth look', 'wonder tooth look orthodontist', 'wonder tooth look orthodontist place', 'tooth', 'tooth look', 'tooth look orthodontist', 'tooth look orthodontist place', 'look', 'look orthodontist', 'look orthodontist place', 'orthodontist', 'orthodontist place', 'place']",0,0,0,1,0,0,0,0.08196721311475409
163872,She is a magician when it comes to foot pain.,0,magician come foot pain,"['magician', 'magician come', 'magician come foot', 'magician come foot pain', 'come', 'come foot', 'come foot pain', 'foot', 'foot pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
165857,I had a torn labrum cartilage in my shoulder which was causing pain and lack of full range of motion for a year.,1,tear labium cartilage shoulder cause pain lack range motion,"['tear', 'tear labium', 'tear labium cartilage', 'tear labium cartilage shoulder', 'tear labium cartilage shoulder cause', 'tear labium cartilage shoulder cause pain', 'tear labium cartilage shoulder cause pain lack', 'tear labium cartilage shoulder cause pain lack range', 'tear labium cartilage shoulder cause pain lack range motion', 'labium', 'labium cartilage', 'labium cartilage shoulder', 'labium cartilage shoulder cause', 'labium cartilage shoulder cause pain', 'labium cartilage shoulder cause pain lack', 'labium cartilage shoulder cause pain lack range', 'labium cartilage shoulder cause pain lack range motion', 'cartilage', 'cartilage shoulder', 'cartilage shoulder cause', 'cartilage shoulder cause pain', 'cartilage shoulder cause pain lack', 'cartilage shoulder cause pain lack range', 'cartilage shoulder cause pain lack range motion', 'shoulder', 'shoulder cause', 'shoulder cause pain', 'shoulder cause pain lack', 'shoulder cause pain lack range', 'shoulder cause pain lack range motion', 'cause', 'cause pain', 'cause pain lack', 'cause pain lack range', 'cause pain lack range motion', 'pain', 'pain lack', 'pain lack range', 'pain lack range motion', 'lack', 'lack range', 'lack range motion', 'range', 'range motion', 'motion']",0,0,0,0,0,0,1,0.08196721311475409
98448,You cannot go wrong with Dr. Muntean.,0,wrong dr muntean,"['wrong', 'wrong dr', 'wrong dr muntean', 'dr', 'dr muntean', 'muntean']",0,0,0,0,1,0,0,0.08196721311475409
89222,My breasts look perfect and my tummy is tight,0,breast look perfect mummy tight,"['breast', 'breast look', 'breast look perfect', 'breast look perfect mummy', 'breast look perfect mummy tight', 'look', 'look perfect', 'look perfect mummy', 'look perfect mummy tight', 'perfect', 'perfect mummy', 'perfect mummy tight', 'mummy', 'mummy tight', 'tight']",1,0,0,0,0,0,0,0.08196721311475409
69401,The surgery literally changed my life and has reduced back pain.,0,surgery literally change life reduce pain,"['surgery', 'surgery literally', 'surgery literally change', 'surgery literally change life', 'surgery literally change life reduce', 'surgery literally change life reduce pain', 'literally', 'literally change', 'literally change life', 'literally change life reduce', 'literally change life reduce pain', 'change', 'change life', 'change life reduce', 'change life reduce pain', 'life', 'life reduce', 'life reduce pain', 'reduce', 'reduce pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
162622,Pain improved and I can live a much more normal life.,0,pain improved live normal life,"['pain', 'pain improved', 'pain improved live', 'pain improved live normal', 'pain improved live normal life', 'improved', 'improved live', 'improved live normal', 'improved live normal life', 'live', 'live normal', 'live normal life', 'normal', 'normal life', 'life']",0,0,0,0,0,0,1,0.08196721311475409
76865,I am not sure there are enough positive words to describe my pain FREE experience.,0,sure positive word describe pain free experience,"['sure', 'sure positive', 'sure positive word', 'sure positive word describe', 'sure positive word describe pain', 'sure positive word describe pain free', 'sure positive word describe pain free experience', 'positive', 'positive word', 'positive word describe', 'positive word describe pain', 'positive word describe pain free', 'positive word describe pain free experience', 'word', 'word describe', 'word describe pain', 'word describe pain free', 'word describe pain free experience', 'describe', 'describe pain', 'describe pain free', 'describe pain free experience', 'pain', 'pain free', 'pain free experience', 'free', 'free experience', 'experience']",0,0,0,0,0,0,1,0.08196721311475409
152906,Staff are too argumentative and seemed unprofessional given how patients of dentist need extra care due to pain and expenses.,1,staff argumentative professional give patient dentist need extra care pain expense,"['staff', 'staff argumentative', 'staff argumentative professional', 'staff argumentative professional give', 'staff argumentative professional give patient', 'staff argumentative professional give patient dentist', 'staff argumentative professional give patient dentist need', 'staff argumentative professional give patient dentist need extra', 'staff argumentative professional give patient dentist need extra care', 'staff argumentative professional give patient dentist need extra care pain', 'staff argumentative professional give patient dentist need extra care pain expense', 'argumentative', 'argumentative professional', 'argumentative professional give', 'argumentative professional give patient', 'argumentative professional give patient dentist', 'argumentative professional give patient dentist need', 'argumentative professional give patient dentist need extra', 'argumentative professional give patient dentist need extra care', 'argumentative professional give patient dentist need extra care pain', 'argumentative professional give patient dentist need extra care pain expense', 'professional', 'professional give', 'professional give patient', 'professional give patient dentist', 'professional give patient dentist need', 'professional give patient dentist need extra', 'professional give patient dentist need extra care', 'professional give patient dentist need extra care pain', 'professional give patient dentist need extra care pain expense', 'give', 'give patient', 'give patient dentist', 'give patient dentist need', 'give patient dentist need extra', 'give patient dentist need extra care', 'give patient dentist need extra care pain', 'give patient dentist need extra care pain expense', 'patient', 'patient dentist', 'patient dentist need', 'patient dentist need extra', 'patient dentist need extra care', 'patient dentist need extra care pain', 'patient dentist need extra care pain expense', 'dentist', 'dentist need', 'dentist need extra', 'dentist need extra care', 'dentist need extra care pain', 'dentist need extra care pain expense', 'need', 'need extra', 'need extra care', 'need extra care pain', 'need extra care pain expense', 'extra', 'extra care', 'extra care pain', 'extra care pain expense', 'care', 'care pain', 'care pain expense', 'pain', 'pain expense', 'expense']",0,0,0,0,0,0,1,0.08196721311475409
73664,I only took pain killers for one day then moved to Tylenol thereafter and was in no pain.,0,take pain tiller move acetaminophen pain,"['take', 'take pain', 'take pain tiller', 'take pain tiller move', 'take pain tiller move acetaminophen', 'take pain tiller move acetaminophen pain', 'pain', 'pain tiller', 'pain tiller move', 'pain tiller move acetaminophen', 'pain tiller move acetaminophen pain', 'tiller', 'tiller move', 'tiller move acetaminophen', 'tiller move acetaminophen pain', 'move', 'move acetaminophen', 'move acetaminophen pain', 'acetaminophen', 'acetaminophen pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
167568,Prior to surgery I was functional with some chronic pain.,1,prior surgery functional chronic pain,"['prior', 'prior surgery', 'prior surgery functional', 'prior surgery functional chronic', 'prior surgery functional chronic pain', 'surgery', 'surgery functional', 'surgery functional chronic', 'surgery functional chronic pain', 'functional', 'functional chronic', 'functional chronic pain', 'chronic', 'chronic pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
138673,but with therapy and injections I am now able to play golf pain free.,0,therapy injection able play golf pain free,"['therapy', 'therapy injection', 'therapy injection able', 'therapy injection able play', 'therapy injection able play golf', 'therapy injection able play golf pain', 'therapy injection able play golf pain free', 'injection', 'injection able', 'injection able play', 'injection able play golf', 'injection able play golf pain', 'injection able play golf pain free', 'able', 'able play', 'able play golf', 'able play golf pain', 'able play golf pain free', 'play', 'play golf', 'play golf pain', 'play golf pain free', 'golf', 'golf pain', 'golf pain free', 'pain', 'pain free', 'free']",0,0,0,0,0,0,1,0.08196721311475409
89039,"Dr. Thapar did my back surgery in the past, and when I experienced neck/hand pain, he was the surgeon I wanted",0,surgery past experience neckhand pain surgeon want,"['surgery', 'surgery past', 'surgery past experience', 'surgery past experience neckhand', 'surgery past experience neckhand pain', 'surgery past experience neckhand pain surgeon', 'surgery past experience neckhand pain surgeon want', 'past', 'past experience', 'past experience neckhand', 'past experience neckhand pain', 'past experience neckhand pain surgeon', 'past experience neckhand pain surgeon want', 'experience', 'experience neckhand', 'experience neckhand pain', 'experience neckhand pain surgeon', 'experience neckhand pain surgeon want', 'neckhand', 'neckhand pain', 'neckhand pain surgeon', 'neckhand pain surgeon want', 'pain', 'pain surgeon', 'pain surgeon want', 'surgeon', 'surgeon want', 'want']",0,0,0,0,0,0,1,0.08196721311475409
133760,"It's no wonder that medical expenses are out of control in the USA. (The average cost of a colonoscopy in Germany is $1,600.",1,wonder medical expense control average cost colonoscopy,"['wonder', 'wonder medical', 'wonder medical expense', 'wonder medical expense control', 'wonder medical expense control average', 'wonder medical expense control average cost', 'wonder medical expense control average cost colonoscopy', 'medical', 'medical expense', 'medical expense control', 'medical expense control average', 'medical expense control average cost', 'medical expense control average cost colonoscopy', 'expense', 'expense control', 'expense control average', 'expense control average cost', 'expense control average cost colonoscopy', 'control', 'control average', 'control average cost', 'control average cost colonoscopy', 'average', 'average cost', 'average cost colonoscopy', 'cost', 'cost colonoscopy', 'colonoscopy']",0,0,0,1,0,0,0,0.08196721311475409
163434,Every single day since then I have been in pain. 6 years later,1,pain,['pain'],0,0,0,0,0,0,1,0.08196721311475409
70175,I had really bad headaches and pain my face which woke me up anytime I rolled over while I was asleep.,1,bad headache pain face wake day roll asleep,"['bad', 'bad headache', 'bad headache pain', 'bad headache pain face', 'bad headache pain face wake', 'bad headache pain face wake day', 'bad headache pain face wake day roll', 'bad headache pain face wake day roll asleep', 'headache', 'headache pain', 'headache pain face', 'headache pain face wake', 'headache pain face wake day', 'headache pain face wake day roll', 'headache pain face wake day roll asleep', 'pain', 'pain face', 'pain face wake', 'pain face wake day', 'pain face wake day roll', 'pain face wake day roll asleep', 'face', 'face wake', 'face wake day', 'face wake day roll', 'face wake day roll asleep', 'wake', 'wake day', 'wake day roll', 'wake day roll asleep', 'day', 'day roll', 'day roll asleep', 'roll', 'roll asleep', 'asleep']",0,0,0,0,0,0,1,0.08196721311475409
176987,He gave me some alternative suggestions for pain relief for my feet.,0,give alternative suggestion pain relief foot,"['give', 'give alternative', 'give alternative suggestion', 'give alternative suggestion pain', 'give alternative suggestion pain relief', 'give alternative suggestion pain relief foot', 'alternative', 'alternative suggestion', 'alternative suggestion pain', 'alternative suggestion pain relief', 'alternative suggestion pain relief foot', 'suggestion', 'suggestion pain', 'suggestion pain relief', 'suggestion pain relief foot', 'pain', 'pain relief', 'pain relief foot', 'relief', 'relief foot', 'foot']",0,0,0,0,0,0,1,0.08196721311475409
67833,A doctor that has finically giving my and family relief and can't thank him enough for what he has done for my back and pain.,0,doctor finally give family relief thank pain,"['doctor', 'doctor finally', 'doctor finally give', 'doctor finally give family', 'doctor finally give family relief', 'doctor finally give family relief thank', 'doctor finally give family relief thank pain', 'finally', 'finally give', 'finally give family', 'finally give family relief', 'finally give family relief thank', 'finally give family relief thank pain', 'give', 'give family', 'give family relief', 'give family relief thank', 'give family relief thank pain', 'family', 'family relief', 'family relief thank', 'family relief thank pain', 'relief', 'relief thank', 'relief thank pain', 'thank', 'thank pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
113356,"I followed all instructions and I have experienced a low level of pain, and tightness!",0,follow instruction experience low level pain tightness,"['follow', 'follow instruction', 'follow instruction experience', 'follow instruction experience low', 'follow instruction experience low level', 'follow instruction experience low level pain', 'follow instruction experience low level pain tightness', 'instruction', 'instruction experience', 'instruction experience low', 'instruction experience low level', 'instruction experience low level pain', 'instruction experience low level pain tightness', 'experience', 'experience low', 'experience low level', 'experience low level pain', 'experience low level pain tightness', 'low', 'low level', 'low level pain', 'low level pain tightness', 'level', 'level pain', 'level pain tightness', 'pain', 'pain tightness', 'tightness']",0,0,0,0,0,0,1,0.08196721311475409
141472,One of the Surgeries Dr.Schlesinger did even took away my chronic back pain.,0,forgery drschlesinger take away chronic pain,"['forgery', 'forgery drschlesinger', 'forgery drschlesinger take', 'forgery drschlesinger take away', 'forgery drschlesinger take away chronic', 'forgery drschlesinger take away chronic pain', 'drschlesinger', 'drschlesinger take', 'drschlesinger take away', 'drschlesinger take away chronic', 'drschlesinger take away chronic pain', 'take', 'take away', 'take away chronic', 'take away chronic pain', 'away', 'away chronic', 'away chronic pain', 'chronic', 'chronic pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
163889,"sure I wasn't in any pain, He's a true master of his profession,",0,sure pain s true master profession,"['sure', 'sure pain', 'sure pain s', 'sure pain s true', 'sure pain s true master', 'sure pain s true master profession', 'pain', 'pain s', 'pain s true', 'pain s true master', 'pain s true master profession', 's', 's true', 's true master', 's true master profession', 'true', 'true master', 'true master profession', 'master', 'master profession', 'profession']",0,0,0,0,0,0,1,0.08196721311475409
175377,"My post op pain management was phenomenal, and most importantly, my results are beyond anything I imagined possible.",0,post op pain management phenomenon importantly result imagine possible,"['post', 'post op', 'post op pain', 'post op pain management', 'post op pain management phenomenon', 'post op pain management phenomenon importantly', 'post op pain management phenomenon importantly result', 'post op pain management phenomenon importantly result imagine', 'post op pain management phenomenon importantly result imagine possible', 'op', 'op pain', 'op pain management', 'op pain management phenomenon', 'op pain management phenomenon importantly', 'op pain management phenomenon importantly result', 'op pain management phenomenon importantly result imagine', 'op pain management phenomenon importantly result imagine possible', 'pain', 'pain management', 'pain management phenomenon', 'pain management phenomenon importantly', 'pain management phenomenon importantly result', 'pain management phenomenon importantly result imagine', 'pain management phenomenon importantly result imagine possible', 'management', 'management phenomenon', 'management phenomenon importantly', 'management phenomenon importantly result', 'management phenomenon importantly result imagine', 'management phenomenon importantly result imagine possible', 'phenomenon', 'phenomenon importantly', 'phenomenon importantly result', 'phenomenon importantly result imagine', 'phenomenon importantly result imagine possible', 'importantly', 'importantly result', 'importantly result imagine', 'importantly result imagine possible', 'result', 'result imagine', 'result imagine possible', 'imagine', 'imagine possible', 'possible']",0,0,0,0,0,0,1,0.08196721311475409
67787,He took his time with me to explain everything and really what sold me was the fact that he promised absolutely NO PAIN!!,0,take time explain sell fact promise absolutely pain,"['take', 'take time', 'take time explain', 'take time explain sell', 'take time explain sell fact', 'take time explain sell fact promise', 'take time explain sell fact promise absolutely', 'take time explain sell fact promise absolutely pain', 'time', 'time explain', 'time explain sell', 'time explain sell fact', 'time explain sell fact promise', 'time explain sell fact promise absolutely', 'time explain sell fact promise absolutely pain', 'explain', 'explain sell', 'explain sell fact', 'explain sell fact promise', 'explain sell fact promise absolutely', 'explain sell fact promise absolutely pain', 'sell', 'sell fact', 'sell fact promise', 'sell fact promise absolutely', 'sell fact promise absolutely pain', 'fact', 'fact promise', 'fact promise absolutely', 'fact promise absolutely pain', 'promise', 'promise absolutely', 'promise absolutely pain', 'absolutely', 'absolutely pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
59488,"Every thing went well, my husband had chest pains two days after he had a stent put in, the Emergency Room very busy but they did take him immediately.",0,thing go husband chest pain send emergency room busy immediately,"['thing', 'thing go', 'thing go husband', 'thing go husband chest', 'thing go husband chest pain', 'thing go husband chest pain send', 'thing go husband chest pain send emergency', 'thing go husband chest pain send emergency room', 'thing go husband chest pain send emergency room busy', 'thing go husband chest pain send emergency room busy immediately', 'go', 'go husband', 'go husband chest', 'go husband chest pain', 'go husband chest pain send', 'go husband chest pain send emergency', 'go husband chest pain send emergency room', 'go husband chest pain send emergency room busy', 'go husband chest pain send emergency room busy immediately', 'husband', 'husband chest', 'husband chest pain', 'husband chest pain send', 'husband chest pain send emergency', 'husband chest pain send emergency room', 'husband chest pain send emergency room busy', 'husband chest pain send emergency room busy immediately', 'chest', 'chest pain', 'chest pain send', 'chest pain send emergency', 'chest pain send emergency room', 'chest pain send emergency room busy', 'chest pain send emergency room busy immediately', 'pain', 'pain send', 'pain send emergency', 'pain send emergency room', 'pain send emergency room busy', 'pain send emergency room busy immediately', 'send', 'send emergency', 'send emergency room', 'send emergency room busy', 'send emergency room busy immediately', 'emergency', 'emergency room', 'emergency room busy', 'emergency room busy immediately', 'room', 'room busy', 'room busy immediately', 'busy', 'busy immediately', 'immediately']",0,0,0,0,0,0,1,0.08196721311475409
76295,I didn?t experience any pain or discomfort during the recovery process and have already regained feeling in my nose!,0,experience pain discomfort recovery process find feel nose,"['experience', 'experience pain', 'experience pain discomfort', 'experience pain discomfort recovery', 'experience pain discomfort recovery process', 'experience pain discomfort recovery process find', 'experience pain discomfort recovery process find feel', 'experience pain discomfort recovery process find feel nose', 'pain', 'pain discomfort', 'pain discomfort recovery', 'pain discomfort recovery process', 'pain discomfort recovery process find', 'pain discomfort recovery process find feel', 'pain discomfort recovery process find feel nose', 'discomfort', 'discomfort recovery', 'discomfort recovery process', 'discomfort recovery process find', 'discomfort recovery process find feel', 'discomfort recovery process find feel nose', 'recovery', 'recovery process', 'recovery process find', 'recovery process find feel', 'recovery process find feel nose', 'process', 'process find', 'process find feel', 'process find feel nose', 'find', 'find feel', 'find feel nose', 'feel', 'feel nose', 'nose']",0,0,0,0,0,0,1,0.08196721311475409
124158,and looks like I got a mini tummy tuck was very unsatisfied didn?t get the results he told me I would get.,1,look like get mind mummy tuck unsatisfied result tell,"['look', 'look like', 'look like get', 'look like get mind', 'look like get mind mummy', 'look like get mind mummy tuck', 'look like get mind mummy tuck unsatisfied', 'look like get mind mummy tuck unsatisfied result', 'look like get mind mummy tuck unsatisfied result tell', 'like', 'like get', 'like get mind', 'like get mind mummy', 'like get mind mummy tuck', 'like get mind mummy tuck unsatisfied', 'like get mind mummy tuck unsatisfied result', 'like get mind mummy tuck unsatisfied result tell', 'get', 'get mind', 'get mind mummy', 'get mind mummy tuck', 'get mind mummy tuck unsatisfied', 'get mind mummy tuck unsatisfied result', 'get mind mummy tuck unsatisfied result tell', 'mind', 'mind mummy', 'mind mummy tuck', 'mind mummy tuck unsatisfied', 'mind mummy tuck unsatisfied result', 'mind mummy tuck unsatisfied result tell', 'mummy', 'mummy tuck', 'mummy tuck unsatisfied', 'mummy tuck unsatisfied result', 'mummy tuck unsatisfied result tell', 'tuck', 'tuck unsatisfied', 'tuck unsatisfied result', 'tuck unsatisfied result tell', 'unsatisfied', 'unsatisfied result', 'unsatisfied result tell', 'result', 'result tell', 'tell']",1,1,1,0,0,0,0,0.24590163934426226
101694,Lots of laughs shared no matter what pain your are in.,0,lot laugh share matter pain,"['lot', 'lot laugh', 'lot laugh share', 'lot laugh share matter', 'lot laugh share matter pain', 'laugh', 'laugh share', 'laugh share matter', 'laugh share matter pain', 'share', 'share matter', 'share matter pain', 'matter', 'matter pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
179198,"They didn't really care I was in pain, just that I didn't fit into their schedule.",1,care pain fit schedule,"['care', 'care pain', 'care pain fit', 'care pain fit schedule', 'pain', 'pain fit', 'pain fit schedule', 'fit', 'fit schedule', 'schedule']",0,0,0,0,0,0,1,0.08196721311475409
109000,Great experience with my mommy makeover!,0,great experience mummy takeover,"['great', 'great experience', 'great experience mummy', 'great experience mummy takeover', 'experience', 'experience mummy', 'experience mummy takeover', 'mummy', 'mummy takeover', 'takeover']",1,0,0,0,0,0,0,0.08196721311475409
155983,and I couldn't be more thrilled to finally get around and not have any pain.,0,thrill finally pain,"['thrill', 'thrill finally', 'thrill finally pain', 'finally', 'finally pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
120749,Just focused on treating my pain.,1,focus treat pain,"['focus', 'focus treat', 'focus treat pain', 'treat', 'treat pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
169116,"After pain returned and we could no longer bear it, got back to PCP and got referral for PT.",1,pain return long bear get pp get referral,"['pain', 'pain return', 'pain return long', 'pain return long bear', 'pain return long bear get', 'pain return long bear get pp', 'pain return long bear get pp get', 'pain return long bear get pp get referral', 'return', 'return long', 'return long bear', 'return long bear get', 'return long bear get pp', 'return long bear get pp get', 'return long bear get pp get referral', 'long', 'long bear', 'long bear get', 'long bear get pp', 'long bear get pp get', 'long bear get pp get referral', 'bear', 'bear get', 'bear get pp', 'bear get pp get', 'bear get pp get referral', 'get', 'get pp', 'get pp get', 'get pp get referral', 'pp', 'pp get', 'pp get referral', 'get', 'get referral', 'referral']",0,0,0,0,0,0,1,0.08196721311475409
174223,I was so nervous to do this because I thought it was similar to the pain or traditional lipo but NO WAY.,0,nervous think similar pain traditional lip way,"['nervous', 'nervous think', 'nervous think similar', 'nervous think similar pain', 'nervous think similar pain traditional', 'nervous think similar pain traditional lip', 'nervous think similar pain traditional lip way', 'think', 'think similar', 'think similar pain', 'think similar pain traditional', 'think similar pain traditional lip', 'think similar pain traditional lip way', 'similar', 'similar pain', 'similar pain traditional', 'similar pain traditional lip', 'similar pain traditional lip way', 'pain', 'pain traditional', 'pain traditional lip', 'pain traditional lip way', 'traditional', 'traditional lip', 'traditional lip way', 'lip', 'lip way', 'way']",0,0,0,0,0,0,1,0.08196721311475409
60947,He's been really great about helping me diagnose what was wrong with my face and ordered tests.,0,s great help diagnose wrong face order test,"['s', 's great', 's great help', 's great help diagnose', 's great help diagnose wrong', 's great help diagnose wrong face', 's great help diagnose wrong face order', 's great help diagnose wrong face order test', 'great', 'great help', 'great help diagnose', 'great help diagnose wrong', 'great help diagnose wrong face', 'great help diagnose wrong face order', 'great help diagnose wrong face order test', 'help', 'help diagnose', 'help diagnose wrong', 'help diagnose wrong face', 'help diagnose wrong face order', 'help diagnose wrong face order test', 'diagnose', 'diagnose wrong', 'diagnose wrong face', 'diagnose wrong face order', 'diagnose wrong face order test', 'wrong', 'wrong face', 'wrong face order', 'wrong face order test', 'face', 'face order', 'face order test', 'order', 'order test', 'test']",0,0,0,0,1,0,0,0.08196721311475409
189867,Sure enough found blocked valves and veins that causes me excruciating leg pain and swelling.,1,sure find block valve vein cause torment leg pain swell,"['sure', 'sure find', 'sure find block', 'sure find block valve', 'sure find block valve vein', 'sure find block valve vein cause', 'sure find block valve vein cause torment', 'sure find block valve vein cause torment leg', 'sure find block valve vein cause torment leg pain', 'sure find block valve vein cause torment leg pain swell', 'find', 'find block', 'find block valve', 'find block valve vein', 'find block valve vein cause', 'find block valve vein cause torment', 'find block valve vein cause torment leg', 'find block valve vein cause torment leg pain', 'find block valve vein cause torment leg pain swell', 'block', 'block valve', 'block valve vein', 'block valve vein cause', 'block valve vein cause torment', 'block valve vein cause torment leg', 'block valve vein cause torment leg pain', 'block valve vein cause torment leg pain swell', 'valve', 'valve vein', 'valve vein cause', 'valve vein cause torment', 'valve vein cause torment leg', 'valve vein cause torment leg pain', 'valve vein cause torment leg pain swell', 'vein', 'vein cause', 'vein cause torment', 'vein cause torment leg', 'vein cause torment leg pain', 'vein cause torment leg pain swell', 'cause', 'cause torment', 'cause torment leg', 'cause torment leg pain', 'cause torment leg pain swell', 'torment', 'torment leg', 'torment leg pain', 'torment leg pain swell', 'leg', 'leg pain', 'leg pain swell', 'pain', 'pain swell', 'swell']",0,0,0,0,0,0,1,0.08196721311475409
117105,The downtime wasn't bad (1 full week of work missed) and I was never in any pain surprisingly.,0,downtime bad work miss pain surprisingly,"['downtime', 'downtime bad', 'downtime bad work', 'downtime bad work miss', 'downtime bad work miss pain', 'downtime bad work miss pain surprisingly', 'bad', 'bad work', 'bad work miss', 'bad work miss pain', 'bad work miss pain surprisingly', 'work', 'work miss', 'work miss pain', 'work miss pain surprisingly', 'miss', 'miss pain', 'miss pain surprisingly', 'pain', 'pain surprisingly', 'surprisingly']",0,0,0,0,0,0,1,0.08196721311475409
118232,The nurse that took my cast off and took my stitches out did so with such minimal pain and with such empathy.,0,nurse take cast take stitch minimal pain,"['nurse', 'nurse take', 'nurse take cast', 'nurse take cast take', 'nurse take cast take stitch', 'nurse take cast take stitch minimal', 'nurse take cast take stitch minimal pain', 'take', 'take cast', 'take cast take', 'take cast take stitch', 'take cast take stitch minimal', 'take cast take stitch minimal pain', 'cast', 'cast take', 'cast take stitch', 'cast take stitch minimal', 'cast take stitch minimal pain', 'take', 'take stitch', 'take stitch minimal', 'take stitch minimal pain', 'stitch', 'stitch minimal', 'stitch minimal pain', 'minimal', 'minimal pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
135098,On August 28th in the afternoon I began experiencing severe pain and called back the office.,1,th afternoon begin experience severe pain call office,"['th', 'th afternoon', 'th afternoon begin', 'th afternoon begin experience', 'th afternoon begin experience severe', 'th afternoon begin experience severe pain', 'th afternoon begin experience severe pain call', 'th afternoon begin experience severe pain call office', 'afternoon', 'afternoon begin', 'afternoon begin experience', 'afternoon begin experience severe', 'afternoon begin experience severe pain', 'afternoon begin experience severe pain call', 'afternoon begin experience severe pain call office', 'begin', 'begin experience', 'begin experience severe', 'begin experience severe pain', 'begin experience severe pain call', 'begin experience severe pain call office', 'experience', 'experience severe', 'experience severe pain', 'experience severe pain call', 'experience severe pain call office', 'severe', 'severe pain', 'severe pain call', 'severe pain call office', 'pain', 'pain call', 'pain call office', 'call', 'call office', 'office']",0,0,0,0,0,0,1,0.08196721311475409
176391,"I couldn't play sports, I had back pain, was rapidly gaining weight,",1,play sport pain quickly gain weight,"['play', 'play sport', 'play sport pain', 'play sport pain quickly', 'play sport pain quickly gain', 'play sport pain quickly gain weight', 'sport', 'sport pain', 'sport pain quickly', 'sport pain quickly gain', 'sport pain quickly gain weight', 'pain', 'pain quickly', 'pain quickly gain', 'pain quickly gain weight', 'quickly', 'quickly gain', 'quickly gain weight', 'gain', 'gain weight', 'weight']",0,0,0,0,0,0,1,0.08196721311475409
88660,To treat anyone like that is wrong.,1,treat like wrong,"['treat', 'treat like', 'treat like wrong', 'like', 'like wrong', 'wrong']",0,0,0,0,1,0,0,0.08196721311475409
101652,Helped with my heel pain.,0,help heel pain,"['help', 'help heel', 'help heel pain', 'heel', 'heel pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
169976,The treatment I recieved did help my pain.,0,treatment receive help pain,"['treatment', 'treatment receive', 'treatment receive help', 'treatment receive help pain', 'receive', 'receive help', 'receive help pain', 'help', 'help pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
