commentId,comment,classification,comment_processed,word_phrase_list,overall,overall terrific,overall terrific office,terrific,terrific office,office,similarity_score,regression_weight
113725,It's the nicest office I've ever been to.,0,nice office,"['nice', 'nice office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
186252,He's a terrific surgeon.,0,terrific surgeon,"['terrific', 'terrific surgeon', 'surgeon']",0,0,0,1,0,0,0.1851851851851851,0.0
160905,"I’m so thankful for everyone in the office, very professional!",0,grateful office professional,"['grateful', 'grateful office', 'grateful office professional', 'office', 'office professional', 'professional']",0,0,0,0,0,1,0.1666666666666666,0.0
187937,Everyone from the front office to the exam room to the day of surgery was so kind and professional!,0,office examination room surgery kind professional,"['office', 'office examination', 'office examination room', 'office examination room surgery', 'office examination room surgery kind', 'office examination room surgery kind professional', 'examination', 'examination room', 'examination room surgery', 'examination room surgery kind', 'examination room surgery kind professional', 'room', 'room surgery', 'room surgery kind', 'room surgery kind professional', 'surgery', 'surgery kind', 'surgery kind professional', 'kind', 'kind professional', 'professional']",0,0,0,0,0,1,0.1111111111111111,0.0
179464,I'm so glad I decided to reach out to his office.,0,glad decide reach office,"['glad', 'glad decide', 'glad decide reach', 'glad decide reach office', 'decide', 'decide reach', 'decide reach office', 'reach', 'reach office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
161751,Overall 0/10.,1,overall,['overall'],1,0,0,0,0,0,0.2,0.0
91206,Consultation review - Horrible Office Experience!,1,consultation review atrocious office experience,"['consultation', 'consultation review', 'consultation review atrocious', 'consultation review atrocious office', 'consultation review atrocious office experience', 'review', 'review atrocious', 'review atrocious office', 'review atrocious office experience', 'atrocious', 'atrocious office', 'atrocious office experience', 'office', 'office experience', 'experience']",0,0,0,0,0,1,0.1282051282051282,0.0
91389,"While Dr. Pechak is more than qualified, he's front office is terrible.",1,dr peak qualify office terrible,"['dr', 'dr peak', 'dr peak qualify', 'dr peak qualify office', 'dr peak qualify office terrible', 'peak', 'peak qualify', 'peak qualify office', 'peak qualify office terrible', 'qualify', 'qualify office', 'qualify office terrible', 'office', 'office terrible', 'terrible']",0,0,0,0,0,1,0.1282051282051282,0.0
78668,"I have called the office again to change the medicine, about 4 hours later someone called back.",1,call office change medicine call,"['call', 'call office', 'call office change', 'call office change medicine', 'call office change medicine call', 'office', 'office change', 'office change medicine', 'office change medicine call', 'change', 'change medicine', 'change medicine call', 'medicine', 'medicine call', 'call']",0,0,0,0,0,1,0.1282051282051282,0.0
180748,and lastly the other issue i had was with the overall result fat transfer to hips isn't really noticeable and,1,last issue overall result fat transfer hip noticeable,"['last', 'last issue', 'last issue overall', 'last issue overall result', 'last issue overall result fat', 'last issue overall result fat transfer', 'last issue overall result fat transfer hip', 'last issue overall result fat transfer hip noticeable', 'issue', 'issue overall', 'issue overall result', 'issue overall result fat', 'issue overall result fat transfer', 'issue overall result fat transfer hip', 'issue overall result fat transfer hip noticeable', 'overall', 'overall result', 'overall result fat', 'overall result fat transfer', 'overall result fat transfer hip', 'overall result fat transfer hip noticeable', 'result', 'result fat', 'result fat transfer', 'result fat transfer hip', 'result fat transfer hip noticeable', 'fat', 'fat transfer', 'fat transfer hip', 'fat transfer hip noticeable', 'transfer', 'transfer hip', 'transfer hip noticeable', 'hip', 'hip noticeable', 'noticeable']",1,0,0,0,0,0,0.0833333333333333,0.0
169163,I started having complications from the lapband and went into the office to see about having its removal scheduled.,1,start have complication lapband go office have removal schedule,"['start', 'start have', 'start have complication', 'start have complication lapband', 'start have complication lapband go', 'start have complication lapband go office', 'start have complication lapband go office have', 'start have complication lapband go office have removal', 'start have complication lapband go office have removal schedule', 'have', 'have complication', 'have complication lapband', 'have complication lapband go', 'have complication lapband go office', 'have complication lapband go office have', 'have complication lapband go office have removal', 'have complication lapband go office have removal schedule', 'complication', 'complication lapband', 'complication lapband go', 'complication lapband go office', 'complication lapband go office have', 'complication lapband go office have removal', 'complication lapband go office have removal schedule', 'lapband', 'lapband go', 'lapband go office', 'lapband go office have', 'lapband go office have removal', 'lapband go office have removal schedule', 'go', 'go office', 'go office have', 'go office have removal', 'go office have removal schedule', 'office', 'office have', 'office have removal', 'office have removal schedule', 'have', 'have removal', 'have removal schedule', 'removal', 'removal schedule', 'schedule']",0,0,0,0,0,1,0.072463768115942,0.0
61843,Overall the office is great.,0,overall office great,"['overall', 'overall office', 'overall office great', 'office', 'office great', 'great']",1,0,0,0,0,1,0.3333333333333333,0.0
69164,I could not say anything negative about this office!,0,not negative office,"['not', 'not negative', 'not negative office', 'negative', 'negative office', 'office']",0,0,0,0,0,1,0.1666666666666666,0.0
72323,We never saw him in the office after that.,1,see office,"['see', 'see office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
100005,I never had any problems at this office.,0,problem office,"['problem', 'problem office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
179761,"However if you've been botched, he and his office will stop responding to your messages.",1,mottle office stop respond message,"['mottle', 'mottle office', 'mottle office stop', 'mottle office stop respond', 'mottle office stop respond message', 'office', 'office stop', 'office stop respond', 'office stop respond message', 'stop', 'stop respond', 'stop respond message', 'respond', 'respond message', 'message']",0,0,0,0,0,1,0.1282051282051282,0.0
120853,Very happy overall.,0,happy overall,"['happy', 'happy overall', 'overall']",1,0,0,0,0,0,0.1851851851851851,0.0
90429,"I was only there once,The reception is very nice the office itself state-of-the-art all in all it was a great visit",0,oncethe reception nice office stateoftheart great visit,"['oncethe', 'oncethe reception', 'oncethe reception nice', 'oncethe reception nice office', 'oncethe reception nice office stateoftheart', 'oncethe reception nice office stateoftheart great', 'oncethe reception nice office stateoftheart great visit', 'reception', 'reception nice', 'reception nice office', 'reception nice office stateoftheart', 'reception nice office stateoftheart great', 'reception nice office stateoftheart great visit', 'nice', 'nice office', 'nice office stateoftheart', 'nice office stateoftheart great', 'nice office stateoftheart great visit', 'office', 'office stateoftheart', 'office stateoftheart great', 'office stateoftheart great visit', 'stateoftheart', 'stateoftheart great', 'stateoftheart great visit', 'great', 'great visit', 'visit']",0,0,0,0,0,1,0.0961538461538461,0.0
188981,I highly recommend you not waste your time making an appt for this office.,1,highly recommend not waste time make apt office,"['highly', 'highly recommend', 'highly recommend not', 'highly recommend not waste', 'highly recommend not waste time', 'highly recommend not waste time make', 'highly recommend not waste time make apt', 'highly recommend not waste time make apt office', 'recommend', 'recommend not', 'recommend not waste', 'recommend not waste time', 'recommend not waste time make', 'recommend not waste time make apt', 'recommend not waste time make apt office', 'not', 'not waste', 'not waste time', 'not waste time make', 'not waste time make apt', 'not waste time make apt office', 'waste', 'waste time', 'waste time make', 'waste time make apt', 'waste time make apt office', 'time', 'time make', 'time make apt', 'time make apt office', 'make', 'make apt', 'make apt office', 'apt', 'apt office', 'office']",0,0,0,0,0,1,0.0833333333333333,0.0
166161,The office is open only on weekdays which makes it very hard,1,office open make hard,"['office', 'office open', 'office open make', 'office open make hard', 'open', 'open make', 'open make hard', 'make', 'make hard', 'hard']",0,0,0,0,0,1,0.1470588235294117,0.0
165446,I expect Village Dental to be my new office for many years to come.,0,expect village dental new office come,"['expect', 'expect village', 'expect village dental', 'expect village dental new', 'expect village dental new office', 'expect village dental new office come', 'village', 'village dental', 'village dental new', 'village dental new office', 'village dental new office come', 'dental', 'dental new', 'dental new office', 'dental new office come', 'new', 'new office', 'new office come', 'office', 'office come', 'come']",0,0,0,0,0,1,0.1111111111111111,0.0
76204,Their office hours accommodate even the most demanding work schedules.,0,office accommodate demand work schedule,"['office', 'office accommodate', 'office accommodate demand', 'office accommodate demand work', 'office accommodate demand work schedule', 'accommodate', 'accommodate demand', 'accommodate demand work', 'accommodate demand work schedule', 'demand', 'demand work', 'demand work schedule', 'work', 'work schedule', 'schedule']",0,0,0,0,0,1,0.1282051282051282,0.0
180749,disapointed with the overall result just in the hip dip area for paying such a high price of $17K.,1,disappoint overall result hip dip area pay high price k,"['disappoint', 'disappoint overall', 'disappoint overall result', 'disappoint overall result hip', 'disappoint overall result hip dip', 'disappoint overall result hip dip area', 'disappoint overall result hip dip area pay', 'disappoint overall result hip dip area pay high', 'disappoint overall result hip dip area pay high price', 'disappoint overall result hip dip area pay high price k', 'overall', 'overall result', 'overall result hip', 'overall result hip dip', 'overall result hip dip area', 'overall result hip dip area pay', 'overall result hip dip area pay high', 'overall result hip dip area pay high price', 'overall result hip dip area pay high price k', 'result', 'result hip', 'result hip dip', 'result hip dip area', 'result hip dip area pay', 'result hip dip area pay high', 'result hip dip area pay high price', 'result hip dip area pay high price k', 'hip', 'hip dip', 'hip dip area', 'hip dip area pay', 'hip dip area pay high', 'hip dip area pay high price', 'hip dip area pay high price k', 'dip', 'dip area', 'dip area pay', 'dip area pay high', 'dip area pay high price', 'dip area pay high price k', 'area', 'area pay', 'area pay high', 'area pay high price', 'area pay high price k', 'pay', 'pay high', 'pay high price', 'pay high price k', 'high', 'high price', 'high price k', 'price', 'price k', 'k']",1,0,0,0,0,0,0.0632911392405063,0.0
83654,I had to pay something every time I walked in the office even when I paid,1,pay time walk office pay,"['pay', 'pay time', 'pay time walk', 'pay time walk office', 'pay time walk office pay', 'time', 'time walk', 'time walk office', 'time walk office pay', 'walk', 'walk office', 'walk office pay', 'office', 'office pay', 'pay']",0,0,0,0,0,1,0.1282051282051282,0.0
93739,for a full office visit just to obtain the results of my colonoscopy.,1,office visit obtain result colonoscopy,"['office', 'office visit', 'office visit obtain', 'office visit obtain result', 'office visit obtain result colonoscopy', 'visit', 'visit obtain', 'visit obtain result', 'visit obtain result colonoscopy', 'obtain', 'obtain result', 'obtain result colonoscopy', 'result', 'result colonoscopy', 'colonoscopy']",0,0,0,0,0,1,0.1282051282051282,0.0
185962,"temporary contact before the revision, since the revision I haven't had any issues fantastic Dr and office",0,temporary contact revision revision issue fantastic dr office,"['temporary', 'temporary contact', 'temporary contact revision', 'temporary contact revision revision', 'temporary contact revision revision issue', 'temporary contact revision revision issue fantastic', 'temporary contact revision revision issue fantastic dr', 'temporary contact revision revision issue fantastic dr office', 'contact', 'contact revision', 'contact revision revision', 'contact revision revision issue', 'contact revision revision issue fantastic', 'contact revision revision issue fantastic dr', 'contact revision revision issue fantastic dr office', 'revision', 'revision revision', 'revision revision issue', 'revision revision issue fantastic', 'revision revision issue fantastic dr', 'revision revision issue fantastic dr office', 'revision', 'revision issue', 'revision issue fantastic', 'revision issue fantastic dr', 'revision issue fantastic dr office', 'issue', 'issue fantastic', 'issue fantastic dr', 'issue fantastic dr office', 'fantastic', 'fantastic dr', 'fantastic dr office', 'dr', 'dr office', 'office']",0,0,0,0,0,1,0.0833333333333333,0.0
90502,The environment he creates at the office is top notch.,0,environment create office notch,"['environment', 'environment create', 'environment create office', 'environment create office notch', 'create', 'create office', 'create office notch', 'office', 'office notch', 'notch']",0,0,0,0,0,1,0.1470588235294117,0.0
191443,The front desk office staff that checked me in were quite the little know-it-alls and were very condescending.,1,desk office staff check little knowitalls condescend,"['desk', 'desk office', 'desk office staff', 'desk office staff check', 'desk office staff check little', 'desk office staff check little knowitalls', 'desk office staff check little knowitalls condescend', 'office', 'office staff', 'office staff check', 'office staff check little', 'office staff check little knowitalls', 'office staff check little knowitalls condescend', 'staff', 'staff check', 'staff check little', 'staff check little knowitalls', 'staff check little knowitalls condescend', 'check', 'check little', 'check little knowitalls', 'check little knowitalls condescend', 'little', 'little knowitalls', 'little knowitalls condescend', 'knowitalls', 'knowitalls condescend', 'condescend']",0,0,0,0,0,1,0.0961538461538461,0.0
128179,OTHER OFFICE VISITS WERE MUCH MORE TIMELY,0,office visit timely,"['office', 'office visit', 'office visit timely', 'visit', 'visit timely', 'timely']",0,0,0,0,0,1,0.1666666666666666,0.0
169840,and let me tell you being in there care and dealing with there office is second to none!,0,let tell care deal office none,"['let', 'let tell', 'let tell care', 'let tell care deal', 'let tell care deal office', 'let tell care deal office none', 'tell', 'tell care', 'tell care deal', 'tell care deal office', 'tell care deal office none', 'care', 'care deal', 'care deal office', 'care deal office none', 'deal', 'deal office', 'deal office none', 'office', 'office none', 'none']",0,0,0,0,0,1,0.1111111111111111,0.0
107555,"I absolutely loved Dr. Davila office ,staff and work.",0,absolutely love dr devil office staff work,"['absolutely', 'absolutely love', 'absolutely love dr', 'absolutely love dr devil', 'absolutely love dr devil office', 'absolutely love dr devil office staff', 'absolutely love dr devil office staff work', 'love', 'love dr', 'love dr devil', 'love dr devil office', 'love dr devil office staff', 'love dr devil office staff work', 'dr', 'dr devil', 'dr devil office', 'dr devil office staff', 'dr devil office staff work', 'devil', 'devil office', 'devil office staff', 'devil office staff work', 'office', 'office staff', 'office staff work', 'staff', 'staff work', 'work']",0,0,0,0,0,1,0.0961538461538461,0.0
103308,"Unfortunately as much as I adore Dr. O, I may be finding a new doctors office next year.",1,unfortunately adore dr o find new doctor office,"['unfortunately', 'unfortunately adore', 'unfortunately adore dr', 'unfortunately adore dr o', 'unfortunately adore dr o find', 'unfortunately adore dr o find new', 'unfortunately adore dr o find new doctor', 'unfortunately adore dr o find new doctor office', 'adore', 'adore dr', 'adore dr o', 'adore dr o find', 'adore dr o find new', 'adore dr o find new doctor', 'adore dr o find new doctor office', 'dr', 'dr o', 'dr o find', 'dr o find new', 'dr o find new doctor', 'dr o find new doctor office', 'o', 'o find', 'o find new', 'o find new doctor', 'o find new doctor office', 'find', 'find new', 'find new doctor', 'find new doctor office', 'new', 'new doctor', 'new doctor office', 'doctor', 'doctor office', 'office']",0,0,0,0,0,1,0.0833333333333333,0.0
153610,Overall I was unsatisfied from beginning to end,1,overall unsatisfied begin end,"['overall', 'overall unsatisfied', 'overall unsatisfied begin', 'overall unsatisfied begin end', 'unsatisfied', 'unsatisfied begin', 'unsatisfied begin end', 'begin', 'begin end', 'end']",1,0,0,0,0,0,0.1470588235294117,0.0
178997,Recovery was easy and the office was very responsive via text when I had any post-op questions.,0,recovery easy office responsive text rostov question,"['recovery', 'recovery easy', 'recovery easy office', 'recovery easy office responsive', 'recovery easy office responsive text', 'recovery easy office responsive text rostov', 'recovery easy office responsive text rostov question', 'easy', 'easy office', 'easy office responsive', 'easy office responsive text', 'easy office responsive text rostov', 'easy office responsive text rostov question', 'office', 'office responsive', 'office responsive text', 'office responsive text rostov', 'office responsive text rostov question', 'responsive', 'responsive text', 'responsive text rostov', 'responsive text rostov question', 'text', 'text rostov', 'text rostov question', 'rostov', 'rostov question', 'question']",0,0,0,0,0,1,0.0961538461538461,0.0
75847,the nurses are terrific.,0,nurse terrific,"['nurse', 'nurse terrific', 'terrific']",0,0,0,1,0,0,0.1851851851851851,0.0
135005,"Today started rough at the office, only because of wait time, however, after visiting with Dr. Jurney, it was very well worth the wait.",0,start rough office wait time visit dr journey worth wait,"['start', 'start rough', 'start rough office', 'start rough office wait', 'start rough office wait time', 'start rough office wait time visit', 'start rough office wait time visit dr', 'start rough office wait time visit dr journey', 'start rough office wait time visit dr journey worth', 'start rough office wait time visit dr journey worth wait', 'rough', 'rough office', 'rough office wait', 'rough office wait time', 'rough office wait time visit', 'rough office wait time visit dr', 'rough office wait time visit dr journey', 'rough office wait time visit dr journey worth', 'rough office wait time visit dr journey worth wait', 'office', 'office wait', 'office wait time', 'office wait time visit', 'office wait time visit dr', 'office wait time visit dr journey', 'office wait time visit dr journey worth', 'office wait time visit dr journey worth wait', 'wait', 'wait time', 'wait time visit', 'wait time visit dr', 'wait time visit dr journey', 'wait time visit dr journey worth', 'wait time visit dr journey worth wait', 'time', 'time visit', 'time visit dr', 'time visit dr journey', 'time visit dr journey worth', 'time visit dr journey worth wait', 'visit', 'visit dr', 'visit dr journey', 'visit dr journey worth', 'visit dr journey worth wait', 'dr', 'dr journey', 'dr journey worth', 'dr journey worth wait', 'journey', 'journey worth', 'journey worth wait', 'worth', 'worth wait', 'wait']",0,0,0,0,0,1,0.0632911392405063,0.0
191289,"the encounter is coded as a full office visit (anything more than a 99212), I'm calling the insurance company",1,encounter code office visit call insurance company,"['encounter', 'encounter code', 'encounter code office', 'encounter code office visit', 'encounter code office visit call', 'encounter code office visit call insurance', 'encounter code office visit call insurance company', 'code', 'code office', 'code office visit', 'code office visit call', 'code office visit call insurance', 'code office visit call insurance company', 'office', 'office visit', 'office visit call', 'office visit call insurance', 'office visit call insurance company', 'visit', 'visit call', 'visit call insurance', 'visit call insurance company', 'call', 'call insurance', 'call insurance company', 'insurance', 'insurance company', 'company']",0,0,0,0,0,1,0.0961538461538461,0.0
116938,He took the time to explain everything thoroughly and made it seem like we were the only ones in the office that day!,0,take time explain thoroughly like one office,"['take', 'take time', 'take time explain', 'take time explain thoroughly', 'take time explain thoroughly like', 'take time explain thoroughly like one', 'take time explain thoroughly like one office', 'time', 'time explain', 'time explain thoroughly', 'time explain thoroughly like', 'time explain thoroughly like one', 'time explain thoroughly like one office', 'explain', 'explain thoroughly', 'explain thoroughly like', 'explain thoroughly like one', 'explain thoroughly like one office', 'thoroughly', 'thoroughly like', 'thoroughly like one', 'thoroughly like one office', 'like', 'like one', 'like one office', 'one', 'one office', 'office']",0,0,0,0,0,1,0.0961538461538461,0.0
158597,I called the hospital to check up and they told me the doctor's office had never canceled the appointment,1,call hospital check tell doctor office cancel appointment,"['call', 'call hospital', 'call hospital check', 'call hospital check tell', 'call hospital check tell doctor', 'call hospital check tell doctor office', 'call hospital check tell doctor office cancel', 'call hospital check tell doctor office cancel appointment', 'hospital', 'hospital check', 'hospital check tell', 'hospital check tell doctor', 'hospital check tell doctor office', 'hospital check tell doctor office cancel', 'hospital check tell doctor office cancel appointment', 'check', 'check tell', 'check tell doctor', 'check tell doctor office', 'check tell doctor office cancel', 'check tell doctor office cancel appointment', 'tell', 'tell doctor', 'tell doctor office', 'tell doctor office cancel', 'tell doctor office cancel appointment', 'doctor', 'doctor office', 'doctor office cancel', 'doctor office cancel appointment', 'office', 'office cancel', 'office cancel appointment', 'cancel', 'cancel appointment', 'appointment']",0,0,0,0,0,1,0.0833333333333333,0.0
98643,the guidance and compassion we received from everyone from the front office workers up to the Dr McKnight.,0,guidance compassion receive office worker dr midnight,"['guidance', 'guidance compassion', 'guidance compassion receive', 'guidance compassion receive office', 'guidance compassion receive office worker', 'guidance compassion receive office worker dr', 'guidance compassion receive office worker dr midnight', 'compassion', 'compassion receive', 'compassion receive office', 'compassion receive office worker', 'compassion receive office worker dr', 'compassion receive office worker dr midnight', 'receive', 'receive office', 'receive office worker', 'receive office worker dr', 'receive office worker dr midnight', 'office', 'office worker', 'office worker dr', 'office worker dr midnight', 'worker', 'worker dr', 'worker dr midnight', 'dr', 'dr midnight', 'midnight']",0,0,0,0,0,1,0.0961538461538461,0.0
153369,"After a sudden TIA, when I didn't have a primary care doctor yet, Dr. Wright's office understood I needed to be seen asap.",0,sudden tea primary care doctor dr right office understand need see sap,"['sudden', 'sudden tea', 'sudden tea primary', 'sudden tea primary care', 'sudden tea primary care doctor', 'sudden tea primary care doctor dr', 'sudden tea primary care doctor dr right', 'sudden tea primary care doctor dr right office', 'sudden tea primary care doctor dr right office understand', 'sudden tea primary care doctor dr right office understand need', 'sudden tea primary care doctor dr right office understand need see', 'sudden tea primary care doctor dr right office understand need see sap', 'tea', 'tea primary', 'tea primary care', 'tea primary care doctor', 'tea primary care doctor dr', 'tea primary care doctor dr right', 'tea primary care doctor dr right office', 'tea primary care doctor dr right office understand', 'tea primary care doctor dr right office understand need', 'tea primary care doctor dr right office understand need see', 'tea primary care doctor dr right office understand need see sap', 'primary', 'primary care', 'primary care doctor', 'primary care doctor dr', 'primary care doctor dr right', 'primary care doctor dr right office', 'primary care doctor dr right office understand', 'primary care doctor dr right office understand need', 'primary care doctor dr right office understand need see', 'primary care doctor dr right office understand need see sap', 'care', 'care doctor', 'care doctor dr', 'care doctor dr right', 'care doctor dr right office', 'care doctor dr right office understand', 'care doctor dr right office understand need', 'care doctor dr right office understand need see', 'care doctor dr right office understand need see sap', 'doctor', 'doctor dr', 'doctor dr right', 'doctor dr right office', 'doctor dr right office understand', 'doctor dr right office understand need', 'doctor dr right office understand need see', 'doctor dr right office understand need see sap', 'dr', 'dr right', 'dr right office', 'dr right office understand', 'dr right office understand need', 'dr right office understand need see', 'dr right office understand need see sap', 'right', 'right office', 'right office understand', 'right office understand need', 'right office understand need see', 'right office understand need see sap', 'office', 'office understand', 'office understand need', 'office understand need see', 'office understand need see sap', 'understand', 'understand need', 'understand need see', 'understand need see sap', 'need', 'need see', 'need see sap', 'see', 'see sap', 'sap']",0,0,0,0,0,1,0.0490196078431372,0.0
125934,office last month it was a wonderful and exciting first visit!,0,office fantastic excite visit,"['office', 'office fantastic', 'office fantastic excite', 'office fantastic excite visit', 'fantastic', 'fantastic excite', 'fantastic excite visit', 'excite', 'excite visit', 'visit']",0,0,0,0,0,1,0.1470588235294117,0.0
84871,I was very satisfied with my treatment on my first visit to this office.,0,satisfy treatment visit office,"['satisfy', 'satisfy treatment', 'satisfy treatment visit', 'satisfy treatment visit office', 'treatment', 'treatment visit', 'treatment visit office', 'visit', 'visit office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
82584,This is a very wonderful office.,0,fantastic office,"['fantastic', 'fantastic office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
105160,He may need more dedicated exam rooms as I often feel i am waiting on a shared room with the in office plastic surgeon.,1,need dedicate examination room feel wait share room office plastic surgeon,"['need', 'need dedicate', 'need dedicate examination', 'need dedicate examination room', 'need dedicate examination room feel', 'need dedicate examination room feel wait', 'need dedicate examination room feel wait share', 'need dedicate examination room feel wait share room', 'need dedicate examination room feel wait share room office', 'need dedicate examination room feel wait share room office plastic', 'need dedicate examination room feel wait share room office plastic surgeon', 'dedicate', 'dedicate examination', 'dedicate examination room', 'dedicate examination room feel', 'dedicate examination room feel wait', 'dedicate examination room feel wait share', 'dedicate examination room feel wait share room', 'dedicate examination room feel wait share room office', 'dedicate examination room feel wait share room office plastic', 'dedicate examination room feel wait share room office plastic surgeon', 'examination', 'examination room', 'examination room feel', 'examination room feel wait', 'examination room feel wait share', 'examination room feel wait share room', 'examination room feel wait share room office', 'examination room feel wait share room office plastic', 'examination room feel wait share room office plastic surgeon', 'room', 'room feel', 'room feel wait', 'room feel wait share', 'room feel wait share room', 'room feel wait share room office', 'room feel wait share room office plastic', 'room feel wait share room office plastic surgeon', 'feel', 'feel wait', 'feel wait share', 'feel wait share room', 'feel wait share room office', 'feel wait share room office plastic', 'feel wait share room office plastic surgeon', 'wait', 'wait share', 'wait share room', 'wait share room office', 'wait share room office plastic', 'wait share room office plastic surgeon', 'share', 'share room', 'share room office', 'share room office plastic', 'share room office plastic surgeon', 'room', 'room office', 'room office plastic', 'room office plastic surgeon', 'office', 'office plastic', 'office plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,0,0,0,1,0.0555555555555555,0.0
85615,I had a great experience at Dr. Raio's office.,0,great experience dr rail office,"['great', 'great experience', 'great experience dr', 'great experience dr rail', 'great experience dr rail office', 'experience', 'experience dr', 'experience dr rail', 'experience dr rail office', 'dr', 'dr rail', 'dr rail office', 'rail', 'rail office', 'office']",0,0,0,0,0,1,0.1282051282051282,0.0
142072,The office has gotten so much better with reducing my wait time.,0,office get good reduce wait time,"['office', 'office get', 'office get good', 'office get good reduce', 'office get good reduce wait', 'office get good reduce wait time', 'get', 'get good', 'get good reduce', 'get good reduce wait', 'get good reduce wait time', 'good', 'good reduce', 'good reduce wait', 'good reduce wait time', 'reduce', 'reduce wait', 'reduce wait time', 'wait', 'wait time', 'time']",0,0,0,0,0,1,0.1111111111111111,0.0
126194,ICON should feel extremely lucky to have such a fine person representing them when a patient first walks into their office in Golden.,0,icon feel extremely lucky fine person represent patient walk office golden,"['icon', 'icon feel', 'icon feel extremely', 'icon feel extremely lucky', 'icon feel extremely lucky fine', 'icon feel extremely lucky fine person', 'icon feel extremely lucky fine person represent', 'icon feel extremely lucky fine person represent patient', 'icon feel extremely lucky fine person represent patient walk', 'icon feel extremely lucky fine person represent patient walk office', 'icon feel extremely lucky fine person represent patient walk office golden', 'feel', 'feel extremely', 'feel extremely lucky', 'feel extremely lucky fine', 'feel extremely lucky fine person', 'feel extremely lucky fine person represent', 'feel extremely lucky fine person represent patient', 'feel extremely lucky fine person represent patient walk', 'feel extremely lucky fine person represent patient walk office', 'feel extremely lucky fine person represent patient walk office golden', 'extremely', 'extremely lucky', 'extremely lucky fine', 'extremely lucky fine person', 'extremely lucky fine person represent', 'extremely lucky fine person represent patient', 'extremely lucky fine person represent patient walk', 'extremely lucky fine person represent patient walk office', 'extremely lucky fine person represent patient walk office golden', 'lucky', 'lucky fine', 'lucky fine person', 'lucky fine person represent', 'lucky fine person represent patient', 'lucky fine person represent patient walk', 'lucky fine person represent patient walk office', 'lucky fine person represent patient walk office golden', 'fine', 'fine person', 'fine person represent', 'fine person represent patient', 'fine person represent patient walk', 'fine person represent patient walk office', 'fine person represent patient walk office golden', 'person', 'person represent', 'person represent patient', 'person represent patient walk', 'person represent patient walk office', 'person represent patient walk office golden', 'represent', 'represent patient', 'represent patient walk', 'represent patient walk office', 'represent patient walk office golden', 'patient', 'patient walk', 'patient walk office', 'patient walk office golden', 'walk', 'walk office', 'walk office golden', 'office', 'office golden', 'golden']",0,0,0,0,0,1,0.0555555555555555,0.0
92620,Dr and office staff very helpful,0,dr office staff helpful,"['dr', 'dr office', 'dr office staff', 'dr office staff helpful', 'office', 'office staff', 'office staff helpful', 'staff', 'staff helpful', 'helpful']",0,0,0,0,0,1,0.1470588235294117,0.0
152594,"Dr. Schlesinger's office doesn't feel/ look sanitary, and his method is less then professional.",1,dr schlesinger office feel look sanitary method professional,"['dr', 'dr schlesinger', 'dr schlesinger office', 'dr schlesinger office feel', 'dr schlesinger office feel look', 'dr schlesinger office feel look sanitary', 'dr schlesinger office feel look sanitary method', 'dr schlesinger office feel look sanitary method professional', 'schlesinger', 'schlesinger office', 'schlesinger office feel', 'schlesinger office feel look', 'schlesinger office feel look sanitary', 'schlesinger office feel look sanitary method', 'schlesinger office feel look sanitary method professional', 'office', 'office feel', 'office feel look', 'office feel look sanitary', 'office feel look sanitary method', 'office feel look sanitary method professional', 'feel', 'feel look', 'feel look sanitary', 'feel look sanitary method', 'feel look sanitary method professional', 'look', 'look sanitary', 'look sanitary method', 'look sanitary method professional', 'sanitary', 'sanitary method', 'sanitary method professional', 'method', 'method professional', 'professional']",0,0,0,0,0,1,0.0833333333333333,0.0
179452,"This office is very unprofessional, especially the amount of money that you will pay.",1,office professional especially money pay,"['office', 'office professional', 'office professional especially', 'office professional especially money', 'office professional especially money pay', 'professional', 'professional especially', 'professional especially money', 'professional especially money pay', 'especially', 'especially money', 'especially money pay', 'money', 'money pay', 'pay']",0,0,0,0,0,1,0.1282051282051282,0.0
141198,Very reasonable price and quite satisfied with overall experience.,0,reasonable price satisfy overall experience,"['reasonable', 'reasonable price', 'reasonable price satisfy', 'reasonable price satisfy overall', 'reasonable price satisfy overall experience', 'price', 'price satisfy', 'price satisfy overall', 'price satisfy overall experience', 'satisfy', 'satisfy overall', 'satisfy overall experience', 'overall', 'overall experience', 'experience']",1,0,0,0,0,0,0.1282051282051282,0.0
138584,LOVE THIS OFFICE AND THE WONDERFUL STAFF!,0,love office fantastic staff,"['love', 'love office', 'love office fantastic', 'love office fantastic staff', 'office', 'office fantastic', 'office fantastic staff', 'fantastic', 'fantastic staff', 'staff']",0,0,0,0,0,1,0.1470588235294117,0.0
