commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
58737,Getting hold of my primary care doctor at P M & R.,1,get hold primary care,"['get', 'get hold', 'get hold primary', 'get hold primary care', 'hold', 'hold primary', 'hold primary care', 'primary', 'primary care', 'care']",0,1,0,0,0,0,0,0,0.06451612903225806
170037,but not Dr.Wilson he makes sure he explains step by step and even the next step,0,not wilson make sure explain step step step,"['not', 'not wilson', 'not wilson make', 'not wilson make sure', 'not wilson make sure explain', 'not wilson make sure explain step', 'not wilson make sure explain step step', 'not wilson make sure explain step step step', 'wilson', 'wilson make', 'wilson make sure', 'wilson make sure explain', 'wilson make sure explain step', 'wilson make sure explain step step', 'wilson make sure explain step step step', 'make', 'make sure', 'make sure explain', 'make sure explain step', 'make sure explain step step', 'make sure explain step step step', 'sure', 'sure explain', 'sure explain step', 'sure explain step step', 'sure explain step step step', 'explain', 'explain step', 'explain step step', 'explain step step step', 'step', 'step step', 'step step step', 'step', 'step step', 'step']",0,0,0,0,0,1,0,0,0.03508771929824561
126173,I got an sense of trust the minute I met him.,0,get sense trust meet,"['get', 'get sense', 'get sense trust', 'get sense trust meet', 'sense', 'sense trust', 'sense trust meet', 'trust', 'trust meet', 'meet']",0,1,0,0,0,0,0,0,0.06451612903225806
126080,"The day after he gets a bad review, a 5 Star one goes up.",1,get bad review star go,"['get', 'get bad', 'get bad review', 'get bad review star', 'get bad review star go', 'bad', 'bad review', 'bad review star', 'bad review star go', 'review', 'review star', 'review star go', 'star', 'star go', 'go']",0,1,0,0,0,0,0,0,0.05555555555555555
147753,"I bought my grandmother , mother , and two sisters to see him and they all share the same opinion.",0,buy grandma mother sister share opinion,"['buy', 'buy grandma', 'buy grandma mother', 'buy grandma mother sister', 'buy grandma mother sister share', 'buy grandma mother sister share opinion', 'grandma', 'grandma mother', 'grandma mother sister', 'grandma mother sister share', 'grandma mother sister share opinion', 'mother', 'mother sister', 'mother sister share', 'mother sister share opinion', 'sister', 'sister share', 'sister share opinion', 'share', 'share opinion', 'opinion']",0,0,0,1,0,0,0,0,0.047619047619047616
98568,They make sure the customer is satisfied and happy before leaving the office making sure they know they have options.,0,sure customer satisfy happy leave office make sure know option,"['sure', 'sure customer', 'sure customer satisfy', 'sure customer satisfy happy', 'sure customer satisfy happy leave', 'sure customer satisfy happy leave office', 'sure customer satisfy happy leave office make', 'sure customer satisfy happy leave office make sure', 'sure customer satisfy happy leave office make sure know', 'sure customer satisfy happy leave office make sure know option', 'customer', 'customer satisfy', 'customer satisfy happy', 'customer satisfy happy leave', 'customer satisfy happy leave office', 'customer satisfy happy leave office make', 'customer satisfy happy leave office make sure', 'customer satisfy happy leave office make sure know', 'customer satisfy happy leave office make sure know option', 'satisfy', 'satisfy happy', 'satisfy happy leave', 'satisfy happy leave office', 'satisfy happy leave office make', 'satisfy happy leave office make sure', 'satisfy happy leave office make sure know', 'satisfy happy leave office make sure know option', 'happy', 'happy leave', 'happy leave office', 'happy leave office make', 'happy leave office make sure', 'happy leave office make sure know', 'happy leave office make sure know option', 'leave', 'leave office', 'leave office make', 'leave office make sure', 'leave office make sure know', 'leave office make sure know option', 'office', 'office make', 'office make sure', 'office make sure know', 'office make sure know option', 'make', 'make sure', 'make sure know', 'make sure know option', 'sure', 'sure know', 'sure know option', 'know', 'know option', 'option']",0,0,0,0,0,1,0,0,0.02631578947368421
150706,I find it laughable that ROC is attempting to profit from Covid by making,1,find laughable attempt profit make,"['find', 'find laughable', 'find laughable attempt', 'find laughable attempt profit', 'find laughable attempt profit make', 'laughable', 'laughable attempt', 'laughable attempt profit', 'laughable attempt profit make', 'attempt', 'attempt profit', 'attempt profit make', 'profit', 'profit make', 'make']",0,0,0,0,0,1,0,0,0.05555555555555555
111534,In my opinion he is a very skilled and talented surgeon.,0,opinion skilled talented surgeon,"['opinion', 'opinion skilled', 'opinion skilled talented', 'opinion skilled talented surgeon', 'skilled', 'skilled talented', 'skilled talented surgeon', 'talented', 'talented surgeon', 'surgeon']",0,0,0,1,0,0,0,0,0.06451612903225806
120893,Makes you feel extremely comfortable and I absolutely love my results!,0,make feel extremely comfortable absolutely love result,"['make', 'make feel', 'make feel extremely', 'make feel extremely comfortable', 'make feel extremely comfortable absolutely', 'make feel extremely comfortable absolutely love', 'make feel extremely comfortable absolutely love result', 'feel', 'feel extremely', 'feel extremely comfortable', 'feel extremely comfortable absolutely', 'feel extremely comfortable absolutely love', 'feel extremely comfortable absolutely love result', 'extremely', 'extremely comfortable', 'extremely comfortable absolutely', 'extremely comfortable absolutely love', 'extremely comfortable absolutely love result', 'comfortable', 'comfortable absolutely', 'comfortable absolutely love', 'comfortable absolutely love result', 'absolutely', 'absolutely love', 'absolutely love result', 'love', 'love result', 'result']",0,0,0,0,0,1,0,0,0.04081632653061224
73574,"After surgery, I was at home, and I got a call from him asking about how I was doing.",0,surgery home get ask,"['surgery', 'surgery home', 'surgery home get', 'surgery home get ask', 'home', 'home get', 'home get ask', 'get', 'get ask', 'ask']",0,1,0,0,0,0,0,0,0.06451612903225806
114897,I am extremely grateful to Michelle Osinski and President Chris Harper for making it possible for me to achieve my best vision EVER..,0,extremely grateful mitchell osinski president harpist make possible achieve good vision,"['extremely', 'extremely grateful', 'extremely grateful mitchell', 'extremely grateful mitchell osinski', 'extremely grateful mitchell osinski president', 'extremely grateful mitchell osinski president harpist', 'extremely grateful mitchell osinski president harpist make', 'extremely grateful mitchell osinski president harpist make possible', 'extremely grateful mitchell osinski president harpist make possible achieve', 'extremely grateful mitchell osinski president harpist make possible achieve good', 'extremely grateful mitchell osinski president harpist make possible achieve good vision', 'grateful', 'grateful mitchell', 'grateful mitchell osinski', 'grateful mitchell osinski president', 'grateful mitchell osinski president harpist', 'grateful mitchell osinski president harpist make', 'grateful mitchell osinski president harpist make possible', 'grateful mitchell osinski president harpist make possible achieve', 'grateful mitchell osinski president harpist make possible achieve good', 'grateful mitchell osinski president harpist make possible achieve good vision', 'mitchell', 'mitchell osinski', 'mitchell osinski president', 'mitchell osinski president harpist', 'mitchell osinski president harpist make', 'mitchell osinski president harpist make possible', 'mitchell osinski president harpist make possible achieve', 'mitchell osinski president harpist make possible achieve good', 'mitchell osinski president harpist make possible achieve good vision', 'osinski', 'osinski president', 'osinski president harpist', 'osinski president harpist make', 'osinski president harpist make possible', 'osinski president harpist make possible achieve', 'osinski president harpist make possible achieve good', 'osinski president harpist make possible achieve good vision', 'president', 'president harpist', 'president harpist make', 'president harpist make possible', 'president harpist make possible achieve', 'president harpist make possible achieve good', 'president harpist make possible achieve good vision', 'harpist', 'harpist make', 'harpist make possible', 'harpist make possible achieve', 'harpist make possible achieve good', 'harpist make possible achieve good vision', 'make', 'make possible', 'make possible achieve', 'make possible achieve good', 'make possible achieve good vision', 'possible', 'possible achieve', 'possible achieve good', 'possible achieve good vision', 'achieve', 'achieve good', 'achieve good vision', 'good', 'good vision', 'vision']",0,0,0,0,0,1,0,0,0.022988505747126436
148058,I got Bella filler under my eyes he did amazing job.,0,get bell filler eye amaze job,"['get', 'get bell', 'get bell filler', 'get bell filler eye', 'get bell filler eye amaze', 'get bell filler eye amaze job', 'bell', 'bell filler', 'bell filler eye', 'bell filler eye amaze', 'bell filler eye amaze job', 'filler', 'filler eye', 'filler eye amaze', 'filler eye amaze job', 'eye', 'eye amaze', 'eye amaze job', 'amaze', 'amaze job', 'job']",0,1,0,0,0,0,0,0,0.047619047619047616
142708,I love the fact that to Dr. Karen you are not just another patient but that he gets to know you personally.,0,love fact not patient get know personally,"['love', 'love fact', 'love fact not', 'love fact not patient', 'love fact not patient get', 'love fact not patient get know', 'love fact not patient get know personally', 'fact', 'fact not', 'fact not patient', 'fact not patient get', 'fact not patient get know', 'fact not patient get know personally', 'not', 'not patient', 'not patient get', 'not patient get know', 'not patient get know personally', 'patient', 'patient get', 'patient get know', 'patient get know personally', 'get', 'get know', 'get know personally', 'know', 'know personally', 'personally']",0,1,0,0,0,0,0,0,0.04081632653061224
58742,"I could have got the same information the day of my test that I came back and paid like, you know, a co-pay for, like a two-minute analysis.",1,get information test come pay like know copy like twominute analysis,"['get', 'get information', 'get information test', 'get information test come', 'get information test come pay', 'get information test come pay like', 'get information test come pay like know', 'get information test come pay like know copy', 'get information test come pay like know copy like', 'get information test come pay like know copy like twominute', 'get information test come pay like know copy like twominute analysis', 'information', 'information test', 'information test come', 'information test come pay', 'information test come pay like', 'information test come pay like know', 'information test come pay like know copy', 'information test come pay like know copy like', 'information test come pay like know copy like twominute', 'information test come pay like know copy like twominute analysis', 'test', 'test come', 'test come pay', 'test come pay like', 'test come pay like know', 'test come pay like know copy', 'test come pay like know copy like', 'test come pay like know copy like twominute', 'test come pay like know copy like twominute analysis', 'come', 'come pay', 'come pay like', 'come pay like know', 'come pay like know copy', 'come pay like know copy like', 'come pay like know copy like twominute', 'come pay like know copy like twominute analysis', 'pay', 'pay like', 'pay like know', 'pay like know copy', 'pay like know copy like', 'pay like know copy like twominute', 'pay like know copy like twominute analysis', 'like', 'like know', 'like know copy', 'like know copy like', 'like know copy like twominute', 'like know copy like twominute analysis', 'know', 'know copy', 'know copy like', 'know copy like twominute', 'know copy like twominute analysis', 'copy', 'copy like', 'copy like twominute', 'copy like twominute analysis', 'like', 'like twominute', 'like twominute analysis', 'twominute', 'twominute analysis', 'analysis']",0,1,0,0,0,0,0,0,0.022988505747126436
62408,"She always gets back to me, and she always sees me when I need to make an appointment.",0,get see need appointment,"['get', 'get see', 'get see need', 'get see need appointment', 'see', 'see need', 'see need appointment', 'need', 'need appointment', 'appointment']",0,1,0,0,0,0,0,0,0.06451612903225806
86917,the staff makes the children feel very safe,0,staff make child feel safe,"['staff', 'staff make', 'staff make child', 'staff make child feel', 'staff make child feel safe', 'make', 'make child', 'make child feel', 'make child feel safe', 'child', 'child feel', 'child feel safe', 'feel', 'feel safe', 'safe']",0,0,0,0,0,1,0,0,0.05555555555555555
161229,First red flag was his tech got my test results wrong,1,red flag teach get test result wrong,"['red', 'red flag', 'red flag teach', 'red flag teach get', 'red flag teach get test', 'red flag teach get test result', 'red flag teach get test result wrong', 'flag', 'flag teach', 'flag teach get', 'flag teach get test', 'flag teach get test result', 'flag teach get test result wrong', 'teach', 'teach get', 'teach get test', 'teach get test result', 'teach get test result wrong', 'get', 'get test', 'get test result', 'get test result wrong', 'test', 'test result', 'test result wrong', 'result', 'result wrong', 'wrong']",0,1,0,0,0,0,0,0,0.04081632653061224
148150,and vitamin c for getting hyperpigmentation and the dermatologist they don?t know what they are doing I don?t recommend this place,1,vitamin c get hyperpigmentation dermatologist know recommend place,"['vitamin', 'vitamin c', 'vitamin c get', 'vitamin c get hyperpigmentation', 'vitamin c get hyperpigmentation dermatologist', 'vitamin c get hyperpigmentation dermatologist know', 'vitamin c get hyperpigmentation dermatologist know recommend', 'vitamin c get hyperpigmentation dermatologist know recommend place', 'c', 'c get', 'c get hyperpigmentation', 'c get hyperpigmentation dermatologist', 'c get hyperpigmentation dermatologist know', 'c get hyperpigmentation dermatologist know recommend', 'c get hyperpigmentation dermatologist know recommend place', 'get', 'get hyperpigmentation', 'get hyperpigmentation dermatologist', 'get hyperpigmentation dermatologist know', 'get hyperpigmentation dermatologist know recommend', 'get hyperpigmentation dermatologist know recommend place', 'hyperpigmentation', 'hyperpigmentation dermatologist', 'hyperpigmentation dermatologist know', 'hyperpigmentation dermatologist know recommend', 'hyperpigmentation dermatologist know recommend place', 'dermatologist', 'dermatologist know', 'dermatologist know recommend', 'dermatologist know recommend place', 'know', 'know recommend', 'know recommend place', 'recommend', 'recommend place', 'place']",0,1,0,0,0,0,0,0,0.03508771929824561
176286,"Too much cartilage was also resected from my nose, making it hard for me to breathe in deeply, especially after exercising.",1,cartilage resect nose make hard breathe deeply especially exercise,"['cartilage', 'cartilage resect', 'cartilage resect nose', 'cartilage resect nose make', 'cartilage resect nose make hard', 'cartilage resect nose make hard breathe', 'cartilage resect nose make hard breathe deeply', 'cartilage resect nose make hard breathe deeply especially', 'cartilage resect nose make hard breathe deeply especially exercise', 'resect', 'resect nose', 'resect nose make', 'resect nose make hard', 'resect nose make hard breathe', 'resect nose make hard breathe deeply', 'resect nose make hard breathe deeply especially', 'resect nose make hard breathe deeply especially exercise', 'nose', 'nose make', 'nose make hard', 'nose make hard breathe', 'nose make hard breathe deeply', 'nose make hard breathe deeply especially', 'nose make hard breathe deeply especially exercise', 'make', 'make hard', 'make hard breathe', 'make hard breathe deeply', 'make hard breathe deeply especially', 'make hard breathe deeply especially exercise', 'hard', 'hard breathe', 'hard breathe deeply', 'hard breathe deeply especially', 'hard breathe deeply especially exercise', 'breathe', 'breathe deeply', 'breathe deeply especially', 'breathe deeply especially exercise', 'deeply', 'deeply especially', 'deeply especially exercise', 'especially', 'especially exercise', 'exercise']",0,0,0,0,0,1,0,0,0.030303030303030304
94846,I could not be more satisfied with making this decision.,0,not satisfy make decision,"['not', 'not satisfy', 'not satisfy make', 'not satisfy make decision', 'satisfy', 'satisfy make', 'satisfy make decision', 'make', 'make decision', 'decision']",0,0,0,0,0,1,0,0,0.06451612903225806
92042,"A dental visit with my Hygienist Shawn is as good as it gets baby, My teeth feels Fantastic!",0,dental visit hygienic show good get baby tooth feel fantastic,"['dental', 'dental visit', 'dental visit hygienic', 'dental visit hygienic show', 'dental visit hygienic show good', 'dental visit hygienic show good get', 'dental visit hygienic show good get baby', 'dental visit hygienic show good get baby tooth', 'dental visit hygienic show good get baby tooth feel', 'dental visit hygienic show good get baby tooth feel fantastic', 'visit', 'visit hygienic', 'visit hygienic show', 'visit hygienic show good', 'visit hygienic show good get', 'visit hygienic show good get baby', 'visit hygienic show good get baby tooth', 'visit hygienic show good get baby tooth feel', 'visit hygienic show good get baby tooth feel fantastic', 'hygienic', 'hygienic show', 'hygienic show good', 'hygienic show good get', 'hygienic show good get baby', 'hygienic show good get baby tooth', 'hygienic show good get baby tooth feel', 'hygienic show good get baby tooth feel fantastic', 'show', 'show good', 'show good get', 'show good get baby', 'show good get baby tooth', 'show good get baby tooth feel', 'show good get baby tooth feel fantastic', 'good', 'good get', 'good get baby', 'good get baby tooth', 'good get baby tooth feel', 'good get baby tooth feel fantastic', 'get', 'get baby', 'get baby tooth', 'get baby tooth feel', 'get baby tooth feel fantastic', 'baby', 'baby tooth', 'baby tooth feel', 'baby tooth feel fantastic', 'tooth', 'tooth feel', 'tooth feel fantastic', 'feel', 'feel fantastic', 'fantastic']",0,1,0,0,0,0,0,0,0.02631578947368421
147534,This monstrosity of a cast I got stuck with is horrible its sharp and now I cant use that entire hand.,1,monstrosity cast get stick atrocious sharp use entire hand,"['monstrosity', 'monstrosity cast', 'monstrosity cast get', 'monstrosity cast get stick', 'monstrosity cast get stick atrocious', 'monstrosity cast get stick atrocious sharp', 'monstrosity cast get stick atrocious sharp use', 'monstrosity cast get stick atrocious sharp use entire', 'monstrosity cast get stick atrocious sharp use entire hand', 'cast', 'cast get', 'cast get stick', 'cast get stick atrocious', 'cast get stick atrocious sharp', 'cast get stick atrocious sharp use', 'cast get stick atrocious sharp use entire', 'cast get stick atrocious sharp use entire hand', 'get', 'get stick', 'get stick atrocious', 'get stick atrocious sharp', 'get stick atrocious sharp use', 'get stick atrocious sharp use entire', 'get stick atrocious sharp use entire hand', 'stick', 'stick atrocious', 'stick atrocious sharp', 'stick atrocious sharp use', 'stick atrocious sharp use entire', 'stick atrocious sharp use entire hand', 'atrocious', 'atrocious sharp', 'atrocious sharp use', 'atrocious sharp use entire', 'atrocious sharp use entire hand', 'sharp', 'sharp use', 'sharp use entire', 'sharp use entire hand', 'use', 'use entire', 'use entire hand', 'entire', 'entire hand', 'hand']",0,1,0,0,0,0,0,0,0.030303030303030304
95149,"Dr. Stratton is very personable and remembered specifics about my acne, making my visit efficient",0,personal remember specific acne make visit efficient,"['personal', 'personal remember', 'personal remember specific', 'personal remember specific acne', 'personal remember specific acne make', 'personal remember specific acne make visit', 'personal remember specific acne make visit efficient', 'remember', 'remember specific', 'remember specific acne', 'remember specific acne make', 'remember specific acne make visit', 'remember specific acne make visit efficient', 'specific', 'specific acne', 'specific acne make', 'specific acne make visit', 'specific acne make visit efficient', 'acne', 'acne make', 'acne make visit', 'acne make visit efficient', 'make', 'make visit', 'make visit efficient', 'visit', 'visit efficient', 'efficient']",0,0,0,0,0,1,0,0,0.04081632653061224
68164,Got to clinic 15 minutes prior to appointment.,0,get clinic minute prior appointment,"['get', 'get clinic', 'get clinic minute', 'get clinic minute prior', 'get clinic minute prior appointment', 'clinic', 'clinic minute', 'clinic minute prior', 'clinic minute prior appointment', 'minute', 'minute prior', 'minute prior appointment', 'prior', 'prior appointment', 'appointment']",0,1,0,0,0,0,0,0,0.05555555555555555
169457,and I waited the year I went for a second opinion and was told I now had a deviated septum.,1,wait go opinion tell deviate septum,"['wait', 'wait go', 'wait go opinion', 'wait go opinion tell', 'wait go opinion tell deviate', 'wait go opinion tell deviate septum', 'go', 'go opinion', 'go opinion tell', 'go opinion tell deviate', 'go opinion tell deviate septum', 'opinion', 'opinion tell', 'opinion tell deviate', 'opinion tell deviate septum', 'tell', 'tell deviate', 'tell deviate septum', 'deviate', 'deviate septum', 'septum']",0,0,0,1,0,0,0,0,0.047619047619047616
66416,"I got attention,",0,get attention,"['get', 'get attention', 'attention']",0,1,0,0,0,0,0,0,0.08333333333333333
102170,My teeth look and fit good whhich makes my face look and feel good.,0,tooth look fit good make face look feel good,"['tooth', 'tooth look', 'tooth look fit', 'tooth look fit good', 'tooth look fit good make', 'tooth look fit good make face', 'tooth look fit good make face look', 'tooth look fit good make face look feel', 'tooth look fit good make face look feel good', 'look', 'look fit', 'look fit good', 'look fit good make', 'look fit good make face', 'look fit good make face look', 'look fit good make face look feel', 'look fit good make face look feel good', 'fit', 'fit good', 'fit good make', 'fit good make face', 'fit good make face look', 'fit good make face look feel', 'fit good make face look feel good', 'good', 'good make', 'good make face', 'good make face look', 'good make face look feel', 'good make face look feel good', 'make', 'make face', 'make face look', 'make face look feel', 'make face look feel good', 'face', 'face look', 'face look feel', 'face look feel good', 'look', 'look feel', 'look feel good', 'feel', 'feel good', 'good']",0,0,0,0,0,1,0,0,0.030303030303030304
133530,She makes you feel comfortable to speak about your issues or concerns.,0,make feel comfortable speak issue concern,"['make', 'make feel', 'make feel comfortable', 'make feel comfortable speak', 'make feel comfortable speak issue', 'make feel comfortable speak issue concern', 'feel', 'feel comfortable', 'feel comfortable speak', 'feel comfortable speak issue', 'feel comfortable speak issue concern', 'comfortable', 'comfortable speak', 'comfortable speak issue', 'comfortable speak issue concern', 'speak', 'speak issue', 'speak issue concern', 'issue', 'issue concern', 'concern']",0,0,0,0,0,1,0,0,0.047619047619047616
180893,need a second opinion right now I was told my bmi was too high to even get a consult.,1,need opinion right tell mi high consult,"['need', 'need opinion', 'need opinion right', 'need opinion right tell', 'need opinion right tell mi', 'need opinion right tell mi high', 'need opinion right tell mi high consult', 'opinion', 'opinion right', 'opinion right tell', 'opinion right tell mi', 'opinion right tell mi high', 'opinion right tell mi high consult', 'right', 'right tell', 'right tell mi', 'right tell mi high', 'right tell mi high consult', 'tell', 'tell mi', 'tell mi high', 'tell mi high consult', 'mi', 'mi high', 'mi high consult', 'high', 'high consult', 'consult']",0,0,0,1,0,0,0,0,0.04081632653061224
128909,"With three-dimensional imaging and state-of-the-art equipment, Dr. Wartell found the damaged area and immediately got to work!!",0,threedimensional imagine stateoftheart equipment find damage area immediately get work,"['threedimensional', 'threedimensional imagine', 'threedimensional imagine stateoftheart', 'threedimensional imagine stateoftheart equipment', 'threedimensional imagine stateoftheart equipment find', 'threedimensional imagine stateoftheart equipment find damage', 'threedimensional imagine stateoftheart equipment find damage area', 'threedimensional imagine stateoftheart equipment find damage area immediately', 'threedimensional imagine stateoftheart equipment find damage area immediately get', 'threedimensional imagine stateoftheart equipment find damage area immediately get work', 'imagine', 'imagine stateoftheart', 'imagine stateoftheart equipment', 'imagine stateoftheart equipment find', 'imagine stateoftheart equipment find damage', 'imagine stateoftheart equipment find damage area', 'imagine stateoftheart equipment find damage area immediately', 'imagine stateoftheart equipment find damage area immediately get', 'imagine stateoftheart equipment find damage area immediately get work', 'stateoftheart', 'stateoftheart equipment', 'stateoftheart equipment find', 'stateoftheart equipment find damage', 'stateoftheart equipment find damage area', 'stateoftheart equipment find damage area immediately', 'stateoftheart equipment find damage area immediately get', 'stateoftheart equipment find damage area immediately get work', 'equipment', 'equipment find', 'equipment find damage', 'equipment find damage area', 'equipment find damage area immediately', 'equipment find damage area immediately get', 'equipment find damage area immediately get work', 'find', 'find damage', 'find damage area', 'find damage area immediately', 'find damage area immediately get', 'find damage area immediately get work', 'damage', 'damage area', 'damage area immediately', 'damage area immediately get', 'damage area immediately get work', 'area', 'area immediately', 'area immediately get', 'area immediately get work', 'immediately', 'immediately get', 'immediately get work', 'get', 'get work', 'work']",0,1,0,0,0,0,0,0,0.02631578947368421
154486,I no longer dread going to my appointments nor getting work done if needed. 10/10 would highly recommend,0,no long dread go appointment get work need highly recommend,"['no', 'no long', 'no long dread', 'no long dread go', 'no long dread go appointment', 'no long dread go appointment get', 'no long dread go appointment get work', 'no long dread go appointment get work need', 'no long dread go appointment get work need highly', 'no long dread go appointment get work need highly recommend', 'long', 'long dread', 'long dread go', 'long dread go appointment', 'long dread go appointment get', 'long dread go appointment get work', 'long dread go appointment get work need', 'long dread go appointment get work need highly', 'long dread go appointment get work need highly recommend', 'dread', 'dread go', 'dread go appointment', 'dread go appointment get', 'dread go appointment get work', 'dread go appointment get work need', 'dread go appointment get work need highly', 'dread go appointment get work need highly recommend', 'go', 'go appointment', 'go appointment get', 'go appointment get work', 'go appointment get work need', 'go appointment get work need highly', 'go appointment get work need highly recommend', 'appointment', 'appointment get', 'appointment get work', 'appointment get work need', 'appointment get work need highly', 'appointment get work need highly recommend', 'get', 'get work', 'get work need', 'get work need highly', 'get work need highly recommend', 'work', 'work need', 'work need highly', 'work need highly recommend', 'need', 'need highly', 'need highly recommend', 'highly', 'highly recommend', 'recommend']",0,1,0,0,0,0,0,0,0.02631578947368421
142528,"Got treated really well, staff is very friendly.",0,get treat staff friendly,"['get', 'get treat', 'get treat staff', 'get treat staff friendly', 'treat', 'treat staff', 'treat staff friendly', 'staff', 'staff friendly', 'friendly']",0,1,0,0,0,0,0,0,0.06451612903225806
143719,I suggest if you need help with anything to do with your eyes this is the place to be in my opinion.,0,suggest need help eye place opinion,"['suggest', 'suggest need', 'suggest need help', 'suggest need help eye', 'suggest need help eye place', 'suggest need help eye place opinion', 'need', 'need help', 'need help eye', 'need help eye place', 'need help eye place opinion', 'help', 'help eye', 'help eye place', 'help eye place opinion', 'eye', 'eye place', 'eye place opinion', 'place', 'place opinion', 'opinion']",0,0,0,1,0,0,0,0,0.047619047619047616
100832,I would recommend for anyone considering getting this procedure done to go there.,0,recommend consider get procedure,"['recommend', 'recommend consider', 'recommend consider get', 'recommend consider get procedure', 'consider', 'consider get', 'consider get procedure', 'get', 'get procedure', 'procedure']",0,1,0,0,0,0,0,0,0.06451612903225806
169186,I regret getting my rhinoplasty with him.,1,regret get nose job,"['regret', 'regret get', 'regret get nose', 'regret get nose job', 'get', 'get nose', 'get nose job', 'nose', 'nose job', 'job']",0,1,0,0,0,0,0,0,0.06451612903225806
104436,General CommentsWe had insurance issues with getting our testing done during our visit.,1,general comment insurance issue get test visit,"['general', 'general comment', 'general comment insurance', 'general comment insurance issue', 'general comment insurance issue get', 'general comment insurance issue get test', 'general comment insurance issue get test visit', 'comment', 'comment insurance', 'comment insurance issue', 'comment insurance issue get', 'comment insurance issue get test', 'comment insurance issue get test visit', 'insurance', 'insurance issue', 'insurance issue get', 'insurance issue get test', 'insurance issue get test visit', 'issue', 'issue get', 'issue get test', 'issue get test visit', 'get', 'get test', 'get test visit', 'test', 'test visit', 'visit']",0,1,0,0,0,0,0,0,0.04081632653061224
87096,Brought my business elsewhere that got me in today.,1,bring business get,"['bring', 'bring business', 'bring business get', 'business', 'business get', 'get']",0,1,0,0,0,0,0,0,0.07407407407407407
147945,Hanna was very warm and accommodating making the appoinment.,0,hanna warm accommodation make appointment,"['hanna', 'hanna warm', 'hanna warm accommodation', 'hanna warm accommodation make', 'hanna warm accommodation make appointment', 'warm', 'warm accommodation', 'warm accommodation make', 'warm accommodation make appointment', 'accommodation', 'accommodation make', 'accommodation make appointment', 'make', 'make appointment', 'appointment']",0,0,0,0,0,1,0,0,0.05555555555555555
157855,You've responded numerous times how sorry you were for making patients wait.,1,respond numerous time sorry make patient wait,"['respond', 'respond numerous', 'respond numerous time', 'respond numerous time sorry', 'respond numerous time sorry make', 'respond numerous time sorry make patient', 'respond numerous time sorry make patient wait', 'numerous', 'numerous time', 'numerous time sorry', 'numerous time sorry make', 'numerous time sorry make patient', 'numerous time sorry make patient wait', 'time', 'time sorry', 'time sorry make', 'time sorry make patient', 'time sorry make patient wait', 'sorry', 'sorry make', 'sorry make patient', 'sorry make patient wait', 'make', 'make patient', 'make patient wait', 'patient', 'patient wait', 'wait']",0,0,0,0,0,1,0,0,0.04081632653061224
126630,I was very nervous the first time getting juvederm in my lips and the nurses really put my mind at ease!,0,nervous time get juvederm lip nurse mind ease,"['nervous', 'nervous time', 'nervous time get', 'nervous time get juvederm', 'nervous time get juvederm lip', 'nervous time get juvederm lip nurse', 'nervous time get juvederm lip nurse mind', 'nervous time get juvederm lip nurse mind ease', 'time', 'time get', 'time get juvederm', 'time get juvederm lip', 'time get juvederm lip nurse', 'time get juvederm lip nurse mind', 'time get juvederm lip nurse mind ease', 'get', 'get juvederm', 'get juvederm lip', 'get juvederm lip nurse', 'get juvederm lip nurse mind', 'get juvederm lip nurse mind ease', 'juvederm', 'juvederm lip', 'juvederm lip nurse', 'juvederm lip nurse mind', 'juvederm lip nurse mind ease', 'lip', 'lip nurse', 'lip nurse mind', 'lip nurse mind ease', 'nurse', 'nurse mind', 'nurse mind ease', 'mind', 'mind ease', 'ease']",0,1,0,0,0,0,0,0,0.03508771929824561
187104,cyst went away otherwise we probably would have been able to find the ovary.,1,cyst go away probably able find ovary,"['cyst', 'cyst go', 'cyst go away', 'cyst go away probably', 'cyst go away probably able', 'cyst go away probably able find', 'cyst go away probably able find ovary', 'go', 'go away', 'go away probably', 'go away probably able', 'go away probably able find', 'go away probably able find ovary', 'away', 'away probably', 'away probably able', 'away probably able find', 'away probably able find ovary', 'probably', 'probably able', 'probably able find', 'probably able find ovary', 'able', 'able find', 'able find ovary', 'find', 'find ovary', 'ovary']",1,0,0,0,0,0,0,0,0.04081632653061224
143663,Dr. Kelkar was so knowledgeable and really got my daughter through her recent illness.,0,knowledgeable get daughter recent illness,"['knowledgeable', 'knowledgeable get', 'knowledgeable get daughter', 'knowledgeable get daughter recent', 'knowledgeable get daughter recent illness', 'get', 'get daughter', 'get daughter recent', 'get daughter recent illness', 'daughter', 'daughter recent', 'daughter recent illness', 'recent', 'recent illness', 'illness']",0,1,0,0,0,0,0,0,0.05555555555555555
