commentId,comment,classification,comment_processed,word_phrase_list,practice,compassionate,similarity_score
65400,She's compassionate.,0,s compassionate,"['s', 's compassionate', 'compassionate']",0,1,0.5
86338,and at the same time he seemed compassionate about our family's struggle.,0,time compassionate family struggle,"['time', 'time compassionate', 'time compassionate family', 'time compassionate family struggle', 'compassionate', 'compassionate family', 'compassionate family struggle', 'family', 'family struggle', 'struggle']",0,1,0.5
164346,"His bedside manor is kind, compassionate and he does not rush you.",0,bedside manor kind compassionate rush,"['bedside', 'bedside manor', 'bedside manor kind', 'bedside manor kind compassionate', 'bedside manor kind compassionate rush', 'manor', 'manor kind', 'manor kind compassionate', 'manor kind compassionate rush', 'kind', 'kind compassionate', 'kind compassionate rush', 'compassionate', 'compassionate rush', 'rush']",0,1,0.5
111947,Powers was very informative and accessible when I needed clarification about our initial discussion. ?I would recommend this practice to anyone needing cataract surgery.,0,power information accessible need clarification initial discussion recommend practice need attract surgery,"['power', 'power information', 'power information accessible', 'power information accessible need', 'power information accessible need clarification', 'power information accessible need clarification initial', 'power information accessible need clarification initial discussion', 'power information accessible need clarification initial discussion recommend', 'power information accessible need clarification initial discussion recommend practice', 'power information accessible need clarification initial discussion recommend practice need', 'power information accessible need clarification initial discussion recommend practice need attract', 'power information accessible need clarification initial discussion recommend practice need attract surgery', 'information', 'information accessible', 'information accessible need', 'information accessible need clarification', 'information accessible need clarification initial', 'information accessible need clarification initial discussion', 'information accessible need clarification initial discussion recommend', 'information accessible need clarification initial discussion recommend practice', 'information accessible need clarification initial discussion recommend practice need', 'information accessible need clarification initial discussion recommend practice need attract', 'information accessible need clarification initial discussion recommend practice need attract surgery', 'accessible', 'accessible need', 'accessible need clarification', 'accessible need clarification initial', 'accessible need clarification initial discussion', 'accessible need clarification initial discussion recommend', 'accessible need clarification initial discussion recommend practice', 'accessible need clarification initial discussion recommend practice need', 'accessible need clarification initial discussion recommend practice need attract', 'accessible need clarification initial discussion recommend practice need attract surgery', 'need', 'need clarification', 'need clarification initial', 'need clarification initial discussion', 'need clarification initial discussion recommend', 'need clarification initial discussion recommend practice', 'need clarification initial discussion recommend practice need', 'need clarification initial discussion recommend practice need attract', 'need clarification initial discussion recommend practice need attract surgery', 'clarification', 'clarification initial', 'clarification initial discussion', 'clarification initial discussion recommend', 'clarification initial discussion recommend practice', 'clarification initial discussion recommend practice need', 'clarification initial discussion recommend practice need attract', 'clarification initial discussion recommend practice need attract surgery', 'initial', 'initial discussion', 'initial discussion recommend', 'initial discussion recommend practice', 'initial discussion recommend practice need', 'initial discussion recommend practice need attract', 'initial discussion recommend practice need attract surgery', 'discussion', 'discussion recommend', 'discussion recommend practice', 'discussion recommend practice need', 'discussion recommend practice need attract', 'discussion recommend practice need attract surgery', 'recommend', 'recommend practice', 'recommend practice need', 'recommend practice need attract', 'recommend practice need attract surgery', 'practice', 'practice need', 'practice need attract', 'practice need attract surgery', 'need', 'need attract', 'need attract surgery', 'attract', 'attract surgery', 'surgery']",1,0,0.5
133430,Thanks for such an excellent practice.,0,thanks excellent practice,"['thanks', 'thanks excellent', 'thanks excellent practice', 'excellent', 'excellent practice', 'practice']",1,0,0.5
115342,The staff is not very friendly or compassionate.,1,staff friendly compassionate,"['staff', 'staff friendly', 'staff friendly compassionate', 'friendly', 'friendly compassionate', 'compassionate']",0,1,0.5
67846,I like that this is a professional well established practice that is compatible but not money hungry.,0,like professional establish practice compatible money hungry,"['like', 'like professional', 'like professional establish', 'like professional establish practice', 'like professional establish practice compatible', 'like professional establish practice compatible money', 'like professional establish practice compatible money hungry', 'professional', 'professional establish', 'professional establish practice', 'professional establish practice compatible', 'professional establish practice compatible money', 'professional establish practice compatible money hungry', 'establish', 'establish practice', 'establish practice compatible', 'establish practice compatible money', 'establish practice compatible money hungry', 'practice', 'practice compatible', 'practice compatible money', 'practice compatible money hungry', 'compatible', 'compatible money', 'compatible money hungry', 'money', 'money hungry', 'hungry']",1,0,0.5
186236,"Do it, you will be so relieved with his Practice.",0,relieve practice,"['relieve', 'relieve practice', 'practice']",1,0,0.5
159394,Practice self-love instead of growing rich by indulging aggressive self hatred and rejection.,1,practice selflove instead grow rich indulge aggressive self hate rejection,"['practice', 'practice selflove', 'practice selflove instead', 'practice selflove instead grow', 'practice selflove instead grow rich', 'practice selflove instead grow rich indulge', 'practice selflove instead grow rich indulge aggressive', 'practice selflove instead grow rich indulge aggressive self', 'practice selflove instead grow rich indulge aggressive self hate', 'practice selflove instead grow rich indulge aggressive self hate rejection', 'selflove', 'selflove instead', 'selflove instead grow', 'selflove instead grow rich', 'selflove instead grow rich indulge', 'selflove instead grow rich indulge aggressive', 'selflove instead grow rich indulge aggressive self', 'selflove instead grow rich indulge aggressive self hate', 'selflove instead grow rich indulge aggressive self hate rejection', 'instead', 'instead grow', 'instead grow rich', 'instead grow rich indulge', 'instead grow rich indulge aggressive', 'instead grow rich indulge aggressive self', 'instead grow rich indulge aggressive self hate', 'instead grow rich indulge aggressive self hate rejection', 'grow', 'grow rich', 'grow rich indulge', 'grow rich indulge aggressive', 'grow rich indulge aggressive self', 'grow rich indulge aggressive self hate', 'grow rich indulge aggressive self hate rejection', 'rich', 'rich indulge', 'rich indulge aggressive', 'rich indulge aggressive self', 'rich indulge aggressive self hate', 'rich indulge aggressive self hate rejection', 'indulge', 'indulge aggressive', 'indulge aggressive self', 'indulge aggressive self hate', 'indulge aggressive self hate rejection', 'aggressive', 'aggressive self', 'aggressive self hate', 'aggressive self hate rejection', 'self', 'self hate', 'self hate rejection', 'hate', 'hate rejection', 'rejection']",1,0,0.5
114265,"If you contest any part of your pre agreed bill, this practice will drop you.",1,contest pre agree bill practice drop,"['contest', 'contest pre', 'contest pre agree', 'contest pre agree bill', 'contest pre agree bill practice', 'contest pre agree bill practice drop', 'pre', 'pre agree', 'pre agree bill', 'pre agree bill practice', 'pre agree bill practice drop', 'agree', 'agree bill', 'agree bill practice', 'agree bill practice drop', 'bill', 'bill practice', 'bill practice drop', 'practice', 'practice drop', 'drop']",1,0,0.5
164775,"You will have to look far and wide to find a more professional, compassionate and bighearted office!",0,look far wide find professional compassionate big office,"['look', 'look far', 'look far wide', 'look far wide find', 'look far wide find professional', 'look far wide find professional compassionate', 'look far wide find professional compassionate big', 'look far wide find professional compassionate big office', 'far', 'far wide', 'far wide find', 'far wide find professional', 'far wide find professional compassionate', 'far wide find professional compassionate big', 'far wide find professional compassionate big office', 'wide', 'wide find', 'wide find professional', 'wide find professional compassionate', 'wide find professional compassionate big', 'wide find professional compassionate big office', 'find', 'find professional', 'find professional compassionate', 'find professional compassionate big', 'find professional compassionate big office', 'professional', 'professional compassionate', 'professional compassionate big', 'professional compassionate big office', 'compassionate', 'compassionate big', 'compassionate big office', 'big', 'big office', 'office']",0,1,0.5
95694,He is compassionate and shows empathy,0,compassionate show,"['compassionate', 'compassionate show', 'show']",0,1,0.5
162518,I will be calling my dentist to inform them that I am extremely unhappy that they referred me to this practice.,1,call dentist inform extremely unhappy refer practice,"['call', 'call dentist', 'call dentist inform', 'call dentist inform extremely', 'call dentist inform extremely unhappy', 'call dentist inform extremely unhappy refer', 'call dentist inform extremely unhappy refer practice', 'dentist', 'dentist inform', 'dentist inform extremely', 'dentist inform extremely unhappy', 'dentist inform extremely unhappy refer', 'dentist inform extremely unhappy refer practice', 'inform', 'inform extremely', 'inform extremely unhappy', 'inform extremely unhappy refer', 'inform extremely unhappy refer practice', 'extremely', 'extremely unhappy', 'extremely unhappy refer', 'extremely unhappy refer practice', 'unhappy', 'unhappy refer', 'unhappy refer practice', 'refer', 'refer practice', 'practice']",1,0,0.5
111693,I have enjoyed coming to the practice for two years now.,0,enjoy come practice,"['enjoy', 'enjoy come', 'enjoy come practice', 'come', 'come practice', 'practice']",1,0,0.5
187109,and their staff has let on that they get many revision requests after surgery at this practice.,1,staff let revision request surgery practice,"['staff', 'staff let', 'staff let revision', 'staff let revision request', 'staff let revision request surgery', 'staff let revision request surgery practice', 'let', 'let revision', 'let revision request', 'let revision request surgery', 'let revision request surgery practice', 'revision', 'revision request', 'revision request surgery', 'revision request surgery practice', 'request', 'request surgery', 'request surgery practice', 'surgery', 'surgery practice', 'practice']",1,0,0.5
118402,"You're not just another patient, they all work very hard together and they practice good ethics in the office.",0,patient work hard practice good ethic office,"['patient', 'patient work', 'patient work hard', 'patient work hard practice', 'patient work hard practice good', 'patient work hard practice good ethic', 'patient work hard practice good ethic office', 'work', 'work hard', 'work hard practice', 'work hard practice good', 'work hard practice good ethic', 'work hard practice good ethic office', 'hard', 'hard practice', 'hard practice good', 'hard practice good ethic', 'hard practice good ethic office', 'practice', 'practice good', 'practice good ethic', 'practice good ethic office', 'good', 'good ethic', 'good ethic office', 'ethic', 'ethic office', 'office']",1,0,0.5
172784,A great medical practice led by a great physician!,0,great medical practice lead great doctor,"['great', 'great medical', 'great medical practice', 'great medical practice lead', 'great medical practice lead great', 'great medical practice lead great doctor', 'medical', 'medical practice', 'medical practice lead', 'medical practice lead great', 'medical practice lead great doctor', 'practice', 'practice lead', 'practice lead great', 'practice lead great doctor', 'lead', 'lead great', 'lead great doctor', 'great', 'great doctor', 'doctor']",1,0,0.5
112395,"His demeanor was unprofessional, uncaring and frankly at times - ?frightening. ?I tell everyone I encounter to avoid this practice.",1,demeanor professional approach honestly time frightening tell encounter avoid practice,"['demeanor', 'demeanor professional', 'demeanor professional approach', 'demeanor professional approach honestly', 'demeanor professional approach honestly time', 'demeanor professional approach honestly time frightening', 'demeanor professional approach honestly time frightening tell', 'demeanor professional approach honestly time frightening tell encounter', 'demeanor professional approach honestly time frightening tell encounter avoid', 'demeanor professional approach honestly time frightening tell encounter avoid practice', 'professional', 'professional approach', 'professional approach honestly', 'professional approach honestly time', 'professional approach honestly time frightening', 'professional approach honestly time frightening tell', 'professional approach honestly time frightening tell encounter', 'professional approach honestly time frightening tell encounter avoid', 'professional approach honestly time frightening tell encounter avoid practice', 'approach', 'approach honestly', 'approach honestly time', 'approach honestly time frightening', 'approach honestly time frightening tell', 'approach honestly time frightening tell encounter', 'approach honestly time frightening tell encounter avoid', 'approach honestly time frightening tell encounter avoid practice', 'honestly', 'honestly time', 'honestly time frightening', 'honestly time frightening tell', 'honestly time frightening tell encounter', 'honestly time frightening tell encounter avoid', 'honestly time frightening tell encounter avoid practice', 'time', 'time frightening', 'time frightening tell', 'time frightening tell encounter', 'time frightening tell encounter avoid', 'time frightening tell encounter avoid practice', 'frightening', 'frightening tell', 'frightening tell encounter', 'frightening tell encounter avoid', 'frightening tell encounter avoid practice', 'tell', 'tell encounter', 'tell encounter avoid', 'tell encounter avoid practice', 'encounter', 'encounter avoid', 'encounter avoid practice', 'avoid', 'avoid practice', 'practice']",1,0,0.5
119742,"I'm very happy with this practice and all who work in the office,",0,m happy practice work office,"['m', 'm happy', 'm happy practice', 'm happy practice work', 'm happy practice work office', 'happy', 'happy practice', 'happy practice work', 'happy practice work office', 'practice', 'practice work', 'practice work office', 'work', 'work office', 'office']",1,0,0.5
187936,If you want a caring and supportive practice to go to this is the one!,0,want dare suppurative practice,"['want', 'want dare', 'want dare suppurative', 'want dare suppurative practice', 'dare', 'dare suppurative', 'dare suppurative practice', 'suppurative', 'suppurative practice', 'practice']",1,0,0.5
86676,and compassionate to my needs as a patient!,0,compassionate need patient,"['compassionate', 'compassionate need', 'compassionate need patient', 'need', 'need patient', 'patient']",0,1,0.5
95469,It truly is hard to find such high quality health practices.,0,truly hard find high quality health practice,"['truly', 'truly hard', 'truly hard find', 'truly hard find high', 'truly hard find high quality', 'truly hard find high quality health', 'truly hard find high quality health practice', 'hard', 'hard find', 'hard find high', 'hard find high quality', 'hard find high quality health', 'hard find high quality health practice', 'find', 'find high', 'find high quality', 'find high quality health', 'find high quality health practice', 'high', 'high quality', 'high quality health', 'high quality health practice', 'quality', 'quality health', 'quality health practice', 'health', 'health practice', 'practice']",1,0,0.5
136210,Dr. Bonasso was kind and compassionate to my pain.,0,kind compassionate pain,"['kind', 'kind compassionate', 'kind compassionate pain', 'compassionate', 'compassionate pain', 'pain']",0,1,0.5
176485,"for the front office staff, we had a hiccup with our first visit to the practice, and LaTonya was phenomenal.",0,office staff hiccup visit practice latonya phenomenon,"['office', 'office staff', 'office staff hiccup', 'office staff hiccup visit', 'office staff hiccup visit practice', 'office staff hiccup visit practice latonya', 'office staff hiccup visit practice latonya phenomenon', 'staff', 'staff hiccup', 'staff hiccup visit', 'staff hiccup visit practice', 'staff hiccup visit practice latonya', 'staff hiccup visit practice latonya phenomenon', 'hiccup', 'hiccup visit', 'hiccup visit practice', 'hiccup visit practice latonya', 'hiccup visit practice latonya phenomenon', 'visit', 'visit practice', 'visit practice latonya', 'visit practice latonya phenomenon', 'practice', 'practice latonya', 'practice latonya phenomenon', 'latonya', 'latonya phenomenon', 'phenomenon']",1,0,0.5
62993,He's just very compassionate in his care.,0,s compassionate care,"['s', 's compassionate', 's compassionate care', 'compassionate', 'compassionate care', 'care']",0,1,0.5
104992,"On the basis of my own 40 year career in medical practice, I give Dr Alexander Gorup a strong 5 star rating.",0,basis career medical practice dr alexander group strong star rat,"['basis', 'basis career', 'basis career medical', 'basis career medical practice', 'basis career medical practice dr', 'basis career medical practice dr alexander', 'basis career medical practice dr alexander group', 'basis career medical practice dr alexander group strong', 'basis career medical practice dr alexander group strong star', 'basis career medical practice dr alexander group strong star rat', 'career', 'career medical', 'career medical practice', 'career medical practice dr', 'career medical practice dr alexander', 'career medical practice dr alexander group', 'career medical practice dr alexander group strong', 'career medical practice dr alexander group strong star', 'career medical practice dr alexander group strong star rat', 'medical', 'medical practice', 'medical practice dr', 'medical practice dr alexander', 'medical practice dr alexander group', 'medical practice dr alexander group strong', 'medical practice dr alexander group strong star', 'medical practice dr alexander group strong star rat', 'practice', 'practice dr', 'practice dr alexander', 'practice dr alexander group', 'practice dr alexander group strong', 'practice dr alexander group strong star', 'practice dr alexander group strong star rat', 'dr', 'dr alexander', 'dr alexander group', 'dr alexander group strong', 'dr alexander group strong star', 'dr alexander group strong star rat', 'alexander', 'alexander group', 'alexander group strong', 'alexander group strong star', 'alexander group strong star rat', 'group', 'group strong', 'group strong star', 'group strong star rat', 'strong', 'strong star', 'strong star rat', 'star', 'star rat', 'rat']",1,0,0.5
151386,I'm very grateful he's practicing full-time in Charlotte.,0,m grateful s practice fulltime,"['m', 'm grateful', 'm grateful s', 'm grateful s practice', 'm grateful s practice fulltime', 'grateful', 'grateful s', 'grateful s practice', 'grateful s practice fulltime', 's', 's practice', 's practice fulltime', 'practice', 'practice fulltime', 'fulltime']",1,0,0.5
62889,"She was knowledgeable, kind, compassionate and understanding.",0,knowledgeable kind compassionate understanding,"['knowledgeable', 'knowledgeable kind', 'knowledgeable kind compassionate', 'knowledgeable kind compassionate understanding', 'kind', 'kind compassionate', 'kind compassionate understanding', 'compassionate', 'compassionate understanding', 'understanding']",0,1,0.5
121102,"Nobody cares about the time I had to take off, finding a babysitter, removing my son from practice, etc, etc.",1,care time find babysitter remove son practice etc etc,"['care', 'care time', 'care time find', 'care time find babysitter', 'care time find babysitter remove', 'care time find babysitter remove son', 'care time find babysitter remove son practice', 'care time find babysitter remove son practice etc', 'care time find babysitter remove son practice etc etc', 'time', 'time find', 'time find babysitter', 'time find babysitter remove', 'time find babysitter remove son', 'time find babysitter remove son practice', 'time find babysitter remove son practice etc', 'time find babysitter remove son practice etc etc', 'find', 'find babysitter', 'find babysitter remove', 'find babysitter remove son', 'find babysitter remove son practice', 'find babysitter remove son practice etc', 'find babysitter remove son practice etc etc', 'babysitter', 'babysitter remove', 'babysitter remove son', 'babysitter remove son practice', 'babysitter remove son practice etc', 'babysitter remove son practice etc etc', 'remove', 'remove son', 'remove son practice', 'remove son practice etc', 'remove son practice etc etc', 'son', 'son practice', 'son practice etc', 'son practice etc etc', 'practice', 'practice etc', 'practice etc etc', 'etc', 'etc etc', 'etc']",1,0,0.5
68489,I highly recommend him and his practice to both friends and my own patients.,0,highly recommend practice friend patient,"['highly', 'highly recommend', 'highly recommend practice', 'highly recommend practice friend', 'highly recommend practice friend patient', 'recommend', 'recommend practice', 'recommend practice friend', 'recommend practice friend patient', 'practice', 'practice friend', 'practice friend patient', 'friend', 'friend patient', 'patient']",1,0,0.5
110400,"Never have I been to a medical practice where everyone starting from the doctor is so unprofessional, rude and disrespectful!",1,medical practice start doctor professional rude disrespectful,"['medical', 'medical practice', 'medical practice start', 'medical practice start doctor', 'medical practice start doctor professional', 'medical practice start doctor professional rude', 'medical practice start doctor professional rude disrespectful', 'practice', 'practice start', 'practice start doctor', 'practice start doctor professional', 'practice start doctor professional rude', 'practice start doctor professional rude disrespectful', 'start', 'start doctor', 'start doctor professional', 'start doctor professional rude', 'start doctor professional rude disrespectful', 'doctor', 'doctor professional', 'doctor professional rude', 'doctor professional rude disrespectful', 'professional', 'professional rude', 'professional rude disrespectful', 'rude', 'rude disrespectful', 'disrespectful']",1,0,0.5
168266,"As a practing physician myself, I can absolutley say that in the field of pain management, the Deuk Laser",0,practice doctor absolutely field pain management desk laser,"['practice', 'practice doctor', 'practice doctor absolutely', 'practice doctor absolutely field', 'practice doctor absolutely field pain', 'practice doctor absolutely field pain management', 'practice doctor absolutely field pain management desk', 'practice doctor absolutely field pain management desk laser', 'doctor', 'doctor absolutely', 'doctor absolutely field', 'doctor absolutely field pain', 'doctor absolutely field pain management', 'doctor absolutely field pain management desk', 'doctor absolutely field pain management desk laser', 'absolutely', 'absolutely field', 'absolutely field pain', 'absolutely field pain management', 'absolutely field pain management desk', 'absolutely field pain management desk laser', 'field', 'field pain', 'field pain management', 'field pain management desk', 'field pain management desk laser', 'pain', 'pain management', 'pain management desk', 'pain management desk laser', 'management', 'management desk', 'management desk laser', 'desk', 'desk laser', 'laser']",1,0,0.5
152186,"Thinking back on it, the practice was better before OrthoVirginia came bought out the previous practice.",1,think practice good orthovirginia come buy previous practice,"['think', 'think practice', 'think practice good', 'think practice good orthovirginia', 'think practice good orthovirginia come', 'think practice good orthovirginia come buy', 'think practice good orthovirginia come buy previous', 'think practice good orthovirginia come buy previous practice', 'practice', 'practice good', 'practice good orthovirginia', 'practice good orthovirginia come', 'practice good orthovirginia come buy', 'practice good orthovirginia come buy previous', 'practice good orthovirginia come buy previous practice', 'good', 'good orthovirginia', 'good orthovirginia come', 'good orthovirginia come buy', 'good orthovirginia come buy previous', 'good orthovirginia come buy previous practice', 'orthovirginia', 'orthovirginia come', 'orthovirginia come buy', 'orthovirginia come buy previous', 'orthovirginia come buy previous practice', 'come', 'come buy', 'come buy previous', 'come buy previous practice', 'buy', 'buy previous', 'buy previous practice', 'previous', 'previous practice', 'practice']",1,0,0.5
162082,This is the 4 experience i had with this practice.,0,experience practice,"['experience', 'experience practice', 'practice']",1,0,0.5
171695,5 star practice!,0,star practice,"['star', 'star practice', 'practice']",1,0,0.5
76607,"You just want to hang out with them which, frankly, I wouldn't normally say about a medical practice!",0,want hang honestly normally medical practice,"['want', 'want hang', 'want hang honestly', 'want hang honestly normally', 'want hang honestly normally medical', 'want hang honestly normally medical practice', 'hang', 'hang honestly', 'hang honestly normally', 'hang honestly normally medical', 'hang honestly normally medical practice', 'honestly', 'honestly normally', 'honestly normally medical', 'honestly normally medical practice', 'normally', 'normally medical', 'normally medical practice', 'medical', 'medical practice', 'practice']",1,0,0.5
144100,He is very pro-active in maintaining my health status.,0,practice maintain health status,"['practice', 'practice maintain', 'practice maintain health', 'practice maintain health status', 'maintain', 'maintain health', 'maintain health status', 'health', 'health status', 'status']",1,0,0.5
96537,"and compassionate, we felt we could trust him completely at each stage of treatment.",0,compassionate feel trust completely stage treatment,"['compassionate', 'compassionate feel', 'compassionate feel trust', 'compassionate feel trust completely', 'compassionate feel trust completely stage', 'compassionate feel trust completely stage treatment', 'feel', 'feel trust', 'feel trust completely', 'feel trust completely stage', 'feel trust completely stage treatment', 'trust', 'trust completely', 'trust completely stage', 'trust completely stage treatment', 'completely', 'completely stage', 'completely stage treatment', 'stage', 'stage treatment', 'treatment']",0,1,0.5
91386,"and admire most about Dr. Nurudeen is that she is very professional, friendly, always on time, smart, intelligent, compassion,and dedicated.",0,admire dr nurudeen professional friendly time smart intelligent compassionate dedicate,"['admire', 'admire dr', 'admire dr nurudeen', 'admire dr nurudeen professional', 'admire dr nurudeen professional friendly', 'admire dr nurudeen professional friendly time', 'admire dr nurudeen professional friendly time smart', 'admire dr nurudeen professional friendly time smart intelligent', 'admire dr nurudeen professional friendly time smart intelligent compassionate', 'admire dr nurudeen professional friendly time smart intelligent compassionate dedicate', 'dr', 'dr nurudeen', 'dr nurudeen professional', 'dr nurudeen professional friendly', 'dr nurudeen professional friendly time', 'dr nurudeen professional friendly time smart', 'dr nurudeen professional friendly time smart intelligent', 'dr nurudeen professional friendly time smart intelligent compassionate', 'dr nurudeen professional friendly time smart intelligent compassionate dedicate', 'nurudeen', 'nurudeen professional', 'nurudeen professional friendly', 'nurudeen professional friendly time', 'nurudeen professional friendly time smart', 'nurudeen professional friendly time smart intelligent', 'nurudeen professional friendly time smart intelligent compassionate', 'nurudeen professional friendly time smart intelligent compassionate dedicate', 'professional', 'professional friendly', 'professional friendly time', 'professional friendly time smart', 'professional friendly time smart intelligent', 'professional friendly time smart intelligent compassionate', 'professional friendly time smart intelligent compassionate dedicate', 'friendly', 'friendly time', 'friendly time smart', 'friendly time smart intelligent', 'friendly time smart intelligent compassionate', 'friendly time smart intelligent compassionate dedicate', 'time', 'time smart', 'time smart intelligent', 'time smart intelligent compassionate', 'time smart intelligent compassionate dedicate', 'smart', 'smart intelligent', 'smart intelligent compassionate', 'smart intelligent compassionate dedicate', 'intelligent', 'intelligent compassionate', 'intelligent compassionate dedicate', 'compassionate', 'compassionate dedicate', 'dedicate']",0,1,0.5
91476,"The kindest, most compassionate, skilled surgeon.",0,kind compassionate skilled surgeon,"['kind', 'kind compassionate', 'kind compassionate skilled', 'kind compassionate skilled surgeon', 'compassionate', 'compassionate skilled', 'compassionate skilled surgeon', 'skilled', 'skilled surgeon', 'surgeon']",0,1,0.5
182070,"He will be there to hold your hand, this is a private practice so don't expect the ""Walmart "" shenanigans.",0,hold hand private practice expect palmar shenanigan,"['hold', 'hold hand', 'hold hand private', 'hold hand private practice', 'hold hand private practice expect', 'hold hand private practice expect palmar', 'hold hand private practice expect palmar shenanigan', 'hand', 'hand private', 'hand private practice', 'hand private practice expect', 'hand private practice expect palmar', 'hand private practice expect palmar shenanigan', 'private', 'private practice', 'private practice expect', 'private practice expect palmar', 'private practice expect palmar shenanigan', 'practice', 'practice expect', 'practice expect palmar', 'practice expect palmar shenanigan', 'expect', 'expect palmar', 'expect palmar shenanigan', 'palmar', 'palmar shenanigan', 'shenanigan']",1,0,0.5
111347,I know Dr Natalie is not board certified but i did her ABCs research and she has been practicing for ten years.,0,know board terrify rudiment research practice,"['know', 'know board', 'know board terrify', 'know board terrify rudiment', 'know board terrify rudiment research', 'know board terrify rudiment research practice', 'board', 'board terrify', 'board terrify rudiment', 'board terrify rudiment research', 'board terrify rudiment research practice', 'terrify', 'terrify rudiment', 'terrify rudiment research', 'terrify rudiment research practice', 'rudiment', 'rudiment research', 'rudiment research practice', 'research', 'research practice', 'practice']",1,0,0.5
67389,He is a very compassionate person.,0,compassionate person,"['compassionate', 'compassionate person', 'person']",0,1,0.5
69678,I read lots of positive reviews about Dr. Hedden and his practice.,0,read lot positive review practice,"['read', 'read lot', 'read lot positive', 'read lot positive review', 'read lot positive review practice', 'lot', 'lot positive', 'lot positive review', 'lot positive review practice', 'positive', 'positive review', 'positive review practice', 'review', 'review practice', 'practice']",1,0,0.5
124240,This practice is all about getting your money and could care less about their patients.,1,practice get money care patient,"['practice', 'practice get', 'practice get money', 'practice get money care', 'practice get money care patient', 'get', 'get money', 'get money care', 'get money care patient', 'money', 'money care', 'money care patient', 'care', 'care patient', 'patient']",1,0,0.5
127078,I HIGHLY recommend anyone who even has the slightest heart string tug towards looking into having an operation done to contact this practice!,0,highly recommend slight heart string tug look have operation contact practice,"['highly', 'highly recommend', 'highly recommend slight', 'highly recommend slight heart', 'highly recommend slight heart string', 'highly recommend slight heart string tug', 'highly recommend slight heart string tug look', 'highly recommend slight heart string tug look have', 'highly recommend slight heart string tug look have operation', 'highly recommend slight heart string tug look have operation contact', 'highly recommend slight heart string tug look have operation contact practice', 'recommend', 'recommend slight', 'recommend slight heart', 'recommend slight heart string', 'recommend slight heart string tug', 'recommend slight heart string tug look', 'recommend slight heart string tug look have', 'recommend slight heart string tug look have operation', 'recommend slight heart string tug look have operation contact', 'recommend slight heart string tug look have operation contact practice', 'slight', 'slight heart', 'slight heart string', 'slight heart string tug', 'slight heart string tug look', 'slight heart string tug look have', 'slight heart string tug look have operation', 'slight heart string tug look have operation contact', 'slight heart string tug look have operation contact practice', 'heart', 'heart string', 'heart string tug', 'heart string tug look', 'heart string tug look have', 'heart string tug look have operation', 'heart string tug look have operation contact', 'heart string tug look have operation contact practice', 'string', 'string tug', 'string tug look', 'string tug look have', 'string tug look have operation', 'string tug look have operation contact', 'string tug look have operation contact practice', 'tug', 'tug look', 'tug look have', 'tug look have operation', 'tug look have operation contact', 'tug look have operation contact practice', 'look', 'look have', 'look have operation', 'look have operation contact', 'look have operation contact practice', 'have', 'have operation', 'have operation contact', 'have operation contact practice', 'operation', 'operation contact', 'operation contact practice', 'contact', 'contact practice', 'practice']",1,0,0.5
98987,I really appreciate the time and care given at this practice.,0,appreciate time care give practice,"['appreciate', 'appreciate time', 'appreciate time care', 'appreciate time care give', 'appreciate time care give practice', 'time', 'time care', 'time care give', 'time care give practice', 'care', 'care give', 'care give practice', 'give', 'give practice', 'practice']",1,0,0.5
61612,"She's extremely compassionate, intelligent, and, if not informed, will get informed.",0,s extremely compassionate intelligent inform inform,"['s', 's extremely', 's extremely compassionate', 's extremely compassionate intelligent', 's extremely compassionate intelligent inform', 's extremely compassionate intelligent inform inform', 'extremely', 'extremely compassionate', 'extremely compassionate intelligent', 'extremely compassionate intelligent inform', 'extremely compassionate intelligent inform inform', 'compassionate', 'compassionate intelligent', 'compassionate intelligent inform', 'compassionate intelligent inform inform', 'intelligent', 'intelligent inform', 'intelligent inform inform', 'inform', 'inform inform', 'inform']",0,1,0.5
142712,She has gotten to know our family over our years with practice and we are so comfortable having her care for us!,0,get know family practice comfortable have care,"['get', 'get know', 'get know family', 'get know family practice', 'get know family practice comfortable', 'get know family practice comfortable have', 'get know family practice comfortable have care', 'know', 'know family', 'know family practice', 'know family practice comfortable', 'know family practice comfortable have', 'know family practice comfortable have care', 'family', 'family practice', 'family practice comfortable', 'family practice comfortable have', 'family practice comfortable have care', 'practice', 'practice comfortable', 'practice comfortable have', 'practice comfortable have care', 'comfortable', 'comfortable have', 'comfortable have care', 'have', 'have care', 'care']",1,0,0.5
164203,and the pain with my tooth was beneficial as it pushed me to finally change practices and it was so worth it!!,0,pain tooth beneficial push finally change practice worth,"['pain', 'pain tooth', 'pain tooth beneficial', 'pain tooth beneficial push', 'pain tooth beneficial push finally', 'pain tooth beneficial push finally change', 'pain tooth beneficial push finally change practice', 'pain tooth beneficial push finally change practice worth', 'tooth', 'tooth beneficial', 'tooth beneficial push', 'tooth beneficial push finally', 'tooth beneficial push finally change', 'tooth beneficial push finally change practice', 'tooth beneficial push finally change practice worth', 'beneficial', 'beneficial push', 'beneficial push finally', 'beneficial push finally change', 'beneficial push finally change practice', 'beneficial push finally change practice worth', 'push', 'push finally', 'push finally change', 'push finally change practice', 'push finally change practice worth', 'finally', 'finally change', 'finally change practice', 'finally change practice worth', 'change', 'change practice', 'change practice worth', 'practice', 'practice worth', 'worth']",1,0,0.5
