commentId,comment,classification,comment_processed,word_phrase_list,little,little pain,pain,exceed,exceed expectation,expectation,similarity_score
176518,I got an injection and felt no pain.,0,get injection feel no pain,"['get', 'get injection', 'get injection feel', 'get injection feel no', 'get injection feel no pain', 'injection', 'injection feel', 'injection feel no', 'injection feel no pain', 'feel', 'feel no', 'feel no pain', 'no', 'no pain', 'pain']",0,0,1,0,0,0,0.08
131362,"I love the work she has done, superseding my expectations.",0,love work supplant expectation,"['love', 'love work', 'love work supplant', 'love work supplant expectation', 'work', 'work supplant', 'work supplant expectation', 'supplant', 'supplant expectation', 'expectation']",0,0,0,0,0,1,0.1
148988,I had the surgery and never experienced any pain following the surgery and did not require any pain medication!,0,surgery experience pain follow surgery not require pain meditation,"['surgery', 'surgery experience', 'surgery experience pain', 'surgery experience pain follow', 'surgery experience pain follow surgery', 'surgery experience pain follow surgery not', 'surgery experience pain follow surgery not require', 'surgery experience pain follow surgery not require pain', 'surgery experience pain follow surgery not require pain meditation', 'experience', 'experience pain', 'experience pain follow', 'experience pain follow surgery', 'experience pain follow surgery not', 'experience pain follow surgery not require', 'experience pain follow surgery not require pain', 'experience pain follow surgery not require pain meditation', 'pain', 'pain follow', 'pain follow surgery', 'pain follow surgery not', 'pain follow surgery not require', 'pain follow surgery not require pain', 'pain follow surgery not require pain meditation', 'follow', 'follow surgery', 'follow surgery not', 'follow surgery not require', 'follow surgery not require pain', 'follow surgery not require pain meditation', 'surgery', 'surgery not', 'surgery not require', 'surgery not require pain', 'surgery not require pain meditation', 'not', 'not require', 'not require pain', 'not require pain meditation', 'require', 'require pain', 'require pain meditation', 'pain', 'pain meditation', 'meditation']",0,0,1,0,0,0,0.03636363636363636
151902,Artwork a little sexual for a women's clinic in my and nurse's opinion except body casts.,1,network little sexual woman clinic nurse opinion body cast,"['network', 'network little', 'network little sexual', 'network little sexual woman', 'network little sexual woman clinic', 'network little sexual woman clinic nurse', 'network little sexual woman clinic nurse opinion', 'network little sexual woman clinic nurse opinion body', 'network little sexual woman clinic nurse opinion body cast', 'little', 'little sexual', 'little sexual woman', 'little sexual woman clinic', 'little sexual woman clinic nurse', 'little sexual woman clinic nurse opinion', 'little sexual woman clinic nurse opinion body', 'little sexual woman clinic nurse opinion body cast', 'sexual', 'sexual woman', 'sexual woman clinic', 'sexual woman clinic nurse', 'sexual woman clinic nurse opinion', 'sexual woman clinic nurse opinion body', 'sexual woman clinic nurse opinion body cast', 'woman', 'woman clinic', 'woman clinic nurse', 'woman clinic nurse opinion', 'woman clinic nurse opinion body', 'woman clinic nurse opinion body cast', 'clinic', 'clinic nurse', 'clinic nurse opinion', 'clinic nurse opinion body', 'clinic nurse opinion body cast', 'nurse', 'nurse opinion', 'nurse opinion body', 'nurse opinion body cast', 'opinion', 'opinion body', 'opinion body cast', 'body', 'body cast', 'cast']",1,0,0,0,0,0,0.03636363636363636
183816,"Immediate relief, no more sciatic pain.",0,immediate relief no sciatic pain,"['immediate', 'immediate relief', 'immediate relief no', 'immediate relief no sciatic', 'immediate relief no sciatic pain', 'relief', 'relief no', 'relief no sciatic', 'relief no sciatic pain', 'no', 'no sciatic', 'no sciatic pain', 'sciatic', 'sciatic pain', 'pain']",0,0,1,0,0,0,0.08
72147,Today my pain is minimal and in addition I have lost 30 lbs.,0,pain minimal addition lose lupus erythematosus,"['pain', 'pain minimal', 'pain minimal addition', 'pain minimal addition lose', 'pain minimal addition lose lupus', 'pain minimal addition lose lupus erythematosus', 'minimal', 'minimal addition', 'minimal addition lose', 'minimal addition lose lupus', 'minimal addition lose lupus erythematosus', 'addition', 'addition lose', 'addition lose lupus', 'addition lose lupus erythematosus', 'lose', 'lose lupus', 'lose lupus erythematosus', 'lupus', 'lupus erythematosus', 'erythematosus']",0,0,1,0,0,0,0.06451612903225806
178633,The specialists at Park Nicollet have not been able to determine the cause of the pain and inflammation in my left hip.,1,specialist park nicollet not able determine cause pain inflammation leave hip,"['specialist', 'specialist park', 'specialist park nicollet', 'specialist park nicollet not', 'specialist park nicollet not able', 'specialist park nicollet not able determine', 'specialist park nicollet not able determine cause', 'specialist park nicollet not able determine cause pain', 'specialist park nicollet not able determine cause pain inflammation', 'specialist park nicollet not able determine cause pain inflammation leave', 'specialist park nicollet not able determine cause pain inflammation leave hip', 'park', 'park nicollet', 'park nicollet not', 'park nicollet not able', 'park nicollet not able determine', 'park nicollet not able determine cause', 'park nicollet not able determine cause pain', 'park nicollet not able determine cause pain inflammation', 'park nicollet not able determine cause pain inflammation leave', 'park nicollet not able determine cause pain inflammation leave hip', 'nicollet', 'nicollet not', 'nicollet not able', 'nicollet not able determine', 'nicollet not able determine cause', 'nicollet not able determine cause pain', 'nicollet not able determine cause pain inflammation', 'nicollet not able determine cause pain inflammation leave', 'nicollet not able determine cause pain inflammation leave hip', 'not', 'not able', 'not able determine', 'not able determine cause', 'not able determine cause pain', 'not able determine cause pain inflammation', 'not able determine cause pain inflammation leave', 'not able determine cause pain inflammation leave hip', 'able', 'able determine', 'able determine cause', 'able determine cause pain', 'able determine cause pain inflammation', 'able determine cause pain inflammation leave', 'able determine cause pain inflammation leave hip', 'determine', 'determine cause', 'determine cause pain', 'determine cause pain inflammation', 'determine cause pain inflammation leave', 'determine cause pain inflammation leave hip', 'cause', 'cause pain', 'cause pain inflammation', 'cause pain inflammation leave', 'cause pain inflammation leave hip', 'pain', 'pain inflammation', 'pain inflammation leave', 'pain inflammation leave hip', 'inflammation', 'inflammation leave', 'inflammation leave hip', 'leave', 'leave hip', 'hip']",0,0,1,0,0,0,0.02631578947368421
126783,and she said again 'Friday!' its been since almost 2 weeks just a little frustrating,1,say little frustration,"['say', 'say little', 'say little frustration', 'little', 'little frustration', 'frustration']",1,0,0,0,0,0,0.125
94449,We love how caring he was with us and made sure we understood every little detail!,0,love dare sure understand little detail,"['love', 'love dare', 'love dare sure', 'love dare sure understand', 'love dare sure understand little', 'love dare sure understand little detail', 'dare', 'dare sure', 'dare sure understand', 'dare sure understand little', 'dare sure understand little detail', 'sure', 'sure understand', 'sure understand little', 'sure understand little detail', 'understand', 'understand little', 'understand little detail', 'little', 'little detail', 'detail']",1,0,0,0,0,0,0.06451612903225806
144925,I have a personal good friend that went to Mendieta a little over a year prior to me and she had a good experience.,0,personal good friend go mendota little year prior good experience,"['personal', 'personal good', 'personal good friend', 'personal good friend go', 'personal good friend go mendota', 'personal good friend go mendota little', 'personal good friend go mendota little year', 'personal good friend go mendota little year prior', 'personal good friend go mendota little year prior good', 'personal good friend go mendota little year prior good experience', 'good', 'good friend', 'good friend go', 'good friend go mendota', 'good friend go mendota little', 'good friend go mendota little year', 'good friend go mendota little year prior', 'good friend go mendota little year prior good', 'good friend go mendota little year prior good experience', 'friend', 'friend go', 'friend go mendota', 'friend go mendota little', 'friend go mendota little year', 'friend go mendota little year prior', 'friend go mendota little year prior good', 'friend go mendota little year prior good experience', 'go', 'go mendota', 'go mendota little', 'go mendota little year', 'go mendota little year prior', 'go mendota little year prior good', 'go mendota little year prior good experience', 'mendota', 'mendota little', 'mendota little year', 'mendota little year prior', 'mendota little year prior good', 'mendota little year prior good experience', 'little', 'little year', 'little year prior', 'little year prior good', 'little year prior good experience', 'year', 'year prior', 'year prior good', 'year prior good experience', 'prior', 'prior good', 'prior good experience', 'good', 'good experience', 'experience']",1,0,0,0,0,0,0.03076923076923077
181228,and when I woke up it was done and fortunately I didn't have Pain or bruise and I only take,0,wake fortunately pain bruise,"['wake', 'wake fortunately', 'wake fortunately pain', 'wake fortunately pain bruise', 'fortunately', 'fortunately pain', 'fortunately pain bruise', 'pain', 'pain bruise', 'bruise']",0,0,1,0,0,0,0.1
158534,Although when going to him I thought wow this is a little pricey for Botox,1,go think little price,"['go', 'go think', 'go think little', 'go think little price', 'think', 'think little', 'think little price', 'little', 'little price', 'price']",1,0,0,0,0,0,0.1
159507,Only a little more than one month in and I?m already seeing changes.,0,little month see change,"['little', 'little month', 'little month see', 'little month see change', 'month', 'month see', 'month see change', 'see', 'see change', 'change']",1,0,0,0,0,0,0.1
85346,and neck pain relief was pretty much instant.,0,neck pain relief pretty instant,"['neck', 'neck pain', 'neck pain relief', 'neck pain relief pretty', 'neck pain relief pretty instant', 'pain', 'pain relief', 'pain relief pretty', 'pain relief pretty instant', 'relief', 'relief pretty', 'relief pretty instant', 'pretty', 'pretty instant', 'instant']",0,0,1,0,0,0,0.08
125482,when my mom went back after the procedure and told dr tartak that she was in alot of pain after 3 weeks.,1,mon go procedure tell tartar clot pain,"['mon', 'mon go', 'mon go procedure', 'mon go procedure tell', 'mon go procedure tell tartar', 'mon go procedure tell tartar clot', 'mon go procedure tell tartar clot pain', 'go', 'go procedure', 'go procedure tell', 'go procedure tell tartar', 'go procedure tell tartar clot', 'go procedure tell tartar clot pain', 'procedure', 'procedure tell', 'procedure tell tartar', 'procedure tell tartar clot', 'procedure tell tartar clot pain', 'tell', 'tell tartar', 'tell tartar clot', 'tell tartar clot pain', 'tartar', 'tartar clot', 'tartar clot pain', 'clot', 'clot pain', 'pain']",0,0,1,0,0,0,0.05263157894736842
138324,I have transferred from my pain management physician in Boston to Dr Korunda without any issues.,0,transfer pain management doctor issue,"['transfer', 'transfer pain', 'transfer pain management', 'transfer pain management doctor', 'transfer pain management doctor issue', 'pain', 'pain management', 'pain management doctor', 'pain management doctor issue', 'management', 'management doctor', 'management doctor issue', 'doctor', 'doctor issue', 'issue']",0,0,1,0,0,0,0.08
159880,Dr. Schwarz is an artist with a very delicate touch. 80% of my seven years worth of terrible pain was gone after the surgery,0,artist delicate touch worth terrible pain go surgery,"['artist', 'artist delicate', 'artist delicate touch', 'artist delicate touch worth', 'artist delicate touch worth terrible', 'artist delicate touch worth terrible pain', 'artist delicate touch worth terrible pain go', 'artist delicate touch worth terrible pain go surgery', 'delicate', 'delicate touch', 'delicate touch worth', 'delicate touch worth terrible', 'delicate touch worth terrible pain', 'delicate touch worth terrible pain go', 'delicate touch worth terrible pain go surgery', 'touch', 'touch worth', 'touch worth terrible', 'touch worth terrible pain', 'touch worth terrible pain go', 'touch worth terrible pain go surgery', 'worth', 'worth terrible', 'worth terrible pain', 'worth terrible pain go', 'worth terrible pain go surgery', 'terrible', 'terrible pain', 'terrible pain go', 'terrible pain go surgery', 'pain', 'pain go', 'pain go surgery', 'go', 'go surgery', 'surgery']",0,0,1,0,0,0,0.043478260869565216
166593,From the first appt to surgery to my last appt he had me ready for all my expectations.,0,apt surgery apt ready expectation,"['apt', 'apt surgery', 'apt surgery apt', 'apt surgery apt ready', 'apt surgery apt ready expectation', 'surgery', 'surgery apt', 'surgery apt ready', 'surgery apt ready expectation', 'apt', 'apt ready', 'apt ready expectation', 'ready', 'ready expectation', 'expectation']",0,0,0,0,0,1,0.08
151025,"Five years have passed and I have had no further carpal tunnel pain, which at times could be nearly impossible to bear.",0,pass no carpal tunnel pain time nearly impossible bear,"['pass', 'pass no', 'pass no carpal', 'pass no carpal tunnel', 'pass no carpal tunnel pain', 'pass no carpal tunnel pain time', 'pass no carpal tunnel pain time nearly', 'pass no carpal tunnel pain time nearly impossible', 'pass no carpal tunnel pain time nearly impossible bear', 'no', 'no carpal', 'no carpal tunnel', 'no carpal tunnel pain', 'no carpal tunnel pain time', 'no carpal tunnel pain time nearly', 'no carpal tunnel pain time nearly impossible', 'no carpal tunnel pain time nearly impossible bear', 'carpal', 'carpal tunnel', 'carpal tunnel pain', 'carpal tunnel pain time', 'carpal tunnel pain time nearly', 'carpal tunnel pain time nearly impossible', 'carpal tunnel pain time nearly impossible bear', 'tunnel', 'tunnel pain', 'tunnel pain time', 'tunnel pain time nearly', 'tunnel pain time nearly impossible', 'tunnel pain time nearly impossible bear', 'pain', 'pain time', 'pain time nearly', 'pain time nearly impossible', 'pain time nearly impossible bear', 'time', 'time nearly', 'time nearly impossible', 'time nearly impossible bear', 'nearly', 'nearly impossible', 'nearly impossible bear', 'impossible', 'impossible bear', 'bear']",0,0,1,0,0,0,0.03636363636363636
161388,So sad I'm in pain from a surgery he did over a year ago and can't get in to see anyone.,1,sad pain surgery,"['sad', 'sad pain', 'sad pain surgery', 'pain', 'pain surgery', 'surgery']",0,0,1,0,0,0,0.125
90500,I felt no pain during surgery and was just a little sensitive for a week afterwards.,0,feel no pain surgery little sensitive,"['feel', 'feel no', 'feel no pain', 'feel no pain surgery', 'feel no pain surgery little', 'feel no pain surgery little sensitive', 'no', 'no pain', 'no pain surgery', 'no pain surgery little', 'no pain surgery little sensitive', 'pain', 'pain surgery', 'pain surgery little', 'pain surgery little sensitive', 'surgery', 'surgery little', 'surgery little sensitive', 'little', 'little sensitive', 'sensitive']",1,0,1,0,0,0,0.12903225806451613
58576,A little less wait.,1,little wait,"['little', 'little wait', 'wait']",1,0,0,0,0,0,0.15384615384615385
117456,If he can be that rude to a mom whose son is pain i would hate to see how he acts with his other patients.,1,rude mon son pain hate act patient,"['rude', 'rude mon', 'rude mon son', 'rude mon son pain', 'rude mon son pain hate', 'rude mon son pain hate act', 'rude mon son pain hate act patient', 'mon', 'mon son', 'mon son pain', 'mon son pain hate', 'mon son pain hate act', 'mon son pain hate act patient', 'son', 'son pain', 'son pain hate', 'son pain hate act', 'son pain hate act patient', 'pain', 'pain hate', 'pain hate act', 'pain hate act patient', 'hate', 'hate act', 'hate act patient', 'act', 'act patient', 'patient']",0,0,1,0,0,0,0.05263157894736842
65003,but I just wish that he was a little bit easier to get to.,1,wish little bit easy,"['wish', 'wish little', 'wish little bit', 'wish little bit easy', 'little', 'little bit', 'little bit easy', 'bit', 'bit easy', 'easy']",1,0,0,0,0,0,0.1
178436,Very honest and upfront about the entire procedure and the expectations.,0,honest entire procedure expectation,"['honest', 'honest entire', 'honest entire procedure', 'honest entire procedure expectation', 'entire', 'entire procedure', 'entire procedure expectation', 'procedure', 'procedure expectation', 'expectation']",0,0,0,0,0,1,0.1
183890,Gives you realistic expectations and talks you through the whole process.,0,give realistic expectation talk process,"['give', 'give realistic', 'give realistic expectation', 'give realistic expectation talk', 'give realistic expectation talk process', 'realistic', 'realistic expectation', 'realistic expectation talk', 'realistic expectation talk process', 'expectation', 'expectation talk', 'expectation talk process', 'talk', 'talk process', 'process']",0,0,0,0,0,1,0.08
159561,"Korunda pain management, and in particular Dr Fuchs, operate with a very kind, knowledgeable and highly qualified level of expertise.",0,pain management particular operate kind knowledgeable highly qualify level expertness,"['pain', 'pain management', 'pain management particular', 'pain management particular operate', 'pain management particular operate kind', 'pain management particular operate kind knowledgeable', 'pain management particular operate kind knowledgeable highly', 'pain management particular operate kind knowledgeable highly qualify', 'pain management particular operate kind knowledgeable highly qualify level', 'pain management particular operate kind knowledgeable highly qualify level expertness', 'management', 'management particular', 'management particular operate', 'management particular operate kind', 'management particular operate kind knowledgeable', 'management particular operate kind knowledgeable highly', 'management particular operate kind knowledgeable highly qualify', 'management particular operate kind knowledgeable highly qualify level', 'management particular operate kind knowledgeable highly qualify level expertness', 'particular', 'particular operate', 'particular operate kind', 'particular operate kind knowledgeable', 'particular operate kind knowledgeable highly', 'particular operate kind knowledgeable highly qualify', 'particular operate kind knowledgeable highly qualify level', 'particular operate kind knowledgeable highly qualify level expertness', 'operate', 'operate kind', 'operate kind knowledgeable', 'operate kind knowledgeable highly', 'operate kind knowledgeable highly qualify', 'operate kind knowledgeable highly qualify level', 'operate kind knowledgeable highly qualify level expertness', 'kind', 'kind knowledgeable', 'kind knowledgeable highly', 'kind knowledgeable highly qualify', 'kind knowledgeable highly qualify level', 'kind knowledgeable highly qualify level expertness', 'knowledgeable', 'knowledgeable highly', 'knowledgeable highly qualify', 'knowledgeable highly qualify level', 'knowledgeable highly qualify level expertness', 'highly', 'highly qualify', 'highly qualify level', 'highly qualify level expertness', 'qualify', 'qualify level', 'qualify level expertness', 'level', 'level expertness', 'expertness']",0,0,1,0,0,0,0.03076923076923077
164644,Three weeks after the first injection the pain had attenuated and returned.,1,injection pain attenuate return,"['injection', 'injection pain', 'injection pain attenuate', 'injection pain attenuate return', 'pain', 'pain attenuate', 'pain attenuate return', 'attenuate', 'attenuate return', 'return']",0,0,1,0,0,0,0.1
96693,"The pain is much less, the recovery times are quicker",0,pain recovery time quick,"['pain', 'pain recovery', 'pain recovery time', 'pain recovery time quick', 'recovery', 'recovery time', 'recovery time quick', 'time', 'time quick', 'quick']",0,0,1,0,0,0,0.1
103600,Great for pain management.,0,great pain management,"['great', 'great pain', 'great pain management', 'pain', 'pain management', 'management']",0,0,1,0,0,0,0.125
94242,Was helpful to have the numbing cream--significantly less pain this time.,0,helpful rubbing creamsignificantly pain time,"['helpful', 'helpful rubbing', 'helpful rubbing creamsignificantly', 'helpful rubbing creamsignificantly pain', 'helpful rubbing creamsignificantly pain time', 'rubbing', 'rubbing creamsignificantly', 'rubbing creamsignificantly pain', 'rubbing creamsignificantly pain time', 'creamsignificantly', 'creamsignificantly pain', 'creamsignificantly pain time', 'pain', 'pain time', 'time']",0,0,1,0,0,0,0.08
138545,"My skin then felt a little like sandpaper for a few days,",1,skin feel little like sandpaper,"['skin', 'skin feel', 'skin feel little', 'skin feel little like', 'skin feel little like sandpaper', 'feel', 'feel little', 'feel little like', 'feel little like sandpaper', 'little', 'little like', 'little like sandpaper', 'like', 'like sandpaper', 'sandpaper']",1,0,0,0,0,0,0.08
85310,"Not only was he a wonderful surgeon, who helped cure excruciating back pain I suffered with,",0,not fantastic surgeon help cure torment pain suffer,"['not', 'not fantastic', 'not fantastic surgeon', 'not fantastic surgeon help', 'not fantastic surgeon help cure', 'not fantastic surgeon help cure torment', 'not fantastic surgeon help cure torment pain', 'not fantastic surgeon help cure torment pain suffer', 'fantastic', 'fantastic surgeon', 'fantastic surgeon help', 'fantastic surgeon help cure', 'fantastic surgeon help cure torment', 'fantastic surgeon help cure torment pain', 'fantastic surgeon help cure torment pain suffer', 'surgeon', 'surgeon help', 'surgeon help cure', 'surgeon help cure torment', 'surgeon help cure torment pain', 'surgeon help cure torment pain suffer', 'help', 'help cure', 'help cure torment', 'help cure torment pain', 'help cure torment pain suffer', 'cure', 'cure torment', 'cure torment pain', 'cure torment pain suffer', 'torment', 'torment pain', 'torment pain suffer', 'pain', 'pain suffer', 'suffer']",0,0,1,0,0,0,0.043478260869565216
74251,"After the surgery, my husband's pain is worse.",1,surgery husband pain bad,"['surgery', 'surgery husband', 'surgery husband pain', 'surgery husband pain bad', 'husband', 'husband pain', 'husband pain bad', 'pain', 'pain bad', 'bad']",0,0,1,0,0,0,0.1
129107,My experience was great he took away my pain and I would reamend him to any one I really like Dr. Dagnew,0,experience great take away pain dream like danger,"['experience', 'experience great', 'experience great take', 'experience great take away', 'experience great take away pain', 'experience great take away pain dream', 'experience great take away pain dream like', 'experience great take away pain dream like danger', 'great', 'great take', 'great take away', 'great take away pain', 'great take away pain dream', 'great take away pain dream like', 'great take away pain dream like danger', 'take', 'take away', 'take away pain', 'take away pain dream', 'take away pain dream like', 'take away pain dream like danger', 'away', 'away pain', 'away pain dream', 'away pain dream like', 'away pain dream like danger', 'pain', 'pain dream', 'pain dream like', 'pain dream like danger', 'dream', 'dream like', 'dream like danger', 'like', 'like danger', 'danger']",0,0,1,0,0,0,0.043478260869565216
151190,Dr. Esses performed surgery on my lower back and now I'm no longer in pain.,0,perform surgery low no long pain,"['perform', 'perform surgery', 'perform surgery low', 'perform surgery low no', 'perform surgery low no long', 'perform surgery low no long pain', 'surgery', 'surgery low', 'surgery low no', 'surgery low no long', 'surgery low no long pain', 'low', 'low no', 'low no long', 'low no long pain', 'no', 'no long', 'no long pain', 'long', 'long pain', 'pain']",0,0,1,0,0,0,0.06451612903225806
104008,"in the interim, Dr. Balog must be paying Yelp some monies to keep true reviews from someone who didn't violate the pain contract!",1,interim pay yip pony true review violate pain contract,"['interim', 'interim pay', 'interim pay yip', 'interim pay yip pony', 'interim pay yip pony true', 'interim pay yip pony true review', 'interim pay yip pony true review violate', 'interim pay yip pony true review violate pain', 'interim pay yip pony true review violate pain contract', 'pay', 'pay yip', 'pay yip pony', 'pay yip pony true', 'pay yip pony true review', 'pay yip pony true review violate', 'pay yip pony true review violate pain', 'pay yip pony true review violate pain contract', 'yip', 'yip pony', 'yip pony true', 'yip pony true review', 'yip pony true review violate', 'yip pony true review violate pain', 'yip pony true review violate pain contract', 'pony', 'pony true', 'pony true review', 'pony true review violate', 'pony true review violate pain', 'pony true review violate pain contract', 'true', 'true review', 'true review violate', 'true review violate pain', 'true review violate pain contract', 'review', 'review violate', 'review violate pain', 'review violate pain contract', 'violate', 'violate pain', 'violate pain contract', 'pain', 'pain contract', 'contract']",0,0,1,0,0,0,0.03636363636363636
110876,"The procedure went well, and I did not have pain during the procedure.",0,procedure go not pain procedure,"['procedure', 'procedure go', 'procedure go not', 'procedure go not pain', 'procedure go not pain procedure', 'go', 'go not', 'go not pain', 'go not pain procedure', 'not', 'not pain', 'not pain procedure', 'pain', 'pain procedure', 'procedure']",0,0,1,0,0,0,0.08
95270,"Efficient experience , short waiting time, no pain, was very easy ,",0,efficient experience short wait time no pain easy,"['efficient', 'efficient experience', 'efficient experience short', 'efficient experience short wait', 'efficient experience short wait time', 'efficient experience short wait time no', 'efficient experience short wait time no pain', 'efficient experience short wait time no pain easy', 'experience', 'experience short', 'experience short wait', 'experience short wait time', 'experience short wait time no', 'experience short wait time no pain', 'experience short wait time no pain easy', 'short', 'short wait', 'short wait time', 'short wait time no', 'short wait time no pain', 'short wait time no pain easy', 'wait', 'wait time', 'wait time no', 'wait time no pain', 'wait time no pain easy', 'time', 'time no', 'time no pain', 'time no pain easy', 'no', 'no pain', 'no pain easy', 'pain', 'pain easy', 'easy']",0,0,1,0,0,0,0.043478260869565216
117017,I am nearly 1 month post op and I experienced no pain from the nasal surgery whatsoever.,0,nearly month post op experience no pain nasal surgery any,"['nearly', 'nearly month', 'nearly month post', 'nearly month post op', 'nearly month post op experience', 'nearly month post op experience no', 'nearly month post op experience no pain', 'nearly month post op experience no pain nasal', 'nearly month post op experience no pain nasal surgery', 'nearly month post op experience no pain nasal surgery any', 'month', 'month post', 'month post op', 'month post op experience', 'month post op experience no', 'month post op experience no pain', 'month post op experience no pain nasal', 'month post op experience no pain nasal surgery', 'month post op experience no pain nasal surgery any', 'post', 'post op', 'post op experience', 'post op experience no', 'post op experience no pain', 'post op experience no pain nasal', 'post op experience no pain nasal surgery', 'post op experience no pain nasal surgery any', 'op', 'op experience', 'op experience no', 'op experience no pain', 'op experience no pain nasal', 'op experience no pain nasal surgery', 'op experience no pain nasal surgery any', 'experience', 'experience no', 'experience no pain', 'experience no pain nasal', 'experience no pain nasal surgery', 'experience no pain nasal surgery any', 'no', 'no pain', 'no pain nasal', 'no pain nasal surgery', 'no pain nasal surgery any', 'pain', 'pain nasal', 'pain nasal surgery', 'pain nasal surgery any', 'nasal', 'nasal surgery', 'nasal surgery any', 'surgery', 'surgery any', 'any']",0,0,1,0,0,0,0.03076923076923077
180943,My pain level has come down so in these three weeks.,0,pain level come,"['pain', 'pain level', 'pain level come', 'level', 'level come', 'come']",0,0,1,0,0,0,0.125
154483,He cares about you and your pain!!,0,care pain,"['care', 'care pain', 'pain']",0,0,1,0,0,0,0.15384615384615385
116984,"There was a little wait but, the experience was great and the staff was very nice.",0,little wait experience great staff nice,"['little', 'little wait', 'little wait experience', 'little wait experience great', 'little wait experience great staff', 'little wait experience great staff nice', 'wait', 'wait experience', 'wait experience great', 'wait experience great staff', 'wait experience great staff nice', 'experience', 'experience great', 'experience great staff', 'experience great staff nice', 'great', 'great staff', 'great staff nice', 'staff', 'staff nice', 'nice']",1,0,0,0,0,0,0.06451612903225806
89890,for the most part was pain free.,0,pain free,"['pain', 'pain free', 'free']",0,0,1,0,0,0,0.15384615384615385
148937,They disregarded her pain and did not address her concerns in a timely manner.,1,ignore pain not address concern timely manner,"['ignore', 'ignore pain', 'ignore pain not', 'ignore pain not address', 'ignore pain not address concern', 'ignore pain not address concern timely', 'ignore pain not address concern timely manner', 'pain', 'pain not', 'pain not address', 'pain not address concern', 'pain not address concern timely', 'pain not address concern timely manner', 'not', 'not address', 'not address concern', 'not address concern timely', 'not address concern timely manner', 'address', 'address concern', 'address concern timely', 'address concern timely manner', 'concern', 'concern timely', 'concern timely manner', 'timely', 'timely manner', 'manner']",0,0,1,0,0,0,0.05263157894736842
191062,I had a pinched occipital nerve causing ridiculous eye pain and unexpected surges that were worse than I had ever experienced.,1,pinch occipital nerve cause ridiculous eye pain unexpected purge bad experience,"['pinch', 'pinch occipital', 'pinch occipital nerve', 'pinch occipital nerve cause', 'pinch occipital nerve cause ridiculous', 'pinch occipital nerve cause ridiculous eye', 'pinch occipital nerve cause ridiculous eye pain', 'pinch occipital nerve cause ridiculous eye pain unexpected', 'pinch occipital nerve cause ridiculous eye pain unexpected purge', 'pinch occipital nerve cause ridiculous eye pain unexpected purge bad', 'pinch occipital nerve cause ridiculous eye pain unexpected purge bad experience', 'occipital', 'occipital nerve', 'occipital nerve cause', 'occipital nerve cause ridiculous', 'occipital nerve cause ridiculous eye', 'occipital nerve cause ridiculous eye pain', 'occipital nerve cause ridiculous eye pain unexpected', 'occipital nerve cause ridiculous eye pain unexpected purge', 'occipital nerve cause ridiculous eye pain unexpected purge bad', 'occipital nerve cause ridiculous eye pain unexpected purge bad experience', 'nerve', 'nerve cause', 'nerve cause ridiculous', 'nerve cause ridiculous eye', 'nerve cause ridiculous eye pain', 'nerve cause ridiculous eye pain unexpected', 'nerve cause ridiculous eye pain unexpected purge', 'nerve cause ridiculous eye pain unexpected purge bad', 'nerve cause ridiculous eye pain unexpected purge bad experience', 'cause', 'cause ridiculous', 'cause ridiculous eye', 'cause ridiculous eye pain', 'cause ridiculous eye pain unexpected', 'cause ridiculous eye pain unexpected purge', 'cause ridiculous eye pain unexpected purge bad', 'cause ridiculous eye pain unexpected purge bad experience', 'ridiculous', 'ridiculous eye', 'ridiculous eye pain', 'ridiculous eye pain unexpected', 'ridiculous eye pain unexpected purge', 'ridiculous eye pain unexpected purge bad', 'ridiculous eye pain unexpected purge bad experience', 'eye', 'eye pain', 'eye pain unexpected', 'eye pain unexpected purge', 'eye pain unexpected purge bad', 'eye pain unexpected purge bad experience', 'pain', 'pain unexpected', 'pain unexpected purge', 'pain unexpected purge bad', 'pain unexpected purge bad experience', 'unexpected', 'unexpected purge', 'unexpected purge bad', 'unexpected purge bad experience', 'purge', 'purge bad', 'purge bad experience', 'bad', 'bad experience', 'experience']",0,0,1,0,0,0,0.02631578947368421
169024,He finally performed surgery and forgot to inform me the pain would be worse after surgery.,1,finally perform surgery forget inform pain bad surgery,"['finally', 'finally perform', 'finally perform surgery', 'finally perform surgery forget', 'finally perform surgery forget inform', 'finally perform surgery forget inform pain', 'finally perform surgery forget inform pain bad', 'finally perform surgery forget inform pain bad surgery', 'perform', 'perform surgery', 'perform surgery forget', 'perform surgery forget inform', 'perform surgery forget inform pain', 'perform surgery forget inform pain bad', 'perform surgery forget inform pain bad surgery', 'surgery', 'surgery forget', 'surgery forget inform', 'surgery forget inform pain', 'surgery forget inform pain bad', 'surgery forget inform pain bad surgery', 'forget', 'forget inform', 'forget inform pain', 'forget inform pain bad', 'forget inform pain bad surgery', 'inform', 'inform pain', 'inform pain bad', 'inform pain bad surgery', 'pain', 'pain bad', 'pain bad surgery', 'bad', 'bad surgery', 'surgery']",0,0,1,0,0,0,0.043478260869565216
