commentId,comment,classification,comment_processed,word_phrase_list,information,information information,cost,article,class,similarity_score
103837,Very Thorough and informative consultation.,0,thorough information consultation,"['thorough', 'thorough information', 'thorough information consultation', 'information', 'information consultation', 'consultation']",1,0,0,0,0,0.18181818181818182
151040,and one that he would be more than happy to fix at the cost of 4500.00 and the patient undergoing anesthesia again.,1,happy fix cost patient undergo,"['happy', 'happy fix', 'happy fix cost', 'happy fix cost patient', 'happy fix cost patient undergo', 'fix', 'fix cost', 'fix cost patient', 'fix cost patient undergo', 'cost', 'cost patient', 'cost patient undergo', 'patient', 'patient undergo', 'undergo']",0,0,1,0,0,0.09090909090909091
130465,"I had lip filler with Rae and it was surprisingly easy, Rae was so gentle and informative through the whole process.",0,lip filler surprisingly easy gentle information process,"['lip', 'lip filler', 'lip filler surprisingly', 'lip filler surprisingly easy', 'lip filler surprisingly easy gentle', 'lip filler surprisingly easy gentle information', 'lip filler surprisingly easy gentle information process', 'filler', 'filler surprisingly', 'filler surprisingly easy', 'filler surprisingly easy gentle', 'filler surprisingly easy gentle information', 'filler surprisingly easy gentle information process', 'surprisingly', 'surprisingly easy', 'surprisingly easy gentle', 'surprisingly easy gentle information', 'surprisingly easy gentle information process', 'easy', 'easy gentle', 'easy gentle information', 'easy gentle information process', 'gentle', 'gentle information', 'gentle information process', 'information', 'information process', 'process']",1,0,0,0,0,0.18181818181818182
130660,a tip from me to you do not trust this man he will take your money lie to you withhold valuable information,1,tip trust man money lie withhold valuable information,"['tip', 'tip trust', 'tip trust man', 'tip trust man money', 'tip trust man money lie', 'tip trust man money lie withhold', 'tip trust man money lie withhold valuable', 'tip trust man money lie withhold valuable information', 'trust', 'trust man', 'trust man money', 'trust man money lie', 'trust man money lie withhold', 'trust man money lie withhold valuable', 'trust man money lie withhold valuable information', 'man', 'man money', 'man money lie', 'man money lie withhold', 'man money lie withhold valuable', 'man money lie withhold valuable information', 'money', 'money lie', 'money lie withhold', 'money lie withhold valuable', 'money lie withhold valuable information', 'lie', 'lie withhold', 'lie withhold valuable', 'lie withhold valuable information', 'withhold', 'withhold valuable', 'withhold valuable information', 'valuable', 'valuable information', 'information']",1,0,0,0,0,0.18181818181818182
143440,Dr. Clapp was very informative and open about my results.,0,information open result,"['information', 'information open', 'information open result', 'open', 'open result', 'result']",1,0,0,0,0,0.18181818181818182
180958,Clear information about medical tests and the appropriate treatment,0,clear information medical test appropriate treatment,"['clear', 'clear information', 'clear information medical', 'clear information medical test', 'clear information medical test appropriate', 'clear information medical test appropriate treatment', 'information', 'information medical', 'information medical test', 'information medical test appropriate', 'information medical test appropriate treatment', 'medical', 'medical test', 'medical test appropriate', 'medical test appropriate treatment', 'test', 'test appropriate', 'test appropriate treatment', 'appropriate', 'appropriate treatment', 'treatment']",1,0,0,0,0,0.18181818181818182
161025,and even went over some information that she had previously gone through with me during a recent appointment.,0,go information previously go recent appointment,"['go', 'go information', 'go information previously', 'go information previously go', 'go information previously go recent', 'go information previously go recent appointment', 'information', 'information previously', 'information previously go', 'information previously go recent', 'information previously go recent appointment', 'previously', 'previously go', 'previously go recent', 'previously go recent appointment', 'go', 'go recent', 'go recent appointment', 'recent', 'recent appointment', 'appointment']",1,0,0,0,0,0.18181818181818182
157978,Their responsive was a class apart and they are a big reason I prioritized appointments at the Women's Center.,0,responsive class apart big reason prioritize appointment woman center,"['responsive', 'responsive class', 'responsive class apart', 'responsive class apart big', 'responsive class apart big reason', 'responsive class apart big reason prioritize', 'responsive class apart big reason prioritize appointment', 'responsive class apart big reason prioritize appointment woman', 'responsive class apart big reason prioritize appointment woman center', 'class', 'class apart', 'class apart big', 'class apart big reason', 'class apart big reason prioritize', 'class apart big reason prioritize appointment', 'class apart big reason prioritize appointment woman', 'class apart big reason prioritize appointment woman center', 'apart', 'apart big', 'apart big reason', 'apart big reason prioritize', 'apart big reason prioritize appointment', 'apart big reason prioritize appointment woman', 'apart big reason prioritize appointment woman center', 'big', 'big reason', 'big reason prioritize', 'big reason prioritize appointment', 'big reason prioritize appointment woman', 'big reason prioritize appointment woman center', 'reason', 'reason prioritize', 'reason prioritize appointment', 'reason prioritize appointment woman', 'reason prioritize appointment woman center', 'prioritize', 'prioritize appointment', 'prioritize appointment woman', 'prioritize appointment woman center', 'appointment', 'appointment woman', 'appointment woman center', 'woman', 'woman center', 'center']",0,0,0,0,1,0.09090909090909091
153968,I called for information not to be sold with what sounded like reading a poorly written script.,1,call information sell sound like read poorly write script,"['call', 'call information', 'call information sell', 'call information sell sound', 'call information sell sound like', 'call information sell sound like read', 'call information sell sound like read poorly', 'call information sell sound like read poorly write', 'call information sell sound like read poorly write script', 'information', 'information sell', 'information sell sound', 'information sell sound like', 'information sell sound like read', 'information sell sound like read poorly', 'information sell sound like read poorly write', 'information sell sound like read poorly write script', 'sell', 'sell sound', 'sell sound like', 'sell sound like read', 'sell sound like read poorly', 'sell sound like read poorly write', 'sell sound like read poorly write script', 'sound', 'sound like', 'sound like read', 'sound like read poorly', 'sound like read poorly write', 'sound like read poorly write script', 'like', 'like read', 'like read poorly', 'like read poorly write', 'like read poorly write script', 'read', 'read poorly', 'read poorly write', 'read poorly write script', 'poorly', 'poorly write', 'poorly write script', 'write', 'write script', 'script']",1,0,0,0,0,0.18181818181818182
182174,I enjoyed the information on diabetes and high blood pressure!,0,enjoy information diabetes high blood pressure,"['enjoy', 'enjoy information', 'enjoy information diabetes', 'enjoy information diabetes high', 'enjoy information diabetes high blood', 'enjoy information diabetes high blood pressure', 'information', 'information diabetes', 'information diabetes high', 'information diabetes high blood', 'information diabetes high blood pressure', 'diabetes', 'diabetes high', 'diabetes high blood', 'diabetes high blood pressure', 'high', 'high blood', 'high blood pressure', 'blood', 'blood pressure', 'pressure']",1,0,0,0,0,0.18181818181818182
121461,In making the appointment I was informed it would cost me another 800 dollars to correct the problem.I refused.,1,make appointment inform cost correct problem refuse,"['make', 'make appointment', 'make appointment inform', 'make appointment inform cost', 'make appointment inform cost correct', 'make appointment inform cost correct problem', 'make appointment inform cost correct problem refuse', 'appointment', 'appointment inform', 'appointment inform cost', 'appointment inform cost correct', 'appointment inform cost correct problem', 'appointment inform cost correct problem refuse', 'inform', 'inform cost', 'inform cost correct', 'inform cost correct problem', 'inform cost correct problem refuse', 'cost', 'cost correct', 'cost correct problem', 'cost correct problem refuse', 'correct', 'correct problem', 'correct problem refuse', 'problem', 'problem refuse', 'refuse']",0,0,1,0,0,0.09090909090909091
146464,After stumbling across a magazine article and hours of research I felt very confident because he is,0,stumble magazine article research feel confident,"['stumble', 'stumble magazine', 'stumble magazine article', 'stumble magazine article research', 'stumble magazine article research feel', 'stumble magazine article research feel confident', 'magazine', 'magazine article', 'magazine article research', 'magazine article research feel', 'magazine article research feel confident', 'article', 'article research', 'article research feel', 'article research feel confident', 'research', 'research feel', 'research feel confident', 'feel', 'feel confident', 'confident']",0,0,0,1,0,0.09090909090909091
115026,but the low class staff make them look bad.,1,low class staff look bad,"['low', 'low class', 'low class staff', 'low class staff look', 'low class staff look bad', 'class', 'class staff', 'class staff look', 'class staff look bad', 'staff', 'staff look', 'staff look bad', 'look', 'look bad', 'bad']",0,0,0,0,1,0.09090909090909091
122368,"Low cost vet, great people, great overall experience!",0,low cost meet great people great overall experience,"['low', 'low cost', 'low cost meet', 'low cost meet great', 'low cost meet great people', 'low cost meet great people great', 'low cost meet great people great overall', 'low cost meet great people great overall experience', 'cost', 'cost meet', 'cost meet great', 'cost meet great people', 'cost meet great people great', 'cost meet great people great overall', 'cost meet great people great overall experience', 'meet', 'meet great', 'meet great people', 'meet great people great', 'meet great people great overall', 'meet great people great overall experience', 'great', 'great people', 'great people great', 'great people great overall', 'great people great overall experience', 'people', 'people great', 'people great overall', 'people great overall experience', 'great', 'great overall', 'great overall experience', 'overall', 'overall experience', 'experience']",0,0,1,0,0,0.09090909090909091
90081,Jenna was patient and informative,0,patient information,"['patient', 'patient information', 'information']",1,0,0,0,0,0.18181818181818182
173103,The addition of this skin tightening procedure almost doubled the total cost of my breast implant swap surgery.,1,addition skin tighten procedure double total cost breast plant swap surgery,"['addition', 'addition skin', 'addition skin tighten', 'addition skin tighten procedure', 'addition skin tighten procedure double', 'addition skin tighten procedure double total', 'addition skin tighten procedure double total cost', 'addition skin tighten procedure double total cost breast', 'addition skin tighten procedure double total cost breast plant', 'addition skin tighten procedure double total cost breast plant swap', 'addition skin tighten procedure double total cost breast plant swap surgery', 'skin', 'skin tighten', 'skin tighten procedure', 'skin tighten procedure double', 'skin tighten procedure double total', 'skin tighten procedure double total cost', 'skin tighten procedure double total cost breast', 'skin tighten procedure double total cost breast plant', 'skin tighten procedure double total cost breast plant swap', 'skin tighten procedure double total cost breast plant swap surgery', 'tighten', 'tighten procedure', 'tighten procedure double', 'tighten procedure double total', 'tighten procedure double total cost', 'tighten procedure double total cost breast', 'tighten procedure double total cost breast plant', 'tighten procedure double total cost breast plant swap', 'tighten procedure double total cost breast plant swap surgery', 'procedure', 'procedure double', 'procedure double total', 'procedure double total cost', 'procedure double total cost breast', 'procedure double total cost breast plant', 'procedure double total cost breast plant swap', 'procedure double total cost breast plant swap surgery', 'double', 'double total', 'double total cost', 'double total cost breast', 'double total cost breast plant', 'double total cost breast plant swap', 'double total cost breast plant swap surgery', 'total', 'total cost', 'total cost breast', 'total cost breast plant', 'total cost breast plant swap', 'total cost breast plant swap surgery', 'cost', 'cost breast', 'cost breast plant', 'cost breast plant swap', 'cost breast plant swap surgery', 'breast', 'breast plant', 'breast plant swap', 'breast plant swap surgery', 'plant', 'plant swap', 'plant swap surgery', 'swap', 'swap surgery', 'surgery']",0,0,1,0,0,0.09090909090909091
180055,"my exam. (So, several weeks should have been enough time to verify the information.)",1,examination time verify information,"['examination', 'examination time', 'examination time verify', 'examination time verify information', 'time', 'time verify', 'time verify information', 'verify', 'verify information', 'information']",1,0,0,0,0,0.18181818181818182
70554,The office staff was efficient with payment information and scheduling.,0,office staff efficient payment information schelling,"['office', 'office staff', 'office staff efficient', 'office staff efficient payment', 'office staff efficient payment information', 'office staff efficient payment information schelling', 'staff', 'staff efficient', 'staff efficient payment', 'staff efficient payment information', 'staff efficient payment information schelling', 'efficient', 'efficient payment', 'efficient payment information', 'efficient payment information schelling', 'payment', 'payment information', 'payment information schelling', 'information', 'information schelling', 'schelling']",1,0,0,0,0,0.18181818181818182
190506,The information is misleading.,1,information mislead,"['information', 'information mislead', 'mislead']",1,0,0,0,0,0.18181818181818182
103786,"Dr. Woolfson was informative, caring, and patient.",0,information dare patient,"['information', 'information dare', 'information dare patient', 'dare', 'dare patient', 'patient']",1,0,0,0,0,0.18181818181818182
67307,I do also like the earlier times for the lClass this week as opposed to how it was last week.,0,like early time class oppose,"['like', 'like early', 'like early time', 'like early time class', 'like early time class oppose', 'early', 'early time', 'early time class', 'early time class oppose', 'time', 'time class', 'time class oppose', 'class', 'class oppose', 'oppose']",0,0,0,0,1,0.09090909090909091
140562,Most informative doctor I have ever been to.,0,information doctor,"['information', 'information doctor', 'doctor']",1,0,0,0,0,0.18181818181818182
99194,Brandi was very kind and informative.,0,brandy kind information,"['brandy', 'brandy kind', 'brandy kind information', 'kind', 'kind information', 'information']",1,0,0,0,0,0.18181818181818182
139068,Had a some miss communication when it came to information about cost and what is covered.,1,miss communication come information cost cover,"['miss', 'miss communication', 'miss communication come', 'miss communication come information', 'miss communication come information cost', 'miss communication come information cost cover', 'communication', 'communication come', 'communication come information', 'communication come information cost', 'communication come information cost cover', 'come', 'come information', 'come information cost', 'come information cost cover', 'information', 'information cost', 'information cost cover', 'cost', 'cost cover', 'cover']",1,0,1,0,0,0.2727272727272727
100199,Great staff quick appt and very informative!,0,great staff quick apt information,"['great', 'great staff', 'great staff quick', 'great staff quick apt', 'great staff quick apt information', 'staff', 'staff quick', 'staff quick apt', 'staff quick apt information', 'quick', 'quick apt', 'quick apt information', 'apt', 'apt information', 'information']",1,0,0,0,0,0.18181818181818182
143571,"First experience was issues getting an appointment, then I called a couple of times to make sure they had my insurance information correct",1,experience issue get appointment call couple time sure insurance information correct,"['experience', 'experience issue', 'experience issue get', 'experience issue get appointment', 'experience issue get appointment call', 'experience issue get appointment call couple', 'experience issue get appointment call couple time', 'experience issue get appointment call couple time sure', 'experience issue get appointment call couple time sure insurance', 'experience issue get appointment call couple time sure insurance information', 'experience issue get appointment call couple time sure insurance information correct', 'issue', 'issue get', 'issue get appointment', 'issue get appointment call', 'issue get appointment call couple', 'issue get appointment call couple time', 'issue get appointment call couple time sure', 'issue get appointment call couple time sure insurance', 'issue get appointment call couple time sure insurance information', 'issue get appointment call couple time sure insurance information correct', 'get', 'get appointment', 'get appointment call', 'get appointment call couple', 'get appointment call couple time', 'get appointment call couple time sure', 'get appointment call couple time sure insurance', 'get appointment call couple time sure insurance information', 'get appointment call couple time sure insurance information correct', 'appointment', 'appointment call', 'appointment call couple', 'appointment call couple time', 'appointment call couple time sure', 'appointment call couple time sure insurance', 'appointment call couple time sure insurance information', 'appointment call couple time sure insurance information correct', 'call', 'call couple', 'call couple time', 'call couple time sure', 'call couple time sure insurance', 'call couple time sure insurance information', 'call couple time sure insurance information correct', 'couple', 'couple time', 'couple time sure', 'couple time sure insurance', 'couple time sure insurance information', 'couple time sure insurance information correct', 'time', 'time sure', 'time sure insurance', 'time sure insurance information', 'time sure insurance information correct', 'sure', 'sure insurance', 'sure insurance information', 'sure insurance information correct', 'insurance', 'insurance information', 'insurance information correct', 'information', 'information correct', 'correct']",1,0,0,0,0,0.18181818181818182
128707,There was so much information given to me before surgery and what to expect during recovery.,0,information give surgery expect recovery,"['information', 'information give', 'information give surgery', 'information give surgery expect', 'information give surgery expect recovery', 'give', 'give surgery', 'give surgery expect', 'give surgery expect recovery', 'surgery', 'surgery expect', 'surgery expect recovery', 'expect', 'expect recovery', 'recovery']",1,0,0,0,0,0.18181818181818182
113315,Everything was explained to me including the cost.,0,explain include cost,"['explain', 'explain include', 'explain include cost', 'include', 'include cost', 'cost']",0,0,1,0,0,0.09090909090909091
112452,Dr. Runer is exceedingly qualified and informative!,0,extremely qualify information,"['extremely', 'extremely qualify', 'extremely qualify information', 'qualify', 'qualify information', 'information']",1,0,0,0,0,0.18181818181818182
176048,"Instead, I got the results I wanted with little cost and pain.",0,instead get result want little cost pain,"['instead', 'instead get', 'instead get result', 'instead get result want', 'instead get result want little', 'instead get result want little cost', 'instead get result want little cost pain', 'get', 'get result', 'get result want', 'get result want little', 'get result want little cost', 'get result want little cost pain', 'result', 'result want', 'result want little', 'result want little cost', 'result want little cost pain', 'want', 'want little', 'want little cost', 'want little cost pain', 'little', 'little cost', 'little cost pain', 'cost', 'cost pain', 'pain']",0,0,1,0,0,0.09090909090909091
77406,"Its not only informative,",0,information,['information'],1,0,0,0,0,0.18181818181818182
58603,More information about the problem.,1,information problem,"['information', 'information problem', 'problem']",1,0,0,0,0,0.18181818181818182
97963,"for Dr. Blumberg, I would leave this office due to the scheduling issues and getting follow up information.",1,leave office schelling issue get follow information,"['leave', 'leave office', 'leave office schelling', 'leave office schelling issue', 'leave office schelling issue get', 'leave office schelling issue get follow', 'leave office schelling issue get follow information', 'office', 'office schelling', 'office schelling issue', 'office schelling issue get', 'office schelling issue get follow', 'office schelling issue get follow information', 'schelling', 'schelling issue', 'schelling issue get', 'schelling issue get follow', 'schelling issue get follow information', 'issue', 'issue get', 'issue get follow', 'issue get follow information', 'get', 'get follow', 'get follow information', 'follow', 'follow information', 'information']",1,0,0,0,0,0.18181818181818182
61728,I was impressed that he was so efficient with his computer and his information,0,impress efficient computer information,"['impress', 'impress efficient', 'impress efficient computer', 'impress efficient computer information', 'efficient', 'efficient computer', 'efficient computer information', 'computer', 'computer information', 'information']",1,0,0,0,0,0.18181818181818182
121463,He listens to my concerns and looks for the lowest cost alternatives for my treatment.,0,listen concern look low cost alternative treatment,"['listen', 'listen concern', 'listen concern look', 'listen concern look low', 'listen concern look low cost', 'listen concern look low cost alternative', 'listen concern look low cost alternative treatment', 'concern', 'concern look', 'concern look low', 'concern look low cost', 'concern look low cost alternative', 'concern look low cost alternative treatment', 'look', 'look low', 'look low cost', 'look low cost alternative', 'look low cost alternative treatment', 'low', 'low cost', 'low cost alternative', 'low cost alternative treatment', 'cost', 'cost alternative', 'cost alternative treatment', 'alternative', 'alternative treatment', 'treatment']",0,0,1,0,0,0.09090909090909091
168730,a concerned patient after realizing all of your information was shared to a different patient,1,concerned patient realize information share different patient,"['concerned', 'concerned patient', 'concerned patient realize', 'concerned patient realize information', 'concerned patient realize information share', 'concerned patient realize information share different', 'concerned patient realize information share different patient', 'patient', 'patient realize', 'patient realize information', 'patient realize information share', 'patient realize information share different', 'patient realize information share different patient', 'realize', 'realize information', 'realize information share', 'realize information share different', 'realize information share different patient', 'information', 'information share', 'information share different', 'information share different patient', 'share', 'share different', 'share different patient', 'different', 'different patient', 'patient']",1,0,0,0,0,0.18181818181818182
103319,"very pleasant, informative, and patient answering any of my concerns very happy with the result.",0,pleasant information patient answer concern happy result,"['pleasant', 'pleasant information', 'pleasant information patient', 'pleasant information patient answer', 'pleasant information patient answer concern', 'pleasant information patient answer concern happy', 'pleasant information patient answer concern happy result', 'information', 'information patient', 'information patient answer', 'information patient answer concern', 'information patient answer concern happy', 'information patient answer concern happy result', 'patient', 'patient answer', 'patient answer concern', 'patient answer concern happy', 'patient answer concern happy result', 'answer', 'answer concern', 'answer concern happy', 'answer concern happy result', 'concern', 'concern happy', 'concern happy result', 'happy', 'happy result', 'result']",1,0,0,0,0,0.18181818181818182
162428,and responds with authentic information instead of at some other offices what can feel like they are reading off of a script.,0,respond authentic information instead office feel like read script,"['respond', 'respond authentic', 'respond authentic information', 'respond authentic information instead', 'respond authentic information instead office', 'respond authentic information instead office feel', 'respond authentic information instead office feel like', 'respond authentic information instead office feel like read', 'respond authentic information instead office feel like read script', 'authentic', 'authentic information', 'authentic information instead', 'authentic information instead office', 'authentic information instead office feel', 'authentic information instead office feel like', 'authentic information instead office feel like read', 'authentic information instead office feel like read script', 'information', 'information instead', 'information instead office', 'information instead office feel', 'information instead office feel like', 'information instead office feel like read', 'information instead office feel like read script', 'instead', 'instead office', 'instead office feel', 'instead office feel like', 'instead office feel like read', 'instead office feel like read script', 'office', 'office feel', 'office feel like', 'office feel like read', 'office feel like read script', 'feel', 'feel like', 'feel like read', 'feel like read script', 'like', 'like read', 'like read script', 'read', 'read script', 'script']",1,0,0,0,0,0.18181818181818182
131219,"I called for some informacion which they could easy provide over the phone ,but NO,they made me come over",1,call information easy provide phone come,"['call', 'call information', 'call information easy', 'call information easy provide', 'call information easy provide phone', 'call information easy provide phone come', 'information', 'information easy', 'information easy provide', 'information easy provide phone', 'information easy provide phone come', 'easy', 'easy provide', 'easy provide phone', 'easy provide phone come', 'provide', 'provide phone', 'provide phone come', 'phone', 'phone come', 'come']",1,0,0,0,0,0.18181818181818182
99139,I felt I had to consult Google to get most of my information.,1,feel consult goose information,"['feel', 'feel consult', 'feel consult goose', 'feel consult goose information', 'consult', 'consult goose', 'consult goose information', 'goose', 'goose information', 'information']",1,0,0,0,0,0.18181818181818182
125524,They were so informative with me and led my every step of the way.,0,information lead step way,"['information', 'information lead', 'information lead step', 'information lead step way', 'lead', 'lead step', 'lead step way', 'step', 'step way', 'way']",1,0,0,0,0,0.18181818181818182
85508,and I totally understood his information regarding my issue.,0,wholly understand information issue,"['wholly', 'wholly understand', 'wholly understand information', 'wholly understand information issue', 'understand', 'understand information', 'understand information issue', 'information', 'information issue', 'issue']",1,0,0,0,0,0.18181818181818182
138570,Very pleasant informative visit she is knowledgeable and gives you an idea of what the issues are.,0,pleasant information visit knowledgeable give idea issue,"['pleasant', 'pleasant information', 'pleasant information visit', 'pleasant information visit knowledgeable', 'pleasant information visit knowledgeable give', 'pleasant information visit knowledgeable give idea', 'pleasant information visit knowledgeable give idea issue', 'information', 'information visit', 'information visit knowledgeable', 'information visit knowledgeable give', 'information visit knowledgeable give idea', 'information visit knowledgeable give idea issue', 'visit', 'visit knowledgeable', 'visit knowledgeable give', 'visit knowledgeable give idea', 'visit knowledgeable give idea issue', 'knowledgeable', 'knowledgeable give', 'knowledgeable give idea', 'knowledgeable give idea issue', 'give', 'give idea', 'give idea issue', 'idea', 'idea issue', 'issue']",1,0,0,0,0,0.18181818181818182
142949,"Dr. Hardy has a wonderful bedside manner, is very patient, understanding and informative and an excellent listener.",0,fantastic bedside manner patient understanding information excellent hearer,"['fantastic', 'fantastic bedside', 'fantastic bedside manner', 'fantastic bedside manner patient', 'fantastic bedside manner patient understanding', 'fantastic bedside manner patient understanding information', 'fantastic bedside manner patient understanding information excellent', 'fantastic bedside manner patient understanding information excellent hearer', 'bedside', 'bedside manner', 'bedside manner patient', 'bedside manner patient understanding', 'bedside manner patient understanding information', 'bedside manner patient understanding information excellent', 'bedside manner patient understanding information excellent hearer', 'manner', 'manner patient', 'manner patient understanding', 'manner patient understanding information', 'manner patient understanding information excellent', 'manner patient understanding information excellent hearer', 'patient', 'patient understanding', 'patient understanding information', 'patient understanding information excellent', 'patient understanding information excellent hearer', 'understanding', 'understanding information', 'understanding information excellent', 'understanding information excellent hearer', 'information', 'information excellent', 'information excellent hearer', 'excellent', 'excellent hearer', 'hearer']",1,0,0,0,0,0.18181818181818182
101796,"Great visit, on time and very attentive and informative staff.",0,great visit time attentive information staff,"['great', 'great visit', 'great visit time', 'great visit time attentive', 'great visit time attentive information', 'great visit time attentive information staff', 'visit', 'visit time', 'visit time attentive', 'visit time attentive information', 'visit time attentive information staff', 'time', 'time attentive', 'time attentive information', 'time attentive information staff', 'attentive', 'attentive information', 'attentive information staff', 'information', 'information staff', 'staff']",1,0,0,0,0,0.18181818181818182
101557,Very helpful and informative.,0,helpful information,"['helpful', 'helpful information', 'information']",1,0,0,0,0,0.18181818181818182
101772,She was friendly and informative.,0,friendly information,"['friendly', 'friendly information', 'information']",1,0,0,0,0,0.18181818181818182
166156,I spent over a month battling with this office over a bill that resulted from highly misleading information given to me by the doctor himself.,1,spend month rattling office bill result highly mislead information give doctor,"['spend', 'spend month', 'spend month rattling', 'spend month rattling office', 'spend month rattling office bill', 'spend month rattling office bill result', 'spend month rattling office bill result highly', 'spend month rattling office bill result highly mislead', 'spend month rattling office bill result highly mislead information', 'spend month rattling office bill result highly mislead information give', 'spend month rattling office bill result highly mislead information give doctor', 'month', 'month rattling', 'month rattling office', 'month rattling office bill', 'month rattling office bill result', 'month rattling office bill result highly', 'month rattling office bill result highly mislead', 'month rattling office bill result highly mislead information', 'month rattling office bill result highly mislead information give', 'month rattling office bill result highly mislead information give doctor', 'rattling', 'rattling office', 'rattling office bill', 'rattling office bill result', 'rattling office bill result highly', 'rattling office bill result highly mislead', 'rattling office bill result highly mislead information', 'rattling office bill result highly mislead information give', 'rattling office bill result highly mislead information give doctor', 'office', 'office bill', 'office bill result', 'office bill result highly', 'office bill result highly mislead', 'office bill result highly mislead information', 'office bill result highly mislead information give', 'office bill result highly mislead information give doctor', 'bill', 'bill result', 'bill result highly', 'bill result highly mislead', 'bill result highly mislead information', 'bill result highly mislead information give', 'bill result highly mislead information give doctor', 'result', 'result highly', 'result highly mislead', 'result highly mislead information', 'result highly mislead information give', 'result highly mislead information give doctor', 'highly', 'highly mislead', 'highly mislead information', 'highly mislead information give', 'highly mislead information give doctor', 'mislead', 'mislead information', 'mislead information give', 'mislead information give doctor', 'information', 'information give', 'information give doctor', 'give', 'give doctor', 'doctor']",1,0,0,0,0,0.18181818181818182
171679,and it would cost me 21000.00 down payment just to start the surgery and another 71000 when finished so I guess the Medicare is useless,1,cost payment start surgery finish guess useless,"['cost', 'cost payment', 'cost payment start', 'cost payment start surgery', 'cost payment start surgery finish', 'cost payment start surgery finish guess', 'cost payment start surgery finish guess useless', 'payment', 'payment start', 'payment start surgery', 'payment start surgery finish', 'payment start surgery finish guess', 'payment start surgery finish guess useless', 'start', 'start surgery', 'start surgery finish', 'start surgery finish guess', 'start surgery finish guess useless', 'surgery', 'surgery finish', 'surgery finish guess', 'surgery finish guess useless', 'finish', 'finish guess', 'finish guess useless', 'guess', 'guess useless', 'useless']",0,0,1,0,0,0.09090909090909091
139966,When pictures were sent with questions I received immediate response and information.,0,picture send question receive immediate response information,"['picture', 'picture send', 'picture send question', 'picture send question receive', 'picture send question receive immediate', 'picture send question receive immediate response', 'picture send question receive immediate response information', 'send', 'send question', 'send question receive', 'send question receive immediate', 'send question receive immediate response', 'send question receive immediate response information', 'question', 'question receive', 'question receive immediate', 'question receive immediate response', 'question receive immediate response information', 'receive', 'receive immediate', 'receive immediate response', 'receive immediate response information', 'immediate', 'immediate response', 'immediate response information', 'response', 'response information', 'information']",1,0,0,0,0,0.18181818181818182
60097,He's been very informative with me,0,s information,"['s', 's information', 'information']",1,0,0,0,0,0.18181818181818182
90178,"Also, Lahiri is very informative",0,lair information,"['lair', 'lair information', 'information']",1,0,0,0,0,0.18181818181818182
92116,Dr. Berkowitz was very informative before the procedure,0,information procedure,"['information', 'information procedure', 'procedure']",1,0,0,0,0,0.18181818181818182
66944,Shared and explained information.,0,share explain information,"['share', 'share explain', 'share explain information', 'explain', 'explain information', 'information']",1,0,0,0,0,0.18181818181818182
67354,I thought the speaker was very informative on ACO organizations and techonology implementation.,0,think speaker information act organization technology implementation,"['think', 'think speaker', 'think speaker information', 'think speaker information act', 'think speaker information act organization', 'think speaker information act organization technology', 'think speaker information act organization technology implementation', 'speaker', 'speaker information', 'speaker information act', 'speaker information act organization', 'speaker information act organization technology', 'speaker information act organization technology implementation', 'information', 'information act', 'information act organization', 'information act organization technology', 'information act organization technology implementation', 'act', 'act organization', 'act organization technology', 'act organization technology implementation', 'organization', 'organization technology', 'organization technology implementation', 'technology', 'technology implementation', 'implementation']",1,0,0,0,0,0.18181818181818182
67298,This lecture was informative especially the lecture delivered by Tim,0,lecture information especially lecture deliver,"['lecture', 'lecture information', 'lecture information especially', 'lecture information especially lecture', 'lecture information especially lecture deliver', 'information', 'information especially', 'information especially lecture', 'information especially lecture deliver', 'especially', 'especially lecture', 'especially lecture deliver', 'lecture', 'lecture deliver', 'deliver']",1,0,0,0,0,0.18181818181818182
178411,I was hoping for answers but they refused to give any information.,1,hop answer refuse information,"['hop', 'hop answer', 'hop answer refuse', 'hop answer refuse information', 'answer', 'answer refuse', 'answer refuse information', 'refuse', 'refuse information', 'information']",1,0,0,0,0,0.18181818181818182
186474,I really like today's class through this peer pressure play because it taught us about not taking things from strangers.,0,like today class peer pressure play teach take thing strange,"['like', 'like today', 'like today class', 'like today class peer', 'like today class peer pressure', 'like today class peer pressure play', 'like today class peer pressure play teach', 'like today class peer pressure play teach take', 'like today class peer pressure play teach take thing', 'like today class peer pressure play teach take thing strange', 'today', 'today class', 'today class peer', 'today class peer pressure', 'today class peer pressure play', 'today class peer pressure play teach', 'today class peer pressure play teach take', 'today class peer pressure play teach take thing', 'today class peer pressure play teach take thing strange', 'class', 'class peer', 'class peer pressure', 'class peer pressure play', 'class peer pressure play teach', 'class peer pressure play teach take', 'class peer pressure play teach take thing', 'class peer pressure play teach take thing strange', 'peer', 'peer pressure', 'peer pressure play', 'peer pressure play teach', 'peer pressure play teach take', 'peer pressure play teach take thing', 'peer pressure play teach take thing strange', 'pressure', 'pressure play', 'pressure play teach', 'pressure play teach take', 'pressure play teach take thing', 'pressure play teach take thing strange', 'play', 'play teach', 'play teach take', 'play teach take thing', 'play teach take thing strange', 'teach', 'teach take', 'teach take thing', 'teach take thing strange', 'take', 'take thing', 'take thing strange', 'thing', 'thing strange', 'strange']",0,0,0,0,1,0.09090909090909091
