commentId,comment,classification,comment_processed,word_phrase_list,impression,great,similarity_score
89421,If you want a great result you should call Dr. Pearlmans office today,0,want great result pearlmans office,"['want', 'want great', 'want great result', 'want great result pearlmans', 'want great result pearlmans office', 'great', 'great result', 'great result pearlmans', 'great result pearlmans office', 'result', 'result pearlmans', 'result pearlmans office', 'pearlmans', 'pearlmans office', 'office']",0,1,0.1111111111111111
133755,"Always great, we?ve been seeing Dr. Alexander?s office for several years.",0,great see alexander office,"['great', 'great see', 'great see alexander', 'great see alexander office', 'see', 'see alexander', 'see alexander office', 'alexander', 'alexander office', 'office']",0,1,0.15384615384615385
100322,The whole staff is great!,0,staff great,"['staff', 'staff great', 'great']",0,1,0.3333333333333333
121939,Great staff with great customer service.,0,great staff great customer service,"['great', 'great staff', 'great staff great', 'great staff great customer', 'great staff great customer service', 'staff', 'staff great', 'staff great customer', 'staff great customer service', 'great', 'great customer', 'great customer service', 'customer', 'customer service', 'service']",0,1,0.1111111111111111
147920,great even though my Roots were very Twisted we were able to get through it,0,great root twist able,"['great', 'great root', 'great root twist', 'great root twist able', 'root', 'root twist', 'root twist able', 'twist', 'twist able', 'able']",0,1,0.15384615384615385
139102,Dr. Esses and staff are great !,0,essex staff great,"['essex', 'essex staff', 'essex staff great', 'staff', 'staff great', 'great']",0,1,0.2222222222222222
191234,The location is great- very near Central Train Station.,0,location great near central train station,"['location', 'location great', 'location great near', 'location great near central', 'location great near central train', 'location great near central train station', 'great', 'great near', 'great near central', 'great near central train', 'great near central train station', 'near', 'near central', 'near central train', 'near central train station', 'central', 'central train', 'central train station', 'train', 'train station', 'station']",0,1,0.08333333333333333
111207,"Worst experience ever  I went there for a botox and an alien looking nurse did the procedure .My skin looks great ,",1,bad experience go alien look nurse procedure skin look great,"['bad', 'bad experience', 'bad experience go', 'bad experience go alien', 'bad experience go alien look', 'bad experience go alien look nurse', 'bad experience go alien look nurse procedure', 'bad experience go alien look nurse procedure skin', 'bad experience go alien look nurse procedure skin look', 'bad experience go alien look nurse procedure skin look great', 'experience', 'experience go', 'experience go alien', 'experience go alien look', 'experience go alien look nurse', 'experience go alien look nurse procedure', 'experience go alien look nurse procedure skin', 'experience go alien look nurse procedure skin look', 'experience go alien look nurse procedure skin look great', 'go', 'go alien', 'go alien look', 'go alien look nurse', 'go alien look nurse procedure', 'go alien look nurse procedure skin', 'go alien look nurse procedure skin look', 'go alien look nurse procedure skin look great', 'alien', 'alien look', 'alien look nurse', 'alien look nurse procedure', 'alien look nurse procedure skin', 'alien look nurse procedure skin look', 'alien look nurse procedure skin look great', 'look', 'look nurse', 'look nurse procedure', 'look nurse procedure skin', 'look nurse procedure skin look', 'look nurse procedure skin look great', 'nurse', 'nurse procedure', 'nurse procedure skin', 'nurse procedure skin look', 'nurse procedure skin look great', 'procedure', 'procedure skin', 'procedure skin look', 'procedure skin look great', 'skin', 'skin look', 'skin look great', 'look', 'look great', 'great']",0,1,0.034482758620689655
152978,"Although I received advice from someone who I trusted, the result was not great, and left my nose crooked and deviated.",1,receive advice trust result not great leave nose crooked deviate,"['receive', 'receive advice', 'receive advice trust', 'receive advice trust result', 'receive advice trust result not', 'receive advice trust result not great', 'receive advice trust result not great leave', 'receive advice trust result not great leave nose', 'receive advice trust result not great leave nose crooked', 'receive advice trust result not great leave nose crooked deviate', 'advice', 'advice trust', 'advice trust result', 'advice trust result not', 'advice trust result not great', 'advice trust result not great leave', 'advice trust result not great leave nose', 'advice trust result not great leave nose crooked', 'advice trust result not great leave nose crooked deviate', 'trust', 'trust result', 'trust result not', 'trust result not great', 'trust result not great leave', 'trust result not great leave nose', 'trust result not great leave nose crooked', 'trust result not great leave nose crooked deviate', 'result', 'result not', 'result not great', 'result not great leave', 'result not great leave nose', 'result not great leave nose crooked', 'result not great leave nose crooked deviate', 'not', 'not great', 'not great leave', 'not great leave nose', 'not great leave nose crooked', 'not great leave nose crooked deviate', 'great', 'great leave', 'great leave nose', 'great leave nose crooked', 'great leave nose crooked deviate', 'leave', 'leave nose', 'leave nose crooked', 'leave nose crooked deviate', 'nose', 'nose crooked', 'nose crooked deviate', 'crooked', 'crooked deviate', 'deviate']",0,1,0.034482758620689655
118107,If your looking for a great Plastic Surgeon Dr. Parag Butala MD is the one!,0,look great plastic surgeon para,"['look', 'look great', 'look great plastic', 'look great plastic surgeon', 'look great plastic surgeon para', 'great', 'great plastic', 'great plastic surgeon', 'great plastic surgeon para', 'plastic', 'plastic surgeon', 'plastic surgeon para', 'surgeon', 'surgeon para', 'para']",0,1,0.1111111111111111
59484,Y'all were great.,0,y great,"['y', 'y great', 'great']",0,1,0.3333333333333333
113098,I?m just 1 month post surgery but my body is already starting to look great.,0,post surgery body start look great,"['post', 'post surgery', 'post surgery body', 'post surgery body start', 'post surgery body start look', 'post surgery body start look great', 'surgery', 'surgery body', 'surgery body start', 'surgery body start look', 'surgery body start look great', 'body', 'body start', 'body start look', 'body start look great', 'start', 'start look', 'start look great', 'look', 'look great', 'great']",0,1,0.08333333333333333
163888,They have great membership packages and are very accommodating.,0,great membership package accommodation,"['great', 'great membership', 'great membership package', 'great membership package accommodation', 'membership', 'membership package', 'membership package accommodation', 'package', 'package accommodation', 'accommodation']",0,1,0.15384615384615385
85128,and do a great job not treating you as a routine patient.,0,great job not treat routine patient,"['great', 'great job', 'great job not', 'great job not treat', 'great job not treat routine', 'great job not treat routine patient', 'job', 'job not', 'job not treat', 'job not treat routine', 'job not treat routine patient', 'not', 'not treat', 'not treat routine', 'not treat routine patient', 'treat', 'treat routine', 'treat routine patient', 'routine', 'routine patient', 'patient']",0,1,0.08333333333333333
138672,Update: 10/20/19 Im still feeling GREAT after my back surgery!!,0,update feel great surgery,"['update', 'update feel', 'update feel great', 'update feel great surgery', 'feel', 'feel great', 'feel great surgery', 'great', 'great surgery', 'surgery']",0,1,0.15384615384615385
109142,I have had great results in the healing process so far and that reflects his work.,0,great result heal process far reflect work,"['great', 'great result', 'great result heal', 'great result heal process', 'great result heal process far', 'great result heal process far reflect', 'great result heal process far reflect work', 'result', 'result heal', 'result heal process', 'result heal process far', 'result heal process far reflect', 'result heal process far reflect work', 'heal', 'heal process', 'heal process far', 'heal process far reflect', 'heal process far reflect work', 'process', 'process far', 'process far reflect', 'process far reflect work', 'far', 'far reflect', 'far reflect work', 'reflect', 'reflect work', 'work']",0,1,0.06451612903225806
113956,"Great Service, very convenient, parking available.",0,great service convenient parking available,"['great', 'great service', 'great service convenient', 'great service convenient parking', 'great service convenient parking available', 'service', 'service convenient', 'service convenient parking', 'service convenient parking available', 'convenient', 'convenient parking', 'convenient parking available', 'parking', 'parking available', 'available']",0,1,0.1111111111111111
143528,Dr Stern and his staff are great I am 100 percent satisfied.,0,staff great percentage satisfy,"['staff', 'staff great', 'staff great percentage', 'staff great percentage satisfy', 'great', 'great percentage', 'great percentage satisfy', 'percentage', 'percentage satisfy', 'satisfy']",0,1,0.15384615384615385
140927,"Everyone has been great,very professional and nice,described the procedure and what to expect afterwards in detail.",0,great professional nicedescribed procedure expect detail,"['great', 'great professional', 'great professional nicedescribed', 'great professional nicedescribed procedure', 'great professional nicedescribed procedure expect', 'great professional nicedescribed procedure expect detail', 'professional', 'professional nicedescribed', 'professional nicedescribed procedure', 'professional nicedescribed procedure expect', 'professional nicedescribed procedure expect detail', 'nicedescribed', 'nicedescribed procedure', 'nicedescribed procedure expect', 'nicedescribed procedure expect detail', 'procedure', 'procedure expect', 'procedure expect detail', 'expect', 'expect detail', 'detail']",0,1,0.08333333333333333
120748,He was very knowledgeable and great bed side manner.,0,knowledgeable great bed manner,"['knowledgeable', 'knowledgeable great', 'knowledgeable great bed', 'knowledgeable great bed manner', 'great', 'great bed', 'great bed manner', 'bed', 'bed manner', 'manner']",0,1,0.15384615384615385
82631,"It was a great visit, as all of them have been since day one.",0,great visit,"['great', 'great visit', 'visit']",0,1,0.3333333333333333
59216,Everything was great.,0,great,['great'],0,1,0.5
98262,DOCTOR WAS PLEASANT AS ALWAYS AND THE VISIT WAS REALLY QUICK SO OVERALL GREAT EXPERIENCE.,0,pleasant visit quick overall great experience,"['pleasant', 'pleasant visit', 'pleasant visit quick', 'pleasant visit quick overall', 'pleasant visit quick overall great', 'pleasant visit quick overall great experience', 'visit', 'visit quick', 'visit quick overall', 'visit quick overall great', 'visit quick overall great experience', 'quick', 'quick overall', 'quick overall great', 'quick overall great experience', 'overall', 'overall great', 'overall great experience', 'great', 'great experience', 'experience']",0,1,0.08333333333333333
127606,Ankle replacement was done 4 years ago and is still in great shape.,0,ankle replacement great shape,"['ankle', 'ankle replacement', 'ankle replacement great', 'ankle replacement great shape', 'replacement', 'replacement great', 'replacement great shape', 'great', 'great shape', 'shape']",0,1,0.15384615384615385
129435,Great aftercare as well.,0,great subsequently,"['great', 'great subsequently', 'subsequently']",0,1,0.3333333333333333
102176,"Besides the wait time, I had a great visit.",1,wait time great visit,"['wait', 'wait time', 'wait time great', 'wait time great visit', 'time', 'time great', 'time great visit', 'great', 'great visit', 'visit']",0,1,0.15384615384615385
101028,Great surgeon and you can tell because everyone I met in the hospital had the utmost respect and admiration for him also!,0,great surgeon tell meet hospital utmost respect admiration,"['great', 'great surgeon', 'great surgeon tell', 'great surgeon tell meet', 'great surgeon tell meet hospital', 'great surgeon tell meet hospital utmost', 'great surgeon tell meet hospital utmost respect', 'great surgeon tell meet hospital utmost respect admiration', 'surgeon', 'surgeon tell', 'surgeon tell meet', 'surgeon tell meet hospital', 'surgeon tell meet hospital utmost', 'surgeon tell meet hospital utmost respect', 'surgeon tell meet hospital utmost respect admiration', 'tell', 'tell meet', 'tell meet hospital', 'tell meet hospital utmost', 'tell meet hospital utmost respect', 'tell meet hospital utmost respect admiration', 'meet', 'meet hospital', 'meet hospital utmost', 'meet hospital utmost respect', 'meet hospital utmost respect admiration', 'hospital', 'hospital utmost', 'hospital utmost respect', 'hospital utmost respect admiration', 'utmost', 'utmost respect', 'utmost respect admiration', 'respect', 'respect admiration', 'admiration']",0,1,0.05128205128205128
140578,"Your not there for the greatest of reasons, and it's nice to be welcomed with someone in a great mood",0,not great reason nice welcome great mood,"['not', 'not great', 'not great reason', 'not great reason nice', 'not great reason nice welcome', 'not great reason nice welcome great', 'not great reason nice welcome great mood', 'great', 'great reason', 'great reason nice', 'great reason nice welcome', 'great reason nice welcome great', 'great reason nice welcome great mood', 'reason', 'reason nice', 'reason nice welcome', 'reason nice welcome great', 'reason nice welcome great mood', 'nice', 'nice welcome', 'nice welcome great', 'nice welcome great mood', 'welcome', 'welcome great', 'welcome great mood', 'great', 'great mood', 'mood']",0,1,0.06451612903225806
67893,Happy to say I look great- just a younger version of myself!! ~ Jenny,0,happy look great young version jenny,"['happy', 'happy look', 'happy look great', 'happy look great young', 'happy look great young version', 'happy look great young version jenny', 'look', 'look great', 'look great young', 'look great young version', 'look great young version jenny', 'great', 'great young', 'great young version', 'great young version jenny', 'young', 'young version', 'young version jenny', 'version', 'version jenny', 'jenny']",0,1,0.08333333333333333
98866,Great help at emergency check in.,0,great help emergency check,"['great', 'great help', 'great help emergency', 'great help emergency check', 'help', 'help emergency', 'help emergency check', 'emergency', 'emergency check', 'check']",0,1,0.15384615384615385
101219,Dr. Johnson did a great job on my surgery.,0,great job surgery,"['great', 'great job', 'great job surgery', 'job', 'job surgery', 'surgery']",0,1,0.2222222222222222
85350,The scars look great,0,scar look great,"['scar', 'scar look', 'scar look great', 'look', 'look great', 'great']",0,1,0.2222222222222222
121943,"Great place, wouldn?t go to any other dentist!",0,great place dentist,"['great', 'great place', 'great place dentist', 'place', 'place dentist', 'dentist']",0,1,0.2222222222222222
103171,I cant tell you how great she is.,0,tell great,"['tell', 'tell great', 'great']",0,1,0.3333333333333333
134121,The doctor was great and they did no pressure you into anything.,0,great no pressure,"['great', 'great no', 'great no pressure', 'no', 'no pressure', 'pressure']",0,1,0.2222222222222222
106005,Great Doctor Office !Fast line and attention for costumers.High recommend.,0,great office fast line attention costumershigh recommend,"['great', 'great office', 'great office fast', 'great office fast line', 'great office fast line attention', 'great office fast line attention costumershigh', 'great office fast line attention costumershigh recommend', 'office', 'office fast', 'office fast line', 'office fast line attention', 'office fast line attention costumershigh', 'office fast line attention costumershigh recommend', 'fast', 'fast line', 'fast line attention', 'fast line attention costumershigh', 'fast line attention costumershigh recommend', 'line', 'line attention', 'line attention costumershigh', 'line attention costumershigh recommend', 'attention', 'attention costumershigh', 'attention costumershigh recommend', 'costumershigh', 'costumershigh recommend', 'recommend']",0,1,0.06451612903225806
100477,"The first visit was great, Dr Hickman has great bedside manner.",0,visit great great bedside manner,"['visit', 'visit great', 'visit great great', 'visit great great bedside', 'visit great great bedside manner', 'great', 'great great', 'great great bedside', 'great great bedside manner', 'great', 'great bedside', 'great bedside manner', 'bedside', 'bedside manner', 'manner']",0,1,0.1111111111111111
163383,This is a great healthcare place to join that stays up on your,0,great healthcare place join stay,"['great', 'great healthcare', 'great healthcare place', 'great healthcare place join', 'great healthcare place join stay', 'healthcare', 'healthcare place', 'healthcare place join', 'healthcare place join stay', 'place', 'place join', 'place join stay', 'join', 'join stay', 'stay']",0,1,0.1111111111111111
96780,"for the first time, he was great.",0,time great,"['time', 'time great', 'great']",0,1,0.3333333333333333
133935,"Also, what is great are the specials every month.",0,great special,"['great', 'great special', 'special']",0,1,0.3333333333333333
161253,I could tell that they build great relationships with thei clients.,0,tell build great relationship client,"['tell', 'tell build', 'tell build great', 'tell build great relationship', 'tell build great relationship client', 'build', 'build great', 'build great relationship', 'build great relationship client', 'great', 'great relationship', 'great relationship client', 'relationship', 'relationship client', 'client']",0,1,0.1111111111111111
103207,"Super informative, great bed side manners, showed concern and care for my situation and optimistic.",0,super information great bed manner show concern care situation optimistic,"['super', 'super information', 'super information great', 'super information great bed', 'super information great bed manner', 'super information great bed manner show', 'super information great bed manner show concern', 'super information great bed manner show concern care', 'super information great bed manner show concern care situation', 'super information great bed manner show concern care situation optimistic', 'information', 'information great', 'information great bed', 'information great bed manner', 'information great bed manner show', 'information great bed manner show concern', 'information great bed manner show concern care', 'information great bed manner show concern care situation', 'information great bed manner show concern care situation optimistic', 'great', 'great bed', 'great bed manner', 'great bed manner show', 'great bed manner show concern', 'great bed manner show concern care', 'great bed manner show concern care situation', 'great bed manner show concern care situation optimistic', 'bed', 'bed manner', 'bed manner show', 'bed manner show concern', 'bed manner show concern care', 'bed manner show concern care situation', 'bed manner show concern care situation optimistic', 'manner', 'manner show', 'manner show concern', 'manner show concern care', 'manner show concern care situation', 'manner show concern care situation optimistic', 'show', 'show concern', 'show concern care', 'show concern care situation', 'show concern care situation optimistic', 'concern', 'concern care', 'concern care situation', 'concern care situation optimistic', 'care', 'care situation', 'care situation optimistic', 'situation', 'situation optimistic', 'optimistic']",0,1,0.034482758620689655
96287,great botox experience!,0,great experience,"['great', 'great experience', 'experience']",0,1,0.3333333333333333
123666,"Besides a great experience at your appointment, she will make sure you know exactly what to do to care",0,great experience appointment sure know precisely care,"['great', 'great experience', 'great experience appointment', 'great experience appointment sure', 'great experience appointment sure know', 'great experience appointment sure know precisely', 'great experience appointment sure know precisely care', 'experience', 'experience appointment', 'experience appointment sure', 'experience appointment sure know', 'experience appointment sure know precisely', 'experience appointment sure know precisely care', 'appointment', 'appointment sure', 'appointment sure know', 'appointment sure know precisely', 'appointment sure know precisely care', 'sure', 'sure know', 'sure know precisely', 'sure know precisely care', 'know', 'know precisely', 'know precisely care', 'precisely', 'precisely care', 'care']",0,1,0.06451612903225806
131571,"So great , dr Hardy was gone so I met with Carly '..",0,great hardy go meet early,"['great', 'great hardy', 'great hardy go', 'great hardy go meet', 'great hardy go meet early', 'hardy', 'hardy go', 'hardy go meet', 'hardy go meet early', 'go', 'go meet', 'go meet early', 'meet', 'meet early', 'early']",0,1,0.1111111111111111
122044,They have worked with us to make this a great and positive experience all the way around,0,work great positive experience way,"['work', 'work great', 'work great positive', 'work great positive experience', 'work great positive experience way', 'great', 'great positive', 'great positive experience', 'great positive experience way', 'positive', 'positive experience', 'positive experience way', 'experience', 'experience way', 'way']",0,1,0.1111111111111111
109000,Great experience with my mommy makeover!,0,great experience mummy takeover,"['great', 'great experience', 'great experience mummy', 'great experience mummy takeover', 'experience', 'experience mummy', 'experience mummy takeover', 'mummy', 'mummy takeover', 'takeover']",0,1,0.15384615384615385
154379,and I hope that this review helps anyone make the same great decision I did.,0,hope review help great decision,"['hope', 'hope review', 'hope review help', 'hope review help great', 'hope review help great decision', 'review', 'review help', 'review help great', 'review help great decision', 'help', 'help great', 'help great decision', 'great', 'great decision', 'decision']",0,1,0.1111111111111111
136023,"The walkthrough, and the actual procedure went great!",0,walkthrough actual procedure go great,"['walkthrough', 'walkthrough actual', 'walkthrough actual procedure', 'walkthrough actual procedure go', 'walkthrough actual procedure go great', 'actual', 'actual procedure', 'actual procedure go', 'actual procedure go great', 'procedure', 'procedure go', 'procedure go great', 'go', 'go great', 'great']",0,1,0.1111111111111111
178610,I've had nothing but great encounters with him.,0,great encounter,"['great', 'great encounter', 'encounter']",0,1,0.3333333333333333
139240,for all the great professionalism and how important they made me feel.Bessy G.,0,great professionalism important feelbessy g,"['great', 'great professionalism', 'great professionalism important', 'great professionalism important feelbessy', 'great professionalism important feelbessy g', 'professionalism', 'professionalism important', 'professionalism important feelbessy', 'professionalism important feelbessy g', 'important', 'important feelbessy', 'important feelbessy g', 'feelbessy', 'feelbessy g', 'g']",0,1,0.1111111111111111
160911,It healed in 3 months rather than 6 which is great!,0,heal great,"['heal', 'heal great', 'great']",0,1,0.3333333333333333
60947,He's been really great about helping me diagnose what was wrong with my face and ordered tests.,0,great help diagnose wrong face order test,"['great', 'great help', 'great help diagnose', 'great help diagnose wrong', 'great help diagnose wrong face', 'great help diagnose wrong face order', 'great help diagnose wrong face order test', 'help', 'help diagnose', 'help diagnose wrong', 'help diagnose wrong face', 'help diagnose wrong face order', 'help diagnose wrong face order test', 'diagnose', 'diagnose wrong', 'diagnose wrong face', 'diagnose wrong face order', 'diagnose wrong face order test', 'wrong', 'wrong face', 'wrong face order', 'wrong face order test', 'face', 'face order', 'face order test', 'order', 'order test', 'test']",0,1,0.06451612903225806
140961,Great care and customer service!!,0,great care customer service,"['great', 'great care', 'great care customer', 'great care customer service', 'care', 'care customer', 'care customer service', 'customer', 'customer service', 'service']",0,1,0.15384615384615385
87631,I will be forever great full,0,forever great,"['forever', 'forever great', 'great']",0,1,0.3333333333333333
59491,Nothing needed improvement you guys are a great staff.,0,need improvement gun great staff,"['need', 'need improvement', 'need improvement gun', 'need improvement gun great', 'need improvement gun great staff', 'improvement', 'improvement gun', 'improvement gun great', 'improvement gun great staff', 'gun', 'gun great', 'gun great staff', 'great', 'great staff', 'staff']",0,1,0.1111111111111111
96026,"Just a wonderful office with great staff, will definitely recomnmed to friends",0,fantastic office great staff decidedly recommend friend,"['fantastic', 'fantastic office', 'fantastic office great', 'fantastic office great staff', 'fantastic office great staff decidedly', 'fantastic office great staff decidedly recommend', 'fantastic office great staff decidedly recommend friend', 'office', 'office great', 'office great staff', 'office great staff decidedly', 'office great staff decidedly recommend', 'office great staff decidedly recommend friend', 'great', 'great staff', 'great staff decidedly', 'great staff decidedly recommend', 'great staff decidedly recommend friend', 'staff', 'staff decidedly', 'staff decidedly recommend', 'staff decidedly recommend friend', 'decidedly', 'decidedly recommend', 'decidedly recommend friend', 'recommend', 'recommend friend', 'friend']",0,1,0.06451612903225806
111414,He took the stitches out today and it looks great already.,0,take stitch look great,"['take', 'take stitch', 'take stitch look', 'take stitch look great', 'stitch', 'stitch look', 'stitch look great', 'look', 'look great', 'great']",0,1,0.15384615384615385
124811,Ultrasound process was great.,0,ultrasound process great,"['ultrasound', 'ultrasound process', 'ultrasound process great', 'process', 'process great', 'great']",0,1,0.2222222222222222
100918,I enjoyed Dr. Johnson and his great proficiency.,0,enjoy great proficient,"['enjoy', 'enjoy great', 'enjoy great proficient', 'great', 'great proficient', 'proficient']",0,1,0.2222222222222222
120774,It saddens me to say this because the consults beforehand were great!,1,sadden consult great,"['sadden', 'sadden consult', 'sadden consult great', 'consult', 'consult great', 'great']",0,1,0.2222222222222222
170187,"She and her staff were fabulous, and I left looking great.",0,staff fabulous leave look great,"['staff', 'staff fabulous', 'staff fabulous leave', 'staff fabulous leave look', 'staff fabulous leave look great', 'fabulous', 'fabulous leave', 'fabulous leave look', 'fabulous leave look great', 'leave', 'leave look', 'leave look great', 'look', 'look great', 'great']",0,1,0.1111111111111111
122163,"My consultation was great, Leah the patient coordinator was so welcoming and very informative of the whole process.",0,consultation great lead patient coordinate welcome information process,"['consultation', 'consultation great', 'consultation great lead', 'consultation great lead patient', 'consultation great lead patient coordinate', 'consultation great lead patient coordinate welcome', 'consultation great lead patient coordinate welcome information', 'consultation great lead patient coordinate welcome information process', 'great', 'great lead', 'great lead patient', 'great lead patient coordinate', 'great lead patient coordinate welcome', 'great lead patient coordinate welcome information', 'great lead patient coordinate welcome information process', 'lead', 'lead patient', 'lead patient coordinate', 'lead patient coordinate welcome', 'lead patient coordinate welcome information', 'lead patient coordinate welcome information process', 'patient', 'patient coordinate', 'patient coordinate welcome', 'patient coordinate welcome information', 'patient coordinate welcome information process', 'coordinate', 'coordinate welcome', 'coordinate welcome information', 'coordinate welcome information process', 'welcome', 'welcome information', 'welcome information process', 'information', 'information process', 'process']",0,1,0.05128205128205128
95893,I cannot reiterate on how great they all are.,0,not repeat great,"['not', 'not repeat', 'not repeat great', 'repeat', 'repeat great', 'great']",0,1,0.2222222222222222
62735,He's the greatest doctor I have ever met in my life,0,great meet life,"['great', 'great meet', 'great meet life', 'meet', 'meet life', 'life']",0,1,0.2222222222222222
118221,I truly believe Dr. Furs is very realistic and great.,0,truly believe fur realistic great,"['truly', 'truly believe', 'truly believe fur', 'truly believe fur realistic', 'truly believe fur realistic great', 'believe', 'believe fur', 'believe fur realistic', 'believe fur realistic great', 'fur', 'fur realistic', 'fur realistic great', 'realistic', 'realistic great', 'great']",0,1,0.1111111111111111
89728,"GREAT DOCTOR, HE IS REALLY GOOD IN OB AND GYN PROBLEMS.",0,great good gun problem,"['great', 'great good', 'great good gun', 'great good gun problem', 'good', 'good gun', 'good gun problem', 'gun', 'gun problem', 'problem']",0,1,0.15384615384615385
107881,The results are great I love my BBL.,0,result great love bal,"['result', 'result great', 'result great love', 'result great love bal', 'great', 'great love', 'great love bal', 'love', 'love bal', 'bal']",0,1,0.15384615384615385
95589,"Even when my eye started leaking, they took great care of me.",0,eye start leak take great care,"['eye', 'eye start', 'eye start leak', 'eye start leak take', 'eye start leak take great', 'eye start leak take great care', 'start', 'start leak', 'start leak take', 'start leak take great', 'start leak take great care', 'leak', 'leak take', 'leak take great', 'leak take great care', 'take', 'take great', 'take great care', 'great', 'great care', 'care']",0,1,0.08333333333333333
102442,Great visit.,0,great visit,"['great', 'great visit', 'visit']",0,1,0.3333333333333333
164767,"I recommend checking this practice out, even if you are unsure- you are in great hands!",0,recommend check practice ensure great hand,"['recommend', 'recommend check', 'recommend check practice', 'recommend check practice ensure', 'recommend check practice ensure great', 'recommend check practice ensure great hand', 'check', 'check practice', 'check practice ensure', 'check practice ensure great', 'check practice ensure great hand', 'practice', 'practice ensure', 'practice ensure great', 'practice ensure great hand', 'ensure', 'ensure great', 'ensure great hand', 'great', 'great hand', 'hand']",0,1,0.08333333333333333
98477,Second best experience I have had with an orthopedic surgeon and physical therapy staff and will continue to come here great job.,0,good experience orthopedic surgeon physical therapy staff continue come great job,"['good', 'good experience', 'good experience orthopedic', 'good experience orthopedic surgeon', 'good experience orthopedic surgeon physical', 'good experience orthopedic surgeon physical therapy', 'good experience orthopedic surgeon physical therapy staff', 'good experience orthopedic surgeon physical therapy staff continue', 'good experience orthopedic surgeon physical therapy staff continue come', 'good experience orthopedic surgeon physical therapy staff continue come great', 'good experience orthopedic surgeon physical therapy staff continue come great job', 'experience', 'experience orthopedic', 'experience orthopedic surgeon', 'experience orthopedic surgeon physical', 'experience orthopedic surgeon physical therapy', 'experience orthopedic surgeon physical therapy staff', 'experience orthopedic surgeon physical therapy staff continue', 'experience orthopedic surgeon physical therapy staff continue come', 'experience orthopedic surgeon physical therapy staff continue come great', 'experience orthopedic surgeon physical therapy staff continue come great job', 'orthopedic', 'orthopedic surgeon', 'orthopedic surgeon physical', 'orthopedic surgeon physical therapy', 'orthopedic surgeon physical therapy staff', 'orthopedic surgeon physical therapy staff continue', 'orthopedic surgeon physical therapy staff continue come', 'orthopedic surgeon physical therapy staff continue come great', 'orthopedic surgeon physical therapy staff continue come great job', 'surgeon', 'surgeon physical', 'surgeon physical therapy', 'surgeon physical therapy staff', 'surgeon physical therapy staff continue', 'surgeon physical therapy staff continue come', 'surgeon physical therapy staff continue come great', 'surgeon physical therapy staff continue come great job', 'physical', 'physical therapy', 'physical therapy staff', 'physical therapy staff continue', 'physical therapy staff continue come', 'physical therapy staff continue come great', 'physical therapy staff continue come great job', 'therapy', 'therapy staff', 'therapy staff continue', 'therapy staff continue come', 'therapy staff continue come great', 'therapy staff continue come great job', 'staff', 'staff continue', 'staff continue come', 'staff continue come great', 'staff continue come great job', 'continue', 'continue come', 'continue come great', 'continue come great job', 'come', 'come great', 'come great job', 'great', 'great job', 'job']",0,1,0.028985507246376812
102346,"Jenna was great, she made me feel calm during the whole appointment!",0,great feel calm appointment,"['great', 'great feel', 'great feel calm', 'great feel calm appointment', 'feel', 'feel calm', 'feel calm appointment', 'calm', 'calm appointment', 'appointment']",0,1,0.15384615384615385
120775,It saddens me to say this because the consults beforehand were great!,1,sadden consult great,"['sadden', 'sadden consult', 'sadden consult great', 'consult', 'consult great', 'great']",0,1,0.2222222222222222
159416,He has a great eye for symmetry and a gentle hand based on the ease of my recovery.,0,great eye symmetry gentle hand base ease recovery,"['great', 'great eye', 'great eye symmetry', 'great eye symmetry gentle', 'great eye symmetry gentle hand', 'great eye symmetry gentle hand base', 'great eye symmetry gentle hand base ease', 'great eye symmetry gentle hand base ease recovery', 'eye', 'eye symmetry', 'eye symmetry gentle', 'eye symmetry gentle hand', 'eye symmetry gentle hand base', 'eye symmetry gentle hand base ease', 'eye symmetry gentle hand base ease recovery', 'symmetry', 'symmetry gentle', 'symmetry gentle hand', 'symmetry gentle hand base', 'symmetry gentle hand base ease', 'symmetry gentle hand base ease recovery', 'gentle', 'gentle hand', 'gentle hand base', 'gentle hand base ease', 'gentle hand base ease recovery', 'hand', 'hand base', 'hand base ease', 'hand base ease recovery', 'base', 'base ease', 'base ease recovery', 'ease', 'ease recovery', 'recovery']",0,1,0.05128205128205128
67585,"Overall, this class has been a great learning experience and I have enjoyed it thoroughly.",0,overall class great learn experience enjoy thoroughly,"['overall', 'overall class', 'overall class great', 'overall class great learn', 'overall class great learn experience', 'overall class great learn experience enjoy', 'overall class great learn experience enjoy thoroughly', 'class', 'class great', 'class great learn', 'class great learn experience', 'class great learn experience enjoy', 'class great learn experience enjoy thoroughly', 'great', 'great learn', 'great learn experience', 'great learn experience enjoy', 'great learn experience enjoy thoroughly', 'learn', 'learn experience', 'learn experience enjoy', 'learn experience enjoy thoroughly', 'experience', 'experience enjoy', 'experience enjoy thoroughly', 'enjoy', 'enjoy thoroughly', 'thoroughly']",0,1,0.06451612903225806
96950,I have never had as great of an experience with ANY doctor before in my life.,0,great experience life,"['great', 'great experience', 'great experience life', 'experience', 'experience life', 'life']",0,1,0.2222222222222222
