commentId,comment,classification,comment_processed,word_phrase_list,greet,follow,follow process,process,similarity_score
75749,There was no follow up done by Dr. Frey and the total lack of concern was appalling.,1,no follow total lack concern appal,"['no', 'no follow', 'no follow total', 'no follow total lack', 'no follow total lack concern', 'no follow total lack concern appal', 'follow', 'follow total', 'follow total lack', 'follow total lack concern', 'follow total lack concern appal', 'total', 'total lack', 'total lack concern', 'total lack concern appal', 'lack', 'lack concern', 'lack concern appal', 'concern', 'concern appal', 'appal']",0,1,0,0,0.07407407407407407
138499,The staff has always been nice and follow up communications good.,0,staff nice follow communication good,"['staff', 'staff nice', 'staff nice follow', 'staff nice follow communication', 'staff nice follow communication good', 'nice', 'nice follow', 'nice follow communication', 'nice follow communication good', 'follow', 'follow communication', 'follow communication good', 'communication', 'communication good', 'good']",0,1,0,0,0.09523809523809523
124811,Ultrasound process was great.,0,ultrasound process great,"['ultrasound', 'ultrasound process', 'ultrasound process great', 'process', 'process great', 'great']",0,0,0,1,0.16666666666666666
128054,I do not wait long and it is such a fast and painless process.,0,not wait long fast painless process,"['not', 'not wait', 'not wait long', 'not wait long fast', 'not wait long fast painless', 'not wait long fast painless process', 'wait', 'wait long', 'wait long fast', 'wait long fast painless', 'wait long fast painless process', 'long', 'long fast', 'long fast painless', 'long fast painless process', 'fast', 'fast painless', 'fast painless process', 'painless', 'painless process', 'process']",0,0,0,1,0.07407407407407407
147862,"This process took over two hours but everyone was personable, kind, and the time went by quickly.",0,process take personal kind time go quickly,"['process', 'process take', 'process take personal', 'process take personal kind', 'process take personal kind time', 'process take personal kind time go', 'process take personal kind time go quickly', 'take', 'take personal', 'take personal kind', 'take personal kind time', 'take personal kind time go', 'take personal kind time go quickly', 'personal', 'personal kind', 'personal kind time', 'personal kind time go', 'personal kind time go quickly', 'kind', 'kind time', 'kind time go', 'kind time go quickly', 'time', 'time go', 'time go quickly', 'go', 'go quickly', 'quickly']",0,0,0,1,0.058823529411764705
122163,"My consultation was great, Leah the patient coordinator was so welcoming and very informative of the whole process.",0,consultation great lead patient coordinate welcome information process,"['consultation', 'consultation great', 'consultation great lead', 'consultation great lead patient', 'consultation great lead patient coordinate', 'consultation great lead patient coordinate welcome', 'consultation great lead patient coordinate welcome information', 'consultation great lead patient coordinate welcome information process', 'great', 'great lead', 'great lead patient', 'great lead patient coordinate', 'great lead patient coordinate welcome', 'great lead patient coordinate welcome information', 'great lead patient coordinate welcome information process', 'lead', 'lead patient', 'lead patient coordinate', 'lead patient coordinate welcome', 'lead patient coordinate welcome information', 'lead patient coordinate welcome information process', 'patient', 'patient coordinate', 'patient coordinate welcome', 'patient coordinate welcome information', 'patient coordinate welcome information process', 'coordinate', 'coordinate welcome', 'coordinate welcome information', 'coordinate welcome information process', 'welcome', 'welcome information', 'welcome information process', 'information', 'information process', 'process']",0,0,0,1,0.047619047619047616
162303,and possibly zero follow up if you reach the answering service.,1,possibly follow reach answer service,"['possibly', 'possibly follow', 'possibly follow reach', 'possibly follow reach answer', 'possibly follow reach answer service', 'follow', 'follow reach', 'follow reach answer', 'follow reach answer service', 'reach', 'reach answer', 'reach answer service', 'answer', 'answer service', 'service']",0,1,0,0,0.09523809523809523
191457,They followed up a few times on scheduling and they were even able to get me in 3 days earlier than originally planned.,0,follow time schelling able originally plan,"['follow', 'follow time', 'follow time schelling', 'follow time schelling able', 'follow time schelling able originally', 'follow time schelling able originally plan', 'time', 'time schelling', 'time schelling able', 'time schelling able originally', 'time schelling able originally plan', 'schelling', 'schelling able', 'schelling able originally', 'schelling able originally plan', 'able', 'able originally', 'able originally plan', 'originally', 'originally plan', 'plan']",0,1,0,0,0.07407407407407407
172833,I closed my eyes and he continued his process with the fillers and then he touched my breast again!,1,close eye continue process tiller touch breast,"['close', 'close eye', 'close eye continue', 'close eye continue process', 'close eye continue process tiller', 'close eye continue process tiller touch', 'close eye continue process tiller touch breast', 'eye', 'eye continue', 'eye continue process', 'eye continue process tiller', 'eye continue process tiller touch', 'eye continue process tiller touch breast', 'continue', 'continue process', 'continue process tiller', 'continue process tiller touch', 'continue process tiller touch breast', 'process', 'process tiller', 'process tiller touch', 'process tiller touch breast', 'tiller', 'tiller touch', 'tiller touch breast', 'touch', 'touch breast', 'breast']",0,0,0,1,0.058823529411764705
102765,Very professional and followed up immediately with tests.,0,professional follow immediately test,"['professional', 'professional follow', 'professional follow immediately', 'professional follow immediately test', 'follow', 'follow immediately', 'follow immediately test', 'immediately', 'immediately test', 'test']",0,1,0,0,0.125
104919,"The moment I enter the building, I am greeted by smiling faces!",0,moment enter build greet smile face,"['moment', 'moment enter', 'moment enter build', 'moment enter build greet', 'moment enter build greet smile', 'moment enter build greet smile face', 'enter', 'enter build', 'enter build greet', 'enter build greet smile', 'enter build greet smile face', 'build', 'build greet', 'build greet smile', 'build greet smile face', 'greet', 'greet smile', 'greet smile face', 'smile', 'smile face', 'face']",1,0,0,0,0.07407407407407407
104077,My scar healed quickly after following the directions he gave me to do so.,0,scar heal quickly follow direction give,"['scar', 'scar heal', 'scar heal quickly', 'scar heal quickly follow', 'scar heal quickly follow direction', 'scar heal quickly follow direction give', 'heal', 'heal quickly', 'heal quickly follow', 'heal quickly follow direction', 'heal quickly follow direction give', 'quickly', 'quickly follow', 'quickly follow direction', 'quickly follow direction give', 'follow', 'follow direction', 'follow direction give', 'direction', 'direction give', 'give']",0,1,0,0,0.07407407407407407
117609,I received after care instructions and will also receive a follow up call tomorrow.,0,receive care instruction receive follow tomorrow,"['receive', 'receive care', 'receive care instruction', 'receive care instruction receive', 'receive care instruction receive follow', 'receive care instruction receive follow tomorrow', 'care', 'care instruction', 'care instruction receive', 'care instruction receive follow', 'care instruction receive follow tomorrow', 'instruction', 'instruction receive', 'instruction receive follow', 'instruction receive follow tomorrow', 'receive', 'receive follow', 'receive follow tomorrow', 'follow', 'follow tomorrow', 'tomorrow']",0,1,0,0,0.07407407407407407
163385,With that being said...there needs to be a system in place to update patients loved ones throughout the process.,1,saidthere need system place update patient love one process,"['saidthere', 'saidthere need', 'saidthere need system', 'saidthere need system place', 'saidthere need system place update', 'saidthere need system place update patient', 'saidthere need system place update patient love', 'saidthere need system place update patient love one', 'saidthere need system place update patient love one process', 'need', 'need system', 'need system place', 'need system place update', 'need system place update patient', 'need system place update patient love', 'need system place update patient love one', 'need system place update patient love one process', 'system', 'system place', 'system place update', 'system place update patient', 'system place update patient love', 'system place update patient love one', 'system place update patient love one process', 'place', 'place update', 'place update patient', 'place update patient love', 'place update patient love one', 'place update patient love one process', 'update', 'update patient', 'update patient love', 'update patient love one', 'update patient love one process', 'patient', 'patient love', 'patient love one', 'patient love one process', 'love', 'love one', 'love one process', 'one', 'one process', 'process']",0,0,0,1,0.0392156862745098
153940,His attention to detail and openness to follow up examination makes him one of a kind.,0,attention detail openness follow examination make kind,"['attention', 'attention detail', 'attention detail openness', 'attention detail openness follow', 'attention detail openness follow examination', 'attention detail openness follow examination make', 'attention detail openness follow examination make kind', 'detail', 'detail openness', 'detail openness follow', 'detail openness follow examination', 'detail openness follow examination make', 'detail openness follow examination make kind', 'openness', 'openness follow', 'openness follow examination', 'openness follow examination make', 'openness follow examination make kind', 'follow', 'follow examination', 'follow examination make', 'follow examination make kind', 'examination', 'examination make', 'examination make kind', 'make', 'make kind', 'kind']",0,1,0,0,0.058823529411764705
60505,"She's very caring, and always follows up, and will call you at nighttime if there's a problem, or whatever.",0,dare follow problem,"['dare', 'dare follow', 'dare follow problem', 'follow', 'follow problem', 'problem']",0,1,0,0,0.16666666666666666
137298,After a few weeks all the numbness went away and there was no pain in the healing process.,0,numbness go away no pain heal process,"['numbness', 'numbness go', 'numbness go away', 'numbness go away no', 'numbness go away no pain', 'numbness go away no pain heal', 'numbness go away no pain heal process', 'go', 'go away', 'go away no', 'go away no pain', 'go away no pain heal', 'go away no pain heal process', 'away', 'away no', 'away no pain', 'away no pain heal', 'away no pain heal process', 'no', 'no pain', 'no pain heal', 'no pain heal process', 'pain', 'pain heal', 'pain heal process', 'heal', 'heal process', 'process']",0,0,0,1,0.058823529411764705
143262,She also did a good job at explaining the test results process and how to successfully follow instructions for any medications prescribed.,0,good job explain test result process successfully follow instruction meditation prescribed,"['good', 'good job', 'good job explain', 'good job explain test', 'good job explain test result', 'good job explain test result process', 'good job explain test result process successfully', 'good job explain test result process successfully follow', 'good job explain test result process successfully follow instruction', 'good job explain test result process successfully follow instruction meditation', 'good job explain test result process successfully follow instruction meditation prescribed', 'job', 'job explain', 'job explain test', 'job explain test result', 'job explain test result process', 'job explain test result process successfully', 'job explain test result process successfully follow', 'job explain test result process successfully follow instruction', 'job explain test result process successfully follow instruction meditation', 'job explain test result process successfully follow instruction meditation prescribed', 'explain', 'explain test', 'explain test result', 'explain test result process', 'explain test result process successfully', 'explain test result process successfully follow', 'explain test result process successfully follow instruction', 'explain test result process successfully follow instruction meditation', 'explain test result process successfully follow instruction meditation prescribed', 'test', 'test result', 'test result process', 'test result process successfully', 'test result process successfully follow', 'test result process successfully follow instruction', 'test result process successfully follow instruction meditation', 'test result process successfully follow instruction meditation prescribed', 'result', 'result process', 'result process successfully', 'result process successfully follow', 'result process successfully follow instruction', 'result process successfully follow instruction meditation', 'result process successfully follow instruction meditation prescribed', 'process', 'process successfully', 'process successfully follow', 'process successfully follow instruction', 'process successfully follow instruction meditation', 'process successfully follow instruction meditation prescribed', 'successfully', 'successfully follow', 'successfully follow instruction', 'successfully follow instruction meditation', 'successfully follow instruction meditation prescribed', 'follow', 'follow instruction', 'follow instruction meditation', 'follow instruction meditation prescribed', 'instruction', 'instruction meditation', 'instruction meditation prescribed', 'meditation', 'meditation prescribed', 'prescribed']",0,1,0,1,0.05555555555555555
98588,"Dr Duckett has been helpful and friendly during surgery and follow up, I would definitely use him again if necessary.",0,helpful friendly surgery follow decidedly use necessary,"['helpful', 'helpful friendly', 'helpful friendly surgery', 'helpful friendly surgery follow', 'helpful friendly surgery follow decidedly', 'helpful friendly surgery follow decidedly use', 'helpful friendly surgery follow decidedly use necessary', 'friendly', 'friendly surgery', 'friendly surgery follow', 'friendly surgery follow decidedly', 'friendly surgery follow decidedly use', 'friendly surgery follow decidedly use necessary', 'surgery', 'surgery follow', 'surgery follow decidedly', 'surgery follow decidedly use', 'surgery follow decidedly use necessary', 'follow', 'follow decidedly', 'follow decidedly use', 'follow decidedly use necessary', 'decidedly', 'decidedly use', 'decidedly use necessary', 'use', 'use necessary', 'necessary']",0,1,0,0,0.058823529411764705
115031,The actual injection process was less than 10 min.,0,actual injection process min,"['actual', 'actual injection', 'actual injection process', 'actual injection process min', 'injection', 'injection process', 'injection process min', 'process', 'process min', 'min']",0,0,0,1,0.125
126230,"Dr. Dalena is an incredible, caring, considerate, and intelligent physician who has always followed up in a timely manner.",0,incredible dare considerate intelligent doctor follow timely manner,"['incredible', 'incredible dare', 'incredible dare considerate', 'incredible dare considerate intelligent', 'incredible dare considerate intelligent doctor', 'incredible dare considerate intelligent doctor follow', 'incredible dare considerate intelligent doctor follow timely', 'incredible dare considerate intelligent doctor follow timely manner', 'dare', 'dare considerate', 'dare considerate intelligent', 'dare considerate intelligent doctor', 'dare considerate intelligent doctor follow', 'dare considerate intelligent doctor follow timely', 'dare considerate intelligent doctor follow timely manner', 'considerate', 'considerate intelligent', 'considerate intelligent doctor', 'considerate intelligent doctor follow', 'considerate intelligent doctor follow timely', 'considerate intelligent doctor follow timely manner', 'intelligent', 'intelligent doctor', 'intelligent doctor follow', 'intelligent doctor follow timely', 'intelligent doctor follow timely manner', 'doctor', 'doctor follow', 'doctor follow timely', 'doctor follow timely manner', 'follow', 'follow timely', 'follow timely manner', 'timely', 'timely manner', 'manner']",0,1,0,0,0.047619047619047616
141200,I am always greeted by name and feel valued as a patient.,0,greet feel value patient,"['greet', 'greet feel', 'greet feel value', 'greet feel value patient', 'feel', 'feel value', 'feel value patient', 'value', 'value patient', 'patient']",1,0,0,0,0.125
147863,"It's not unlike him to call numerous times during the healing process, mostly on a Saturday or Sunday on his off hours.",0,not unlike numerous time heal process,"['not', 'not unlike', 'not unlike numerous', 'not unlike numerous time', 'not unlike numerous time heal', 'not unlike numerous time heal process', 'unlike', 'unlike numerous', 'unlike numerous time', 'unlike numerous time heal', 'unlike numerous time heal process', 'numerous', 'numerous time', 'numerous time heal', 'numerous time heal process', 'time', 'time heal', 'time heal process', 'heal', 'heal process', 'process']",0,0,0,1,0.07407407407407407
140055,I appreciated the check-in calls and the thoroughness of my follow up visits.,0,appreciate check call thoroughness follow visit,"['appreciate', 'appreciate check', 'appreciate check call', 'appreciate check call thoroughness', 'appreciate check call thoroughness follow', 'appreciate check call thoroughness follow visit', 'check', 'check call', 'check call thoroughness', 'check call thoroughness follow', 'check call thoroughness follow visit', 'call', 'call thoroughness', 'call thoroughness follow', 'call thoroughness follow visit', 'thoroughness', 'thoroughness follow', 'thoroughness follow visit', 'follow', 'follow visit', 'visit']",0,1,0,0,0.07407407407407407
116825,Immediately following my photos and paperwork Dr. Nayak came into the office.,0,immediately follow photograph paperwork come office,"['immediately', 'immediately follow', 'immediately follow photograph', 'immediately follow photograph paperwork', 'immediately follow photograph paperwork come', 'immediately follow photograph paperwork come office', 'follow', 'follow photograph', 'follow photograph paperwork', 'follow photograph paperwork come', 'follow photograph paperwork come office', 'photograph', 'photograph paperwork', 'photograph paperwork come', 'photograph paperwork come office', 'paperwork', 'paperwork come', 'paperwork come office', 'come', 'come office', 'office']",0,1,0,0,0.07407407407407407
191335,Immediate follow up and referral for things he couldn't do.,0,immediate follow referral thing,"['immediate', 'immediate follow', 'immediate follow referral', 'immediate follow referral thing', 'follow', 'follow referral', 'follow referral thing', 'referral', 'referral thing', 'thing']",0,1,0,0,0.125
112426,"During a follow up visit after my son's broken leg surgery, Dr Fishler's office failed to remove all the staples from his suture",1,follow visit son break leg surgery fish office fail remove staple suture,"['follow', 'follow visit', 'follow visit son', 'follow visit son break', 'follow visit son break leg', 'follow visit son break leg surgery', 'follow visit son break leg surgery fish', 'follow visit son break leg surgery fish office', 'follow visit son break leg surgery fish office fail', 'follow visit son break leg surgery fish office fail remove', 'follow visit son break leg surgery fish office fail remove staple', 'follow visit son break leg surgery fish office fail remove staple suture', 'visit', 'visit son', 'visit son break', 'visit son break leg', 'visit son break leg surgery', 'visit son break leg surgery fish', 'visit son break leg surgery fish office', 'visit son break leg surgery fish office fail', 'visit son break leg surgery fish office fail remove', 'visit son break leg surgery fish office fail remove staple', 'visit son break leg surgery fish office fail remove staple suture', 'son', 'son break', 'son break leg', 'son break leg surgery', 'son break leg surgery fish', 'son break leg surgery fish office', 'son break leg surgery fish office fail', 'son break leg surgery fish office fail remove', 'son break leg surgery fish office fail remove staple', 'son break leg surgery fish office fail remove staple suture', 'break', 'break leg', 'break leg surgery', 'break leg surgery fish', 'break leg surgery fish office', 'break leg surgery fish office fail', 'break leg surgery fish office fail remove', 'break leg surgery fish office fail remove staple', 'break leg surgery fish office fail remove staple suture', 'leg', 'leg surgery', 'leg surgery fish', 'leg surgery fish office', 'leg surgery fish office fail', 'leg surgery fish office fail remove', 'leg surgery fish office fail remove staple', 'leg surgery fish office fail remove staple suture', 'surgery', 'surgery fish', 'surgery fish office', 'surgery fish office fail', 'surgery fish office fail remove', 'surgery fish office fail remove staple', 'surgery fish office fail remove staple suture', 'fish', 'fish office', 'fish office fail', 'fish office fail remove', 'fish office fail remove staple', 'fish office fail remove staple suture', 'office', 'office fail', 'office fail remove', 'office fail remove staple', 'office fail remove staple suture', 'fail', 'fail remove', 'fail remove staple', 'fail remove staple suture', 'remove', 'remove staple', 'remove staple suture', 'staple', 'staple suture', 'suture']",0,1,0,0,0.023809523809523808
108263,There is continued communication from the Doc and his staff following surgery.,0,continue communication staff follow surgery,"['continue', 'continue communication', 'continue communication staff', 'continue communication staff follow', 'continue communication staff follow surgery', 'communication', 'communication staff', 'communication staff follow', 'communication staff follow surgery', 'staff', 'staff follow', 'staff follow surgery', 'follow', 'follow surgery', 'surgery']",0,1,0,0,0.09523809523809523
134127,No follow up on how my vision is doing .,1,no follow vision,"['no', 'no follow', 'no follow vision', 'follow', 'follow vision', 'vision']",0,1,0,0,0.16666666666666666
94368,and were very thorough during the step by step healing process of my surgery.,0,thorough step step heal process surgery,"['thorough', 'thorough step', 'thorough step step', 'thorough step step heal', 'thorough step step heal process', 'thorough step step heal process surgery', 'step', 'step step', 'step step heal', 'step step heal process', 'step step heal process surgery', 'step', 'step heal', 'step heal process', 'step heal process surgery', 'heal', 'heal process', 'heal process surgery', 'process', 'process surgery', 'surgery']",0,0,0,1,0.07407407407407407
62338,I like the way that she follows up on my care,0,like way follow care,"['like', 'like way', 'like way follow', 'like way follow care', 'way', 'way follow', 'way follow care', 'follow', 'follow care', 'care']",0,1,0,0,0.125
96375,He followed up with a personal call after my epidural,0,follow personal epidural,"['follow', 'follow personal', 'follow personal epidural', 'personal', 'personal epidural', 'epidural']",0,1,0,0,0.16666666666666666
109383,she was calm and present throughout the process,0,calm present process,"['calm', 'calm present', 'calm present process', 'present', 'present process', 'process']",0,0,0,1,0.16666666666666666
135412,Process was speedy and efficient.,0,process speedy efficient,"['process', 'process speedy', 'process speedy efficient', 'speedy', 'speedy efficient', 'efficient']",0,0,0,1,0.16666666666666666
105849,"There were no surprises and by following their advice, the procedure and healing went exactly as expected, if not better",0,no surprise follow advice procedure heal go precisely expect not good,"['no', 'no surprise', 'no surprise follow', 'no surprise follow advice', 'no surprise follow advice procedure', 'no surprise follow advice procedure heal', 'no surprise follow advice procedure heal go', 'no surprise follow advice procedure heal go precisely', 'no surprise follow advice procedure heal go precisely expect', 'no surprise follow advice procedure heal go precisely expect not', 'no surprise follow advice procedure heal go precisely expect not good', 'surprise', 'surprise follow', 'surprise follow advice', 'surprise follow advice procedure', 'surprise follow advice procedure heal', 'surprise follow advice procedure heal go', 'surprise follow advice procedure heal go precisely', 'surprise follow advice procedure heal go precisely expect', 'surprise follow advice procedure heal go precisely expect not', 'surprise follow advice procedure heal go precisely expect not good', 'follow', 'follow advice', 'follow advice procedure', 'follow advice procedure heal', 'follow advice procedure heal go', 'follow advice procedure heal go precisely', 'follow advice procedure heal go precisely expect', 'follow advice procedure heal go precisely expect not', 'follow advice procedure heal go precisely expect not good', 'advice', 'advice procedure', 'advice procedure heal', 'advice procedure heal go', 'advice procedure heal go precisely', 'advice procedure heal go precisely expect', 'advice procedure heal go precisely expect not', 'advice procedure heal go precisely expect not good', 'procedure', 'procedure heal', 'procedure heal go', 'procedure heal go precisely', 'procedure heal go precisely expect', 'procedure heal go precisely expect not', 'procedure heal go precisely expect not good', 'heal', 'heal go', 'heal go precisely', 'heal go precisely expect', 'heal go precisely expect not', 'heal go precisely expect not good', 'go', 'go precisely', 'go precisely expect', 'go precisely expect not', 'go precisely expect not good', 'precisely', 'precisely expect', 'precisely expect not', 'precisely expect not good', 'expect', 'expect not', 'expect not good', 'not', 'not good', 'good']",0,1,0,0,0.027777777777777776
180168,for testing in cases like this were followed and all she insisted on doing was prescribing pills to me.,1,test case like follow insist order pill,"['test', 'test case', 'test case like', 'test case like follow', 'test case like follow insist', 'test case like follow insist order', 'test case like follow insist order pill', 'case', 'case like', 'case like follow', 'case like follow insist', 'case like follow insist order', 'case like follow insist order pill', 'like', 'like follow', 'like follow insist', 'like follow insist order', 'like follow insist order pill', 'follow', 'follow insist', 'follow insist order', 'follow insist order pill', 'insist', 'insist order', 'insist order pill', 'order', 'order pill', 'pill']",0,1,0,0,0.058823529411764705
132913,The PA's were very gentle and did not rush the process.,0,pa gentle not rush process,"['pa', 'pa gentle', 'pa gentle not', 'pa gentle not rush', 'pa gentle not rush process', 'gentle', 'gentle not', 'gentle not rush', 'gentle not rush process', 'not', 'not rush', 'not rush process', 'rush', 'rush process', 'process']",0,0,0,1,0.09523809523809523
103042,Great customer service from the initial phone call to the treatment to the follow up !,0,great customer service initial phone treatment follow,"['great', 'great customer', 'great customer service', 'great customer service initial', 'great customer service initial phone', 'great customer service initial phone treatment', 'great customer service initial phone treatment follow', 'customer', 'customer service', 'customer service initial', 'customer service initial phone', 'customer service initial phone treatment', 'customer service initial phone treatment follow', 'service', 'service initial', 'service initial phone', 'service initial phone treatment', 'service initial phone treatment follow', 'initial', 'initial phone', 'initial phone treatment', 'initial phone treatment follow', 'phone', 'phone treatment', 'phone treatment follow', 'treatment', 'treatment follow', 'follow']",0,1,0,0,0.058823529411764705
169230,"I felt like I was rushed through a lot of processes, and given very little information.",1,feel like rush lot process give little information,"['feel', 'feel like', 'feel like rush', 'feel like rush lot', 'feel like rush lot process', 'feel like rush lot process give', 'feel like rush lot process give little', 'feel like rush lot process give little information', 'like', 'like rush', 'like rush lot', 'like rush lot process', 'like rush lot process give', 'like rush lot process give little', 'like rush lot process give little information', 'rush', 'rush lot', 'rush lot process', 'rush lot process give', 'rush lot process give little', 'rush lot process give little information', 'lot', 'lot process', 'lot process give', 'lot process give little', 'lot process give little information', 'process', 'process give', 'process give little', 'process give little information', 'give', 'give little', 'give little information', 'little', 'little information', 'information']",0,0,0,1,0.047619047619047616
164716,From check-in to the time I saw Dr. Vacarro was a perfectly tuned process.,0,check time see vacarro perfectly tune process,"['check', 'check time', 'check time see', 'check time see vacarro', 'check time see vacarro perfectly', 'check time see vacarro perfectly tune', 'check time see vacarro perfectly tune process', 'time', 'time see', 'time see vacarro', 'time see vacarro perfectly', 'time see vacarro perfectly tune', 'time see vacarro perfectly tune process', 'see', 'see vacarro', 'see vacarro perfectly', 'see vacarro perfectly tune', 'see vacarro perfectly tune process', 'vacarro', 'vacarro perfectly', 'vacarro perfectly tune', 'vacarro perfectly tune process', 'perfectly', 'perfectly tune', 'perfectly tune process', 'tune', 'tune process', 'process']",0,0,0,1,0.058823529411764705
188876,We followed all the specific instructions and are doing ver well.,0,follow specific instruction five,"['follow', 'follow specific', 'follow specific instruction', 'follow specific instruction five', 'specific', 'specific instruction', 'specific instruction five', 'instruction', 'instruction five', 'five']",0,1,0,0,0.125
156078,and could see his wheels spinning on what treatment plan we should follow.,0,wheel spin treatment plan follow,"['wheel', 'wheel spin', 'wheel spin treatment', 'wheel spin treatment plan', 'wheel spin treatment plan follow', 'spin', 'spin treatment', 'spin treatment plan', 'spin treatment plan follow', 'treatment', 'treatment plan', 'treatment plan follow', 'plan', 'plan follow', 'follow']",0,1,0,0,0.09523809523809523
145161,The follow-up care of Dr. Wages and his staff are impeccable.,0,follow care wage staff implacable,"['follow', 'follow care', 'follow care wage', 'follow care wage staff', 'follow care wage staff implacable', 'care', 'care wage', 'care wage staff', 'care wage staff implacable', 'wage', 'wage staff', 'wage staff implacable', 'staff', 'staff implacable', 'implacable']",0,1,0,0,0.09523809523809523
184110,company from any law suit that may follow and truth be told i don't have the time to pursue that.,1,company law suit follow truth tell time pursue,"['company', 'company law', 'company law suit', 'company law suit follow', 'company law suit follow truth', 'company law suit follow truth tell', 'company law suit follow truth tell time', 'company law suit follow truth tell time pursue', 'law', 'law suit', 'law suit follow', 'law suit follow truth', 'law suit follow truth tell', 'law suit follow truth tell time', 'law suit follow truth tell time pursue', 'suit', 'suit follow', 'suit follow truth', 'suit follow truth tell', 'suit follow truth tell time', 'suit follow truth tell time pursue', 'follow', 'follow truth', 'follow truth tell', 'follow truth tell time', 'follow truth tell time pursue', 'truth', 'truth tell', 'truth tell time', 'truth tell time pursue', 'tell', 'tell time', 'tell time pursue', 'time', 'time pursue', 'pursue']",0,1,0,0,0.047619047619047616
175667,"And yes, he has actual nurses meet with you at your follow up not techs or office help like some other places.",0,yes actual nurse meet follow not tear office help like place,"['yes', 'yes actual', 'yes actual nurse', 'yes actual nurse meet', 'yes actual nurse meet follow', 'yes actual nurse meet follow not', 'yes actual nurse meet follow not tear', 'yes actual nurse meet follow not tear office', 'yes actual nurse meet follow not tear office help', 'yes actual nurse meet follow not tear office help like', 'yes actual nurse meet follow not tear office help like place', 'actual', 'actual nurse', 'actual nurse meet', 'actual nurse meet follow', 'actual nurse meet follow not', 'actual nurse meet follow not tear', 'actual nurse meet follow not tear office', 'actual nurse meet follow not tear office help', 'actual nurse meet follow not tear office help like', 'actual nurse meet follow not tear office help like place', 'nurse', 'nurse meet', 'nurse meet follow', 'nurse meet follow not', 'nurse meet follow not tear', 'nurse meet follow not tear office', 'nurse meet follow not tear office help', 'nurse meet follow not tear office help like', 'nurse meet follow not tear office help like place', 'meet', 'meet follow', 'meet follow not', 'meet follow not tear', 'meet follow not tear office', 'meet follow not tear office help', 'meet follow not tear office help like', 'meet follow not tear office help like place', 'follow', 'follow not', 'follow not tear', 'follow not tear office', 'follow not tear office help', 'follow not tear office help like', 'follow not tear office help like place', 'not', 'not tear', 'not tear office', 'not tear office help', 'not tear office help like', 'not tear office help like place', 'tear', 'tear office', 'tear office help', 'tear office help like', 'tear office help like place', 'office', 'office help', 'office help like', 'office help like place', 'help', 'help like', 'help like place', 'like', 'like place', 'place']",0,1,0,0,0.027777777777777776
131871,I live out of the area and they have been wonderful to make follow up appointments convenient.,0,live area fantastic follow appointment convenient,"['live', 'live area', 'live area fantastic', 'live area fantastic follow', 'live area fantastic follow appointment', 'live area fantastic follow appointment convenient', 'area', 'area fantastic', 'area fantastic follow', 'area fantastic follow appointment', 'area fantastic follow appointment convenient', 'fantastic', 'fantastic follow', 'fantastic follow appointment', 'fantastic follow appointment convenient', 'follow', 'follow appointment', 'follow appointment convenient', 'appointment', 'appointment convenient', 'convenient']",0,1,0,0,0.07407407407407407
122557,I have been following Dr. Nayak for a while now watching his work and I was always amazed by his results.,0,follow watch work amaze result,"['follow', 'follow watch', 'follow watch work', 'follow watch work amaze', 'follow watch work amaze result', 'watch', 'watch work', 'watch work amaze', 'watch work amaze result', 'work', 'work amaze', 'work amaze result', 'amaze', 'amaze result', 'result']",0,1,0,0,0.09523809523809523
70641,The only down side of my whole experience was making appointments for follow ups as I work a 9-5 job.,1,experience make appointment follow work job,"['experience', 'experience make', 'experience make appointment', 'experience make appointment follow', 'experience make appointment follow work', 'experience make appointment follow work job', 'make', 'make appointment', 'make appointment follow', 'make appointment follow work', 'make appointment follow work job', 'appointment', 'appointment follow', 'appointment follow work', 'appointment follow work job', 'follow', 'follow work', 'follow work job', 'work', 'work job', 'job']",0,1,0,0,0.07407407407407407
126868,Dr. Segal and his staff also have great bedside manor and treat me like family when I come back for my follow-up visits.,0,staff great bedside manor treat like family come follow visit,"['staff', 'staff great', 'staff great bedside', 'staff great bedside manor', 'staff great bedside manor treat', 'staff great bedside manor treat like', 'staff great bedside manor treat like family', 'staff great bedside manor treat like family come', 'staff great bedside manor treat like family come follow', 'staff great bedside manor treat like family come follow visit', 'great', 'great bedside', 'great bedside manor', 'great bedside manor treat', 'great bedside manor treat like', 'great bedside manor treat like family', 'great bedside manor treat like family come', 'great bedside manor treat like family come follow', 'great bedside manor treat like family come follow visit', 'bedside', 'bedside manor', 'bedside manor treat', 'bedside manor treat like', 'bedside manor treat like family', 'bedside manor treat like family come', 'bedside manor treat like family come follow', 'bedside manor treat like family come follow visit', 'manor', 'manor treat', 'manor treat like', 'manor treat like family', 'manor treat like family come', 'manor treat like family come follow', 'manor treat like family come follow visit', 'treat', 'treat like', 'treat like family', 'treat like family come', 'treat like family come follow', 'treat like family come follow visit', 'like', 'like family', 'like family come', 'like family come follow', 'like family come follow visit', 'family', 'family come', 'family come follow', 'family come follow visit', 'come', 'come follow', 'come follow visit', 'follow', 'follow visit', 'visit']",0,1,0,0,0.03278688524590164
