commentId,comment,classification,comment_processed,word_phrase_list,move,move away,move away drive,away,away drive,drive,similarity_score
180197,Dr Tresher got me in and got my squared away.,0,get get square away,"['get', 'get get', 'get get square', 'get get square away', 'get', 'get square', 'get square away', 'square', 'square away', 'away']",0,0,0,1,0,0,0.125
103489,I have even moved just outside of Harris County and drive in to see Dr. Brigger and Kathleen and Brandy (nurse practitioners).,0,move outside drive big kathleen brandy nurse practitioner,"['move', 'move outside', 'move outside drive', 'move outside drive big', 'move outside drive big kathleen', 'move outside drive big kathleen brandy', 'move outside drive big kathleen brandy nurse', 'move outside drive big kathleen brandy nurse practitioner', 'outside', 'outside drive', 'outside drive big', 'outside drive big kathleen', 'outside drive big kathleen brandy', 'outside drive big kathleen brandy nurse', 'outside drive big kathleen brandy nurse practitioner', 'drive', 'drive big', 'drive big kathleen', 'drive big kathleen brandy', 'drive big kathleen brandy nurse', 'drive big kathleen brandy nurse practitioner', 'big', 'big kathleen', 'big kathleen brandy', 'big kathleen brandy nurse', 'big kathleen brandy nurse practitioner', 'kathleen', 'kathleen brandy', 'kathleen brandy nurse', 'kathleen brandy nurse practitioner', 'brandy', 'brandy nurse', 'brandy nurse practitioner', 'nurse', 'nurse practitioner', 'practitioner']",1,0,0,0,0,1,0.09523809523809523
88747,and was ready to perform surgery right away.,0,ready perform surgery right away,"['ready', 'ready perform', 'ready perform surgery', 'ready perform surgery right', 'ready perform surgery right away', 'perform', 'perform surgery', 'perform surgery right', 'perform surgery right away', 'surgery', 'surgery right', 'surgery right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.09523809523809523
121765,and if you're farther than a 30 min drive i don't recommend you going.,1,far min drive recommend go,"['far', 'far min', 'far min drive', 'far min drive recommend', 'far min drive recommend go', 'min', 'min drive', 'min drive recommend', 'min drive recommend go', 'drive', 'drive recommend', 'drive recommend go', 'recommend', 'recommend go', 'go']",0,0,0,0,0,1,0.09523809523809523
87617,"but I still drive back to Cali just to see him, because he is the only doctor that me, my husband and my family trust",0,drive husband family trust,"['drive', 'drive husband', 'drive husband family', 'drive husband family trust', 'husband', 'husband family', 'husband family trust', 'family', 'family trust', 'trust']",0,0,0,0,0,1,0.125
74384,If i wasn't moving I would absolutely get more work done by him.,0,move absolutely work,"['move', 'move absolutely', 'move absolutely work', 'absolutely', 'absolutely work', 'work']",1,0,0,0,0,0,0.16666666666666666
173761,"I guess I could get it dissolved but i just want to stay away from these desperate, shameless, scammers.",1,guess dissolve want stay away desperate shameless scatter,"['guess', 'guess dissolve', 'guess dissolve want', 'guess dissolve want stay', 'guess dissolve want stay away', 'guess dissolve want stay away desperate', 'guess dissolve want stay away desperate shameless', 'guess dissolve want stay away desperate shameless scatter', 'dissolve', 'dissolve want', 'dissolve want stay', 'dissolve want stay away', 'dissolve want stay away desperate', 'dissolve want stay away desperate shameless', 'dissolve want stay away desperate shameless scatter', 'want', 'want stay', 'want stay away', 'want stay away desperate', 'want stay away desperate shameless', 'want stay away desperate shameless scatter', 'stay', 'stay away', 'stay away desperate', 'stay away desperate shameless', 'stay away desperate shameless scatter', 'away', 'away desperate', 'away desperate shameless', 'away desperate shameless scatter', 'desperate', 'desperate shameless', 'desperate shameless scatter', 'shameless', 'shameless scatter', 'scatter']",0,0,0,1,0,0,0.047619047619047616
59761,I loved that I got in right away.,0,love get right away,"['love', 'love get', 'love get right', 'love get right away', 'get', 'get right', 'get right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.125
188696,"I was advised by another patient to walk away,",1,advise patient walk away,"['advise', 'advise patient', 'advise patient walk', 'advise patient walk away', 'patient', 'patient walk', 'patient walk away', 'walk', 'walk away', 'away']",0,0,0,1,0,0,0.125
74032,I do not live in Pearland but I will absolutely continue to drive here.,0,not live zealand absolutely continue drive,"['not', 'not live', 'not live zealand', 'not live zealand absolutely', 'not live zealand absolutely continue', 'not live zealand absolutely continue drive', 'live', 'live zealand', 'live zealand absolutely', 'live zealand absolutely continue', 'live zealand absolutely continue drive', 'zealand', 'zealand absolutely', 'zealand absolutely continue', 'zealand absolutely continue drive', 'absolutely', 'absolutely continue', 'absolutely continue drive', 'continue', 'continue drive', 'drive']",0,0,0,0,0,1,0.07407407407407407
179415,"and although I have moved far from his location, I still go to him because their service is that good!",0,move far location service good,"['move', 'move far', 'move far location', 'move far location service', 'move far location service good', 'far', 'far location', 'far location service', 'far location service good', 'location', 'location service', 'location service good', 'service', 'service good', 'good']",1,0,0,0,0,0,0.09523809523809523
186843,Her words….oh boy we need to shizzle away little by little.,1,boy need shizzle away little little,"['boy', 'boy need', 'boy need shizzle', 'boy need shizzle away', 'boy need shizzle away little', 'boy need shizzle away little little', 'need', 'need shizzle', 'need shizzle away', 'need shizzle away little', 'need shizzle away little little', 'shizzle', 'shizzle away', 'shizzle away little', 'shizzle away little little', 'away', 'away little', 'away little little', 'little', 'little little', 'little']",0,0,0,1,0,0,0.07407407407407407
163034,keep your precious face away from this man.,1,precious face away man,"['precious', 'precious face', 'precious face away', 'precious face away man', 'face', 'face away', 'face away man', 'away', 'away man', 'man']",0,0,0,1,0,0,0.125
88678,the appointment was too far away,1,appointment far away,"['appointment', 'appointment far', 'appointment far away', 'far', 'far away', 'away']",0,0,0,1,0,0,0.16666666666666666
147710,"Only issue I had was because I got an eyelash in my eye after surgery which wasn't removed right away,",1,issue get eyelash eye surgery remove right away,"['issue', 'issue get', 'issue get eyelash', 'issue get eyelash eye', 'issue get eyelash eye surgery', 'issue get eyelash eye surgery remove', 'issue get eyelash eye surgery remove right', 'issue get eyelash eye surgery remove right away', 'get', 'get eyelash', 'get eyelash eye', 'get eyelash eye surgery', 'get eyelash eye surgery remove', 'get eyelash eye surgery remove right', 'get eyelash eye surgery remove right away', 'eyelash', 'eyelash eye', 'eyelash eye surgery', 'eyelash eye surgery remove', 'eyelash eye surgery remove right', 'eyelash eye surgery remove right away', 'eye', 'eye surgery', 'eye surgery remove', 'eye surgery remove right', 'eye surgery remove right away', 'surgery', 'surgery remove', 'surgery remove right', 'surgery remove right away', 'remove', 'remove right', 'remove right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.047619047619047616
74072,"Unless you are ""ALL AMERICAN"" and speak perfect English, stay away from this doctor.",1,speak perfect stay away,"['speak', 'speak perfect', 'speak perfect stay', 'speak perfect stay away', 'perfect', 'perfect stay', 'perfect stay away', 'stay', 'stay away', 'away']",0,0,0,1,0,0,0.125
74521,He knows exactly where to add and take away those extra layers of unwanted fat.,0,know precisely add away extra layer unwanted fat,"['know', 'know precisely', 'know precisely add', 'know precisely add away', 'know precisely add away extra', 'know precisely add away extra layer', 'know precisely add away extra layer unwanted', 'know precisely add away extra layer unwanted fat', 'precisely', 'precisely add', 'precisely add away', 'precisely add away extra', 'precisely add away extra layer', 'precisely add away extra layer unwanted', 'precisely add away extra layer unwanted fat', 'add', 'add away', 'add away extra', 'add away extra layer', 'add away extra layer unwanted', 'add away extra layer unwanted fat', 'away', 'away extra', 'away extra layer', 'away extra layer unwanted', 'away extra layer unwanted fat', 'extra', 'extra layer', 'extra layer unwanted', 'extra layer unwanted fat', 'layer', 'layer unwanted', 'layer unwanted fat', 'unwanted', 'unwanted fat', 'fat']",0,0,0,1,0,0,0.047619047619047616
129348,Im on my second treatment and it has blown me away it really was worth it.,0,treatment blow away worth,"['treatment', 'treatment blow', 'treatment blow away', 'treatment blow away worth', 'blow', 'blow away', 'blow away worth', 'away', 'away worth', 'worth']",0,0,0,1,0,0,0.125
160965,not meet what I was wanting and I?d be turned away? *WRONG* Marissa,1,not meet want turn away wrong drissa,"['not', 'not meet', 'not meet want', 'not meet want turn', 'not meet want turn away', 'not meet want turn away wrong', 'not meet want turn away wrong drissa', 'meet', 'meet want', 'meet want turn', 'meet want turn away', 'meet want turn away wrong', 'meet want turn away wrong drissa', 'want', 'want turn', 'want turn away', 'want turn away wrong', 'want turn away wrong drissa', 'turn', 'turn away', 'turn away wrong', 'turn away wrong drissa', 'away', 'away wrong', 'away wrong drissa', 'wrong', 'wrong drissa', 'drissa']",0,0,0,1,0,0,0.058823529411764705
115929,so if we had any questions or concerns we were able to get ahold of him right away.,0,question concern able hold right away,"['question', 'question concern', 'question concern able', 'question concern able hold', 'question concern able hold right', 'question concern able hold right away', 'concern', 'concern able', 'concern able hold', 'concern able hold right', 'concern able hold right away', 'able', 'able hold', 'able hold right', 'able hold right away', 'hold', 'hold right', 'hold right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.07407407407407407
175744,"If there's a problem, she will make it go away and she will do everything to make you happy and satisfied.",0,problem away happy satisfy,"['problem', 'problem away', 'problem away happy', 'problem away happy satisfy', 'away', 'away happy', 'away happy satisfy', 'happy', 'happy satisfy', 'satisfy']",0,0,0,1,0,0,0.125
73607,I have absolutely no reservations in highly recommending Dr. Mofid to anyone in need of reconstructive/cosmetic surgery!!,0,absolutely no reservation highly recommend move need reconstructivecosmetic surgery,"['absolutely', 'absolutely no', 'absolutely no reservation', 'absolutely no reservation highly', 'absolutely no reservation highly recommend', 'absolutely no reservation highly recommend move', 'absolutely no reservation highly recommend move need', 'absolutely no reservation highly recommend move need reconstructivecosmetic', 'absolutely no reservation highly recommend move need reconstructivecosmetic surgery', 'no', 'no reservation', 'no reservation highly', 'no reservation highly recommend', 'no reservation highly recommend move', 'no reservation highly recommend move need', 'no reservation highly recommend move need reconstructivecosmetic', 'no reservation highly recommend move need reconstructivecosmetic surgery', 'reservation', 'reservation highly', 'reservation highly recommend', 'reservation highly recommend move', 'reservation highly recommend move need', 'reservation highly recommend move need reconstructivecosmetic', 'reservation highly recommend move need reconstructivecosmetic surgery', 'highly', 'highly recommend', 'highly recommend move', 'highly recommend move need', 'highly recommend move need reconstructivecosmetic', 'highly recommend move need reconstructivecosmetic surgery', 'recommend', 'recommend move', 'recommend move need', 'recommend move need reconstructivecosmetic', 'recommend move need reconstructivecosmetic surgery', 'move', 'move need', 'move need reconstructivecosmetic', 'move need reconstructivecosmetic surgery', 'need', 'need reconstructivecosmetic', 'need reconstructivecosmetic surgery', 'reconstructivecosmetic', 'reconstructivecosmetic surgery', 'surgery']",1,0,0,0,0,0,0.0392156862745098
177135,"I couldn't be more thrilled, going from not being able to see anything just a couple feet away to 20/15 vision!",0,thrill go not able away vision,"['thrill', 'thrill go', 'thrill go not', 'thrill go not able', 'thrill go not able away', 'thrill go not able away vision', 'go', 'go not', 'go not able', 'go not able away', 'go not able away vision', 'not', 'not able', 'not able away', 'not able away vision', 'able', 'able away', 'able away vision', 'away', 'away vision', 'vision']",0,0,0,1,0,0,0.07407407407407407
117891,and after just one week I?m seeing things clearly I couldn?t see five feet away before without my contacts.,0,see thing clearly away contact,"['see', 'see thing', 'see thing clearly', 'see thing clearly away', 'see thing clearly away contact', 'thing', 'thing clearly', 'thing clearly away', 'thing clearly away contact', 'clearly', 'clearly away', 'clearly away contact', 'away', 'away contact', 'contact']",0,0,0,1,0,0,0.09523809523809523
126455,She has the patience to explain thoroughly the procedure and take away your worries and concerns.,0,patience explain thoroughly procedure away worry concern,"['patience', 'patience explain', 'patience explain thoroughly', 'patience explain thoroughly procedure', 'patience explain thoroughly procedure away', 'patience explain thoroughly procedure away worry', 'patience explain thoroughly procedure away worry concern', 'explain', 'explain thoroughly', 'explain thoroughly procedure', 'explain thoroughly procedure away', 'explain thoroughly procedure away worry', 'explain thoroughly procedure away worry concern', 'thoroughly', 'thoroughly procedure', 'thoroughly procedure away', 'thoroughly procedure away worry', 'thoroughly procedure away worry concern', 'procedure', 'procedure away', 'procedure away worry', 'procedure away worry concern', 'away', 'away worry', 'away worry concern', 'worry', 'worry concern', 'concern']",0,0,0,1,0,0,0.058823529411764705
169071,and now have bubbles under my eyes that haven't gone away in 5 weeks!,1,bubble eye go away,"['bubble', 'bubble eye', 'bubble eye go', 'bubble eye go away', 'eye', 'eye go', 'eye go away', 'go', 'go away', 'away']",0,0,0,1,0,0,0.125
90055,We were very fortunate to find Dr. Kipervas when we moved to Poconos from New Jersey 11 years ago.,0,fortunate find move poconos,"['fortunate', 'fortunate find', 'fortunate find move', 'fortunate find move poconos', 'find', 'find move', 'find move poconos', 'move', 'move poconos', 'poconos']",1,0,0,0,0,0,0.125
83542,but things were rectified right away and no other issues.,0,thing rectify right away no issue,"['thing', 'thing rectify', 'thing rectify right', 'thing rectify right away', 'thing rectify right away no', 'thing rectify right away no issue', 'rectify', 'rectify right', 'rectify right away', 'rectify right away no', 'rectify right away no issue', 'right', 'right away', 'right away no', 'right away no issue', 'away', 'away no', 'away no issue', 'no', 'no issue', 'issue']",0,0,0,1,0,0,0.07407407407407407
73664,I only took pain killers for one day then moved to Tylenol thereafter and was in no pain.,0,take pain tiller move acetaminophen no pain,"['take', 'take pain', 'take pain tiller', 'take pain tiller move', 'take pain tiller move acetaminophen', 'take pain tiller move acetaminophen no', 'take pain tiller move acetaminophen no pain', 'pain', 'pain tiller', 'pain tiller move', 'pain tiller move acetaminophen', 'pain tiller move acetaminophen no', 'pain tiller move acetaminophen no pain', 'tiller', 'tiller move', 'tiller move acetaminophen', 'tiller move acetaminophen no', 'tiller move acetaminophen no pain', 'move', 'move acetaminophen', 'move acetaminophen no', 'move acetaminophen no pain', 'acetaminophen', 'acetaminophen no', 'acetaminophen no pain', 'no', 'no pain', 'pain']",1,0,0,0,0,0,0.058823529411764705
114500,I sought breast surgery from Dr. Mofid on the strength of his good reviews on Yelp!,0,seek breast surgery move strength good review yip,"['seek', 'seek breast', 'seek breast surgery', 'seek breast surgery move', 'seek breast surgery move strength', 'seek breast surgery move strength good', 'seek breast surgery move strength good review', 'seek breast surgery move strength good review yip', 'breast', 'breast surgery', 'breast surgery move', 'breast surgery move strength', 'breast surgery move strength good', 'breast surgery move strength good review', 'breast surgery move strength good review yip', 'surgery', 'surgery move', 'surgery move strength', 'surgery move strength good', 'surgery move strength good review', 'surgery move strength good review yip', 'move', 'move strength', 'move strength good', 'move strength good review', 'move strength good review yip', 'strength', 'strength good', 'strength good review', 'strength good review yip', 'good', 'good review', 'good review yip', 'review', 'review yip', 'yip']",1,0,0,0,0,0,0.047619047619047616
176447,Implant still moves up and down ..,1,plant move,"['plant', 'plant move', 'move']",1,0,0,0,0,0,0.2222222222222222
141472,One of the Surgeries Dr.Schlesinger did even took away my chronic back pain.,0,forgery drschlesinger take away chronic pain,"['forgery', 'forgery drschlesinger', 'forgery drschlesinger take', 'forgery drschlesinger take away', 'forgery drschlesinger take away chronic', 'forgery drschlesinger take away chronic pain', 'drschlesinger', 'drschlesinger take', 'drschlesinger take away', 'drschlesinger take away chronic', 'drschlesinger take away chronic pain', 'take', 'take away', 'take away chronic', 'take away chronic pain', 'away', 'away chronic', 'away chronic pain', 'chronic', 'chronic pain', 'pain']",0,0,0,1,0,0,0.07407407407407407
159737,"Within that month he moved over to PSA, where my quote was no longer valid...",1,move pa quote no long valid,"['move', 'move pa', 'move pa quote', 'move pa quote no', 'move pa quote no long', 'move pa quote no long valid', 'pa', 'pa quote', 'pa quote no', 'pa quote no long', 'pa quote no long valid', 'quote', 'quote no', 'quote no long', 'quote no long valid', 'no', 'no long', 'no long valid', 'long', 'long valid', 'valid']",1,0,0,0,0,0,0.07407407407407407
155699,and after I moved to Denver about 2 1/2 years ago I was continuing to go back to,0,move continue,"['move', 'move continue', 'continue']",1,0,0,0,0,0,0.2222222222222222
115226,"Not ever having had orthodontic experience before coming, I was put to ease right away when we walked into the office.",0,not have orthodontic experience come ease right away walk office,"['not', 'not have', 'not have orthodontic', 'not have orthodontic experience', 'not have orthodontic experience come', 'not have orthodontic experience come ease', 'not have orthodontic experience come ease right', 'not have orthodontic experience come ease right away', 'not have orthodontic experience come ease right away walk', 'not have orthodontic experience come ease right away walk office', 'have', 'have orthodontic', 'have orthodontic experience', 'have orthodontic experience come', 'have orthodontic experience come ease', 'have orthodontic experience come ease right', 'have orthodontic experience come ease right away', 'have orthodontic experience come ease right away walk', 'have orthodontic experience come ease right away walk office', 'orthodontic', 'orthodontic experience', 'orthodontic experience come', 'orthodontic experience come ease', 'orthodontic experience come ease right', 'orthodontic experience come ease right away', 'orthodontic experience come ease right away walk', 'orthodontic experience come ease right away walk office', 'experience', 'experience come', 'experience come ease', 'experience come ease right', 'experience come ease right away', 'experience come ease right away walk', 'experience come ease right away walk office', 'come', 'come ease', 'come ease right', 'come ease right away', 'come ease right away walk', 'come ease right away walk office', 'ease', 'ease right', 'ease right away', 'ease right away walk', 'ease right away walk office', 'right', 'right away', 'right away walk', 'right away walk office', 'away', 'away walk', 'away walk office', 'walk', 'walk office', 'office']",0,0,0,1,0,0,0.03278688524590164
92519,We drove from the west coast to come see Dr. Woliner and it was a trip worth doing.,0,drive west coast come oliver trip worth,"['drive', 'drive west', 'drive west coast', 'drive west coast come', 'drive west coast come oliver', 'drive west coast come oliver trip', 'drive west coast come oliver trip worth', 'west', 'west coast', 'west coast come', 'west coast come oliver', 'west coast come oliver trip', 'west coast come oliver trip worth', 'coast', 'coast come', 'coast come oliver', 'coast come oliver trip', 'coast come oliver trip worth', 'come', 'come oliver', 'come oliver trip', 'come oliver trip worth', 'oliver', 'oliver trip', 'oliver trip worth', 'trip', 'trip worth', 'worth']",0,0,0,0,0,1,0.058823529411764705
176309,and she told me I shouldn't have gone to the ER. I just want to keep everyone away from this woman.,1,tell go erbium want away woman,"['tell', 'tell go', 'tell go erbium', 'tell go erbium want', 'tell go erbium want away', 'tell go erbium want away woman', 'go', 'go erbium', 'go erbium want', 'go erbium want away', 'go erbium want away woman', 'erbium', 'erbium want', 'erbium want away', 'erbium want away woman', 'want', 'want away', 'want away woman', 'away', 'away woman', 'woman']",0,0,0,1,0,0,0.07407407407407407
90154,I liked him right away because he didn't talk down to me.,0,like right away talk,"['like', 'like right', 'like right away', 'like right away talk', 'right', 'right away', 'right away talk', 'away', 'away talk', 'talk']",0,0,0,1,0,0,0.125
171286,R Breast ) The R implant also moved across my sternum and was also very painful.,1,r breast r plant move sternum painful,"['r', 'r breast', 'r breast r', 'r breast r plant', 'r breast r plant move', 'r breast r plant move sternum', 'r breast r plant move sternum painful', 'breast', 'breast r', 'breast r plant', 'breast r plant move', 'breast r plant move sternum', 'breast r plant move sternum painful', 'r', 'r plant', 'r plant move', 'r plant move sternum', 'r plant move sternum painful', 'plant', 'plant move', 'plant move sternum', 'plant move sternum painful', 'move', 'move sternum', 'move sternum painful', 'sternum', 'sternum painful', 'painful']",1,0,0,0,0,0,0.058823529411764705
112490,I?ve had the Vbeam for some broken capillaries and they completely went away after one treatment.,0,beam break capillary completely go away treatment,"['beam', 'beam break', 'beam break capillary', 'beam break capillary completely', 'beam break capillary completely go', 'beam break capillary completely go away', 'beam break capillary completely go away treatment', 'break', 'break capillary', 'break capillary completely', 'break capillary completely go', 'break capillary completely go away', 'break capillary completely go away treatment', 'capillary', 'capillary completely', 'capillary completely go', 'capillary completely go away', 'capillary completely go away treatment', 'completely', 'completely go', 'completely go away', 'completely go away treatment', 'go', 'go away', 'go away treatment', 'away', 'away treatment', 'treatment']",0,0,0,1,0,0,0.058823529411764705
169699,"and she didn't answer, called back from a different number at the same time and they answered right away.",1,answer call different number time answer right away,"['answer', 'answer call', 'answer call different', 'answer call different number', 'answer call different number time', 'answer call different number time answer', 'answer call different number time answer right', 'answer call different number time answer right away', 'call', 'call different', 'call different number', 'call different number time', 'call different number time answer', 'call different number time answer right', 'call different number time answer right away', 'different', 'different number', 'different number time', 'different number time answer', 'different number time answer right', 'different number time answer right away', 'number', 'number time', 'number time answer', 'number time answer right', 'number time answer right away', 'time', 'time answer', 'time answer right', 'time answer right away', 'answer', 'answer right', 'answer right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.047619047619047616
67959,Worth so it wasn't a 5-minute drive but I figured my face was worth it.,0,worth minute drive figure face worth,"['worth', 'worth minute', 'worth minute drive', 'worth minute drive figure', 'worth minute drive figure face', 'worth minute drive figure face worth', 'minute', 'minute drive', 'minute drive figure', 'minute drive figure face', 'minute drive figure face worth', 'drive', 'drive figure', 'drive figure face', 'drive figure face worth', 'figure', 'figure face', 'figure face worth', 'face', 'face worth', 'worth']",0,0,0,0,0,1,0.07407407407407407
123654,I am 84 years old and was told to walk half a block away to a restaurant and come back later.,1,year old tell walk block away restaurant come late,"['year', 'year old', 'year old tell', 'year old tell walk', 'year old tell walk block', 'year old tell walk block away', 'year old tell walk block away restaurant', 'year old tell walk block away restaurant come', 'year old tell walk block away restaurant come late', 'old', 'old tell', 'old tell walk', 'old tell walk block', 'old tell walk block away', 'old tell walk block away restaurant', 'old tell walk block away restaurant come', 'old tell walk block away restaurant come late', 'tell', 'tell walk', 'tell walk block', 'tell walk block away', 'tell walk block away restaurant', 'tell walk block away restaurant come', 'tell walk block away restaurant come late', 'walk', 'walk block', 'walk block away', 'walk block away restaurant', 'walk block away restaurant come', 'walk block away restaurant come late', 'block', 'block away', 'block away restaurant', 'block away restaurant come', 'block away restaurant come late', 'away', 'away restaurant', 'away restaurant come', 'away restaurant come late', 'restaurant', 'restaurant come', 'restaurant come late', 'come', 'come late', 'late']",0,0,0,1,0,0,0.0392156862745098
176701,for all my appointments as he is the only doctor I will go to moving forward!,0,appointment move forward,"['appointment', 'appointment move', 'appointment move forward', 'move', 'move forward', 'forward']",1,0,0,0,0,0,0.16666666666666666
86836,for years as I LOVE her but with her moving out of state there is little left to be desired.,1,love move state little leave desire,"['love', 'love move', 'love move state', 'love move state little', 'love move state little leave', 'love move state little leave desire', 'move', 'move state', 'move state little', 'move state little leave', 'move state little leave desire', 'state', 'state little', 'state little leave', 'state little leave desire', 'little', 'little leave', 'little leave desire', 'leave', 'leave desire', 'desire']",1,0,0,0,0,0,0.07407407407407407
137298,After a few weeks all the numbness went away and there was no pain in the healing process.,0,numbness go away no pain heal process,"['numbness', 'numbness go', 'numbness go away', 'numbness go away no', 'numbness go away no pain', 'numbness go away no pain heal', 'numbness go away no pain heal process', 'go', 'go away', 'go away no', 'go away no pain', 'go away no pain heal', 'go away no pain heal process', 'away', 'away no', 'away no pain', 'away no pain heal', 'away no pain heal process', 'no', 'no pain', 'no pain heal', 'no pain heal process', 'pain', 'pain heal', 'pain heal process', 'heal', 'heal process', 'process']",0,0,0,1,0,0,0.058823529411764705
103364,They took me right away and the visit was great!!,0,take right away visit great,"['take', 'take right', 'take right away', 'take right away visit', 'take right away visit great', 'right', 'right away', 'right away visit', 'right away visit great', 'away', 'away visit', 'away visit great', 'visit', 'visit great', 'great']",0,0,0,1,0,0,0.09523809523809523
144333,"My leg swelling and pain, tenderness, and redness was horrible before the vein ablation procedures, now all of these symptoms have gone away!",0,leg swell pain tenderness redness atrocious vein relation procedure symptom go away,"['leg', 'leg swell', 'leg swell pain', 'leg swell pain tenderness', 'leg swell pain tenderness redness', 'leg swell pain tenderness redness atrocious', 'leg swell pain tenderness redness atrocious vein', 'leg swell pain tenderness redness atrocious vein relation', 'leg swell pain tenderness redness atrocious vein relation procedure', 'leg swell pain tenderness redness atrocious vein relation procedure symptom', 'leg swell pain tenderness redness atrocious vein relation procedure symptom go', 'leg swell pain tenderness redness atrocious vein relation procedure symptom go away', 'swell', 'swell pain', 'swell pain tenderness', 'swell pain tenderness redness', 'swell pain tenderness redness atrocious', 'swell pain tenderness redness atrocious vein', 'swell pain tenderness redness atrocious vein relation', 'swell pain tenderness redness atrocious vein relation procedure', 'swell pain tenderness redness atrocious vein relation procedure symptom', 'swell pain tenderness redness atrocious vein relation procedure symptom go', 'swell pain tenderness redness atrocious vein relation procedure symptom go away', 'pain', 'pain tenderness', 'pain tenderness redness', 'pain tenderness redness atrocious', 'pain tenderness redness atrocious vein', 'pain tenderness redness atrocious vein relation', 'pain tenderness redness atrocious vein relation procedure', 'pain tenderness redness atrocious vein relation procedure symptom', 'pain tenderness redness atrocious vein relation procedure symptom go', 'pain tenderness redness atrocious vein relation procedure symptom go away', 'tenderness', 'tenderness redness', 'tenderness redness atrocious', 'tenderness redness atrocious vein', 'tenderness redness atrocious vein relation', 'tenderness redness atrocious vein relation procedure', 'tenderness redness atrocious vein relation procedure symptom', 'tenderness redness atrocious vein relation procedure symptom go', 'tenderness redness atrocious vein relation procedure symptom go away', 'redness', 'redness atrocious', 'redness atrocious vein', 'redness atrocious vein relation', 'redness atrocious vein relation procedure', 'redness atrocious vein relation procedure symptom', 'redness atrocious vein relation procedure symptom go', 'redness atrocious vein relation procedure symptom go away', 'atrocious', 'atrocious vein', 'atrocious vein relation', 'atrocious vein relation procedure', 'atrocious vein relation procedure symptom', 'atrocious vein relation procedure symptom go', 'atrocious vein relation procedure symptom go away', 'vein', 'vein relation', 'vein relation procedure', 'vein relation procedure symptom', 'vein relation procedure symptom go', 'vein relation procedure symptom go away', 'relation', 'relation procedure', 'relation procedure symptom', 'relation procedure symptom go', 'relation procedure symptom go away', 'procedure', 'procedure symptom', 'procedure symptom go', 'procedure symptom go away', 'symptom', 'symptom go', 'symptom go away', 'go', 'go away', 'away']",0,0,0,1,0,0,0.023809523809523808
110187,He takes their beauty away.,1,take beauty away,"['take', 'take beauty', 'take beauty away', 'beauty', 'beauty away', 'away']",0,0,0,1,0,0,0.16666666666666666
187857,More 1 D D Local Guide·129 reviews 11 minutes ago NEW If I can give Dr. Mark Mofid a zero star I would!,1,local guide review new mark move star,"['local', 'local guide', 'local guide review', 'local guide review new', 'local guide review new mark', 'local guide review new mark move', 'local guide review new mark move star', 'guide', 'guide review', 'guide review new', 'guide review new mark', 'guide review new mark move', 'guide review new mark move star', 'review', 'review new', 'review new mark', 'review new mark move', 'review new mark move star', 'new', 'new mark', 'new mark move', 'new mark move star', 'mark', 'mark move', 'mark move star', 'move', 'move star', 'star']",1,0,0,0,0,0,0.058823529411764705
171519,She is now getting around and driving again.,0,get drive,"['get', 'get drive', 'drive']",0,0,0,0,0,1,0.2222222222222222
100951,Dr.OFER RODRIGUEZ does wonderful work because when you see him he is fully present with you,0,drive rodriguez fantastic work fully present,"['drive', 'drive rodriguez', 'drive rodriguez fantastic', 'drive rodriguez fantastic work', 'drive rodriguez fantastic work fully', 'drive rodriguez fantastic work fully present', 'rodriguez', 'rodriguez fantastic', 'rodriguez fantastic work', 'rodriguez fantastic work fully', 'rodriguez fantastic work fully present', 'fantastic', 'fantastic work', 'fantastic work fully', 'fantastic work fully present', 'work', 'work fully', 'work fully present', 'fully', 'fully present', 'present']",0,0,0,0,0,1,0.07407407407407407
69754,"When I had a concern on the weekend, he got back to me right away.",0,concern get right away,"['concern', 'concern get', 'concern get right', 'concern get right away', 'get', 'get right', 'get right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.125
73770,I drove an hour had to wait an hour and was now being told that the Dr wasn't even doing the filler.,1,drive hour wait tell filler,"['drive', 'drive hour', 'drive hour wait', 'drive hour wait tell', 'drive hour wait tell filler', 'hour', 'hour wait', 'hour wait tell', 'hour wait tell filler', 'wait', 'wait tell', 'wait tell filler', 'tell', 'tell filler', 'filler']",0,0,0,0,0,1,0.09523809523809523
180198,We feel no need to get a second opinion and are moving forward with his proposed plan.,0,feel no need opinion move forward propose plan,"['feel', 'feel no', 'feel no need', 'feel no need opinion', 'feel no need opinion move', 'feel no need opinion move forward', 'feel no need opinion move forward propose', 'feel no need opinion move forward propose plan', 'no', 'no need', 'no need opinion', 'no need opinion move', 'no need opinion move forward', 'no need opinion move forward propose', 'no need opinion move forward propose plan', 'need', 'need opinion', 'need opinion move', 'need opinion move forward', 'need opinion move forward propose', 'need opinion move forward propose plan', 'opinion', 'opinion move', 'opinion move forward', 'opinion move forward propose', 'opinion move forward propose plan', 'move', 'move forward', 'move forward propose', 'move forward propose plan', 'forward', 'forward propose', 'forward propose plan', 'propose', 'propose plan', 'plan']",1,0,0,0,0,0,0.047619047619047616
