commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
107831,The lady in the back office is the nicest and i believe Lydia or Linda is another M.A who is the best.,0,lady office nice believe lydia ma good,"['lady', 'lady office', 'lady office nice', 'lady office nice believe', 'lady office nice believe lydia', 'lady office nice believe lydia ma', 'lady office nice believe lydia ma good', 'office', 'office nice', 'office nice believe', 'office nice believe lydia', 'office nice believe lydia ma', 'office nice believe lydia ma good', 'nice', 'nice believe', 'nice believe lydia', 'nice believe lydia ma', 'nice believe lydia ma good', 'believe', 'believe lydia', 'believe lydia ma', 'believe lydia ma good', 'lydia', 'lydia ma', 'lydia ma good', 'ma', 'ma good', 'good']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
85008,The staff at Complete Women's Center at Pearland where VERY friendly,0,staff complete woman center zealand friendly,"['staff', 'staff complete', 'staff complete woman', 'staff complete woman center', 'staff complete woman center zealand', 'staff complete woman center zealand friendly', 'complete', 'complete woman', 'complete woman center', 'complete woman center zealand', 'complete woman center zealand friendly', 'woman', 'woman center', 'woman center zealand', 'woman center zealand friendly', 'center', 'center zealand', 'center zealand friendly', 'zealand', 'zealand friendly', 'friendly']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
157097,"Finally, very quick to offer prescription and outside medicines to make a sale.",1,finally quick offer prescription outside medicine sale,"['finally', 'finally quick', 'finally quick offer', 'finally quick offer prescription', 'finally quick offer prescription outside', 'finally quick offer prescription outside medicine', 'finally quick offer prescription outside medicine sale', 'quick', 'quick offer', 'quick offer prescription', 'quick offer prescription outside', 'quick offer prescription outside medicine', 'quick offer prescription outside medicine sale', 'offer', 'offer prescription', 'offer prescription outside', 'offer prescription outside medicine', 'offer prescription outside medicine sale', 'prescription', 'prescription outside', 'prescription outside medicine', 'prescription outside medicine sale', 'outside', 'outside medicine', 'outside medicine sale', 'medicine', 'medicine sale', 'sale']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
70435,I do not believe that I could have been in a better place.,0,believe good place,"['believe', 'believe good', 'believe good place', 'good', 'good place', 'place']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
72399,the doctor doesn't believe my symptoms as i described them,1,doctor believe symptom describe,"['doctor', 'doctor believe', 'doctor believe symptom', 'doctor believe symptom describe', 'believe', 'believe symptom', 'believe symptom describe', 'symptom', 'symptom describe', 'describe']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
87089,The paperwork was simple and it was a quick,0,paperwork simple quick,"['paperwork', 'paperwork simple', 'paperwork simple quick', 'simple', 'simple quick', 'quick']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
167371,"First time visit, quick appointment within 24 hours exceptional professional service by Timothy Wong!!",0,time visit quick appointment exceptional professional service,"['time', 'time visit', 'time visit quick', 'time visit quick appointment', 'time visit quick appointment exceptional', 'time visit quick appointment exceptional professional', 'time visit quick appointment exceptional professional service', 'visit', 'visit quick', 'visit quick appointment', 'visit quick appointment exceptional', 'visit quick appointment exceptional professional', 'visit quick appointment exceptional professional service', 'quick', 'quick appointment', 'quick appointment exceptional', 'quick appointment exceptional professional', 'quick appointment exceptional professional service', 'appointment', 'appointment exceptional', 'appointment exceptional professional', 'appointment exceptional professional service', 'exceptional', 'exceptional professional', 'exceptional professional service', 'professional', 'professional service', 'service']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
158596,As I said very little help from them.,1,say little help,"['say', 'say little', 'say little help', 'little', 'little help', 'help']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
164219,Many women have lost their lives from this procedure because it was not performed correctly.,1,woman lose life procedure perform correctly,"['woman', 'woman lose', 'woman lose life', 'woman lose life procedure', 'woman lose life procedure perform', 'woman lose life procedure perform correctly', 'lose', 'lose life', 'lose life procedure', 'lose life procedure perform', 'lose life procedure perform correctly', 'life', 'life procedure', 'life procedure perform', 'life procedure perform correctly', 'procedure', 'procedure perform', 'procedure perform correctly', 'perform', 'perform correctly', 'correctly']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
95857,They even have a cute little play area,0,cut little play area,"['cut', 'cut little', 'cut little play', 'cut little play area', 'little', 'little play', 'little play area', 'play', 'play area', 'area']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
148597,"I am now making monthly payments a very expensive lab test for the next 12 months, unbelievable.....",1,make payment expensive lab test unbelievable,"['make', 'make payment', 'make payment expensive', 'make payment expensive lab', 'make payment expensive lab test', 'make payment expensive lab test unbelievable', 'payment', 'payment expensive', 'payment expensive lab', 'payment expensive lab test', 'payment expensive lab test unbelievable', 'expensive', 'expensive lab', 'expensive lab test', 'expensive lab test unbelievable', 'lab', 'lab test', 'lab test unbelievable', 'test', 'test unbelievable', 'unbelievable']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
188318,How could a clinic with such kind people have a woman that has to talk to women that have just undergone transfers,1,clinic kind people woman talk woman undergo transfer,"['clinic', 'clinic kind', 'clinic kind people', 'clinic kind people woman', 'clinic kind people woman talk', 'clinic kind people woman talk woman', 'clinic kind people woman talk woman undergo', 'clinic kind people woman talk woman undergo transfer', 'kind', 'kind people', 'kind people woman', 'kind people woman talk', 'kind people woman talk woman', 'kind people woman talk woman undergo', 'kind people woman talk woman undergo transfer', 'people', 'people woman', 'people woman talk', 'people woman talk woman', 'people woman talk woman undergo', 'people woman talk woman undergo transfer', 'woman', 'woman talk', 'woman talk woman', 'woman talk woman undergo', 'woman talk woman undergo transfer', 'talk', 'talk woman', 'talk woman undergo', 'talk woman undergo transfer', 'woman', 'woman undergo', 'woman undergo transfer', 'undergo', 'undergo transfer', 'transfer']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
122425,I feel like I was just a quick buck to them because I am not satisfied and I'm definitely in pain.,1,feel like quick buck satisfy m decidedly pain,"['feel', 'feel like', 'feel like quick', 'feel like quick buck', 'feel like quick buck satisfy', 'feel like quick buck satisfy m', 'feel like quick buck satisfy m decidedly', 'feel like quick buck satisfy m decidedly pain', 'like', 'like quick', 'like quick buck', 'like quick buck satisfy', 'like quick buck satisfy m', 'like quick buck satisfy m decidedly', 'like quick buck satisfy m decidedly pain', 'quick', 'quick buck', 'quick buck satisfy', 'quick buck satisfy m', 'quick buck satisfy m decidedly', 'quick buck satisfy m decidedly pain', 'buck', 'buck satisfy', 'buck satisfy m', 'buck satisfy m decidedly', 'buck satisfy m decidedly pain', 'satisfy', 'satisfy m', 'satisfy m decidedly', 'satisfy m decidedly pain', 'm', 'm decidedly', 'm decidedly pain', 'decidedly', 'decidedly pain', 'pain']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
107643,I was a little worried at first however the procedure was painless.,0,little worry procedure painless,"['little', 'little worry', 'little worry procedure', 'little worry procedure painless', 'worry', 'worry procedure', 'worry procedure painless', 'procedure', 'procedure painless', 'painless']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
122039,The admin staff has the biggest attitude and.,1,admit staff big attitude,"['admit', 'admit staff', 'admit staff big', 'admit staff big attitude', 'staff', 'staff big', 'staff big attitude', 'big', 'big attitude', 'attitude']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
109210,This is the kind of Doctor every woman would and should be glad to come in contact with in their time of need!!,0,kind doctor woman glad come contact time need,"['kind', 'kind doctor', 'kind doctor woman', 'kind doctor woman glad', 'kind doctor woman glad come', 'kind doctor woman glad come contact', 'kind doctor woman glad come contact time', 'kind doctor woman glad come contact time need', 'doctor', 'doctor woman', 'doctor woman glad', 'doctor woman glad come', 'doctor woman glad come contact', 'doctor woman glad come contact time', 'doctor woman glad come contact time need', 'woman', 'woman glad', 'woman glad come', 'woman glad come contact', 'woman glad come contact time', 'woman glad come contact time need', 'glad', 'glad come', 'glad come contact', 'glad come contact time', 'glad come contact time need', 'come', 'come contact', 'come contact time', 'come contact time need', 'contact', 'contact time', 'contact time need', 'time', 'time need', 'need']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
96855,I was surprised by her response and I will never let that woman put another needle in my face.,1,surprise response let woman needle face,"['surprise', 'surprise response', 'surprise response let', 'surprise response let woman', 'surprise response let woman needle', 'surprise response let woman needle face', 'response', 'response let', 'response let woman', 'response let woman needle', 'response let woman needle face', 'let', 'let woman', 'let woman needle', 'let woman needle face', 'woman', 'woman needle', 'woman needle face', 'needle', 'needle face', 'face']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
100833,It was quick and relatively with instant results.,0,quick relatively instant result,"['quick', 'quick relatively', 'quick relatively instant', 'quick relatively instant result', 'relatively', 'relatively instant', 'relatively instant result', 'instant', 'instant result', 'result']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
177054,"Looking for a lawyer to incentivize a little compassion, and a new provider.",1,look lawyer incentive little compassion new provider,"['look', 'look lawyer', 'look lawyer incentive', 'look lawyer incentive little', 'look lawyer incentive little compassion', 'look lawyer incentive little compassion new', 'look lawyer incentive little compassion new provider', 'lawyer', 'lawyer incentive', 'lawyer incentive little', 'lawyer incentive little compassion', 'lawyer incentive little compassion new', 'lawyer incentive little compassion new provider', 'incentive', 'incentive little', 'incentive little compassion', 'incentive little compassion new', 'incentive little compassion new provider', 'little', 'little compassion', 'little compassion new', 'little compassion new provider', 'compassion', 'compassion new', 'compassion new provider', 'new', 'new provider', 'provider']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
130186,Quick and effective,0,quick effective,"['quick', 'quick effective', 'effective']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
147860,Unhappy women who were rushed in after covid when he was not deemed a,1,unhappy woman rush deem,"['unhappy', 'unhappy woman', 'unhappy woman rush', 'unhappy woman rush deem', 'woman', 'woman rush', 'woman rush deem', 'rush', 'rush deem', 'deem']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
169907,The people I'm seeing now show little concern or compassion,1,people m see little concern compassion,"['people', 'people m', 'people m see', 'people m see little', 'people m see little concern', 'people m see little concern compassion', 'm', 'm see', 'm see little', 'm see little concern', 'm see little concern compassion', 'see', 'see little', 'see little concern', 'see little concern compassion', 'little', 'little concern', 'little concern compassion', 'concern', 'concern compassion', 'compassion']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
148332,He prefers to go little by little so that way you are satisfied and don?t stretch your lip tissue all at once.,0,prefer little little way satisfy stretch lip tissue,"['prefer', 'prefer little', 'prefer little little', 'prefer little little way', 'prefer little little way satisfy', 'prefer little little way satisfy stretch', 'prefer little little way satisfy stretch lip', 'prefer little little way satisfy stretch lip tissue', 'little', 'little little', 'little little way', 'little little way satisfy', 'little little way satisfy stretch', 'little little way satisfy stretch lip', 'little little way satisfy stretch lip tissue', 'little', 'little way', 'little way satisfy', 'little way satisfy stretch', 'little way satisfy stretch lip', 'little way satisfy stretch lip tissue', 'way', 'way satisfy', 'way satisfy stretch', 'way satisfy stretch lip', 'way satisfy stretch lip tissue', 'satisfy', 'satisfy stretch', 'satisfy stretch lip', 'satisfy stretch lip tissue', 'stretch', 'stretch lip', 'stretch lip tissue', 'lip', 'lip tissue', 'tissue']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
70450,I cannot believe the difference in the before and after pictures.,0,believe difference picture,"['believe', 'believe difference', 'believe difference picture', 'difference', 'difference picture', 'picture']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
167727,Won't even make a copy of OWN lab work or help when needing important medication,1,wo copy lab work help need important meditation,"['wo', 'wo copy', 'wo copy lab', 'wo copy lab work', 'wo copy lab work help', 'wo copy lab work help need', 'wo copy lab work help need important', 'wo copy lab work help need important meditation', 'copy', 'copy lab', 'copy lab work', 'copy lab work help', 'copy lab work help need', 'copy lab work help need important', 'copy lab work help need important meditation', 'lab', 'lab work', 'lab work help', 'lab work help need', 'lab work help need important', 'lab work help need important meditation', 'work', 'work help', 'work help need', 'work help need important', 'work help need important meditation', 'help', 'help need', 'help need important', 'help need important meditation', 'need', 'need important', 'need important meditation', 'important', 'important meditation', 'meditation']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
70015,not once did i have any pain and just a little discomfort.,0,pain little discomfort,"['pain', 'pain little', 'pain little discomfort', 'little', 'little discomfort', 'discomfort']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
152892,"and a little pain after but I could not really feel if it was working or not,",1,little pain feel work,"['little', 'little pain', 'little pain feel', 'little pain feel work', 'pain', 'pain feel', 'pain feel work', 'feel', 'feel work', 'work']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
62552,The quick service was good,0,quick service good,"['quick', 'quick service', 'quick service good', 'service', 'service good', 'good']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
146581,"very dishonorable, very unskillful, very unqualified, horrendous.Also....treat his ""ALL WOMEN"" staff like trash.",1,dishonorable unskilful unqualified horrendousalsotreat woman staff like trash,"['dishonorable', 'dishonorable unskilful', 'dishonorable unskilful unqualified', 'dishonorable unskilful unqualified horrendousalsotreat', 'dishonorable unskilful unqualified horrendousalsotreat woman', 'dishonorable unskilful unqualified horrendousalsotreat woman staff', 'dishonorable unskilful unqualified horrendousalsotreat woman staff like', 'dishonorable unskilful unqualified horrendousalsotreat woman staff like trash', 'unskilful', 'unskilful unqualified', 'unskilful unqualified horrendousalsotreat', 'unskilful unqualified horrendousalsotreat woman', 'unskilful unqualified horrendousalsotreat woman staff', 'unskilful unqualified horrendousalsotreat woman staff like', 'unskilful unqualified horrendousalsotreat woman staff like trash', 'unqualified', 'unqualified horrendousalsotreat', 'unqualified horrendousalsotreat woman', 'unqualified horrendousalsotreat woman staff', 'unqualified horrendousalsotreat woman staff like', 'unqualified horrendousalsotreat woman staff like trash', 'horrendousalsotreat', 'horrendousalsotreat woman', 'horrendousalsotreat woman staff', 'horrendousalsotreat woman staff like', 'horrendousalsotreat woman staff like trash', 'woman', 'woman staff', 'woman staff like', 'woman staff like trash', 'staff', 'staff like', 'staff like trash', 'like', 'like trash', 'trash']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
156817,This is a very important life experience and having to deal with clinical staff that show little or no empathy for their patients,1,important life experience have deal clinical staff little patient,"['important', 'important life', 'important life experience', 'important life experience have', 'important life experience have deal', 'important life experience have deal clinical', 'important life experience have deal clinical staff', 'important life experience have deal clinical staff little', 'important life experience have deal clinical staff little patient', 'life', 'life experience', 'life experience have', 'life experience have deal', 'life experience have deal clinical', 'life experience have deal clinical staff', 'life experience have deal clinical staff little', 'life experience have deal clinical staff little patient', 'experience', 'experience have', 'experience have deal', 'experience have deal clinical', 'experience have deal clinical staff', 'experience have deal clinical staff little', 'experience have deal clinical staff little patient', 'have', 'have deal', 'have deal clinical', 'have deal clinical staff', 'have deal clinical staff little', 'have deal clinical staff little patient', 'deal', 'deal clinical', 'deal clinical staff', 'deal clinical staff little', 'deal clinical staff little patient', 'clinical', 'clinical staff', 'clinical staff little', 'clinical staff little patient', 'staff', 'staff little', 'staff little patient', 'little', 'little patient', 'patient']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
77592,Very little waiting to see Dr. Nayak.,0,little wait,"['little', 'little wait', 'wait']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
110554,I was a little shocked when I called in October and the first available appointment was the end of December.,1,little shock call available appointment,"['little', 'little shock', 'little shock call', 'little shock call available', 'little shock call available appointment', 'shock', 'shock call', 'shock call available', 'shock call available appointment', 'call', 'call available', 'call available appointment', 'available', 'available appointment', 'appointment']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
110188,I got an appointment very quick and waited very little time in the waiting room.,0,get appointment quick wait little time wait room,"['get', 'get appointment', 'get appointment quick', 'get appointment quick wait', 'get appointment quick wait little', 'get appointment quick wait little time', 'get appointment quick wait little time wait', 'get appointment quick wait little time wait room', 'appointment', 'appointment quick', 'appointment quick wait', 'appointment quick wait little', 'appointment quick wait little time', 'appointment quick wait little time wait', 'appointment quick wait little time wait room', 'quick', 'quick wait', 'quick wait little', 'quick wait little time', 'quick wait little time wait', 'quick wait little time wait room', 'wait', 'wait little', 'wait little time', 'wait little time wait', 'wait little time wait room', 'little', 'little time', 'little time wait', 'little time wait room', 'time', 'time wait', 'time wait room', 'wait', 'wait room', 'room']",0,0,0,1,0,1,0,0,0,0,0.13793103448275862
176958,My fiancé got a little heated and was asking stuff like “WTF?,1,fiance get little heat ask stuff like utf,"['fiance', 'fiance get', 'fiance get little', 'fiance get little heat', 'fiance get little heat ask', 'fiance get little heat ask stuff', 'fiance get little heat ask stuff like', 'fiance get little heat ask stuff like utf', 'get', 'get little', 'get little heat', 'get little heat ask', 'get little heat ask stuff', 'get little heat ask stuff like', 'get little heat ask stuff like utf', 'little', 'little heat', 'little heat ask', 'little heat ask stuff', 'little heat ask stuff like', 'little heat ask stuff like utf', 'heat', 'heat ask', 'heat ask stuff', 'heat ask stuff like', 'heat ask stuff like utf', 'ask', 'ask stuff', 'ask stuff like', 'ask stuff like utf', 'stuff', 'stuff like', 'stuff like utf', 'like', 'like utf', 'utf']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
122846,I have been with Dr. Brigger for several years and have always loved her and all of the staff at complete women?s.,0,dr big love staff complete woman,"['dr', 'dr big', 'dr big love', 'dr big love staff', 'dr big love staff complete', 'dr big love staff complete woman', 'big', 'big love', 'big love staff', 'big love staff complete', 'big love staff complete woman', 'love', 'love staff', 'love staff complete', 'love staff complete woman', 'staff', 'staff complete', 'staff complete woman', 'complete', 'complete woman', 'woman']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
64987,"On time, quick and fast.",0,time quick fast,"['time', 'time quick', 'time quick fast', 'quick', 'quick fast', 'fast']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
125397,these women make you feel comfortable even when you look like hell.,0,woman feel comfortable look like hell,"['woman', 'woman feel', 'woman feel comfortable', 'woman feel comfortable look', 'woman feel comfortable look like', 'woman feel comfortable look like hell', 'feel', 'feel comfortable', 'feel comfortable look', 'feel comfortable look like', 'feel comfortable look like hell', 'comfortable', 'comfortable look', 'comfortable look like', 'comfortable look like hell', 'look', 'look like', 'look like hell', 'like', 'like hell', 'hell']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
144023,"Lab tech was also great, good job.",0,lab teach great good job,"['lab', 'lab teach', 'lab teach great', 'lab teach great good', 'lab teach great good job', 'teach', 'teach great', 'teach great good', 'teach great good job', 'great', 'great good', 'great good job', 'good', 'good job', 'job']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
66992,Quick Emergency Room Admittance.,0,quick emergency room admission,"['quick', 'quick emergency', 'quick emergency room', 'quick emergency room admission', 'emergency', 'emergency room', 'emergency room admission', 'room', 'room admission', 'admission']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
61611,He has a very compassionate attitude towards me and understood and cared about my feelings,0,compassionate attitude understand care feel,"['compassionate', 'compassionate attitude', 'compassionate attitude understand', 'compassionate attitude understand care', 'compassionate attitude understand care feel', 'attitude', 'attitude understand', 'attitude understand care', 'attitude understand care feel', 'understand', 'understand care', 'understand care feel', 'care', 'care feel', 'feel']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
164847,"and goals in mind is a treasured moment in my well being as a healthy, happy, aging woman both physically and emotionally.",0,goal mind treasure moment healthy happy rag woman physically emotional,"['goal', 'goal mind', 'goal mind treasure', 'goal mind treasure moment', 'goal mind treasure moment healthy', 'goal mind treasure moment healthy happy', 'goal mind treasure moment healthy happy rag', 'goal mind treasure moment healthy happy rag woman', 'goal mind treasure moment healthy happy rag woman physically', 'goal mind treasure moment healthy happy rag woman physically emotional', 'mind', 'mind treasure', 'mind treasure moment', 'mind treasure moment healthy', 'mind treasure moment healthy happy', 'mind treasure moment healthy happy rag', 'mind treasure moment healthy happy rag woman', 'mind treasure moment healthy happy rag woman physically', 'mind treasure moment healthy happy rag woman physically emotional', 'treasure', 'treasure moment', 'treasure moment healthy', 'treasure moment healthy happy', 'treasure moment healthy happy rag', 'treasure moment healthy happy rag woman', 'treasure moment healthy happy rag woman physically', 'treasure moment healthy happy rag woman physically emotional', 'moment', 'moment healthy', 'moment healthy happy', 'moment healthy happy rag', 'moment healthy happy rag woman', 'moment healthy happy rag woman physically', 'moment healthy happy rag woman physically emotional', 'healthy', 'healthy happy', 'healthy happy rag', 'healthy happy rag woman', 'healthy happy rag woman physically', 'healthy happy rag woman physically emotional', 'happy', 'happy rag', 'happy rag woman', 'happy rag woman physically', 'happy rag woman physically emotional', 'rag', 'rag woman', 'rag woman physically', 'rag woman physically emotional', 'woman', 'woman physically', 'woman physically emotional', 'physically', 'physically emotional', 'emotional']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
159010,my blood. . Overall I believe that Endocrinology Consultants deserves a five star review,0,blood overall believe endocrinology adviser deserve star review,"['blood', 'blood overall', 'blood overall believe', 'blood overall believe endocrinology', 'blood overall believe endocrinology adviser', 'blood overall believe endocrinology adviser deserve', 'blood overall believe endocrinology adviser deserve star', 'blood overall believe endocrinology adviser deserve star review', 'overall', 'overall believe', 'overall believe endocrinology', 'overall believe endocrinology adviser', 'overall believe endocrinology adviser deserve', 'overall believe endocrinology adviser deserve star', 'overall believe endocrinology adviser deserve star review', 'believe', 'believe endocrinology', 'believe endocrinology adviser', 'believe endocrinology adviser deserve', 'believe endocrinology adviser deserve star', 'believe endocrinology adviser deserve star review', 'endocrinology', 'endocrinology adviser', 'endocrinology adviser deserve', 'endocrinology adviser deserve star', 'endocrinology adviser deserve star review', 'adviser', 'adviser deserve', 'adviser deserve star', 'adviser deserve star review', 'deserve', 'deserve star', 'deserve star review', 'star', 'star review', 'review']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
133359,and the fact that I was able to get in for my Well Woman quickly.,0,fact able woman quickly,"['fact', 'fact able', 'fact able woman', 'fact able woman quickly', 'able', 'able woman', 'able woman quickly', 'woman', 'woman quickly', 'quickly']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
64306,She's always concerned and cared about what I've done and I always believe she has my best interest at hand,0,s concerned care ve believe good interest hand,"['s', 's concerned', 's concerned care', 's concerned care ve', 's concerned care ve believe', 's concerned care ve believe good', 's concerned care ve believe good interest', 's concerned care ve believe good interest hand', 'concerned', 'concerned care', 'concerned care ve', 'concerned care ve believe', 'concerned care ve believe good', 'concerned care ve believe good interest', 'concerned care ve believe good interest hand', 'care', 'care ve', 'care ve believe', 'care ve believe good', 'care ve believe good interest', 'care ve believe good interest hand', 've', 've believe', 've believe good', 've believe good interest', 've believe good interest hand', 'believe', 'believe good', 'believe good interest', 'believe good interest hand', 'good', 'good interest', 'good interest hand', 'interest', 'interest hand', 'hand']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
96113,"I felt they were being a little pushy, and pressuring me to leave a positive comment.",1,feel little push press leave positive comment,"['feel', 'feel little', 'feel little push', 'feel little push press', 'feel little push press leave', 'feel little push press leave positive', 'feel little push press leave positive comment', 'little', 'little push', 'little push press', 'little push press leave', 'little push press leave positive', 'little push press leave positive comment', 'push', 'push press', 'push press leave', 'push press leave positive', 'push press leave positive comment', 'press', 'press leave', 'press leave positive', 'press leave positive comment', 'leave', 'leave positive', 'leave positive comment', 'positive', 'positive comment', 'comment']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
171461,I've woken up from surgery and pain is normal but something was off.,1,ve woman surgery pain normal,"['ve', 've woman', 've woman surgery', 've woman surgery pain', 've woman surgery pain normal', 'woman', 'woman surgery', 'woman surgery pain', 'woman surgery pain normal', 'surgery', 'surgery pain', 'surgery pain normal', 'pain', 'pain normal', 'normal']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
111963,"and has a good attitude, with his patients, which makes the visits very enjoyable.",0,good attitude patient make visit enjoyable,"['good', 'good attitude', 'good attitude patient', 'good attitude patient make', 'good attitude patient make visit', 'good attitude patient make visit enjoyable', 'attitude', 'attitude patient', 'attitude patient make', 'attitude patient make visit', 'attitude patient make visit enjoyable', 'patient', 'patient make', 'patient make visit', 'patient make visit enjoyable', 'make', 'make visit', 'make visit enjoyable', 'visit', 'visit enjoyable', 'enjoyable']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
107370,this team of amazing women actually do consistently deliver on their declared mission statement.,0,team amaze woman actually systematically deliver declare mission statement,"['team', 'team amaze', 'team amaze woman', 'team amaze woman actually', 'team amaze woman actually systematically', 'team amaze woman actually systematically deliver', 'team amaze woman actually systematically deliver declare', 'team amaze woman actually systematically deliver declare mission', 'team amaze woman actually systematically deliver declare mission statement', 'amaze', 'amaze woman', 'amaze woman actually', 'amaze woman actually systematically', 'amaze woman actually systematically deliver', 'amaze woman actually systematically deliver declare', 'amaze woman actually systematically deliver declare mission', 'amaze woman actually systematically deliver declare mission statement', 'woman', 'woman actually', 'woman actually systematically', 'woman actually systematically deliver', 'woman actually systematically deliver declare', 'woman actually systematically deliver declare mission', 'woman actually systematically deliver declare mission statement', 'actually', 'actually systematically', 'actually systematically deliver', 'actually systematically deliver declare', 'actually systematically deliver declare mission', 'actually systematically deliver declare mission statement', 'systematically', 'systematically deliver', 'systematically deliver declare', 'systematically deliver declare mission', 'systematically deliver declare mission statement', 'deliver', 'deliver declare', 'deliver declare mission', 'deliver declare mission statement', 'declare', 'declare mission', 'declare mission statement', 'mission', 'mission statement', 'statement']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
103661,Made my experience pleasant with very little anxiety.,0,experience pleasant little anxiety,"['experience', 'experience pleasant', 'experience pleasant little', 'experience pleasant little anxiety', 'pleasant', 'pleasant little', 'pleasant little anxiety', 'little', 'little anxiety', 'anxiety']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
129909,I resorted to dimming the lights in the bathroom and only taking quick glances at my sagging face.,1,resort dine light bathroom take quick glance lag face,"['resort', 'resort dine', 'resort dine light', 'resort dine light bathroom', 'resort dine light bathroom take', 'resort dine light bathroom take quick', 'resort dine light bathroom take quick glance', 'resort dine light bathroom take quick glance lag', 'resort dine light bathroom take quick glance lag face', 'dine', 'dine light', 'dine light bathroom', 'dine light bathroom take', 'dine light bathroom take quick', 'dine light bathroom take quick glance', 'dine light bathroom take quick glance lag', 'dine light bathroom take quick glance lag face', 'light', 'light bathroom', 'light bathroom take', 'light bathroom take quick', 'light bathroom take quick glance', 'light bathroom take quick glance lag', 'light bathroom take quick glance lag face', 'bathroom', 'bathroom take', 'bathroom take quick', 'bathroom take quick glance', 'bathroom take quick glance lag', 'bathroom take quick glance lag face', 'take', 'take quick', 'take quick glance', 'take quick glance lag', 'take quick glance lag face', 'quick', 'quick glance', 'quick glance lag', 'quick glance lag face', 'glance', 'glance lag', 'glance lag face', 'lag', 'lag face', 'face']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
107542,He has bad bed side manners and he does not like women as well as men.,1,bad bed manner like woman man,"['bad', 'bad bed', 'bad bed manner', 'bad bed manner like', 'bad bed manner like woman', 'bad bed manner like woman man', 'bed', 'bed manner', 'bed manner like', 'bed manner like woman', 'bed manner like woman man', 'manner', 'manner like', 'manner like woman', 'manner like woman man', 'like', 'like woman', 'like woman man', 'woman', 'woman man', 'man']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
