commentId,comment,classification,comment_processed,word_phrase_list,social,social medium,social medium prevent,social medium prevent experience,social medium prevent experience practice,social medium prevent experience practice total,social medium prevent experience practice total lack,social medium prevent experience practice total lack integrity,medium,medium prevent,medium prevent experience,medium prevent experience practice,medium prevent experience practice total,medium prevent experience practice total lack,medium prevent experience practice total lack integrity,prevent,prevent experience,prevent experience practice,prevent experience practice total,prevent experience practice total lack,prevent experience practice total lack integrity,experience,experience practice,experience practice total,experience practice total lack,experience practice total lack integrity,practice,practice total,practice total lack,practice total lack integrity,total,total lack,total lack integrity,lack,lack integrity,integrity
190979,"Never have I experienced such personal service from a doctor, ever!",0,experience personal service doctor,"['experience', 'experience personal', 'experience personal service', 'experience personal service doctor', 'personal', 'personal service', 'personal service doctor', 'service', 'service doctor', 'doctor']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149362,"This doctor lacks communication skills, be prepared to ask questions.",1,doctor lack communication skill prepare ask question,"['doctor', 'doctor lack', 'doctor lack communication', 'doctor lack communication skill', 'doctor lack communication skill prepare', 'doctor lack communication skill prepare ask', 'doctor lack communication skill prepare ask question', 'lack', 'lack communication', 'lack communication skill', 'lack communication skill prepare', 'lack communication skill prepare ask', 'lack communication skill prepare ask question', 'communication', 'communication skill', 'communication skill prepare', 'communication skill prepare ask', 'communication skill prepare ask question', 'skill', 'skill prepare', 'skill prepare ask', 'skill prepare ask question', 'prepare', 'prepare ask', 'prepare ask question', 'ask', 'ask question', 'question']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102099,"Excellent first time experience from beginning to end, very personable and helpful with answering all questions and concerns.",0,excellent time experience begin end personal helpful answer question concern,"['excellent', 'excellent time', 'excellent time experience', 'excellent time experience begin', 'excellent time experience begin end', 'excellent time experience begin end personal', 'excellent time experience begin end personal helpful', 'excellent time experience begin end personal helpful answer', 'excellent time experience begin end personal helpful answer question', 'excellent time experience begin end personal helpful answer question concern', 'time', 'time experience', 'time experience begin', 'time experience begin end', 'time experience begin end personal', 'time experience begin end personal helpful', 'time experience begin end personal helpful answer', 'time experience begin end personal helpful answer question', 'time experience begin end personal helpful answer question concern', 'experience', 'experience begin', 'experience begin end', 'experience begin end personal', 'experience begin end personal helpful', 'experience begin end personal helpful answer', 'experience begin end personal helpful answer question', 'experience begin end personal helpful answer question concern', 'begin', 'begin end', 'begin end personal', 'begin end personal helpful', 'begin end personal helpful answer', 'begin end personal helpful answer question', 'begin end personal helpful answer question concern', 'end', 'end personal', 'end personal helpful', 'end personal helpful answer', 'end personal helpful answer question', 'end personal helpful answer question concern', 'personal', 'personal helpful', 'personal helpful answer', 'personal helpful answer question', 'personal helpful answer question concern', 'helpful', 'helpful answer', 'helpful answer question', 'helpful answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177552,"NO stars I would, The Doctor is not good since he took over the Practice ,",1,no star doctor not good take practice,"['no', 'no star', 'no star doctor', 'no star doctor not', 'no star doctor not good', 'no star doctor not good take', 'no star doctor not good take practice', 'star', 'star doctor', 'star doctor not', 'star doctor not good', 'star doctor not good take', 'star doctor not good take practice', 'doctor', 'doctor not', 'doctor not good', 'doctor not good take', 'doctor not good take practice', 'not', 'not good', 'not good take', 'not good take practice', 'good', 'good take', 'good take practice', 'take', 'take practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103029,I have never experienced this level of care from a Physician.,0,experience level care doctor,"['experience', 'experience level', 'experience level care', 'experience level care doctor', 'level', 'level care', 'level care doctor', 'care', 'care doctor', 'doctor']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117991,Pain wakes me up and now the drug that gave me total relief only takes the edge off of the pain.,1,pain wake drug give total relief take edge pain,"['pain', 'pain wake', 'pain wake drug', 'pain wake drug give', 'pain wake drug give total', 'pain wake drug give total relief', 'pain wake drug give total relief take', 'pain wake drug give total relief take edge', 'pain wake drug give total relief take edge pain', 'wake', 'wake drug', 'wake drug give', 'wake drug give total', 'wake drug give total relief', 'wake drug give total relief take', 'wake drug give total relief take edge', 'wake drug give total relief take edge pain', 'drug', 'drug give', 'drug give total', 'drug give total relief', 'drug give total relief take', 'drug give total relief take edge', 'drug give total relief take edge pain', 'give', 'give total', 'give total relief', 'give total relief take', 'give total relief take edge', 'give total relief take edge pain', 'total', 'total relief', 'total relief take', 'total relief take edge', 'total relief take edge pain', 'relief', 'relief take', 'relief take edge', 'relief take edge pain', 'take', 'take edge', 'take edge pain', 'edge', 'edge pain', 'pain']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121998,Many things set them a part from any other medical practice I have ever dealt with.,0,thing set medical practice deal,"['thing', 'thing set', 'thing set medical', 'thing set medical practice', 'thing set medical practice deal', 'set', 'set medical', 'set medical practice', 'set medical practice deal', 'medical', 'medical practice', 'medical practice deal', 'practice', 'practice deal', 'deal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89560,And the best part of the entire experience is that I never had any pain throughout the whole ordeal.,0,good entire experience pain ordeal,"['good', 'good entire', 'good entire experience', 'good entire experience pain', 'good entire experience pain ordeal', 'entire', 'entire experience', 'entire experience pain', 'entire experience pain ordeal', 'experience', 'experience pain', 'experience pain ordeal', 'pain', 'pain ordeal', 'ordeal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168189,Great experience and I get to keep my teeth!,0,great experience tooth,"['great', 'great experience', 'great experience tooth', 'experience', 'experience tooth', 'tooth']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80424,I have enjoyed the experience I have had at the RCC office.,0,enjoy experience office,"['enjoy', 'enjoy experience', 'enjoy experience office', 'experience', 'experience office', 'office']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159081,My gastro issues have continued to give more issues that have further prevented me from doing normal daily activities.,1,gastro issue continue issue prevent normal activity,"['gastro', 'gastro issue', 'gastro issue continue', 'gastro issue continue issue', 'gastro issue continue issue prevent', 'gastro issue continue issue prevent normal', 'gastro issue continue issue prevent normal activity', 'issue', 'issue continue', 'issue continue issue', 'issue continue issue prevent', 'issue continue issue prevent normal', 'issue continue issue prevent normal activity', 'continue', 'continue issue', 'continue issue prevent', 'continue issue prevent normal', 'continue issue prevent normal activity', 'issue', 'issue prevent', 'issue prevent normal', 'issue prevent normal activity', 'prevent', 'prevent normal', 'prevent normal activity', 'normal', 'normal activity', 'activity']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108159,Best experience I have had with getting back on the right medications for me in years!,0,good experience get right meditation,"['good', 'good experience', 'good experience get', 'good experience get right', 'good experience get right meditation', 'experience', 'experience get', 'experience get right', 'experience get right meditation', 'get', 'get right', 'get right meditation', 'right', 'right meditation', 'meditation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122785,I urge all past victims of this evil practice to contact the North Carolina Medical Board immediately,1,urge past victim evil practice contact medical board immediately,"['urge', 'urge past', 'urge past victim', 'urge past victim evil', 'urge past victim evil practice', 'urge past victim evil practice contact', 'urge past victim evil practice contact medical', 'urge past victim evil practice contact medical board', 'urge past victim evil practice contact medical board immediately', 'past', 'past victim', 'past victim evil', 'past victim evil practice', 'past victim evil practice contact', 'past victim evil practice contact medical', 'past victim evil practice contact medical board', 'past victim evil practice contact medical board immediately', 'victim', 'victim evil', 'victim evil practice', 'victim evil practice contact', 'victim evil practice contact medical', 'victim evil practice contact medical board', 'victim evil practice contact medical board immediately', 'evil', 'evil practice', 'evil practice contact', 'evil practice contact medical', 'evil practice contact medical board', 'evil practice contact medical board immediately', 'practice', 'practice contact', 'practice contact medical', 'practice contact medical board', 'practice contact medical board immediately', 'contact', 'contact medical', 'contact medical board', 'contact medical board immediately', 'medical', 'medical board', 'medical board immediately', 'board', 'board immediately', 'immediately']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80375,"This is by far the best dental experience I have had in Harrisonburg, make that in Virginia.",0,far good dental experience harrisburg,"['far', 'far good', 'far good dental', 'far good dental experience', 'far good dental experience harrisburg', 'good', 'good dental', 'good dental experience', 'good dental experience harrisburg', 'dental', 'dental experience', 'dental experience harrisburg', 'experience', 'experience harrisburg', 'harrisburg']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187198,Very experienced in his line of work.,0,experience line work,"['experience', 'experience line', 'experience line work', 'line', 'line work', 'work']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98715,"I needed a tooth extracted and Dr. Taylor and Paris made my experience so easy, quick, and I did not feel a thing.",0,need tooth extract experience easy quick not feel thing,"['need', 'need tooth', 'need tooth extract', 'need tooth extract experience', 'need tooth extract experience easy', 'need tooth extract experience easy quick', 'need tooth extract experience easy quick not', 'need tooth extract experience easy quick not feel', 'need tooth extract experience easy quick not feel thing', 'tooth', 'tooth extract', 'tooth extract experience', 'tooth extract experience easy', 'tooth extract experience easy quick', 'tooth extract experience easy quick not', 'tooth extract experience easy quick not feel', 'tooth extract experience easy quick not feel thing', 'extract', 'extract experience', 'extract experience easy', 'extract experience easy quick', 'extract experience easy quick not', 'extract experience easy quick not feel', 'extract experience easy quick not feel thing', 'experience', 'experience easy', 'experience easy quick', 'experience easy quick not', 'experience easy quick not feel', 'experience easy quick not feel thing', 'easy', 'easy quick', 'easy quick not', 'easy quick not feel', 'easy quick not feel thing', 'quick', 'quick not', 'quick not feel', 'quick not feel thing', 'not', 'not feel', 'not feel thing', 'feel', 'feel thing', 'thing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120012,"Everything about my experience with Dr. Tye's surgery, as well as the office staff was outstanding.",0,experience dr eye surgery office staff outstanding,"['experience', 'experience dr', 'experience dr eye', 'experience dr eye surgery', 'experience dr eye surgery office', 'experience dr eye surgery office staff', 'experience dr eye surgery office staff outstanding', 'dr', 'dr eye', 'dr eye surgery', 'dr eye surgery office', 'dr eye surgery office staff', 'dr eye surgery office staff outstanding', 'eye', 'eye surgery', 'eye surgery office', 'eye surgery office staff', 'eye surgery office staff outstanding', 'surgery', 'surgery office', 'surgery office staff', 'surgery office staff outstanding', 'office', 'office staff', 'office staff outstanding', 'staff', 'staff outstanding', 'outstanding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142885,I'm leaving this practice with 2 healthy embryos stored,0,leave practice healthy embryo store,"['leave', 'leave practice', 'leave practice healthy', 'leave practice healthy embryo', 'leave practice healthy embryo store', 'practice', 'practice healthy', 'practice healthy embryo', 'practice healthy embryo store', 'healthy', 'healthy embryo', 'healthy embryo store', 'embryo', 'embryo store', 'store']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111690,Only at the service of his all cash practice.,1,service cash practice,"['service', 'service cash', 'service cash practice', 'cash', 'cash practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59929,Everything about this experience was very positive.,0,experience positive,"['experience', 'experience positive', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159812,Brad Castellano of this practice is a BUTCHER.,1,bad castellano practice butcher,"['bad', 'bad castellano', 'bad castellano practice', 'bad castellano practice butcher', 'castellano', 'castellano practice', 'castellano practice butcher', 'practice', 'practice butcher', 'butcher']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178731,My experience with my recent breast implant replacement was AMAZING.,0,experience recent breast plant replacement amaze,"['experience', 'experience recent', 'experience recent breast', 'experience recent breast plant', 'experience recent breast plant replacement', 'experience recent breast plant replacement amaze', 'recent', 'recent breast', 'recent breast plant', 'recent breast plant replacement', 'recent breast plant replacement amaze', 'breast', 'breast plant', 'breast plant replacement', 'breast plant replacement amaze', 'plant', 'plant replacement', 'plant replacement amaze', 'replacement', 'replacement amaze', 'amaze']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126184,This office is nothing but a revolving butcher shop they get you in cut you up and lack any appropriate after care.,1,office revolve butcher shop cut lack appropriate care,"['office', 'office revolve', 'office revolve butcher', 'office revolve butcher shop', 'office revolve butcher shop cut', 'office revolve butcher shop cut lack', 'office revolve butcher shop cut lack appropriate', 'office revolve butcher shop cut lack appropriate care', 'revolve', 'revolve butcher', 'revolve butcher shop', 'revolve butcher shop cut', 'revolve butcher shop cut lack', 'revolve butcher shop cut lack appropriate', 'revolve butcher shop cut lack appropriate care', 'butcher', 'butcher shop', 'butcher shop cut', 'butcher shop cut lack', 'butcher shop cut lack appropriate', 'butcher shop cut lack appropriate care', 'shop', 'shop cut', 'shop cut lack', 'shop cut lack appropriate', 'shop cut lack appropriate care', 'cut', 'cut lack', 'cut lack appropriate', 'cut lack appropriate care', 'lack', 'lack appropriate', 'lack appropriate care', 'appropriate', 'appropriate care', 'care']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119892,He lacks empathy and professionalism.,1,lack professionalism,"['lack', 'lack professionalism', 'professionalism']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80207,and eased my fears about what I have been experiencing.,0,stop fear experience,"['stop', 'stop fear', 'stop fear experience', 'fear', 'fear experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127752,Today was my first visit and I can't get over how great of an experience I had.,0,visit great experience,"['visit', 'visit great', 'visit great experience', 'great', 'great experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157037,"Although it was my first visit, I felt was treated as if I was an ongoing or returning patient to the practice.",0,visit feel treat go return patient practice,"['visit', 'visit feel', 'visit feel treat', 'visit feel treat go', 'visit feel treat go return', 'visit feel treat go return patient', 'visit feel treat go return patient practice', 'feel', 'feel treat', 'feel treat go', 'feel treat go return', 'feel treat go return patient', 'feel treat go return patient practice', 'treat', 'treat go', 'treat go return', 'treat go return patient', 'treat go return patient practice', 'go', 'go return', 'go return patient', 'go return patient practice', 'return', 'return patient', 'return patient practice', 'patient', 'patient practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105180,My experience at Piedmont Plastic Surgery and Dermatology went very well.,0,experience piedmont plastic surgery dermatology go,"['experience', 'experience piedmont', 'experience piedmont plastic', 'experience piedmont plastic surgery', 'experience piedmont plastic surgery dermatology', 'experience piedmont plastic surgery dermatology go', 'piedmont', 'piedmont plastic', 'piedmont plastic surgery', 'piedmont plastic surgery dermatology', 'piedmont plastic surgery dermatology go', 'plastic', 'plastic surgery', 'plastic surgery dermatology', 'plastic surgery dermatology go', 'surgery', 'surgery dermatology', 'surgery dermatology go', 'dermatology', 'dermatology go', 'go']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104848,My first experience with lip injections and my lips were horribly uneven and painful after a full month.,1,experience lip injection lip dreadfully uneven painful,"['experience', 'experience lip', 'experience lip injection', 'experience lip injection lip', 'experience lip injection lip dreadfully', 'experience lip injection lip dreadfully uneven', 'experience lip injection lip dreadfully uneven painful', 'lip', 'lip injection', 'lip injection lip', 'lip injection lip dreadfully', 'lip injection lip dreadfully uneven', 'lip injection lip dreadfully uneven painful', 'injection', 'injection lip', 'injection lip dreadfully', 'injection lip dreadfully uneven', 'injection lip dreadfully uneven painful', 'lip', 'lip dreadfully', 'lip dreadfully uneven', 'lip dreadfully uneven painful', 'dreadfully', 'dreadfully uneven', 'dreadfully uneven painful', 'uneven', 'uneven painful', 'painful']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162023,Have had a great experience here with laser hair removal.,0,great experience laser hair removal,"['great', 'great experience', 'great experience laser', 'great experience laser hair', 'great experience laser hair removal', 'experience', 'experience laser', 'experience laser hair', 'experience laser hair removal', 'laser', 'laser hair', 'laser hair removal', 'hair', 'hair removal', 'removal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130614,I've sent my friend here and my sisters as well because I've had such a great experience with them!,0,send friend sister great experience,"['send', 'send friend', 'send friend sister', 'send friend sister great', 'send friend sister great experience', 'friend', 'friend sister', 'friend sister great', 'friend sister great experience', 'sister', 'sister great', 'sister great experience', 'great', 'great experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91385,and she made the less than happy experience of infertility bearable.,0,happy experience fertility bearable,"['happy', 'happy experience', 'happy experience fertility', 'happy experience fertility bearable', 'experience', 'experience fertility', 'experience fertility bearable', 'fertility', 'fertility bearable', 'bearable']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88631,This was one of the worst experiences i have had.,1,bad experience,"['bad', 'bad experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162475,"Had more work done today, very professional office both dentist and staff do all they can to make the experience okay.",0,work professional office dentist staff experience okay,"['work', 'work professional', 'work professional office', 'work professional office dentist', 'work professional office dentist staff', 'work professional office dentist staff experience', 'work professional office dentist staff experience okay', 'professional', 'professional office', 'professional office dentist', 'professional office dentist staff', 'professional office dentist staff experience', 'professional office dentist staff experience okay', 'office', 'office dentist', 'office dentist staff', 'office dentist staff experience', 'office dentist staff experience okay', 'dentist', 'dentist staff', 'dentist staff experience', 'dentist staff experience okay', 'staff', 'staff experience', 'staff experience okay', 'experience', 'experience okay', 'okay']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127283,"Had my first visit with Dr. Frank and it was such an amazing experience, I will definitely be going back.",0,visit dr frank amaze experience decidedly go,"['visit', 'visit dr', 'visit dr frank', 'visit dr frank amaze', 'visit dr frank amaze experience', 'visit dr frank amaze experience decidedly', 'visit dr frank amaze experience decidedly go', 'dr', 'dr frank', 'dr frank amaze', 'dr frank amaze experience', 'dr frank amaze experience decidedly', 'dr frank amaze experience decidedly go', 'frank', 'frank amaze', 'frank amaze experience', 'frank amaze experience decidedly', 'frank amaze experience decidedly go', 'amaze', 'amaze experience', 'amaze experience decidedly', 'amaze experience decidedly go', 'experience', 'experience decidedly', 'experience decidedly go', 'decidedly', 'decidedly go', 'go']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126786,The entire experience was wonderful-I had waited 6 months in order to fit the operation into my schedule.,0,entire experience fantastic wait order fit operation schedule,"['entire', 'entire experience', 'entire experience fantastic', 'entire experience fantastic wait', 'entire experience fantastic wait order', 'entire experience fantastic wait order fit', 'entire experience fantastic wait order fit operation', 'entire experience fantastic wait order fit operation schedule', 'experience', 'experience fantastic', 'experience fantastic wait', 'experience fantastic wait order', 'experience fantastic wait order fit', 'experience fantastic wait order fit operation', 'experience fantastic wait order fit operation schedule', 'fantastic', 'fantastic wait', 'fantastic wait order', 'fantastic wait order fit', 'fantastic wait order fit operation', 'fantastic wait order fit operation schedule', 'wait', 'wait order', 'wait order fit', 'wait order fit operation', 'wait order fit operation schedule', 'order', 'order fit', 'order fit operation', 'order fit operation schedule', 'fit', 'fit operation', 'fit operation schedule', 'operation', 'operation schedule', 'schedule']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157185,I stopped going for 3 years due to bad experiences.,1,stop go bad experience,"['stop', 'stop go', 'stop go bad', 'stop go bad experience', 'go', 'go bad', 'go bad experience', 'bad', 'bad experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173598,"So far I am disappointed with my experience, still hoping to be helped medically but the assistant was very rude",1,far disappoint experience hop help medially assistant rude,"['far', 'far disappoint', 'far disappoint experience', 'far disappoint experience hop', 'far disappoint experience hop help', 'far disappoint experience hop help medially', 'far disappoint experience hop help medially assistant', 'far disappoint experience hop help medially assistant rude', 'disappoint', 'disappoint experience', 'disappoint experience hop', 'disappoint experience hop help', 'disappoint experience hop help medially', 'disappoint experience hop help medially assistant', 'disappoint experience hop help medially assistant rude', 'experience', 'experience hop', 'experience hop help', 'experience hop help medially', 'experience hop help medially assistant', 'experience hop help medially assistant rude', 'hop', 'hop help', 'hop help medially', 'hop help medially assistant', 'hop help medially assistant rude', 'help', 'help medially', 'help medially assistant', 'help medially assistant rude', 'medially', 'medially assistant', 'medially assistant rude', 'assistant', 'assistant rude', 'rude']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178438,Dr.Smith runs his practice well.,0,smith run practice,"['smith', 'smith run', 'smith run practice', 'run', 'run practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161885,"I've NEVER had a patient experience as poor, disrespectful and non-patient centered as this one.",1,patient experience poor disrespectful nonpatient center,"['patient', 'patient experience', 'patient experience poor', 'patient experience poor disrespectful', 'patient experience poor disrespectful nonpatient', 'patient experience poor disrespectful nonpatient center', 'experience', 'experience poor', 'experience poor disrespectful', 'experience poor disrespectful nonpatient', 'experience poor disrespectful nonpatient center', 'poor', 'poor disrespectful', 'poor disrespectful nonpatient', 'poor disrespectful nonpatient center', 'disrespectful', 'disrespectful nonpatient', 'disrespectful nonpatient center', 'nonpatient', 'nonpatient center', 'center']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146329,Most dishonest practices pay services each month to write continuous 5 star reviews - and this is definitely one of them.,1,dishonest practice pay service write continuous star review decidedly,"['dishonest', 'dishonest practice', 'dishonest practice pay', 'dishonest practice pay service', 'dishonest practice pay service write', 'dishonest practice pay service write continuous', 'dishonest practice pay service write continuous star', 'dishonest practice pay service write continuous star review', 'dishonest practice pay service write continuous star review decidedly', 'practice', 'practice pay', 'practice pay service', 'practice pay service write', 'practice pay service write continuous', 'practice pay service write continuous star', 'practice pay service write continuous star review', 'practice pay service write continuous star review decidedly', 'pay', 'pay service', 'pay service write', 'pay service write continuous', 'pay service write continuous star', 'pay service write continuous star review', 'pay service write continuous star review decidedly', 'service', 'service write', 'service write continuous', 'service write continuous star', 'service write continuous star review', 'service write continuous star review decidedly', 'write', 'write continuous', 'write continuous star', 'write continuous star review', 'write continuous star review decidedly', 'continuous', 'continuous star', 'continuous star review', 'continuous star review decidedly', 'star', 'star review', 'star review decidedly', 'review', 'review decidedly', 'decidedly']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135219,The experience was very good and she was able to find the problem that I had.,0,experience good able find problem,"['experience', 'experience good', 'experience good able', 'experience good able find', 'experience good able find problem', 'good', 'good able', 'good able find', 'good able find problem', 'able', 'able find', 'able find problem', 'find', 'find problem', 'problem']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
