commentId,comment,classification,comment_processed,word_phrase_list,pass,bougainvillea,clinic,little,little costly,costly,similarity_score
107640,"I too, loved going to Dr. Parker until I realized, a little too late.",1,love go realize little late,"['love', 'love go', 'love go realize', 'love go realize little', 'love go realize little late', 'go', 'go realize', 'go realize little', 'go realize little late', 'realize', 'realize little', 'realize little late', 'little', 'little late', 'late']",0,0,0,1,0,0,0.2631578947368421
62400,Trying to reach her when I'd like to talk to her at times is a little difficult because she's usually busy with patients.,1,try reach d like talk time little difficult s normally busy patient,"['try', 'try reach', 'try reach d', 'try reach d like', 'try reach d like talk', 'try reach d like talk time', 'try reach d like talk time little', 'try reach d like talk time little difficult', 'try reach d like talk time little difficult s', 'try reach d like talk time little difficult s normally', 'try reach d like talk time little difficult s normally busy', 'try reach d like talk time little difficult s normally busy patient', 'reach', 'reach d', 'reach d like', 'reach d like talk', 'reach d like talk time', 'reach d like talk time little', 'reach d like talk time little difficult', 'reach d like talk time little difficult s', 'reach d like talk time little difficult s normally', 'reach d like talk time little difficult s normally busy', 'reach d like talk time little difficult s normally busy patient', 'd', 'd like', 'd like talk', 'd like talk time', 'd like talk time little', 'd like talk time little difficult', 'd like talk time little difficult s', 'd like talk time little difficult s normally', 'd like talk time little difficult s normally busy', 'd like talk time little difficult s normally busy patient', 'like', 'like talk', 'like talk time', 'like talk time little', 'like talk time little difficult', 'like talk time little difficult s', 'like talk time little difficult s normally', 'like talk time little difficult s normally busy', 'like talk time little difficult s normally busy patient', 'talk', 'talk time', 'talk time little', 'talk time little difficult', 'talk time little difficult s', 'talk time little difficult s normally', 'talk time little difficult s normally busy', 'talk time little difficult s normally busy patient', 'time', 'time little', 'time little difficult', 'time little difficult s', 'time little difficult s normally', 'time little difficult s normally busy', 'time little difficult s normally busy patient', 'little', 'little difficult', 'little difficult s', 'little difficult s normally', 'little difficult s normally busy', 'little difficult s normally busy patient', 'difficult', 'difficult s', 'difficult s normally', 'difficult s normally busy', 'difficult s normally busy patient', 's', 's normally', 's normally busy', 's normally busy patient', 'normally', 'normally busy', 'normally busy patient', 'busy', 'busy patient', 'patient']",0,0,0,1,0,0,0.2631578947368421
134611,"If anything needs work, sometimes the front desk is a little bit slow and unorganized.",1,need work desk little bit slow unorganized,"['need', 'need work', 'need work desk', 'need work desk little', 'need work desk little bit', 'need work desk little bit slow', 'need work desk little bit slow unorganized', 'work', 'work desk', 'work desk little', 'work desk little bit', 'work desk little bit slow', 'work desk little bit slow unorganized', 'desk', 'desk little', 'desk little bit', 'desk little bit slow', 'desk little bit slow unorganized', 'little', 'little bit', 'little bit slow', 'little bit slow unorganized', 'bit', 'bit slow', 'bit slow unorganized', 'slow', 'slow unorganized', 'unorganized']",0,0,0,1,0,0,0.2631578947368421
156477,Paid huge amounts of money and got very little for it.,1,pay huge amount money get little,"['pay', 'pay huge', 'pay huge amount', 'pay huge amount money', 'pay huge amount money get', 'pay huge amount money get little', 'huge', 'huge amount', 'huge amount money', 'huge amount money get', 'huge amount money get little', 'amount', 'amount money', 'amount money get', 'amount money get little', 'money', 'money get', 'money get little', 'get', 'get little', 'little']",0,0,0,1,0,0,0.2631578947368421
117458,They charged us over $1000.00 in advance for a procedure just so they could do a little more analysis.,1,charge advance procedure little analysis,"['charge', 'charge advance', 'charge advance procedure', 'charge advance procedure little', 'charge advance procedure little analysis', 'advance', 'advance procedure', 'advance procedure little', 'advance procedure little analysis', 'procedure', 'procedure little', 'procedure little analysis', 'little', 'little analysis', 'analysis']",0,0,0,1,0,0,0.2631578947368421
114312,However there are only a few doctors actually working at this clinic.,1,doctor actually work clinic,"['doctor', 'doctor actually', 'doctor actually work', 'doctor actually work clinic', 'actually', 'actually work', 'actually work clinic', 'work', 'work clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
83113,I found out about Dr. Tartak from a friend at church who got surgery at her clinic,0,find dr tartar friend church get surgery clinic,"['find', 'find dr', 'find dr tartar', 'find dr tartar friend', 'find dr tartar friend church', 'find dr tartar friend church get', 'find dr tartar friend church get surgery', 'find dr tartar friend church get surgery clinic', 'dr', 'dr tartar', 'dr tartar friend', 'dr tartar friend church', 'dr tartar friend church get', 'dr tartar friend church get surgery', 'dr tartar friend church get surgery clinic', 'tartar', 'tartar friend', 'tartar friend church', 'tartar friend church get', 'tartar friend church get surgery', 'tartar friend church get surgery clinic', 'friend', 'friend church', 'friend church get', 'friend church get surgery', 'friend church get surgery clinic', 'church', 'church get', 'church get surgery', 'church get surgery clinic', 'get', 'get surgery', 'get surgery clinic', 'surgery', 'surgery clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
167658,and as the days passed she was as dead right on when it would peel and how it would feel.,0,pass dead right feel feel,"['pass', 'pass dead', 'pass dead right', 'pass dead right feel', 'pass dead right feel feel', 'dead', 'dead right', 'dead right feel', 'dead right feel feel', 'right', 'right feel', 'right feel feel', 'feel', 'feel feel', 'feel']",1,0,0,0,0,0,0.2631578947368421
107528,The clinic is very efficient.,0,clinic efficient,"['clinic', 'clinic efficient', 'efficient']",0,0,1,0,0,0,0.2631578947368421
97062,"Very charismatic Dr, unfortunately money hungry and once surgery is done , cares very little",1,charismatic dr unfortunately money hungry surgery care little,"['charismatic', 'charismatic dr', 'charismatic dr unfortunately', 'charismatic dr unfortunately money', 'charismatic dr unfortunately money hungry', 'charismatic dr unfortunately money hungry surgery', 'charismatic dr unfortunately money hungry surgery care', 'charismatic dr unfortunately money hungry surgery care little', 'dr', 'dr unfortunately', 'dr unfortunately money', 'dr unfortunately money hungry', 'dr unfortunately money hungry surgery', 'dr unfortunately money hungry surgery care', 'dr unfortunately money hungry surgery care little', 'unfortunately', 'unfortunately money', 'unfortunately money hungry', 'unfortunately money hungry surgery', 'unfortunately money hungry surgery care', 'unfortunately money hungry surgery care little', 'money', 'money hungry', 'money hungry surgery', 'money hungry surgery care', 'money hungry surgery care little', 'hungry', 'hungry surgery', 'hungry surgery care', 'hungry surgery care little', 'surgery', 'surgery care', 'surgery care little', 'care', 'care little', 'little']",0,0,0,1,0,0,0.2631578947368421
66592,Referrals were a little confusing.,1,referral little confuse,"['referral', 'referral little', 'referral little confuse', 'little', 'little confuse', 'confuse']",0,0,0,1,0,0,0.2631578947368421
157098,"unrefundable deposit, without giving you time to breathe or encouraging a second opinion, which feels a little explotitative.",1,unrefundable deposit give time breathe encourage opinion feel little explotitative,"['unrefundable', 'unrefundable deposit', 'unrefundable deposit give', 'unrefundable deposit give time', 'unrefundable deposit give time breathe', 'unrefundable deposit give time breathe encourage', 'unrefundable deposit give time breathe encourage opinion', 'unrefundable deposit give time breathe encourage opinion feel', 'unrefundable deposit give time breathe encourage opinion feel little', 'unrefundable deposit give time breathe encourage opinion feel little explotitative', 'deposit', 'deposit give', 'deposit give time', 'deposit give time breathe', 'deposit give time breathe encourage', 'deposit give time breathe encourage opinion', 'deposit give time breathe encourage opinion feel', 'deposit give time breathe encourage opinion feel little', 'deposit give time breathe encourage opinion feel little explotitative', 'give', 'give time', 'give time breathe', 'give time breathe encourage', 'give time breathe encourage opinion', 'give time breathe encourage opinion feel', 'give time breathe encourage opinion feel little', 'give time breathe encourage opinion feel little explotitative', 'time', 'time breathe', 'time breathe encourage', 'time breathe encourage opinion', 'time breathe encourage opinion feel', 'time breathe encourage opinion feel little', 'time breathe encourage opinion feel little explotitative', 'breathe', 'breathe encourage', 'breathe encourage opinion', 'breathe encourage opinion feel', 'breathe encourage opinion feel little', 'breathe encourage opinion feel little explotitative', 'encourage', 'encourage opinion', 'encourage opinion feel', 'encourage opinion feel little', 'encourage opinion feel little explotitative', 'opinion', 'opinion feel', 'opinion feel little', 'opinion feel little explotitative', 'feel', 'feel little', 'feel little explotitative', 'little', 'little explotitative', 'explotitative']",0,0,0,1,0,0,0.2631578947368421
116667,which made a stressful experience seem a little less so.,0,distressing experience little,"['distressing', 'distressing experience', 'distressing experience little', 'experience', 'experience little', 'little']",0,0,0,1,0,0,0.2631578947368421
72737,"With a little filler in the near future, I will have the appearance that I wanted to have.",0,little filler near future appearance want,"['little', 'little filler', 'little filler near', 'little filler near future', 'little filler near future appearance', 'little filler near future appearance want', 'filler', 'filler near', 'filler near future', 'filler near future appearance', 'filler near future appearance want', 'near', 'near future', 'near future appearance', 'near future appearance want', 'future', 'future appearance', 'future appearance want', 'appearance', 'appearance want', 'want']",0,0,0,1,0,0,0.2631578947368421
133174,I have been coming to this clinic for years and always get treated with such patience!!,0,come clinic treat patience,"['come', 'come clinic', 'come clinic treat', 'come clinic treat patience', 'clinic', 'clinic treat', 'clinic treat patience', 'treat', 'treat patience', 'patience']",0,0,1,0,0,0,0.2631578947368421
146832,"so nervous about this, and they were VERY ACCOMMODATING, despite me being a little difficult.",0,nervous accommodation despite little difficult,"['nervous', 'nervous accommodation', 'nervous accommodation despite', 'nervous accommodation despite little', 'nervous accommodation despite little difficult', 'accommodation', 'accommodation despite', 'accommodation despite little', 'accommodation despite little difficult', 'despite', 'despite little', 'despite little difficult', 'little', 'little difficult', 'difficult']",0,0,0,1,0,0,0.2631578947368421
171554,but with little results.,1,little result,"['little', 'little result', 'result']",0,0,0,1,0,0,0.2631578947368421
113053,After the first treatment and three weeks passed i saw significant improvement in my double chin.,0,treatment pass see significant improvement double chin,"['treatment', 'treatment pass', 'treatment pass see', 'treatment pass see significant', 'treatment pass see significant improvement', 'treatment pass see significant improvement double', 'treatment pass see significant improvement double chin', 'pass', 'pass see', 'pass see significant', 'pass see significant improvement', 'pass see significant improvement double', 'pass see significant improvement double chin', 'see', 'see significant', 'see significant improvement', 'see significant improvement double', 'see significant improvement double chin', 'significant', 'significant improvement', 'significant improvement double', 'significant improvement double chin', 'improvement', 'improvement double', 'improvement double chin', 'double', 'double chin', 'chin']",1,0,0,0,0,0,0.2631578947368421
58597,The wait could have been a little shorter.,1,wait little short,"['wait', 'wait little', 'wait little short', 'little', 'little short', 'short']",0,0,0,1,0,0,0.2631578947368421
190736,I've been given very little notice.,1,ve give little notice,"['ve', 've give', 've give little', 've give little notice', 'give', 'give little', 'give little notice', 'little', 'little notice', 'notice']",0,0,0,1,0,0,0.2631578947368421
176048,"Instead, I got the results I wanted with little cost and pain.",0,instead get result want little cost pain,"['instead', 'instead get', 'instead get result', 'instead get result want', 'instead get result want little', 'instead get result want little cost', 'instead get result want little cost pain', 'get', 'get result', 'get result want', 'get result want little', 'get result want little cost', 'get result want little cost pain', 'result', 'result want', 'result want little', 'result want little cost', 'result want little cost pain', 'want', 'want little', 'want little cost', 'want little cost pain', 'little', 'little cost', 'little cost pain', 'cost', 'cost pain', 'pain']",0,0,0,1,0,0,0.2631578947368421
103933,"I have been treated at euromed clinic for 6 months and feel much better, very little pain, not taking any more pain pills.",0,treat europe clinic feel good little pain take pain pill,"['treat', 'treat europe', 'treat europe clinic', 'treat europe clinic feel', 'treat europe clinic feel good', 'treat europe clinic feel good little', 'treat europe clinic feel good little pain', 'treat europe clinic feel good little pain take', 'treat europe clinic feel good little pain take pain', 'treat europe clinic feel good little pain take pain pill', 'europe', 'europe clinic', 'europe clinic feel', 'europe clinic feel good', 'europe clinic feel good little', 'europe clinic feel good little pain', 'europe clinic feel good little pain take', 'europe clinic feel good little pain take pain', 'europe clinic feel good little pain take pain pill', 'clinic', 'clinic feel', 'clinic feel good', 'clinic feel good little', 'clinic feel good little pain', 'clinic feel good little pain take', 'clinic feel good little pain take pain', 'clinic feel good little pain take pain pill', 'feel', 'feel good', 'feel good little', 'feel good little pain', 'feel good little pain take', 'feel good little pain take pain', 'feel good little pain take pain pill', 'good', 'good little', 'good little pain', 'good little pain take', 'good little pain take pain', 'good little pain take pain pill', 'little', 'little pain', 'little pain take', 'little pain take pain', 'little pain take pain pill', 'pain', 'pain take', 'pain take pain', 'pain take pain pill', 'take', 'take pain', 'take pain pill', 'pain', 'pain pill', 'pill']",0,0,1,1,0,0,0.5263157894736842
67584,The clinic medical bills were so inflated,1,clinic medical bill inflate,"['clinic', 'clinic medical', 'clinic medical bill', 'clinic medical bill inflate', 'medical', 'medical bill', 'medical bill inflate', 'bill', 'bill inflate', 'inflate']",0,0,1,0,0,0,0.2631578947368421
176022,Anita does dysport between my brows and a little bit above.,0,disport brow little bit,"['disport', 'disport brow', 'disport brow little', 'disport brow little bit', 'brow', 'brow little', 'brow little bit', 'little', 'little bit', 'bit']",0,0,0,1,0,0,0.2631578947368421
92461,do not waste your precious time and money and faith at this clinic.,1,waste precious time money faith clinic,"['waste', 'waste precious', 'waste precious time', 'waste precious time money', 'waste precious time money faith', 'waste precious time money faith clinic', 'precious', 'precious time', 'precious time money', 'precious time money faith', 'precious time money faith clinic', 'time', 'time money', 'time money faith', 'time money faith clinic', 'money', 'money faith', 'money faith clinic', 'faith', 'faith clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
93848,"the clinic Dr. Bazell had carried two plastic surgery of the face, the effect is amazing, better than I expected.",0,clinic dr ball carry plastic surgery face effect amaze good expect,"['clinic', 'clinic dr', 'clinic dr ball', 'clinic dr ball carry', 'clinic dr ball carry plastic', 'clinic dr ball carry plastic surgery', 'clinic dr ball carry plastic surgery face', 'clinic dr ball carry plastic surgery face effect', 'clinic dr ball carry plastic surgery face effect amaze', 'clinic dr ball carry plastic surgery face effect amaze good', 'clinic dr ball carry plastic surgery face effect amaze good expect', 'dr', 'dr ball', 'dr ball carry', 'dr ball carry plastic', 'dr ball carry plastic surgery', 'dr ball carry plastic surgery face', 'dr ball carry plastic surgery face effect', 'dr ball carry plastic surgery face effect amaze', 'dr ball carry plastic surgery face effect amaze good', 'dr ball carry plastic surgery face effect amaze good expect', 'ball', 'ball carry', 'ball carry plastic', 'ball carry plastic surgery', 'ball carry plastic surgery face', 'ball carry plastic surgery face effect', 'ball carry plastic surgery face effect amaze', 'ball carry plastic surgery face effect amaze good', 'ball carry plastic surgery face effect amaze good expect', 'carry', 'carry plastic', 'carry plastic surgery', 'carry plastic surgery face', 'carry plastic surgery face effect', 'carry plastic surgery face effect amaze', 'carry plastic surgery face effect amaze good', 'carry plastic surgery face effect amaze good expect', 'plastic', 'plastic surgery', 'plastic surgery face', 'plastic surgery face effect', 'plastic surgery face effect amaze', 'plastic surgery face effect amaze good', 'plastic surgery face effect amaze good expect', 'surgery', 'surgery face', 'surgery face effect', 'surgery face effect amaze', 'surgery face effect amaze good', 'surgery face effect amaze good expect', 'face', 'face effect', 'face effect amaze', 'face effect amaze good', 'face effect amaze good expect', 'effect', 'effect amaze', 'effect amaze good', 'effect amaze good expect', 'amaze', 'amaze good', 'amaze good expect', 'good', 'good expect', 'expect']",0,0,1,0,0,0,0.2631578947368421
97427,and very funny which is nice when you need a little pick me up.,0,funny nice need little pick,"['funny', 'funny nice', 'funny nice need', 'funny nice need little', 'funny nice need little pick', 'nice', 'nice need', 'nice need little', 'nice need little pick', 'need', 'need little', 'need little pick', 'little', 'little pick', 'pick']",0,0,0,1,0,0,0.2631578947368421
86078,for one serenge little injection they charged me $1200 no results seen.,1,serene little injection charge result see,"['serene', 'serene little', 'serene little injection', 'serene little injection charge', 'serene little injection charge result', 'serene little injection charge result see', 'little', 'little injection', 'little injection charge', 'little injection charge result', 'little injection charge result see', 'injection', 'injection charge', 'injection charge result', 'injection charge result see', 'charge', 'charge result', 'charge result see', 'result', 'result see', 'see']",0,0,0,1,0,0,0.2631578947368421
68538,"In fact, I woke up with very little pain.",0,fact wake little pain,"['fact', 'fact wake', 'fact wake little', 'fact wake little pain', 'wake', 'wake little', 'wake little pain', 'little', 'little pain', 'pain']",0,0,0,1,0,0,0.2631578947368421
82395,but would totally trust them with my little Sugar,0,wholly trust little sugar,"['wholly', 'wholly trust', 'wholly trust little', 'wholly trust little sugar', 'trust', 'trust little', 'trust little sugar', 'little', 'little sugar', 'sugar']",0,0,0,1,0,0,0.2631578947368421
134782,Folks at this clinic are both kind and professional.,0,folk clinic kind professional,"['folk', 'folk clinic', 'folk clinic kind', 'folk clinic kind professional', 'clinic', 'clinic kind', 'clinic kind professional', 'kind', 'kind professional', 'professional']",0,0,1,0,0,0,0.2631578947368421
163778,if you are 35 and older either try the other doctor there who has pretty good reviews or go to another clinic!,1,old try doctor pretty good review clinic,"['old', 'old try', 'old try doctor', 'old try doctor pretty', 'old try doctor pretty good', 'old try doctor pretty good review', 'old try doctor pretty good review clinic', 'try', 'try doctor', 'try doctor pretty', 'try doctor pretty good', 'try doctor pretty good review', 'try doctor pretty good review clinic', 'doctor', 'doctor pretty', 'doctor pretty good', 'doctor pretty good review', 'doctor pretty good review clinic', 'pretty', 'pretty good', 'pretty good review', 'pretty good review clinic', 'good', 'good review', 'good review clinic', 'review', 'review clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
91096,"and the staff the wait is a little long,",1,staff wait little long,"['staff', 'staff wait', 'staff wait little', 'staff wait little long', 'wait', 'wait little', 'wait little long', 'little', 'little long', 'long']",0,0,0,1,0,0,0.2631578947368421
165241,Wife received one a little under a year ago and lives in pain every single night where they injected her.,1,wife receive little life pain inject,"['wife', 'wife receive', 'wife receive little', 'wife receive little life', 'wife receive little life pain', 'wife receive little life pain inject', 'receive', 'receive little', 'receive little life', 'receive little life pain', 'receive little life pain inject', 'little', 'little life', 'little life pain', 'little life pain inject', 'life', 'life pain', 'life pain inject', 'pain', 'pain inject', 'inject']",0,0,0,1,0,0,0.2631578947368421
69149,The waiting room and all throughout the clinic has a warm inviting feeling that I loved.,0,wait room clinic warm invite feel love,"['wait', 'wait room', 'wait room clinic', 'wait room clinic warm', 'wait room clinic warm invite', 'wait room clinic warm invite feel', 'wait room clinic warm invite feel love', 'room', 'room clinic', 'room clinic warm', 'room clinic warm invite', 'room clinic warm invite feel', 'room clinic warm invite feel love', 'clinic', 'clinic warm', 'clinic warm invite', 'clinic warm invite feel', 'clinic warm invite feel love', 'warm', 'warm invite', 'warm invite feel', 'warm invite feel love', 'invite', 'invite feel', 'invite feel love', 'feel', 'feel love', 'love']",0,0,1,0,0,0,0.2631578947368421
186872,The little pain that you feel in the beginning is definitely worth it!,0,little pain feel begin decidedly worth,"['little', 'little pain', 'little pain feel', 'little pain feel begin', 'little pain feel begin decidedly', 'little pain feel begin decidedly worth', 'pain', 'pain feel', 'pain feel begin', 'pain feel begin decidedly', 'pain feel begin decidedly worth', 'feel', 'feel begin', 'feel begin decidedly', 'feel begin decidedly worth', 'begin', 'begin decidedly', 'begin decidedly worth', 'decidedly', 'decidedly worth', 'worth']",0,0,0,1,0,0,0.2631578947368421
73001,"The entire staff is so caring and nurturing, certainly not what we've heard from our friends at other clinics.",0,entire staff dare torture surely ve hear friend clinic,"['entire', 'entire staff', 'entire staff dare', 'entire staff dare torture', 'entire staff dare torture surely', 'entire staff dare torture surely ve', 'entire staff dare torture surely ve hear', 'entire staff dare torture surely ve hear friend', 'entire staff dare torture surely ve hear friend clinic', 'staff', 'staff dare', 'staff dare torture', 'staff dare torture surely', 'staff dare torture surely ve', 'staff dare torture surely ve hear', 'staff dare torture surely ve hear friend', 'staff dare torture surely ve hear friend clinic', 'dare', 'dare torture', 'dare torture surely', 'dare torture surely ve', 'dare torture surely ve hear', 'dare torture surely ve hear friend', 'dare torture surely ve hear friend clinic', 'torture', 'torture surely', 'torture surely ve', 'torture surely ve hear', 'torture surely ve hear friend', 'torture surely ve hear friend clinic', 'surely', 'surely ve', 'surely ve hear', 'surely ve hear friend', 'surely ve hear friend clinic', 've', 've hear', 've hear friend', 've hear friend clinic', 'hear', 'hear friend', 'hear friend clinic', 'friend', 'friend clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
160982,"Things were a little hard getting out there,",1,thing little hard get,"['thing', 'thing little', 'thing little hard', 'thing little hard get', 'little', 'little hard', 'little hard get', 'hard', 'hard get', 'get']",0,0,0,1,0,0,0.2631578947368421
114489,I had a horrible experience at this clinic today.,1,atrocious experience clinic,"['atrocious', 'atrocious experience', 'atrocious experience clinic', 'experience', 'experience clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
189848,"Wait was a little long before seeing DR for set appt,",1,wait little long see dr set apt,"['wait', 'wait little', 'wait little long', 'wait little long see', 'wait little long see dr', 'wait little long see dr set', 'wait little long see dr set apt', 'little', 'little long', 'little long see', 'little long see dr', 'little long see dr set', 'little long see dr set apt', 'long', 'long see', 'long see dr', 'long see dr set', 'long see dr set apt', 'see', 'see dr', 'see dr set', 'see dr set apt', 'dr', 'dr set', 'dr set apt', 'set', 'set apt', 'apt']",0,0,0,1,0,0,0.2631578947368421
98377,We would recommend them to anyone wishing to add more little blessings to their family.,0,recommend wish add little blessing family,"['recommend', 'recommend wish', 'recommend wish add', 'recommend wish add little', 'recommend wish add little blessing', 'recommend wish add little blessing family', 'wish', 'wish add', 'wish add little', 'wish add little blessing', 'wish add little blessing family', 'add', 'add little', 'add little blessing', 'add little blessing family', 'little', 'little blessing', 'little blessing family', 'blessing', 'blessing family', 'family']",0,0,0,1,0,0,0.2631578947368421
121761,I can now enjoy life with little to no pain.,0,enjoy life little pain,"['enjoy', 'enjoy life', 'enjoy life little', 'enjoy life little pain', 'life', 'life little', 'life little pain', 'little', 'little pain', 'pain']",0,0,0,1,0,0,0.2631578947368421
155448,"I honestly felt like I was imposing on them, and it was a little embarrassing for me.",1,honestly feel like impose little embarrass,"['honestly', 'honestly feel', 'honestly feel like', 'honestly feel like impose', 'honestly feel like impose little', 'honestly feel like impose little embarrass', 'feel', 'feel like', 'feel like impose', 'feel like impose little', 'feel like impose little embarrass', 'like', 'like impose', 'like impose little', 'like impose little embarrass', 'impose', 'impose little', 'impose little embarrass', 'little', 'little embarrass', 'embarrass']",0,0,0,1,0,0,0.2631578947368421
129423,Very impressed with professionalism as well as very little time having to wait,0,impress professionalism little time have wait,"['impress', 'impress professionalism', 'impress professionalism little', 'impress professionalism little time', 'impress professionalism little time have', 'impress professionalism little time have wait', 'professionalism', 'professionalism little', 'professionalism little time', 'professionalism little time have', 'professionalism little time have wait', 'little', 'little time', 'little time have', 'little time have wait', 'time', 'time have', 'time have wait', 'have', 'have wait', 'wait']",0,0,0,1,0,0,0.2631578947368421
90360,"If we had not found Dr. Sponaugle's clinic, I firmly believe my daughter would have lost her life to this illness.",0,find dr sponaugles clinic firmly believe daughter lose life illness,"['find', 'find dr', 'find dr sponaugles', 'find dr sponaugles clinic', 'find dr sponaugles clinic firmly', 'find dr sponaugles clinic firmly believe', 'find dr sponaugles clinic firmly believe daughter', 'find dr sponaugles clinic firmly believe daughter lose', 'find dr sponaugles clinic firmly believe daughter lose life', 'find dr sponaugles clinic firmly believe daughter lose life illness', 'dr', 'dr sponaugles', 'dr sponaugles clinic', 'dr sponaugles clinic firmly', 'dr sponaugles clinic firmly believe', 'dr sponaugles clinic firmly believe daughter', 'dr sponaugles clinic firmly believe daughter lose', 'dr sponaugles clinic firmly believe daughter lose life', 'dr sponaugles clinic firmly believe daughter lose life illness', 'sponaugles', 'sponaugles clinic', 'sponaugles clinic firmly', 'sponaugles clinic firmly believe', 'sponaugles clinic firmly believe daughter', 'sponaugles clinic firmly believe daughter lose', 'sponaugles clinic firmly believe daughter lose life', 'sponaugles clinic firmly believe daughter lose life illness', 'clinic', 'clinic firmly', 'clinic firmly believe', 'clinic firmly believe daughter', 'clinic firmly believe daughter lose', 'clinic firmly believe daughter lose life', 'clinic firmly believe daughter lose life illness', 'firmly', 'firmly believe', 'firmly believe daughter', 'firmly believe daughter lose', 'firmly believe daughter lose life', 'firmly believe daughter lose life illness', 'believe', 'believe daughter', 'believe daughter lose', 'believe daughter lose life', 'believe daughter lose life illness', 'daughter', 'daughter lose', 'daughter lose life', 'daughter lose life illness', 'lose', 'lose life', 'lose life illness', 'life', 'life illness', 'illness']",0,0,1,0,0,0,0.2631578947368421
88658,Appointment times are always kept with very little waiting room delay.,0,appointment time keep little wait room delay,"['appointment', 'appointment time', 'appointment time keep', 'appointment time keep little', 'appointment time keep little wait', 'appointment time keep little wait room', 'appointment time keep little wait room delay', 'time', 'time keep', 'time keep little', 'time keep little wait', 'time keep little wait room', 'time keep little wait room delay', 'keep', 'keep little', 'keep little wait', 'keep little wait room', 'keep little wait room delay', 'little', 'little wait', 'little wait room', 'little wait room delay', 'wait', 'wait room', 'wait room delay', 'room', 'room delay', 'delay']",0,0,0,1,0,0,0.2631578947368421
