commentId,comment,classification,comment_processed,word_phrase_list,clinic,cold,invite,similarity_score
188318,How could a clinic with such kind people have a woman that has to talk to women that have just undergone transfers,1,clinic kind people woman talk woman undergo transfer,"['clinic', 'clinic kind', 'clinic kind people', 'clinic kind people woman', 'clinic kind people woman talk', 'clinic kind people woman talk woman', 'clinic kind people woman talk woman undergo', 'clinic kind people woman talk woman undergo transfer', 'kind', 'kind people', 'kind people woman', 'kind people woman talk', 'kind people woman talk woman', 'kind people woman talk woman undergo', 'kind people woman talk woman undergo transfer', 'people', 'people woman', 'people woman talk', 'people woman talk woman', 'people woman talk woman undergo', 'people woman talk woman undergo transfer', 'woman', 'woman talk', 'woman talk woman', 'woman talk woman undergo', 'woman talk woman undergo transfer', 'talk', 'talk woman', 'talk woman undergo', 'talk woman undergo transfer', 'woman', 'woman undergo', 'woman undergo transfer', 'undergo', 'undergo transfer', 'transfer']",1,0,0,0.5
191397,"dying, as long as you dont do it in their clinic they dont care.",1,die long clinic care,"['die', 'die long', 'die long clinic', 'die long clinic care', 'long', 'long clinic', 'long clinic care', 'clinic', 'clinic care', 'care']",1,0,0,0.5
181598,This will become my go to clinic for wrinkle treatments,0,clinic wrinkle treatment,"['clinic', 'clinic wrinkle', 'clinic wrinkle treatment', 'wrinkle', 'wrinkle treatment', 'treatment']",1,0,0,0.5
67457,I'd be happier if the room wasn't cold,1,d happy room cold,"['d', 'd happy', 'd happy room', 'd happy room cold', 'happy', 'happy room', 'happy room cold', 'room', 'room cold', 'cold']",0,1,0,0.5
126876,"Dr. Langdon has invited me back to the office later this week, to evaluate the area and treat it again for free.",0,invite office evaluate area treat free,"['invite', 'invite office', 'invite office evaluate', 'invite office evaluate area', 'invite office evaluate area treat', 'invite office evaluate area treat free', 'office', 'office evaluate', 'office evaluate area', 'office evaluate area treat', 'office evaluate area treat free', 'evaluate', 'evaluate area', 'evaluate area treat', 'evaluate area treat free', 'area', 'area treat', 'area treat free', 'treat', 'treat free', 'free']",0,0,1,0.5
105168,He is truly one of the great doctors in my opinion and is a great asset to Marshfield Clinic.,0,truly great doctor opinion great asset mansfield clinic,"['truly', 'truly great', 'truly great doctor', 'truly great doctor opinion', 'truly great doctor opinion great', 'truly great doctor opinion great asset', 'truly great doctor opinion great asset mansfield', 'truly great doctor opinion great asset mansfield clinic', 'great', 'great doctor', 'great doctor opinion', 'great doctor opinion great', 'great doctor opinion great asset', 'great doctor opinion great asset mansfield', 'great doctor opinion great asset mansfield clinic', 'doctor', 'doctor opinion', 'doctor opinion great', 'doctor opinion great asset', 'doctor opinion great asset mansfield', 'doctor opinion great asset mansfield clinic', 'opinion', 'opinion great', 'opinion great asset', 'opinion great asset mansfield', 'opinion great asset mansfield clinic', 'great', 'great asset', 'great asset mansfield', 'great asset mansfield clinic', 'asset', 'asset mansfield', 'asset mansfield clinic', 'mansfield', 'mansfield clinic', 'clinic']",1,0,0,0.5
108025,Love everything about the clinic and staff.,0,love clinic staff,"['love', 'love clinic', 'love clinic staff', 'clinic', 'clinic staff', 'staff']",1,0,0,0.5
102223,He is willing to dose my Nature-thyroid at a level high enough that I don't feel cold and tired anymore.,0,willing dose naturethyroid level high feel cold tire anymore,"['willing', 'willing dose', 'willing dose naturethyroid', 'willing dose naturethyroid level', 'willing dose naturethyroid level high', 'willing dose naturethyroid level high feel', 'willing dose naturethyroid level high feel cold', 'willing dose naturethyroid level high feel cold tire', 'willing dose naturethyroid level high feel cold tire anymore', 'dose', 'dose naturethyroid', 'dose naturethyroid level', 'dose naturethyroid level high', 'dose naturethyroid level high feel', 'dose naturethyroid level high feel cold', 'dose naturethyroid level high feel cold tire', 'dose naturethyroid level high feel cold tire anymore', 'naturethyroid', 'naturethyroid level', 'naturethyroid level high', 'naturethyroid level high feel', 'naturethyroid level high feel cold', 'naturethyroid level high feel cold tire', 'naturethyroid level high feel cold tire anymore', 'level', 'level high', 'level high feel', 'level high feel cold', 'level high feel cold tire', 'level high feel cold tire anymore', 'high', 'high feel', 'high feel cold', 'high feel cold tire', 'high feel cold tire anymore', 'feel', 'feel cold', 'feel cold tire', 'feel cold tire anymore', 'cold', 'cold tire', 'cold tire anymore', 'tire', 'tire anymore', 'anymore']",0,1,0,0.5
167476,and shivering (it was not cold) she made me so comfortable and brought,0,shivering cold comfortable bring,"['shivering', 'shivering cold', 'shivering cold comfortable', 'shivering cold comfortable bring', 'cold', 'cold comfortable', 'cold comfortable bring', 'comfortable', 'comfortable bring', 'bring']",0,1,0,0.5
82898,"Staff at the Saturday clinic are very sweet,",0,staff clinic sweet,"['staff', 'staff clinic', 'staff clinic sweet', 'clinic', 'clinic sweet', 'sweet']",1,0,0,0.5
102925,"I left our first consultation, re-energized and hopeful, something I had not felt at our prior fertility clinic for a very long time.",0,leave consultation reenergized hopeful feel prior fertility clinic long time,"['leave', 'leave consultation', 'leave consultation reenergized', 'leave consultation reenergized hopeful', 'leave consultation reenergized hopeful feel', 'leave consultation reenergized hopeful feel prior', 'leave consultation reenergized hopeful feel prior fertility', 'leave consultation reenergized hopeful feel prior fertility clinic', 'leave consultation reenergized hopeful feel prior fertility clinic long', 'leave consultation reenergized hopeful feel prior fertility clinic long time', 'consultation', 'consultation reenergized', 'consultation reenergized hopeful', 'consultation reenergized hopeful feel', 'consultation reenergized hopeful feel prior', 'consultation reenergized hopeful feel prior fertility', 'consultation reenergized hopeful feel prior fertility clinic', 'consultation reenergized hopeful feel prior fertility clinic long', 'consultation reenergized hopeful feel prior fertility clinic long time', 'reenergized', 'reenergized hopeful', 'reenergized hopeful feel', 'reenergized hopeful feel prior', 'reenergized hopeful feel prior fertility', 'reenergized hopeful feel prior fertility clinic', 'reenergized hopeful feel prior fertility clinic long', 'reenergized hopeful feel prior fertility clinic long time', 'hopeful', 'hopeful feel', 'hopeful feel prior', 'hopeful feel prior fertility', 'hopeful feel prior fertility clinic', 'hopeful feel prior fertility clinic long', 'hopeful feel prior fertility clinic long time', 'feel', 'feel prior', 'feel prior fertility', 'feel prior fertility clinic', 'feel prior fertility clinic long', 'feel prior fertility clinic long time', 'prior', 'prior fertility', 'prior fertility clinic', 'prior fertility clinic long', 'prior fertility clinic long time', 'fertility', 'fertility clinic', 'fertility clinic long', 'fertility clinic long time', 'clinic', 'clinic long', 'clinic long time', 'long', 'long time', 'time']",1,0,0,0.5
154680,It leads me to believe that the staff at this clinic do not place patient care at top priority as I previously stated.,1,lead believe staff clinic place patient care precedence previously state,"['lead', 'lead believe', 'lead believe staff', 'lead believe staff clinic', 'lead believe staff clinic place', 'lead believe staff clinic place patient', 'lead believe staff clinic place patient care', 'lead believe staff clinic place patient care precedence', 'lead believe staff clinic place patient care precedence previously', 'lead believe staff clinic place patient care precedence previously state', 'believe', 'believe staff', 'believe staff clinic', 'believe staff clinic place', 'believe staff clinic place patient', 'believe staff clinic place patient care', 'believe staff clinic place patient care precedence', 'believe staff clinic place patient care precedence previously', 'believe staff clinic place patient care precedence previously state', 'staff', 'staff clinic', 'staff clinic place', 'staff clinic place patient', 'staff clinic place patient care', 'staff clinic place patient care precedence', 'staff clinic place patient care precedence previously', 'staff clinic place patient care precedence previously state', 'clinic', 'clinic place', 'clinic place patient', 'clinic place patient care', 'clinic place patient care precedence', 'clinic place patient care precedence previously', 'clinic place patient care precedence previously state', 'place', 'place patient', 'place patient care', 'place patient care precedence', 'place patient care precedence previously', 'place patient care precedence previously state', 'patient', 'patient care', 'patient care precedence', 'patient care precedence previously', 'patient care precedence previously state', 'care', 'care precedence', 'care precedence previously', 'care precedence previously state', 'precedence', 'precedence previously', 'precedence previously state', 'previously', 'previously state', 'state']",1,0,0,0.5
157810,I mentioned that I was a little cold and they brought me an afghan to put over my legs!,0,mention little cold bring leg,"['mention', 'mention little', 'mention little cold', 'mention little cold bring', 'mention little cold bring leg', 'little', 'little cold', 'little cold bring', 'little cold bring leg', 'cold', 'cold bring', 'cold bring leg', 'bring', 'bring leg', 'leg']",0,1,0,0.5
122612,I had an awesome experience at his Clinic.,0,amazing experience clinic,"['amazing', 'amazing experience', 'amazing experience clinic', 'experience', 'experience clinic', 'clinic']",1,0,0,0.5
186187,My experience at the clinic has been very positive.,0,experience clinic positive,"['experience', 'experience clinic', 'experience clinic positive', 'clinic', 'clinic positive', 'positive']",1,0,0,0.5
67372,I am always welcomed with smiles and greetings from all who are there at the clinic when I arrive.,0,welcome smile greet clinic arrive,"['welcome', 'welcome smile', 'welcome smile greet', 'welcome smile greet clinic', 'welcome smile greet clinic arrive', 'smile', 'smile greet', 'smile greet clinic', 'smile greet clinic arrive', 'greet', 'greet clinic', 'greet clinic arrive', 'clinic', 'clinic arrive', 'arrive']",1,0,0,0.5
88203,The Advent Clinic concept of one-stop shopping for sinus and hearing issues has been an awesome experience,0,advent clinic concept onestop shop sinus hearing issue amazing experience,"['advent', 'advent clinic', 'advent clinic concept', 'advent clinic concept onestop', 'advent clinic concept onestop shop', 'advent clinic concept onestop shop sinus', 'advent clinic concept onestop shop sinus hearing', 'advent clinic concept onestop shop sinus hearing issue', 'advent clinic concept onestop shop sinus hearing issue amazing', 'advent clinic concept onestop shop sinus hearing issue amazing experience', 'clinic', 'clinic concept', 'clinic concept onestop', 'clinic concept onestop shop', 'clinic concept onestop shop sinus', 'clinic concept onestop shop sinus hearing', 'clinic concept onestop shop sinus hearing issue', 'clinic concept onestop shop sinus hearing issue amazing', 'clinic concept onestop shop sinus hearing issue amazing experience', 'concept', 'concept onestop', 'concept onestop shop', 'concept onestop shop sinus', 'concept onestop shop sinus hearing', 'concept onestop shop sinus hearing issue', 'concept onestop shop sinus hearing issue amazing', 'concept onestop shop sinus hearing issue amazing experience', 'onestop', 'onestop shop', 'onestop shop sinus', 'onestop shop sinus hearing', 'onestop shop sinus hearing issue', 'onestop shop sinus hearing issue amazing', 'onestop shop sinus hearing issue amazing experience', 'shop', 'shop sinus', 'shop sinus hearing', 'shop sinus hearing issue', 'shop sinus hearing issue amazing', 'shop sinus hearing issue amazing experience', 'sinus', 'sinus hearing', 'sinus hearing issue', 'sinus hearing issue amazing', 'sinus hearing issue amazing experience', 'hearing', 'hearing issue', 'hearing issue amazing', 'hearing issue amazing experience', 'issue', 'issue amazing', 'issue amazing experience', 'amazing', 'amazing experience', 'experience']",1,0,0,0.5
111846,It was mistake upon mistake and I will never recommend this clinic for free to any woman.,1,mistake mistake recommend clinic free woman,"['mistake', 'mistake mistake', 'mistake mistake recommend', 'mistake mistake recommend clinic', 'mistake mistake recommend clinic free', 'mistake mistake recommend clinic free woman', 'mistake', 'mistake recommend', 'mistake recommend clinic', 'mistake recommend clinic free', 'mistake recommend clinic free woman', 'recommend', 'recommend clinic', 'recommend clinic free', 'recommend clinic free woman', 'clinic', 'clinic free', 'clinic free woman', 'free', 'free woman', 'woman']",1,0,0,0.5
70632,This clinic has been nothing short of wonderful!,0,clinic short fantastic,"['clinic', 'clinic short', 'clinic short fantastic', 'short', 'short fantastic', 'fantastic']",1,0,0,0.5
77573,I love my doctor and have always had good experience with this clinic.,0,love doctor good experience clinic,"['love', 'love doctor', 'love doctor good', 'love doctor good experience', 'love doctor good experience clinic', 'doctor', 'doctor good', 'doctor good experience', 'doctor good experience clinic', 'good', 'good experience', 'good experience clinic', 'experience', 'experience clinic', 'clinic']",1,0,0,0.5
129826,Love the clinic and the Dr's.,0,love clinic dry,"['love', 'love clinic', 'love clinic dry', 'clinic', 'clinic dry', 'dry']",1,0,0,0.5
175549,I learned about vaccines and clinics.,0,learn vaccine clinic,"['learn', 'learn vaccine', 'learn vaccine clinic', 'vaccine', 'vaccine clinic', 'clinic']",1,0,0,0.5
102745,Friendly staff and peaceful office make for an inviting environment.,0,friendly staff peaceful office invite environment,"['friendly', 'friendly staff', 'friendly staff peaceful', 'friendly staff peaceful office', 'friendly staff peaceful office invite', 'friendly staff peaceful office invite environment', 'staff', 'staff peaceful', 'staff peaceful office', 'staff peaceful office invite', 'staff peaceful office invite environment', 'peaceful', 'peaceful office', 'peaceful office invite', 'peaceful office invite environment', 'office', 'office invite', 'office invite environment', 'invite', 'invite environment', 'environment']",0,0,1,0.5
164821,I don't think this clinic showed competence.,1,think clinic show competence,"['think', 'think clinic', 'think clinic show', 'think clinic show competence', 'clinic', 'clinic show', 'clinic show competence', 'show', 'show competence', 'competence']",1,0,0,0.5
115084,Provide services as a clinic for patients with out of area doctors.,0,provide service clinic patient area doctor,"['provide', 'provide service', 'provide service clinic', 'provide service clinic patient', 'provide service clinic patient area', 'provide service clinic patient area doctor', 'service', 'service clinic', 'service clinic patient', 'service clinic patient area', 'service clinic patient area doctor', 'clinic', 'clinic patient', 'clinic patient area', 'clinic patient area doctor', 'patient', 'patient area', 'patient area doctor', 'area', 'area doctor', 'doctor']",1,0,0,0.5
111028,"and made an extra trip from another clinic she was working at, just to do a follow up on me during the busy lunch hour.",0,extra trip clinic work follow busy lunch hour,"['extra', 'extra trip', 'extra trip clinic', 'extra trip clinic work', 'extra trip clinic work follow', 'extra trip clinic work follow busy', 'extra trip clinic work follow busy lunch', 'extra trip clinic work follow busy lunch hour', 'trip', 'trip clinic', 'trip clinic work', 'trip clinic work follow', 'trip clinic work follow busy', 'trip clinic work follow busy lunch', 'trip clinic work follow busy lunch hour', 'clinic', 'clinic work', 'clinic work follow', 'clinic work follow busy', 'clinic work follow busy lunch', 'clinic work follow busy lunch hour', 'work', 'work follow', 'work follow busy', 'work follow busy lunch', 'work follow busy lunch hour', 'follow', 'follow busy', 'follow busy lunch', 'follow busy lunch hour', 'busy', 'busy lunch', 'busy lunch hour', 'lunch', 'lunch hour', 'hour']",1,0,0,0.5
75674,Ii is the most frustrating thing in the world to try and get a Live Person at this clinic.,1,two frustration thing world try live person clinic,"['two', 'two frustration', 'two frustration thing', 'two frustration thing world', 'two frustration thing world try', 'two frustration thing world try live', 'two frustration thing world try live person', 'two frustration thing world try live person clinic', 'frustration', 'frustration thing', 'frustration thing world', 'frustration thing world try', 'frustration thing world try live', 'frustration thing world try live person', 'frustration thing world try live person clinic', 'thing', 'thing world', 'thing world try', 'thing world try live', 'thing world try live person', 'thing world try live person clinic', 'world', 'world try', 'world try live', 'world try live person', 'world try live person clinic', 'try', 'try live', 'try live person', 'try live person clinic', 'live', 'live person', 'live person clinic', 'person', 'person clinic', 'clinic']",1,0,0,0.5
186443,I've been here multiple times over the span of 6 years and this clinic never lets me down.,0,ve multiple time clinic let,"['ve', 've multiple', 've multiple time', 've multiple time clinic', 've multiple time clinic let', 'multiple', 'multiple time', 'multiple time clinic', 'multiple time clinic let', 'time', 'time clinic', 'time clinic let', 'clinic', 'clinic let', 'let']",1,0,0,0.5
114204,I am so glad I transferred clinics!,0,glad transfer clinic,"['glad', 'glad transfer', 'glad transfer clinic', 'transfer', 'transfer clinic', 'clinic']",1,0,0,0.5
147919,"So many times, visiting the doctor can feel cold and disconnected.",1,time visit doctor feel cold disconnected,"['time', 'time visit', 'time visit doctor', 'time visit doctor feel', 'time visit doctor feel cold', 'time visit doctor feel cold disconnected', 'visit', 'visit doctor', 'visit doctor feel', 'visit doctor feel cold', 'visit doctor feel cold disconnected', 'doctor', 'doctor feel', 'doctor feel cold', 'doctor feel cold disconnected', 'feel', 'feel cold', 'feel cold disconnected', 'cold', 'cold disconnected', 'disconnected']",0,1,0,0.5
94431,The medical treatment was perfect as well were the results of my ****** ********. The clinic is clean,0,medical treatment perfect result clinic clean,"['medical', 'medical treatment', 'medical treatment perfect', 'medical treatment perfect result', 'medical treatment perfect result clinic', 'medical treatment perfect result clinic clean', 'treatment', 'treatment perfect', 'treatment perfect result', 'treatment perfect result clinic', 'treatment perfect result clinic clean', 'perfect', 'perfect result', 'perfect result clinic', 'perfect result clinic clean', 'result', 'result clinic', 'result clinic clean', 'clinic', 'clinic clean', 'clean']",1,0,0,0.5
188413,The other Botox clinic I went to also said that's insane-- and actually knew your office as patients come from here unhappy.,1,clinic go say s insane actually know office patient come unhappy,"['clinic', 'clinic go', 'clinic go say', 'clinic go say s', 'clinic go say s insane', 'clinic go say s insane actually', 'clinic go say s insane actually know', 'clinic go say s insane actually know office', 'clinic go say s insane actually know office patient', 'clinic go say s insane actually know office patient come', 'clinic go say s insane actually know office patient come unhappy', 'go', 'go say', 'go say s', 'go say s insane', 'go say s insane actually', 'go say s insane actually know', 'go say s insane actually know office', 'go say s insane actually know office patient', 'go say s insane actually know office patient come', 'go say s insane actually know office patient come unhappy', 'say', 'say s', 'say s insane', 'say s insane actually', 'say s insane actually know', 'say s insane actually know office', 'say s insane actually know office patient', 'say s insane actually know office patient come', 'say s insane actually know office patient come unhappy', 's', 's insane', 's insane actually', 's insane actually know', 's insane actually know office', 's insane actually know office patient', 's insane actually know office patient come', 's insane actually know office patient come unhappy', 'insane', 'insane actually', 'insane actually know', 'insane actually know office', 'insane actually know office patient', 'insane actually know office patient come', 'insane actually know office patient come unhappy', 'actually', 'actually know', 'actually know office', 'actually know office patient', 'actually know office patient come', 'actually know office patient come unhappy', 'know', 'know office', 'know office patient', 'know office patient come', 'know office patient come unhappy', 'office', 'office patient', 'office patient come', 'office patient come unhappy', 'patient', 'patient come', 'patient come unhappy', 'come', 'come unhappy', 'unhappy']",1,0,0,0.5
159816,On the other hand....I have been in for about 6 visits now and have consistently found the front desk staff to be cold.,1,hand visit systematically find desk staff cold,"['hand', 'hand visit', 'hand visit systematically', 'hand visit systematically find', 'hand visit systematically find desk', 'hand visit systematically find desk staff', 'hand visit systematically find desk staff cold', 'visit', 'visit systematically', 'visit systematically find', 'visit systematically find desk', 'visit systematically find desk staff', 'visit systematically find desk staff cold', 'systematically', 'systematically find', 'systematically find desk', 'systematically find desk staff', 'systematically find desk staff cold', 'find', 'find desk', 'find desk staff', 'find desk staff cold', 'desk', 'desk staff', 'desk staff cold', 'staff', 'staff cold', 'cold']",0,1,0,0.5
159091,"And, then he lets me know he is going to refer to me to a clinic because obviously I am a lost cause",1,let know go refer clinic obviously lose cause,"['let', 'let know', 'let know go', 'let know go refer', 'let know go refer clinic', 'let know go refer clinic obviously', 'let know go refer clinic obviously lose', 'let know go refer clinic obviously lose cause', 'know', 'know go', 'know go refer', 'know go refer clinic', 'know go refer clinic obviously', 'know go refer clinic obviously lose', 'know go refer clinic obviously lose cause', 'go', 'go refer', 'go refer clinic', 'go refer clinic obviously', 'go refer clinic obviously lose', 'go refer clinic obviously lose cause', 'refer', 'refer clinic', 'refer clinic obviously', 'refer clinic obviously lose', 'refer clinic obviously lose cause', 'clinic', 'clinic obviously', 'clinic obviously lose', 'clinic obviously lose cause', 'obviously', 'obviously lose', 'obviously lose cause', 'lose', 'lose cause', 'cause']",1,0,0,0.5
123495,"Great doctor, great clinic.",0,great doctor great clinic,"['great', 'great doctor', 'great doctor great', 'great doctor great clinic', 'doctor', 'doctor great', 'doctor great clinic', 'great', 'great clinic', 'clinic']",1,0,0,0.5
153065,I have never found her to be cold or uncaring.,0,find cold approach,"['find', 'find cold', 'find cold approach', 'cold', 'cold approach', 'approach']",0,1,0,0.5
105859,Great to have a place close by with convinent hours so that I do not have to go to a minute clinic.,0,great place close continent hour minute clinic,"['great', 'great place', 'great place close', 'great place close continent', 'great place close continent hour', 'great place close continent hour minute', 'great place close continent hour minute clinic', 'place', 'place close', 'place close continent', 'place close continent hour', 'place close continent hour minute', 'place close continent hour minute clinic', 'close', 'close continent', 'close continent hour', 'close continent hour minute', 'close continent hour minute clinic', 'continent', 'continent hour', 'continent hour minute', 'continent hour minute clinic', 'hour', 'hour minute', 'hour minute clinic', 'minute', 'minute clinic', 'clinic']",1,0,0,0.5
142766,Very happy to be at this clinic.,0,happy clinic,"['happy', 'happy clinic', 'clinic']",1,0,0,0.5
75672,"A very busy clinic, which is a good sign,",0,busy clinic good sign,"['busy', 'busy clinic', 'busy clinic good', 'busy clinic good sign', 'clinic', 'clinic good', 'clinic good sign', 'good', 'good sign', 'sign']",1,0,0,0.5
169556,Going to another clinic probably wouldn't have caused my wife to be left with a large scar on the skin.,1,go clinic probably cause wife leave large scar skin,"['go', 'go clinic', 'go clinic probably', 'go clinic probably cause', 'go clinic probably cause wife', 'go clinic probably cause wife leave', 'go clinic probably cause wife leave large', 'go clinic probably cause wife leave large scar', 'go clinic probably cause wife leave large scar skin', 'clinic', 'clinic probably', 'clinic probably cause', 'clinic probably cause wife', 'clinic probably cause wife leave', 'clinic probably cause wife leave large', 'clinic probably cause wife leave large scar', 'clinic probably cause wife leave large scar skin', 'probably', 'probably cause', 'probably cause wife', 'probably cause wife leave', 'probably cause wife leave large', 'probably cause wife leave large scar', 'probably cause wife leave large scar skin', 'cause', 'cause wife', 'cause wife leave', 'cause wife leave large', 'cause wife leave large scar', 'cause wife leave large scar skin', 'wife', 'wife leave', 'wife leave large', 'wife leave large scar', 'wife leave large scar skin', 'leave', 'leave large', 'leave large scar', 'leave large scar skin', 'large', 'large scar', 'large scar skin', 'scar', 'scar skin', 'skin']",1,0,0,0.5
127480,I love the ultrasound girls and that is about it in this clinic!,0,love ultrasound girl clinic,"['love', 'love ultrasound', 'love ultrasound girl', 'love ultrasound girl clinic', 'ultrasound', 'ultrasound girl', 'ultrasound girl clinic', 'girl', 'girl clinic', 'clinic']",1,0,0,0.5
67273,My adult son with cerebral palsy is very comfortable with his physician and the clinic enviornment.,0,adult son cerebral palsy comfortable doctor clinic environment,"['adult', 'adult son', 'adult son cerebral', 'adult son cerebral palsy', 'adult son cerebral palsy comfortable', 'adult son cerebral palsy comfortable doctor', 'adult son cerebral palsy comfortable doctor clinic', 'adult son cerebral palsy comfortable doctor clinic environment', 'son', 'son cerebral', 'son cerebral palsy', 'son cerebral palsy comfortable', 'son cerebral palsy comfortable doctor', 'son cerebral palsy comfortable doctor clinic', 'son cerebral palsy comfortable doctor clinic environment', 'cerebral', 'cerebral palsy', 'cerebral palsy comfortable', 'cerebral palsy comfortable doctor', 'cerebral palsy comfortable doctor clinic', 'cerebral palsy comfortable doctor clinic environment', 'palsy', 'palsy comfortable', 'palsy comfortable doctor', 'palsy comfortable doctor clinic', 'palsy comfortable doctor clinic environment', 'comfortable', 'comfortable doctor', 'comfortable doctor clinic', 'comfortable doctor clinic environment', 'doctor', 'doctor clinic', 'doctor clinic environment', 'clinic', 'clinic environment', 'environment']",1,0,0,0.5
157014,Cold and no feelings is the best way to describe him.,1,cold feel good way describe,"['cold', 'cold feel', 'cold feel good', 'cold feel good way', 'cold feel good way describe', 'feel', 'feel good', 'feel good way', 'feel good way describe', 'good', 'good way', 'good way describe', 'way', 'way describe', 'describe']",0,1,0,0.5
170363,Then I spoke with clinic manager and it got straightened out,0,speak clinic manager get straighten,"['speak', 'speak clinic', 'speak clinic manager', 'speak clinic manager get', 'speak clinic manager get straighten', 'clinic', 'clinic manager', 'clinic manager get', 'clinic manager get straighten', 'manager', 'manager get', 'manager get straighten', 'get', 'get straighten', 'straighten']",1,0,0,0.5
101283,Fantastic staff and clinic!,0,fantastic staff clinic,"['fantastic', 'fantastic staff', 'fantastic staff clinic', 'staff', 'staff clinic', 'clinic']",1,0,0,0.5
111659,We were almost lured into a false sense of security and confidence in this clinic because our consult went so well.,1,entice false sense security confidence clinic consult go,"['entice', 'entice false', 'entice false sense', 'entice false sense security', 'entice false sense security confidence', 'entice false sense security confidence clinic', 'entice false sense security confidence clinic consult', 'entice false sense security confidence clinic consult go', 'false', 'false sense', 'false sense security', 'false sense security confidence', 'false sense security confidence clinic', 'false sense security confidence clinic consult', 'false sense security confidence clinic consult go', 'sense', 'sense security', 'sense security confidence', 'sense security confidence clinic', 'sense security confidence clinic consult', 'sense security confidence clinic consult go', 'security', 'security confidence', 'security confidence clinic', 'security confidence clinic consult', 'security confidence clinic consult go', 'confidence', 'confidence clinic', 'confidence clinic consult', 'confidence clinic consult go', 'clinic', 'clinic consult', 'clinic consult go', 'consult', 'consult go', 'go']",1,0,0,0.5
141611,The office staff and nurse will respond back to calls in acceptable period of time.Thanks to this clinic and staff.,0,office staff nurse respond call acceptable period timethanks clinic staff,"['office', 'office staff', 'office staff nurse', 'office staff nurse respond', 'office staff nurse respond call', 'office staff nurse respond call acceptable', 'office staff nurse respond call acceptable period', 'office staff nurse respond call acceptable period timethanks', 'office staff nurse respond call acceptable period timethanks clinic', 'office staff nurse respond call acceptable period timethanks clinic staff', 'staff', 'staff nurse', 'staff nurse respond', 'staff nurse respond call', 'staff nurse respond call acceptable', 'staff nurse respond call acceptable period', 'staff nurse respond call acceptable period timethanks', 'staff nurse respond call acceptable period timethanks clinic', 'staff nurse respond call acceptable period timethanks clinic staff', 'nurse', 'nurse respond', 'nurse respond call', 'nurse respond call acceptable', 'nurse respond call acceptable period', 'nurse respond call acceptable period timethanks', 'nurse respond call acceptable period timethanks clinic', 'nurse respond call acceptable period timethanks clinic staff', 'respond', 'respond call', 'respond call acceptable', 'respond call acceptable period', 'respond call acceptable period timethanks', 'respond call acceptable period timethanks clinic', 'respond call acceptable period timethanks clinic staff', 'call', 'call acceptable', 'call acceptable period', 'call acceptable period timethanks', 'call acceptable period timethanks clinic', 'call acceptable period timethanks clinic staff', 'acceptable', 'acceptable period', 'acceptable period timethanks', 'acceptable period timethanks clinic', 'acceptable period timethanks clinic staff', 'period', 'period timethanks', 'period timethanks clinic', 'period timethanks clinic staff', 'timethanks', 'timethanks clinic', 'timethanks clinic staff', 'clinic', 'clinic staff', 'staff']",1,0,0,0.5
173417,doing his job or has no understanding of why patients go to that clinic.,1,job understanding patient clinic,"['job', 'job understanding', 'job understanding patient', 'job understanding patient clinic', 'understanding', 'understanding patient', 'understanding patient clinic', 'patient', 'patient clinic', 'clinic']",1,0,0,0.5
171208,His front desk on the other hand needs a little work one being inviting and personable.,1,desk hand need little work invite personal,"['desk', 'desk hand', 'desk hand need', 'desk hand need little', 'desk hand need little work', 'desk hand need little work invite', 'desk hand need little work invite personal', 'hand', 'hand need', 'hand need little', 'hand need little work', 'hand need little work invite', 'hand need little work invite personal', 'need', 'need little', 'need little work', 'need little work invite', 'need little work invite personal', 'little', 'little work', 'little work invite', 'little work invite personal', 'work', 'work invite', 'work invite personal', 'invite', 'invite personal', 'personal']",0,0,1,0.5
181946,and thorough out of every clinic I had been to.,0,thorough clinic,"['thorough', 'thorough clinic', 'clinic']",1,0,0,0.5
148039,I'll find another dermatology clinic to visit. 3hrs of my life I'll never get back!!,1,ill find dermatology clinic visit life ill,"['ill', 'ill find', 'ill find dermatology', 'ill find dermatology clinic', 'ill find dermatology clinic visit', 'ill find dermatology clinic visit life', 'ill find dermatology clinic visit life ill', 'find', 'find dermatology', 'find dermatology clinic', 'find dermatology clinic visit', 'find dermatology clinic visit life', 'find dermatology clinic visit life ill', 'dermatology', 'dermatology clinic', 'dermatology clinic visit', 'dermatology clinic visit life', 'dermatology clinic visit life ill', 'clinic', 'clinic visit', 'clinic visit life', 'clinic visit life ill', 'visit', 'visit life', 'visit life ill', 'life', 'life ill', 'ill']",1,0,0,0.5
