commentId,comment,classification,comment_processed,word_phrase_list,give,give option,option,option avoid,avoid,extra,extra scar,scar,extra cost,cost,similarity_score
128868,"He gave recommendations how long to wait before putting weight on that leg, and provided realistic expectations.",0,give recommendation long wait put weight leg provide realistic expectation,"['give', 'give recommendation', 'give recommendation long', 'give recommendation long wait', 'give recommendation long wait put', 'give recommendation long wait put weight', 'give recommendation long wait put weight leg', 'give recommendation long wait put weight leg provide', 'give recommendation long wait put weight leg provide realistic', 'give recommendation long wait put weight leg provide realistic expectation', 'recommendation', 'recommendation long', 'recommendation long wait', 'recommendation long wait put', 'recommendation long wait put weight', 'recommendation long wait put weight leg', 'recommendation long wait put weight leg provide', 'recommendation long wait put weight leg provide realistic', 'recommendation long wait put weight leg provide realistic expectation', 'long', 'long wait', 'long wait put', 'long wait put weight', 'long wait put weight leg', 'long wait put weight leg provide', 'long wait put weight leg provide realistic', 'long wait put weight leg provide realistic expectation', 'wait', 'wait put', 'wait put weight', 'wait put weight leg', 'wait put weight leg provide', 'wait put weight leg provide realistic', 'wait put weight leg provide realistic expectation', 'put', 'put weight', 'put weight leg', 'put weight leg provide', 'put weight leg provide realistic', 'put weight leg provide realistic expectation', 'weight', 'weight leg', 'weight leg provide', 'weight leg provide realistic', 'weight leg provide realistic expectation', 'leg', 'leg provide', 'leg provide realistic', 'leg provide realistic expectation', 'provide', 'provide realistic', 'provide realistic expectation', 'realistic', 'realistic expectation', 'expectation']",1,0,0,0,0,0,0,0,0,0,0.15625
105596,"I did not feel rushed, he gave detailed info about the procedure and made sure I had no other questions before leaving the room.",0,feel rush give detail procedure sure question leave room,"['feel', 'feel rush', 'feel rush give', 'feel rush give detail', 'feel rush give detail procedure', 'feel rush give detail procedure sure', 'feel rush give detail procedure sure question', 'feel rush give detail procedure sure question leave', 'feel rush give detail procedure sure question leave room', 'rush', 'rush give', 'rush give detail', 'rush give detail procedure', 'rush give detail procedure sure', 'rush give detail procedure sure question', 'rush give detail procedure sure question leave', 'rush give detail procedure sure question leave room', 'give', 'give detail', 'give detail procedure', 'give detail procedure sure', 'give detail procedure sure question', 'give detail procedure sure question leave', 'give detail procedure sure question leave room', 'detail', 'detail procedure', 'detail procedure sure', 'detail procedure sure question', 'detail procedure sure question leave', 'detail procedure sure question leave room', 'procedure', 'procedure sure', 'procedure sure question', 'procedure sure question leave', 'procedure sure question leave room', 'sure', 'sure question', 'sure question leave', 'sure question leave room', 'question', 'question leave', 'question leave room', 'leave', 'leave room', 'room']",1,0,0,0,0,0,0,0,0,0,0.15625
151972,He listened to everything I wanted in my consultation and gave me my options to get the look I wanted!,0,listen want consultation give option look want,"['listen', 'listen want', 'listen want consultation', 'listen want consultation give', 'listen want consultation give option', 'listen want consultation give option look', 'listen want consultation give option look want', 'want', 'want consultation', 'want consultation give', 'want consultation give option', 'want consultation give option look', 'want consultation give option look want', 'consultation', 'consultation give', 'consultation give option', 'consultation give option look', 'consultation give option look want', 'give', 'give option', 'give option look', 'give option look want', 'option', 'option look', 'option look want', 'look', 'look want', 'want']",1,1,1,0,0,0,0,0,0,0,0.46875
162999,and flanks and transfer to the butt for an ADDITIONAL 13k!!!!!!,1,flank transfer butt extra k,"['flank', 'flank transfer', 'flank transfer butt', 'flank transfer butt extra', 'flank transfer butt extra k', 'transfer', 'transfer butt', 'transfer butt extra', 'transfer butt extra k', 'butt', 'butt extra', 'butt extra k', 'extra', 'extra k', 'k']",0,0,0,0,0,1,0,0,0,0,0.3125
160749,"had a bad experience, it no longer gives you the option to review,",1,bad experience long give option review,"['bad', 'bad experience', 'bad experience long', 'bad experience long give', 'bad experience long give option', 'bad experience long give option review', 'experience', 'experience long', 'experience long give', 'experience long give option', 'experience long give option review', 'long', 'long give', 'long give option', 'long give option review', 'give', 'give option', 'give option review', 'option', 'option review', 'review']",1,1,1,0,0,0,0,0,0,0,0.46875
174214,and educated me about what would be possible given the size of my old,0,educate possible give size old,"['educate', 'educate possible', 'educate possible give', 'educate possible give size', 'educate possible give size old', 'possible', 'possible give', 'possible give size', 'possible give size old', 'give', 'give size', 'give size old', 'size', 'size old', 'old']",1,0,0,0,0,0,0,0,0,0,0.15625
73613,i feel they have given me the best gift i could ever ask for.,0,feel give good gift ask,"['feel', 'feel give', 'feel give good', 'feel give good gift', 'feel give good gift ask', 'give', 'give good', 'give good gift', 'give good gift ask', 'good', 'good gift', 'good gift ask', 'gift', 'gift ask', 'ask']",1,0,0,0,0,0,0,0,0,0,0.15625
89658,"for a more intensive procedure, which they are giving me a discount on since the Ultherapy didn't work as well as expected.",1,intensive procedure give discount therapy work expect,"['intensive', 'intensive procedure', 'intensive procedure give', 'intensive procedure give discount', 'intensive procedure give discount therapy', 'intensive procedure give discount therapy work', 'intensive procedure give discount therapy work expect', 'procedure', 'procedure give', 'procedure give discount', 'procedure give discount therapy', 'procedure give discount therapy work', 'procedure give discount therapy work expect', 'give', 'give discount', 'give discount therapy', 'give discount therapy work', 'give discount therapy work expect', 'discount', 'discount therapy', 'discount therapy work', 'discount therapy work expect', 'therapy', 'therapy work', 'therapy work expect', 'work', 'work expect', 'expect']",1,0,0,0,0,0,0,0,0,0,0.15625
68536,They even gave me a nice bag of essentials I would need for the healing process.,0,give nice bag essential need heal process,"['give', 'give nice', 'give nice bag', 'give nice bag essential', 'give nice bag essential need', 'give nice bag essential need heal', 'give nice bag essential need heal process', 'nice', 'nice bag', 'nice bag essential', 'nice bag essential need', 'nice bag essential need heal', 'nice bag essential need heal process', 'bag', 'bag essential', 'bag essential need', 'bag essential need heal', 'bag essential need heal process', 'essential', 'essential need', 'essential need heal', 'essential need heal process', 'need', 'need heal', 'need heal process', 'heal', 'heal process', 'process']",1,0,0,0,0,0,0,0,0,0,0.15625
70939,"Besides great pricing they offered discounts for each additional child, payment options and a year of free visits after the braces were off.",0,great prick offer discount extra child payment option free visit brace,"['great', 'great prick', 'great prick offer', 'great prick offer discount', 'great prick offer discount extra', 'great prick offer discount extra child', 'great prick offer discount extra child payment', 'great prick offer discount extra child payment option', 'great prick offer discount extra child payment option free', 'great prick offer discount extra child payment option free visit', 'great prick offer discount extra child payment option free visit brace', 'prick', 'prick offer', 'prick offer discount', 'prick offer discount extra', 'prick offer discount extra child', 'prick offer discount extra child payment', 'prick offer discount extra child payment option', 'prick offer discount extra child payment option free', 'prick offer discount extra child payment option free visit', 'prick offer discount extra child payment option free visit brace', 'offer', 'offer discount', 'offer discount extra', 'offer discount extra child', 'offer discount extra child payment', 'offer discount extra child payment option', 'offer discount extra child payment option free', 'offer discount extra child payment option free visit', 'offer discount extra child payment option free visit brace', 'discount', 'discount extra', 'discount extra child', 'discount extra child payment', 'discount extra child payment option', 'discount extra child payment option free', 'discount extra child payment option free visit', 'discount extra child payment option free visit brace', 'extra', 'extra child', 'extra child payment', 'extra child payment option', 'extra child payment option free', 'extra child payment option free visit', 'extra child payment option free visit brace', 'child', 'child payment', 'child payment option', 'child payment option free', 'child payment option free visit', 'child payment option free visit brace', 'payment', 'payment option', 'payment option free', 'payment option free visit', 'payment option free visit brace', 'option', 'option free', 'option free visit', 'option free visit brace', 'free', 'free visit', 'free visit brace', 'visit', 'visit brace', 'brace']",0,0,1,0,0,1,0,0,0,0,0.46875
159615,"Again, he took his time to answer additional questions, and made sure I felt comfortable and relaxed.",0,take time answer extra question sure feel comfortable relax,"['take', 'take time', 'take time answer', 'take time answer extra', 'take time answer extra question', 'take time answer extra question sure', 'take time answer extra question sure feel', 'take time answer extra question sure feel comfortable', 'take time answer extra question sure feel comfortable relax', 'time', 'time answer', 'time answer extra', 'time answer extra question', 'time answer extra question sure', 'time answer extra question sure feel', 'time answer extra question sure feel comfortable', 'time answer extra question sure feel comfortable relax', 'answer', 'answer extra', 'answer extra question', 'answer extra question sure', 'answer extra question sure feel', 'answer extra question sure feel comfortable', 'answer extra question sure feel comfortable relax', 'extra', 'extra question', 'extra question sure', 'extra question sure feel', 'extra question sure feel comfortable', 'extra question sure feel comfortable relax', 'question', 'question sure', 'question sure feel', 'question sure feel comfortable', 'question sure feel comfortable relax', 'sure', 'sure feel', 'sure feel comfortable', 'sure feel comfortable relax', 'feel', 'feel comfortable', 'feel comfortable relax', 'comfortable', 'comfortable relax', 'relax']",0,0,0,0,0,1,0,0,0,0,0.3125
104642,Dr. Humprey did a good job of explaining options and time frames.,0,good job explain option time frame,"['good', 'good job', 'good job explain', 'good job explain option', 'good job explain option time', 'good job explain option time frame', 'job', 'job explain', 'job explain option', 'job explain option time', 'job explain option time frame', 'explain', 'explain option', 'explain option time', 'explain option time frame', 'option', 'option time', 'option time frame', 'time', 'time frame', 'frame']",0,0,1,0,0,0,0,0,0,0,0.15625
138320,Dr Zimmerman is wonderful about discussing all options of situations.,0,fantastic discuss option situation,"['fantastic', 'fantastic discuss', 'fantastic discuss option', 'fantastic discuss option situation', 'discuss', 'discuss option', 'discuss option situation', 'option', 'option situation', 'situation']",0,0,1,0,0,0,0,0,0,0,0.15625
152479,I had a great experience getting my cataracts dun at Garrett's and I truly appreciate the treatment he gives to the VA patients.,0,great experience get attract dun garrett truly appreciate treatment give va patient,"['great', 'great experience', 'great experience get', 'great experience get attract', 'great experience get attract dun', 'great experience get attract dun garrett', 'great experience get attract dun garrett truly', 'great experience get attract dun garrett truly appreciate', 'great experience get attract dun garrett truly appreciate treatment', 'great experience get attract dun garrett truly appreciate treatment give', 'great experience get attract dun garrett truly appreciate treatment give va', 'great experience get attract dun garrett truly appreciate treatment give va patient', 'experience', 'experience get', 'experience get attract', 'experience get attract dun', 'experience get attract dun garrett', 'experience get attract dun garrett truly', 'experience get attract dun garrett truly appreciate', 'experience get attract dun garrett truly appreciate treatment', 'experience get attract dun garrett truly appreciate treatment give', 'experience get attract dun garrett truly appreciate treatment give va', 'experience get attract dun garrett truly appreciate treatment give va patient', 'get', 'get attract', 'get attract dun', 'get attract dun garrett', 'get attract dun garrett truly', 'get attract dun garrett truly appreciate', 'get attract dun garrett truly appreciate treatment', 'get attract dun garrett truly appreciate treatment give', 'get attract dun garrett truly appreciate treatment give va', 'get attract dun garrett truly appreciate treatment give va patient', 'attract', 'attract dun', 'attract dun garrett', 'attract dun garrett truly', 'attract dun garrett truly appreciate', 'attract dun garrett truly appreciate treatment', 'attract dun garrett truly appreciate treatment give', 'attract dun garrett truly appreciate treatment give va', 'attract dun garrett truly appreciate treatment give va patient', 'dun', 'dun garrett', 'dun garrett truly', 'dun garrett truly appreciate', 'dun garrett truly appreciate treatment', 'dun garrett truly appreciate treatment give', 'dun garrett truly appreciate treatment give va', 'dun garrett truly appreciate treatment give va patient', 'garrett', 'garrett truly', 'garrett truly appreciate', 'garrett truly appreciate treatment', 'garrett truly appreciate treatment give', 'garrett truly appreciate treatment give va', 'garrett truly appreciate treatment give va patient', 'truly', 'truly appreciate', 'truly appreciate treatment', 'truly appreciate treatment give', 'truly appreciate treatment give va', 'truly appreciate treatment give va patient', 'appreciate', 'appreciate treatment', 'appreciate treatment give', 'appreciate treatment give va', 'appreciate treatment give va patient', 'treatment', 'treatment give', 'treatment give va', 'treatment give va patient', 'give', 'give va', 'give va patient', 'va', 'va patient', 'patient']",1,0,0,0,0,0,0,0,0,0,0.15625
173974,Always makes sure to account for personal preference while also giving her honest expertise.,0,make sure account personal preference give honest expertness,"['make', 'make sure', 'make sure account', 'make sure account personal', 'make sure account personal preference', 'make sure account personal preference give', 'make sure account personal preference give honest', 'make sure account personal preference give honest expertness', 'sure', 'sure account', 'sure account personal', 'sure account personal preference', 'sure account personal preference give', 'sure account personal preference give honest', 'sure account personal preference give honest expertness', 'account', 'account personal', 'account personal preference', 'account personal preference give', 'account personal preference give honest', 'account personal preference give honest expertness', 'personal', 'personal preference', 'personal preference give', 'personal preference give honest', 'personal preference give honest expertness', 'preference', 'preference give', 'preference give honest', 'preference give honest expertness', 'give', 'give honest', 'give honest expertness', 'honest', 'honest expertness', 'expertness']",1,0,0,0,0,0,0,0,0,0,0.15625
186464,Saw a PA who gave me the wrong patient's instructions for further appointment.,1,see pa give wrong patient instruction appointment,"['see', 'see pa', 'see pa give', 'see pa give wrong', 'see pa give wrong patient', 'see pa give wrong patient instruction', 'see pa give wrong patient instruction appointment', 'pa', 'pa give', 'pa give wrong', 'pa give wrong patient', 'pa give wrong patient instruction', 'pa give wrong patient instruction appointment', 'give', 'give wrong', 'give wrong patient', 'give wrong patient instruction', 'give wrong patient instruction appointment', 'wrong', 'wrong patient', 'wrong patient instruction', 'wrong patient instruction appointment', 'patient', 'patient instruction', 'patient instruction appointment', 'instruction', 'instruction appointment', 'appointment']",1,0,0,0,0,0,0,0,0,0,0.15625
121026,"Additionally, my problem was treated more effectively elsewhere.",1,extra problem treat effectively,"['extra', 'extra problem', 'extra problem treat', 'extra problem treat effectively', 'problem', 'problem treat', 'problem treat effectively', 'treat', 'treat effectively', 'effectively']",0,0,0,0,0,1,0,0,0,0,0.3125
90086,"FYI, this doctor seems to have a history of not giving proper medical care.",1,foi doctor history give proper medical care,"['foi', 'foi doctor', 'foi doctor history', 'foi doctor history give', 'foi doctor history give proper', 'foi doctor history give proper medical', 'foi doctor history give proper medical care', 'doctor', 'doctor history', 'doctor history give', 'doctor history give proper', 'doctor history give proper medical', 'doctor history give proper medical care', 'history', 'history give', 'history give proper', 'history give proper medical', 'history give proper medical care', 'give', 'give proper', 'give proper medical', 'give proper medical care', 'proper', 'proper medical', 'proper medical care', 'medical', 'medical care', 'care']",1,0,0,0,0,0,0,0,0,0,0.15625
170443,My only issue and why I'm giving 3 stars is because of my results.,1,issue m give star result,"['issue', 'issue m', 'issue m give', 'issue m give star', 'issue m give star result', 'm', 'm give', 'm give star', 'm give star result', 'give', 'give star', 'give star result', 'star', 'star result', 'result']",1,0,0,0,0,0,0,0,0,0,0.15625
122571,He's also gives his number so that you can ask any questions after your lasik surgery.,0,s give number ask question surgery,"['s', 's give', 's give number', 's give number ask', 's give number ask question', 's give number ask question surgery', 'give', 'give number', 'give number ask', 'give number ask question', 'give number ask question surgery', 'number', 'number ask', 'number ask question', 'number ask question surgery', 'ask', 'ask question', 'ask question surgery', 'question', 'question surgery', 'surgery']",1,0,0,0,0,0,0,0,0,0,0.15625
130501,Additionally she said it would be more expensive since BCBS requires them to perform the surgery in a hospital as opposed to their office.,1,extra say expensive act require perform surgery hospital oppose office,"['extra', 'extra say', 'extra say expensive', 'extra say expensive act', 'extra say expensive act require', 'extra say expensive act require perform', 'extra say expensive act require perform surgery', 'extra say expensive act require perform surgery hospital', 'extra say expensive act require perform surgery hospital oppose', 'extra say expensive act require perform surgery hospital oppose office', 'say', 'say expensive', 'say expensive act', 'say expensive act require', 'say expensive act require perform', 'say expensive act require perform surgery', 'say expensive act require perform surgery hospital', 'say expensive act require perform surgery hospital oppose', 'say expensive act require perform surgery hospital oppose office', 'expensive', 'expensive act', 'expensive act require', 'expensive act require perform', 'expensive act require perform surgery', 'expensive act require perform surgery hospital', 'expensive act require perform surgery hospital oppose', 'expensive act require perform surgery hospital oppose office', 'act', 'act require', 'act require perform', 'act require perform surgery', 'act require perform surgery hospital', 'act require perform surgery hospital oppose', 'act require perform surgery hospital oppose office', 'require', 'require perform', 'require perform surgery', 'require perform surgery hospital', 'require perform surgery hospital oppose', 'require perform surgery hospital oppose office', 'perform', 'perform surgery', 'perform surgery hospital', 'perform surgery hospital oppose', 'perform surgery hospital oppose office', 'surgery', 'surgery hospital', 'surgery hospital oppose', 'surgery hospital oppose office', 'hospital', 'hospital oppose', 'hospital oppose office', 'oppose', 'oppose office', 'office']",0,0,0,0,0,1,0,0,0,0,0.3125
156329,The Attention to detail helped us avoid wasted time and appointments.,0,attention detail help avoid waste time appointment,"['attention', 'attention detail', 'attention detail help', 'attention detail help avoid', 'attention detail help avoid waste', 'attention detail help avoid waste time', 'attention detail help avoid waste time appointment', 'detail', 'detail help', 'detail help avoid', 'detail help avoid waste', 'detail help avoid waste time', 'detail help avoid waste time appointment', 'help', 'help avoid', 'help avoid waste', 'help avoid waste time', 'help avoid waste time appointment', 'avoid', 'avoid waste', 'avoid waste time', 'avoid waste time appointment', 'waste', 'waste time', 'waste time appointment', 'time', 'time appointment', 'appointment']",0,0,0,0,1,0,0,0,0,0,0.15625
159973,"All the extra effort put into this practice really shows, this is not your average plastic surgeon!!",0,extra effort practice show average plastic surgeon,"['extra', 'extra effort', 'extra effort practice', 'extra effort practice show', 'extra effort practice show average', 'extra effort practice show average plastic', 'extra effort practice show average plastic surgeon', 'effort', 'effort practice', 'effort practice show', 'effort practice show average', 'effort practice show average plastic', 'effort practice show average plastic surgeon', 'practice', 'practice show', 'practice show average', 'practice show average plastic', 'practice show average plastic surgeon', 'show', 'show average', 'show average plastic', 'show average plastic surgeon', 'average', 'average plastic', 'average plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,0,0,0,1,0,0,0,0,0.3125
73280,"He diagnosed Sinus Tarsi Syndrome and gave me some injections, which helped tremendously.",0,diagnose sinus tarso syndrome give injection help tremendous,"['diagnose', 'diagnose sinus', 'diagnose sinus tarso', 'diagnose sinus tarso syndrome', 'diagnose sinus tarso syndrome give', 'diagnose sinus tarso syndrome give injection', 'diagnose sinus tarso syndrome give injection help', 'diagnose sinus tarso syndrome give injection help tremendous', 'sinus', 'sinus tarso', 'sinus tarso syndrome', 'sinus tarso syndrome give', 'sinus tarso syndrome give injection', 'sinus tarso syndrome give injection help', 'sinus tarso syndrome give injection help tremendous', 'tarso', 'tarso syndrome', 'tarso syndrome give', 'tarso syndrome give injection', 'tarso syndrome give injection help', 'tarso syndrome give injection help tremendous', 'syndrome', 'syndrome give', 'syndrome give injection', 'syndrome give injection help', 'syndrome give injection help tremendous', 'give', 'give injection', 'give injection help', 'give injection help tremendous', 'injection', 'injection help', 'injection help tremendous', 'help', 'help tremendous', 'tremendous']",1,0,0,0,0,0,0,0,0,0,0.15625
175892,for cancer gives her unique skills that make aesthetic surgery for the breast better.,0,cancer give unique skill aesthetic surgery breast good,"['cancer', 'cancer give', 'cancer give unique', 'cancer give unique skill', 'cancer give unique skill aesthetic', 'cancer give unique skill aesthetic surgery', 'cancer give unique skill aesthetic surgery breast', 'cancer give unique skill aesthetic surgery breast good', 'give', 'give unique', 'give unique skill', 'give unique skill aesthetic', 'give unique skill aesthetic surgery', 'give unique skill aesthetic surgery breast', 'give unique skill aesthetic surgery breast good', 'unique', 'unique skill', 'unique skill aesthetic', 'unique skill aesthetic surgery', 'unique skill aesthetic surgery breast', 'unique skill aesthetic surgery breast good', 'skill', 'skill aesthetic', 'skill aesthetic surgery', 'skill aesthetic surgery breast', 'skill aesthetic surgery breast good', 'aesthetic', 'aesthetic surgery', 'aesthetic surgery breast', 'aesthetic surgery breast good', 'surgery', 'surgery breast', 'surgery breast good', 'breast', 'breast good', 'good']",1,0,0,0,0,0,0,0,0,0,0.15625
102227,I just had an appointment with him today he took extra time with me to explain what I needed to do.,0,appointment take extra time explain need,"['appointment', 'appointment take', 'appointment take extra', 'appointment take extra time', 'appointment take extra time explain', 'appointment take extra time explain need', 'take', 'take extra', 'take extra time', 'take extra time explain', 'take extra time explain need', 'extra', 'extra time', 'extra time explain', 'extra time explain need', 'time', 'time explain', 'time explain need', 'explain', 'explain need', 'need']",0,0,0,0,0,1,0,0,0,0,0.3125
95077,They tell you the price of extras before they do it...,0,tell price extra,"['tell', 'tell price', 'tell price extra', 'price', 'price extra', 'extra']",0,0,0,0,0,1,0,0,0,0,0.3125
68725,"They are very informative, and let patients like myself know what options we have.",0,information let patient like know option,"['information', 'information let', 'information let patient', 'information let patient like', 'information let patient like know', 'information let patient like know option', 'let', 'let patient', 'let patient like', 'let patient like know', 'let patient like know option', 'patient', 'patient like', 'patient like know', 'patient like know option', 'like', 'like know', 'like know option', 'know', 'know option', 'option']",0,0,1,0,0,0,0,0,0,0,0.15625
151238,I am giving this place 5 stars only because I couldn't give them more.,0,give place star,"['give', 'give place', 'give place star', 'place', 'place star', 'star']",1,0,0,0,0,0,0,0,0,0,0.15625
117856,"If any additional ""appearance"" concerns arise, it will be Dr Chernoff and his office I reach out to first.",0,extra appearance concern arise dr chernoff office reach,"['extra', 'extra appearance', 'extra appearance concern', 'extra appearance concern arise', 'extra appearance concern arise dr', 'extra appearance concern arise dr chernoff', 'extra appearance concern arise dr chernoff office', 'extra appearance concern arise dr chernoff office reach', 'appearance', 'appearance concern', 'appearance concern arise', 'appearance concern arise dr', 'appearance concern arise dr chernoff', 'appearance concern arise dr chernoff office', 'appearance concern arise dr chernoff office reach', 'concern', 'concern arise', 'concern arise dr', 'concern arise dr chernoff', 'concern arise dr chernoff office', 'concern arise dr chernoff office reach', 'arise', 'arise dr', 'arise dr chernoff', 'arise dr chernoff office', 'arise dr chernoff office reach', 'dr', 'dr chernoff', 'dr chernoff office', 'dr chernoff office reach', 'chernoff', 'chernoff office', 'chernoff office reach', 'office', 'office reach', 'reach']",0,0,0,0,0,1,0,0,0,0,0.3125
126764,"and gave me a gorgeous, feminine, sexy tummy and cinched waist.",0,give gorgeous feminine sex mummy pinch waist,"['give', 'give gorgeous', 'give gorgeous feminine', 'give gorgeous feminine sex', 'give gorgeous feminine sex mummy', 'give gorgeous feminine sex mummy pinch', 'give gorgeous feminine sex mummy pinch waist', 'gorgeous', 'gorgeous feminine', 'gorgeous feminine sex', 'gorgeous feminine sex mummy', 'gorgeous feminine sex mummy pinch', 'gorgeous feminine sex mummy pinch waist', 'feminine', 'feminine sex', 'feminine sex mummy', 'feminine sex mummy pinch', 'feminine sex mummy pinch waist', 'sex', 'sex mummy', 'sex mummy pinch', 'sex mummy pinch waist', 'mummy', 'mummy pinch', 'mummy pinch waist', 'pinch', 'pinch waist', 'waist']",1,0,0,0,0,0,0,0,0,0,0.15625
128373,"not to trust management, and that coworkers will push you under the bus to avoid getting on management's bad side.",1,trust management worker push bus avoid get management bad,"['trust', 'trust management', 'trust management worker', 'trust management worker push', 'trust management worker push bus', 'trust management worker push bus avoid', 'trust management worker push bus avoid get', 'trust management worker push bus avoid get management', 'trust management worker push bus avoid get management bad', 'management', 'management worker', 'management worker push', 'management worker push bus', 'management worker push bus avoid', 'management worker push bus avoid get', 'management worker push bus avoid get management', 'management worker push bus avoid get management bad', 'worker', 'worker push', 'worker push bus', 'worker push bus avoid', 'worker push bus avoid get', 'worker push bus avoid get management', 'worker push bus avoid get management bad', 'push', 'push bus', 'push bus avoid', 'push bus avoid get', 'push bus avoid get management', 'push bus avoid get management bad', 'bus', 'bus avoid', 'bus avoid get', 'bus avoid get management', 'bus avoid get management bad', 'avoid', 'avoid get', 'avoid get management', 'avoid get management bad', 'get', 'get management', 'get management bad', 'management', 'management bad', 'bad']",0,0,0,0,1,0,0,0,0,0,0.15625
120009,and has shared methods with me that are simple cost savings things that previous providers failed to share with me.,0,share method simple cost save thing previous provide fail share,"['share', 'share method', 'share method simple', 'share method simple cost', 'share method simple cost save', 'share method simple cost save thing', 'share method simple cost save thing previous', 'share method simple cost save thing previous provide', 'share method simple cost save thing previous provide fail', 'share method simple cost save thing previous provide fail share', 'method', 'method simple', 'method simple cost', 'method simple cost save', 'method simple cost save thing', 'method simple cost save thing previous', 'method simple cost save thing previous provide', 'method simple cost save thing previous provide fail', 'method simple cost save thing previous provide fail share', 'simple', 'simple cost', 'simple cost save', 'simple cost save thing', 'simple cost save thing previous', 'simple cost save thing previous provide', 'simple cost save thing previous provide fail', 'simple cost save thing previous provide fail share', 'cost', 'cost save', 'cost save thing', 'cost save thing previous', 'cost save thing previous provide', 'cost save thing previous provide fail', 'cost save thing previous provide fail share', 'save', 'save thing', 'save thing previous', 'save thing previous provide', 'save thing previous provide fail', 'save thing previous provide fail share', 'thing', 'thing previous', 'thing previous provide', 'thing previous provide fail', 'thing previous provide fail share', 'previous', 'previous provide', 'previous provide fail', 'previous provide fail share', 'provide', 'provide fail', 'provide fail share', 'fail', 'fail share', 'share']",0,0,0,0,0,0,0,0,0,1,0.15625
134663,I plan to return to Michelle for additional touch-ups.,0,plan return mitchell extra touch,"['plan', 'plan return', 'plan return mitchell', 'plan return mitchell extra', 'plan return mitchell extra touch', 'return', 'return mitchell', 'return mitchell extra', 'return mitchell extra touch', 'mitchell', 'mitchell extra', 'mitchell extra touch', 'extra', 'extra touch', 'touch']",0,0,0,0,0,1,0,0,0,0,0.3125
83688,"The staff are absolutely lovely at Dr. Susan Bracker's dental office, appreciate the patience that you gave to my little one.",0,staff absolutely lovely dental office appreciate patience give little,"['staff', 'staff absolutely', 'staff absolutely lovely', 'staff absolutely lovely dental', 'staff absolutely lovely dental office', 'staff absolutely lovely dental office appreciate', 'staff absolutely lovely dental office appreciate patience', 'staff absolutely lovely dental office appreciate patience give', 'staff absolutely lovely dental office appreciate patience give little', 'absolutely', 'absolutely lovely', 'absolutely lovely dental', 'absolutely lovely dental office', 'absolutely lovely dental office appreciate', 'absolutely lovely dental office appreciate patience', 'absolutely lovely dental office appreciate patience give', 'absolutely lovely dental office appreciate patience give little', 'lovely', 'lovely dental', 'lovely dental office', 'lovely dental office appreciate', 'lovely dental office appreciate patience', 'lovely dental office appreciate patience give', 'lovely dental office appreciate patience give little', 'dental', 'dental office', 'dental office appreciate', 'dental office appreciate patience', 'dental office appreciate patience give', 'dental office appreciate patience give little', 'office', 'office appreciate', 'office appreciate patience', 'office appreciate patience give', 'office appreciate patience give little', 'appreciate', 'appreciate patience', 'appreciate patience give', 'appreciate patience give little', 'patience', 'patience give', 'patience give little', 'give', 'give little', 'little']",1,0,0,0,0,0,0,0,0,0,0.15625
109175,Both were shocked to see the plan and prescriptions he was giving me.,1,shock plan prescription give,"['shock', 'shock plan', 'shock plan prescription', 'shock plan prescription give', 'plan', 'plan prescription', 'plan prescription give', 'prescription', 'prescription give', 'give']",1,0,0,0,0,0,0,0,0,0,0.15625
165128,"Clinic was pretty cold, wish I wore an extra layer.",1,clinic pretty cold wish wear extra layer,"['clinic', 'clinic pretty', 'clinic pretty cold', 'clinic pretty cold wish', 'clinic pretty cold wish wear', 'clinic pretty cold wish wear extra', 'clinic pretty cold wish wear extra layer', 'pretty', 'pretty cold', 'pretty cold wish', 'pretty cold wish wear', 'pretty cold wish wear extra', 'pretty cold wish wear extra layer', 'cold', 'cold wish', 'cold wish wear', 'cold wish wear extra', 'cold wish wear extra layer', 'wish', 'wish wear', 'wish wear extra', 'wish wear extra layer', 'wear', 'wear extra', 'wear extra layer', 'extra', 'extra layer', 'layer']",0,0,0,0,0,1,0,0,0,0,0.3125
110912,He's willing to work with you on the testing to keep costs reasonable - same with the medications.,0,s willing work test cost reasonable meditation,"['s', 's willing', 's willing work', 's willing work test', 's willing work test cost', 's willing work test cost reasonable', 's willing work test cost reasonable meditation', 'willing', 'willing work', 'willing work test', 'willing work test cost', 'willing work test cost reasonable', 'willing work test cost reasonable meditation', 'work', 'work test', 'work test cost', 'work test cost reasonable', 'work test cost reasonable meditation', 'test', 'test cost', 'test cost reasonable', 'test cost reasonable meditation', 'cost', 'cost reasonable', 'cost reasonable meditation', 'reasonable', 'reasonable meditation', 'meditation']",0,0,0,0,0,0,0,0,0,1,0.15625
97947,THE BEST DOCTOR HE GIVES VERY GOOD CARE OF HIS PATIENTS.,0,good doctor give good care patient,"['good', 'good doctor', 'good doctor give', 'good doctor give good', 'good doctor give good care', 'good doctor give good care patient', 'doctor', 'doctor give', 'doctor give good', 'doctor give good care', 'doctor give good care patient', 'give', 'give good', 'give good care', 'give good care patient', 'good', 'good care', 'good care patient', 'care', 'care patient', 'patient']",1,0,0,0,0,0,0,0,0,0,0.15625
