commentId,comment,classification,comment_processed,word_phrase_list,quote,cost,cost involve,involve,claim,important,important patient,patient,similarity_score
185815,"so if anybody is thinking of getting a breast reduction, this is your guy trust me hands-down as a patient,",0,anybody think get breast reduction guy trust handsdown patient,"['anybody', 'anybody think', 'anybody think get', 'anybody think get breast', 'anybody think get breast reduction', 'anybody think get breast reduction guy', 'anybody think get breast reduction guy trust', 'anybody think get breast reduction guy trust handsdown', 'anybody think get breast reduction guy trust handsdown patient', 'think', 'think get', 'think get breast', 'think get breast reduction', 'think get breast reduction guy', 'think get breast reduction guy trust', 'think get breast reduction guy trust handsdown', 'think get breast reduction guy trust handsdown patient', 'get', 'get breast', 'get breast reduction', 'get breast reduction guy', 'get breast reduction guy trust', 'get breast reduction guy trust handsdown', 'get breast reduction guy trust handsdown patient', 'breast', 'breast reduction', 'breast reduction guy', 'breast reduction guy trust', 'breast reduction guy trust handsdown', 'breast reduction guy trust handsdown patient', 'reduction', 'reduction guy', 'reduction guy trust', 'reduction guy trust handsdown', 'reduction guy trust handsdown patient', 'guy', 'guy trust', 'guy trust handsdown', 'guy trust handsdown patient', 'trust', 'trust handsdown', 'trust handsdown patient', 'handsdown', 'handsdown patient', 'patient']",0,0,0,0,0,0,0,1,0.2
113316,I was referred to Dr Maack by a relative who is a very satisfied patient of his.,0,refer dr macintosh relative satisfy patient,"['refer', 'refer dr', 'refer dr macintosh', 'refer dr macintosh relative', 'refer dr macintosh relative satisfy', 'refer dr macintosh relative satisfy patient', 'dr', 'dr macintosh', 'dr macintosh relative', 'dr macintosh relative satisfy', 'dr macintosh relative satisfy patient', 'macintosh', 'macintosh relative', 'macintosh relative satisfy', 'macintosh relative satisfy patient', 'relative', 'relative satisfy', 'relative satisfy patient', 'satisfy', 'satisfy patient', 'patient']",0,0,0,0,0,0,0,1,0.2
170035,"In light of this, I feel like recommending Dr. Shawl's practice only to rich patients, or whoever doesn't have an insurance deductible to meet!",1,light feel like recommend dr shawl practice rich patient insurance deductible meet,"['light', 'light feel', 'light feel like', 'light feel like recommend', 'light feel like recommend dr', 'light feel like recommend dr shawl', 'light feel like recommend dr shawl practice', 'light feel like recommend dr shawl practice rich', 'light feel like recommend dr shawl practice rich patient', 'light feel like recommend dr shawl practice rich patient insurance', 'light feel like recommend dr shawl practice rich patient insurance deductible', 'light feel like recommend dr shawl practice rich patient insurance deductible meet', 'feel', 'feel like', 'feel like recommend', 'feel like recommend dr', 'feel like recommend dr shawl', 'feel like recommend dr shawl practice', 'feel like recommend dr shawl practice rich', 'feel like recommend dr shawl practice rich patient', 'feel like recommend dr shawl practice rich patient insurance', 'feel like recommend dr shawl practice rich patient insurance deductible', 'feel like recommend dr shawl practice rich patient insurance deductible meet', 'like', 'like recommend', 'like recommend dr', 'like recommend dr shawl', 'like recommend dr shawl practice', 'like recommend dr shawl practice rich', 'like recommend dr shawl practice rich patient', 'like recommend dr shawl practice rich patient insurance', 'like recommend dr shawl practice rich patient insurance deductible', 'like recommend dr shawl practice rich patient insurance deductible meet', 'recommend', 'recommend dr', 'recommend dr shawl', 'recommend dr shawl practice', 'recommend dr shawl practice rich', 'recommend dr shawl practice rich patient', 'recommend dr shawl practice rich patient insurance', 'recommend dr shawl practice rich patient insurance deductible', 'recommend dr shawl practice rich patient insurance deductible meet', 'dr', 'dr shawl', 'dr shawl practice', 'dr shawl practice rich', 'dr shawl practice rich patient', 'dr shawl practice rich patient insurance', 'dr shawl practice rich patient insurance deductible', 'dr shawl practice rich patient insurance deductible meet', 'shawl', 'shawl practice', 'shawl practice rich', 'shawl practice rich patient', 'shawl practice rich patient insurance', 'shawl practice rich patient insurance deductible', 'shawl practice rich patient insurance deductible meet', 'practice', 'practice rich', 'practice rich patient', 'practice rich patient insurance', 'practice rich patient insurance deductible', 'practice rich patient insurance deductible meet', 'rich', 'rich patient', 'rich patient insurance', 'rich patient insurance deductible', 'rich patient insurance deductible meet', 'patient', 'patient insurance', 'patient insurance deductible', 'patient insurance deductible meet', 'insurance', 'insurance deductible', 'insurance deductible meet', 'deductible', 'deductible meet', 'meet']",0,0,0,0,0,0,0,1,0.2
147016,It takes about 10/15 minutes to check out each patient which is an insane about of time.,1,take check patient insane time,"['take', 'take check', 'take check patient', 'take check patient insane', 'take check patient insane time', 'check', 'check patient', 'check patient insane', 'check patient insane time', 'patient', 'patient insane', 'patient insane time', 'insane', 'insane time', 'time']",0,0,0,0,0,0,0,1,0.2
177609,Dr. Korunda no longer makes time to be with patients.,1,long make time patient,"['long', 'long make', 'long make time', 'long make time patient', 'make', 'make time', 'make time patient', 'time', 'time patient', 'patient']",0,0,0,0,0,0,0,1,0.2
63282,"Extremely efficient and knowledgeable, tracking down the history of the patient.",0,extremely efficient knowledgeable crack history patient,"['extremely', 'extremely efficient', 'extremely efficient knowledgeable', 'extremely efficient knowledgeable crack', 'extremely efficient knowledgeable crack history', 'extremely efficient knowledgeable crack history patient', 'efficient', 'efficient knowledgeable', 'efficient knowledgeable crack', 'efficient knowledgeable crack history', 'efficient knowledgeable crack history patient', 'knowledgeable', 'knowledgeable crack', 'knowledgeable crack history', 'knowledgeable crack history patient', 'crack', 'crack history', 'crack history patient', 'history', 'history patient', 'patient']",0,0,0,0,0,0,0,1,0.2
124436,The most important thing about Dr. Alexander is the safety that makes you feel at the time of operation.,0,important thing safety make feel time operation,"['important', 'important thing', 'important thing safety', 'important thing safety make', 'important thing safety make feel', 'important thing safety make feel time', 'important thing safety make feel time operation', 'thing', 'thing safety', 'thing safety make', 'thing safety make feel', 'thing safety make feel time', 'thing safety make feel time operation', 'safety', 'safety make', 'safety make feel', 'safety make feel time', 'safety make feel time operation', 'make', 'make feel', 'make feel time', 'make feel time operation', 'feel', 'feel time', 'feel time operation', 'time', 'time operation', 'operation']",0,0,0,0,0,1,0,0,0.2
108784,He takes the time he needs to with a patient and never rushes them out.,0,take time need patient rush,"['take', 'take time', 'take time need', 'take time need patient', 'take time need patient rush', 'time', 'time need', 'time need patient', 'time need patient rush', 'need', 'need patient', 'need patient rush', 'patient', 'patient rush', 'rush']",0,0,0,0,0,0,0,1,0.2
114863,"His weak ego and refusal to work with other electrophysiologists who he feels threatened by, can make a dangerous combination for patients.",1,weak ego refusal work electrophysiologists feel threaten dangerous combination patient,"['weak', 'weak ego', 'weak ego refusal', 'weak ego refusal work', 'weak ego refusal work electrophysiologists', 'weak ego refusal work electrophysiologists feel', 'weak ego refusal work electrophysiologists feel threaten', 'weak ego refusal work electrophysiologists feel threaten dangerous', 'weak ego refusal work electrophysiologists feel threaten dangerous combination', 'weak ego refusal work electrophysiologists feel threaten dangerous combination patient', 'ego', 'ego refusal', 'ego refusal work', 'ego refusal work electrophysiologists', 'ego refusal work electrophysiologists feel', 'ego refusal work electrophysiologists feel threaten', 'ego refusal work electrophysiologists feel threaten dangerous', 'ego refusal work electrophysiologists feel threaten dangerous combination', 'ego refusal work electrophysiologists feel threaten dangerous combination patient', 'refusal', 'refusal work', 'refusal work electrophysiologists', 'refusal work electrophysiologists feel', 'refusal work electrophysiologists feel threaten', 'refusal work electrophysiologists feel threaten dangerous', 'refusal work electrophysiologists feel threaten dangerous combination', 'refusal work electrophysiologists feel threaten dangerous combination patient', 'work', 'work electrophysiologists', 'work electrophysiologists feel', 'work electrophysiologists feel threaten', 'work electrophysiologists feel threaten dangerous', 'work electrophysiologists feel threaten dangerous combination', 'work electrophysiologists feel threaten dangerous combination patient', 'electrophysiologists', 'electrophysiologists feel', 'electrophysiologists feel threaten', 'electrophysiologists feel threaten dangerous', 'electrophysiologists feel threaten dangerous combination', 'electrophysiologists feel threaten dangerous combination patient', 'feel', 'feel threaten', 'feel threaten dangerous', 'feel threaten dangerous combination', 'feel threaten dangerous combination patient', 'threaten', 'threaten dangerous', 'threaten dangerous combination', 'threaten dangerous combination patient', 'dangerous', 'dangerous combination', 'dangerous combination patient', 'combination', 'combination patient', 'patient']",0,0,0,0,0,0,0,1,0.2
156453,I am warning you to revise your decisions to become a patient here and do your research.,1,warning revise decision patient research,"['warning', 'warning revise', 'warning revise decision', 'warning revise decision patient', 'warning revise decision patient research', 'revise', 'revise decision', 'revise decision patient', 'revise decision patient research', 'decision', 'decision patient', 'decision patient research', 'patient', 'patient research', 'research']",0,0,0,0,0,0,0,1,0.2
180532,"However, I was unable to pay the $220 follow-up office visit cost due if I had stayed today.",1,unable pay follow office visit cost stay,"['unable', 'unable pay', 'unable pay follow', 'unable pay follow office', 'unable pay follow office visit', 'unable pay follow office visit cost', 'unable pay follow office visit cost stay', 'pay', 'pay follow', 'pay follow office', 'pay follow office visit', 'pay follow office visit cost', 'pay follow office visit cost stay', 'follow', 'follow office', 'follow office visit', 'follow office visit cost', 'follow office visit cost stay', 'office', 'office visit', 'office visit cost', 'office visit cost stay', 'visit', 'visit cost', 'visit cost stay', 'cost', 'cost stay', 'stay']",0,1,0,0,0,0,0,0,0.2
60988,She really pays attention to me as a patient and all of the history that I have,0,pay attention patient history,"['pay', 'pay attention', 'pay attention patient', 'pay attention patient history', 'attention', 'attention patient', 'attention patient history', 'patient', 'patient history', 'history']",0,0,0,0,0,0,0,1,0.2
147909,He offered advice and spent time with me as his patient.,0,offer advice spend time patient,"['offer', 'offer advice', 'offer advice spend', 'offer advice spend time', 'offer advice spend time patient', 'advice', 'advice spend', 'advice spend time', 'advice spend time patient', 'spend', 'spend time', 'spend time patient', 'time', 'time patient', 'patient']",0,0,0,0,0,0,0,1,0.2
179613,Patient and informative by explaining what I needed to do better.,0,patient information explain need good,"['patient', 'patient information', 'patient information explain', 'patient information explain need', 'patient information explain need good', 'information', 'information explain', 'information explain need', 'information explain need good', 'explain', 'explain need', 'explain need good', 'need', 'need good', 'good']",0,0,0,0,0,0,0,1,0.2
108846,They also have the patient portal for questions and you can view your results of pap smears and any other test performed.,0,patient portal question view result pp smear test perform,"['patient', 'patient portal', 'patient portal question', 'patient portal question view', 'patient portal question view result', 'patient portal question view result pp', 'patient portal question view result pp smear', 'patient portal question view result pp smear test', 'patient portal question view result pp smear test perform', 'portal', 'portal question', 'portal question view', 'portal question view result', 'portal question view result pp', 'portal question view result pp smear', 'portal question view result pp smear test', 'portal question view result pp smear test perform', 'question', 'question view', 'question view result', 'question view result pp', 'question view result pp smear', 'question view result pp smear test', 'question view result pp smear test perform', 'view', 'view result', 'view result pp', 'view result pp smear', 'view result pp smear test', 'view result pp smear test perform', 'result', 'result pp', 'result pp smear', 'result pp smear test', 'result pp smear test perform', 'pp', 'pp smear', 'pp smear test', 'pp smear test perform', 'smear', 'smear test', 'smear test perform', 'test', 'test perform', 'perform']",0,0,0,0,0,0,0,1,0.2
103041,"Love all the ""perks""- refreshments, blankets for cold rooms, gift bags for new patients.",0,love peak refreshment blanket cold room gift bag new patient,"['love', 'love peak', 'love peak refreshment', 'love peak refreshment blanket', 'love peak refreshment blanket cold', 'love peak refreshment blanket cold room', 'love peak refreshment blanket cold room gift', 'love peak refreshment blanket cold room gift bag', 'love peak refreshment blanket cold room gift bag new', 'love peak refreshment blanket cold room gift bag new patient', 'peak', 'peak refreshment', 'peak refreshment blanket', 'peak refreshment blanket cold', 'peak refreshment blanket cold room', 'peak refreshment blanket cold room gift', 'peak refreshment blanket cold room gift bag', 'peak refreshment blanket cold room gift bag new', 'peak refreshment blanket cold room gift bag new patient', 'refreshment', 'refreshment blanket', 'refreshment blanket cold', 'refreshment blanket cold room', 'refreshment blanket cold room gift', 'refreshment blanket cold room gift bag', 'refreshment blanket cold room gift bag new', 'refreshment blanket cold room gift bag new patient', 'blanket', 'blanket cold', 'blanket cold room', 'blanket cold room gift', 'blanket cold room gift bag', 'blanket cold room gift bag new', 'blanket cold room gift bag new patient', 'cold', 'cold room', 'cold room gift', 'cold room gift bag', 'cold room gift bag new', 'cold room gift bag new patient', 'room', 'room gift', 'room gift bag', 'room gift bag new', 'room gift bag new patient', 'gift', 'gift bag', 'gift bag new', 'gift bag new patient', 'bag', 'bag new', 'bag new patient', 'new', 'new patient', 'patient']",0,0,0,0,0,0,0,1,0.2
127899,Shelley is your patient concierge and is always there to greet you cheerfully and offering assistance any way she can.,0,shell patient converge greet cheerfully offer aid way,"['shell', 'shell patient', 'shell patient converge', 'shell patient converge greet', 'shell patient converge greet cheerfully', 'shell patient converge greet cheerfully offer', 'shell patient converge greet cheerfully offer aid', 'shell patient converge greet cheerfully offer aid way', 'patient', 'patient converge', 'patient converge greet', 'patient converge greet cheerfully', 'patient converge greet cheerfully offer', 'patient converge greet cheerfully offer aid', 'patient converge greet cheerfully offer aid way', 'converge', 'converge greet', 'converge greet cheerfully', 'converge greet cheerfully offer', 'converge greet cheerfully offer aid', 'converge greet cheerfully offer aid way', 'greet', 'greet cheerfully', 'greet cheerfully offer', 'greet cheerfully offer aid', 'greet cheerfully offer aid way', 'cheerfully', 'cheerfully offer', 'cheerfully offer aid', 'cheerfully offer aid way', 'offer', 'offer aid', 'offer aid way', 'aid', 'aid way', 'way']",0,0,0,0,0,0,0,1,0.2
184970,Dr. Fechner listens and is always patient with my questions and alleviates my worries.,0,patient question alleviate worry,"['patient', 'patient question', 'patient question alleviate', 'patient question alleviate worry', 'question', 'question alleviate', 'question alleviate worry', 'alleviate', 'alleviate worry', 'worry']",0,0,0,0,0,0,0,1,0.2
99701,I am not sure if it is possible to be more up front about cost between facilities,1,sure possible cost facility,"['sure', 'sure possible', 'sure possible cost', 'sure possible cost facility', 'possible', 'possible cost', 'possible cost facility', 'cost', 'cost facility', 'facility']",0,1,0,0,0,0,0,0,0.2
187491,Doctor is in prison for murder and this is the second time he takes the life of his patient.,1,doctor prison murder time take life patient,"['doctor', 'doctor prison', 'doctor prison murder', 'doctor prison murder time', 'doctor prison murder time take', 'doctor prison murder time take life', 'doctor prison murder time take life patient', 'prison', 'prison murder', 'prison murder time', 'prison murder time take', 'prison murder time take life', 'prison murder time take life patient', 'murder', 'murder time', 'murder time take', 'murder time take life', 'murder time take life patient', 'time', 'time take', 'time take life', 'time take life patient', 'take', 'take life', 'take life patient', 'life', 'life patient', 'patient']",0,0,0,0,0,0,0,1,0.2
185434,and consideration you receive from a small-family office like Boston Plastic is the ideal choice for first-timers and regular patients.,0,consideration receive smallfamily office like plastic ideal choice firsttimers regular patient,"['consideration', 'consideration receive', 'consideration receive smallfamily', 'consideration receive smallfamily office', 'consideration receive smallfamily office like', 'consideration receive smallfamily office like plastic', 'consideration receive smallfamily office like plastic ideal', 'consideration receive smallfamily office like plastic ideal choice', 'consideration receive smallfamily office like plastic ideal choice firsttimers', 'consideration receive smallfamily office like plastic ideal choice firsttimers regular', 'consideration receive smallfamily office like plastic ideal choice firsttimers regular patient', 'receive', 'receive smallfamily', 'receive smallfamily office', 'receive smallfamily office like', 'receive smallfamily office like plastic', 'receive smallfamily office like plastic ideal', 'receive smallfamily office like plastic ideal choice', 'receive smallfamily office like plastic ideal choice firsttimers', 'receive smallfamily office like plastic ideal choice firsttimers regular', 'receive smallfamily office like plastic ideal choice firsttimers regular patient', 'smallfamily', 'smallfamily office', 'smallfamily office like', 'smallfamily office like plastic', 'smallfamily office like plastic ideal', 'smallfamily office like plastic ideal choice', 'smallfamily office like plastic ideal choice firsttimers', 'smallfamily office like plastic ideal choice firsttimers regular', 'smallfamily office like plastic ideal choice firsttimers regular patient', 'office', 'office like', 'office like plastic', 'office like plastic ideal', 'office like plastic ideal choice', 'office like plastic ideal choice firsttimers', 'office like plastic ideal choice firsttimers regular', 'office like plastic ideal choice firsttimers regular patient', 'like', 'like plastic', 'like plastic ideal', 'like plastic ideal choice', 'like plastic ideal choice firsttimers', 'like plastic ideal choice firsttimers regular', 'like plastic ideal choice firsttimers regular patient', 'plastic', 'plastic ideal', 'plastic ideal choice', 'plastic ideal choice firsttimers', 'plastic ideal choice firsttimers regular', 'plastic ideal choice firsttimers regular patient', 'ideal', 'ideal choice', 'ideal choice firsttimers', 'ideal choice firsttimers regular', 'ideal choice firsttimers regular patient', 'choice', 'choice firsttimers', 'choice firsttimers regular', 'choice firsttimers regular patient', 'firsttimers', 'firsttimers regular', 'firsttimers regular patient', 'regular', 'regular patient', 'patient']",0,0,0,0,0,0,0,1,0.2
93750,I made a huge mistake by taking his claim of attending Johns Hopkins as the selling point.,1,huge mistake take claim attend sell point,"['huge', 'huge mistake', 'huge mistake take', 'huge mistake take claim', 'huge mistake take claim attend', 'huge mistake take claim attend sell', 'huge mistake take claim attend sell point', 'mistake', 'mistake take', 'mistake take claim', 'mistake take claim attend', 'mistake take claim attend sell', 'mistake take claim attend sell point', 'take', 'take claim', 'take claim attend', 'take claim attend sell', 'take claim attend sell point', 'claim', 'claim attend', 'claim attend sell', 'claim attend sell point', 'attend', 'attend sell', 'attend sell point', 'sell', 'sell point', 'point']",0,0,0,0,1,0,0,0,0.2
137256,"They treat all of their patients with respect, they are friendly, caring and they provide the best dental care!",0,treat patient respect friendly dare provide good dental care,"['treat', 'treat patient', 'treat patient respect', 'treat patient respect friendly', 'treat patient respect friendly dare', 'treat patient respect friendly dare provide', 'treat patient respect friendly dare provide good', 'treat patient respect friendly dare provide good dental', 'treat patient respect friendly dare provide good dental care', 'patient', 'patient respect', 'patient respect friendly', 'patient respect friendly dare', 'patient respect friendly dare provide', 'patient respect friendly dare provide good', 'patient respect friendly dare provide good dental', 'patient respect friendly dare provide good dental care', 'respect', 'respect friendly', 'respect friendly dare', 'respect friendly dare provide', 'respect friendly dare provide good', 'respect friendly dare provide good dental', 'respect friendly dare provide good dental care', 'friendly', 'friendly dare', 'friendly dare provide', 'friendly dare provide good', 'friendly dare provide good dental', 'friendly dare provide good dental care', 'dare', 'dare provide', 'dare provide good', 'dare provide good dental', 'dare provide good dental care', 'provide', 'provide good', 'provide good dental', 'provide good dental care', 'good', 'good dental', 'good dental care', 'dental', 'dental care', 'care']",0,0,0,0,0,0,0,1,0.2
95029,but as a real patient as he takes his time with you.,0,real patient take time,"['real', 'real patient', 'real patient take', 'real patient take time', 'patient', 'patient take', 'patient take time', 'take', 'take time', 'time']",0,0,0,0,0,0,0,1,0.2
181594,The various offices need to be educated as to how to handle the patient check in.,1,office need educate handle patient check,"['office', 'office need', 'office need educate', 'office need educate handle', 'office need educate handle patient', 'office need educate handle patient check', 'need', 'need educate', 'need educate handle', 'need educate handle patient', 'need educate handle patient check', 'educate', 'educate handle', 'educate handle patient', 'educate handle patient check', 'handle', 'handle patient', 'handle patient check', 'patient', 'patient check', 'check']",0,0,0,0,0,0,0,1,0.2
168623,I have been a patient of hers for 15 years and drove 1 hour to see her for a consultation and procedure.,0,patient drive hour consultation procedure,"['patient', 'patient drive', 'patient drive hour', 'patient drive hour consultation', 'patient drive hour consultation procedure', 'drive', 'drive hour', 'drive hour consultation', 'drive hour consultation procedure', 'hour', 'hour consultation', 'hour consultation procedure', 'consultation', 'consultation procedure', 'procedure']",0,0,0,0,0,0,0,1,0.2
152846,and left me never wanting to go back to silk touch Medspa after years of being a loyal patient.,1,leave want silk touch medium loyal patient,"['leave', 'leave want', 'leave want silk', 'leave want silk touch', 'leave want silk touch medium', 'leave want silk touch medium loyal', 'leave want silk touch medium loyal patient', 'want', 'want silk', 'want silk touch', 'want silk touch medium', 'want silk touch medium loyal', 'want silk touch medium loyal patient', 'silk', 'silk touch', 'silk touch medium', 'silk touch medium loyal', 'silk touch medium loyal patient', 'touch', 'touch medium', 'touch medium loyal', 'touch medium loyal patient', 'medium', 'medium loyal', 'medium loyal patient', 'loyal', 'loyal patient', 'patient']",0,0,0,0,0,0,0,1,0.2
68299,The doctor always finds the time to make me feel that she really cares about me as a patient,0,doctor find time feel care patient,"['doctor', 'doctor find', 'doctor find time', 'doctor find time feel', 'doctor find time feel care', 'doctor find time feel care patient', 'find', 'find time', 'find time feel', 'find time feel care', 'find time feel care patient', 'time', 'time feel', 'time feel care', 'time feel care patient', 'feel', 'feel care', 'feel care patient', 'care', 'care patient', 'patient']",0,0,0,0,0,0,0,1,0.2
63704,Takes an interest in his patients.,0,take interest patient,"['take', 'take interest', 'take interest patient', 'interest', 'interest patient', 'patient']",0,0,0,0,0,0,0,1,0.2
109313,He is a money hungry doctor and half of his staff are awful people they will sit and talk about patients.,1,money hungry doctor staff awful people sit talk patient,"['money', 'money hungry', 'money hungry doctor', 'money hungry doctor staff', 'money hungry doctor staff awful', 'money hungry doctor staff awful people', 'money hungry doctor staff awful people sit', 'money hungry doctor staff awful people sit talk', 'money hungry doctor staff awful people sit talk patient', 'hungry', 'hungry doctor', 'hungry doctor staff', 'hungry doctor staff awful', 'hungry doctor staff awful people', 'hungry doctor staff awful people sit', 'hungry doctor staff awful people sit talk', 'hungry doctor staff awful people sit talk patient', 'doctor', 'doctor staff', 'doctor staff awful', 'doctor staff awful people', 'doctor staff awful people sit', 'doctor staff awful people sit talk', 'doctor staff awful people sit talk patient', 'staff', 'staff awful', 'staff awful people', 'staff awful people sit', 'staff awful people sit talk', 'staff awful people sit talk patient', 'awful', 'awful people', 'awful people sit', 'awful people sit talk', 'awful people sit talk patient', 'people', 'people sit', 'people sit talk', 'people sit talk patient', 'sit', 'sit talk', 'sit talk patient', 'talk', 'talk patient', 'patient']",0,0,0,0,0,0,0,1,0.2
187096,"Disabled patients should not be treated this way its shocking that a woman of that age, in control of office staff can be",1,disabled patient treat way shock woman age control office staff,"['disabled', 'disabled patient', 'disabled patient treat', 'disabled patient treat way', 'disabled patient treat way shock', 'disabled patient treat way shock woman', 'disabled patient treat way shock woman age', 'disabled patient treat way shock woman age control', 'disabled patient treat way shock woman age control office', 'disabled patient treat way shock woman age control office staff', 'patient', 'patient treat', 'patient treat way', 'patient treat way shock', 'patient treat way shock woman', 'patient treat way shock woman age', 'patient treat way shock woman age control', 'patient treat way shock woman age control office', 'patient treat way shock woman age control office staff', 'treat', 'treat way', 'treat way shock', 'treat way shock woman', 'treat way shock woman age', 'treat way shock woman age control', 'treat way shock woman age control office', 'treat way shock woman age control office staff', 'way', 'way shock', 'way shock woman', 'way shock woman age', 'way shock woman age control', 'way shock woman age control office', 'way shock woman age control office staff', 'shock', 'shock woman', 'shock woman age', 'shock woman age control', 'shock woman age control office', 'shock woman age control office staff', 'woman', 'woman age', 'woman age control', 'woman age control office', 'woman age control office staff', 'age', 'age control', 'age control office', 'age control office staff', 'control', 'control office', 'control office staff', 'office', 'office staff', 'staff']",0,0,0,0,0,0,0,1,0.2
143523,He earned a forever patient along with all my friends.,0,earn forever patient friend,"['earn', 'earn forever', 'earn forever patient', 'earn forever patient friend', 'forever', 'forever patient', 'forever patient friend', 'patient', 'patient friend', 'friend']",0,0,0,0,0,0,0,1,0.2
191614,"I have been a patient at Dr Korunda's Pain Management Center since 2008, being treated",0,patient management center treat,"['patient', 'patient management', 'patient management center', 'patient management center treat', 'management', 'management center', 'management center treat', 'center', 'center treat', 'treat']",0,0,0,0,0,0,0,1,0.2
176614,"Dr.Skubic, is very transparent and couldn't ask for better quality than what they give each patient 100% goodness!",0,drskubic transparent ask good quality patient good,"['drskubic', 'drskubic transparent', 'drskubic transparent ask', 'drskubic transparent ask good', 'drskubic transparent ask good quality', 'drskubic transparent ask good quality patient', 'drskubic transparent ask good quality patient good', 'transparent', 'transparent ask', 'transparent ask good', 'transparent ask good quality', 'transparent ask good quality patient', 'transparent ask good quality patient good', 'ask', 'ask good', 'ask good quality', 'ask good quality patient', 'ask good quality patient good', 'good', 'good quality', 'good quality patient', 'good quality patient good', 'quality', 'quality patient', 'quality patient good', 'patient', 'patient good', 'good']",0,0,0,0,0,0,0,1,0.2
78801,Very professional and terrific patient doctor relationship.,0,professional terrific patient doctor relationship,"['professional', 'professional terrific', 'professional terrific patient', 'professional terrific patient doctor', 'professional terrific patient doctor relationship', 'terrific', 'terrific patient', 'terrific patient doctor', 'terrific patient doctor relationship', 'patient', 'patient doctor', 'patient doctor relationship', 'doctor', 'doctor relationship', 'relationship']",0,0,0,0,0,0,0,1,0.2
68190,I told my sister to come to him eventhough she is overseas because i know the eye surgery is hard to do great and to do it right and is in very important and sensitive part of the face.,0,tell sister come eventhough overseas know eye surgery hard great right important sensitive face,"['tell', 'tell sister', 'tell sister come', 'tell sister come eventhough', 'tell sister come eventhough overseas', 'tell sister come eventhough overseas know', 'tell sister come eventhough overseas know eye', 'tell sister come eventhough overseas know eye surgery', 'tell sister come eventhough overseas know eye surgery hard', 'tell sister come eventhough overseas know eye surgery hard great', 'tell sister come eventhough overseas know eye surgery hard great right', 'tell sister come eventhough overseas know eye surgery hard great right important', 'tell sister come eventhough overseas know eye surgery hard great right important sensitive', 'tell sister come eventhough overseas know eye surgery hard great right important sensitive face', 'sister', 'sister come', 'sister come eventhough', 'sister come eventhough overseas', 'sister come eventhough overseas know', 'sister come eventhough overseas know eye', 'sister come eventhough overseas know eye surgery', 'sister come eventhough overseas know eye surgery hard', 'sister come eventhough overseas know eye surgery hard great', 'sister come eventhough overseas know eye surgery hard great right', 'sister come eventhough overseas know eye surgery hard great right important', 'sister come eventhough overseas know eye surgery hard great right important sensitive', 'sister come eventhough overseas know eye surgery hard great right important sensitive face', 'come', 'come eventhough', 'come eventhough overseas', 'come eventhough overseas know', 'come eventhough overseas know eye', 'come eventhough overseas know eye surgery', 'come eventhough overseas know eye surgery hard', 'come eventhough overseas know eye surgery hard great', 'come eventhough overseas know eye surgery hard great right', 'come eventhough overseas know eye surgery hard great right important', 'come eventhough overseas know eye surgery hard great right important sensitive', 'come eventhough overseas know eye surgery hard great right important sensitive face', 'eventhough', 'eventhough overseas', 'eventhough overseas know', 'eventhough overseas know eye', 'eventhough overseas know eye surgery', 'eventhough overseas know eye surgery hard', 'eventhough overseas know eye surgery hard great', 'eventhough overseas know eye surgery hard great right', 'eventhough overseas know eye surgery hard great right important', 'eventhough overseas know eye surgery hard great right important sensitive', 'eventhough overseas know eye surgery hard great right important sensitive face', 'overseas', 'overseas know', 'overseas know eye', 'overseas know eye surgery', 'overseas know eye surgery hard', 'overseas know eye surgery hard great', 'overseas know eye surgery hard great right', 'overseas know eye surgery hard great right important', 'overseas know eye surgery hard great right important sensitive', 'overseas know eye surgery hard great right important sensitive face', 'know', 'know eye', 'know eye surgery', 'know eye surgery hard', 'know eye surgery hard great', 'know eye surgery hard great right', 'know eye surgery hard great right important', 'know eye surgery hard great right important sensitive', 'know eye surgery hard great right important sensitive face', 'eye', 'eye surgery', 'eye surgery hard', 'eye surgery hard great', 'eye surgery hard great right', 'eye surgery hard great right important', 'eye surgery hard great right important sensitive', 'eye surgery hard great right important sensitive face', 'surgery', 'surgery hard', 'surgery hard great', 'surgery hard great right', 'surgery hard great right important', 'surgery hard great right important sensitive', 'surgery hard great right important sensitive face', 'hard', 'hard great', 'hard great right', 'hard great right important', 'hard great right important sensitive', 'hard great right important sensitive face', 'great', 'great right', 'great right important', 'great right important sensitive', 'great right important sensitive face', 'right', 'right important', 'right important sensitive', 'right important sensitive face', 'important', 'important sensitive', 'important sensitive face', 'sensitive', 'sensitive face', 'face']",0,0,0,0,0,1,0,0,0.2
